bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,31,0,31,0,,,,,,,,,,None,383.44754000008106,383.44754000008106,383.44754000008106,383.44754000008106,383.44754000008106,383.44754000008106,r,0.3750261999666691,383.84865569975227,383.84865569975227,383.84865569975227,383.84865569975227,383.84865569975227,383.84865569975227,384.1455072998069,384.1455072998069,385.3255775999278,385.3255775999278,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,385.3424303997308,387.85174759989604,387.85174759989604,387.85174759989604,387.85174759989604,387.85174759989604,54,27,68,42,54,57,3.0,0.43101130006834865,388.3005487998016,390.27889799978584,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,32,0,32,0,,,,,,,,,,None,390.27889799978584,390.27889799978584,390.27889799978584,390.27889799978584,390.27889799978584,390.27889799978584,j,0.973687999881804,391.2771048997529,391.2771048997529,391.2771048997529,391.2771048997529,391.2771048997529,391.2771048997529,391.5756635996513,391.5756635996513,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,392.4233043999411,394.9320529997349,394.9320529997349,394.9320529997349,394.9320529997349,394.9320529997349,50,33,65,51,51,41,5.0,0.5643273997120559,395.5135971000418,397.22659029997885,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,33,0,33,0,,,,,,,,,,None,397.22659029997885,397.22659029997885,397.22659029997885,397.22659029997885,397.22659029997885,397.22659029997885,f,0.4277357002720237,397.67764010000974,397.67764010000974,397.67764010000974,397.67764010000974,397.67764010000974,397.67764010000974,397.97448089998215,397.97448089998215,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,398.85578779969364,401.3646643999964,401.3646643999964,401.3646643999964,401.3646643999964,401.3646643999964,59,37,64,39,37,43,3.0,0.6640672003850341,402.0462070996873,403.5757204997353,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,34,0,34,0,,,,,,,,,,None,403.5757204997353,403.5757204997353,403.5757204997353,403.5757204997353,403.5757204997353,403.5757204997353,r,0.38551050005480647,403.9921808000654,403.9921808000654,403.9921808000654,403.9921808000654,403.9921808000654,403.9921808000654,404.290908199735,404.290908199735,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,405.9524749000557,408.4620542000048,408.4620542000048,408.4620542000048,408.4620542000048,408.4620542000048,51,39,61,46,51,60,3.0,0.44767719972878695,408.9275308996439,410.7560057998635,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,35,0,35,0,,,,,,,,,,None,410.7560057998635,410.7560057998635,410.7560057998635,410.7560057998635,410.7560057998635,410.7560057998635,j,1.1997429998591542,411.9866265999153,411.9866265999153,411.9866265999153,411.9866265999153,411.9866265999153,411.9866265999153,412.2860070997849,412.2860070997849,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,413.88110699970275,416.39044889993966,416.39044889993966,416.39044889993966,416.39044889993966,416.39044889993966,61,41,65,55,55,46,5.0,0.5646510999649763,416.97175829997286,418.7016155999154,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,36,0,36,0,,,,,,,,,,None,418.7016155999154,418.7016155999154,418.7016155999154,418.7016155999154,418.7016155999154,418.7016155999154,i,0.2891203002072871,419.01909080008045,419.01909080008045,419.01909080008045,419.01909080008045,419.01909080008045,419.01909080008045,419.31637819996104,419.31637819996104,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,421.04525259975344,423.5540883997455,423.5540883997455,423.5540883997455,423.5540883997455,423.5540883997455,65,40,53,50,53,70,2.0,0.8964172997511923,424.46850889967754,426.313406100031,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,37,0,37,0,,,,,,,,,,None,426.313406100031,426.313406100031,426.313406100031,426.313406100031,426.313406100031,426.313406100031,r,0.49079499999061227,426.8324644998647,426.8324644998647,426.8324644998647,426.8324644998647,426.8324644998647,426.8324644998647,427.12852740008384,427.12852740008384,428.29192119976506,428.29192119976506,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,428.3084962000139,430.81736580003053,430.81736580003053,430.81736580003053,430.81736580003053,430.81736580003053,66,41,53,54,66,50,6.0,1.0633642999455333,431.8979178997688,433.7435777997598,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,38,0,38,0,,,,,,,,,,None,433.7435777997598,433.7435777997598,433.7435777997598,433.7435777997598,433.7435777997598,433.7435777997598,r,0.300180499907583,434.0772682996467,434.0772682996467,434.0772682996467,434.0772682996467,434.0772682996467,434.0772682996467,434.37565439986065,434.37565439986065,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,436.2869775998406,438.79588910005987,438.79588910005987,438.79588910005987,438.79588910005987,438.79588910005987,63,40,45,51,63,47,6.0,0.33160379994660616,439.14509629970416,441.07326079998165,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,39,0,39,0,,,,,,,,,,None,441.07326079998165,441.07326079998165,441.07326079998165,441.07326079998165,441.07326079998165,441.07326079998165,r,0.31093959975987673,441.4084405996837,441.4084405996837,441.4084405996837,441.4084405996837,441.4084405996837,441.4084405996837,441.7052507000044,441.7052507000044,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,442.6363380998373,445.14525489974767,445.14525489974767,445.14525489974767,445.14525489974767,445.14525489974767,67,37,54,46,67,44,6.0,0.3648425000719726,445.52769539970905,447.0905446000397,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,40,0,40,0,,,,,,,,,,None,447.0905446000397,447.0905446000397,447.0905446000397,447.0905446000397,447.0905446000397,447.0905446000397,r,0.28069179970771074,447.3909081998281,447.3909081998281,447.3909081998281,447.3909081998281,447.3909081998281,447.3909081998281,447.6887982999906,447.6887982999906,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,448.70262190001085,451.2118599996902,451.2118599996902,451.2118599996902,451.2118599996902,451.2118599996902,54,35,48,40,54,41,6.0,0.365297700278461,451.5943612996489,453.5062703997828,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,41,0,41,0,,,,,,,,,,None,453.5062703997828,453.5062703997828,453.5062703997828,453.5062703997828,453.5062703997828,453.5062703997828,r,0.276399000082165,453.8070534998551,453.8070534998551,453.8070534998551,453.8070534998551,453.8070534998551,453.8070534998551,454.104765499942,454.104765499942,455.118499299977,455.118499299977,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,455.1353980000131,457.6442736000754,457.6442736000754,457.6442736000754,457.6442736000754,457.6442736000754,62,38,48,42,62,50,6.0,0.3639060999266803,458.0266738999635,459.8888351996429,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,42,0,42,0,,,,,,,,,,None,459.8888351996429,459.8888351996429,459.8888351996429,459.8888351996429,459.8888351996429,459.8888351996429,r,0.3206221000291407,460.239736400079,460.239736400079,460.239736400079,460.239736400079,460.239736400079,460.239736400079,460.5375083000399,460.5375083000399,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,462.3324059997685,464.84166849963367,464.84166849963367,464.84166849963367,464.84166849963367,464.84166849963367,57,41,52,43,57,58,4.0,1.128072100225836,465.98807720001787,467.78367429971695,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,43,0,43,0,,,,,,,,,,None,467.78367429971695,467.78367429971695,467.78367429971695,467.78367429971695,467.78367429971695,467.78367429971695,r,0.24014629982411861,468.0507216998376,468.0507216998376,468.0507216998376,468.0507216998376,468.0507216998376,468.0507216998376,468.3496786998585,468.3496786998585,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,469.9283750997856,472.4375913999975,472.4375913999975,472.4375913999975,472.4375913999975,472.4375913999975,57,32,54,32,57,61,4.0,1.062999099958688,473.51779319997877,475.2467776997946,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,44,0,44,0,,,,,,,,,,None,475.2467776997946,475.2467776997946,475.2467776997946,475.2467776997946,475.2467776997946,475.2467776997946,i,0.5212783999741077,475.799898899626,475.799898899626,475.799898899626,475.799898899626,475.799898899626,475.799898899626,476.09469499997795,476.09469499997795,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,477.9729430000298,480.4820105000399,480.4820105000399,480.4820105000399,480.4820105000399,480.4820105000399,66,39,52,41,52,60,3.0,1.2961387000977993,481.7947820997797,483.35791180003434,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,45,0,45,0,,,,,,,,,,None,483.35791180003434,483.35791180003434,483.35791180003434,483.35791180003434,483.35791180003434,483.35791180003434,j,0.34905359987169504,483.74332759995013,483.74332759995013,483.74332759995013,483.74332759995013,483.74332759995013,483.74332759995013,484.0397401000373,484.0397401000373,485.58540700003505,485.58540700003505,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,485.60238379985094,488.11133959982544,488.11133959982544,488.11133959982544,488.11133959982544,488.11133959982544,60,39,49,36,36,70,1.0,0.913101099897176,489.0417383997701,491.0037377998233,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,46,0,46,0,,,,,,,,,,None,491.0037377998233,491.0037377998233,491.0037377998233,491.0037377998233,491.0037377998233,491.0037377998233,r,0.2830774001777172,491.3218896999024,491.3218896999024,491.3218896999024,491.3218896999024,491.3218896999024,491.3218896999024,491.619523299858,491.619523299858,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,492.5995885999873,495.10929999966174,495.10929999966174,495.10929999966174,495.10929999966174,495.10929999966174,57,31,60,39,57,68,2.0,1.146559199783951,496.2721533998847,498.26773109985515,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,47,0,47,0,,,,,,,,,,None,498.26773109985515,498.26773109985515,498.26773109985515,498.26773109985515,498.26773109985515,498.26773109985515,f,0.2892890996299684,498.5852057999,498.5852057999,498.5852057999,498.5852057999,498.5852057999,498.5852057999,498.88261569989845,498.88261569989845,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,500.69418899994344,503.2034201999195,503.2034201999195,503.2034201999195,503.2034201999195,503.2034201999195,52,35,53,41,35,67,1.0,0.6976386997848749,503.9179996997118,505.564033200033,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,48,0,48,0,,,,,,,,,,None,505.564033200033,505.564033200033,505.564033200033,505.564033200033,505.564033200033,505.564033200033,i,0.40758190024644136,506.0008956999518,506.0008956999518,506.0008956999518,506.0008956999518,506.0008956999518,506.0008956999518,506.2961609996855,506.2961609996855,507.7585376999341,507.7585376999341,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,507.77524709980935,510.2839543996379,510.2839543996379,510.2839543996379,510.2839543996379,510.2839543996379,51,34,65,42,65,68,4.0,0.730980500113219,511.0318092997186,512.8279253998771,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,49,0,49,0,,,,,,,,,,None,512.8279253998771,512.8279253998771,512.8279253998771,512.8279253998771,512.8279253998771,512.8279253998771,r,0.3494728999212384,513.2110035996884,513.2110035996884,513.2110035996884,513.2110035996884,513.2110035996884,513.2110035996884,513.50953879999,513.50953879999,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,515.2045613997616,517.7137809996493,517.7137809996493,517.7137809996493,517.7137809996493,517.7137809996493,61,36,51,39,61,70,3.0,1.1114142001606524,518.8441476998851,520.739398600068,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,50,0,50,0,,,,,,,,,,None,520.739398600068,520.739398600068,520.739398600068,520.739398600068,520.739398600068,520.739398600068,j,0.29782099975273013,521.0569809996523,521.0569809996523,521.0569809996523,521.0569809996523,521.0569809996523,521.0569809996523,521.3545840997249,521.3545840997249,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,522.8007955998182,525.3095811000094,525.3095811000094,525.3095811000094,525.3095811000094,525.3095811000094,65,44,56,35,35,50,1.0,0.5958448001183569,525.9245988000184,527.4546281998046,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,51,0,51,0,,,,,,,,,,None,527.4546281998046,527.4546281998046,527.4546281998046,527.4546281998046,527.4546281998046,527.4546281998046,j,0.338932900223881,527.8207366997376,527.8207366997376,527.8207366997376,527.8207366997376,527.8207366997376,527.8207366997376,528.1199870998971,528.1199870998971,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,529.3328546998091,531.8419421999715,531.8419421999715,531.8419421999715,531.8419421999715,531.8419421999715,65,40,55,37,37,49,1.0,0.3642455996014178,532.2244770997204,533.7705334997736,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,52,0,52,0,,,,,,,,,,None,533.7705334997736,533.7705334997736,533.7705334997736,533.7705334997736,533.7705334997736,533.7705334997736,f,0.3643245999701321,534.1535461996682,534.1535461996682,534.1535461996682,534.1535461996682,534.1535461996682,534.1535461996682,534.4522786997259,534.4522786997259,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,536.3138057999313,538.8228426999412,538.8228426999412,538.8228426999412,538.8228426999412,538.8228426999412,57,37,59,30,37,73,1.0,0.7131953001953661,539.554409599863,541.1502986000851,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,53,0,53,0,,,,,,,,,,None,541.1502986000851,541.1502986000851,541.1502986000851,541.1502986000851,541.1502986000851,541.1502986000851,r,0.3485088003799319,541.517972599715,541.517972599715,541.517972599715,541.517972599715,541.517972599715,541.517972599715,541.8154501998797,541.8154501998797,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,542.8294464997016,545.3381769997068,545.3381769997068,545.3381769997068,545.3381769997068,545.3381769997068,70,40,62,39,70,70,4.0,0.7976522999815643,546.1526008998044,547.881939899642,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,54,0,54,0,,,,,,,,,,None,547.881939899642,547.881939899642,547.881939899642,547.881939899642,547.881939899642,547.881939899642,r,0.31809299997985363,548.231809400022,548.231809400022,548.231809400022,548.231809400022,548.231809400022,548.231809400022,548.5303730997257,548.5303730997257,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,550.4915457000025,553.0013732998632,553.0013732998632,553.0013732998632,553.0013732998632,553.0013732998632,60,45,61,24,60,74,3.0,0.5815356001257896,553.5993697997183,555.1787323998287,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,55,0,55,0,,,,,,,,,,None,555.1787323998287,555.1787323998287,555.1787323998287,555.1787323998287,555.1787323998287,555.1787323998287,r,0.3158237999305129,555.5286641996354,555.5286641996354,555.5286641996354,555.5286641996354,555.5286641996354,555.5286641996354,555.8274054997601,555.8274054997601,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,556.9076755996794,559.4169136998244,559.4169136998244,559.4169136998244,559.4169136998244,559.4169136998244,64,31,50,34,64,72,4.0,0.514115400146693,559.9487522998825,561.6612257999368,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,56,0,56,0,,,,,,,,,,None,561.6612257999368,561.6612257999368,561.6612257999368,561.6612257999368,561.6612257999368,561.6612257999368,i,0.3499564998783171,562.0452612997033,562.0452612997033,562.0452612997033,562.0452612997033,562.0452612997033,562.0452612997033,562.3427986996248,562.3427986996248,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,563.5395403997973,566.0487413997762,566.0487413997762,566.0487413997762,566.0487413997762,566.0487413997762,64,37,49,31,49,87,1.0,0.9787771999835968,567.0457961000502,568.6917364997789,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,57,0,57,0,,,,,,,,,,None,568.6917364997789,568.6917364997789,568.6917364997789,568.6917364997789,568.6917364997789,568.6917364997789,j,0.28508790023624897,569.0128885000013,569.0128885000013,569.0128885000013,569.0128885000013,569.0128885000013,569.0128885000013,569.3072031997144,569.3072031997144,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,571.052460399922,573.5618329998106,573.5618329998106,573.5618329998106,573.5618329998106,573.5618329998106,65,38,51,25,25,83,1.0,1.179360999725759,574.7583782998845,576.487524099648,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,58,0,58,0,,,,,,,,,,None,576.487524099648,576.487524099648,576.487524099648,576.487524099648,576.487524099648,576.487524099648,f,0.3890728000551462,576.9047143999487,576.9047143999487,576.9047143999487,576.9047143999487,576.9047143999487,576.9047143999487,577.2023391998373,577.2023391998373,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,578.914168999996,581.4232780998573,581.4232780998573,581.4232780998573,581.4232780998573,581.4232780998573,57,31,41,30,31,72,1.0,0.6296518999151886,582.0715206000023,583.867342100013,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,59,0,59,0,,,,,,,,,,None,583.867342100013,583.867342100013,583.867342100013,583.867342100013,583.867342100013,583.867342100013,r,0.3392694001086056,584.2341930000111,584.2341930000111,584.2341930000111,584.2341930000111,584.2341930000111,584.2341930000111,584.532370199915,584.532370199915,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,585.7622267999686,588.2716296999715,588.2716296999715,588.2716296999715,588.2716296999715,588.2716296999715,59,43,48,31,59,83,1.0,1.013297500088811,589.3020633999258,590.8978741997853,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,60,0,60,0,,,,,,,,,,None,590.8978741997853,590.8978741997853,590.8978741997853,590.8978741997853,590.8978741997853,590.8978741997853,j,1.1786313997581601,592.0967497997917,592.0967497997917,592.0967497997917,592.0967497997917,592.0967497997917,592.0967497997917,592.3942937999964,592.3942937999964,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,593.8570455000736,596.3662223997526,596.3662223997526,596.3662223997526,596.3662223997526,596.3662223997526,59,38,50,32,32,77,1.0,0.4479070999659598,596.8313976996578,598.4442278998904,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,61,0,61,0,,,,,,,,,,None,598.4442278998904,598.4442278998904,598.4442278998904,598.4442278998904,598.4442278998904,598.4442278998904,i,0.38785549998283386,598.8601205996238,598.8601205996238,598.8601205996238,598.8601205996238,598.8601205996238,598.8601205996238,599.159528600052,599.159528600052,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,600.5056157996878,603.0142393996939,603.0142393996939,603.0142393996939,603.0142393996939,603.0142393996939,61,43,52,43,52,52,2.0,2.0778907998465,605.1089639998972,606.6712573999539,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,62,0,62,0,,,,,,,,,,None,606.6712573999539,606.6712573999539,606.6712573999539,606.6712573999539,606.6712573999539,606.6712573999539,i,0.46891159983351827,607.1709352997132,607.1709352997132,607.1709352997132,607.1709352997132,607.1709352997132,607.1709352997132,607.469273599796,607.469273599796,608.3167610997334,608.3167610997334,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,608.3335444997065,610.8425966999494,610.8425966999494,610.8425966999494,610.8425966999494,610.8425966999494,58,36,60,43,60,78,2.0,0.3982139998115599,611.2580964998342,613.2199321999215,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
1,63,0,63,0,,,,,,,,,,None,613.2199321999215,613.2199321999215,613.2199321999215,613.2199321999215,613.2199321999215,613.2199321999215,f,0.5607968000695109,613.8023144998588,613.8023144998588,613.8023144998588,613.8023144998588,613.8023144998588,613.8023144998588,614.1012025997043,614.1012025997043,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,615.0151976998895,617.5244024996646,617.5244024996646,617.5244024996646,617.5244024996646,617.5244024996646,60,34,49,42,34,79,1.0,0.5812460002489388,618.122646200005,619.6357391998172,,,,,,,,,128,f,1,2022-12-12_13h42.39.440,RL,2022.2.4,60.09842918720978,
