bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,image_2.started,image_2.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,29,0,29,0,,,,,,,,,,,,,,,None,None,None,None,None,1018.7695815999978,None,1018.7695815999978,None,1018.7695815999978,None,1018.7695815999978,None,i,0.6341489000042202,1018.7695815999978,None,1018.7695815999978,None,1019.4497744000037,None,1019.4497744000037,None,1019.4497744000037,None,1019.4497744000037,None,1019.4497744000037,None,1019.4497744000037,None,1019.7509164000003,None,1019.7509164000003,None,1020.8574191000007,None,1020.8574191000007,None,1020.8574191000007,None,1020.8574191000007,None,1020.8574191000007,None,1020.8574191000007,None,1020.8574191000007,None,1020.8574191000007,None,1020.8574191000007,None,55,26,64,61,64,71,1023.3909643000006,None,6.0,1.4483035999946878,1023.3909643000006,None,1023.3909643000006,None,1023.3909643000006,None,1023.3909643000006,None,None,None,1024.8538199000031,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,30,0,30,0,,,,,,,,,,,,,,,None,None,None,None,None,1026.6233168000035,None,1026.6233168000035,None,1026.6233168000035,None,1026.6233168000035,None,r,0.7811742999983835,1026.6233168000035,None,1026.6233168000035,None,1027.4443163000033,None,1027.4443163000033,None,1027.4443163000033,None,1027.4443163000033,None,1027.4443163000033,None,1027.4443163000033,None,1027.7396668000001,None,1027.7396668000001,None,1028.7919913000005,None,1028.7919913000005,None,1028.7919913000005,None,1028.7919913000005,None,1028.7919913000005,None,1028.7919913000005,None,1028.7919913000005,None,1028.7919913000005,None,1028.7919913000005,None,59,19,61,63,59,63,1031.3037210000039,None,3.0,0.9707854000007501,1031.3037210000039,None,1031.3037210000039,None,1031.3037210000039,None,1031.3037210000039,None,None,None,1032.2975185000032,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,31,0,31,0,,,,,,,,,,,,,,,None,None,None,None,None,1033.9978951000012,None,1033.9978951000012,None,1033.9978951000012,None,1033.9978951000012,None,r,0.6269313999946462,1033.9978951000012,None,1033.9978951000012,None,1034.6662194000019,None,1034.6662194000019,None,1034.6662194000019,None,1034.6662194000019,None,1034.6662194000019,None,1034.6662194000019,None,1034.971533099997,None,1034.971533099997,None,1036.7849397000027,None,1036.7849397000027,None,1036.7849397000027,None,1036.7849397000027,None,1036.7849397000027,None,1036.7849397000027,None,1036.7849397000027,None,1036.7849397000027,None,1036.7849397000027,None,51,21,62,63,51,69,1039.3080439999976,None,1.0,1.251678599997831,1039.3080439999976,None,1039.3080439999976,None,1039.3080439999976,None,1039.3080439999976,None,None,None,1040.5646478999988,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,32,0,32,0,,,,,,,,,,,,,,,None,None,None,None,None,1042.4530565000023,None,1042.4530565000023,None,1042.4530565000023,None,1042.4530565000023,None,f,0.7109201999992365,1042.4530565000023,None,1042.4530565000023,None,1043.2079876999996,None,1043.2079876999996,None,1043.2079876999996,None,1043.2079876999996,None,1043.2079876999996,None,1043.2079876999996,None,1043.5005187999996,None,1043.5005187999996,None,1045.4431738999992,None,1045.4431738999992,None,1045.4431738999992,None,1045.4431738999992,None,1045.4431738999992,None,1045.4431738999992,None,1045.4431738999992,None,1045.4431738999992,None,1045.4431738999992,None,44,25,58,56,25,54,1047.9555185999998,None,1.0,1.0619273999982397,1047.9555185999998,None,1047.9555185999998,None,1047.9555185999998,None,1047.9555185999998,None,None,None,1049.039952799998,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,33,0,33,0,,,,,,,,,,,,,,,None,None,None,None,None,1050.743149300004,None,1050.743149300004,None,1050.743149300004,None,1050.743149300004,None,i,0.3907937000039965,1050.743149300004,None,1050.743149300004,None,1051.1717256999982,None,1051.1717256999982,None,1051.1717256999982,None,1051.1717256999982,None,1051.1717256999982,None,1051.1717256999982,None,1051.4557195000016,1053.2736643000026,1051.4557195000016,1053.2736643000026,1053.3039017999981,None,1053.3039017999981,None,1053.3039017999981,None,1053.3039017999981,None,1053.3039017999981,None,1053.3039017999981,None,1053.3039017999981,None,1053.3039017999981,None,1053.3039017999981,None,46,19,64,63,64,81,1055.8306108000033,None,4.0,0.9972542999967118,1055.8306108000033,None,1055.8306108000033,None,1055.8306108000033,None,1055.8306108000033,None,None,None,1056.8491606000025,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,34,0,34,0,,,,,,,,,,,,,,,None,None,None,None,None,1058.4940816000017,None,1058.4940816000017,None,1058.4940816000017,None,1058.4940816000017,None,j,0.31050040000263834,1058.4940816000017,None,1058.4940816000017,None,1058.855827600004,None,1058.855827600004,None,1058.855827600004,None,1058.855827600004,None,1058.855827600004,None,1058.855827600004,None,1059.144944599997,1060.7791242000021,1059.144944599997,1060.7791242000021,1060.814164299998,None,1060.814164299998,None,1060.814164299998,None,1060.814164299998,None,1060.814164299998,None,1060.814164299998,None,1060.814164299998,None,1060.814164299998,None,1060.814164299998,None,48,32,58,58,58,63,1063.3245462999985,None,4.0,1.5901270999966073,1063.3245462999985,None,1063.3245462999985,None,1063.3245462999985,None,1063.3245462999985,None,None,None,1064.9316442999989,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,35,0,35,0,,,,,,,,,,,,,,,None,None,None,None,None,1066.524621800003,None,1066.524621800003,None,1066.524621800003,None,1066.524621800003,None,j,0.5699841000023298,1066.524621800003,None,1066.524621800003,None,1067.1466656999983,None,1067.1466656999983,None,1067.1466656999983,None,1067.1466656999983,None,1067.1466656999983,None,1067.1466656999983,None,1067.4335929000008,1068.9347352999976,1067.4335929000008,1068.9347352999976,1068.9686107000016,None,1068.9686107000016,None,1068.9686107000016,None,1068.9686107000016,None,1068.9686107000016,None,1068.9686107000016,None,1068.9686107000016,None,1068.9686107000016,None,1068.9686107000016,None,47,27,68,62,62,81,1071.497471200004,None,3.0,0.9446812000023783,1071.497471200004,None,1071.497471200004,None,1071.497471200004,None,1071.497471200004,None,None,None,1072.4535271999994,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,36,0,36,0,,,,,,,,,,,,,,,None,None,None,None,None,1073.9737802000018,None,1073.9737802000018,None,1073.9737802000018,None,1073.9737802000018,None,j,0.8010173000002396,1073.9737802000018,None,1073.9737802000018,None,1074.8256529999999,None,1074.8256529999999,None,1074.8256529999999,None,1074.8256529999999,None,1074.8256529999999,None,1074.8256529999999,None,1075.1223452999984,1076.3063726000037,1075.1223452999984,1076.3063726000037,1076.337797100001,None,1076.337797100001,None,1076.337797100001,None,1076.337797100001,None,1076.337797100001,None,1076.337797100001,None,1076.337797100001,None,1076.337797100001,None,1076.337797100001,None,50,38,61,74,74,78,1078.8482579999982,None,4.0,2.146204900003795,1078.8482579999982,None,1078.8482579999982,None,1078.8482579999982,None,1078.8482579999982,None,None,None,1081.0094898000025,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,37,0,37,0,,,,,,,,,,,,,,,None,None,None,None,None,1083.0121909000009,None,1083.0121909000009,None,1083.0121909000009,None,1083.0121909000009,None,j,0.6925071000005119,1083.0121909000009,None,1083.0121909000009,None,1083.7434846999968,None,1083.7434846999968,None,1083.7434846999968,None,1083.7434846999968,None,1083.7434846999968,None,1083.7434846999968,None,1084.0285853000023,1085.3961802999984,1084.0285853000023,1085.3961802999984,1085.4314195999978,None,1085.4314195999978,None,1085.4314195999978,None,1085.4314195999978,None,1085.4314195999978,None,1085.4314195999978,None,1085.4314195999978,None,1085.4314195999978,None,1085.4314195999978,None,46,35,58,63,63,75,1087.943927100001,None,4.0,1.7393984000009368,1087.943927100001,None,1087.943927100001,None,1087.943927100001,None,1087.943927100001,None,None,None,1089.7017656000025,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,38,0,38,0,,,,,,,,,,,,,,,None,None,None,None,None,1091.3867277000027,None,1091.3867277000027,None,1091.3867277000027,None,1091.3867277000027,None,j,0.8180680000004941,1091.3867277000027,None,1091.3867277000027,None,1092.240402800002,None,1092.240402800002,None,1092.240402800002,None,1092.240402800002,None,1092.240402800002,None,1092.240402800002,None,1092.5343464000034,1094.0186659000028,1092.5343464000034,1094.0186659000028,1094.046340300003,None,1094.046340300003,None,1094.046340300003,None,1094.046340300003,None,1094.046340300003,None,1094.046340300003,None,1094.046340300003,None,1094.046340300003,None,1094.046340300003,None,50,31,53,76,76,70,1096.561623200003,None,5.0,1.6259229999996023,1096.561623200003,None,1096.561623200003,None,1096.561623200003,None,1096.561623200003,None,None,None,1098.2050471999974,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,39,0,39,0,,,,,,,,,,,,,,,None,None,None,None,None,1099.940708000002,None,1099.940708000002,None,1099.940708000002,None,1099.940708000002,None,j,0.6941387000042596,1099.940708000002,None,1099.940708000002,None,1100.6704224999994,None,1100.6704224999994,None,1100.6704224999994,None,1100.6704224999994,None,1100.6704224999994,None,1100.6704224999994,None,1100.956943899997,None,1100.956943899997,None,1101.8888277000005,None,1101.8888277000005,None,1101.8888277000005,None,1101.8888277000005,None,1101.8888277000005,None,1101.8888277000005,None,1101.8888277000005,None,1101.8888277000005,None,1101.8888277000005,None,51,34,65,70,70,68,1104.4062603999992,None,6.0,0.884963800002879,1104.4062603999992,None,1104.4062603999992,None,1104.4062603999992,None,1104.4062603999992,None,None,None,1105.3039723999973,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,40,0,40,0,,,,,,,,,,,,,,,None,None,None,None,None,1107.0832442000028,None,1107.0832442000028,None,1107.0832442000028,None,1107.0832442000028,None,j,0.6817712999982177,1107.0832442000028,None,1107.0832442000028,None,1107.8193449000028,None,1107.8193449000028,None,1107.8193449000028,None,1107.8193449000028,None,1107.8193449000028,None,1107.8193449000028,None,1108.11204,1109.3794718999998,1108.11204,1109.3794718999998,1109.4081994000007,None,1109.4081994000007,None,1109.4081994000007,None,1109.4081994000007,None,1109.4081994000007,None,1109.4081994000007,None,1109.4081994000007,None,1109.4081994000007,None,1109.4081994000007,None,46,36,68,65,65,58,1111.9208285999994,None,7.0,0.9150187999985064,1111.9208285999994,None,1111.9208285999994,None,1111.9208285999994,None,1111.9208285999994,None,None,None,1112.8488063999976,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,41,0,41,0,,,,,,,,,,,,,,,None,None,None,None,None,1114.4042215000009,None,1114.4042215000009,None,1114.4042215000009,None,1114.4042215000009,None,j,0.7007507000016631,1114.4042215000009,None,1114.4042215000009,None,1115.1536108,None,1115.1536108,None,1115.1536108,None,1115.1536108,None,1115.1536108,None,1115.1536108,None,1115.4502936999997,1116.6176543000038,1115.4502936999997,1116.6176543000038,1116.6378554999974,None,1116.6378554999974,None,1116.6378554999974,None,1116.6378554999974,None,1116.6378554999974,None,1116.6378554999974,None,1116.6378554999974,None,1116.6378554999974,None,1116.6378554999974,None,45,39,63,66,66,54,1119.1581664999976,None,7.0,1.1257413999992423,1119.1581664999976,None,1119.1581664999976,None,1119.1581664999976,None,1119.1581664999976,None,None,None,1120.3057020999986,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,42,0,42,0,,,,,,,,,,,,,,,None,None,None,None,None,1121.8267543000038,None,1121.8267543000038,None,1121.8267543000038,None,1121.8267543000038,None,j,0.6884492999961367,1121.8267543000038,None,1121.8267543000038,None,1122.5544599999994,None,1122.5544599999994,None,1122.5544599999994,None,1122.5544599999994,None,1122.5544599999994,None,1122.5544599999994,None,1122.855351099999,None,1122.855351099999,None,1124.8638033000025,None,1124.8638033000025,None,1124.8638033000025,None,1124.8638033000025,None,1124.8638033000025,None,1124.8638033000025,None,1124.8638033000025,None,1124.8638033000025,None,1124.8638033000025,None,43,31,65,71,71,66,1127.3881201999975,None,7.0,2.2086201999991317,1127.3881201999975,None,1127.3881201999975,None,1127.3881201999975,None,1127.3881201999975,None,None,None,1129.6144171999986,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,43,0,43,0,,,,,,,,,,,,,,,None,None,None,None,None,1131.2613966999998,None,1131.2613966999998,None,1131.2613966999998,None,1131.2613966999998,None,j,0.8437302000020281,1131.2613966999998,None,1131.2613966999998,None,1132.1563169,None,1132.1563169,None,1132.1563169,None,1132.1563169,None,1132.1563169,None,1132.1563169,None,1132.4453147000022,1134.2298843000026,1132.4453147000022,1134.2298843000026,1134.249713600002,None,1134.249713600002,None,1134.249713600002,None,1134.249713600002,None,1134.249713600002,None,1134.249713600002,None,1134.249713600002,None,1134.249713600002,None,1134.249713600002,None,46,36,66,70,70,48,1136.7663964000021,None,7.0,0.649790600000415,1136.7663964000021,None,1136.7663964000021,None,1136.7663964000021,None,1136.7663964000021,None,None,None,1137.436053700003,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,44,0,44,0,,,,,,,,,,,,,,,None,None,None,None,None,1139.4017564000023,None,1139.4017564000023,None,1139.4017564000023,None,1139.4017564000023,None,j,0.8333339000018896,1139.4017564000023,None,1139.4017564000023,None,1140.269405500003,None,1140.269405500003,None,1140.269405500003,None,1140.269405500003,None,1140.269405500003,None,1140.269405500003,None,1140.567989199997,None,1140.567989199997,None,1142.455527799997,None,1142.455527799997,None,1142.455527799997,None,1142.455527799997,None,1142.455527799997,None,1142.455527799997,None,1142.455527799997,None,1142.455527799997,None,1142.455527799997,None,39,35,65,78,78,62,1144.9890043999985,None,7.0,0.7476246000005631,1144.9890043999985,None,1144.9890043999985,None,1144.9890043999985,None,1144.9890043999985,None,None,None,1145.7541863000006,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,45,0,45,0,,,,,,,,,,,,,,,None,None,None,None,None,1147.7571964000017,None,1147.7571964000017,None,1147.7571964000017,None,1147.7571964000017,None,j,0.37901249999413267,1147.7571964000017,None,1147.7571964000017,None,1148.1819423999987,None,1148.1819423999987,None,1148.1819423999987,None,1148.1819423999987,None,1148.1819423999987,None,1148.1819423999987,None,1148.472980700004,1149.7739473999973,1148.472980700004,1149.7739473999973,1149.7963279000032,None,1149.7963279000032,None,1149.7963279000032,None,1149.7963279000032,None,1149.7963279000032,None,1149.7963279000032,None,1149.7963279000032,None,1149.7963279000032,None,1149.7963279000032,None,52,39,62,62,62,54,1152.3189913000024,None,6.0,0.6765687000006437,1152.3189913000024,None,1152.3189913000024,None,1152.3189913000024,None,1152.3189913000024,None,None,None,1153.009463399998,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,46,0,46,0,,,,,,,,,,,,,,,None,None,None,None,None,1154.7963827999993,None,1154.7963827999993,None,1154.7963827999993,None,1154.7963827999993,None,j,0.8191275999997742,1154.7963827999993,None,1154.7963827999993,None,1155.669004700001,None,1155.669004700001,None,1155.669004700001,None,1155.669004700001,None,1155.669004700001,None,1155.669004700001,None,1155.9617760999972,None,1155.9617760999972,None,1157.3615929000007,None,1157.3615929000007,None,1157.3615929000007,None,1157.3615929000007,None,1157.3615929000007,None,1157.3615929000007,None,1157.3615929000007,None,1157.3615929000007,None,1157.3615929000007,None,48,37,55,77,77,48,1159.873837500003,None,7.0,0.9093903000029968,1159.873837500003,None,1159.873837500003,None,1159.873837500003,None,1159.873837500003,None,None,None,1160.8054321000018,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,47,0,47,0,,,,,,,,,,,,,,,None,None,None,None,None,1162.5358019999985,None,1162.5358019999985,None,1162.5358019999985,None,1162.5358019999985,None,j,0.7303628999943612,1162.5358019999985,None,1162.5358019999985,None,1163.3142807999975,None,1163.3142807999975,None,1163.3142807999975,None,1163.3142807999975,None,1163.3142807999975,None,1163.3142807999975,None,1163.6004694000003,1165.167904599999,1163.6004694000003,1165.167904599999,1165.1926937000026,None,1165.1926937000026,None,1165.1926937000026,None,1165.1926937000026,None,1165.1926937000026,None,1165.1926937000026,None,1165.1926937000026,None,1165.1926937000026,None,1165.1926937000026,None,52,39,60,75,75,73,1167.713844400001,None,7.0,0.691584200001671,1167.713844400001,None,1167.713844400001,None,1167.713844400001,None,1167.713844400001,None,None,None,1168.4202663000033,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,48,0,48,0,,,,,,,,,,,,,,,None,None,None,None,None,1169.9545460000008,None,1169.9545460000008,None,1169.9545460000008,None,1169.9545460000008,None,j,0.6916656000030343,1169.9545460000008,None,1169.9545460000008,None,1170.6903722999996,None,1170.6903722999996,None,1170.6903722999996,None,1170.6903722999996,None,1170.6903722999996,None,1170.6903722999996,None,1170.9890902999978,None,1170.9890902999978,None,1172.3789600000018,None,1172.3789600000018,None,1172.3789600000018,None,1172.3789600000018,None,1172.3789600000018,None,1172.3789600000018,None,1172.3789600000018,None,1172.3789600000018,None,1172.3789600000018,None,44,35,59,78,78,64,1174.909023500004,None,7.0,0.5344105999975,1174.909023500004,None,1174.909023500004,None,1174.909023500004,None,1174.909023500004,None,None,None,1175.458412400003,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,49,0,49,0,,,,,,,,,,,,,,,None,None,None,None,None,1177.1611983999974,None,1177.1611983999974,None,1177.1611983999974,None,1177.1611983999974,None,j,0.6550758999946993,1177.1611983999974,None,1177.1611983999974,None,1177.876594100002,None,1177.876594100002,None,1177.876594100002,None,1177.876594100002,None,1177.876594100002,None,1177.876594100002,None,1178.1604057000004,1180.1284154000023,1178.1604057000004,1180.1284154000023,1180.1601917000007,None,1180.1601917000007,None,1180.1601917000007,None,1180.1601917000007,None,1180.1601917000007,None,1180.1601917000007,None,1180.1601917000007,None,1180.1601917000007,None,1180.1601917000007,None,43,35,49,68,68,61,1182.6825506000023,None,6.0,0.8181677000029595,1182.6825506000023,None,1182.6825506000023,None,1182.6825506000023,None,1182.6825506000023,None,None,None,1183.516744499997,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,50,0,50,0,,,,,,,,,,,,,,,None,None,None,None,None,1185.1889472999974,None,1185.1889472999974,None,1185.1889472999974,None,1185.1889472999974,None,j,0.7775356999991345,1185.1889472999974,None,1185.1889472999974,None,1186.0024639999974,None,1186.0024639999974,None,1186.0024639999974,None,1186.0024639999974,None,1186.0024639999974,None,1186.0024639999974,None,1186.2992599999998,None,1186.2992599999998,None,1187.3785751000032,None,1187.3785751000032,None,1187.3785751000032,None,1187.3785751000032,None,1187.3785751000032,None,1187.3785751000032,None,1187.3785751000032,None,1187.3785751000032,None,1187.3785751000032,None,53,33,50,73,73,46,1189.8905925,None,7.0,0.8808838000040851,1189.8905925,None,1189.8905925,None,1189.8905925,None,1189.8905925,None,None,None,1190.790408300003,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,51,0,51,0,,,,,,,,,,,,,,,None,None,None,None,None,1192.372586700003,None,1192.372586700003,None,1192.372586700003,None,1192.372586700003,None,j,0.9640025999979116,1192.372586700003,None,1192.372586700003,None,1193.3794218999974,None,1193.3794218999974,None,1193.3794218999974,None,1193.3794218999974,None,1193.3794218999974,None,1193.3794218999974,None,1193.6712479999987,1194.9718560999972,1193.6712479999987,1194.9718560999972,1194.996933100003,None,1194.996933100003,None,1194.996933100003,None,1194.996933100003,None,1194.996933100003,None,1194.996933100003,None,1194.996933100003,None,1194.996933100003,None,1194.996933100003,None,51,43,50,82,82,64,1197.513605,None,7.0,1.2944197000033455,1197.513605,None,1197.513605,None,1197.513605,None,1197.513605,None,None,None,1198.8244758,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,52,0,52,0,,,,,,,,,,,,,,,None,None,None,None,None,1200.639815399998,None,1200.639815399998,None,1200.639815399998,None,1200.639815399998,None,j,0.6963930999991135,1200.639815399998,None,1200.639815399998,None,1201.380015499999,None,1201.380015499999,None,1201.380015499999,None,1201.380015499999,None,1201.380015499999,None,1201.380015499999,None,1201.6766846000028,None,1201.6766846000028,None,1202.534747400001,None,1202.534747400001,None,1202.534747400001,None,1202.534747400001,None,1202.534747400001,None,1202.534747400001,None,1202.534747400001,None,1202.534747400001,None,1202.534747400001,None,50,48,50,71,71,60,1205.0556037999995,None,7.0,1.2753636999987066,1205.0556037999995,None,1205.0556037999995,None,1205.0556037999995,None,1205.0556037999995,None,None,None,1206.3461935000014,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,53,0,53,0,,,,,,,,,,,,,,,None,None,None,None,None,1208.3333344999992,None,1208.3333344999992,None,1208.3333344999992,None,1208.3333344999992,None,j,0.5729318000012427,1208.3333344999992,None,1208.3333344999992,None,1208.961944499999,None,1208.961944499999,None,1208.961944499999,None,1208.961944499999,None,1208.961944499999,None,1208.961944499999,None,1209.2487468000036,1210.7662877999974,1209.2487468000036,1210.7662877999974,1210.7976787000007,None,1210.7976787000007,None,1210.7976787000007,None,1210.7976787000007,None,1210.7976787000007,None,1210.7976787000007,None,1210.7976787000007,None,1210.7976787000007,None,1210.7976787000007,None,49,32,61,79,79,76,1213.3150357999984,None,5.0,1.6863269000023138,1213.3150357999984,None,1213.3150357999984,None,1213.3150357999984,None,1213.3150357999984,None,None,None,1215.0191475000029,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,54,0,54,0,,,,,,,,,,,,,,,None,None,None,None,None,1216.874113400001,None,1216.874113400001,None,1216.874113400001,None,1216.874113400001,None,j,1.0023347000023932,1216.874113400001,None,1216.874113400001,None,1217.9317936000007,None,1217.9317936000007,None,1217.9317936000007,None,1217.9317936000007,None,1217.9317936000007,None,1217.9317936000007,None,1218.2215614000015,None,1218.2215614000015,None,1220.2034609999973,None,1220.2034609999973,None,1220.2034609999973,None,1220.2034609999973,None,1220.2034609999973,None,1220.2034609999973,None,1220.2034609999973,None,1220.2034609999973,None,1220.2034609999973,None,36,32,46,79,79,67,1222.7228808,None,6.0,2.7056152999939513,1222.7228808,None,1222.7228808,None,1222.7228808,None,1222.7228808,None,None,None,1225.4459164,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,55,0,55,0,,,,,,,,,,,,,,,None,None,None,None,None,1227.0821826000029,None,1227.0821826000029,None,1227.0821826000029,None,1227.0821826000029,None,j,1.1945549999945797,1227.0821826000029,None,1227.0821826000029,None,1228.3195533000035,None,1228.3195533000035,None,1228.3195533000035,None,1228.3195533000035,None,1228.3195533000035,None,1228.3195533000035,None,1228.6121305999986,None,1228.6121305999986,None,1229.803496499997,None,1229.803496499997,None,1229.803496499997,None,1229.803496499997,None,1229.803496499997,None,1229.803496499997,None,1229.803496499997,None,1229.803496499997,None,1229.803496499997,None,53,37,51,65,65,61,1232.3231195999979,None,5.0,1.2993229000057909,1232.3231195999979,None,1232.3231195999979,None,1232.3231195999979,None,1232.3231195999979,None,None,None,1233.6375738999996,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,56,0,56,0,,,,,,,,,,,,,,,None,None,None,None,None,1235.6378180000029,None,1235.6378180000029,None,1235.6378180000029,None,1235.6378180000029,None,j,0.7786955999981728,1235.6378180000029,None,1235.6378180000029,None,1236.459107900002,None,1236.459107900002,None,1236.459107900002,None,1236.459107900002,None,1236.459107900002,None,1236.459107900002,None,1236.750996900002,None,1236.750996900002,None,1238.0795999999973,None,1238.0795999999973,None,1238.0795999999973,None,1238.0795999999973,None,1238.0795999999973,None,1238.0795999999973,None,1238.0795999999973,None,1238.0795999999973,None,1238.0795999999973,None,43,36,52,64,64,77,1240.6042830000006,None,3.0,0.8796752999987802,1240.6042830000006,None,1240.6042830000006,None,1240.6042830000006,None,1240.6042830000006,None,None,None,1241.5039834999989,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,57,0,57,0,,,,,,,,,,,,,,,None,None,None,None,None,1243.3086656000014,None,1243.3086656000014,None,1243.3086656000014,None,1243.3086656000014,None,None,,1243.3086656000014,None,1243.3086656000014,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,42,41,53,74,0,**,None,None,None,None,None,None,None,None,None,None,None,None,1244.8694325000033,None,1249.3760616,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
1,58,0,58,0,,,,,,,,,,,,,,,None,None,None,None,None,1251.3115345999977,None,1251.3115345999977,None,1251.3115345999977,None,1251.3115345999977,None,j,0.524772299999313,1251.3115345999977,None,1251.3115345999977,None,1251.8815034,None,1251.8815034,None,1251.8815034,None,1251.8815034,None,1251.8815034,None,1251.8815034,None,1252.1783037999994,1253.9964997999996,1252.1783037999994,1253.9964997999996,1254.0284584999972,None,1254.0284584999972,None,1254.0284584999972,None,1254.0284584999972,None,1254.0284584999972,None,1254.0284584999972,None,1254.0284584999972,None,1254.0284584999972,None,1254.0284584999972,None,43,42,49,72,72,64,1256.535147399998,None,6.0,1.3330674000026193,1256.535147399998,None,1256.535147399998,None,1256.535147399998,None,1256.535147399998,None,None,None,1257.8869182999988,None,,,,,,,,110,M,22,2022_Nov_25_1705,RL,2021.2.3,59.907143927732164,
