bandit,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,image_2.started,docs.stopped,image_2.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,26.374415141006466,26.374415141006466,space,2.4817128580034478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
,,,,,,,,,28.903187935007736,28.903187935007736,y,52.86638223999762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,0,0,0,0,,,,,,,,,81.78864478399919,None,82.81639470999653,82.81639470999653,82.81639470999653,82.81639470999653,82.81639470999653,82.81639470999653,f,0.8991186029888922,83.79817532500601,83.79817532500601,83.79817532500601,83.79817532500601,83.79817532500601,83.79817532500601,84.0555632290052,84.0555632290052,85.66436925799644,85.66436925799644,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,85.72309111099457,88.23858193200431,88.23858193200431,88.23858193200431,88.23858193200431,88.23858193200431,39,62,64,31,62,55,6.0,2.436043117006193,90.68914891300665,92.30879910799558,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,1,0,1,0,,,,,,,,,,None,92.30879910799558,92.30879910799558,92.30879910799558,92.30879910799558,92.30879910799558,92.30879910799558,i,0.6564144159929128,93.01321752200602,93.01321752200602,93.01321752200602,93.01321752200602,93.01321752200602,93.01321752200602,93.28149719600333,93.28149719600333,95.0863678589958,95.0863678589958,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,95.12967369699618,97.63832933500817,97.63832933500817,97.63832933500817,97.63832933500817,97.63832933500817,43,57,70,31,70,48,6.0,0.7842571509972913,98.43357189600647,100.24470086500514,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,2,0,2,0,,,,,,,,,,None,100.24470086500514,100.24470086500514,100.24470086500514,100.24470086500514,100.24470086500514,100.24470086500514,r,0.5676442319963826,100.85477116100083,100.85477116100083,100.85477116100083,100.85477116100083,100.85477116100083,100.85477116100083,101.11912364100863,101.11912364100863,102.6940031950071,102.6940031950071,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,102.7379568930046,105.23428176200832,105.23428176200832,105.23428176200832,105.23428176200832,105.23428176200832,45,48,79,37,45,50,5.0,1.0455440320074558,106.29599213099573,108.06507471700024,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,3,0,3,0,,,,,,,,,,None,108.06507471700024,108.06507471700024,108.06507471700024,108.06507471700024,108.06507471700024,108.06507471700024,j,0.6540243799972814,108.78319359899615,108.78319359899615,108.78319359899615,108.78319359899615,108.78319359899615,108.78319359899615,109.05729985500511,109.05729985500511,110.88228381000226,110.88228381000226,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,110.91257178499654,113.42060396699526,113.42060396699526,113.42060396699526,113.42060396699526,113.42060396699526,42,45,70,29,29,55,3.0,1.2512865189928561,114.67752996500349,116.28710349199537,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,4,0,4,0,,,,,,,,,,None,116.28710349199537,116.28710349199537,116.28710349199537,116.28710349199537,116.28710349199537,116.28710349199537,f,0.6046590710029704,116.94810582700302,116.94810582700302,116.94810582700302,116.94810582700302,116.94810582700302,116.94810582700302,117.22678766099853,117.22678766099853,118.28838513599476,118.28838513599476,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,118.31364986799599,120.82273167000676,120.82273167000676,120.82273167000676,120.82273167000676,120.82273167000676,37,46,71,36,46,60,3.0,0.6097329220065149,121.44635212900175,123.20663993099879,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,5,0,5,0,,,,,,,,,,None,123.20663993099879,123.20663993099879,123.20663993099879,123.20663993099879,123.20663993099879,123.20663993099879,i,0.8495206519874046,124.0958002700063,124.0958002700063,124.0958002700063,124.0958002700063,124.0958002700063,124.0958002700063,124.36387802299578,124.36387802299578,125.6784919769998,125.6784919769998,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,125.72320044999651,128.22047732400824,128.22047732400824,128.22047732400824,128.22047732400824,128.22047732400824,38,32,73,31,73,41,6.0,1.0320639359997585,129.26594310700602,131.0097729679983,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,6,0,6,0,,,,,,,,,,None,131.0097729679983,131.0097729679983,131.0097729679983,131.0097729679983,131.0097729679983,131.0097729679983,f,0.4124200770020252,131.4560324579943,131.4560324579943,131.4560324579943,131.4560324579943,131.4560324579943,131.4560324579943,131.73265974900278,131.73265974900278,132.9693960059958,132.9693960059958,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,132.99059692800802,135.49561049800832,135.49561049800832,135.49561049800832,135.49561049800832,135.49561049800832,39,41,73,42,41,50,3.0,1.7456531500065466,137.25094667599478,139.1977397360024,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
1,7,0,7,0,,,,,,,,,,None,139.1977397360024,139.1977397360024,139.1977397360024,139.1977397360024,139.1977397360024,139.1977397360024,r,0.47577935199660715,139.7278202890011,139.7278202890011,139.7278202890011,139.7278202890011,139.7278202890011,139.7278202890011,140.0031622230017,140.0031622230017,141.79149426100776,141.79149426100776,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,141.82993592300045,144.34091839000757,144.34091839000757,144.34091839000757,144.34091839000757,144.34091839000757,34,43,77,39,34,51,3.0,1.8901703909941716,146.24389074700593,148.1852464190015,,,,,,,,,154,f,18,2023-04-05_11h10.32.460,RL,2022.2.4,60.00185033948497,
