bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,353.4185284000123,353.4185284000123,353.4185284000123,353.4185284000123,353.4185284000123,353.4185284000123,i,0.6234108999778982,354.0670824999979,354.0670824999979,354.0670824999979,354.0670824999979,354.0670824999979,354.0670824999979,354.3659829000244,354.3659829000244,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,355.9784709000087,,,,,,46,53,56,10,56,26,None,None,63,63,[0.09907407407407408],[-0.2861111111111111],[1],[0],[0],[5.991261999995913],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],3.9444444444444446,1.681587800005218,366.19933740000124,368.19494680000935,,,,,,,,,,,364.4992962000251,364.4992962000251,364.4992962000251,364.4992962000251,358.48862650000956,358.48862650000956,358.48862650000956,358.48862650000956,358.48862650000956,358.48862650000956,358.48862650000956,358.48862650000956,0.005356500012567267,358.48862650000956,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,368.19494680000935,368.19494680000935,368.19494680000935,368.19494680000935,368.19494680000935,368.19494680000935,i,0.6095497000205796,368.8267625000153,368.8267625000153,368.8267625000153,368.8267625000153,368.8267625000153,368.8267625000153,369.1260496000177,369.1260496000177,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,370.18971279999823,372.6988381000119,372.6988381000119,372.6988381000119,372.6988381000119,372.6988381000119,49,61,54,24,54,67,3.0,2.658502200007206,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,375.38165510000545,377.22004190000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,377.22004190000007,377.22004190000007,377.22004190000007,377.22004190000007,377.22004190000007,377.22004190000007,r,0.9152064999798313,378.16821210001945,378.16821210001945,378.16821210001945,378.16821210001945,378.16821210001945,378.16821210001945,378.4668029000168,378.4668029000168,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,379.8297757000255,,,,,,47,59,47,23,47,66,None,None,,,[],[],[],[],[],[],[],-0.6,1,44,[0.06481481481481481],[-0.30925925925925923],[1],[0],[0],[5.684885099995881],['tijiao_random_2'],3.7314814814814814,2.1215667000215035,390.18379410001216,392.02987450000364,382.3464816000196,382.3464816000196,382.3464816000196,382.3464816000196,382.3464816000196,382.3464816000196,382.3464816000196,382.3464816000196,0.005627600010484457,382.3464816000196,388.0439750000078,388.0439750000078,388.0439750000078,388.0439750000078,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,392.02987450000364,392.02987450000364,392.02987450000364,392.02987450000364,392.02987450000364,392.02987450000364,i,0.4328764000092633,392.49586100000306,392.49586100000306,392.49586100000306,392.49586100000306,392.49586100000306,392.49586100000306,392.7946940000111,392.7946940000111,393.974781900004,393.974781900004,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,393.9915536000044,,,,,,44,55,38,20,38,64,None,None,,,[],[],[],[],[],[],[],-0.2,1,65,[0.10740740740740741],[-0.3212962962962963],[1],[0],[0],[5.833042400015984],['tijiao_random_2'],5.027777777777778,2.0723975999862887,404.4450243000174,406.34069410001393,396.5096710000071,396.5096710000071,396.5096710000071,396.5096710000071,396.5096710000071,396.5096710000071,396.5096710000071,396.5096710000071,0.0055247999844141304,396.5096710000071,402.35488800000167,402.35488800000167,402.35488800000167,402.35488800000167,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,406.34069410001393,406.34069410001393,406.34069410001393,406.34069410001393,406.34069410001393,406.34069410001393,f,0.371743299998343,406.73996600002283,406.73996600002283,406.73996600002283,406.73996600002283,406.73996600002283,406.73996600002283,407.03890120002325,407.03890120002325,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,407.91986870000255,410.42923750000773,410.42923750000773,410.42923750000773,410.42923750000773,410.42923750000773,44,58,57,13,58,36,4.0,2.409099599986803,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,412.86594410002,414.7509705000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,414.7509705000266,414.7509705000266,414.7509705000266,414.7509705000266,414.7509705000266,414.7509705000266,j,1.1465873999986798,415.91484010001295,415.91484010001295,415.91484010001295,415.91484010001295,415.91484010001295,415.91484010001295,416.213856700022,416.213856700022,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,417.8265211000107,,,,,,42,46,53,27,27,44,None,None,,,[],[],[],[],[],[],[],-0.6,1,66,[-0.018518518518518517],[-0.30462962962962964],[1],[0],[0],[3.837572500022361],['tijiao_random_2'],3.962962962962963,1.8886755999992602,426.10262240000884,428.0148059000203,420.34525900002336,420.34525900002336,420.34525900002336,420.34525900002336,420.34525900002336,420.34525900002336,420.34525900002336,420.34525900002336,0.0052097000007051975,420.34525900002336,424.1956890000147,424.1956890000147,424.1956890000147,424.1956890000147,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,428.0148059000203,428.0148059000203,428.0148059000203,428.0148059000203,428.0148059000203,428.0148059000203,f,0.6316398000053596,428.66370400000596,428.66370400000596,428.66370400000596,428.66370400000596,428.66370400000596,428.66370400000596,428.96277050001663,428.96277050001663,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,430.1427893000073,,,,,,40,56,56,19,56,36,None,None,,,[],[],[],[],[],[],[],-0.6,1,57,[-0.025925925925925925],[-0.2824074074074074],[1],[0],[0],[4.801832500001183],['tijiao_random_2'],1,2.569899499998428,440.06463980002445,441.87715020001633,432.6615739999979,432.6615739999979,432.6615739999979,432.6615739999979,432.6615739999979,432.6615739999979,432.6615739999979,432.6615739999979,0.00556640001013875,432.6615739999979,437.47650160000194,437.47650160000194,437.47650160000194,437.47650160000194,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,441.87715020001633,441.87715020001633,441.87715020001633,441.87715020001633,441.87715020001633,441.87715020001633,r,0.8083506000111811,442.70852920002653,442.70852920002653,442.70852920002653,442.70852920002653,442.70852920002653,442.70852920002653,443.00774920001277,443.00774920001277,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,443.93848040001467,,,,,,40,49,54,23,40,34,None,None,26,26,[0.07592592592592592],[-0.2861111111111111],[1],[0],[0],[5.991222700016806],['tijiao'],0.6,0,,[],[],[],[],[],[],[],4.981481481481481,3.191817400016589,455.6717523000261,457.3349926000228,,,,,,,,,,,452.46132860000944,452.46132860000944,452.46132860000944,452.46132860000944,446.44890820002183,446.44890820002183,446.44890820002183,446.44890820002183,446.44890820002183,446.44890820002183,446.44890820002183,446.44890820002183,0.005340800009435043,446.44890820002183,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,457.3349926000228,457.3349926000228,457.3349926000228,457.3349926000228,457.3349926000228,457.3349926000228,j,0.8118688999966253,458.1663755000045,458.1663755000045,458.1663755000045,458.1663755000045,458.1663755000045,458.1663755000045,458.4655391999986,458.4655391999986,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,459.34638860000996,,,,,,34,63,61,31,31,40,None,None,,,[],[],[],[],[],[],[],0.2,1,66,[-0.037037037037037035],[-0.3],[1],[0],[0],[5.0683037000126205],['tijiao_random_2'],4.787037037037037,2.22028120001778,469.1848879000172,471.1305914000259,461.8643571000139,461.8643571000139,461.8643571000139,461.8643571000139,461.8643571000139,461.8643571000139,461.8643571000139,461.8643571000139,0.005890400003409013,461.8643571000139,466.9458351000212,466.9458351000212,466.9458351000212,466.9458351000212,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,471.1305914000259,471.1305914000259,471.1305914000259,471.1305914000259,471.1305914000259,471.1305914000259,f,1.1553920999867842,472.31124870001804,472.31124870001804,472.31124870001804,472.31124870001804,472.31124870001804,472.31124870001804,472.6099863999989,472.6099863999989,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,474.0729376000236,476.5817474000214,476.5817474000214,476.5817474000214,476.5817474000214,476.5817474000214,33,55,51,32,55,60,4.0,2.143391200021142,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,478.74933210000745,480.42202260001795,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,480.42202260001795,480.42202260001795,480.42202260001795,480.42202260001795,480.42202260001795,480.42202260001795,i,0.6410914000007324,481.08740200000466,481.08740200000466,481.08740200000466,481.08740200000466,481.08740200000466,481.08740200000466,481.3864399000013,481.3864399000013,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,482.4997006000194,485.00911559999804,485.00911559999804,485.00911559999804,485.00911559999804,485.00911559999804,38,51,62,28,62,42,5.0,2.126855100010289,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,487.1595891000179,489.16485820000526,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,489.16485820000526,489.16485820000526,489.16485820000526,489.16485820000526,489.16485820000526,489.16485820000526,j,1.1263273999793455,490.31194410001626,490.31194410001626,490.31194410001626,490.31194410001626,490.31194410001626,490.31194410001626,490.61109620000934,490.61109620000934,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,492.605650100013,495.1147236000106,495.1147236000106,495.1147236000106,495.1147236000106,495.1147236000106,48,36,63,46,46,59,4.0,2.758645499998238,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,497.89920680000796,499.63618950001546,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,499.63618950001546,499.63618950001546,499.63618950001546,499.63618950001546,499.63618950001546,499.63618950001546,r,0.7494540000043344,500.41801570000825,500.41801570000825,500.41801570000825,500.41801570000825,500.41801570000825,500.41801570000825,500.71654660001514,500.71654660001514,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,501.7806852000067,504.28975470000296,504.28975470000296,504.28975470000296,504.28975470000296,504.28975470000296,45,46,54,40,45,51,3.0,2.2429277999908663,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,506.55671480001183,508.09643160001724,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,508.09643160001724,508.09643160001724,508.09643160001724,508.09643160001724,508.09643160001724,508.09643160001724,i,0.8922584999818355,509.0110049000068,509.0110049000068,509.0110049000068,509.0110049000068,509.0110049000068,509.0110049000068,509.31013769999845,509.31013769999845,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,510.8888651000161,513.3981619999977,513.3981619999977,513.3981619999977,513.3981619999977,513.3981619999977,45,44,56,39,56,50,3.0,1.7111325000005309,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,515.136341400008,516.9225135000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,516.9225135000015,516.9225135000015,516.9225135000015,516.9225135000015,516.9225135000015,516.9225135000015,f,0.8637088999967091,517.8036676000047,517.8036676000047,517.8036676000047,517.8036676000047,517.8036676000047,517.8036676000047,518.1027261000127,518.1027261000127,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,518.9831454000087,,,,,,48,42,62,37,42,49,None,None,,,[],[],[],[],[],[],[],0.2,1,45,[0.11851851851851852],[-0.34444444444444444],[1],[0],[0],[4.802517300006002],['tijiao_random_2'],4.944444444444445,2.1884842000145,528.5231378000171,530.2027647000214,521.5017884999979,521.5017884999979,521.5017884999979,521.5017884999979,521.5017884999979,521.5017884999979,521.5017884999979,521.5017884999979,0.005384899995988235,521.5017884999979,526.3164727000112,526.3164727000112,526.3164727000112,526.3164727000112,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,530.2027647000214,530.2027647000214,530.2027647000214,530.2027647000214,530.2027647000214,530.2027647000214,f,0.6423053999897093,530.8680923000211,530.8680923000211,530.8680923000211,530.8680923000211,530.8680923000211,530.8680923000211,531.1671589000034,531.1671589000034,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,532.5298775000265,,,,,,43,40,56,42,40,27,None,None,,,[],[],[],[],[],[],[],0.6,1,40,[0.000925925925925926],[-0.26481481481481484],[1],[0],[0],[5.153462999995099],['tijiao_random_2'],4.962962962962964,1.8377187000005506,542.0695178000024,543.8322425000079,535.046599000023,535.046599000023,535.046599000023,535.046599000023,535.046599000023,535.046599000023,535.046599000023,535.046599000023,0.005518000019947067,535.046599000023,540.2137533000205,540.2137533000205,540.2137533000205,540.2137533000205,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,543.8322425000079,543.8322425000079,543.8322425000079,543.8322425000079,543.8322425000079,543.8322425000079,r,1.0756567000062205,544.929591400025,544.929591400025,544.929591400025,544.929591400025,544.929591400025,544.929591400025,545.2284205000033,545.2284205000033,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,546.2258624000242,,,,,,36,25,52,41,36,27,None,None,23,23,[0.020370370370370372],[-0.29444444444444445],[1],[0],[0],[5.47340119999717],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],4.064814814814815,2.0311088000016753,556.2805890000018,557.8773552000057,,,,,,,,,,,554.230919100024,554.230919100024,554.230919100024,554.230919100024,548.7372697000101,548.7372697000101,548.7372697000101,548.7372697000101,548.7372697000101,548.7372697000101,548.7372697000101,548.7372697000101,0.007164300011936575,548.7372697000101,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,557.8773552000057,557.8773552000057,557.8773552000057,557.8773552000057,557.8773552000057,557.8773552000057,i,0.49806620000163093,558.3943294000055,558.3943294000055,558.3943294000055,558.3943294000055,558.3943294000055,558.3943294000055,558.6916360000032,558.6916360000032,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,560.6696089000034,563.1791423000104,563.1791423000104,563.1791423000104,563.1791423000104,563.1791423000104,36,32,59,37,59,29,4.0,2.076784899982158,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,565.2808891000168,567.1183129000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,567.1183129000128,567.1183129000128,567.1183129000128,567.1183129000128,567.1183129000128,567.1183129000128,f,0.503596299997298,567.6518991000194,567.6518991000194,567.6518991000194,567.6518991000194,567.6518991000194,567.6518991000194,567.9501278000243,567.9501278000243,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,569.6951075000106,,,,,,27,49,54,38,49,52,None,None,,,[],[],[],[],[],[],[],0.2,1,63,[0.03888888888888889],[-0.3138888888888889],[1],[0],[0],[6.514233299996704],['tijiao_random_2'],5.138888888888888,1.988099999987753,580.7476753000228,582.7261113999994,572.2135006000171,572.2135006000171,572.2135006000171,572.2135006000171,572.2135006000171,572.2135006000171,572.2135006000171,572.2135006000171,0.00550259998999536,572.2135006000171,578.7409425000078,578.7409425000078,578.7409425000078,578.7409425000078,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,582.7261113999994,582.7261113999994,582.7261113999994,582.7261113999994,582.7261113999994,582.7261113999994,i,0.3719085000047926,583.1266396999999,583.1266396999999,583.1266396999999,583.1266396999999,583.1266396999999,583.1266396999999,583.4244351000234,583.4244351000234,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,585.0035560000106,587.5127735999995,587.5127735999995,587.5127735999995,587.5127735999995,587.5127735999995,29,42,66,52,66,53,4.0,1.9273421000107192,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,589.4669692000025,591.1698469000112,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,591.1698469000112,591.1698469000112,591.1698469000112,591.1698469000112,591.1698469000112,591.1698469000112,f,0.5904902000038419,591.7851619000139,591.7851619000139,591.7851619000139,591.7851619000139,591.7851619000139,591.7851619000139,592.0842980000016,592.0842980000016,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,593.8956154000189,,,,,,39,41,64,44,41,53,None,None,,,[],[],[],[],[],[],[],0.2,1,67,[0.03425925925925926],[-0.2740740740740741],[1],[0],[0],[4.637131099996623],['tijiao_random_2'],4.0092592592592595,2.2712402000033762,603.3524620000098,605.164797400008,596.4124803000013,596.4124803000013,596.4124803000013,596.4124803000013,596.4124803000013,596.4124803000013,596.4124803000013,596.4124803000013,0.005446700000902638,596.4124803000013,601.0625572999998,601.0625572999998,601.0625572999998,601.0625572999998,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,605.164797400008,605.164797400008,605.164797400008,605.164797400008,605.164797400008,605.164797400008,i,0.3138405999925453,605.4998456000176,605.4998456000176,605.4998456000176,605.4998456000176,605.4998456000176,605.4998456000176,605.7964309000236,605.7964309000236,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,606.8103429000184,,,,,,44,45,66,39,66,37,None,None,,,[],[],[],[],[],[],[],0.6,1,45,[0.023148148148148147],[-0.2833333333333333],[1],[0],[0],[5.518010200001299],['tijiao_random_2'],4.842592592592593,1.3881284999952186,616.2668698000198,618.029842900025,609.3281767000153,609.3281767000153,609.3281767000153,609.3281767000153,609.3281767000153,609.3281767000153,609.3281767000153,609.3281767000153,0.005865400016773492,609.3281767000153,614.8609576000017,614.8609576000017,614.8609576000017,614.8609576000017,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,618.029842900025,618.029842900025,618.029842900025,618.029842900025,618.029842900025,618.029842900025,f,0.6626778999925591,618.7118601000111,618.7118601000111,618.7118601000111,618.7118601000111,618.7118601000111,618.7118601000111,619.0107105000061,619.0107105000061,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,620.1244294000207,,,,,,33,48,64,43,48,52,None,None,34,34,[0.06018518518518518],[-0.2814814814814815],[1],[0],[0],[5.208637600007933],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],2.824074074074074,1.813199900003383,629.6969398000219,631.559642200009,,,,,,,,,,,627.8646038000006,627.8646038000006,627.8646038000006,627.8646038000006,622.6358940000064,622.6358940000064,622.6358940000064,622.6358940000064,622.6358940000064,622.6358940000064,622.6358940000064,622.6358940000064,0.007000299985520542,622.6358940000064,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,631.559642200009,631.559642200009,631.559642200009,631.559642200009,631.559642200009,631.559642200009,i,0.3161969000066165,631.9092683000199,631.9092683000199,631.9092683000199,631.9092683000199,631.9092683000199,631.9092683000199,632.2080932000245,632.2080932000245,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,633.8369357000047,,,,,,32,41,65,37,65,53,None,None,,,[],[],[],[],[],[],[],-0.2,1,53,[0.007407407407407408],[-0.2962962962962963],[1],[0],[0],[5.168267200002447],['tijiao_random_2'],3.9907407407407405,2.801358500000788,644.3572776000074,646.302388400014,636.3558795000135,636.3558795000135,636.3558795000135,636.3558795000135,636.3558795000135,636.3558795000135,636.3558795000135,636.3558795000135,0.0052998999890405685,636.3558795000135,641.5370631999976,641.5370631999976,641.5370631999976,641.5370631999976,,,,,,,,,,,,,,254,f,23,2023-03-23_10h02.02.229,RL,2022.2.4,60.1956358204529,
