bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,356.55728599999566,356.55728599999566,356.55728599999566,356.55728599999566,356.55728599999566,356.55728599999566,r,0.6531667000090238,357.23957840001094,357.23957840001094,357.23957840001094,357.23957840001094,357.23957840001094,357.23957840001094,357.53826629999094,357.53826629999094,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,358.7683412999904,,,,,,58,56,17,72,58,50,None,None,,,[],[],[],[],[],[],[],-0.6,1,58,[0.025],[-0.28055555555555556],[1],[0],[0],[3.8042963999905623],['tijiao_random_2'],7.064814814814815,2.2877576999890152,367.41031470001326,369.3058846000058,,,,,,,,,,,365.10407820000546,365.10407820000546,365.10407820000546,365.10407820000546,361.2865238999948,361.2865238999948,361.2865238999948,361.2865238999948,361.2865238999948,361.2865238999948,361.2865238999948,361.2865238999948,0.005877599993254989,361.2865238999948,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,369.3058846000058,369.3058846000058,369.3058846000058,369.3058846000058,369.3058846000058,369.3058846000058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,48,23,69,0,**,None,None,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,376.85141770000337,378.8133022999973,,,,,,,,,,,,,,,,,,,,,,,,,370.8380453999853,376.85141770000337,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,378.8133022999973,378.8133022999973,378.8133022999973,378.8133022999973,378.8133022999973,378.8133022999973,r,0.5227698000089731,379.36200530000497,379.36200530000497,379.36200530000497,379.36200530000497,379.36200530000497,379.36200530000497,379.6612082000065,379.6612082000065,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,381.2231785999902,383.7327144999872,383.7327144999872,383.7327144999872,383.7327144999872,383.7327144999872,51,54,15,64,51,54,1.0,2.4424803000001702,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,386.20006699999794,387.9551061000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,387.9551061000093,387.9551061000093,387.9551061000093,387.9551061000093,387.9551061000093,387.9551061000093,r,0.5190174000163097,388.5037621000083,388.5037621000083,388.5037621000083,388.5037621000083,388.5037621000083,388.5037621000083,388.80295979999937,388.80295979999937,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,390.3655005999899,392.87422339999466,392.87422339999466,392.87422339999466,392.87422339999466,392.87422339999466,51,55,26,65,51,48,2.0,1.4956869000161532,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,394.3942417000071,396.09925319999456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,396.09925319999456,396.09925319999456,396.09925319999456,396.09925319999456,396.09925319999456,396.09925319999456,j,0.9446682000125293,397.0639041000104,397.0639041000104,397.0639041000104,397.0639041000104,397.0639041000104,397.0639041000104,397.36274529999355,397.36274529999355,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,398.65926640000544,,,,,,53,54,22,66,66,38,None,None,60,60,[-0.037037037037037035],[-0.27037037037037037],[1],[0],[0],[5.723151799989864],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],4.231481481481482,3.5730257999966852,410.50899780000327,412.3718227999925,401.1714146999875,401.1714146999875,401.1714146999875,401.1714146999875,401.1714146999875,401.1714146999875,401.1714146999875,401.1714146999875,0.00792220002040267,401.1714146999875,406.91722070000833,406.91722070000833,406.91722070000833,406.91722070000833,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,412.3718227999925,412.3718227999925,412.3718227999925,412.3718227999925,412.3718227999925,412.3718227999925,r,0.5701419999822974,412.9702881000121,412.9702881000121,412.9702881000121,412.9702881000121,412.9702881000121,412.9702881000121,413.2695643999905,413.2695643999905,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,414.49917840000126,,,,,,56,44,28,69,56,51,None,None,56,56,[-0.05185185185185185],[-0.28888888888888886],[1],[0],[0],[4.546213299996452],['tijiao'],0.6,0,,[],[],[],[],[],[],[],6.7407407407407405,1.4630611999891698,423.05824280000525,425.0538375999895,417.00993910001125,417.00993910001125,417.00993910001125,417.00993910001125,417.00993910001125,417.00993910001125,417.00993910001125,417.00993910001125,0.004925300017930567,417.00993910001125,421.5762207999942,421.5762207999942,421.5762207999942,421.5762207999942,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,425.0538375999895,425.0538375999895,425.0538375999895,425.0538375999895,425.0538375999895,425.0538375999895,r,0.5995533999812324,425.6856439000112,425.6856439000112,425.6856439000112,425.6856439000112,425.6856439000112,425.6856439000112,425.98490889999084,425.98490889999084,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,427.2148004999908,,,,,,44,62,29,62,44,39,None,None,45,45,[0.09907407407407408],[-0.31203703703703706],[1],[0],[0],[4.628498899983242],['tijiao'],0.2,0,,[],[],[],[],[],[],[],4.953703703703704,2.4263689999934286,436.82052820001263,438.43365210000775,429.72512079999433,429.72512079999433,429.72512079999433,429.72512079999433,429.72512079999433,429.72512079999433,429.72512079999433,429.72512079999433,0.005180699983611703,429.72512079999433,434.3750824999879,434.3750824999879,434.3750824999879,434.3750824999879,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,438.43365210000775,438.43365210000775,438.43365210000775,438.43365210000775,438.43365210000775,438.43365210000775,i,0.5560031000059098,439.01594569999725,439.01594569999725,439.01594569999725,439.01594569999725,439.01594569999725,439.01594569999725,439.3151392999862,439.3151392999862,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,440.5616318999964,,,,,,52,60,15,62,15,39,None,None,20,20,[0.028703703703703703],[-0.32037037037037036],[1],[0],[0],[4.1302815999952145],['tijiao'],0.2,0,,[],[],[],[],[],[],[],3.7222222222222223,1.8468483999895398,449.08715599999414,450.83305700001074,443.0719431999896,443.0719431999896,443.0719431999896,443.0719431999896,443.0719431999896,443.0719431999896,443.0719431999896,443.0719431999896,0.005039999989094213,443.0719431999896,447.2214689000102,447.2214689000102,447.2214689000102,447.2214689000102,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,450.83305700001074,450.83305700001074,450.83305700001074,450.83305700001074,450.83305700001074,450.83305700001074,i,0.46786299999803305,451.33228289999533,451.33228289999533,451.33228289999533,451.33228289999533,451.33228289999533,451.33228289999533,451.6317735000048,451.6317735000048,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,452.9279353999882,455.4366658999934,455.4366658999934,455.4366658999934,455.4366658999934,455.4366658999934,51,52,13,55,13,39,1.0,2.0440013999759685,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,457.50672080001095,459.1771434000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,459.1771434000111,459.1771434000111,459.1771434000111,459.1771434000111,459.1771434000111,459.1771434000111,j,1.1183693000057247,460.32453010001336,460.32453010001336,460.32453010001336,460.32453010001336,460.32453010001336,460.32453010001336,460.62370470000315,460.62370470000315,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,462.1859861999983,,,,,,48,55,14,51,51,44,None,None,,,[],[],[],[],[],[],[],-0.2,1,30,[-0.040740740740740744],[-0.3074074074074074],[1],[0],[0],[4.669853100000182],['tijiao_random_2'],4.222222222222221,3.067162699997425,472.4732187000045,474.21953639999265,,,,,,,,,,,469.38837860000785,469.38837860000785,469.38837860000785,469.38837860000785,464.70316830000957,464.70316830000957,464.70316830000957,464.70316830000957,464.70316830000957,464.70316830000957,464.70316830000957,464.70316830000957,0.005740499997045845,464.70316830000957,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,474.21953639999265,474.21953639999265,474.21953639999265,474.21953639999265,474.21953639999265,474.21953639999265,f,0.8825511000177357,475.13456649999716,475.13456649999716,475.13456649999716,475.13456649999716,475.13456649999716,475.13456649999716,475.43300399999134,475.43300399999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,477.32787159999134,479.8372299000039,479.8372299000039,479.8372299000039,479.8372299000039,479.8372299000039,47,66,13,57,66,41,4.0,2.8752527999749873,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,482.7388879999926,484.5913322000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,484.5913322000124,484.5913322000124,484.5913322000124,484.5913322000124,484.5913322000124,484.5913322000124,f,0.7438457999960519,485.35611699998844,485.35611699998844,485.35611699998844,485.35611699998844,485.35611699998844,485.35611699998844,485.6550164000073,485.6550164000073,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,487.25053670001216,489.75985219998984,489.75985219998984,489.75985219998984,489.75985219998984,489.75985219998984,45,51,5,52,51,43,4.0,1.561687699984759,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,491.346787699993,493.03479800000787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,493.03479800000787,493.03479800000787,493.03479800000787,493.03479800000787,493.03479800000787,493.03479800000787,i,0.6808081999770366,493.7332438000012,493.7332438000012,493.7332438000012,493.7332438000012,493.7332438000012,493.7332438000012,494.032513299986,494.032513299986,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,496.04350749999867,,,,,,54,51,21,63,21,37,None,None,,,[],[],[],[],[],[],[],0.2,1,30,[0.10185185185185185],[-0.2972222222222222],[1],[0],[0],[4.402706499997294],['tijiao_random_2'],3.833333333333333,2.0719106000033207,505.06767620000755,506.8800624999858,,,,,,,,,,,502.97779500001343,502.97779500001343,502.97779500001343,502.97779500001343,498.5626431000128,498.5626431000128,498.5626431000128,498.5626431000128,498.5626431000128,498.5626431000128,498.5626431000128,498.5626431000128,0.00584789999993518,498.5626431000128,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,506.8800624999858,506.8800624999858,506.8800624999858,506.8800624999858,506.8800624999858,506.8800624999858,i,0.6959944000118412,507.59542570001213,507.59542570001213,507.59542570001213,507.59542570001213,507.59542570001213,507.59542570001213,507.8945880999963,507.8945880999963,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,509.19108119999873,511.69985609999276,511.69985609999276,511.69985609999276,511.69985609999276,511.69985609999276,56,59,10,57,10,41,1.0,2.4585529000032693,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,514.1821058999922,515.9723141999857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,515.9723141999857,515.9723141999857,515.9723141999857,515.9723141999857,515.9723141999857,515.9723141999857,j,0.6775656999961939,516.6706913000089,516.6706913000089,516.6706913000089,516.6706913000089,516.6706913000089,516.6706913000089,516.969878200005,516.969878200005,518.7644555000006,518.7644555000006,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,518.7812735000043,521.2902782000019,521.2902782000019,521.2902782000019,521.2902782000019,521.2902782000019,44,49,4,74,74,43,3.0,1.9771430999971926,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,523.291262099985,524.898125000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,524.898125000007,524.898125000007,524.898125000007,524.898125000007,524.898125000007,524.898125000007,r,0.7003169000090566,525.6294664999878,525.6294664999878,525.6294664999878,525.6294664999878,525.6294664999878,525.6294664999878,525.9283479999867,525.9283479999867,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,527.8067240999953,530.316129999992,530.316129999992,530.316129999992,530.316129999992,530.316129999992,45,55,22,58,45,63,2.0,1.961073500016937,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,532.3011076000112,534.2891633000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,534.2891633000108,534.2891633000108,534.2891633000108,534.2891633000108,534.2891633000108,534.2891633000108,r,0.6041090000071563,534.9208654999966,534.9208654999966,534.9208654999966,534.9208654999966,534.9208654999966,534.9208654999966,535.2197448000079,535.2197448000079,536.3835083000013,536.3835083000013,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,536.4000821000081,538.909393000009,538.909393000009,538.909393000009,538.909393000009,538.909393000009,62,48,21,67,62,61,7.0,2.126826899999287,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,541.0605498999939,542.7492575999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,542.7492575999931,542.7492575999931,542.7492575999931,542.7492575999931,542.7492575999931,542.7492575999931,f,0.7126708000141662,543.4808183000132,543.4808183000132,543.4808183000132,543.4808183000132,543.4808183000132,543.4808183000132,543.7801052999857,543.7801052999857,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,545.0765412999899,,,,,,54,60,10,67,60,52,None,None,60,60,[0.06574074074074074],[-0.2657407407407407],[1],[0],[0],[6.337717099988367],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],4.916666666666666,2.228503999998793,556.1950292999973,558.1738884999941,547.5892646999855,547.5892646999855,547.5892646999855,547.5892646999855,547.5892646999855,547.5892646999855,547.5892646999855,547.5892646999855,0.00833710000733845,547.5892646999855,553.9473553999851,553.9473553999851,553.9473553999851,553.9473553999851,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,558.1738884999941,558.1738884999941,558.1738884999941,558.1738884999941,558.1738884999941,558.1738884999941,f,1.113041600008728,559.3067894999986,559.3067894999986,559.3067894999986,559.3067894999986,559.3067894999986,559.3067894999986,559.603611700004,559.603611700004,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,561.348516500002,,,,,,54,53,24,60,53,49,None,None,,,[],[],[],[],[],[],[],0.6,1,45,[-0.049074074074074076],[-0.31296296296296294],[1],[0],[0],[5.03621310001472],['tijiao_random_2'],7.064814814814815,2.3356404999794904,571.2703021999914,573.2494073999987,,,,,,,,,,,568.916900399985,568.916900399985,568.916900399985,568.916900399985,563.8655833000084,563.8655833000084,563.8655833000084,563.8655833000084,563.8655833000084,563.8655833000084,563.8655833000084,563.8655833000084,0.005634800007101148,563.8655833000084,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,573.2494073999987,573.2494073999987,573.2494073999987,573.2494073999987,573.2494073999987,573.2494073999987,i,0.8329585999890696,574.1158525999926,574.1158525999926,574.1158525999926,574.1158525999926,574.1158525999926,574.1158525999926,574.4128055000037,574.4128055000037,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,576.4077539000136,,,,,,56,47,21,62,21,60,None,None,20,20,[0.07037037037037037],[-0.3148148148148148],[1],[0],[0],[5.742923499987228],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],8.88888888888889,2.728526699997019,587.4264201000042,589.305610499985,578.9176754000073,578.9176754000073,578.9176754000073,578.9176754000073,578.9176754000073,578.9176754000073,578.9176754000073,578.9176754000073,0.005031300010159612,578.9176754000073,584.6794376999896,584.6794376999896,584.6794376999896,584.6794376999896,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,589.305610499985,589.305610499985,589.305610499985,589.305610499985,589.305610499985,589.305610499985,j,0.8922659000090789,590.219849199988,590.219849199988,590.219849199988,590.219849199988,590.219849199988,590.219849199988,590.5193056999997,590.5193056999997,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,592.131373399985,,,,,,53,50,6,64,64,64,None,None,60,60,[0.08333333333333333],[-0.287962962962963],[1],[0],[0],[4.8947501000075135],['tijiao'],0.6,0,,[],[],[],[],[],[],[],6.046296296296297,2.279154899995774,601.8535927000048,603.7161609999894,594.6419072000135,594.6419072000135,594.6419072000135,594.6419072000135,594.6419072000135,594.6419072000135,594.6419072000135,594.6419072000135,0.005350199993699789,594.6419072000135,599.5553072000039,599.5553072000039,599.5553072000039,599.5553072000039,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,603.7161609999894,603.7161609999894,603.7161609999894,603.7161609999894,603.7161609999894,603.7161609999894,j,0.8158741999941412,604.5645212999952,604.5645212999952,604.5645212999952,604.5645212999952,604.5645212999952,604.5645212999952,604.8634982999938,604.8634982999938,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,606.6084953999962,,,,,,56,62,17,64,64,66,None,None,,,[],[],[],[],[],[],[],0.2,1,20,"[0.032407407407407406, 0.04722222222222222]","[-0.13796296296296295, -0.29907407407407405]","[1, 1]","[0, 0]","[0, 0]","[3.457722699997248, 3.9727838000108022]",['tijiao_random_2'],8.953703703703704,2.3199084000079893,615.4499139999971,617.3124630000093,,,,,,,,,,,613.1113170000026,613.1113170000026,613.1113170000026,613.1113170000026,609.1256050000084,609.1256050000084,609.1256050000084,609.1256050000084,609.1256050000084,609.1256050000084,609.1256050000084,609.1256050000084,0.006018799991579726,609.1256050000084,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,617.3124630000093,617.3124630000093,617.3124630000093,617.3124630000093,617.3124630000093,617.3124630000093,j,0.8954462999827228,618.2278446000128,618.2278446000128,618.2278446000128,618.2278446000128,618.2278446000128,618.2278446000128,618.5261545999965,618.5261545999965,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,619.3405065000115,621.8495686000097,621.8495686000097,621.8495686000097,621.8495686000097,621.8495686000097,61,60,6,59,59,55,4.0,1.6779813999892212,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,623.5539585000079,625.2408137999882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
0,0.3,0.225,0,45,45,45,,,,,,,,,,None,625.2408137999882,625.2408137999882,625.2408137999882,625.2408137999882,625.2408137999882,625.2408137999882,f,0.8320570999931078,626.1060693000036,626.1060693000036,626.1060693000036,626.1060693000036,626.1060693000036,626.1060693000036,626.4041989000107,626.4041989000107,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,627.9170941000048,,,,,,67,60,12,63,60,59,None,None,60,60,[-0.011111111111111112],[-0.2574074074074074],[1],[0],[0],[3.8308041999989655],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],5.138888888888888,2.524574200011557,636.8248315000092,638.4713442999928,630.427310900006,630.427310900006,630.427310900006,630.427310900006,630.427310900006,630.427310900006,630.427310900006,630.427310900006,0.005451800010632724,630.427310900006,634.2818584000051,634.2818584000051,634.2818584000051,634.2818584000051,,,,,,,,,,,,,,,,246,f,24,2023-03-22_13h38.30.019,RL,2022.2.4,60.25254251124861,
