bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,None,149.19740589999128,149.19740589999128,149.19740589999128,149.19740589999128,149.19740589999128,149.19740589999128,r,0.47358729992993176,149.70191539998632,149.70191539998632,149.70191539998632,149.70191539998632,149.70191539998632,149.70191539998632,149.995428299997,149.995428299997,151.55733420001343,151.55733420001343,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,151.57391089992598,73,60,19,52,73,29,7.0,2.175748199922964,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,156.28911459993105,157.9400331999641,154.08401629992295,154.08401629992295,154.08401629992295,154.08401629992295,154.08401629992295,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
0,0.3,0.225,0,9,9,9,,,,,,,,,,None,157.9400331999641,157.9400331999641,157.9400331999641,157.9400331999641,157.9400331999641,157.9400331999641,j,0.7135663999943063,158.6776565000182,158.6776565000182,158.6776565000182,158.6776565000182,158.6776565000182,158.6776565000182,158.9710404999787,158.9710404999787,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,160.4989647999173,67,43,21,48,48,41,5.0,2.0431273999856785,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,165.08083649992477,166.61661279993132,163.0094426999567,163.0094426999567,163.0094426999567,163.0094426999567,163.0094426999567,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,None,166.61661279993132,166.61661279993132,166.61661279993132,166.61661279993132,166.61661279993132,166.61661279993132,i,0.5892110000131652,167.23553189996164,167.23553189996164,167.23553189996164,167.23553189996164,167.23553189996164,167.23553189996164,167.5311342999339,167.5311342999339,169.47540769993793,169.47540769993793,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,169.49163009994663,77,48,15,54,15,64,1.0,2.209453699993901,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,174.24027379998006,175.9902239999501,172.00215610000305,172.00215610000305,172.00215610000305,172.00215610000305,172.00215610000305,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
0,0.3,0.225,0,11,11,11,,,,,,,,,,None,175.9902239999501,175.9902239999501,175.9902239999501,175.9902239999501,175.9902239999501,175.9902239999501,f,0.5871280001010746,176.6101337999571,176.6101337999571,176.6101337999571,176.6101337999571,176.6101337999571,176.6101337999571,176.90549209993333,176.90549209993333,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,178.41710790002253,76,59,25,56,59,59,4.0,2.292205800069496,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,183.2486925999401,184.8667548999656,180.92744220001623,180.92744220001623,180.92744220001623,180.92744220001623,180.92744220001623,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,None,184.8667548999656,184.8667548999656,184.8667548999656,184.8667548999656,184.8667548999656,184.8667548999656,i,0.5330077999969944,185.43312299996614,185.43312299996614,185.43312299996614,185.43312299996614,185.43312299996614,185.43312299996614,185.73125830001663,185.73125830001663,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,187.25948030001018,77,55,18,49,18,34,1.0,2.226518200011924,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,192.0253210000228,193.6093353999313,189.77000639995094,189.77000639995094,189.77000639995094,189.77000639995094,189.77000639995094,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
0,0.3,0.225,0,13,13,13,,,,,,,,,,None,193.6093353999313,193.6093353999313,193.6093353999313,193.6093353999313,193.6093353999313,193.6093353999313,r,0.39772020000964403,194.0301710999338,194.0301710999338,194.0301710999338,194.0301710999338,194.0301710999338,194.0301710999338,194.3244436000241,194.3244436000241,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,195.38739439996425,72,58,16,44,72,42,None,None,197.90196759998798,197.90196759998798,197.90196759998798,197.90196759998798,197.90196759998798,197.90196759998798,197.90196759998798,197.90196759998798,0.008334500016644597,197.90196759998798,80,80,[-0.024074074074074074],[-0.29259259259259257],[1],[0],[0],[6.287252099951729],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],204.21513359993696,204.21513359993696,204.21513359993696,204.21513359993696,8.99074074074074,2.2638833000091836,206.50680169998668,208.06995299994014,,,,,,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,None,208.06995299994014,208.06995299994014,208.06995299994014,208.06995299994014,208.06995299994014,208.06995299994014,r,0.3547040999401361,208.45763239997905,208.45763239997905,208.45763239997905,208.45763239997905,208.45763239997905,208.45763239997905,208.75166159996297,208.75166159996297,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,210.1970368999755,72,52,21,44,72,39,6.0,1.4612219999544322,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,214.1990673999535,215.73316589999013,212.7071869999636,212.7071869999636,212.7071869999636,212.7071869999636,212.7071869999636,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
0,0.3,0.225,0,15,15,15,,,,,,,,,,None,215.73316589999013,215.73316589999013,215.73316589999013,215.73316589999013,215.73316589999013,215.73316589999013,i,0.8198797999648377,216.5836299000075,216.5836299000075,216.5836299000075,216.5836299000075,216.5836299000075,216.5836299000075,216.87972989992704,216.87972989992704,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,218.09205949993338,66,59,28,51,28,62,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,80,[-0.05],[-0.29259259259259257],[1],[0],[0],[5.499218099983409],['tijiao_random_2'],226.1252806999255,226.1252806999255,226.1252806999255,226.1252806999255,9.953703703703704,2.403986099991016,228.54689370002598,230.2590724999318,,,,,,220.61303230002522,220.61303230002522,220.61303230002522,220.61303230002522,220.61303230002522,220.61303230002522,220.61303230002522,220.61303230002522,0.006232699961401522,220.61303230002522,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,None,230.2590724999318,230.2590724999318,230.2590724999318,230.2590724999318,230.2590724999318,230.2590724999318,r,0.45781400008127093,230.74666309996974,230.74666309996974,230.74666309996974,230.74666309996974,230.74666309996974,230.74666309996974,231.04095439997036,231.04095439997036,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,232.9514238999691,63,65,29,52,63,45,6.0,2.19262600003276,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,237.68434849998448,239.41774249996524,235.46182019996922,235.46182019996922,235.46182019996922,235.46182019996922,235.46182019996922,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
0,0.3,0.225,0,17,17,17,,,,,,,,,,None,239.41774249996524,239.41774249996524,239.41774249996524,239.41774249996524,239.41774249996524,239.41774249996524,i,0.45976230001542717,239.90415369998664,239.90415369998664,239.90415369998664,239.90415369998664,239.90415369998664,239.90415369998664,240.1993221999146,240.1993221999146,242.0937998999143,242.0937998999143,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,242.1096121999435,69,60,36,53,36,52,3.0,2.1272684999275953,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,246.776561299921,248.77583830000367,244.6203370000003,244.6203370000003,244.6203370000003,244.6203370000003,244.6203370000003,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,248.77583830000367,248.77583830000367,248.77583830000367,248.77583830000367,248.77583830000367,248.77583830000367,f,0.9977963001001626,249.80784249992575,249.80784249992575,249.80784249992575,249.80784249992575,249.80784249992575,249.80784249992575,250.1046917999629,250.1046917999629,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,251.45056249992922,70,58,35,50,58,49,None,None,253.96540300000925,253.96540300000925,253.96540300000925,253.96540300000925,253.96540300000925,253.96540300000925,253.96540300000925,253.96540300000925,0.0072597999824211,253.96540300000925,80,80,[0.018518518518518517],[-0.2861111111111111],[1],[0],[0],[5.988986899959855],['tijiao'],0.6,0,,[],[],[],[],[],[],[],259.9759530000156,259.9759530000156,259.9759530000156,259.9759530000156,10.018518518518519,2.6757346999365836,262.6699798000045,264.217054800014,,,,,,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,264.217054800014,264.217054800014,264.217054800014,264.217054800014,264.217054800014,264.217054800014,f,0.49364240001887083,264.7371797999367,264.7371797999367,264.7371797999367,264.7371797999367,264.7371797999367,264.7371797999367,265.0318113999674,265.0318113999674,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,267.02514179993887,68,51,39,53,51,52,3.0,3.191165499971248,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,272.75405619991943,274.42272319993936,269.5353846999351,269.5353846999351,269.5353846999351,269.5353846999351,269.5353846999351,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,274.42272319993936,274.42272319993936,274.42272319993936,274.42272319993936,274.42272319993936,274.42272319993936,i,0.513531900011003,274.959085599985,274.959085599985,274.959085599985,274.959085599985,274.959085599985,274.959085599985,275.2535947000142,275.2535947000142,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,276.61573179997504,65,52,28,43,28,34,None,None,279.12950249994174,279.12950249994174,279.12950249994174,279.12950249994174,279.12950249994174,279.12950249994174,279.12950249994174,279.12950249994174,0.007309400010854006,279.12950249994174,40,40,[0.04814814814814815],[-0.30185185185185187],[1],[0],[0],[4.111651099985465],['tijiao'],0.6,0,,[],[],[],[],[],[],[],283.2634056999814,283.2634056999814,283.2634056999814,283.2634056999814,4.925925925925926,1.8817765999119729,285.15851580002345,287.03805929992814,,,,,,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,287.03805929992814,287.03805929992814,287.03805929992814,287.03805929992814,287.03805929992814,287.03805929992814,i,0.4520834001014009,287.5251989000244,287.5251989000244,287.5251989000244,287.5251989000244,287.5251989000244,287.5251989000244,287.81935399991926,287.81935399991926,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,288.81602729996666,73,56,47,37,47,56,None,None,291.33121540001594,291.33121540001594,291.33121540001594,291.33121540001594,291.33121540001594,291.33121540001594,291.33121540001594,291.33121540001594,0.008089499897323549,291.33121540001594,50,50,[0.024074074074074074],[-0.3074074074074074],[1],[0],[0],[3.7096389000071213],['tijiao'],0.6,0,,[],[],[],[],[],[],[],295.0623009999981,295.0623009999981,295.0623009999981,295.0623009999981,5.0092592592592595,1.88151520001702,296.959854500019,298.9553932999261,,,,,,,,,,,,,,,,,,,264,m,23,2023-03-26_14h12.51.489,RL,2022.2.4,60.186361066127205,
