trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate
1,0,28,0,,,,,,,,,,None,418.3067021,418.3067021,418.3067021,418.3067021,418.3067021,418.3067021,r,0.2760617,418.6060351,418.6060351,418.6060351,418.6060351,418.6060351,418.6060351,418.9050393,418.9050393,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,420.6671182,61,66,19,47,61,40,None,None,60,60,[0.08611111111111111],[-0.3101851851851852],[1],[0],[0],[4.844208199996501],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],428.0436418,428.0436418,428.0436418,428.0436418,5.916666667,2.6924666,430.7548128,432.5011483,,,,,,423.1769964,423.1769964,423.1769964,423.1769964,423.1769964,423.1769964,423.1769964,423.1769964,0.0056667,423.1769964,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,29,0,,,,,,,,,,None,432.5011483,432.5011483,432.5011483,432.5011483,432.5011483,432.5011483,r,0.269366,432.8006089,432.8006089,432.8006089,432.8006089,432.8006089,432.8006089,433.0994138,433.0994138,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,434.2465352,52,69,12,38,52,22,3,1.9436294,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,438.7265182,440.3795504,436.7558075,436.7558075,436.7558075,436.7558075,436.7558075,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,30,0,,,,,,,,,,None,440.3795504,440.3795504,440.3795504,440.3795504,440.3795504,440.3795504,i,0.2396283,440.6458913,440.6458913,440.6458913,440.6458913,440.6458913,440.6458913,440.9451094,440.9451094,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,442.3078867,50,68,24,29,24,48,2,2.0273405,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,446.868352,448.5406575,444.8169862,444.8169862,444.8169862,444.8169862,444.8169862,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,31,0,,,,,,,,,,None,448.5406575,448.5406575,448.5406575,448.5406575,448.5406575,448.5406575,f,0.2408431,448.8069616,448.8069616,448.8069616,448.8069616,448.8069616,448.8069616,449.10605,449.10605,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,451.0008936,47,76,18,41,76,53,5,1.9106076,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,455.4478324,457.3332224,453.5104052,453.5104052,453.5104052,453.5104052,453.5104052,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,32,0,,,,,,,,,,None,457.3332224,457.3332224,457.3332224,457.3332224,457.3332224,457.3332224,f,0.2359089,457.5996513,457.5996513,457.5996513,457.5996513,457.5996513,457.5996513,457.8986027,457.8986027,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,459.5773903,43,71,16,45,71,37,4,1.5451968,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,463.6578814,465.5442983,462.0865109,462.0865109,462.0865109,462.0865109,462.0865109,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,33,0,,,,,,,,,,None,465.5442983,465.5442983,465.5442983,465.5442983,465.5442983,465.5442983,f,0.3879432,465.9603768,465.9603768,465.9603768,465.9603768,465.9603768,465.9603768,466.2590426,466.2590426,467.8548539,467.8548539,467.8713125,467.8713125,467.8713125,467.8713125,467.8713125,467.8713125,467.8713125,467.8713125,467.8713125,467.8713125,467.8713125,467.8713125,467.8713125,467.8713125,467.8713125,51,68,21,39,68,43,4,2.2935837,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,472.6985698,474.5031202,470.3802805,470.3802805,470.3802805,470.3802805,470.3802805,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,34,0,,,,,,,,,,None,474.5031202,474.5031202,474.5031202,474.5031202,474.5031202,474.5031202,f,0.2413718,474.7697063,474.7697063,474.7697063,474.7697063,474.7697063,474.7697063,475.0682386,475.0682386,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,476.1323986,43,69,19,41,69,30,None,None,70,70,[0.11851851851851852],[-0.2972222222222222],[1],[0],[0],[6.106966400009696],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],484.7711439,484.7711439,484.7711439,484.7711439,6.953703704,1.5803984,486.3701514,488.1493264,,,,,,478.6433939,478.6433939,478.6433939,478.6433939,478.6433939,478.6433939,478.6433939,478.6433939,0.0068896,478.6433939,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,35,0,,,,,,,,,,None,488.1493264,488.1493264,488.1493264,488.1493264,488.1493264,488.1493264,f,0.2515742,488.4322649,488.4322649,488.4322649,488.4322649,488.4322649,488.4322649,488.731356,488.731356,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,490.3764643,45,72,22,42,72,35,6,2.8414461,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,495.7516924,497.5736623,492.8859134,492.8859134,492.8859134,492.8859134,492.8859134,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,36,0,,,,,,,,,,None,497.5736623,497.5736623,497.5736623,497.5736623,497.5736623,497.5736623,f,0.3942077,497.989455,497.989455,497.989455,497.989455,497.989455,497.989455,498.2886886,498.2886886,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,499.5018776,37,68,21,27,68,36,None,None,69,69,[0.13333333333333333],[-0.2657407407407407],[1],[0],[0],[4.9938877999957185],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],507.0258158,507.0258158,507.0258158,507.0258158,8.12037037,1.6477811,508.6921528,510.4385139,,,,,,502.0118794,502.0118794,502.0118794,502.0118794,502.0118794,502.0118794,502.0118794,502.0118794,0.0054552,502.0118794,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,37,0,,,,,,,,,,None,510.4385139,510.4385139,510.4385139,510.4385139,510.4385139,510.4385139,f,0.2978034,510.7546931,510.7546931,510.7546931,510.7546931,510.7546931,510.7546931,511.0537392,511.0537392,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,513.0482506,45,75,15,38,75,17,None,None,78,78,[0.03425925925925926],[-0.2824074074074074],[1],[0],[0],[4.709597299995949],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],520.2892418,520.2892418,520.2892418,520.2892418,9,1.2822266,521.5902288,523.5361023,,,,,,515.5598415,515.5598415,515.5598415,515.5598415,515.5598415,515.5598415,515.5598415,515.5598415,0.0074793,515.5598415,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,38,0,,,,,,,,,,None,523.5361023,523.5361023,523.5361023,523.5361023,523.5361023,523.5361023,f,0.177709,523.7356832,523.7356832,523.7356832,523.7356832,523.7356832,523.7356832,524.0348935,524.0348935,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,525.3810759,38,68,19,33,68,21,3,1.5779872,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,529.4939895,531.1153215,527.8901026,527.8901026,527.8901026,527.8901026,527.8901026,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,39,0,,,,,,,,,,None,531.1153215,531.1153215,531.1153215,531.1153215,531.1153215,531.1153215,f,0.3113228,531.4481176,531.4481176,531.4481176,531.4481176,531.4481176,531.4481176,531.746922,531.746922,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,532.9769933,32,70,11,35,70,51,None,None,70,70,"[-0.05740740740740741, -0.02962962962962963]","[-0.22407407407407406, -0.30277777777777776]","[1, 1]","[0, 0]","[0, 0]","[3.9946486999979243, 5.208624399994733]",['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],540.7177045,540.7177045,540.7177045,540.7177045,8.009259259,3.192867,543.9293673,545.7750334,,,,,,535.4887286,535.4887286,535.4887286,535.4887286,535.4887286,535.4887286,535.4887286,535.4887286,0.0069444,535.4887286,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,40,0,,,,,,,,,,None,545.7750334,545.7750334,545.7750334,545.7750334,545.7750334,545.7750334,f,0.2577109,546.0585309,546.0585309,546.0585309,546.0585309,546.0585309,546.0585309,546.3574672,546.3574672,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,547.703605,41,76,14,32,76,51,4,2.8914494,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,553.1289894,555.1327975,550.2127419,550.2127419,550.2127419,550.2127419,550.2127419,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,41,0,,,,,,,,,,None,555.1327975,555.1327975,555.1327975,555.1327975,555.1327975,555.1327975,f,0.3561034,555.5158466,555.5158466,555.5158466,555.5158466,555.5158466,555.5158466,555.8147465,555.8147465,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,557.3939871,33,85,17,32,85,56,None,None,,,[],[],[],[],[],[],[],0.2,1,559.9136601,559.9136601,559.9136601,559.9136601,559.9136601,559.9136601,559.9136601,559.9136601,0.005957,559.9136601,19,[0.05092592592592592],[-0.29814814814814816],[1],[0],[0],[5.6986590000014985],['tijiao_random_2'],565.6255727,565.6255727,565.6255727,565.6255727,8.064814815,2.0206332,567.6646349,569.4940561,,,,,,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,42,0,,,,,,,,,,None,569.4940561,569.4940561,569.4940561,569.4940561,569.4940561,569.4940561,f,0.401141,569.9264965,569.9264965,569.9264965,569.9264965,569.9264965,569.9264965,570.2255903,570.2255903,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,572.0375484,35,81,20,44,81,60,6,2.5090592,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,577.0821124,578.8684289,574.5464649,574.5464649,574.5464649,574.5464649,574.5464649,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,43,0,,,,,,,,,,None,578.8684289,578.8684289,578.8684289,578.8684289,578.8684289,578.8684289,f,0.2679006,579.1678363,579.1678363,579.1678363,579.1678363,579.1678363,579.1678363,579.4671654,579.4671654,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,581.1954201,39,78,12,38,78,44,6,1.3445486,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,585.0740768,586.647034,583.7048215,583.7048215,583.7048215,583.7048215,583.7048215,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,44,0,,,,,,,,,,None,586.647034,586.647034,586.647034,586.647034,586.647034,586.647034,f,0.3725508,587.0462384,587.0462384,587.0462384,587.0462384,587.0462384,587.0462384,587.3455305,587.3455305,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,589.1738916,31,84,19,43,84,43,None,None,80,80,[-0.001851851851851852],[-0.3175925925925926],[1],[0],[0],[4.4287194999924395],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],596.1330446,596.1330446,596.1330446,596.1330446,8.083333333,3.0437834,599.1954828,601.0079847,,,,,,591.683963,591.683963,591.683963,591.683963,591.683963,591.683963,591.683963,591.683963,0.0061492,591.683963,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,45,0,,,,,,,,,,None,601.0079847,601.0079847,601.0079847,601.0079847,601.0079847,601.0079847,f,0.6738844,601.7063705,601.7063705,601.7063705,601.7063705,601.7063705,601.7063705,602.0054881,602.0054881,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,603.7673258,40,85,12,34,85,57,None,None,,,[],[],[],[],[],[],[],-0.6,1,606.2846155,606.2846155,606.2846155,606.2846155,606.2846155,606.2846155,606.2846155,606.2846155,0.0055644,606.2846155,65,[0.06759259259259259],[-0.28425925925925927],[1],[0],[0],[8.327934800006915],['tijiao_random_2'],614.6248744,614.6248744,614.6248744,614.6248744,4.925925926,2.9685598,617.6118021,619.1252053,,,,,,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,46,0,,,,,,,,,,None,619.1252053,619.1252053,619.1252053,619.1252053,619.1252053,619.1252053,f,0.4233351,619.574258,619.574258,619.574258,619.574258,619.574258,619.574258,619.8731235,619.8731235,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,621.6520328,45,88,19,41,88,45,6,2.2431096,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,626.4316656,628.4163731,624.1609074,624.1609074,624.1609074,624.1609074,624.1609074,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,47,0,,,,,,,,,,None,628.4163731,628.4163731,628.4163731,628.4163731,628.4163731,628.4163731,f,0.442412,628.8823849,628.8823849,628.8823849,628.8823849,628.8823849,628.8823849,629.1813393,629.1813393,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,630.311557,37,81,32,38,81,44,6,0.7802934,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,633.6272799,635.4639455,632.8206357,632.8206357,632.8206357,632.8206357,632.8206357,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,48,0,,,,,,,,,,None,635.4639455,635.4639455,635.4639455,635.4639455,635.4639455,635.4639455,f,0.4883991,635.980624,635.980624,635.980624,635.980624,635.980624,635.980624,636.2783639,636.2783639,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,638.2065052,42,75,30,37,75,33,None,None,,,[],[],[],[],[],[],[],-0.2,1,640.7238173,640.7238173,640.7238173,640.7238173,640.7238173,640.7238173,640.7238173,640.7238173,0.0059185,640.7238173,78,[0.046296296296296294],[-0.287962962962963],[1],[0],[0],[4.98689220000233],['tijiao_random_2'],645.7254772,645.7254772,645.7254772,645.7254772,8.074074074,1.753325,647.4967572,649.2928737,,,,,,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,49,0,,,,,,,,,,None,649.2928737,649.2928737,649.2928737,649.2928737,649.2928737,649.2928737,f,0.2409563,649.559349,649.559349,649.559349,649.559349,649.559349,649.559349,649.8583554,649.8583554,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,651.736499,34,77,18,46,77,59,None,None,74,74,[-0.06018518518518518],[-0.27685185185185185],[1],[0],[0],[5.873591299998225],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],660.1442119,660.1442119,660.1442119,660.1442119,9.185185185,1.6115109,661.7746319,663.3545334,,,,,,654.2485367,654.2485367,654.2485367,654.2485367,654.2485367,654.2485367,654.2485367,654.2485367,0.0072239,654.2485367,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,50,0,,,,,,,,,,None,663.3545334,663.3545334,663.3545334,663.3545334,663.3545334,663.3545334,f,0.2397553,663.6208758,663.6208758,663.6208758,663.6208758,663.6208758,663.6208758,663.919943,663.919943,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,665.1328649,42,78,27,50,78,63,5,2.2764057,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,669.9432017,671.881272,667.6423553,667.6423553,667.6423553,667.6423553,667.6423553,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,51,0,,,,,,,,,,None,671.881272,671.881272,671.881272,671.881272,671.881272,671.881272,f,1.0280177,672.928837,672.928837,672.928837,672.928837,672.928837,672.928837,673.2274921,673.2274921,674.9396075,674.9396075,674.9560854,674.9560854,674.9560854,674.9560854,674.9560854,674.9560854,674.9560854,674.9560854,674.9560854,674.9560854,674.9560854,674.9560854,674.9560854,674.9560854,674.9560854,40,72,27,46,72,60,None,None,70,70,"[0.028703703703703703, 0.04259259259259259]","[-0.35185185185185186, -0.2574074074074074]","[1, 1]","[0, 0]","[0, 0]","[5.359783800013247, 5.975044700011495]",['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],683.4614249,683.4614249,683.4614249,683.4614249,7.027777778,2.2623997,685.7423371,687.4887865,,,,,,677.4664348,677.4664348,677.4664348,677.4664348,677.4664348,677.4664348,677.4664348,677.4664348,0.0054731,677.4664348,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,52,0,,,,,,,,,,None,687.4887865,687.4887865,687.4887865,687.4887865,687.4887865,687.4887865,f,0.2209106,687.7386497,687.7386497,687.7386497,687.7386497,687.7386497,687.7386497,688.0370715,688.0370715,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,689.1010739,40,66,25,49,66,67,None,None,,,[],[],[],[],[],[],[],-0.6,1,691.6176105,691.6176105,691.6176105,691.6176105,691.6176105,691.6176105,691.6176105,691.6176105,0.0056289,691.6176105,70,[-0.007407407407407408],[-0.28888888888888886],[1],[0],[0],[6.748788600001717],['tijiao_random_2'],698.3792091,698.3792091,698.3792091,698.3792091,4.166666667,2.171025,700.5685433,702.1648541,,,,,,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,53,0,,,,,,,,,,None,702.1648541,702.1648541,702.1648541,702.1648541,702.1648541,702.1648541,r,0.2291019,702.4147672,702.4147672,702.4147672,702.4147672,702.4147672,702.4147672,702.7140961,702.7140961,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,704.4588738,31,62,22,49,31,56,None,None,30,30,"[-0.07685185185185185, -0.003703703703703704]","[-0.35648148148148145, -0.2759259259259259]","[1, 1]","[0, 0]","[0, 0]","[5.29348450001271, 5.958173999999417]",['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],712.9472209,712.9472209,712.9472209,712.9472209,7.861111111,1.7970687,714.7632062,716.6756405,,,,,,706.9695004,706.9695004,706.9695004,706.9695004,706.9695004,706.9695004,706.9695004,706.9695004,0.0050609,706.9695004,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,54,0,,,,,,,,,,None,716.6756405,716.6756405,716.6756405,716.6756405,716.6756405,716.6756405,f,0.2782015,716.9754804,716.9754804,716.9754804,716.9754804,716.9754804,716.9754804,717.2742714,717.2742714,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,718.3380433,50,56,37,45,56,57,None,None,50,50,[0.0962962962962963],[-0.25555555555555554],[1],[0],[0],[6.073006799997529],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],726.9436528,726.9436528,726.9436528,726.9436528,5.925925926,3.1593256,730.1211925,731.8842335,,,,,,720.848815,720.848815,720.848815,720.848815,720.848815,720.848815,720.848815,720.848815,0.0067269,720.848815,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,55,0,,,,,,,,,,None,731.8842335,731.8842335,731.8842335,731.8842335,731.8842335,731.8842335,j,0.2927104,732.2002747,732.2002747,732.2002747,732.2002747,732.2002747,732.2002747,732.4991109,732.4991109,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,733.9453142,48,65,32,44,44,62,None,None,,,[],[],[],[],[],[],[],-0.6,1,736.4624139,736.4624139,736.4624139,736.4624139,736.4624139,736.4624139,736.4624139,736.4624139,0.0057829,736.4624139,30,[0.020370370370370372],[-0.27685185185185185],[1],[0],[0],[3.5076793000043835],['tijiao_random_2'],739.9824964,739.9824964,739.9824964,739.9824964,7.083333333,1.6054415,741.6066203,743.1533779,,,,,,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
1,0,56,0,,,,,,,,,,None,743.1533779,743.1533779,743.1533779,743.1533779,743.1533779,743.1533779,f,0.2625294,743.4366424,743.4366424,743.4366424,743.4366424,743.4366424,743.4366424,743.7353124,743.7353124,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,745.7301058,55,61,38,51,61,47,None,None,,,[],[],[],[],[],[],[],-0.6,1,748.2470443,748.2470443,748.2470443,748.2470443,748.2470443,748.2470443,748.2470443,748.2470443,0.00549,748.2470443,35,[-0.009259259259259259],[-0.26666666666666666],[1],[0],[0],[5.219547900007456],['tijiao_random_2'],753.4790394,753.4790394,753.4790394,753.4790394,4.185185185,1.7881139,755.2858757,757.2815087,,,,,,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
0,0,57,0,,,,,,,,,,None,757.2815087,757.2815087,757.2815087,757.2815087,757.2815087,757.2815087,f,0.3007889,757.614662,757.614662,757.614662,757.614662,757.614662,757.614662,757.9133909,757.9133909,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,759.5255008,53,67,40,50,67,53,5,1.8111247,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,763.8700804,765.5424708,762.0346217,762.0346217,762.0346217,762.0346217,762.0346217,,,,,,,,,,,,,,,,,234,f,18,2023-03-21_10h54.02.254,RL,2022.2.4,60.16036347
