bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,25.022349399980158,25.022349399980158,space,16.120462999970187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
,,,,,,,,,,,41.168793499993626,41.168793499993626,s,49.90602819999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,539.8667750000022,539.8667750000022,539.8667750000022,539.8667750000022,539.8667750000022,539.8667750000022,f,0.3914213999523781,540.2841233999934,540.2841233999934,540.2841233999934,540.2841233999934,540.2841233999934,540.2841233999934,540.5818057000288,540.5818057000288,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,541.9446374999825,38,42,67,78,42,52,None,None,544.4560014000162,544.4560014000162,544.4560014000162,544.4560014000162,544.4560014000162,544.4560014000162,544.4560014000162,544.4560014000162,0.0070106000057421625,544.4560014000162,46,46,[0.046296296296296294],[-0.2935185185185185],[1],[0],[0],[5.075650499959011],['tijiao'],0.2,0,,[],[],[],[],[],[],[],549.5524131000275,549.5524131000275,549.5524131000275,549.5524131000275,6.9907407407407405,2.3288097999757156,551.8998815999948,553.6956902000238,,,,,,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,553.6956902000238,553.6956902000238,553.6956902000238,553.6956902000238,553.6956902000238,553.6956902000238,f,0.3148293000413105,554.0318290999858,554.0318290999858,554.0318290999858,554.0318290999858,554.0318290999858,554.0318290999858,554.327397599991,554.327397599991,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,555.6237347000279,44,50,62,76,50,53,None,None,558.1340230000205,558.1340230000205,558.1340230000205,558.1340230000205,558.1340230000205,558.1340230000205,558.1340230000205,558.1340230000205,0.0058046000194735825,558.1340230000205,54,54,[0.08796296296296297],[-0.2814814814814815],[1],[0],[0],[6.306721500004642],['tijiao'],0.6,0,,[],[],[],[],[],[],[],564.4619311999995,564.4619311999995,564.4619311999995,564.4619311999995,8.018518518518519,2.527990300033707,567.0086505000363,568.8044574999949,,,,,,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,568.8044574999949,568.8044574999949,568.8044574999949,568.8044574999949,568.8044574999949,568.8044574999949,f,0.3672054000198841,569.204077500035,569.204077500035,569.204077500035,569.204077500035,569.204077500035,569.204077500035,569.5028873999836,569.5028873999836,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,571.1315481000347,48,42,62,77,42,27,3.0,3.1244426000048406,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,576.793267800007,578.5943508000346,573.6406859999988,573.6406859999988,573.6406859999988,573.6406859999988,573.6406859999988,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,578.5943508000346,578.5943508000346,578.5943508000346,578.5943508000346,578.5943508000346,578.5943508000346,j,0.3941435000160709,579.0122276000329,579.0122276000329,579.0122276000329,579.0122276000329,579.0122276000329,579.0122276000329,579.3090374000021,579.3090374000021,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,581.0710092000081,44,51,60,77,77,61,6.0,2.5920233000069857,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,586.2016663000104,587.7193087000051,583.5800640999805,583.5800640999805,583.5800640999805,583.5800640999805,583.5800640999805,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,587.7193087000051,587.7193087000051,587.7193087000051,587.7193087000051,587.7193087000051,587.7193087000051,j,0.5361584999482147,588.2859098000336,588.2859098000336,588.2859098000336,588.2859098000336,588.2859098000336,588.2859098000336,588.584087700001,588.584087700001,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,589.5646791000036,41,46,60,74,74,58,6.0,2.542421199963428,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,594.6432959000231,596.3459180000355,592.0739229000174,592.0739229000174,592.0739229000174,592.0739229000174,592.0739229000174,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,596.3459180000355,596.3459180000355,596.3459180000355,596.3459180000355,596.3459180000355,596.3459180000355,j,0.5264692999771796,596.8947339000297,596.8947339000297,596.8947339000297,596.8947339000297,596.8947339000297,596.8947339000297,597.1938963999855,597.1938963999855,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,599.0550012000022,43,45,55,69,69,57,5.0,2.01028220000444,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,603.6020304000122,605.4878100000205,601.5644443000201,601.5644443000201,601.5644443000201,601.5644443000201,601.5644443000201,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,605.4878100000205,605.4878100000205,605.4878100000205,605.4878100000205,605.4878100000205,605.4878100000205,j,0.790209099999629,606.3023339000065,606.3023339000065,606.3023339000065,606.3023339000065,606.3023339000065,606.3023339000065,606.601462599996,606.601462599996,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,607.6154088000185,39,47,57,81,81,51,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,48,[0.019444444444444445],[-0.30462962962962964],[1],[0],[0],[8.825165099988226],['tijiao_random_2'],618.9713178999955,618.9713178999955,618.9713178999955,618.9713178999955,5.018518518518518,4.6472102999687195,623.6372828999883,625.5827172999852,,,,,,610.1333397999988,610.1333397999988,610.1333397999988,610.1333397999988,610.1333397999988,610.1333397999988,610.1333397999988,610.1333397999988,0.006065500027034432,610.1333397999988,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,625.5827172999852,625.5827172999852,625.5827172999852,625.5827172999852,625.5827172999852,625.5827172999852,r,0.30307909997645766,625.9189025000087,625.9189025000087,625.9189025000087,625.9189025000087,625.9189025000087,625.9189025000087,626.2148300000117,626.2148300000117,627.8767430000007,627.8767430000007,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,627.8930683000362,44,52,58,85,44,58,4.0,1.960445799981244,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,632.3895946000121,634.109598400013,630.4021711000241,630.4021711000241,630.4021711000241,630.4021711000241,630.4021711000241,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,634.109598400013,634.109598400013,634.109598400013,634.109598400013,634.109598400013,634.109598400013,f,0.5029626999748871,634.6428634999902,634.6428634999902,634.6428634999902,634.6428634999902,634.6428634999902,634.6428634999902,634.9409081999911,634.9409081999911,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,635.9048983000102,50,56,55,80,56,54,4.0,4.669676200021058,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,643.1095408999827,644.9134808999952,638.4140138000366,638.4140138000366,638.4140138000366,638.4140138000366,638.4140138000366,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,644.9134808999952,644.9134808999952,644.9134808999952,644.9134808999952,644.9134808999952,644.9134808999952,i,0.4893117999890819,645.4314041000325,645.4314041000325,645.4314041000325,645.4314041000325,645.4314041000325,645.4314041000325,645.7281350999838,645.7281350999838,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,647.2571320999996,44,47,57,84,57,49,5.0,3.256929900031537,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,653.0509886000073,654.9195600000094,649.7662597000017,649.7662597000017,649.7662597000017,649.7662597000017,649.7662597000017,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,654.9195600000094,654.9195600000094,654.9195600000094,654.9195600000094,654.9195600000094,654.9195600000094,i,0.8893596999696456,655.8366207000217,655.8366207000217,655.8366207000217,655.8366207000217,655.8366207000217,655.8366207000217,656.1330744000152,656.1330744000152,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,657.4296134000178,31,49,59,82,59,57,4.0,2.3095717999967746,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,662.2773520000046,664.0940428000176,659.9386940000113,659.9386940000113,659.9386940000113,659.9386940000113,659.9386940000113,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,664.0940428000176,664.0940428000176,664.0940428000176,664.0940428000176,664.0940428000176,664.0940428000176,j,0.5109205000335351,664.6283338000067,664.6283338000067,664.6283338000067,664.6283338000067,664.6283338000067,664.6283338000067,664.9258824000135,664.9258824000135,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,666.039368800004,38,48,51,73,73,41,7.0,1.2297710999846458,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,669.803602800006,671.5070598000311,668.5483476000372,668.5483476000372,668.5483476000372,668.5483476000372,668.5483476000372,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,671.5070598000311,671.5070598000311,671.5070598000311,671.5070598000311,671.5070598000311,671.5070598000311,j,0.3563230999861844,671.8913453000132,671.8913453000132,671.8913453000132,671.8913453000132,671.8913453000132,671.8913453000132,672.1892881999956,672.1892881999956,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,673.0037293999922,42,49,48,75,75,61,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,43,[0.0712962962962963],[-0.2518518518518518],[1],[0],[0],[5.183210299990606],['tijiao_random_2'],680.719241200015,680.719241200015,680.719241200015,680.719241200015,9.0,2.4209910999634303,683.1579528999864,684.970919799991,,,,,,675.5229674000293,675.5229674000293,675.5229674000293,675.5229674000293,675.5229674000293,675.5229674000293,675.5229674000293,675.5229674000293,0.0067612999700941145,675.5229674000293,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,45,45,45,,,,,,,,,,None,684.970919799991,684.970919799991,684.970919799991,684.970919799991,684.970919799991,684.970919799991,r,0.3608694999711588,685.3555735999835,685.3555735999835,685.3555735999835,685.3555735999835,685.3555735999835,685.3555735999835,685.6523037999868,685.6523037999868,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,687.1813653000281,45,58,49,61,45,61,5.0,3.0732463000458665,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,692.7914702999988,694.7109306000057,689.6906461000326,689.6906461000326,689.6906461000326,689.6906461000326,689.6906461000326,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,None,694.7109306000057,694.7109306000057,694.7109306000057,694.7109306000057,694.7109306000057,694.7109306000057,f,0.5914877999457531,695.3266998000327,695.3266998000327,695.3266998000327,695.3266998000327,695.3266998000327,695.3266998000327,695.6251848000102,695.6251848000102,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,697.4203766999999,43,48,50,64,48,68,5.0,0.8138861000188626,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,700.7697262000293,702.2902699999977,699.9295919000288,699.9295919000288,699.9295919000288,699.9295919000288,699.9295919000288,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,47,47,47,,,,,,,,,,None,702.2902699999977,702.2902699999977,702.2902699999977,702.2902699999977,702.2902699999977,702.2902699999977,f,0.9091048999689519,703.2218649000279,703.2218649000279,703.2218649000279,703.2218649000279,703.2218649000279,703.2218649000279,703.5204866999993,703.5204866999993,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,704.3842699000379,45,46,49,64,46,56,3.0,2.4255722000380047,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,709.3461772000301,711.0995325000258,706.8934391000075,706.8934391000075,706.8934391000075,706.8934391000075,706.8934391000075,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,48,48,48,,,,,,,,,,None,711.0995325000258,711.0995325000258,711.0995325000258,711.0995325000258,711.0995325000258,711.0995325000258,i,0.3664762999978848,711.4985940000042,711.4985940000042,711.4985940000042,711.4985940000042,711.4985940000042,711.4985940000042,711.7979023000225,711.7979023000225,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,713.6761572000105,48,45,43,59,43,55,None,None,716.1891030999832,716.1891030999832,716.1891030999832,716.1891030999832,716.1891030999832,716.1891030999832,716.1891030999832,716.1891030999832,0.008563100011087954,716.1891030999832,46,46,[-0.05740740740740741],[-0.2712962962962963],[1],[0],[0],[5.889030299964361],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],722.0981689000037,722.0981689000037,722.0981689000037,722.0981689000037,7.953703703703704,8.677556700014975,730.7949368000263,732.657447799982,,,,,,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,49,49,49,,,,,,,,,,None,732.657447799982,732.657447799982,732.657447799982,732.657447799982,732.657447799982,732.657447799982,i,0.47887360001914203,733.1591857000021,733.1591857000021,733.1591857000021,733.1591857000021,733.1591857000021,733.1591857000021,733.4549706000253,733.4549706000253,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,734.7517711999826,54,50,41,58,41,50,3.0,5.118353000027128,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,742.4046810999862,743.9928147000028,737.2605885000085,737.2605885000085,737.2605885000085,737.2605885000085,737.2605885000085,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,50,50,50,,,,,,,,,,None,743.9928147000028,743.9928147000028,743.9928147000028,743.9928147000028,743.9928147000028,743.9928147000028,j,0.33257739996770397,744.3440558000002,744.3440558000002,744.3440558000002,744.3440558000002,744.3440558000002,744.3440558000002,744.6416866999934,744.6416866999934,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,746.6195487999939,49,36,50,50,50,47,4.0,2.443120599957183,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,751.5977919999859,753.2179928999976,749.1285740000312,749.1285740000312,749.1285740000312,749.1285740000312,749.1285740000312,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,51,51,51,,,,,,,,,,None,753.2179928999976,753.2179928999976,753.2179928999976,753.2179928999976,753.2179928999976,753.2179928999976,j,0.3887791999732144,753.6354347000015,753.6354347000015,753.6354347000015,753.6354347000015,753.6354347000015,753.6354347000015,753.9328190000379,753.9328190000379,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,755.5947636000346,51,45,50,52,52,52,4.0,1.0295717000262812,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,759.1627114000148,760.8802687000134,758.1042510999832,758.1042510999832,758.1042510999832,758.1042510999832,758.1042510999832,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,52,52,52,,,,,,,,,,None,760.8802687000134,760.8802687000134,760.8802687000134,760.8802687000134,760.8802687000134,760.8802687000134,j,0.7599879000335932,761.6618938000174,761.6618938000174,761.6618938000174,761.6618938000174,761.6618938000174,761.6618938000174,761.9606006999966,761.9606006999966,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,763.6396089000045,43,40,44,56,56,54,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,63,[-0.03796296296296296],[-0.29074074074074074],[1],[0],[0],[8.107695299957413],['tijiao_random_2'],774.2802874000045,774.2802874000045,774.2802874000045,774.2802874000045,6.064814814814815,6.509948100021575,780.8083622999839,782.5378786000074,,,,,,766.1603872000123,766.1603872000123,766.1603872000123,766.1603872000123,766.1603872000123,766.1603872000123,766.1603872000123,766.1603872000123,0.006667700014077127,766.1603872000123,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,53,53,53,,,,,,,,,,None,782.5378786000074,782.5378786000074,782.5378786000074,782.5378786000074,782.5378786000074,782.5378786000074,f,0.3863110999809578,782.9566958000069,782.9566958000069,782.9566958000069,782.9566958000069,782.9566958000069,782.9566958000069,783.2527604000061,783.2527604000061,784.9146187999868,784.9146187999868,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,784.9315345000359,39,43,50,70,43,43,3.0,2.6423460000078194,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,790.1107397000305,791.8787472000113,787.4406594000175,787.4406594000175,787.4406594000175,787.4406594000175,787.4406594000175,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,54,54,54,,,,,,,,,,None,791.8787472000113,791.8787472000113,791.8787472000113,791.8787472000113,791.8787472000113,791.8787472000113,r,0.36741750000510365,792.2801995000336,792.2801995000336,792.2801995000336,792.2801995000336,792.2801995000336,792.2801995000336,792.577410900034,792.577410900034,793.9736195000005,793.9736195000005,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,793.9900952000171,48,44,38,70,48,55,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,46,[-0.06111111111111111],[-0.27870370370370373],[1],[0],[0],[10.40293229999952],['tijiao_random_2'],806.9258475999814,806.9258475999814,806.9258475999814,806.9258475999814,8.166666666666668,3.7989602999878116,810.7431225000182,812.356548700016,,,,,,796.5095900000306,796.5095900000306,796.5095900000306,796.5095900000306,796.5095900000306,796.5095900000306,796.5095900000306,796.5095900000306,0.006694299983792007,796.5095900000306,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
0,0.3,0.225,0,55,55,55,,,,,,,,,,None,812.356548700016,812.356548700016,812.356548700016,812.356548700016,812.356548700016,812.356548700016,f,0.3163545000134036,812.7058337000199,812.7058337000199,812.7058337000199,812.7058337000199,812.7058337000199,812.7058337000199,813.0049791000201,813.0049791000201,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,814.301266000024,46,39,40,72,39,49,2.0,3.3069350000005215,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,820.1438127000001,821.764325199998,816.8103655999876,816.8103655999876,816.8103655999876,816.8103655999876,816.8103655999876,,,,,,,,,,,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
1,-0.3,-0.225,0,56,56,56,,,,,,,,,,None,821.764325199998,821.764325199998,821.764325199998,821.764325199998,821.764325199998,821.764325199998,i,0.4456262000021525,822.2312584000174,822.2312584000174,822.2312584000174,822.2312584000174,822.2312584000174,822.2312584000174,822.5289243999869,822.5289243999869,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,823.8420194000355,52,41,37,72,37,82,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,75,[-0.07407407407407407],[-0.28425925925925927],[1],[0],[0],[7.113897699979134],['tijiao_random_2'],833.4862333000056,833.4862333000056,833.4862333000056,833.4862333000056,6.037037037037036,3.7659750999882817,837.270875599992,839.0505028000334,,,,,,826.3595196999959,826.3595196999959,826.3595196999959,826.3595196999959,826.3595196999959,826.3595196999959,826.3595196999959,826.3595196999959,0.0065175999770872295,826.3595196999959,,,,257,f,22,2023-03-23_13h36.45.542,RL,2022.2.4,60.164091539017534,
