bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,67.84835190000013,67.84835190000013,space,9.151531499810517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
,,,,,,,,,,,77.03641770011745,77.03641770011745,s,52.78648599982262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,57,57,57,,,,,,,,,,None,830.3399148001336,830.3399148001336,830.3399148001336,830.3399148001336,830.3399148001336,830.3399148001336,r,0.3873028999660164,830.7556688000914,830.7556688000914,830.7556688000914,830.7556688000914,830.7556688000914,830.7556688000914,831.0542079999577,831.0542079999577,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,833.0324130000081,,,,,,73,70,32,81,73,72,None,None,,,[],[],[],[],[],[],[],-0.2,1,57,[0.05185185185185185],[-0.30092592592592593],[1],[0],[0],[6.397129700053483],['tijiao_random_2'],5.083333333333333,2.5020391000434756,844.4835475001018,846.0133351001423,,,,,,,,,,,841.9631449000444,841.9631449000444,841.9631449000444,841.9631449000444,835.5521100000478,835.5521100000478,835.5521100000478,835.5521100000478,835.5521100000478,835.5521100000478,835.5521100000478,835.5521100000478,0.007607199950143695,835.5521100000478,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,58,58,58,,,,,,,,,,None,846.0133351001423,846.0133351001423,846.0133351001423,846.0133351001423,846.0133351001423,846.0133351001423,f,0.30628010001964867,846.3493695999496,846.3493695999496,846.3493695999496,846.3493695999496,846.3493695999496,846.3493695999496,846.6453434999567,846.6453434999567,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,848.1742312000133,,,,,,63,72,28,82,72,64,None,None,66,66,[-0.06574074074074074],[-0.2824074074074074],[1],[0],[0],[5.70805610017851],['tijiao'],0.2,0,,[],[],[],[],[],[],[],7.981481481481482,4.007647200021893,860.4402587001678,862.4020865999628,850.6843799999915,850.6843799999915,850.6843799999915,850.6843799999915,850.6843799999915,850.6843799999915,850.6843799999915,850.6843799999915,0.006100199883803725,850.6843799999915,856.4141327000689,856.4141327000689,856.4141327000689,856.4141327000689,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,59,59,59,,,,,,,,,,None,862.4020865999628,862.4020865999628,862.4020865999628,862.4020865999628,862.4020865999628,862.4020865999628,f,0.22463100007735193,862.6521664001048,862.6521664001048,862.6521664001048,862.6521664001048,862.6521664001048,862.6521664001048,862.9506082001608,862.9506082001608,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,863.7653598999605,866.2741424001288,866.2741424001288,866.2741424001288,866.2741424001288,866.2741424001288,55,63,29,72,63,66,4.0,2.7076733000576496,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,869.0073951000813,870.8290623000357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,60,60,60,,,,,,,,,,None,870.8290623000357,870.8290623000357,870.8290623000357,870.8290623000357,870.8290623000357,870.8290623000357,r,0.5000486997887492,871.3613772001117,871.3613772001117,871.3613772001117,871.3613772001117,871.3613772001117,871.3613772001117,871.6602948000655,871.6602948000655,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,872.5078744001221,,,,,,54,69,21,67,54,51,None,None,67,67,[0.011111111111111112],[-0.2814814814814815],[1],[0],[0],[8.31766439997591],['tijiao'],0.6,0,,[],[],[],[],[],[],[],5.972222222222222,3.275387000059709,886.6515918001533,888.514106699964,875.0180651000701,875.0180651000701,875.0180651000701,875.0180651000701,875.0180651000701,875.0180651000701,875.0180651000701,875.0180651000701,0.005817400058731437,875.0180651000701,883.3576083001681,883.3576083001681,883.3576083001681,883.3576083001681,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,61,61,61,,,,,,,,,,None,888.514106699964,888.514106699964,888.514106699964,888.514106699964,888.514106699964,888.514106699964,r,0.2503585999365896,888.798176900018,888.798176900018,888.798176900018,888.798176900018,888.798176900018,888.798176900018,889.0961186999921,889.0961186999921,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,890.159595400095,892.6687559999991,892.6687559999991,892.6687559999991,892.6687559999991,892.6687559999991,60,62,30,68,60,67,2.0,3.439930299995467,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,896.1350879000966,897.8050661000889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,62,62,62,,,,,,,,,,None,897.8050661000889,897.8050661000889,897.8050661000889,897.8050661000889,897.8050661000889,897.8050661000889,j,0.34716530004516244,898.1729546000715,898.1729546000715,898.1729546000715,898.1729546000715,898.1729546000715,898.1729546000715,898.4706238999497,898.4706238999497,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,899.3681121999398,901.8769308000337,901.8769308000337,901.8769308000337,901.8769308000337,901.8769308000337,59,68,24,69,69,56,5.0,3.0579148000106215,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,904.9618321999442,906.8474189999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,63,63,63,,,,,,,,,,None,906.8474189999979,906.8474189999979,906.8474189999979,906.8474189999979,906.8474189999979,906.8474189999979,j,0.6312296998221427,907.4967833999544,907.4967833999544,907.4967833999544,907.4967833999544,907.4967833999544,907.4967833999544,907.7948652000632,907.7948652000632,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,909.2245672999416,911.7334591001272,911.7334591001272,911.7334591001272,911.7334591001272,911.7334591001272,66,67,25,67,67,57,5.0,3.905193599872291,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,915.666251800023,917.4186575999483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,64,64,64,,,,,,,,,,None,917.4186575999483,917.4186575999483,917.4186575999483,917.4186575999483,917.4186575999483,917.4186575999483,j,1.1606746998149902,918.5990985000972,918.5990985000972,918.5990985000972,918.5990985000972,918.5990985000972,918.5990985000972,918.8980783999432,918.8980783999432,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,919.7619084001053,922.2714116999414,922.2714116999414,922.2714116999414,922.2714116999414,922.2714116999414,75,71,25,56,56,54,4.0,3.0408487000968307,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,925.3390775001608,927.2583584999666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,65,65,65,,,,,,,,,,None,927.2583584999666,927.2583584999666,927.2583584999666,927.2583584999666,927.2583584999666,927.2583584999666,r,0.2927263998426497,927.5748564000241,927.5748564000241,927.5748564000241,927.5748564000241,927.5748564000241,927.5748564000241,927.8732893001288,927.8732893001288,929.1031387001276,929.1031387001276,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,929.1200690001715,931.6293489001691,931.6293489001691,931.6293489001691,931.6293489001691,931.6293489001691,66,70,27,58,66,70,2.0,2.6588264000602067,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,934.3141728001647,936.2837608000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,66,66,66,,,,,,,,,,None,936.2837608000264,936.2837608000264,936.2837608000264,936.2837608000264,936.2837608000264,936.2837608000264,r,0.6040431000292301,936.9182941000909,936.9182941000909,936.9182941000909,936.9182941000909,936.9182941000909,936.9182941000909,937.2147768000141,937.2147768000141,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,939.1095738001168,941.6188580000307,941.6188580000307,941.6188580000307,941.6188580000307,941.6188580000307,69,68,27,60,69,78,2.0,2.326169300125912,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,943.9718953999691,945.6914703999646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,67,67,67,,,,,,,,,,None,945.6914703999646,945.6914703999646,945.6914703999646,945.6914703999646,945.6914703999646,945.6914703999646,f,0.3841545998584479,946.1082276001107,946.1082276001107,946.1082276001107,946.1082276001107,946.1082276001107,946.1082276001107,946.406061100075,946.406061100075,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,947.9688548000995,950.4779024999589,950.4779024999589,950.4779024999589,950.4779024999589,950.4779024999589,70,80,42,56,80,47,7.0,2.2265973000321537,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,952.7326811000239,954.3179027000442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,68,68,68,,,,,,,,,,None,954.3179027000442,954.3179027000442,954.3179027000442,954.3179027000442,954.3179027000442,954.3179027000442,f,0.594579900149256,954.9338624000084,954.9338624000084,954.9338624000084,954.9338624000084,954.9338624000084,954.9338624000084,955.2320346999913,955.2320346999913,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,956.445700700162,958.9547733999789,958.9547733999789,958.9547733999789,958.9547733999789,958.9547733999789,70,67,33,56,67,79,2.0,2.3759767999872565,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,961.3554857999552,963.3263662001118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,69,69,69,,,,,,,,,,None,963.3263662001118,963.3263662001118,963.3263662001118,963.3263662001118,963.3263662001118,963.3263662001118,j,0.6839719000272453,964.0424105999991,964.0424105999991,964.0424105999991,964.0424105999991,964.0424105999991,964.0424105999991,964.3409063001163,964.3409063001163,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,966.1355932001024,,,,,,75,63,40,49,49,73,None,None,,,[],[],[],[],[],[],[],0.2,1,35,[-0.09537037037037037],[-0.2824074074074074],[1],[0],[0],[6.462928300024942],['tijiao_random_2'],7.046296296296296,1.2893254000227898,976.4397380000446,978.0195713001303,,,,,,,,,,,975.132340000011,975.132340000011,975.132340000011,975.132340000011,968.654893900035,968.654893900035,968.654893900035,968.654893900035,968.654893900035,968.654893900035,968.654893900035,968.654893900035,0.0066327000968158245,968.654893900035,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,70,70,70,,,,,,,,,,None,978.0195713001303,978.0195713001303,978.0195713001303,978.0195713001303,978.0195713001303,978.0195713001303,f,0.6774919000454247,978.7203731001355,978.7203731001355,978.7203731001355,978.7203731001355,978.7203731001355,978.7203731001355,979.0174936000258,979.0174936000258,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,980.9788393999916,,,,,,68,68,37,52,68,51,None,None,65,65,[0.03333333333333333],[-0.2953703703703704],[1],[0],[0],[6.006506999954581],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],6.981481481481481,2.9918756999541074,992.5291276001371,994.3582313000225,983.4895587000065,983.4895587000065,983.4895587000065,983.4895587000065,983.4895587000065,983.4895587000065,983.4895587000065,983.4895587000065,0.007188000017777085,983.4895587000065,989.5187493001577,989.5187493001577,989.5187493001577,989.5187493001577,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,71,71,71,,,,,,,,,,None,994.3582313000225,994.3582313000225,994.3582313000225,994.3582313000225,994.3582313000225,994.3582313000225,f,0.5338302999734879,994.9263319000602,994.9263319000602,994.9263319000602,994.9263319000602,994.9263319000602,994.9263319000602,995.2231882000342,995.2231882000342,997.0514724000823,997.0514724000823,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,997.0680724999402,999.576965500135,999.576965500135,999.576965500135,999.576965500135,999.576965500135,53,71,36,62,71,54,4.0,3.5897994998376817,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1003.1943606999703,1004.9464120001066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,72,72,72,,,,,,,,,,None,1004.9464120001066,1004.9464120001066,1004.9464120001066,1004.9464120001066,1004.9464120001066,1004.9464120001066,j,0.766565800178796,1005.7449225001037,1005.7449225001037,1005.7449225001037,1005.7449225001037,1005.7449225001037,1005.7449225001037,1006.0435450000223,1006.0435450000223,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1007.5557971000671,1010.0649529001676,1010.0649529001676,1010.0649529001676,1010.0649529001676,1010.0649529001676,68,59,22,52,52,79,1.0,2.5752536000218242,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1012.6662848000415,1014.5198387999553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,73,73,73,,,,,,,,,,None,1014.5198387999553,1014.5198387999553,1014.5198387999553,1014.5198387999553,1014.5198387999553,1014.5198387999553,r,0.5604586999397725,1015.1029189000838,1015.1029189000838,1015.1029189000838,1015.1029189000838,1015.1029189000838,1015.1029189000838,1015.401495500002,1015.401495500002,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1016.7643504000735,1019.2732550001238,1019.2732550001238,1019.2732550001238,1019.2732550001238,1019.2732550001238,66,62,35,58,66,70,1.0,3.7058145999908447,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1023.0042417000514,1024.6426846000832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,74,74,74,,,,,,,,,,None,1024.6426846000832,1024.6426846000832,1024.6426846000832,1024.6426846000832,1024.6426846000832,1024.6426846000832,f,0.9286960000172257,1025.5926858000457,1025.5926858000457,1025.5926858000457,1025.5926858000457,1025.5926858000457,1025.5926858000457,1025.889149799943,1025.889149799943,1026.8700451999903,1026.8700451999903,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,1026.8869348999579,,,,,,68,60,30,60,60,66,None,None,,,[],[],[],[],[],[],[],-0.2,1,64,[-0.10092592592592593],[-0.30277777777777776],[1],[0],[0],[7.527972599957138],['tijiao_random_2'],7.712962962962963,3.0017023000400513,1039.9668246000074,1041.9118639000226,,,,,,,,,,,1036.9464412999805,1036.9464412999805,1036.9464412999805,1036.9464412999805,1029.405538200168,1029.405538200168,1029.405538200168,1029.405538200168,1029.405538200168,1029.405538200168,1029.405538200168,1029.405538200168,0.006213200045749545,1029.405538200168,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,75,75,75,,,,,,,,,,q,1215.0908447999973,1215.0908447999973,1215.0908447999973,1215.0908447999973,1215.0908447999973,1215.0908447999973,r,0.7662529000081122,1215.8893985999748,1215.8893985999748,1215.8893985999748,1215.8893985999748,1215.8893985999748,1215.8893985999748,1216.1869528000243,1216.1869528000243,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1217.5997318001464,1220.1089368001558,1220.1089368001558,1220.1089368001558,1220.1089368001558,1220.1089368001558,71,62,28,54,71,37,6.0,2.3091266001574695,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,1222.4452168000862,1224.3306055001449,,,,,,,,,,,,,,,,,,,,,,,,,1041.9118639000226,1041.9118639000226,173.15081640006974,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,76,76,76,,,,,,,,,,None,1224.3306055001449,1224.3306055001449,1224.3306055001449,1224.3306055001449,1224.3306055001449,1224.3306055001449,j,0.3578135999850929,1224.7135046999902,1224.7135046999902,1224.7135046999902,1224.7135046999902,1224.7135046999902,1224.7135046999902,1225.012455600081,1225.012455600081,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,1226.1097181001678,,,,,,70,60,29,61,61,73,None,None,,,[],[],[],[],[],[],[],0.6,1,65,[0.09537037037037037],[-0.2953703703703704],[1],[0],[0],[5.033721100073308],['tijiao_random_2'],8.0,4.116493900073692,1237.8100147000514,1239.672502500005,,,,,,,,,,,1233.674851699965,1233.674851699965,1233.674851699965,1233.674851699965,1228.6288785000797,1228.6288785000797,1228.6288785000797,1228.6288785000797,1228.6288785000797,1228.6288785000797,1228.6288785000797,1228.6288785000797,0.006756199989467859,1228.6288785000797,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,77,77,77,,,,,,,,,,None,1239.672502500005,1239.672502500005,1239.672502500005,1239.672502500005,1239.672502500005,1239.672502500005,i,0.2674694999586791,1239.9730185000226,1239.9730185000226,1239.9730185000226,1239.9730185000226,1239.9730185000226,1239.9730185000226,1240.2711700999644,1240.2711700999644,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1241.6838500001468,1244.193029300077,1244.193029300077,1244.193029300077,1244.193029300077,1244.193029300077,77,58,37,53,37,44,3.0,2.6582459998317063,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1246.8794806001242,1248.5651791000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,78,78,78,,,,,,,,,,None,1248.5651791000273,1248.5651791000273,1248.5651791000273,1248.5651791000273,1248.5651791000273,1248.5651791000273,f,0.3279999999795109,1248.914761400083,1248.914761400083,1248.914761400083,1248.914761400083,1248.914761400083,1248.914761400083,1249.2135385000147,1249.2135385000147,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1251.075066300109,1253.5840603001416,1253.5840603001416,1253.5840603001416,1253.5840603001416,1253.5840603001416,68,60,36,60,60,59,4.0,2.6917920000851154,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,1256.3010567000601,1257.855964000104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,79,79,79,,,,,,,,,,None,1257.855964000104,1257.855964000104,1257.855964000104,1257.855964000104,1257.855964000104,1257.855964000104,r,0.3980040999595076,1258.273533000145,1258.273533000145,1258.273533000145,1258.273533000145,1258.273533000145,1258.273533000145,1258.5709478000645,1258.5709478000645,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1260.5492585999891,1263.058326000115,1263.058326000115,1263.058326000115,1263.058326000115,1263.058326000115,63,67,33,58,63,53,5.0,2.6914507001638412,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1265.7774173000362,1267.5297902000602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,80,80,80,,,,,,,,,,None,1267.5297902000602,1267.5297902000602,1267.5297902000602,1267.5297902000602,1267.5297902000602,1267.5297902000602,j,0.31096939998678863,1267.8652689999435,1267.8652689999435,1267.8652689999435,1267.8652689999435,1267.8652689999435,1267.8652689999435,1268.1616844001692,1268.1616844001692,1269.7737851000857,1269.7737851000857,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1269.7904972999822,1272.2993757999502,1272.2993757999502,1272.2993757999502,1272.2993757999502,1272.2993757999502,64,59,35,64,64,41,6.0,2.5751374000683427,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1274.9026703001,1276.5884342000354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
