bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,41.893334202992264,41.893334202992264,space,12.092882128999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
,,,,,,,,,,,54.04460157599533,54.04460157599533,s,46.88435979699716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,78,78,78,,,,,,,,,,None,1222.9800659250031,1222.9800659250031,1222.9800659250031,1222.9800659250031,1222.9800659250031,1222.9800659250031,f,0.2788389460038161,1223.3058449380042,1223.3058449380042,1223.3058449380042,1223.3058449380042,1223.3058449380042,1223.3058449380042,1223.570921637991,1223.570921637991,1224.6041293809976,1224.6041293809976,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,1224.6451033850026,40,40,62,72,40,98,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,50,[0.02],[-0.2875],[1],[0],[0],[3.251701779998257],['tijiao_random_2'],1230.4462429370033,1230.4462429370033,1230.4462429370033,1230.4462429370033,7.0625,2.631798037007684,1233.095369128001,1234.9355980059918,1227.1756730089983,1227.1756730089983,1227.1756730089983,1227.1756730089983,1227.1756730089983,1227.1756730089983,1227.1756730089983,1227.1756730089983,0.01016508300381247,1227.1756730089983,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,79,79,79,,,,,,,,,,None,1234.9355980059918,1234.9355980059918,1234.9355980059918,1234.9355980059918,1234.9355980059918,1234.9355980059918,i,0.40767580599640496,1235.3933283359947,1235.3933283359947,1235.3933283359947,1235.3933283359947,1235.3933283359947,1235.3933283359947,1235.6701328479976,1235.6701328479976,1236.5635211859917,1236.5635211859917,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,1236.585168894002,40,45,62,71,62,91,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,50,[0.075],[-0.32125],[1],[0],[0],[4.107834149996052],['tijiao_random_2'],1243.2468591119978,1243.2468591119978,1243.2468591119978,1243.2468591119978,6.9750000000000005,1.7769335710036103,1245.0437080209958,1246.9743227360013,1239.1236718439905,1239.1236718439905,1239.1236718439905,1239.1236718439905,1239.1236718439905,1239.1236718439905,1239.1236718439905,1239.1236718439905,0.010123622996616177,1239.1236718439905,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,80,80,80,,,,,,,,,,None,1246.9743227360013,1246.9743227360013,1246.9743227360013,1246.9743227360013,1246.9743227360013,1246.9743227360013,f,0.4790716299903579,1247.5010249129991,1247.5010249129991,1247.5010249129991,1247.5010249129991,1247.5010249129991,1247.5010249129991,1247.766080396992,1247.766080396992,1248.902700673003,1248.902700673003,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,1248.9407788629906,53,48,68,81,48,91,1.0,1.7031204759987304,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1253.2031204550003,1255.011446710996,,,,,,,,,,,1251.453908851996,1251.453908851996,1251.453908851996,1251.453908851996,1251.453908851996,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,81,81,81,,,,,,,,,,None,1255.011446710996,1255.011446710996,1255.011446710996,1255.011446710996,1255.011446710996,1255.011446710996,j,0.6152943859924562,1255.6822002989938,1255.6822002989938,1255.6822002989938,1255.6822002989938,1255.6822002989938,1255.6822002989938,1255.9548128199967,1255.9548128199967,1256.7718153390015,1256.7718153390015,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,1256.7955603849987,51,47,62,74,74,23,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,60,[-0.06],[-0.28875],[1],[0],[0],[8.64852014000644],['tijiao_random_2'],1268.0006833249936,1268.0006833249936,1268.0006833249936,1268.0006833249936,6.0,1.8655831369978841,1269.8890228489909,1271.5199097119912,1259.3337212879997,1259.3337212879997,1259.3337212879997,1259.3337212879997,1259.3337212879997,1259.3337212879997,1259.3337212879997,1259.3337212879997,0.009822357998928055,1259.3337212879997,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,82,82,82,,,,,,,,,,None,1271.5199097119912,1271.5199097119912,1271.5199097119912,1271.5199097119912,1271.5199097119912,1271.5199097119912,j,0.291690687998198,1271.871668427004,1271.871668427004,1271.871668427004,1271.871668427004,1271.871668427004,1271.871668427004,1272.1436671190022,1272.1436671190022,1273.5987727199972,1273.5987727199972,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,1273.6367930279957,53,51,65,80,80,83,3.0,1.4153883289982332,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1277.5982953149942,1279.3731820169924,,,,,,,,,,,1276.1377549259923,1276.1377549259923,1276.1377549259923,1276.1377549259923,1276.1377549259923,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,83,83,83,,,,,,,,,,None,1279.3731820169924,1279.3731820169924,1279.3731820169924,1279.3731820169924,1279.3731820169924,1279.3731820169924,j,0.3234204519976629,1279.7500802680006,1279.7500802680006,1279.7500802680006,1279.7500802680006,1279.7500802680006,1279.7500802680006,1280.0318737219932,1280.0318737219932,1281.3134512329998,1281.3134512329998,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,1281.3391815439973,58,59,62,82,82,83,3.0,1.419936232996406,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1285.3149086149933,1287.1768102839997,,,,,,,,,,,1283.8490196420025,1283.8490196420025,1283.8490196420025,1283.8490196420025,1283.8490196420025,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,84,84,84,,,,,,,,,,None,1287.1768102839997,1287.1768102839997,1287.1768102839997,1287.1768102839997,1287.1768102839997,1287.1768102839997,j,0.6454824480024399,1287.8669242729957,1287.8669242729957,1287.8669242729957,1287.8669242729957,1287.8669242729957,1287.8669242729957,1288.1340187739988,1288.1340187739988,1290.0486897359951,1290.0486897359951,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,1290.0910494550044,42,59,71,81,81,88,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,60,[0.0475],[-0.30875],[1],[0],[0],[3.9237487460050033],['tijiao_random_2'],1296.5661208579986,1296.5661208579986,1296.5661208579986,1296.5661208579986,4.05,1.54415334200894,1298.1276765569928,1299.9201984959946,1292.6232044200005,1292.6232044200005,1292.6232044200005,1292.6232044200005,1292.6232044200005,1292.6232044200005,1292.6232044200005,1292.6232044200005,0.010356590006267652,1292.6232044200005,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,85,85,85,,,,,,,,,,None,1299.9201984959946,1299.9201984959946,1299.9201984959946,1299.9201984959946,1299.9201984959946,1299.9201984959946,r,0.5527037840074627,1300.5243066129915,1300.5243066129915,1300.5243066129915,1300.5243066129915,1300.5243066129915,1300.5243066129915,1300.7902443399944,1300.7902443399944,1302.2566156510002,1302.2566156510002,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,1302.2986432339967,45,52,58,75,45,88,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,25,[-0.02125],[-0.305],[1],[0],[0],[5.804647939992719],['tijiao_random_2'],1310.6462318220001,1310.6462318220001,1310.6462318220001,1310.6462318220001,2.1375,1.2260261570045259,1311.8929630259954,1313.6734360260016,1304.8235771710024,1304.8235771710024,1304.8235771710024,1304.8235771710024,1304.8235771710024,1304.8235771710024,1304.8235771710024,1304.8235771710024,0.011066392995417118,1304.8235771710024,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,86,86,86,,,,,,,,,,None,1313.6734360260016,1313.6734360260016,1313.6734360260016,1313.6734360260016,1313.6734360260016,1313.6734360260016,f,0.2945754309912445,1314.0084862459917,1314.0084862459917,1314.0084862459917,1314.0084862459917,1314.0084862459917,1314.0084862459917,1314.2790901019907,1314.2790901019907,1315.1355647299933,1315.1355647299933,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,1315.1580880779948,58,52,54,68,52,88,None,None,1317.6768671219907,1317.6768671219907,1317.6768671219907,1317.6768671219907,1317.6768671219907,1317.6768671219907,1317.6768671219907,1317.6768671219907,0.009945129000698216,1317.6768671219907,52,52,"[-0.01875, -0.01875]","[-0.24625, -0.2925]","[1, 1]","[0, 0]","[0, 0]","[5.133568299992476, 6.745424010005081]",['tijiao'],0.2,0,,[],[],[],[],[],[],[],1324.4571308349987,1324.4571308349987,1324.4571308349987,1324.4571308349987,4.075,2.9169913249934325,1327.392139752992,1329.1300933689927,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,87,87,87,,,,,,,,,,None,1329.1300933689927,1329.1300933689927,1329.1300933689927,1329.1300933689927,1329.1300933689927,1329.1300933689927,i,0.22907812100311276,1329.404245754995,1329.404245754995,1329.404245754995,1329.404245754995,1329.404245754995,1329.404245754995,1329.6746835739905,1329.6746835739905,1330.50855749099,1330.50855749099,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,1330.5469659200025,51,53,48,59,48,84,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,55,[0.045],[-0.305],[1],[0],[0],[6.5499213300063275],['tijiao_random_2'],1339.6519947769993,1339.6519947769993,1339.6519947769993,1339.6519947769993,4.95,6.237249454992707,1345.9053513519902,1347.673015471999,1333.0769612229924,1333.0769612229924,1333.0769612229924,1333.0769612229924,1333.0769612229924,1333.0769612229924,1333.0769612229924,1333.0769612229924,0.010062159009976313,1333.0769612229924,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,88,88,88,,,,,,,,,,None,1347.673015471999,1347.673015471999,1347.673015471999,1347.673015471999,1347.673015471999,1347.673015471999,f,0.36962243099696934,1348.0970900730026,1348.0970900730026,1348.0970900730026,1348.0970900730026,1348.0970900730026,1348.0970900730026,1348.372783726998,1348.372783726998,1349.6286390869936,1349.6286390869936,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,1349.6526267839945,48,54,45,68,54,73,2.0,2.2801908050023485,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1354.4773668999987,1356.3260370329954,,,,,,,,,,,1352.1553028079943,1352.1553028079943,1352.1553028079943,1352.1553028079943,1352.1553028079943,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,89,89,89,,,,,,,,,,None,1356.3260370329954,1356.3260370329954,1356.3260370329954,1356.3260370329954,1356.3260370329954,1356.3260370329954,r,0.3657320000056643,1356.7320762320014,1356.7320762320014,1356.7320762320014,1356.7320762320014,1356.7320762320014,1356.7320762320014,1357.0020209319919,1357.0020209319919,1358.9026258950034,1358.9026258950034,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,1358.94342662899,51,60,50,68,51,80,1.0,1.535489140995196,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1363.0315871289931,1364.9311712579947,,,,,,,,,,,1361.4472894259961,1361.4472894259961,1361.4472894259961,1361.4472894259961,1361.4472894259961,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,90,90,90,,,,,,,,,,None,1364.9311712579947,1364.9311712579947,1364.9311712579947,1364.9311712579947,1364.9311712579947,1364.9311712579947,i,0.24010192000423558,1365.2226613469975,1365.2226613469975,1365.2226613469975,1365.2226613469975,1365.2226613469975,1365.2226613469975,1365.501101336995,1365.501101336995,1367.0441955290007,1367.0441955290007,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,1367.084424020999,54,57,50,76,50,76,None,None,1369.600516489998,1369.600516489998,1369.600516489998,1369.600516489998,1369.600516489998,1369.600516489998,1369.600516489998,1369.600516489998,0.009161230002064258,1369.600516489998,50,50,"[-0.15, -0.0075]","[-0.24875, -0.2825]","[1, 1]","[0, 0]","[0, 0]","[4.164661139991949, 5.152677892998327]",['tijiao'],0.6,0,,[],[],[],[],[],[],[],1374.7845578449924,1374.7845578449924,1374.7845578449924,1374.7845578449924,5.925,2.638256894002552,1377.4387674439931,1379.105327035999,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,91,91,91,,,,,,,,,,None,1379.105327035999,1379.105327035999,1379.105327035999,1379.105327035999,1379.105327035999,1379.105327035999,j,0.25275543400493916,1379.3941588110029,1379.3941588110029,1379.3941588110029,1379.3941588110029,1379.3941588110029,1379.3941588110029,1379.6810581119935,1379.6810581119935,1381.147671899991,1381.147671899991,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,1381.1718819060043,51,57,49,74,74,34,7.0,1.7331145890057087,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1385.4572832659906,1387.0749218499986,,,,,,,,,,,1383.6730124619935,1383.6730124619935,1383.6730124619935,1383.6730124619935,1383.6730124619935,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,92,92,92,,,,,,,,,,None,1387.0749218499986,1387.0749218499986,1387.0749218499986,1387.0749218499986,1387.0749218499986,1387.0749218499986,j,0.3519299149920698,1387.4781513589987,1387.4781513589987,1387.4781513589987,1387.4781513589987,1387.4781513589987,1387.4781513589987,1387.7477460849914,1387.7477460849914,1389.6720512259926,1389.6720512259926,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,1389.7124316459958,52,58,50,66,66,77,None,None,1392.2401696409943,1392.2401696409943,1392.2401696409943,1392.2401696409943,1392.2401696409943,1392.2401696409943,1392.2401696409943,1392.2401696409943,0.008900878005078994,1392.2401696409943,70,70,[0.07375],[-0.2925],[1],[0],[0],[4.98875195599976],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1397.2627720349992,1397.2627720349992,1397.2627720349992,1397.2627720349992,7.012500000000001,2.5054274610010907,1399.7815178729943,1401.6481831010024,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,93,93,93,,,,,,,,,,None,1401.6481831010024,1401.6481831010024,1401.6481831010024,1401.6481831010024,1401.6481831010024,1401.6481831010024,j,0.2645203549909638,1401.9543325709965,1401.9543325709965,1401.9543325709965,1401.9543325709965,1401.9543325709965,1401.9543325709965,1402.221300114994,1402.221300114994,1403.059662685002,1403.059662685002,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,1403.0973265420034,62,63,45,66,66,84,None,None,1405.622824976992,1405.622824976992,1405.622824976992,1405.622824976992,1405.622824976992,1405.622824976992,1405.622824976992,1405.622824976992,0.00878548099717591,1405.622824976992,67,67,[0.10875],[-0.3075],[1],[0],[0],[3.8626769179973053],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1409.5214157930022,1409.5214157930022,1409.5214157930022,1409.5214157930022,7.0625,1.5071964780072449,1411.0446498969977,1412.9868924600014,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,94,94,94,,,,,,,,,,None,1412.9868924600014,1412.9868924600014,1412.9868924600014,1412.9868924600014,1412.9868924600014,1412.9868924600014,i,0.3250962900056038,1413.3561844700016,1413.3561844700016,1413.3561844700016,1413.3561844700016,1413.3561844700016,1413.3561844700016,1413.6268181479973,1413.6268181479973,1415.207131542993,1415.207131542993,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,1415.2484992870013,53,61,41,65,41,81,2.0,1.8287623659998644,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1419.6265751460014,1421.1743915190018,,,,,,,,,,,1417.7531198279903,1417.7531198279903,1417.7531198279903,1417.7531198279903,1417.7531198279903,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,95,95,95,,,,,,,,,,None,1421.1743915190018,1421.1743915190018,1421.1743915190018,1421.1743915190018,1421.1743915190018,1421.1743915190018,f,0.8008981559978565,1422.0270513689902,1422.0270513689902,1422.0270513689902,1422.0270513689902,1422.0270513689902,1422.0270513689902,1422.2970644019952,1422.2970644019952,1424.2259965819976,1424.2259965819976,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,1424.2646240119939,61,70,51,78,70,35,7.0,1.744544027998927,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1428.562069489999,1430.2762383380032,,,,,,,,,,,1426.7679504699918,1426.7679504699918,1426.7679504699918,1426.7679504699918,1426.7679504699918,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,96,96,96,,,,,,,,,,None,1430.2762383380032,1430.2762383380032,1430.2762383380032,1430.2762383380032,1430.2762383380032,1430.2762383380032,f,0.4350617790041724,1430.7502332570002,1430.7502332570002,1430.7502332570002,1430.7502332570002,1430.7502332570002,1430.7502332570002,1431.017717604991,1431.017717604991,1432.3370708949951,1432.3370708949951,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,1432.378096061002,53,71,49,71,71,33,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,75,[0.0325],[-0.28625],[1],[0],[0],[6.405965522004408],['tijiao_random_2'],1441.337193503001,1441.337193503001,1441.337193503001,1441.337193503001,8.0,1.470208011000068,1442.827969823993,1444.7510113750031,1434.9148896599945,1434.9148896599945,1434.9148896599945,1434.9148896599945,1434.9148896599945,1434.9148896599945,1434.9148896599945,1434.9148896599945,0.010224885001662187,1434.9148896599945,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,97,97,97,,,,,,,,,,None,1444.7510113750031,1444.7510113750031,1444.7510113750031,1444.7510113750031,1444.7510113750031,1444.7510113750031,f,0.27459282099152915,1445.0870918709988,1445.0870918709988,1445.0870918709988,1445.0870918709988,1445.0870918709988,1445.0870918709988,1445.3584549959924,1445.3584549959924,1446.6460570439958,1446.6460570439958,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,1446.6861302659963,50,68,47,75,68,67,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,50,[0.0975],[-0.2725],[1],[0],[0],[5.373871532006888],['tijiao_random_2'],1454.6073779069993,1454.6073779069993,1454.6073779069993,1454.6073779069993,4.975,2.7107669840042945,1457.3351384790003,1459.0253191819938,1449.209956437,1449.209956437,1449.209956437,1449.209956437,1449.209956437,1449.209956437,1449.209956437,1449.209956437,0.009966878002160229,1449.209956437,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,98,98,98,,,,,,,,,,None,1459.0253191819938,1459.0253191819938,1459.0253191819938,1459.0253191819938,1459.0253191819938,1459.0253191819938,f,0.4665343129890971,1459.531259818992,1459.531259818992,1459.531259818992,1459.531259818992,1459.531259818992,1459.531259818992,1459.8067327949975,1459.8067327949975,1461.8015224919945,1461.8015224919945,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,1461.824914636003,45,74,46,67,74,93,None,None,1464.3385484509927,1464.3385484509927,1464.3385484509927,1464.3385484509927,1464.3385484509927,1464.3385484509927,1464.3385484509927,1464.3385484509927,0.008175715993274935,1464.3385484509927,70,70,[-0.03625],[-0.29625],[1],[0],[0],[8.14632500699372],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1472.518554395996,1472.518554395996,1472.518554395996,1472.518554395996,7.0375,1.6872722970001632,1474.2227500309964,1476.166311737994,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,99,99,99,,,,,,,,,,None,1476.166311737994,1476.166311737994,1476.166311737994,1476.166311737994,1476.166311737994,1476.166311737994,f,0.28003438901214395,1476.4901921929995,1476.4901921929995,1476.4901921929995,1476.4901921929995,1476.4901921929995,1476.4901921929995,1476.7612911079923,1476.7612911079923,1478.7634243119974,1478.7634243119974,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,1478.785722763001,53,68,53,72,68,90,None,None,1481.311236360998,1481.311236360998,1481.311236360998,1481.311236360998,1481.311236360998,1481.311236360998,1481.311236360998,1481.311236360998,0.009018784010550007,1481.311236360998,67,67,[0.11375],[-0.32375],[1],[0],[0],[4.587131852007587],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1485.9304612940032,1485.9304612940032,1485.9304612940032,1485.9304612940032,7.025,1.2402264499978628,1487.1896240619972,1488.9882289279922,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
