bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,value_expect_self,expectself.text,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,expectself.started,tijiao_click.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,66.26510119999875,66.26510119999875,space,19.246007199995802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
,,,,,,,,,,,85.54243180000049,85.54243180000049,s,25.44135919999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,104,104,104,,,,,,,,,,None,1378.005987800003,1378.005987800003,1378.005987800003,1378.005987800003,1378.005987800003,1378.005987800003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,25,19,73,0,**,None,None,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1384.0389956,1385.6518980999972,,,,,,,,,,,,,,,,,,,,,,,1379.5388548999981,1384.0389956,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,105,105,105,,,,,,,,,,None,1385.6518980999972,1385.6518980999972,1385.6518980999972,1385.6518980999972,1385.6518980999972,1385.6518980999972,i,0.5340550000037183,1386.2200819999998,1386.2200819999998,1386.2200819999998,1386.2200819999998,1386.2200819999998,1386.2200819999998,1386.5163519999987,1386.5163519999987,1387.9787929000013,1387.9787929000013,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1387.9957262000025,1390.5047123999975,1390.5047123999975,1390.5047123999975,1390.5047123999975,1390.5047123999975,91,25,25,79,25,88,3.0,2.874800999998115,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1393.4045744000032,1395.0925185000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,106,106,106,,,,,,,,,,None,1395.0925185000015,1395.0925185000015,1395.0925185000015,1395.0925185000015,1395.0925185000015,1395.0925185000015,f,0.4294912999976077,1395.5420881000027,1395.5420881000027,1395.5420881000027,1395.5420881000027,1395.5420881000027,1395.5420881000027,1395.8408554999987,1395.8408554999987,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,1397.4199649000002,,,,,,86,28,24,65,28,96,None,None,97,97,[-0.07592592592592592],[-0.2861111111111111],[1],[0],[0],[6.854798400003347],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1.1944444444444442,2.827317800001765,1409.6521762999982,1411.248202499999,1399.9297750999976,1399.9297750999976,1399.9297750999976,1399.9297750999976,1399.9297750999976,1399.9297750999976,1399.9297750999976,1399.9297750999976,0.006260000001930166,1406.8063309999998,1406.8063309999998,1406.8063309999998,1406.8063309999998,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,107,107,107,,,,,,,,,,None,1411.248202499999,1411.248202499999,1411.248202499999,1411.248202499999,1411.248202499999,1411.248202499999,f,0.6970167999970727,1411.9635934000034,1411.9635934000034,1411.9635934000034,1411.9635934000034,1411.9635934000034,1411.9635934000034,1412.2625975999981,1412.2625975999981,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,1413.1603300999996,,,,,,77,21,20,61,21,88,None,None,,,[],[],[],[],[],[],[],0.2,1,88,[0.009259259259259259],[-0.25462962962962965],[1],[0],[0],[4.369364199999836],['tijiao'],1.1111111111111112,1.8890841999964323,1421.9683751999983,1423.6812454000028,,,,,,,,,,1420.060832199997,1420.060832199997,1420.060832199997,1420.060832199997,1415.6792524999983,1415.6792524999983,1415.6792524999983,1415.6792524999983,1415.6792524999983,1415.6792524999983,1415.6792524999983,1415.6792524999983,0.005674400003044866,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,108,108,108,,,,,,,,,,None,1423.6812454000028,1423.6812454000028,1423.6812454000028,1423.6812454000028,1423.6812454000028,1423.6812454000028,i,0.49696729999413947,1424.2000782000032,1424.2000782000032,1424.2000782000032,1424.2000782000032,1424.2000782000032,1424.2000782000032,1424.4960126000005,1424.4960126000005,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,1425.908509599998,,,,,,81,10,15,70,15,94,None,None,,,[],[],[],[],[],[],[],0.6,1,90,[0.05],[-0.2657407407407407],[1],[0],[0],[6.913977299998805],['tijiao'],1.0370370370370372,1.722408199995698,1437.093499100003,1438.723433500003,,,,,,,,,,1435.3529070000004,1435.3529070000004,1435.3529070000004,1435.3529070000004,1428.4257924999984,1428.4257924999984,1428.4257924999984,1428.4257924999984,1428.4257924999984,1428.4257924999984,1428.4257924999984,1428.4257924999984,0.00585270000010496,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,109,109,109,,,,,,,,,,None,1438.723433500003,1438.723433500003,1438.723433500003,1438.723433500003,1438.723433500003,1438.723433500003,i,0.7997556999980588,1439.5553014000034,1439.5553014000034,1439.5553014000034,1439.5553014000034,1439.5553014000034,1439.5553014000034,1439.8540324999994,1439.8540324999994,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,1440.7512474999967,,,,,,85,11,20,58,20,90,None,None,97,97,[-0.022222222222222223],[-0.28055555555555556],[1],[0],[0],[7.487254200001189],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1.0277777777777777,2.012245600002643,1452.800763500003,1454.7464372999966,1443.2619238999978,1443.2619238999978,1443.2619238999978,1443.2619238999978,1443.2619238999978,1443.2619238999978,1443.2619238999978,1443.2619238999978,0.005931100000452716,1450.7706564999971,1450.7706564999971,1450.7706564999971,1450.7706564999971,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,110,110,110,,,,,,,,,,None,1454.7464372999966,1454.7464372999966,1454.7464372999966,1454.7464372999966,1454.7464372999966,1454.7464372999966,i,1.295307899999898,1456.0598027000015,1456.0598027000015,1456.0598027000015,1456.0598027000015,1456.0598027000015,1456.0598027000015,1456.3589035999976,1456.3589035999976,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,1458.3367204000024,,,,,,81,6,14,64,14,81,None,None,89,89,[-0.008333333333333333],[-0.2712962962962963],[1],[0],[0],[3.978627600001346],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1.0092592592592595,1.1493528999999398,1466.0150453000024,1467.528138900001,1460.8481408000007,1460.8481408000007,1460.8481408000007,1460.8481408000007,1460.8481408000007,1460.8481408000007,1460.8481408000007,1460.8481408000007,0.007602899997436907,1464.8474608000033,1464.8474608000033,1464.8474608000033,1464.8474608000033,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,111,111,111,,,,,,,,,,None,1467.528138900001,1467.528138900001,1467.528138900001,1467.528138900001,1467.528138900001,1467.528138900001,r,0.3769830000019283,1467.9278623999999,1467.9278623999999,1467.9278623999999,1467.9278623999999,1467.9278623999999,1467.9278623999999,1468.2265816,1468.2265816,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1469.3566019999998,1471.865882099999,1471.865882099999,1471.865882099999,1471.865882099999,1471.865882099999,75,3,19,69,75,88,3.0,1.9931959000023198,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1473.8867717999965,1475.5398366000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,112,112,112,,,,,,,,,,None,1475.5398366000009,1475.5398366000009,1475.5398366000009,1475.5398366000009,1475.5398366000009,1475.5398366000009,f,0.8417408000022988,1476.4062040999997,1476.4062040999997,1476.4062040999997,1476.4062040999997,1476.4062040999997,1476.4062040999997,1476.7033815000032,1476.7033815000032,1478.5482768000002,1478.5482768000002,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,1478.5650612000027,,,,,,71,8,16,65,8,84,None,None,9,9,[0.046296296296296294],[-0.3148148148148148],[1],[0],[0],[4.877232899998489],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1.0277777777777777,1.4309961999970255,1487.4227219000022,1489.1521128000022,1481.0749720000022,1481.0749720000022,1481.0749720000022,1481.0749720000022,1481.0749720000022,1481.0749720000022,1481.0749720000022,1481.0749720000022,0.0057443999976385385,1485.9733588000017,1485.9733588000017,1485.9733588000017,1485.9733588000017,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,113,113,113,,,,,,,,,,None,1489.1521128000022,1489.1521128000022,1489.1521128000022,1489.1521128000022,1489.1521128000022,1489.1521128000022,j,0.6298429000016768,1489.8013973999987,1489.8013973999987,1489.8013973999987,1489.8013973999987,1489.8013973999987,1489.8013973999987,1490.0998507999975,1490.0998507999975,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,1491.2467156999992,,,,,,78,9,11,61,61,89,None,None,,,[],[],[],[],[],[],[],0.2,1,67,[-0.01574074074074074],[-0.2972222222222222],[1],[0],[0],[7.726809399995545],['tijiao'],1.1666666666666665,1.970291100005852,1503.4956500999979,1505.0923231999986,,,,,,,,,,1501.5083201000016,1501.5083201000016,1501.5083201000016,1501.5083201000016,1493.7660659999965,1493.7660659999965,1493.7660659999965,1493.7660659999965,1493.7660659999965,1493.7660659999965,1493.7660659999965,1493.7660659999965,0.005942499999946449,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,114,114,114,,,,,,,,,,None,1505.0923231999986,1505.0923231999986,1505.0923231999986,1505.0923231999986,1505.0923231999986,1505.0923231999986,j,0.6393788999994285,1505.7598893000031,1505.7598893000031,1505.7598893000031,1505.7598893000031,1505.7598893000031,1505.7598893000031,1506.056253499999,1506.056253499999,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1507.0704620999968,1509.579607599997,1509.579607599997,1509.579607599997,1509.579607599997,1509.579607599997,80,9,8,60,60,85,2.0,4.5030382000040845,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1514.1093408000015,1515.7631914000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,115,115,115,,,,,,,,,,None,1515.7631914000012,1515.7631914000012,1515.7631914000012,1515.7631914000012,1515.7631914000012,1515.7631914000012,r,1.2707895999992616,1517.0600294000033,1517.0600294000033,1517.0600294000033,1517.0600294000033,1517.0600294000033,1517.0600294000033,1517.3591073999996,1517.3591073999996,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,1518.2729946000036,,,,,,75,6,12,59,75,79,None,None,88,88,[-0.012962962962962963],[-0.275],[1],[0],[0],[3.681472500000382],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1.0185185185185182,2.030379299998458,1526.5325196999984,1528.2458418000024,1520.7836026000004,1520.7836026000004,1520.7836026000004,1520.7836026000004,1520.7836026000004,1520.7836026000004,1520.7836026000004,1520.7836026000004,0.00519709999935003,1524.4845244000026,1524.4845244000026,1524.4845244000026,1524.4845244000026,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,116,116,116,,,,,,,,,,None,1528.2458418000024,1528.2458418000024,1528.2458418000024,1528.2458418000024,1528.2458418000024,1528.2458418000024,f,0.47220210000523366,1528.7469963999974,1528.7469963999974,1528.7469963999974,1528.7469963999974,1528.7469963999974,1528.7469963999974,1529.0435872000016,1529.0435872000016,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1530.5893454000034,1533.0985158999974,1533.0985158999974,1533.0985158999974,1533.0985158999974,1533.0985158999974,72,0,13,56,0,82,1.0,2.874809799999639,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1536.0014636999986,1537.7699122999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,117,117,117,,,,,,,,,,None,1537.7699122999984,1537.7699122999984,1537.7699122999984,1537.7699122999984,1537.7699122999984,1537.7699122999984,i,0.7530549000002793,1538.5514591000028,1538.5514591000028,1538.5514591000028,1538.5514591000028,1538.5514591000028,1538.5514591000028,1538.8503584999999,1538.8503584999999,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,1540.229812999998,,,,,,83,3,16,68,16,97,None,None,,,[],[],[],[],[],[],[],0.2,1,90,[0.021296296296296296],[-0.275],[1],[0],[0],[4.950660299997253],['tijiao'],1.9814814814814814,2.570450899998832,1550.3013312999974,1551.9473899000004,,,,,,,,,,1547.7129161999983,1547.7129161999983,1547.7129161999983,1547.7129161999983,1542.7495290000006,1542.7495290000006,1542.7495290000006,1542.7495290000006,1542.7495290000006,1542.7495290000006,1542.7495290000006,1542.7495290000006,0.005358399997930974,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,118,118,118,,,,,,,,,,None,1551.9473899000004,1551.9473899000004,1551.9473899000004,1551.9473899000004,1551.9473899000004,1551.9473899000004,j,0.40071180000086315,1552.382949400002,1552.382949400002,1552.382949400002,1552.382949400002,1552.382949400002,1552.382949400002,1552.6793877000018,1552.6793877000018,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,1553.8593492,,,,,,71,8,15,55,55,94,None,None,,,[],[],[],[],[],[],[],0.2,1,90,[0.027777777777777776],[-0.30648148148148147],[1],[0],[0],[4.5721630999978515],['tijiao'],1,1.3706667999940692,1562.3515157000002,1564.2473764000024,,,,,,,,,,1560.962622500003,1560.962622500003,1560.962622500003,1560.962622500003,1556.377034899997,1556.377034899997,1556.377034899997,1556.377034899997,1556.377034899997,1556.377034899997,1556.377034899997,1556.377034899997,0.00611130000470439,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,119,119,119,,,,,,,,,,None,1564.2473764000024,1564.2473764000024,1564.2473764000024,1564.2473764000024,1564.2473764000024,1564.2473764000024,i,0.49308790000213776,1564.7632116000023,1564.7632116000023,1564.7632116000023,1564.7632116000023,1564.7632116000023,1564.7632116000023,1565.0622378999979,1565.0622378999979,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1566.541559600002,1569.0501409999997,1569.0501409999997,1569.0501409999997,1569.0501409999997,1569.0501409999997,78,11,19,56,19,83,1.0,2.509498100000201,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,1571.584934999999,1573.5719712999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,120,120,120,,,,,,,,,,None,1573.5719712999999,1573.5719712999999,1573.5719712999999,1573.5719712999999,1573.5719712999999,1573.5719712999999,f,0.6249553999950876,1574.2205643999987,1574.2205643999987,1574.2205643999987,1574.2205643999987,1574.2205643999987,1574.2205643999987,1574.5198253999988,1574.5198253999988,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,1575.9492628000007,,,,,,78,7,15,50,7,88,None,None,,,[],[],[],[],[],[],[],0.2,1,90,[0.08796296296296297],[-0.2675925925925926],[1],[0],[0],[3.80581379999785],['tijiao'],1,2.204601700002968,1584.5081697999995,1586.3372071999984,,,,,,,,,,1582.2855924999967,1582.2855924999967,1582.2855924999967,1582.2855924999967,1578.4660388999982,1578.4660388999982,1578.4660388999982,1578.4660388999982,1578.4660388999982,1578.4660388999982,1578.4660388999982,1578.4660388999982,0.005574399998295121,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,121,121,121,,,,,,,,,,None,1586.3372071999984,1586.3372071999984,1586.3372071999984,1586.3372071999984,1586.3372071999984,1586.3372071999984,i,0.33793920000607613,1586.7051869999996,1586.7051869999996,1586.7051869999996,1586.7051869999996,1586.7051869999996,1586.7051869999996,1587.0023901000022,1587.0023901000022,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,1588.7805959999969,,,,,,80,13,10,57,10,90,None,None,,,[],[],[],[],[],[],[],-0.6,1,87,[-0.006481481481481481],[-0.275],[1],[0],[0],[5.5674548000024515],['tijiao'],1,1.4891897999987123,1598.3866075999977,1600.381848500001,,,,,,,,,,1596.8793871000016,1596.8793871000016,1596.8793871000016,1596.8793871000016,1591.298657200001,1591.298657200001,1591.298657200001,1591.298657200001,1591.298657200001,1591.298657200001,1591.298657200001,1591.298657200001,0.006243600000743754,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,122,122,122,,,,,,,,,,None,1600.381848500001,1600.381848500001,1600.381848500001,1600.381848500001,1600.381848500001,1600.381848500001,j,0.6087400000033085,1601.0139715999976,1601.0139715999976,1601.0139715999976,1601.0139715999976,1601.0139715999976,1601.0139715999976,1601.3133223999976,1601.3133223999976,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1603.0912648000012,1605.6005818999984,1605.6005818999984,1605.6005818999984,1605.6005818999984,1605.6005818999984,74,14,5,55,55,80,3.0,8.060541300001205,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1613.6889205999978,1615.491021599999,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,123,123,123,,,,,,,,,,None,1615.491021599999,1615.491021599999,1615.491021599999,1615.491021599999,1615.491021599999,1615.491021599999,j,0.5443631999951322,1616.0565110000025,1616.0565110000025,1616.0565110000025,1616.0565110000025,1616.0565110000025,1616.0565110000025,1616.355192199997,1616.355192199997,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,1618.1505561000013,,,,,,51,19,19,62,62,69,None,None,,,[],[],[],[],[],[],[],0.2,1,98,[0.028703703703703703],[-0.25925925925925924],[1],[0],[0],[4.219982599999639],['tijiao'],1.1574074074074072,1.555664200001047,1626.4765995999987,1628.1894889999967,,,,,,,,,,1624.9038148000036,1624.9038148000036,1624.9038148000036,1624.9038148000036,1620.6685316000003,1620.6685316000003,1620.6685316000003,1620.6685316000003,1620.6685316000003,1620.6685316000003,1620.6685316000003,1620.6685316000003,0.005765000001701992,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
1,-0.3,-0.225,0,124,124,124,,,,,,,,,,None,1628.1894889999967,1628.1894889999967,1628.1894889999967,1628.1894889999967,1628.1894889999967,1628.1894889999967,j,0.48232670000288635,1628.705490799999,1628.705490799999,1628.705490799999,1628.705490799999,1628.705490799999,1628.705490799999,1629.0043646999984,1629.0043646999984,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1630.7991621999972,1633.3084260000032,1633.3084260000032,1633.3084260000032,1633.3084260000032,1633.3084260000032,60,20,8,64,64,76,3.0,2.625558899999305,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1635.9586364999996,1637.8131439999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
0,0.3,0.225,0,125,125,125,,,,,,,,,,None,1637.8131439999997,1637.8131439999997,1637.8131439999997,1637.8131439999997,1637.8131439999997,1637.8131439999997,i,0.7402570000049309,1638.5785284000012,1638.5785284000012,1638.5785284000012,1638.5785284000012,1638.5785284000012,1638.5785284000012,1638.8774429999976,1638.8774429999976,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,1640.6059550999998,,,,,,51,19,10,61,10,83,None,None,66,66,[0.04814814814814815],[-0.25462962962962965],[1],[0],[0],[4.941470900004788],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1.1944444444444442,1.4475881999969715,1649.546913899998,1651.4593615999984,1643.1179151000033,1643.1179151000033,1643.1179151000033,1643.1179151000033,1643.1179151000033,1643.1179151000033,1643.1179151000033,1643.1179151000033,0.007805699999153148,1648.0814623999977,1648.0814623999977,1648.0814623999977,1648.0814623999977,,,,,,,,,,,,,,,227,f,18,2023-03-19_17h54.59.053,RL,2022.2.4,60.02440592236418,
