trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate
1,0,46,0,,,,,,,,,,,,,,,None,None,None,None,None,533.7905263,None,533.7905263,None,533.7905263,None,533.7905263,None,r,1.1040342,533.7905263,None,533.7905263,None,534.9469458,None,534.9469458,None,534.9469458,None,534.9469458,None,534.9469458,None,534.9469458,None,535.23817,None,535.23817,None,536.2188358,None,536.2188358,None,536.2188358,None,536.2188358,None,536.2188358,None,536.2188358,None,536.2188358,None,536.2188358,None,536.2188358,None,51,58,57,33,51,21,None,None,None,None,None,None,None,None,None,None,None,None,45,538.7480832,None,45,538.7480832,None,538.7480832,None,538.7480832,None,538.7480832,None,538.7480832,None,538.7480832,None,538.7480832,None,-0.10546875,-0.282552083,1,0,0,3.0537189,tijiao,0.00098736,None,538.7480832,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.921875,1.7002698,541.8473825,None,541.8473825,None,541.8473825,None,541.8473825,None,None,None,543.5751715,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,47,0,,,,,,,,,,,,,,,None,None,None,None,None,545.1816218,None,545.1816218,None,545.1816218,None,545.1816218,None,j,0.2629488,545.1816218,None,545.1816218,None,545.4850528,None,545.4850528,None,545.4850528,None,545.4850528,None,545.4850528,None,545.4850528,None,545.7786755,None,545.7786755,None,547.0771573,None,547.0771573,None,547.0771573,None,547.0771573,None,547.0771573,None,547.0771573,None,547.0771573,None,547.0771573,None,547.0771573,None,61,48,56,35,35,57,549.5972848,None,1,1.6044912,549.5972848,None,549.5972848,None,549.5972848,None,549.5972848,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,551.2543763,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,48,0,,,,,,,,,,,,,,,None,None,None,None,None,553.2049785,None,553.2049785,None,553.2049785,None,553.2049785,None,r,0.2895763,553.2049785,None,553.2049785,None,553.5403811,None,553.5403811,None,553.5403811,None,553.5403811,None,553.5403811,None,553.5403811,None,553.8346403,None,553.8346403,None,555.7839312,None,555.7839312,None,555.7839312,None,555.7839312,None,555.7839312,None,555.7839312,None,555.7839312,None,555.7839312,None,555.7839312,None,63,60,55,38,63,53,558.3019459,None,5,2.1911553,558.3019459,None,558.3019459,None,558.3019459,None,558.3019459,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,560.5526477,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,49,0,,,,,,,,,,,,,,,None,None,None,None,None,562.5610529,None,562.5610529,None,562.5610529,None,562.5610529,None,f,0.2736646,562.5610529,None,562.5610529,None,562.8825712,None,562.8825712,None,562.8825712,None,562.8825712,None,562.8825712,None,562.8825712,None,563.1742689,None,563.1742689,None,564.9091832,None,564.9091832,None,564.9091832,None,564.9091832,None,564.9091832,None,564.9091832,None,564.9091832,None,564.9091832,None,564.9091832,None,60,60,56,40,60,43,567.4240826,None,4,1.4215594,567.4240826,None,567.4240826,None,567.4240826,None,567.4240826,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,568.9207318,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,50,0,,,,,,,,,,,,,,,None,None,None,None,None,570.9005005,None,570.9005005,None,570.9005005,None,570.9005005,None,i,0.2741366,570.9005005,None,570.9005005,None,571.2222873,None,571.2222873,None,571.2222873,None,571.2222873,None,571.2222873,None,571.2222873,None,571.4966874,573.2645526,571.4966874,573.2645526,573.2968624,None,573.2968624,None,573.2968624,None,573.2968624,None,573.2968624,None,573.2968624,None,573.2968624,None,573.2968624,None,573.2968624,None,59,62,55,46,55,39,None,None,None,None,None,None,None,None,None,None,None,None,50,575.8242551,None,50,575.8242551,None,575.8242551,None,575.8242551,None,575.8242551,None,575.8242551,None,575.8242551,None,575.8242551,None,-0.046875,-0.291666667,1,0,0,2.9032459,tijiao,0.00041646,None,575.8242551,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,4.984375,1.7195458,578.7707135,None,578.7707135,None,578.7707135,None,578.7707135,None,None,None,580.5175737,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,51,0,,,,,,,,,,,,,,,None,None,None,None,None,582.2252487,None,582.2252487,None,582.2252487,None,582.2252487,None,f,0.2895194,582.2252487,None,582.2252487,None,582.5600475,None,582.5600475,None,582.5600475,None,582.5600475,None,582.5600475,None,582.5600475,None,582.8544745,None,582.8544745,None,583.7549274,None,583.7549274,None,583.7549274,None,583.7549274,None,583.7549274,None,583.7549274,None,583.7549274,None,583.7549274,None,583.7549274,None,53,59,51,40,59,39,586.2748367,None,5,1.6873454,586.2748367,None,586.2748367,None,586.2748367,None,586.2748367,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,588.0211032,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,52,0,,,,,,,,,,,,,,,None,None,None,None,None,589.6286847,None,589.6286847,None,589.6286847,None,589.6286847,None,r,0.3760891,589.6286847,None,589.6286847,None,590.0507063,None,590.0507063,None,590.0507063,None,590.0507063,None,590.0507063,None,590.0507063,None,590.3431269,592.3277568,590.3431269,592.3277568,592.366311,None,592.366311,None,592.366311,None,592.366311,None,592.366311,None,592.366311,None,592.366311,None,592.366311,None,592.366311,None,57,52,62,35,57,55,None,None,None,None,None,None,None,None,None,None,None,None,55,594.896324,None,55,594.896324,None,594.896324,None,594.896324,None,594.896324,None,594.896324,None,594.896324,None,594.896324,None,-0.01171875,-0.27734375,1,0,0,4.0620643,tijiao,0.00878839,None,594.896324,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.947916667,2.8390459,599.0047597,None,599.0047597,None,599.0047597,None,599.0047597,None,None,None,601.8725506,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,53,0,,,,,,,,,,,,,,,None,None,None,None,None,603.7394536,None,603.7394536,None,603.7394536,None,603.7394536,None,f,0.3264701,603.7394536,None,603.7394536,None,604.1097774,None,604.1097774,None,604.1097774,None,604.1097774,None,604.1097774,None,604.1097774,None,604.3861592,605.2368203,604.3861592,605.2368203,605.288447,None,605.288447,None,605.288447,None,605.288447,None,605.288447,None,605.288447,None,605.288447,None,605.288447,None,605.288447,None,62,54,68,33,54,24,607.8027781,None,6,1.8069766,607.8027781,None,607.8027781,None,607.8027781,None,607.8027781,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,609.6760484,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,54,0,,,,,,,,,,,,,,,None,None,None,None,None,611.4953555,None,611.4953555,None,611.4953555,None,611.4953555,None,i,0.3110435,611.4953555,None,611.4953555,None,611.8458867,None,611.8458867,None,611.8458867,None,611.8458867,None,611.8458867,None,611.8458867,None,612.1416207,613.9094425,612.1416207,613.9094425,613.9453831,None,613.9453831,None,613.9453831,None,613.9453831,None,613.9453831,None,613.9453831,None,613.9453831,None,613.9453831,None,613.9453831,None,52,51,73,38,73,50,616.4572066,None,5,1.0744591,616.4572066,None,616.4572066,None,616.4572066,None,616.4572066,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,617.5926844,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,55,0,,,,,,,,,,,,,,,None,None,None,None,None,619.2005063,None,619.2005063,None,619.2005063,None,619.2005063,None,i,0.3956379,619.2005063,None,619.2005063,None,619.6359329,None,619.6359329,None,619.6359329,None,619.6359329,None,619.6359329,None,619.6359329,None,619.9303031,621.7816087,619.9303031,621.7816087,621.8159329,None,621.8159329,None,621.8159329,None,621.8159329,None,621.8159329,None,621.8159329,None,621.8159329,None,621.8159329,None,621.8159329,None,55,54,75,49,75,43,624.3331148,None,7,0.8690904,624.3331148,None,624.3331148,None,624.3331148,None,624.3331148,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,625.2517447,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,56,0,,,,,,,,,,,,,,,None,None,None,None,None,627.005914,None,627.005914,None,627.005914,None,627.005914,None,j,0.2901558,627.005914,None,627.005914,None,627.3404683,None,627.3404683,None,627.3404683,None,627.3404683,None,627.3404683,None,627.3404683,None,627.6357276,None,627.6357276,None,629.1516166,None,629.1516166,None,629.1516166,None,629.1516166,None,629.1516166,None,629.1516166,None,629.1516166,None,629.1516166,None,629.1516166,None,52,54,75,49,49,58,631.6688383,None,2,1.9084134,631.6688383,None,631.6688383,None,631.6688383,None,631.6688383,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,633.6271079,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,57,0,,,,,,,,,,,,,,,None,None,None,None,None,635.6128763,None,635.6128763,None,635.6128763,None,635.6128763,None,f,0.3132256,635.6128763,None,635.6128763,None,635.962669,None,635.962669,None,635.962669,None,635.962669,None,635.962669,None,635.962669,None,636.2583576,None,636.2583576,None,637.4292958,None,637.4292958,None,637.4292958,None,637.4292958,None,637.4292958,None,637.4292958,None,637.4292958,None,637.4292958,None,637.4292958,None,49,42,69,55,42,61,639.9407135,None,1,1.4219554,639.9407135,None,639.9407135,None,639.9407135,None,639.9407135,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,641.4379162,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,58,0,,,,,,,,,,,,,,,None,None,None,None,None,642.9673773,None,642.9673773,None,642.9673773,None,642.9673773,None,r,0.278959,642.9673773,None,642.9673773,None,643.2845617,None,643.2845617,None,643.2845617,None,643.2845617,None,643.2845617,None,643.2845617,None,643.580377,None,643.580377,None,644.7605707,None,644.7605707,None,644.7605707,None,644.7605707,None,644.7605707,None,644.7605707,None,644.7605707,None,644.7605707,None,644.7605707,None,53,47,73,35,53,65,647.287697,None,2,1.0184806,647.287697,None,647.287697,None,647.287697,None,647.287697,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,648.3725137,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,59,0,,,,,,,,,,,,,,,None,None,None,None,None,649.9054788,None,649.9054788,None,649.9054788,None,649.9054788,None,i,0.2707213,649.9054788,None,649.9054788,None,650.2242377,None,650.2242377,None,650.2242377,None,650.2242377,None,650.2242377,None,650.2242377,None,650.5183417,None,650.5183417,None,652.1331613,None,652.1331613,None,652.1331613,None,652.1331613,None,652.1331613,None,652.1331613,None,652.1331613,None,652.1331613,None,652.1331613,None,49,53,78,48,78,45,654.6560744,None,6,1.1861008,654.6560744,None,654.6560744,None,654.6560744,None,654.6560744,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,655.9064009,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,60,0,,,,,,,,,,,,,,,None,None,None,None,None,657.7444112,None,657.7444112,None,657.7444112,None,657.7444112,None,i,0.2818027,657.7444112,None,657.7444112,None,658.0775544,None,658.0775544,None,658.0775544,None,658.0775544,None,658.0775544,None,658.0775544,None,658.3736345,None,658.3736345,None,659.3740912,None,659.3740912,None,659.3740912,None,659.3740912,None,659.3740912,None,659.3740912,None,659.3740912,None,659.3740912,None,659.3740912,None,61,50,76,51,76,33,None,None,None,None,None,None,None,None,None,None,None,None,75,661.9056775,None,75,661.9056775,None,661.9056775,None,661.9056775,None,661.9056775,None,661.9056775,None,661.9056775,None,661.9056775,None,0.065104167,-0.299479167,1,0,0,3.5159853,tijiao,0.01199959,None,661.9056775,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,6.911458333,2.3304203,665.4647701,None,665.4647701,None,665.4647701,None,665.4647701,None,None,None,667.8129681,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,61,0,,,,,,,,,,,,,,,None,None,None,None,None,669.819838,None,669.819838,None,669.819838,None,669.819838,None,i,0.2566583,669.819838,None,669.819838,None,670.1227611,None,670.1227611,None,670.1227611,None,670.1227611,None,670.1227611,None,670.1227611,None,670.3987305,671.7162607,670.3987305,671.7162607,671.7480895,None,671.7480895,None,671.7480895,None,671.7480895,None,671.7480895,None,671.7480895,None,671.7480895,None,671.7480895,None,671.7480895,None,55,56,66,68,66,67,None,None,None,None,None,None,None,None,None,None,None,None,68,674.2756491,None,68,674.2756491,None,674.2756491,None,674.2756491,None,674.2756491,None,674.2756491,None,674.2756491,None,674.2756491,None,-0.055989583,-0.299479167,1,0,0,3.6541828,tijiao,0.00086576,None,674.2756491,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,6.989583333,1.6095886,677.9811099,None,677.9811099,None,677.9811099,None,677.9811099,None,None,None,679.6198569,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,62,0,,,,,,,,,,,,,,,None,None,None,None,None,681.160548,None,681.160548,None,681.160548,None,681.160548,None,i,0.2859963,681.160548,None,681.160548,None,681.4938611,None,681.4938611,None,681.4938611,None,681.4938611,None,681.4938611,None,681.4938611,None,681.7899298,None,681.7899298,None,682.6897077,None,682.6897077,None,682.6897077,None,682.6897077,None,682.6897077,None,682.6897077,None,682.6897077,None,682.6897077,None,682.6897077,None,62,54,78,55,78,44,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,685.2321679,None,685.2321679,None,685.2321679,None,685.2321679,None,685.2321679,None,685.2321679,None,65,685.2321679,None,685.2321679,None,0.00188379,None,685.2321679,None,4.958333333,3.829502,688.5508637,None,688.5508637,None,688.5508637,None,688.5508637,None,None,None,692.3965951,None,-0.06640625,-0.298177083,1,0,0,3.2878891,tijiao_random_2,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,63,0,,,,,,,,,,,,,,,None,None,None,None,None,694.3697698,None,694.3697698,None,694.3697698,None,694.3697698,None,r,0.4666961,694.3697698,None,694.3697698,None,694.8881205,None,694.8881205,None,694.8881205,None,694.8881205,None,694.8881205,None,694.8881205,None,695.1824907,None,695.1824907,None,696.6299956,None,696.6299956,None,696.6299956,None,696.6299956,None,696.6299956,None,696.6299956,None,696.6299956,None,696.6299956,None,696.6299956,None,55,56,75,54,55,55,699.148086,None,2,1.3724574,699.148086,None,699.148086,None,699.148086,None,699.148086,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,700.5789294,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,64,0,,,,,,,,,,,,,,,None,None,None,None,None,702.4084862,None,702.4084862,None,702.4084862,None,702.4084862,None,i,0.4080658,702.4084862,None,702.4084862,None,702.8630143,None,702.8630143,None,702.8630143,None,702.8630143,None,702.8630143,None,702.8630143,None,703.1546638,704.8058574,703.1546638,704.8058574,704.8381829,None,704.8381829,None,704.8381829,None,704.8381829,None,704.8381829,None,704.8381829,None,704.8381829,None,704.8381829,None,704.8381829,None,52,64,72,49,72,50,707.3547752,None,6,1.3549461,707.3547752,None,707.3547752,None,707.3547752,None,707.3547752,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,708.7635835,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,65,0,,,,,,,,,,,,,,,None,None,None,None,None,710.2970342,None,710.2970342,None,710.2970342,None,710.2970342,None,i,0.3095283,710.2970342,None,710.2970342,None,710.6481061,None,710.6481061,None,710.6481061,None,710.6481061,None,710.6481061,None,710.6481061,None,710.9434988,None,710.9434988,None,711.8893294,None,711.8893294,None,711.8893294,None,711.8893294,None,711.8893294,None,711.8893294,None,711.8893294,None,711.8893294,None,711.8893294,None,62,67,70,60,70,67,714.4113662,None,4,1.7537709,714.4113662,None,714.4113662,None,714.4113662,None,714.4113662,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,716.2232636,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,66,0,,,,,,,,,,,,,,,None,None,None,None,None,718.1853717,None,718.1853717,None,718.1853717,None,718.1853717,None,r,0.2816613,718.1853717,None,718.1853717,None,718.5045584,None,718.5045584,None,718.5045584,None,718.5045584,None,718.5045584,None,718.5045584,None,718.7988308,None,718.7988308,None,720.7506681,None,720.7506681,None,720.7506681,None,720.7506681,None,720.7506681,None,720.7506681,None,720.7506681,None,720.7506681,None,720.7506681,None,64,58,73,69,64,34,None,None,None,None,None,None,None,None,None,None,None,None,65,723.277176,None,65,723.277176,None,723.277176,None,723.277176,None,723.277176,None,723.277176,None,723.277176,None,723.277176,None,0.041666667,-0.286458333,1,0,0,3.6207403,tijiao,0.00039546,None,723.277176,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.940104167,1.8204887,726.942146,None,726.942146,None,726.942146,None,726.942146,None,None,None,728.7868739,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,67,0,,,,,,,,,,,,,,,None,None,None,None,None,730.6772759,None,730.6772759,None,730.6772759,None,730.6772759,None,r,0.3595383,730.6772759,None,730.6772759,None,731.0844662,None,731.0844662,None,731.0844662,None,731.0844662,None,731.0844662,None,731.0844662,None,731.3744534,732.8255865,731.3744534,732.8255865,732.8570992,None,732.8570992,None,732.8570992,None,732.8570992,None,732.8570992,None,732.8570992,None,732.8570992,None,732.8570992,None,732.8570992,None,54,61,79,63,54,29,735.3753162,None,6,1.4724282,735.3753162,None,735.3753162,None,735.3753162,None,735.3753162,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,736.9000005,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,68,0,,,,,,,,,,,,,,,None,None,None,None,None,738.4669187,None,738.4669187,None,738.4669187,None,738.4669187,None,i,0.3498758,738.4669187,None,738.4669187,None,738.870391,None,738.870391,None,738.870391,None,738.870391,None,738.870391,None,738.870391,None,739.1464299,740.7644886,739.1464299,740.7644886,740.7979828,None,740.7979828,None,740.7979828,None,740.7979828,None,740.7979828,None,740.7979828,None,740.7979828,None,740.7979828,None,740.7979828,None,55,76,81,58,81,53,743.3160153,None,7,1.0686179,743.3160153,None,743.3160153,None,743.3160153,None,743.3160153,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,744.4349925,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,69,0,,,,,,,,,,,,,,,None,None,None,None,None,746.2053858,None,746.2053858,None,746.2053858,None,746.2053858,None,i,0.3816292,746.2053858,None,746.2053858,None,746.6397608,None,746.6397608,None,746.6397608,None,746.6397608,None,746.6397608,None,746.6397608,None,746.9350713,None,746.9350713,None,748.3350083,None,748.3350083,None,748.3350083,None,748.3350083,None,748.3350083,None,748.3350083,None,748.3350083,None,748.3350083,None,748.3350083,None,67,79,68,60,68,62,750.8566663,None,4,2.2516841,750.8566663,None,750.8566663,None,750.8566663,None,750.8566663,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,753.1665554,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
1,0,70,0,,,,,,,,,,,,,,,None,None,None,None,None,755.0114484,None,755.0114484,None,755.0114484,None,755.0114484,None,r,0.2656036,755.0114484,None,755.0114484,None,755.3288017,None,755.3288017,None,755.3288017,None,755.3288017,None,755.3288017,None,755.3288017,None,755.6244785,756.5084282,755.6244785,756.5084282,756.5423441,None,756.5423441,None,756.5423441,None,756.5423441,None,756.5423441,None,756.5423441,None,756.5423441,None,756.5423441,None,756.5423441,None,68,76,77,61,68,67,None,None,None,None,None,None,None,None,None,None,None,None,67,759.0695419,None,67,759.0695419,None,759.0695419,None,759.0695419,None,759.0695419,None,759.0695419,None,759.0695419,None,759.0695419,None,-0.108072917,-0.294270833,1,0,0,3.5364681,tijiao,3.33E-05,None,759.0695419,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.041666667,2.3358651,762.6491886,None,762.6491886,None,762.6491886,None,762.6491886,None,None,None,765.0122818,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
0,0,71,0,,,,,,,,,,,,,,,None,None,None,None,None,766.8857891,None,766.8857891,None,766.8857891,None,766.8857891,None,i,0.3124627,766.8857891,None,766.8857891,None,767.2388761,None,767.2388761,None,767.2388761,None,767.2388761,None,767.2388761,None,767.2388761,None,767.5329988,None,767.5329988,None,769.4301332,None,769.4301332,None,769.4301332,None,769.4301332,None,769.4301332,None,769.4301332,None,769.4301332,None,769.4301332,None,769.4301332,None,67,67,63,61,63,34,771.9476455,None,6,1.7749957,771.9476455,None,771.9476455,None,771.9476455,None,771.9476455,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,773.7749624,None,,,,,,,,,,,,,,240,f,18,2023_Mar_21_1655,RL,2021.2.3,59.95189462
