trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
0,0,117,0,,,,,,,,,,,,,,,None,None,None,None,None,1611.839729,None,1611.839729,None,1611.839729,None,1611.839729,None,j,0.3117563,1611.839729,None,1611.839729,None,1612.192524,None,1612.192524,None,1612.192524,None,1612.192524,None,1612.192524,None,1612.192524,None,1612.485745,None,1612.485745,None,1613.783886,None,1613.783886,None,1613.783886,None,1613.783886,None,1613.783886,None,1613.783886,None,1613.783886,None,1613.783886,None,1613.783886,None,42,15,32,71,71,68,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1616.336453,None,1616.336453,None,1616.336453,None,1616.336453,None,1616.336453,None,1616.336453,None,40,1616.336453,None,1616.336453,None,0.00978752,None,1616.336453,None,7.9921875,1.8766852,1619.884321,None,1619.884321,None,1619.884321,None,1619.884321,None,None,None,1621.77489,None,-0.046875,-0.333333333,1,0,0,3.5135112,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,118,0,,,,,,,,,,,,,,,None,None,None,None,None,1623.397402,None,1623.397402,None,1623.397402,None,1623.397402,None,j,0.2447473,1623.397402,None,1623.397402,None,1623.683649,None,1623.683649,None,1623.683649,None,1623.683649,None,1623.683649,None,1623.683649,None,1623.977027,None,1623.977027,None,1624.94886,None,1624.94886,None,1624.94886,None,1624.94886,None,1624.94886,None,1624.94886,None,1624.94886,None,1624.94886,None,1624.94886,None,50,33,43,73,73,79,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,1627.503668,None,1627.503668,None,1627.503668,None,1627.503668,None,1627.503668,None,1627.503668,None,26,1627.503668,None,1627.503668,None,0.00030104,None,1627.503668,None,7.979166667,1.7809532,1632.79729,None,1632.79729,None,1632.79729,None,1632.79729,None,None,None,1634.600478,None,0.002604167,-0.24609375,1,0,0,4.5209592,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,119,0,,,,,,,,,,,,,,,None,None,None,None,None,1636.27256,None,1636.27256,None,1636.27256,None,1636.27256,None,j,0.2990548,1636.27256,None,1636.27256,None,1636.625388,None,1636.625388,None,1636.625388,None,1636.625388,None,1636.625388,None,1636.625388,None,1636.919448,None,1636.919448,None,1638.183115,None,1638.183115,None,1638.183115,None,1638.183115,None,1638.183115,None,1638.183115,None,1638.183115,None,1638.183115,None,1638.183115,None,46,30,26,78,78,76,1640.707125,None,7,1.8353226,1640.707125,None,1640.707125,None,1640.707125,None,1640.707125,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1642.592246,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,120,0,,,,,,,,,,,,,,,None,None,None,None,None,1644.578258,None,1644.578258,None,1644.578258,None,1644.578258,None,j,0.2731674,1644.578258,None,1644.578258,None,1644.882368,None,1644.882368,None,1644.882368,None,1644.882368,None,1644.882368,None,1644.882368,None,1645.174263,None,1645.174263,None,1646.56193,None,1646.56193,None,1646.56193,None,1646.56193,None,1646.56193,None,1646.56193,None,1646.56193,None,1646.56193,None,1646.56193,None,45,24,32,74,74,56,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,1649.104805,None,1649.104805,None,1649.104805,None,1649.104805,None,1649.104805,None,1649.104805,None,76,1649.104805,None,1649.104805,None,0.01468452,None,1649.104805,None,8.96875,4.2999604,1654.204005,None,1654.204005,None,1654.204005,None,1654.204005,None,None,None,1658.537344,None,0.084635417,-0.30859375,1,0,0,5.0697368,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,121,0,,,,,,,,,,,,,,,None,None,None,None,None,1660.389772,None,1660.389772,None,1660.389772,None,1660.389772,None,j,0.7322684,1660.389772,None,1660.389772,None,1661.180774,None,1661.180774,None,1661.180774,None,1661.180774,None,1661.180774,None,1661.180774,None,1661.469742,1662.737606,1661.469742,1662.737606,1662.76933,None,1662.76933,None,1662.76933,None,1662.76933,None,1662.76933,None,1662.76933,None,1662.76933,None,1662.76933,None,1662.76933,None,46,37,33,79,79,69,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1665.311058,None,1665.311058,None,1665.311058,None,1665.311058,None,1665.311058,None,1665.311058,None,40,1665.311058,None,1665.311058,None,0.00248274,None,1665.311058,None,8.395833333,2.9115641,1669.702059,None,1669.702059,None,1669.702059,None,1669.702059,None,None,None,1672.644422,None,-0.065104167,-0.278645833,1,0,0,4.3565016,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,122,0,,,,,,,,,,,,,,,None,None,None,None,None,1674.433223,None,1674.433223,None,1674.433223,None,1674.433223,None,j,0.3388102,1674.433223,None,1674.433223,None,1674.819957,None,1674.819957,None,1674.819957,None,1674.819957,None,1674.819957,None,1674.819957,None,1675.112749,None,1675.112749,None,1676.495377,None,1676.495377,None,1676.495377,None,1676.495377,None,1676.495377,None,1676.495377,None,1676.495377,None,1676.495377,None,1676.495377,None,40,34,29,78,78,68,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1679.047796,None,1679.047796,None,1679.047796,None,1679.047796,None,1679.047796,None,1679.047796,None,40,1679.047796,None,1679.047796,None,0.00893322,None,1679.047796,None,8.486979167,1.12054,1684.672983,None,1684.672983,None,1684.672983,None,1684.672983,None,None,None,1685.804425,None,0.033854167,-0.295572917,1,0,0,5.5801983,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,123,0,,,,,,,,,,,,,,,None,None,None,None,None,1687.625832,None,1687.625832,None,1687.625832,None,1687.625832,None,j,0.2561697,1687.625832,None,1687.625832,None,1687.929345,None,1687.929345,None,1687.929345,None,1687.929345,None,1687.929345,None,1687.929345,None,1688.205028,1689.456158,1688.205028,1689.456158,1689.507983,None,1689.507983,None,1689.507983,None,1689.507983,None,1689.507983,None,1689.507983,None,1689.507983,None,1689.507983,None,1689.507983,None,48,45,36,86,86,66,1692.024491,None,7,2.1679927,1692.024491,None,1692.024491,None,1692.024491,None,1692.024491,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1694.259177,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,124,0,,,,,,,,,,,,,,,None,None,None,None,None,1696.047083,None,1696.047083,None,1696.047083,None,1696.047083,None,j,0.2649356,1696.047083,None,1696.047083,None,1696.348886,None,1696.348886,None,1696.348886,None,1696.348886,None,1696.348886,None,1696.348886,None,1696.644226,None,1696.644226,None,1697.879369,None,1697.879369,None,1697.879369,None,1697.879369,None,1697.879369,None,1697.879369,None,1697.879369,None,1697.879369,None,1697.879369,None,47,49,35,86,86,57,1700.395965,None,7,1.0710127,1700.395965,None,1700.395965,None,1700.395965,None,1700.395965,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1701.517302,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,125,0,,,,,,,,,,,,,,,None,None,None,None,None,1703.45256,None,1703.45256,None,1703.45256,None,1703.45256,None,j,0.2397071,1703.45256,None,1703.45256,None,1703.738723,None,1703.738723,None,1703.738723,None,1703.738723,None,1703.738723,None,1703.738723,None,1704.03283,None,1704.03283,None,1705.850306,None,1705.850306,None,1705.850306,None,1705.850306,None,1705.850306,None,1705.850306,None,1705.850306,None,1705.850306,None,1705.850306,None,45,39,36,80,80,62,None,None,None,None,None,None,None,None,None,None,None,None,88,1708.386121,None,88,1708.386121,None,1708.386121,None,1708.386121,None,1708.386121,None,1708.386121,None,1708.386121,None,1708.386121,None,0.108072917,-0.298177083,1,0,0,4.5462994,tijiao,0.00915854,None,1708.386121,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.877604167,2.3576145,1712.983773,None,1712.983773,None,1712.983773,None,1712.983773,None,None,None,1715.35649,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,126,0,,,,,,,,,,,,,,,None,None,None,None,None,1717.311237,None,1717.311237,None,1717.311237,None,1717.311237,None,j,0.2510536,1717.311237,None,1717.311237,None,1717.621166,None,1717.621166,None,1717.621166,None,1717.621166,None,1717.621166,None,1717.621166,None,1717.908985,None,1717.908985,None,1719.746678,None,1719.746678,None,1719.746678,None,1719.746678,None,1719.746678,None,1719.746678,None,1719.746678,None,1719.746678,None,1719.746678,None,40,34,33,87,87,80,1722.266912,None,7,1.9173968,1722.266912,None,1722.266912,None,1722.266912,None,1722.266912,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1724.236883,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,127,0,,,,,,,,,,,,,,,None,None,None,None,None,1725.951327,None,1725.951327,None,1725.951327,None,1725.951327,None,j,0.2808632,1725.951327,None,1725.951327,None,1726.26993,None,1726.26993,None,1726.26993,None,1726.26993,None,1726.26993,None,1726.26993,None,1726.565071,None,1726.565071,None,1727.394956,None,1727.394956,None,1727.394956,None,1727.394956,None,1727.394956,None,1727.394956,None,1727.394956,None,1727.394956,None,1727.394956,None,43,39,30,89,89,72,1729.913593,None,7,1.5627477,1729.913593,None,1729.913593,None,1729.913593,None,1729.913593,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1731.530121,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,128,0,,,,,,,,,,,,,,,None,None,None,None,None,1733.423711,None,1733.423711,None,1733.423711,None,1733.423711,None,j,0.3187308,1733.423711,None,1733.423711,None,1733.791819,None,1733.791819,None,1733.791819,None,1733.791819,None,1733.791819,None,1733.791819,None,1734.086891,None,1734.086891,None,1735.169188,None,1735.169188,None,1735.169188,None,1735.169188,None,1735.169188,None,1735.169188,None,1735.169188,None,1735.169188,None,1735.169188,None,45,30,35,79,79,75,None,None,None,None,None,None,None,None,None,None,None,None,92,1737.70528,None,92,1737.70528,None,1737.70528,None,1737.70528,None,1737.70528,None,1737.70528,None,1737.70528,None,1737.70528,None,0.03515625,-0.319010417,1,0,0,4.7305955,tijiao,0.00911024,None,1737.70528,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,9.515625,1.2300527,1742.483491,None,1742.483491,None,1742.483491,None,1742.483491,None,None,None,1743.741922,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,129,0,,,,,,,,,,,,,,,None,None,None,None,None,1745.398851,None,1745.398851,None,1745.398851,None,1745.398851,None,j,0.58471,1745.398851,None,1745.398851,None,1746.035279,None,1746.035279,None,1746.035279,None,1746.035279,None,1746.035279,None,1746.035279,None,1746.328725,None,1746.328725,None,1747.745401,None,1747.745401,None,1747.745401,None,1747.745401,None,1747.745401,None,1747.745401,None,1747.745401,None,1747.745401,None,1747.745401,None,50,42,43,87,87,72,None,None,None,None,None,None,None,None,None,None,None,None,96,1750.278449,None,96,1750.278449,None,1750.278449,None,1750.278449,None,1750.278449,None,1750.278449,None,1750.278449,None,1750.278449,None,0.009114583,-0.302083333,1,0,0,4.3819515,tijiao,0.01149634,None,1750.278449,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,7.705729167,2.9168604,1754.705539,None,1754.705539,None,1754.705539,None,1754.705539,None,None,None,1757.642131,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,130,0,,,,,,,,,,,,,,,None,None,None,None,None,1759.292193,None,1759.292193,None,1759.292193,None,1759.292193,None,j,0.3312557,1759.292193,None,1759.292193,None,1759.683744,None,1759.683744,None,1759.683744,None,1759.683744,None,1759.683744,None,1759.683744,None,1759.971522,1761.355844,1759.971522,1761.355844,1761.388667,None,1761.388667,None,1761.388667,None,1761.388667,None,1761.388667,None,1761.388667,None,1761.388667,None,1761.388667,None,1761.388667,None,49,39,42,77,77,62,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,1763.933049,None,1763.933049,None,1763.933049,None,1763.933049,None,1763.933049,None,1763.933049,None,40,1763.933049,None,1763.933049,None,0.01507812,None,1763.933049,None,5.361979167,2.2514585,1777.189226,None,1777.189226,None,1777.189226,None,1777.189226,None,None,None,1779.470834,None,-0.010416667,-0.30078125,1,0,0,13.225163,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,131,0,,,,,,,,,,,,,,,None,None,None,None,None,1781.455822,None,1781.455822,None,1781.455822,None,1781.455822,None,j,0.2678118,1781.455822,None,1781.455822,None,1781.778611,None,1781.778611,None,1781.778611,None,1781.778611,None,1781.778611,None,1781.778611,None,1782.070311,1783.654678,1782.070311,1783.654678,1783.686526,None,1783.686526,None,1783.686526,None,1783.686526,None,1783.686526,None,1783.686526,None,1783.686526,None,1783.686526,None,1783.686526,None,40,37,48,78,78,43,1786.20921,None,7,5.4553381,1786.20921,None,1786.20921,None,1786.20921,None,1786.20921,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1791.721673,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,132,0,,,,,,,,,,,,,,,None,None,None,None,None,1793.382475,None,1793.382475,None,1793.382475,None,1793.382475,None,j,0.3216197,1793.382475,None,1793.382475,None,1793.760458,None,1793.760458,None,1793.760458,None,1793.760458,None,1793.760458,None,1793.760458,None,1794.04518,1795.046018,1794.04518,1795.046018,1795.082725,None,1795.082725,None,1795.082725,None,1795.082725,None,1795.082725,None,1795.082725,None,1795.082725,None,1795.082725,None,1795.082725,None,44,50,47,74,74,78,None,None,None,None,None,None,None,None,None,None,None,None,86,1797.607085,None,86,1797.607085,None,1797.607085,None,1797.607085,None,1797.607085,None,1797.607085,None,1797.607085,None,1797.607085,None,0.088541667,-0.266927083,1,0,0,4.7199043,tijiao,0.01560664,None,1797.607085,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.213541667,4.0185051,1802.373948,None,1802.373948,None,1802.373948,None,1802.373948,None,None,None,1806.423596,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,133,0,,,,,,,,,,,,,,,None,None,None,None,None,1808.392238,None,1808.392238,None,1808.392238,None,1808.392238,None,j,0.2216011,1808.392238,None,1808.392238,None,1808.66039,None,1808.66039,None,1808.66039,None,1808.66039,None,1808.66039,None,1808.66039,None,1808.955517,None,1808.955517,None,1810.288529,None,1810.288529,None,1810.288529,None,1810.288529,None,1810.288529,None,1810.288529,None,1810.288529,None,1810.288529,None,1810.288529,None,48,50,55,85,85,65,None,None,None,None,None,None,None,None,None,None,None,None,96,1812.824237,None,96,1812.824237,None,1812.824237,None,1812.824237,None,1812.824237,None,1812.824237,None,1812.824237,None,1812.824237,None,0.03515625,-0.25390625,1,0,0,5.1152153,tijiao,0.01035494,None,1812.824237,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,9.802083333,1.5780423,1817.985513,None,1817.985513,None,1817.985513,None,1817.985513,None,None,None,1819.579137,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,134,0,,,,,,,,,,,,,,,None,None,None,None,None,1821.415017,None,1821.415017,None,1821.415017,None,1821.415017,None,j,0.2889044,1821.415017,None,1821.415017,None,1821.754454,None,1821.754454,None,1821.754454,None,1821.754454,None,1821.754454,None,1821.754454,None,1822.031504,1823.082147,1822.031504,1823.082147,1823.115835,None,1823.115835,None,1823.115835,None,1823.115835,None,1823.115835,None,1823.115835,None,1823.115835,None,1823.115835,None,1823.115835,None,42,50,51,73,73,72,None,None,None,None,None,None,None,None,None,None,None,None,86,1825.649122,None,86,1825.649122,None,1825.649122,None,1825.649122,None,1825.649122,None,1825.649122,None,1825.649122,None,1825.649122,None,0.095052083,-0.2890625,1,0,0,4.697693,tijiao,0.00938314,None,1825.649122,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,6.833333333,1.8813316,1830.392817,None,1830.392817,None,1830.392817,None,1830.392817,None,None,None,1832.296731,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,135,0,,,,,,,,,,,,,,,None,None,None,None,None,1834.177214,None,1834.177214,None,1834.177214,None,1834.177214,None,j,0.2570104,1834.177214,None,1834.177214,None,1834.479931,None,1834.479931,None,1834.479931,None,1834.479931,None,1834.479931,None,1834.479931,None,1834.773447,None,1834.773447,None,1836.121802,None,1836.121802,None,1836.121802,None,1836.121802,None,1836.121802,None,1836.121802,None,1836.121802,None,1836.121802,None,1836.121802,None,42,54,46,79,79,69,1838.644781,None,6,4.1551121,1838.644781,None,1838.644781,None,1838.644781,None,1838.644781,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1842.865844,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,136,0,,,,,,,,,,,,,,,None,None,None,None,None,1844.518323,None,1844.518323,None,1844.518323,None,1844.518323,None,f,0.3257499,1844.518323,None,1844.518323,None,1844.887396,None,1844.887396,None,1844.887396,None,1844.887396,None,1844.887396,None,1844.887396,None,1845.180619,1846.398325,1845.180619,1846.398325,1846.435582,None,1846.435582,None,1846.435582,None,1846.435582,None,1846.435582,None,1846.435582,None,1846.435582,None,1846.435582,None,1846.435582,None,37,53,59,74,53,68,1848.946405,None,3,1.9418569,1848.946405,None,1848.946405,None,1848.946405,None,1848.946405,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1850.956085,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,137,0,,,,,,,,,,,,,,,None,None,None,None,None,1852.556206,None,1852.556206,None,1852.556206,None,1852.556206,None,j,0.3481661,1852.556206,None,1852.556206,None,1852.941308,None,1852.941308,None,1852.941308,None,1852.941308,None,1852.941308,None,1852.941308,None,1853.236314,None,1853.236314,None,1854.867473,None,1854.867473,None,1854.867473,None,1854.867473,None,1854.867473,None,1854.867473,None,1854.867473,None,1854.867473,None,1854.867473,None,40,49,53,68,68,40,1857.388498,None,5,3.2383265,1857.388498,None,1857.388498,None,1857.388498,None,1857.388498,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1860.690961,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,138,0,,,,,,,,,,,,,,,None,None,None,None,None,1862.597243,None,1862.597243,None,1862.597243,None,1862.597243,None,j,0.2870473,1862.597243,None,1862.597243,None,1862.930316,None,1862.930316,None,1862.930316,None,1862.930316,None,1862.930316,None,1862.930316,None,1863.226723,1865.044716,1863.226723,1865.044716,1865.078577,None,1865.078577,None,1865.078577,None,1865.078577,None,1865.078577,None,1865.078577,None,1865.078577,None,1865.078577,None,1865.078577,None,38,68,46,69,69,70,1867.597213,None,6,1.7523487,1867.597213,None,1867.597213,None,1867.597213,None,1867.597213,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1869.401262,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,139,0,,,,,,,,,,,,,,,None,None,None,None,None,1871.169461,None,1871.169461,None,1871.169461,None,1871.169461,None,j,0.274809,1871.169461,None,1871.169461,None,1871.48844,None,1871.48844,None,1871.48844,None,1871.48844,None,1871.48844,None,1871.48844,None,1871.782568,None,1871.782568,None,1872.729981,None,1872.729981,None,1872.729981,None,1872.729981,None,1872.729981,None,1872.729981,None,1872.729981,None,1872.729981,None,1872.729981,None,43,64,51,73,73,77,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,1875.280675,None,1875.280675,None,1875.280675,None,1875.280675,None,1875.280675,None,1875.280675,None,76,1875.280675,None,1875.280675,None,0.01283302,None,1875.280675,None,6.520833333,1.5773959,1881.031523,None,1881.031523,None,1881.031523,None,1881.031523,None,None,None,1882.633118,None,0.169270833,-0.28125,1,0,0,5.7178665,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,140,0,,,,,,,,,,,,,,,None,None,None,None,None,1884.462352,None,1884.462352,None,1884.462352,None,1884.462352,None,j,0.2720498,1884.462352,None,1884.462352,None,1884.785825,None,1884.785825,None,1884.785825,None,1884.785825,None,1884.785825,None,1884.785825,None,1885.075293,1886.442729,1885.075293,1886.442729,1886.475879,None,1886.475879,None,1886.475879,None,1886.475879,None,1886.475879,None,1886.475879,None,1886.475879,None,1886.475879,None,1886.475879,None,37,58,52,66,66,60,1888.999938,None,4,1.6155235,1888.999938,None,1888.999938,None,1888.999938,None,1888.999938,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1890.666395,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,141,0,,,,,,,,,,,,,,,None,None,None,None,None,1892.650489,None,1892.650489,None,1892.650489,None,1892.650489,None,i,0.263913,1892.650489,None,1892.650489,None,1892.953571,None,1892.953571,None,1892.953571,None,1892.953571,None,1892.953571,None,1892.953571,None,1893.247388,1894.94864,1893.247388,1894.94864,1894.986288,None,1894.986288,None,1894.986288,None,1894.986288,None,1894.986288,None,1894.986288,None,1894.986288,None,1894.986288,None,1894.986288,None,38,61,56,68,56,61,None,None,None,None,None,None,None,None,None,None,None,None,50,1897.534972,None,50,1897.534972,None,1897.534972,None,1897.534972,None,1897.534972,None,1897.534972,None,1897.534972,None,1897.534972,None,-0.057291667,-0.27734375,1,0,0,5.4792032,tijiao,0.00829104,None,1897.534972,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,4.489583333,2.481928,1903.063538,None,1903.063538,None,1903.063538,None,1903.063538,None,None,None,1905.572639,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
