bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
0,0.3,0.225,0,47,47,47,,,,,,,,,,None,672.6544673500002,672.6544673500002,672.6544673500002,672.6544673500002,672.6544673500002,672.6544673500002,f,0.3798845479996089,673.0808396869998,673.0808396869998,673.0808396869998,673.0808396869998,673.0808396869998,673.0808396869998,673.3458142379995,673.3458142379995,674.5439652189998,674.5439652189998,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,674.5814792769997,,,,,,9,58,38,49,58,54,None,None,,,[],[],[],[],[],[],[],0.2,1,41,[-0.00625],[-0.30375],[1],[0],[0],[4.9233518840001125],['tijiao_random_2'],7.0,2.1231557500004783,684.2011547490001,686.0110785259994,677.1213265480001,677.1213265480001,677.1213265480001,677.1213265480001,677.1213265480001,677.1213265480001,677.1213265480001,677.1213265480001,0.00978406600006565,677.1213265480001,682.0603633709998,682.0603633709998,682.0603633709998,682.0603633709998,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,48,48,48,,,,,,,,,,None,686.0110785259994,686.0110785259994,686.0110785259994,686.0110785259994,686.0110785259994,686.0110785259994,i,0.2744588900004601,686.335315415,686.335315415,686.335315415,686.335315415,686.335315415,686.335315415,686.6025747559997,686.6025747559997,687.7739328729995,687.7739328729995,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,687.8131457239997,,,,,,17,53,29,56,29,48,None,None,31,31,[-0.03375],[-0.3125],[1],[0],[0],[3.9668404849999206],['tijiao'],0.6,0,,[],[],[],[],[],[],[],5.0125,1.6140204719995381,695.9705724679998,697.866832613,,,,,,,,,,,694.3403961960003,694.3403961960003,694.3403961960003,694.3403961960003,690.3393144510001,690.3393144510001,690.3393144510001,690.3393144510001,690.3393144510001,690.3393144510001,690.3393144510001,690.3393144510001,0.009171209000669478,690.3393144510001,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,49,49,49,,,,,,,,,,None,697.866832613,697.866832613,697.866832613,697.866832613,697.866832613,697.866832613,j,0.27995252899927436,698.1919518309996,698.1919518309996,698.1919518309996,698.1919518309996,698.1919518309996,698.1919518309996,698.4572666980002,698.4572666980002,699.2959014959997,699.2959014959997,699.334056449,699.334056449,699.334056449,699.334056449,699.334056449,699.334056449,699.334056449,699.334056449,699.334056449,699.334056449,699.334056449,699.334056449,699.334056449,699.334056449,699.334056449,701.8450990889996,701.8450990889996,701.8450990889996,701.8450990889996,701.8450990889996,11,68,37,59,59,46,6.0,1.4536218590001226,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,703.3444804000001,705.2197082559996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,50,50,50,,,,,,,,,,None,705.2197082559996,705.2197082559996,705.2197082559996,705.2197082559996,705.2197082559996,705.2197082559996,f,0.4717147159999513,705.7419748049997,705.7419748049997,705.7419748049997,705.7419748049997,705.7419748049997,705.7419748049997,706.010897485,706.010897485,707.2985965219996,707.2985965219996,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,707.3391425310001,,,,,,15,58,30,58,58,31,None,None,50,50,[0.06125],[-0.305],[1],[0],[0],[4.8866758450003545],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],6.9875,1.9198240949999672,716.7211134019999,718.5261364950002,,,,,,,,,,,714.7846539359998,714.7846539359998,714.7846539359998,714.7846539359998,709.8643212569996,709.8643212569996,709.8643212569996,709.8643212569996,709.8643212569996,709.8643212569996,709.8643212569996,709.8643212569996,0.008846177999657812,709.8643212569996,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,51,51,51,,,,,,,,,,None,718.5261364950002,718.5261364950002,718.5261364950002,718.5261364950002,718.5261364950002,718.5261364950002,i,0.4189324540002417,718.9999773629997,718.9999773629997,718.9999773629997,718.9999773629997,718.9999773629997,718.9999773629997,719.2670604710001,719.2670604710001,721.0261414019997,721.0261414019997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,721.0667913919997,,,,,,19,62,29,55,29,48,None,None,29,29,[-0.0025],[-0.305],[1],[0],[0],[5.26908574800018],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],5.9625,1.7544724300005328,730.6619187309998,732.616198142,,,,,,,,,,,728.8869712119995,728.8869712119995,728.8869712119995,728.8869712119995,723.5873563949999,723.5873563949999,723.5873563949999,723.5873563949999,723.5873563949999,723.5873563949999,723.5873563949999,723.5873563949999,0.008569593000174791,723.5873563949999,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,52,52,52,,,,,,,,,,None,732.616198142,732.616198142,732.616198142,732.616198142,732.616198142,732.616198142,f,0.4098681209998176,733.0778717559997,733.0778717559997,733.0778717559997,733.0778717559997,733.0778717559997,733.0778717559997,733.3632040809998,733.3632040809998,734.6883549180002,734.6883549180002,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,734.7126075939996,737.2176705279999,737.2176705279999,737.2176705279999,737.2176705279999,737.2176705279999,21,72,24,64,72,63,6.0,2.1278045059998476,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,739.3881667699998,741.1870534459995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,53,53,53,,,,,,,,,,None,741.1870534459995,741.1870534459995,741.1870534459995,741.1870534459995,741.1870534459995,741.1870534459995,j,0.5844226919998619,741.827507561,741.827507561,741.827507561,741.827507561,741.827507561,741.827507561,742.0953668370003,742.0953668370003,742.9997502139995,742.9997502139995,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,743.0208189730001,,,,,,21,70,26,58,58,50,None,None,68,68,[0.045],[-0.27625],[1],[0],[0],[4.84347630100001],['tijiao'],0.6,0,,[],[],[],[],[],[],[],6.9750000000000005,1.8825566280002022,752.3272084370001,754.0424770199998,,,,,,,,,,,750.4275230900002,750.4275230900002,750.4275230900002,750.4275230900002,745.5517467609998,745.5517467609998,745.5517467609998,745.5517467609998,745.5517467609998,745.5517467609998,745.5517467609998,745.5517467609998,0.008656666000206314,745.5517467609998,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,54,54,54,,,,,,,,,,None,754.0424770199998,754.0424770199998,754.0424770199998,754.0424770199998,754.0424770199998,754.0424770199998,f,0.25294083099925047,754.3378183539999,754.3378183539999,754.3378183539999,754.3378183539999,754.3378183539999,754.3378183539999,754.6079544799995,754.6079544799995,755.7883186399995,755.7883186399995,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,755.8105200740001,,,,,,15,63,17,67,63,51,None,None,,,[],[],[],[],[],[],[],-0.2,1,56,[0.02],[-0.27625],[1],[0],[0],[7.112537899000017],['tijiao_random_2'],8.0125,1.5650377820002177,767.0555996579997,768.6155266799997,758.3399271549997,758.3399271549997,758.3399271549997,758.3399271549997,758.3399271549997,758.3399271549997,758.3399271549997,758.3399271549997,0.009776777000297443,758.3399271549997,765.4692500809997,765.4692500809997,765.4692500809997,765.4692500809997,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,55,55,55,,,,,,,,,,None,768.6155266799997,768.6155266799997,768.6155266799997,768.6155266799997,768.6155266799997,768.6155266799997,j,0.32486644400069054,768.9954336829996,768.9954336829996,768.9954336829996,768.9954336829996,768.9954336829996,768.9954336829996,769.2611342700002,769.2611342700002,770.7269573149997,770.7269573149997,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,770.7671713210002,,,,,,19,64,29,67,67,52,None,None,,,[],[],[],[],[],[],[],0.2,1,45,[0.0025],[-0.265],[1],[0],[0],[6.038094200999694],['tijiao_random_2'],5.0875,2.476150886999676,781.8490140879994,783.8403629499999,773.3048692020002,773.3048692020002,773.3048692020002,773.3048692020002,773.3048692020002,773.3048692020002,773.3048692020002,773.3048692020002,0.01011081200067565,773.3048692020002,779.3556355219998,779.3556355219998,779.3556355219998,779.3556355219998,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,56,56,56,,,,,,,,,,None,783.8403629499999,783.8403629499999,783.8403629499999,783.8403629499999,783.8403629499999,783.8403629499999,f,0.258292339000036,784.1462278680001,784.1462278680001,784.1462278680001,784.1462278680001,784.1462278680001,784.1462278680001,784.4074828379999,784.4074828379999,785.723884346,785.723884346,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,785.7799256959997,,,,,,18,60,28,64,60,54,None,None,63,63,[0.05125],[-0.2925],[1],[0],[0],[6.733316321999155],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],4.9875,2.434118203000253,797.5149641480002,799.0306198950002,,,,,,,,,,,795.0656779760002,795.0656779760002,795.0656779760002,795.0656779760002,788.2986360859995,788.2986360859995,788.2986360859995,788.2986360859995,788.2986360859995,788.2986360859995,788.2986360859995,788.2986360859995,0.008237335000558232,788.2986360859995,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,57,57,57,,,,,,,,,,None,799.0306198950002,799.0306198950002,799.0306198950002,799.0306198950002,799.0306198950002,799.0306198950002,i,0.377278072000081,799.45380759,799.45380759,799.45380759,799.45380759,799.45380759,799.45380759,799.7227803870001,799.7227803870001,801.5706975149997,801.5706975149997,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,801.6108191359999,804.1064917849999,804.1064917849999,804.1064917849999,804.1064917849999,804.1064917849999,22,60,26,63,26,59,3.0,1.8682660329995997,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,806.0201378519996,807.9517446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,58,58,58,,,,,,,,,,None,807.9517446,807.9517446,807.9517446,807.9517446,807.9517446,807.9517446,f,0.4092820710002343,808.4063463060002,808.4063463060002,808.4063463060002,808.4063463060002,808.4063463060002,808.4063463060002,808.6749799459994,808.6749799459994,809.690844359,809.690844359,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,809.7312491089997,812.251295479,812.251295479,812.251295479,812.251295479,812.251295479,24,56,28,69,56,47,5.0,1.919617542999731,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,814.2218184650001,815.788258173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,59,59,59,,,,,,,,,,None,815.788258173,815.788258173,815.788258173,815.788258173,815.788258173,815.788258173,j,0.3922405980001713,816.2265690679997,816.2265690679997,816.2265690679997,816.2265690679997,816.2265690679997,816.2265690679997,816.4958871769995,816.4958871769995,817.6011899699997,817.6011899699997,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,817.6413105370002,820.1386823769999,820.1386823769999,820.1386823769999,820.1386823769999,820.1386823769999,27,60,26,64,64,65,4.0,1.8642316200002824,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,822.0474371969995,823.8430732830002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,60,60,60,,,,,,,,,,None,823.8430732830002,823.8430732830002,823.8430732830002,823.8430732830002,823.8430732830002,823.8430732830002,f,0.4295656879994567,824.3198105669999,824.3198105669999,824.3198105669999,824.3198105669999,824.3198105669999,824.3198105669999,824.5829975759998,824.5829975759998,825.8722126539997,825.8722126539997,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,825.9289982720002,828.4385779969998,828.4385779969998,828.4385779969998,828.4385779969998,828.4385779969998,28,55,29,73,55,52,5.0,2.6672238799992556,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,831.1509635599996,832.7470756989997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,61,61,61,,,,,,,,,,None,832.7470756989997,832.7470756989997,832.7470756989997,832.7470756989997,832.7470756989997,832.7470756989997,i,0.26065733499945054,833.0524779110001,833.0524779110001,833.0524779110001,833.0524779110001,833.0524779110001,833.0524779110001,833.3218250989994,833.3218250989994,835.2102734789996,835.2102734789996,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,835.2490916659999,,,,,,24,58,22,72,22,57,None,None,20,20,[-0.00875],[-0.2725],[1],[0],[0],[3.9421939559997554],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],3.9375,1.7533070790004786,843.5218376880002,845.119833275,,,,,,,,,,,841.7524007459997,841.7524007459997,841.7524007459997,841.7524007459997,837.777032125,837.777032125,837.777032125,837.777032125,837.777032125,837.777032125,837.777032125,837.777032125,0.008809406999716884,837.777032125,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,62,62,62,,,,,,,,,,None,845.119833275,845.119833275,845.119833275,845.119833275,845.119833275,845.119833275,r,0.34214962700025353,845.5080252899998,845.5080252899998,845.5080252899998,845.5080252899998,845.5080252899998,845.5080252899998,845.7767634080001,845.7767634080001,846.8249796579994,846.8249796579994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,846.8653236599994,,,,,,23,48,26,62,23,51,None,None,15,15,[-0.0175],[-0.33],[1],[0],[0],[4.711083581999446],['tijiao'],0.6,0,,[],[],[],[],[],[],[],6.05,1.6525087159998293,855.7936267449995,857.574702805,,,,,,,,,,,854.1282890359998,854.1282890359998,854.1282890359998,854.1282890359998,849.3804129250002,849.3804129250002,849.3804129250002,849.3804129250002,849.3804129250002,849.3804129250002,849.3804129250002,849.3804129250002,0.008790441000201099,849.3804129250002,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,63,63,63,,,,,,,,,,None,857.574702805,857.574702805,857.574702805,857.574702805,857.574702805,857.574702805,f,0.23513414400076726,857.8663868779995,857.8663868779995,857.8663868779995,857.8663868779995,857.8663868779995,857.8663868779995,858.1327603760001,858.1327603760001,859.9017034809995,859.9017034809995,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,859.9417404280002,862.4499547469995,862.4499547469995,862.4499547469995,862.4499547469995,862.4499547469995,31,49,28,72,49,49,4.0,2.945792318999338,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,865.4411623400001,867.2468205109999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,64,64,64,,,,,,,,,,None,867.2468205109999,867.2468205109999,867.2468205109999,867.2468205109999,867.2468205109999,867.2468205109999,i,0.3391026460003559,867.6367323309996,867.6367323309996,867.6367323309996,867.6367323309996,867.6367323309996,867.6367323309996,867.9046908029995,867.9046908029995,868.7928085209996,868.7928085209996,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,868.8315154399997,,,,,,32,46,31,70,31,52,None,None,,,[],[],[],[],[],[],[],0.6,1,38,[-0.11375],[-0.26375],[1],[0],[0],[5.742871028000081],['tijiao_random_2'],5.074999999999999,1.5437296019999849,878.6926409159996,880.3695425989999,871.3731463019994,871.3731463019994,871.3731463019994,871.3731463019994,871.3731463019994,871.3731463019994,871.3731463019994,871.3731463019994,0.010117033999449632,871.3731463019994,877.1314268369997,877.1314268369997,877.1314268369997,877.1314268369997,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,65,65,65,,,,,,,,,,None,880.3695425989999,880.3695425989999,880.3695425989999,880.3695425989999,880.3695425989999,880.3695425989999,j,0.31318679800006066,880.7302101679998,880.7302101679998,880.7302101679998,880.7302101679998,880.7302101679998,880.7302101679998,880.998272283,880.998272283,882.4547746079998,882.4547746079998,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,882.4938706570001,,,,,,24,42,21,70,70,47,None,None,,,[],[],[],[],[],[],[],0.6,1,65,[-0.08625],[-0.3],[1],[0],[0],[6.213183621999633],['tijiao_random_2'],6.9750000000000005,1.694039872000758,892.9735941029994,894.5432913340001,885.0311694009997,885.0311694009997,885.0311694009997,885.0311694009997,885.0311694009997,885.0311694009997,885.0311694009997,885.0311694009997,0.010580827999547182,885.0311694009997,891.2584854449997,891.2584854449997,891.2584854449997,891.2584854449997,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,66,66,66,,,,,,,,,,None,894.5432913340001,894.5432913340001,894.5432913340001,894.5432913340001,894.5432913340001,894.5432913340001,j,0.5509546949997457,895.148307247,895.148307247,895.148307247,895.148307247,895.148307247,895.148307247,895.418001475,895.418001475,897.3782980710002,897.3782980710002,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,897.4153875769998,,,,,,27,43,24,73,73,55,None,None,,,[],[],[],[],[],[],[],0.6,1,69,[0.04625],[-0.27375],[1],[0],[0],[5.880250379000245],['tijiao_random_2'],6.05,1.3702031580005496,907.2378020059996,908.9504807909998,899.9544071829996,899.9544071829996,899.9544071829996,899.9544071829996,899.9544071829996,899.9544071829996,899.9544071829996,899.9544071829996,0.009917572999256663,899.9544071829996,905.8529815949996,905.8529815949996,905.8529815949996,905.8529815949996,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,67,67,67,,,,,,,,,,None,908.9504807909998,908.9504807909998,908.9504807909998,908.9504807909998,908.9504807909998,908.9504807909998,j,0.6466648449995773,909.643997223,909.643997223,909.643997223,909.643997223,909.643997223,909.643997223,909.9244865869996,909.9244865869996,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,911.0025991339999,,,,,,32,37,28,74,74,53,None,None,,,[],[],[],[],[],[],[],-0.2,1,43,[0.0025],[-0.26875],[1],[0],[0],[5.308720170000015],['tijiao_random_2'],4.9,1.7211191530004726,920.6011811620001,922.2207973029999,913.5393081129996,913.5393081129996,913.5393081129996,913.5393081129996,913.5393081129996,913.5393081129996,913.5393081129996,913.5393081129996,0.010283283000717347,913.5393081129996,918.8636599020001,918.8636599020001,918.8636599020001,918.8636599020001,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,68,68,68,,,,,,,,,,None,922.2207973029999,922.2207973029999,922.2207973029999,922.2207973029999,922.2207973029999,922.2207973029999,f,0.34161777600002097,922.6089458879997,922.6089458879997,922.6089458879997,922.6089458879997,922.6089458879997,922.6089458879997,922.880937252,922.880937252,924.4915614430001,924.4915614430001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,924.5290785480001,,,,,,36,52,21,82,52,36,None,None,56,56,[0.0025],[-0.27875],[1],[0],[0],[7.968471867000517],['tijiao'],0.6,0,,[],[],[],[],[],[],[],6.9624999999999995,1.5382391989996904,936.6065977959997,938.197370541,,,,,,,,,,,935.0503989190001,935.0503989190001,935.0503989190001,935.0503989190001,927.0524707679997,927.0524707679997,927.0524707679997,927.0524707679997,927.0524707679997,927.0524707679997,927.0524707679997,927.0524707679997,0.008721905000129482,927.0524707679997,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,69,69,69,,,,,,,,,,None,938.197370541,938.197370541,938.197370541,938.197370541,938.197370541,938.197370541,f,0.3323655399999552,938.5847576300002,938.5847576300002,938.5847576300002,938.5847576300002,938.5847576300002,938.5847576300002,938.854529704,938.854529704,940.2265787819997,940.2265787819997,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,940.2466101190003,942.764755399,942.764755399,942.764755399,942.764755399,942.764755399,43,56,30,74,56,55,7.0,1.9323773670002993,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,944.7397363969994,946.3007540669996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,70,70,70,,,,,,,,,,None,946.3007540669996,946.3007540669996,946.3007540669996,946.3007540669996,946.3007540669996,946.3007540669996,j,0.357949207999809,946.7036986769999,946.7036986769999,946.7036986769999,946.7036986769999,946.7036986769999,946.7036986769999,946.9751909890001,946.9751909890001,948.4607356429997,948.4607356429997,948.4848843,948.4848843,948.4848843,948.4848843,948.4848843,948.4848843,948.4848843,948.4848843,948.4848843,948.4848843,948.4848843,948.4848843,948.4848843,948.4848843,948.4848843,,,,,,33,64,24,65,65,53,None,None,,,[],[],[],[],[],[],[],0.2,1,63,[0.0175],[-0.30375],[1],[0],[0],[5.3107192329998725],['tijiao_random_2'],7.9875,1.4287090380003065,957.7977509279999,959.7077012350001,951.0238836130002,951.0238836130002,951.0238836130002,951.0238836130002,951.0238836130002,951.0238836130002,951.0238836130002,951.0238836130002,0.010911345999375044,951.0238836130002,956.3502409599996,956.3502409599996,956.3502409599996,956.3502409599996,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
