bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,,,,,,None,None,None,None,None,133.39204010006506,None,133.39204010006506,None,133.39204010006506,None,133.39204010006506,None,f,0.3796277000801638,133.39204010006506,None,133.39204010006506,None,133.81503160006832,None,133.81503160006832,None,133.81503160006832,None,133.81503160006832,None,133.81503160006832,None,133.81503160006832,None,134.10631930001546,None,134.10631930001546,None,135.83653500000946,None,135.83653500000946,None,135.83653500000946,None,135.83653500000946,None,135.83653500000946,None,135.83653500000946,None,135.83653500000946,None,135.83653500000946,None,135.83653500000946,None,39,27,72,24,27,59,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,1,138.39249140000902,None,138.39249140000902,None,138.39249140000902,None,138.39249140000902,None,138.39249140000902,None,138.39249140000902,None,78,138.39249140000902,None,138.39249140000902,None,0.007891739951446652,None,138.39249140000902,None,7.002604166666666,2.257940600044094,147.36117360007484,None,147.36117360007484,None,147.36117360007484,None,147.36117360007484,None,None,None,149.63305950001813,None,0.036458333333333336,-0.2994791666666667,1,0,0,8.931414899998344,tijiao_random_2,,,,,,,,,265,m,29,2023_Mar_26_1537,RL,2021.2.3,59.871312610516824,
0,0.3,0.225,0,9,9,9,,,,,,,,,,,,,,,None,None,None,None,None,151.42350260005333,None,151.42350260005333,None,151.42350260005333,None,151.42350260005333,None,j,0.4177094999467954,151.42350260005333,None,151.42350260005333,None,151.8898745001061,None,151.8898745001061,None,151.8898745001061,None,151.8898745001061,None,151.8898745001061,None,151.8898745001061,None,152.18557890004013,None,152.18557890004013,None,154.06970230001025,None,154.06970230001025,None,154.06970230001025,None,154.06970230001025,None,154.06970230001025,None,154.06970230001025,None,154.06970230001025,None,154.06970230001025,None,154.06970230001025,None,35,30,68,27,27,27,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,156.61451630003285,None,156.61451630003285,None,156.61451630003285,None,156.61451630003285,None,156.61451630003285,None,156.61451630003285,None,57,156.61451630003285,None,156.61451630003285,None,0.01538753998465836,None,156.61451630003285,None,4.958333333333333,3.087778600049205,164.58525690005627,None,164.58525690005627,None,164.58525690005627,None,164.58525690005627,None,None,None,167.69565830007195,None,0.010416666666666666,-0.2981770833333333,1,0,0,7.938713899930008,tijiao_random_2,,,,,,,,,265,m,29,2023_Mar_26_1537,RL,2021.2.3,59.871312610516824,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,,,,,,None,None,None,None,None,169.25136370002292,None,169.25136370002292,None,169.25136370002292,None,169.25136370002292,None,i,0.3401857999851927,169.25136370002292,None,169.25136370002292,None,169.6343949000584,None,169.6343949000584,None,169.6343949000584,None,169.6343949000584,None,169.6343949000584,None,169.6343949000584,None,169.9312911001034,None,169.9312911001034,None,171.4491375000216,None,171.4491375000216,None,171.4491375000216,None,171.4491375000216,None,171.4491375000216,None,171.4491375000216,None,171.4491375000216,None,171.4491375000216,None,171.4491375000216,None,33,36,54,22,54,28,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,1,173.9926509000361,None,173.9926509000361,None,173.9926509000361,None,173.9926509000361,None,173.9926509000361,None,173.9926509000361,None,35,173.9926509000361,None,173.9926509000361,None,0.015916939824819565,None,173.9926509000361,None,6.0390625,1.5748360001016408,180.4293535000179,None,180.4293535000179,None,180.4293535000179,None,180.4293535000179,None,None,None,182.0223139000591,None,0.05078125,-0.30859375,1,0,0,6.404837099951692,tijiao_random_2,,,,,,,,,265,m,29,2023_Mar_26_1537,RL,2021.2.3,59.871312610516824,
0,0.3,0.225,0,11,11,11,,,,,,,,,,,,,,,None,None,None,None,None,183.6115002000006,None,183.6115002000006,None,183.6115002000006,None,183.6115002000006,None,r,0.3899572000373155,183.6115002000006,None,183.6115002000006,None,184.04846580000594,None,184.04846580000594,None,184.04846580000594,None,184.04846580000594,None,184.04846580000594,None,184.04846580000594,None,184.32445040007588,185.79218500002753,184.32445040007588,185.79218500002753,185.82514820003416,None,185.82514820003416,None,185.82514820003416,None,185.82514820003416,None,185.82514820003416,None,185.82514820003416,None,185.82514820003416,None,185.82514820003416,None,185.82514820003416,None,36,39,50,23,36,54,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,188.3687021000078,None,188.3687021000078,None,188.3687021000078,None,188.3687021000078,None,188.3687021000078,None,188.3687021000078,None,54,188.3687021000078,None,188.3687021000078,None,0.016341540031135082,None,188.3687021000078,None,6.924479166666666,1.5926110000582412,194.2081006000517,None,194.2081006000517,None,194.2081006000517,None,194.2081006000517,None,None,None,195.81502600002568,None,0.06380208333333333,-0.2825520833333333,1,0,0,5.805142399971373,tijiao_random_2,,,,,,,,,265,m,29,2023_Mar_26_1537,RL,2021.2.3,59.871312610516824,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,,,,,,None,None,None,None,None,197.6382691001054,None,197.6382691001054,None,197.6382691001054,None,197.6382691001054,None,i,0.3034562999382615,197.6382691001054,None,197.6382691001054,None,197.98918480006978,None,197.98918480006978,None,197.98918480006978,None,197.98918480006978,None,197.98918480006978,None,197.98918480006978,None,198.28424390009604,None,198.28424390009604,None,199.38069210003596,None,199.38069210003596,None,199.38069210003596,None,199.38069210003596,None,199.38069210003596,None,199.38069210003596,None,199.38069210003596,None,199.38069210003596,None,199.38069210003596,None,37,39,44,27,44,50,201.90620430000126,None,3.0,3.5344234999502078,201.90620430000126,None,201.90620430000126,None,201.90620430000126,None,201.90620430000126,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,205.49372040003072,None,,,,,,,,,,,,,,,,265,m,29,2023_Mar_26_1537,RL,2021.2.3,59.871312610516824,
0,0.3,0.225,0,13,13,13,,,,,,,,,,,,,,,None,None,None,None,None,207.3609571000561,None,207.3609571000561,None,207.3609571000561,None,207.3609571000561,None,f,0.6406753999181092,207.3609571000561,None,207.3609571000561,None,208.0495052000042,None,208.0495052000042,None,208.0495052000042,None,208.0495052000042,None,208.0495052000042,None,208.0495052000042,None,208.32463200006168,209.59208670002408,208.32463200006168,209.59208670002408,209.6232603000244,None,209.6232603000244,None,209.6232603000244,None,209.6232603000244,None,209.6232603000244,None,209.6232603000244,None,209.6232603000244,None,209.6232603000244,None,209.6232603000244,None,41,31,43,22,31,54,212.1422216000501,None,2.0,2.2202474999940023,212.1422216000501,None,212.1422216000501,None,212.1422216000501,None,212.1422216000501,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,214.4177455001045,None,,,,,,,,,,,,,,,,265,m,29,2023_Mar_26_1537,RL,2021.2.3,59.871312610516824,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,,,,,,None,None,None,None,None,216.23412400006782,None,216.23412400006782,None,216.23412400006782,None,216.23412400006782,None,f,1.0075154999503866,216.23412400006782,None,216.23412400006782,None,217.28741670004092,None,217.28741670004092,None,217.28741670004092,None,217.28741670004092,None,217.28741670004092,None,217.28741670004092,None,217.5810515000485,None,217.5810515000485,None,219.44523760001175,None,219.44523760001175,None,219.44523760001175,None,219.44523760001175,None,219.44523760001175,None,219.44523760001175,None,219.44523760001175,None,219.44523760001175,None,219.44523760001175,None,43,36,36,21,36,53,221.96636780002154,None,4.0,3.672451499965973,221.96636780002154,None,221.96636780002154,None,221.96636780002154,None,221.96636780002154,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,225.694221700076,None,,,,,,,,,,,,,,,,265,m,29,2023_Mar_26_1537,RL,2021.2.3,59.871312610516824,
0,0.3,0.225,0,15,15,15,,,,,,,,,,,,,,,None,None,None,None,None,227.42477680009324,None,227.42477680009324,None,227.42477680009324,None,227.42477680009324,None,i,0.44798669998999685,227.42477680009324,None,227.42477680009324,None,227.91188760008663,None,227.91188760008663,None,227.91188760008663,None,227.91188760008663,None,227.91188760008663,None,227.91188760008663,None,228.20503270009067,None,228.20503270009067,None,229.0561315000523,None,229.0561315000523,None,229.0561315000523,None,229.0561315000523,None,229.0561315000523,None,229.0561315000523,None,229.0561315000523,None,229.0561315000523,None,229.0561315000523,None,44,34,44,28,44,43,231.57066970004234,None,5.0,3.6078733999747783,231.57066970004234,None,231.57066970004234,None,231.57066970004234,None,231.57066970004234,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,235.23509500001092,None,,,,,,,,,,,,,,,,265,m,29,2023_Mar_26_1537,RL,2021.2.3,59.871312610516824,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,,,,,,None,None,None,None,None,236.78066260006744,None,236.78066260006744,None,236.78066260006744,None,236.78066260006744,None,j,0.5021855999948457,236.78066260006744,None,236.78066260006744,None,237.33410430001095,None,237.33410430001095,None,237.33410430001095,None,237.33410430001095,None,237.33410430001095,None,237.33410430001095,None,237.62820090004243,None,237.62820090004243,None,238.84219860006124,None,238.84219860006124,None,238.84219860006124,None,238.84219860006124,None,238.84219860006124,None,238.84219860006124,None,238.84219860006124,None,238.84219860006124,None,238.84219860006124,None,36,31,46,20,20,48,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,241.40482180006802,None,241.40482180006802,None,241.40482180006802,None,241.40482180006802,None,241.40482180006802,None,241.40482180006802,None,54,241.40482180006802,None,241.40482180006802,None,0.0011555399978533387,None,241.40482180006802,None,6.9375,1.8987298000138253,247.82735520007554,None,247.82735520007554,None,247.82735520007554,None,247.82735520007554,None,None,None,249.75186110008508,None,0.07291666666666667,-0.2942708333333333,1,0,0,6.389809400076047,tijiao_random_2,,,,,,,,,265,m,29,2023_Mar_26_1537,RL,2021.2.3,59.871312610516824,
0,0.3,0.225,0,17,17,17,,,,,,,,,,,,,,,None,None,None,None,None,251.74067260010634,None,251.74067260010634,None,251.74067260010634,None,251.74067260010634,None,i,0.3222396000055596,251.74067260010634,None,251.74067260010634,None,252.10949699999765,None,252.10949699999765,None,252.10949699999765,None,252.10949699999765,None,252.10949699999765,None,252.10949699999765,None,252.40510970004834,253.52250730001833,252.40510970004834,253.52250730001833,253.5547892000759,None,253.5547892000759,None,253.5547892000759,None,253.5547892000759,None,253.5547892000759,None,253.5547892000759,None,253.5547892000759,None,253.5547892000759,None,253.5547892000759,None,41,27,48,13,48,50,256.0758443000959,None,3.0,1.8516428000293672,256.0758443000959,None,256.0758443000959,None,256.0758443000959,None,256.0758443000959,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,257.9907379000215,None,,,,,,,,,,,,,,,,265,m,29,2023_Mar_26_1537,RL,2021.2.3,59.871312610516824,
