trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate
1,0,58,0,,,,,,,,,,None,743.2830727,743.2830727,743.2830727,743.2830727,743.2830727,743.2830727,j,0.4472217,743.7493886,743.7493886,743.7493886,743.7493886,743.7493886,743.7493886,744.0479864,744.0479864,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,745.9592899,55,58,76,83,83,68,7,2.2099099,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,750.703256,752.3585552,748.468349,748.468349,748.468349,748.468349,748.468349,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,59,0,,,,,,,,,,None,752.3585552,752.3585552,752.3585552,752.3585552,752.3585552,752.3585552,j,0.4274971,752.8076123,752.8076123,752.8076123,752.8076123,752.8076123,752.8076123,753.1067596,753.1067596,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,754.1867005,58,58,72,79,79,43,6,3.0078402,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,759.7283788,761.5663063,756.6955683,756.6955683,756.6955683,756.6955683,756.6955683,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,60,0,,,,,,,,,,None,761.5663063,761.5663063,761.5663063,761.5663063,761.5663063,761.5663063,j,0.3647895,761.9491595,761.9491595,761.9491595,761.9491595,761.9491595,761.9491595,762.24837,762.24837,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,763.1459362,62,60,69,75,75,43,6,2.1269767,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,767.8064319,769.54476,765.6548742,765.6548742,765.6548742,765.6548742,765.6548742,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,61,0,,,,,,,,,,None,769.54476,769.54476,769.54476,769.54476,769.54476,769.54476,i,0.3236991,769.8944636,769.8944636,769.8944636,769.8944636,769.8944636,769.8944636,770.1929152,770.1929152,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,771.0574044,50,65,71,86,71,39,6,2.6587908,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,776.2501656,777.7557705,773.5667635,773.5667635,773.5667635,773.5667635,773.5667635,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,62,0,,,,,,,,,,None,777.7557705,777.7557705,777.7557705,777.7557705,777.7557705,777.7557705,i,0.3940625,778.1725534,778.1725534,778.1725534,778.1725534,778.1725534,778.1725534,778.4707672,778.4707672,779.7666735,779.7666735,779.783708,779.783708,779.783708,779.783708,779.783708,779.783708,779.783708,779.783708,779.783708,779.783708,779.783708,779.783708,779.783708,779.783708,779.783708,51,48,70,78,70,72,5,2.70854,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,785.0254521,786.8975719,782.2928482,782.2928482,782.2928482,782.2928482,782.2928482,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,63,0,,,,,,,,,,None,786.8975719,786.8975719,786.8975719,786.8975719,786.8975719,786.8975719,j,0.3358219,787.2636443,787.2636443,787.2636443,787.2636443,787.2636443,787.2636443,787.5626445,787.5626445,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,788.809153,54,60,74,80,80,70,None,None,,,[],[],[],[],[],[],[],0.6,1,791.3276802,791.3276802,791.3276802,791.3276802,791.3276802,791.3276802,791.3276802,791.3276802,0.0052662,791.3276802,80,[-0.030555555555555555],[-0.2638888888888889],[1],[0],[0],[7.295902300000307],['tijiao_random_2'],798.6375756,798.6375756,798.6375756,798.6375756,9.87037037,2.2359352,800.8915018,802.5381899,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,64,0,,,,,,,,,,None,802.5381899,802.5381899,802.5381899,802.5381899,802.5381899,802.5381899,j,0.2441964,802.8046982,802.8046982,802.8046982,802.8046982,802.8046982,802.8046982,803.1033691,803.1033691,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,804.3334903,46,45,69,82,82,59,None,None,83,83,[0.04814814814814815],[-0.2935185185185185],[1],[0],[0],[5.227545800007647],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],812.0896559,812.0896559,812.0896559,812.0896559,10.08333333,2.0800024,814.1885555,815.885006,,,,,,806.8437713,806.8437713,806.8437713,806.8437713,806.8437713,806.8437713,806.8437713,806.8437713,0.0046113,806.8437713,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,65,0,,,,,,,,,,None,815.885006,815.885006,815.885006,815.885006,815.885006,815.885006,j,0.2724872,816.1848128,816.1848128,816.1848128,816.1848128,816.1848128,816.1848128,816.4837389,816.4837389,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,817.4307709,51,48,65,74,74,50,None,None,80,80,[-0.06574074074074074],[-0.29259259259259257],[1],[0],[0],[4.293835099990247],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],824.2579138,824.2579138,824.2579138,824.2579138,9.009259259,2.5947793,826.8708153,828.7498849,,,,,,819.942818,819.942818,819.942818,819.942818,819.942818,819.942818,819.942818,819.942818,0.0077298,819.942818,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,66,0,,,,,,,,,,None,828.7498849,828.7498849,828.7498849,828.7498849,828.7498849,828.7498849,j,0.2735414,829.0495961,829.0495961,829.0495961,829.0495961,829.0495961,829.0495961,829.3486791,829.3486791,830.1956882,830.1956882,830.212832,830.212832,830.212832,830.212832,830.212832,830.212832,830.212832,830.212832,830.212832,830.212832,830.212832,830.212832,830.212832,830.212832,830.212832,47,44,79,68,68,52,3,3.5229126,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,836.2684024,838.1077434,832.7215376,832.7215376,832.7215376,832.7215376,832.7215376,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,67,0,,,,,,,,,,None,838.1077434,838.1077434,838.1077434,838.1077434,838.1077434,838.1077434,j,0.3654451,838.4904145,838.4904145,838.4904145,838.4904145,838.4904145,838.4904145,838.7893942,838.7893942,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,839.8529759,52,42,74,68,68,47,4,2.0602705,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,844.4488075,845.9696188,842.3625662,842.3625662,842.3625662,842.3625662,842.3625662,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,68,0,,,,,,,,,,None,845.9696188,845.9696188,845.9696188,845.9696188,845.9696188,845.9696188,j,0.4548392,846.4523624,846.4523624,846.4523624,846.4523624,846.4523624,846.4523624,846.7510593,846.7510593,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,848.1634492,49,40,66,65,65,51,3,1.9768002,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,852.6738901,854.1803061,850.6730548,850.6730548,850.6730548,850.6730548,850.6730548,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,69,0,,,,,,,,,,None,854.1803061,854.1803061,854.1803061,854.1803061,854.1803061,854.1803061,i,0.290163,854.4969329,854.4969329,854.4969329,854.4969329,854.4969329,854.4969329,854.7957852,854.7957852,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,856.756898,57,43,82,68,82,50,6,2.6583122,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,861.9487467,863.8537832,859.2660455,859.2660455,859.2660455,859.2660455,859.2660455,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,70,0,,,,,,,,,,None,863.8537832,863.8537832,863.8537832,863.8537832,863.8537832,863.8537832,i,0.3417523,864.2202733,864.2202733,864.2202733,864.2202733,864.2202733,864.2202733,864.5192423,864.5192423,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,865.6659867,54,41,82,68,82,62,None,None,,,[],[],[],[],[],[],[],-0.6,1,868.1825721,868.1825721,868.1825721,868.1825721,868.1825721,868.1825721,868.1825721,868.1825721,0.0056486,868.1825721,40,[0.05648148148148148],[-0.28055555555555556],[1],[0],[0],[6.1665394000010565],['tijiao_random_2'],874.3631365,874.3631365,874.3631365,874.3631365,8.111111111,2.0870073,876.4686942,878.3148029,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,71,0,,,,,,,,,,None,878.3148029,878.3148029,878.3148029,878.3148029,878.3148029,878.3148029,i,0.2340724,878.5812188,878.5812188,878.5812188,878.5812188,878.5812188,878.5812188,878.8801058,878.8801058,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,880.4423109,63,47,81,68,81,29,6,1.9771169,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,884.9526362,886.5421818,882.9514291,882.9514291,882.9514291,882.9514291,882.9514291,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,72,0,,,,,,,,,,None,886.5421818,886.5421818,886.5421818,886.5421818,886.5421818,886.5421818,i,0.258169,886.8253081,886.8253081,886.8253081,886.8253081,886.8253081,886.8253081,887.124016,887.124016,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,888.6364224,58,47,89,67,89,47,None,None,,,[],[],[],[],[],[],[],-0.6,1,891.1540073,891.1540073,891.1540073,891.1540073,891.1540073,891.1540073,891.1540073,891.1540073,0.0055175,891.1540073,40,[0.03148148148148148],[-0.29907407407407405],[1],[0],[0],[5.568298099999083],['tijiao_random_2'],896.7344964,896.7344964,896.7344964,896.7344964,8.046296296,2.2539108,899.0071834,900.9695476,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,73,0,,,,,,,,,,None,900.9695476,900.9695476,900.9695476,900.9695476,900.9695476,900.9695476,r,0.3549012,901.352073,901.352073,901.352073,901.352073,901.352073,901.352073,901.6507779,901.6507779,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,903.4129426,56,47,86,64,56,19,5,2.2265995,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,908.174983,909.76219,905.9216884,905.9216884,905.9216884,905.9216884,905.9216884,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,74,0,,,,,,,,,,None,909.76219,909.76219,909.76219,909.76219,909.76219,909.76219,i,0.4022162,910.194889,910.194889,910.194889,910.194889,910.194889,910.194889,910.4938052,910.4938052,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,912.0729585,49,40,89,68,89,57,5,1.8267254,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,916.4336536,917.9895697,914.5818503,914.5818503,914.5818503,914.5818503,914.5818503,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,75,0,,,,,,,,,,q,942.5225378,942.5225378,942.5225378,942.5225378,942.5225378,942.5225378,j,0.8869705,943.4399212,943.4399212,943.4399212,943.4399212,943.4399212,943.4399212,943.7364447,943.7364447,944.9659826,944.9659826,944.9830549,944.9830549,944.9830549,944.9830549,944.9830549,944.9830549,944.9830549,944.9830549,944.9830549,944.9830549,944.9830549,944.9830549,944.9830549,944.9830549,944.9830549,52,46,92,69,69,34,None,None,80,80,[0.05462962962962963],[-0.29444444444444445],[1],[0],[0],[4.761275600001682],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],952.2758462,952.2758462,952.2758462,952.2758462,10.06481481,1.9950585,954.2895518,955.8196333,,,,,,947.4931476,947.4931476,947.4931476,947.4931476,947.4931476,947.4931476,947.4931476,947.4931476,0.0055419,947.4931476,917.9895697,917.9895697,24.5001262,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,76,0,,,,,,,,,,None,955.8196333,955.8196333,955.8196333,955.8196333,955.8196333,955.8196333,i,0.2961321,956.1361929,956.1361929,956.1361929,956.1361929,956.1361929,956.1361929,956.4350011,956.4350011,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,958.1636915,54,42,91,67,91,44,None,None,90,90,[-0.030555555555555555],[-0.2574074074074074],[1],[0],[0],[4.695211399986874],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],965.3902803,965.3902803,965.3902803,965.3902803,9.796296296,1.8780658,967.2876124,968.9007367,,,,,,960.673686,960.673686,960.673686,960.673686,960.673686,960.673686,960.673686,960.673686,0.0052188,960.673686,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,77,0,,,,,,,,,,None,968.9007367,968.9007367,968.9007367,968.9007367,968.9007367,968.9007367,i,0.2499038,969.184127,969.184127,969.184127,969.184127,969.184127,969.184127,969.4828511,969.4828511,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,971.4107311,46,48,82,70,82,69,None,None,80,80,[0.08055555555555556],[-0.2861111111111111],[1],[0],[0],[5.29513319999387],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],979.2364761,979.2364761,979.2364761,979.2364761,8.962962963,2.9095554,982.1634498,983.8097651,,,,,,973.9208765,973.9208765,973.9208765,973.9208765,973.9208765,973.9208765,973.9208765,973.9208765,0.0062516,973.9208765,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,78,0,,,,,,,,,,None,983.8097651,983.8097651,983.8097651,983.8097651,983.8097651,983.8097651,i,0.3201549,984.1610277,984.1610277,984.1610277,984.1610277,984.1610277,984.1610277,984.4586123,984.4586123,985.5220924,985.5220924,985.538574,985.538574,985.538574,985.538574,985.538574,985.538574,985.538574,985.538574,985.538574,985.538574,985.538574,985.538574,985.538574,985.538574,985.538574,51,39,83,56,83,41,6,1.6445577,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,989.7190549,991.522129,988.0479619,988.0479619,988.0479619,988.0479619,988.0479619,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,79,0,,,,,,,,,,None,991.522129,991.522129,991.522129,991.522129,991.522129,991.522129,i,0.4186868,991.9718271,991.9718271,991.9718271,991.9718271,991.9718271,991.9718271,992.2707789,992.2707789,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,993.816417,51,43,90,52,90,67,6,2.1766649,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,998.5296982,1000.065968,996.3255813,996.3255813,996.3255813,996.3255813,996.3255813,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,80,0,,,,,,,,,,None,1000.065968,1000.065968,1000.065968,1000.065968,1000.065968,1000.065968,i,0.3101135,1000.399243,1000.399243,1000.399243,1000.399243,1000.399243,1000.399243,1000.697556,1000.697556,1002.426208,1002.426208,1002.442821,1002.442821,1002.442821,1002.442821,1002.442821,1002.442821,1002.442821,1002.442821,1002.442821,1002.442821,1002.442821,1002.442821,1002.442821,1002.442821,1002.442821,50,42,88,53,88,41,None,None,83,83,[0.04537037037037037],[-0.27037037037037037],[1],[0],[0],[9.230352099999436],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],1014.206583,1014.206583,1014.206583,1014.206583,8.990740741,2.2945981,1016.519989,1018.415903,,,,,,1004.954581,1004.954581,1004.954581,1004.954581,1004.954581,1004.954581,1004.954581,1004.954581,0.0076666,1004.954581,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,81,0,,,,,,,,,,None,1018.415903,1018.415903,1018.415903,1018.415903,1018.415903,1018.415903,i,0.2203594,1018.665283,1018.665283,1018.665283,1018.665283,1018.665283,1018.665283,1018.964348,1018.964348,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,1020.044621,60,46,77,62,77,66,None,None,78,78,[0.08333333333333333],[-0.2898148148148148],[1],[0],[0],[5.625690900007612],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],1028.200267,1028.200267,1028.200267,1028.200267,6.925925926,2.1795814,1030.398565,1032.377244,,,,,,1022.55483,1022.55483,1022.55483,1022.55483,1022.55483,1022.55483,1022.55483,1022.55483,0.0052811,1022.55483,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,82,0,,,,,,,,,,None,1032.377244,1032.377244,1032.377244,1032.377244,1032.377244,1032.377244,i,0.2334762,1032.644122,1032.644122,1032.644122,1032.644122,1032.644122,1032.644122,1032.942679,1032.942679,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,1034.18972,58,37,70,63,70,33,None,None,70,70,[0.041666666666666664],[-0.29907407407407405],[1],[0],[0],[4.545685599994613],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],1041.264106,1041.264106,1041.264106,1041.264106,6.009259259,2.9630632,1044.244691,1045.923732,,,,,,1036.699891,1036.699891,1036.699891,1036.699891,1036.699891,1036.699891,1036.699891,1036.699891,0.0051255,1036.699891,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,83,0,,,,,,,,,,None,1045.923732,1045.923732,1045.923732,1045.923732,1045.923732,1045.923732,i,0.2776774,1046.223645,1046.223645,1046.223645,1046.223645,1046.223645,1046.223645,1046.522705,1046.522705,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,1047.403364,55,45,77,67,77,41,None,None,,,[],[],[],[],[],[],[],-0.2,1,1049.923207,1049.923207,1049.923207,1049.923207,1049.923207,1049.923207,1049.923207,1049.923207,0.0060346,1049.923207,60,[0.0712962962962963],[-0.2898148148148148],[1],[0],[0],[4.3021738000097685],['tijiao_random_2'],1054.237974,1054.237974,1054.237974,1054.237974,6.990740741,2.5530697,1056.809809,1058.805447,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,84,0,,,,,,,,,,None,1058.805447,1058.805447,1058.805447,1058.805447,1058.805447,1058.805447,f,0.342059,1059.171397,1059.171397,1059.171397,1059.171397,1059.171397,1059.171397,1059.470625,1059.470625,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,1061.182411,45,39,84,65,39,43,2,1.9773421,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1065.694128,1067.415273,1063.691617,1063.691617,1063.691617,1063.691617,1063.691617,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,85,0,,,,,,,,,,None,1067.415273,1067.415273,1067.415273,1067.415273,1067.415273,1067.415273,i,0.5322875,1067.981136,1067.981136,1067.981136,1067.981136,1067.981136,1067.981136,1068.279919,1068.279919,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,1069.576092,54,39,81,68,81,35,None,None,80,80,[0.02962962962962963],[-0.2953703703703704],[1],[0],[0],[3.497271800006274],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],1075.603004,1075.603004,1075.603004,1075.603004,8.888888889,2.614068,1078.234691,1080.014186,,,,,,1072.087098,1072.087098,1072.087098,1072.087098,1072.087098,1072.087098,1072.087098,1072.087098,0.0066476,1072.087098,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,86,0,,,,,,,,,,None,1080.014186,1080.014186,1080.014186,1080.014186,1080.014186,1080.014186,i,0.2113748,1080.248989,1080.248989,1080.248989,1080.248989,1080.248989,1080.248989,1080.546462,1080.546462,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,1082.158558,59,41,76,72,76,27,None,None,78,78,[0.10277777777777777],[-0.27314814814814814],[1],[0],[0],[4.595867999989423],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],1089.284431,1089.284431,1089.284431,1089.284431,7.87037037,1.9292448,1091.232699,1093.02863,,,,,,1084.668953,1084.668953,1084.668953,1084.668953,1084.668953,1084.668953,1084.668953,1084.668953,0.0050284,1084.668953,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
0,0,87,0,,,,,,,,,,None,1093.02863,1093.02863,1093.02863,1093.02863,1093.02863,1093.02863,i,0.3060266,1093.361815,1093.361815,1093.361815,1093.361815,1093.361815,1093.361815,1093.660386,1093.660386,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,1095.02363,60,43,80,63,80,62,6,2.0268241,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,1099.584012,1101.123225,1097.532449,1097.532449,1097.532449,1097.532449,1097.532449,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
1,0,88,0,,,,,,,,,,None,1101.123225,1101.123225,1101.123225,1101.123225,1101.123225,1101.123225,i,0.4571815,1101.605734,1101.605734,1101.605734,1101.605734,1101.605734,1101.605734,1101.904762,1101.904762,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,1102.951977,54,49,81,70,81,65,None,None,,,[],[],[],[],[],[],[],-0.6,1,1105.468348,1105.468348,1105.468348,1105.468348,1105.468348,1105.468348,1105.468348,1105.468348,0.005401,1105.468348,48,[-0.013888888888888888],[-0.2935185185185185],[1],[0],[0],[5.5852582000079565],['tijiao_random_2'],1111.068006,1111.068006,1111.068006,1111.068006,5.12962963,2.9015161,1113.987218,1115.89927,,,,,,,,,,,,,,,,,,,,,,235,f,21,2023-03-21_13h32.47.640,RL,2022.2.4,60.16582906
