bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,52.924081300152466,52.924081300152466,space,8.170412600040436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
,,,,,,,,,,,61.12140960013494,61.12140960013494,s,62.462699400028214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,107,107,107,,,,,,,,,,None,1486.5404792001937,1486.5404792001937,1486.5404792001937,1486.5404792001937,1486.5404792001937,1486.5404792001937,f,0.5433865999802947,1487.1074526000302,1487.1074526000302,1487.1074526000302,1487.1074526000302,1487.1074526000302,1487.1074526000302,1487.4046557000838,1487.4046557000838,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1488.7678092001006,1491.2769363999832,1491.2769363999832,1491.2769363999832,1491.2769363999832,1491.2769363999832,37,66,29,34,66,62,6.0,2.874654399929568,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1494.1782220001332,1496.0478183999658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,108,108,108,,,,,,,,,,None,1496.0478183999658,1496.0478183999658,1496.0478183999658,1496.0478183999658,1496.0478183999658,1496.0478183999658,f,0.7629738999530673,1496.8313725001644,1496.8313725001644,1496.8313725001644,1496.8313725001644,1496.8313725001644,1496.8313725001644,1497.1282232999802,1497.1282232999802,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1498.6409066000488,1501.150072999997,1501.150072999997,1501.150072999997,1501.150072999997,1501.150072999997,43,67,28,42,67,35,5.0,1.9601944000460207,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1503.136626600055,1504.990136000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,109,109,109,,,,,,,,,,None,1504.990136000095,1504.990136000095,1504.990136000095,1504.990136000095,1504.990136000095,1504.990136000095,r,1.1472579999826849,1506.17037850013,1506.17037850013,1506.17037850013,1506.17037850013,1506.17037850013,1506.17037850013,1506.4694736001547,1506.4694736001547,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1507.766028400045,1510.2752088999841,1510.2752088999841,1510.2752088999841,1510.2752088999841,1510.2752088999841,37,59,42,32,37,60,3.0,2.2767696001101285,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1512.577479599975,1514.098493500147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,110,110,110,,,,,,,,,,None,1514.098493500147,1514.098493500147,1514.098493500147,1514.098493500147,1514.098493500147,1514.098493500147,f,0.6508499998599291,1514.780948100146,1514.780948100146,1514.780948100146,1514.780948100146,1514.780948100146,1514.780948100146,1515.079072700115,1515.079072700115,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,1516.2095313000027,,,,,,44,52,37,54,52,54,None,None,70,70,[-0.017592592592592594],[-0.3074074074074074],[1],[0],[0],[4.843274099985138],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],8.0,1.963636200176552,1525.5663760001771,1527.3456654001493,,,,,,,,,,,,,1523.583668500185,1523.583668500185,1523.583668500185,1523.583668500185,1518.7203210999724,1518.7203210999724,1518.7203210999724,1518.7203210999724,1518.7203210999724,1518.7203210999724,1518.7203210999724,1518.7203210999724,0.006815500091761351,1518.7203210999724,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,111,111,111,,,,,,,,,,None,1527.3456654001493,1527.3456654001493,1527.3456654001493,1527.3456654001493,1527.3456654001493,1527.3456654001493,f,0.5232435001526028,1527.895886400016,1527.895886400016,1527.895886400016,1527.895886400016,1527.895886400016,1527.895886400016,1528.1936298999935,1528.1936298999935,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,1529.390468500089,,,,,,50,52,37,44,52,59,None,None,,,[],[],[],[],[],[],[],-0.2,1,60,[0.049074074074074076],[-0.31296296296296294],[1],[0],[0],[7.243002700153738],['tijiao_random_2'],8.018518518518519,2.0554363999981433,1541.240044000093,1542.853154100012,,,1531.9104455001652,1531.9104455001652,1531.9104455001652,1531.9104455001652,1531.9104455001652,1531.9104455001652,1531.9104455001652,1531.9104455001652,0.006369499955326319,1531.9104455001652,1539.1660694000311,1539.1660694000311,1539.1660694000311,1539.1660694000311,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,112,112,112,,,,,,,,,,None,1542.853154100012,1542.853154100012,1542.853154100012,1542.853154100012,1542.853154100012,1542.853154100012,f,0.7126258998177946,1543.5872981001157,1543.5872981001157,1543.5872981001157,1543.5872981001157,1543.5872981001157,1543.5872981001157,1543.8840342001058,1543.8840342001058,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1544.7151622001547,1547.224256400019,1547.224256400019,1547.224256400019,1547.224256400019,1547.224256400019,44,56,42,45,56,67,4.0,3.606558399973437,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1550.856865900103,1552.410482000094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,113,113,113,,,,,,,,,,None,1552.410482000094,1552.410482000094,1552.410482000094,1552.410482000094,1552.410482000094,1552.410482000094,f,0.6764696000609547,1553.1090534001123,1553.1090534001123,1553.1090534001123,1553.1090534001123,1553.1090534001123,1553.1090534001123,1553.408274100162,1553.408274100162,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,1554.6214922000654,,,,,,43,53,38,45,53,68,None,None,60,60,[-0.002777777777777778],[-0.27037037037037037],[1],[0],[0],[4.178736900212243],['tijiao'],0.6,0,,[],[],[],[],[],[],[],7.027777777777778,2.944038800196722,1564.29378800001,1565.8073945001233,,,,,,,,,,,,,1561.330870800186,1561.330870800186,1561.330870800186,1561.330870800186,1557.132406800054,1557.132406800054,1557.132406800054,1557.132406800054,1557.132406800054,1557.132406800054,1557.132406800054,1557.132406800054,0.006634199991822243,1557.132406800054,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,114,114,114,,,,,,,,,,None,1565.8073945001233,1565.8073945001233,1565.8073945001233,1565.8073945001233,1565.8073945001233,1565.8073945001233,f,0.4832105999812484,1566.3239878001623,1566.3239878001623,1566.3239878001623,1566.3239878001623,1566.3239878001623,1566.3239878001623,1566.6221696999855,1566.6221696999855,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1568.4002210001927,1570.9096842000727,1570.9096842000727,1570.9096842000727,1570.9096842000727,1570.9096842000727,47,55,30,47,55,49,4.0,2.3762109999079257,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1573.3137811000925,1575.032255700091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,115,115,115,,,,,,,,,,None,1575.032255700091,1575.032255700091,1575.032255700091,1575.032255700091,1575.032255700091,1575.032255700091,j,0.8456333000212908,1575.898150900146,1575.898150900146,1575.898150900146,1575.898150900146,1575.898150900146,1575.898150900146,1576.1959615000524,1576.1959615000524,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1577.9410215001553,1580.4502322000917,1580.4502322000917,1580.4502322000917,1580.4502322000917,1580.4502322000917,51,62,25,44,44,53,6.0,2.5424011999275535,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1583.0189210001845,1584.7889275001362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,116,116,116,,,,,,,,,,None,1584.7889275001362,1584.7889275001362,1584.7889275001362,1584.7889275001362,1584.7889275001362,1584.7889275001362,i,1.000862600049004,1585.820895700017,1585.820895700017,1585.820895700017,1585.820895700017,1585.820895700017,1585.820895700017,1586.1189256000798,1586.1189256000798,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,1587.8308608999941,,,,,,54,53,30,45,30,66,None,None,,,[],[],[],[],[],[],[],0.6,1,30,[0.004629629629629629],[-0.28703703703703703],[1],[0],[0],[4.118710800074041],['tijiao_random_2'],1.9814814814814814,3.9809597998391837,1598.4837558001745,1600.279809199972,,,1590.3515433000866,1590.3515433000866,1590.3515433000866,1590.3515433000866,1590.3515433000866,1590.3515433000866,1590.3515433000866,1590.3515433000866,0.00611159997060895,1590.3515433000866,1594.4846885001753,1594.4846885001753,1594.4846885001753,1594.4846885001753,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,117,117,117,,,,,,,,,,None,1600.279809199972,1600.279809199972,1600.279809199972,1600.279809199972,1600.279809199972,1600.279809199972,f,0.9110499999951571,1601.2122597000562,1601.2122597000562,1601.2122597000562,1601.2122597000562,1601.2122597000562,1601.2122597000562,1601.5103168999776,1601.5103168999776,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1602.8232119001914,1605.332325299969,1605.332325299969,1605.332325299969,1605.332325299969,1605.332325299969,44,56,36,44,56,52,3.0,3.805621199775487,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,1609.1633682001848,1611.06686859997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,118,118,118,,,,,,,,,,None,1611.06686859997,1611.06686859997,1611.06686859997,1611.06686859997,1611.06686859997,1611.06686859997,f,0.609908799873665,1611.6991043000016,1611.6991043000016,1611.6991043000016,1611.6991043000016,1611.6991043000016,1611.6991043000016,1611.998413000023,1611.998413000023,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1613.6437592001166,1616.1530166000593,1616.1530166000593,1616.1530166000593,1616.1530166000593,1616.1530166000593,49,57,30,35,57,65,4.0,2.5091552000958472,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1618.6892908001319,1620.6908657001331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,119,119,119,,,,,,,,,,None,1620.6908657001331,1620.6908657001331,1620.6908657001331,1620.6908657001331,1620.6908657001331,1620.6908657001331,r,0.6180416999850422,1621.3420667001046,1621.3420667001046,1621.3420667001046,1621.3420667001046,1621.3420667001046,1621.3420667001046,1621.6383563000709,1621.6383563000709,1622.4693541000597,1622.4693541000597,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,1622.486269599991,,,,,,57,50,27,51,57,63,None,None,,,[],[],[],[],[],[],[],0.6,1,30,[0.017592592592592594],[-0.29814814814814816],[1],[0],[0],[4.800564100034535],['tijiao_random_2'],3.0,3.8333612999413162,1633.6714729999658,1635.400543600088,,,1625.0061821001582,1625.0061821001582,1625.0061821001582,1625.0061821001582,1625.0061821001582,1625.0061821001582,1625.0061821001582,1625.0061821001582,0.006456099916249514,1625.0061821001582,1629.8193304999731,1629.8193304999731,1629.8193304999731,1629.8193304999731,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,120,120,120,,,,,,,,,,None,1635.400543600088,1635.400543600088,1635.400543600088,1635.400543600088,1635.400543600088,1635.400543600088,i,0.43113109981641173,1635.8514947001822,1635.8514947001822,1635.8514947001822,1635.8514947001822,1635.8514947001822,1635.8514947001822,1636.1487257999834,1636.1487257999834,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1637.0797642001417,1639.5890395001043,1639.5890395001043,1639.5890395001043,1639.5890395001043,1639.5890395001043,50,57,19,41,19,61,1.0,1.2285837000235915,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1640.8434024001472,1642.664239300182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,121,121,121,,,,,,,,,,None,1642.664239300182,1642.664239300182,1642.664239300182,1642.664239300182,1642.664239300182,1642.664239300182,f,0.7523070001043379,1643.4480630999897,1643.4480630999897,1643.4480630999897,1643.4480630999897,1643.4480630999897,1643.4480630999897,1643.7450414001942,1643.7450414001942,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1644.692513300106,1647.2016121000051,1647.2016121000051,1647.2016121000051,1647.2016121000051,1647.2016121000051,43,63,20,42,63,54,5.0,2.2931691999547184,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1649.521578800166,1651.3570103000384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,122,122,122,,,,,,,,,,None,1651.3570103000384,1651.3570103000384,1651.3570103000384,1651.3570103000384,1651.3570103000384,1651.3570103000384,f,0.5755511000752449,1651.9559224001132,1651.9559224001132,1651.9559224001132,1651.9559224001132,1651.9559224001132,1651.9559224001132,1652.2550137999933,1652.2550137999933,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,1654.1994939001743,,,,,,46,66,24,40,66,50,None,None,,,[],[],[],[],[],[],[],-0.2,1,60,[-0.022222222222222223],[-0.29907407407407405],[1],[0],[0],[5.664116600062698],['tijiao_random_2'],8.981481481481481,1.6050028000026941,1664.0217462000437,1665.5519709000364,,,1656.7206294999924,1656.7206294999924,1656.7206294999924,1656.7206294999924,1656.7206294999924,1656.7206294999924,1656.7206294999924,1656.7206294999924,0.006702600046992302,1656.7206294999924,1662.397516099969,1662.397516099969,1662.397516099969,1662.397516099969,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,123,123,123,,,,,,,,,,None,1665.5519709000364,1665.5519709000364,1665.5519709000364,1665.5519709000364,1665.5519709000364,1665.5519709000364,f,0.6539116001222283,1666.234879200114,1666.234879200114,1666.234879200114,1666.234879200114,1666.234879200114,1666.234879200114,1666.5327372001484,1666.5327372001484,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1667.5631685999688,1670.0720658001956,1670.0720658001956,1670.0720658001956,1670.0720658001956,1670.0720658001956,41,57,22,35,57,76,5.0,2.3096105000004172,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1672.40738970018,1674.2614657999948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,124,124,124,,,,,,,,,,None,1674.2614657999948,1674.2614657999948,1674.2614657999948,1674.2614657999948,1674.2614657999948,1674.2614657999948,r,0.657340900041163,1674.9438665001653,1674.9438665001653,1674.9438665001653,1674.9438665001653,1674.9438665001653,1674.9438665001653,1675.2420678001363,1675.2420678001363,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,1676.5055671001319,,,,,,37,60,24,53,37,56,None,None,,,[],[],[],[],[],[],[],0.2,1,50,[0.04259259259259259],[-0.2740740740740741],[1],[0],[0],[4.2196963001042604],['tijiao_random_2'],6.018518518518519,4.014794000191614,1687.2916672001593,1688.8877709000371,,,1679.0247678000014,1679.0247678000014,1679.0247678000014,1679.0247678000014,1679.0247678000014,1679.0247678000014,1679.0247678000014,1679.0247678000014,0.006909900112077594,1679.0247678000014,1683.2583830000367,1683.2583830000367,1683.2583830000367,1683.2583830000367,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,125,125,125,,,,,,,,,,None,1688.8877709000371,1688.8877709000371,1688.8877709000371,1688.8877709000371,1688.8877709000371,1688.8877709000371,i,0.589064700063318,1689.506390800001,1689.506390800001,1689.506390800001,1689.506390800001,1689.506390800001,1689.506390800001,1689.802507000044,1689.802507000044,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,1691.1323727001436,,,,,,49,53,21,40,21,61,None,None,50,50,[0.020370370370370372],[-0.29074074074074074],[1],[0],[0],[4.095682800048962],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],9.953703703703704,1.930097300093621,1699.7078798001166,1701.6200447001029,,,,,,,,,,,,,1697.7589579999913,1697.7589579999913,1697.7589579999913,1697.7589579999913,1693.6425615001936,1693.6425615001936,1693.6425615001936,1693.6425615001936,1693.6425615001936,1693.6425615001936,1693.6425615001936,1693.6425615001936,0.006209600018337369,1693.6425615001936,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,126,126,126,,,,,,,,,,None,1701.6200447001029,1701.6200447001029,1701.6200447001029,1701.6200447001029,1701.6200447001029,1701.6200447001029,f,0.6654759000521153,1702.3196890000254,1702.3196890000254,1702.3196890000254,1702.3196890000254,1702.3196890000254,1702.3196890000254,1702.6173725000117,1702.6173725000117,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,1703.8643286000006,,,,,,36,50,19,43,50,55,None,None,,,[],[],[],[],[],[],[],0.6,1,30,[-0.013888888888888888],[-0.2916666666666667],[1],[0],[0],[3.736866799881682],['tijiao_random_2'],7.962962962962963,5.994161899900064,1716.146076500183,1718.0915235001594,,,1706.3842800001148,1706.3842800001148,1706.3842800001148,1706.3842800001148,1706.3842800001148,1706.3842800001148,1706.3842800001148,1706.3842800001148,0.007133099948987365,1706.3842800001148,1710.133402200183,1710.133402200183,1710.133402200183,1710.133402200183,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,127,127,127,,,,,,,,,,None,1718.0915235001594,1718.0915235001594,1718.0915235001594,1718.0915235001594,1718.0915235001594,1718.0915235001594,i,0.43065920006483793,1718.542356000049,1718.542356000049,1718.542356000049,1718.542356000049,1718.542356000049,1718.542356000049,1718.8401824000757,1718.8401824000757,1719.7870408999734,1719.7870408999734,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,1719.8042425999884,,,,,,32,43,25,44,25,56,None,None,,,[],[],[],[],[],[],[],0.2,1,30,[0.07222222222222222],[-0.27037037037037037],[1],[0],[0],[3.787827600026503],['tijiao_random_2'],8.99074074074074,1.6381317998748273,1727.7810446000658,1729.5938570001163,,,1722.3230687000323,1722.3230687000323,1722.3230687000323,1722.3230687000323,1722.3230687000323,1722.3230687000323,1722.3230687000323,1722.3230687000323,0.007201800122857094,1722.3230687000323,1726.1248296000995,1726.1248296000995,1726.1248296000995,1726.1248296000995,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,128,128,128,,,,,,,,,,None,1729.5938570001163,1729.5938570001163,1729.5938570001163,1729.5938570001163,1729.5938570001163,1729.5938570001163,f,0.6141256999690086,1730.2264074000996,1730.2264074000996,1730.2264074000996,1730.2264074000996,1730.2264074000996,1730.2264074000996,1730.5249326000921,1730.5249326000921,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,1731.388749500038,,,,,,27,48,29,43,48,59,None,None,50,50,[0.011111111111111112],[-0.2898148148148148],[1],[0],[0],[4.491328899981454],['tijiao'],0.2,0,,[],[],[],[],[],[],[],5.9907407407407405,4.240570300025865,1742.674068500055,1744.5697655000258,,,,,,,,,,,,,1738.4142996000592,1738.4142996000592,1738.4142996000592,1738.4142996000592,1733.903561500134,1733.903561500134,1733.903561500134,1733.903561500134,1733.903561500134,1733.903561500134,1733.903561500134,1733.903561500134,0.00910549983382225,1733.903561500134,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
