bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,expectself.text,expectself.started,expectself.stopped,tijiao_click.started,tijiao_click.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
0,0.3,0.225,0,37,37,37,,,,,,,,,,,,,,,None,None,None,None,None,529.3319404000067,None,529.3319404000067,None,529.3319404000067,None,529.3319404000067,None,r,1.1041390000027604,529.3319404000067,None,529.3319404000067,None,530.4825123000192,None,530.4825123000192,None,530.4825123000192,None,530.4825123000192,None,530.4825123000192,None,530.4825123000192,None,530.7786872000434,None,530.7786872000434,None,532.3292389000417,None,532.3292389000417,None,532.3292389000417,None,532.3292389000417,None,532.3292389000417,None,532.3292389000417,None,532.3292389000417,None,532.3292389000417,None,532.3292389000417,None,38,53,1,58,38,52,None,None,None,None,None,None,None,None,None,None,None,None,10,534.8538744000252,None,534.8538744000252,None,534.8538744000252,None,534.8538744000252,None,534.8538744000252,None,534.8538744000252,None,534.8538744000252,None,10,534.8538744000252,None,0.001790479989722371,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,1.078125,1.4975494000245817,540.7420252000447,None,540.7420252000447,None,540.7420252000447,None,540.7420252000447,None,None,None,542.2527846000157,None,-0.11458333333333333,-0.2643229166666667,1,0,0,5.839668500004336,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,,,,,,None,None,None,None,None,544.0589710000204,None,544.0589710000204,None,544.0589710000204,None,544.0589710000204,None,j,0.9371919999830425,544.0589710000204,None,544.0589710000204,None,545.0433294000104,None,545.0433294000104,None,545.0433294000104,None,545.0433294000104,None,545.0433294000104,None,545.0433294000104,None,545.3389244000427,None,545.3389244000427,None,546.5697813000297,None,546.5697813000297,None,546.5697813000297,None,546.5697813000297,None,546.5697813000297,None,546.5697813000297,None,546.5697813000297,None,546.5697813000297,None,546.5697813000297,None,46,52,18,53,53,59,549.0957625000156,None,3.0,2.015993000008166,549.0957625000156,None,549.0957625000156,None,549.0957625000156,None,549.0957625000156,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,551.1634833000135,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,39,39,39,,,,,,,,,,,,,,,None,None,None,None,None,553.0151351999957,None,553.0151351999957,None,553.0151351999957,None,553.0151351999957,None,f,1.161145900026895,553.0151351999957,None,553.0151351999957,None,554.2184240000206,None,554.2184240000206,None,554.2184240000206,None,554.2184240000206,None,554.2184240000206,None,554.2184240000206,None,554.5118893000181,556.1962242000154,554.5118893000181,556.1962242000154,556.2284361000056,None,556.2284361000056,None,556.2284361000056,None,556.2284361000056,None,556.2284361000056,None,556.2284361000056,None,556.2284361000056,None,556.2284361000056,None,556.2284361000056,None,44,48,14,49,48,62,558.7561306999996,None,1.0,1.6320131999673322,558.7561306999996,None,558.7561306999996,None,558.7561306999996,None,558.7561306999996,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,560.4432597000268,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,,,,,,None,None,None,None,None,561.9880782000255,None,561.9880782000255,None,561.9880782000255,None,561.9880782000255,None,i,1.1781726000481285,561.9880782000255,None,561.9880782000255,None,563.2080311000464,None,563.2080311000464,None,563.2080311000464,None,563.2080311000464,None,563.2080311000464,None,563.2080311000464,None,563.5013034000294,None,563.5013034000294,None,564.4164547999972,None,564.4164547999972,None,564.4164547999972,None,564.4164547999972,None,564.4164547999972,None,564.4164547999972,None,564.4164547999972,None,564.4164547999972,None,564.4164547999972,None,38,54,19,57,19,75,566.9405497999978,None,1.0,1.2167764999903738,566.9405497999978,None,566.9405497999978,None,566.9405497999978,None,566.9405497999978,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,568.2077272000024,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,41,41,41,,,,,,,,,,,,,,,None,None,None,None,None,569.8266867999919,None,569.8266867999919,None,569.8266867999919,None,569.8266867999919,None,f,1.0696111000142992,569.8266867999919,None,569.8266867999919,None,570.945893600001,None,570.945893600001,None,570.945893600001,None,570.945893600001,None,570.945893600001,None,570.945893600001,None,571.239928200026,572.8244690000429,571.239928200026,572.8244690000429,572.8570296000107,None,572.8570296000107,None,572.8570296000107,None,572.8570296000107,None,572.8570296000107,None,572.8570296000107,None,572.8570296000107,None,572.8570296000107,None,572.8570296000107,None,47,43,11,58,43,74,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,1,575.4056052000378,None,575.4056052000378,None,575.4056052000378,None,575.4056052000378,None,575.4056052000378,None,575.4056052000378,None,11,575.4056052000378,None,575.4056052000378,None,0.011464559996966273,None,1,1.2814745000214316,581.619907699991,None,581.619907699991,None,581.619907699991,None,581.619907699991,None,None,None,582.9291304000071,None,,,,,,,,0.109375,-0.2708333333333333,1,0,0,6.183232299983501,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,,,,,,None,None,None,None,None,584.6035323000397,None,584.6035323000397,None,584.6035323000397,None,584.6035323000397,None,i,1.213080799963791,584.6035323000397,None,584.6035323000397,None,585.8563314999919,None,585.8563314999919,None,585.8563314999919,None,585.8563314999919,None,585.8563314999919,None,585.8563314999919,None,586.1503358000191,None,586.1503358000191,None,587.6988310000161,None,587.6988310000161,None,587.6988310000161,None,587.6988310000161,None,587.6988310000161,None,587.6988310000161,None,587.6988310000161,None,587.6988310000161,None,587.6988310000161,None,52,49,17,55,17,34,590.2184758000076,None,2.0,2.7218931999523193,590.2184758000076,None,590.2184758000076,None,590.2184758000076,None,590.2184758000076,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,593.0031352000078,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,43,43,43,,,,,,,,,,,,,,,None,None,None,None,None,594.8772650000174,None,594.8772650000174,None,594.8772650000174,None,594.8772650000174,None,j,1.0992047000327148,594.8772650000174,None,594.8772650000174,None,596.030341500009,None,596.030341500009,None,596.030341500009,None,596.030341500009,None,596.030341500009,None,596.030341500009,None,596.3240769000258,598.0582082000328,596.3240769000258,598.0582082000328,598.0913514000131,None,598.0913514000131,None,598.0913514000131,None,598.0913514000131,None,598.0913514000131,None,598.0913514000131,None,598.0913514000131,None,598.0913514000131,None,598.0913514000131,None,43,46,3,64,64,55,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,1,600.6336465000059,None,600.6336465000059,None,600.6336465000059,None,600.6336465000059,None,600.6336465000059,None,600.6336465000059,None,74,600.6336465000059,None,600.6336465000059,None,0.0013374199625104666,None,2.0546875,3.027909099997487,608.1266722000437,None,608.1266722000437,None,608.1266722000437,None,608.1266722000437,None,None,None,611.1823789000046,None,,,,,,,,0.0013020833333333333,-0.2942708333333333,1,0,0,7.457791199965868,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,,,,,,None,None,None,None,None,612.823267800035,None,612.823267800035,None,612.823267800035,None,612.823267800035,None,i,0.24367440002970397,612.823267800035,None,612.823267800035,None,613.1073076000321,None,613.1073076000321,None,613.1073076000321,None,613.1073076000321,None,613.1073076000321,None,613.1073076000321,None,613.4027818000177,None,613.4027818000177,None,614.4238933000015,None,614.4238933000015,None,614.4238933000015,None,614.4238933000015,None,614.4238933000015,None,614.4238933000015,None,614.4238933000015,None,614.4238933000015,None,614.4238933000015,None,41,51,13,61,13,77,616.9607991999947,None,1.0,1.1304935999796726,616.9607991999947,None,616.9607991999947,None,616.9607991999947,None,616.9607991999947,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,618.143053900043,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,45,45,45,,,,,,,,,,,,,,,None,None,None,None,None,620.071117000014,None,620.071117000014,None,620.071117000014,None,620.071117000014,None,j,1.3355837000417523,620.071117000014,None,620.071117000014,None,621.4486251000199,None,621.4486251000199,None,621.4486251000199,None,621.4486251000199,None,621.4486251000199,None,621.4486251000199,None,621.7416605000035,623.5599326000083,621.7416605000035,623.5599326000083,623.5917012999998,None,623.5917012999998,None,623.5917012999998,None,623.5917012999998,None,623.5917012999998,None,623.5917012999998,None,623.5917012999998,None,623.5917012999998,None,623.5917012999998,None,48,50,5,70,70,74,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,1,626.1337387000094,None,626.1337387000094,None,626.1337387000094,None,626.1337387000094,None,626.1337387000094,None,626.1337387000094,None,17,626.1337387000094,None,626.1337387000094,None,0.0022492199786938727,None,1.924479166666667,2.2432248000404797,631.1438603000133,None,631.1438603000133,None,631.1438603000133,None,631.1438603000133,None,None,None,633.4148282000097,None,,,,,,,,0.029947916666666668,-0.2981770833333333,1,0,0,4.973217200022191,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,,,,,,None,None,None,None,None,635.1556072999956,None,635.1556072999956,None,635.1556072999956,None,635.1556072999956,None,j,0.8412119999993593,635.1556072999956,None,635.1556072999956,None,636.0417097000172,None,636.0417097000172,None,636.0417097000172,None,636.0417097000172,None,636.0417097000172,None,636.0417097000172,None,636.3352948999964,638.2699396000244,636.3352948999964,638.2699396000244,638.3029099000269,None,638.3029099000269,None,638.3029099000269,None,638.3029099000269,None,638.3029099000269,None,638.3029099000269,None,638.3029099000269,None,638.3029099000269,None,638.3029099000269,None,42,49,6,61,61,37,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,1,640.8510311000282,None,640.8510311000282,None,640.8510311000282,None,640.8510311000282,None,640.8510311000282,None,640.8510311000282,None,30,640.8510311000282,None,640.8510311000282,None,0.01136715995380655,None,3.03125,2.058804999978747,645.4070929000154,None,645.4070929000154,None,645.4070929000154,None,645.4070929000154,None,None,None,647.4907702000346,None,,,,,,,,-0.006510416666666667,-0.3046875,1,0,0,4.51549060002435,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,47,47,47,,,,,,,,,,,,,,,None,None,None,None,None,649.4486256000237,None,649.4486256000237,None,649.4486256000237,None,649.4486256000237,None,f,1.069302800053265,649.4486256000237,None,649.4486256000237,None,650.568321800034,None,650.568321800034,None,650.568321800034,None,650.568321800034,None,650.568321800034,None,650.568321800034,None,650.8620384000242,None,650.8620384000242,None,652.4258167000371,None,652.4258167000371,None,652.4258167000371,None,652.4258167000371,None,652.4258167000371,None,652.4258167000371,None,652.4258167000371,None,652.4258167000371,None,652.4258167000371,None,48,50,8,65,50,42,None,None,None,None,None,None,None,None,None,None,None,None,50,654.9582398000057,None,654.9582398000057,None,654.9582398000057,None,654.9582398000057,None,654.9582398000057,None,654.9582398000057,None,654.9582398000057,None,50,654.9582398000057,None,0.014743219944648445,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,3.03125,2.208787699986715,660.4181065000012,None,660.4181065000012,None,660.4181065000012,None,660.4181065000012,None,None,None,662.6513170000399,None,-0.0013020833333333333,-0.23697916666666666,1,0,0,5.16871950001223,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,48,48,48,,,,,,,,,,,,,,,None,None,None,None,None,664.2589408000349,None,664.2589408000349,None,664.2589408000349,None,664.2589408000349,None,f,0.8290608000243083,664.2589408000349,None,664.2589408000349,None,665.1293552000425,None,665.1293552000425,None,665.1293552000425,None,665.1293552000425,None,665.1293552000425,None,665.1293552000425,None,665.4221057000104,None,665.4221057000104,None,667.2519126000116,None,667.2519126000116,None,667.2519126000116,None,667.2519126000116,None,667.2519126000116,None,667.2519126000116,None,667.2519126000116,None,667.2519126000116,None,667.2519126000116,None,41,47,6,65,47,47,669.779548200022,None,4.0,2.4510834999964572,669.779548200022,None,669.779548200022,None,669.779548200022,None,669.779548200022,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,672.2796992000076,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,49,49,49,,,,,,,,,,,,,,,None,None,None,None,None,673.9485904000467,None,673.9485904000467,None,673.9485904000467,None,673.9485904000467,None,f,0.3594812999945134,673.9485904000467,None,673.9485904000467,None,674.3509932000306,None,674.3509932000306,None,674.3509932000306,None,674.3509932000306,None,674.3509932000306,None,674.3509932000306,None,674.6450442000059,None,674.6450442000059,None,676.343602100038,None,676.343602100038,None,676.343602100038,None,676.343602100038,None,676.343602100038,None,676.343602100038,None,676.343602100038,None,676.343602100038,None,676.343602100038,None,46,34,-4,67,34,82,678.8609850000357,None,1.0,1.4396258000051603,678.8609850000357,None,678.8609850000357,None,678.8609850000357,None,678.8609850000357,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,680.3507802000386,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,50,50,50,,,,,,,,,,,,,,,None,None,None,None,None,682.03792110004,None,682.03792110004,None,682.03792110004,None,682.03792110004,None,j,1.1502068000263534,682.03792110004,None,682.03792110004,None,683.2377487000194,None,683.2377487000194,None,683.2377487000194,None,683.2377487000194,None,683.2377487000194,None,683.2377487000194,None,683.534721700009,685.3358368999907,683.534721700009,685.3358368999907,685.3696534000337,None,685.3696534000337,None,685.3696534000337,None,685.3696534000337,None,685.3696534000337,None,685.3696534000337,None,685.3696534000337,None,685.3696534000337,None,685.3696534000337,None,46,40,13,70,70,43,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,1,687.9091159999953,None,687.9091159999953,None,687.9091159999953,None,687.9091159999953,None,687.9091159999953,None,687.9091159999953,None,40,687.9091159999953,None,687.9091159999953,None,0.0031289199832826853,None,2.966145833333333,1.7649765000096522,693.0139990000171,None,693.0139990000171,None,693.0139990000171,None,693.0139990000171,None,None,None,694.7917652000324,None,,,,,,,,0.010416666666666666,-0.23307291666666666,1,0,0,4.773278400010895,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,51,51,51,,,,,,,,,,,,,,,None,None,None,None,None,696.7313729000161,None,696.7313729000161,None,696.7313729000161,None,696.7313729000161,None,j,0.936872599995695,696.7313729000161,None,696.7313729000161,None,697.7182770000072,None,697.7182770000072,None,697.7182770000072,None,697.7182770000072,None,697.7182770000072,None,697.7182770000072,None,698.0116417999961,None,698.0116417999961,None,698.9265327000176,None,698.9265327000176,None,698.9265327000176,None,698.9265327000176,None,698.9265327000176,None,698.9265327000176,None,698.9265327000176,None,698.9265327000176,None,698.9265327000176,None,47,48,14,67,67,79,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,1,701.4823225000291,None,701.4823225000291,None,701.4823225000291,None,701.4823225000291,None,701.4823225000291,None,701.4823225000291,None,17,701.4823225000291,None,701.4823225000291,None,0.005531259987037629,None,2.875,2.7872733999975026,706.0334682000102,None,706.0334682000102,None,706.0334682000102,None,706.0334682000102,None,None,None,708.8334251000197,None,,,,,,,,-0.013020833333333334,-0.2838541666666667,1,0,0,4.5098403000156395,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,52,52,52,,,,,,,,,,,,,,,None,None,None,None,None,710.5406039000372,None,710.5406039000372,None,710.5406039000372,None,710.5406039000372,None,j,0.9978341000387445,710.5406039000372,None,710.5406039000372,None,711.5764593000058,None,711.5764593000058,None,711.5764593000058,None,711.5764593000058,None,711.5764593000058,None,711.5764593000058,None,711.8711151000462,None,711.8711151000462,None,713.1035678000189,None,713.1035678000189,None,713.1035678000189,None,713.1035678000189,None,713.1035678000189,None,713.1035678000189,None,713.1035678000189,None,713.1035678000189,None,713.1035678000189,None,49,49,11,69,69,77,715.6210794000071,None,6.0,2.04082950000884,715.6210794000071,None,715.6210794000071,None,715.6210794000071,None,715.6210794000071,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,717.7235110000474,None,,,,,,,,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,53,53,53,,,,,,,,,,,,,,,None,None,None,None,None,719.5133662000299,None,719.5133662000299,None,719.5133662000299,None,719.5133662000299,None,j,1.315065000031609,719.5133662000299,None,719.5133662000299,None,720.8653638000251,None,720.8653638000251,None,720.8653638000251,None,720.8653638000251,None,720.8653638000251,None,720.8653638000251,None,721.1608277999912,722.1615518000326,721.1608277999912,722.1615518000326,722.1933453000383,None,722.1933453000383,None,722.1933453000383,None,722.1933453000383,None,722.1933453000383,None,722.1933453000383,None,722.1933453000383,None,722.1933453000383,None,722.1933453000383,None,47,50,3,56,56,76,None,None,None,None,None,None,None,None,None,None,None,None,40,724.7297259999905,None,724.7297259999905,None,724.7297259999905,None,724.7297259999905,None,724.7297259999905,None,724.7297259999905,None,724.7297259999905,None,40,724.7297259999905,None,0.00853601994458586,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.0859375,2.117298499972094,730.188668399991,None,730.188668399991,None,730.188668399991,None,730.188668399991,None,None,None,732.3266287000151,None,0.08723958333333333,-0.2838541666666667,1,0,0,5.413577100029215,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,54,54,54,,,,,,,,,,,,,,,None,None,None,None,None,733.8405505000264,None,733.8405505000264,None,733.8405505000264,None,733.8405505000264,None,i,1.117941599979531,733.8405505000264,None,733.8405505000264,None,735.0105698000407,None,735.0105698000407,None,735.0105698000407,None,735.0105698000407,None,735.0105698000407,None,735.0105698000407,None,735.2873738000053,736.6718433999922,735.2873738000053,736.6718433999922,736.7053467000369,None,736.7053467000369,None,736.7053467000369,None,736.7053467000369,None,736.7053467000369,None,736.7053467000369,None,736.7053467000369,None,736.7053467000369,None,736.7053467000369,None,39,51,16,56,16,75,None,None,None,None,None,None,None,None,None,None,None,None,0,739.241437299992,None,739.241437299992,None,739.241437299992,None,739.241437299992,None,739.241437299992,None,739.241437299992,None,739.241437299992,None,0,739.241437299992,None,0.008258619986008853,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.020833333333334,2.001690700009931,743.1950721000321,None,743.1950721000321,None,743.1950721000321,None,743.1950721000321,None,None,None,745.2104737000191,None,0.11588541666666667,-0.2955729166666667,1,0,0,3.912026100035291,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,55,55,55,,,,,,,,,,,,,,,None,None,None,None,None,747.0834650000324,None,747.0834650000324,None,747.0834650000324,None,747.0834650000324,None,f,0.5951778999879025,747.0834650000324,None,747.0834650000324,None,747.7231603999971,None,747.7231603999971,None,747.7231603999971,None,747.7231603999971,None,747.7231603999971,None,747.7231603999971,None,748.0129771000356,None,748.0129771000356,None,749.6103551000124,None,749.6103551000124,None,749.6103551000124,None,749.6103551000124,None,749.6103551000124,None,749.6103551000124,None,749.6103551000124,None,749.6103551000124,None,749.6103551000124,None,46,46,10,59,46,88,None,None,None,None,None,None,None,None,None,None,None,None,40,752.1416843000334,None,752.1416843000334,None,752.1416843000334,None,752.1416843000334,None,752.1416843000334,None,752.1416843000334,None,752.1416843000334,None,40,752.1416843000334,None,0.01586821995442733,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,1.9375,2.200965100026224,758.7574374999967,None,758.7574374999967,None,758.7574374999967,None,758.7574374999967,None,None,None,760.9864282000344,None,0.13932291666666666,-0.296875,1,0,0,6.571368700009771,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
1,-0.3,-0.225,0,56,56,56,,,,,,,,,,,,,,,None,None,None,None,None,762.5771894000354,None,762.5771894000354,None,762.5771894000354,None,762.5771894000354,None,j,0.4815641000168398,762.5771894000354,None,762.5771894000354,None,763.1120102000423,None,763.1120102000423,None,763.1120102000423,None,763.1120102000423,None,763.1120102000423,None,763.1120102000423,None,763.4067008999991,None,763.4067008999991,None,764.8875062000006,None,764.8875062000006,None,764.8875062000006,None,764.8875062000006,None,764.8875062000006,None,764.8875062000006,None,764.8875062000006,None,764.8875062000006,None,764.8875062000006,None,46,44,11,64,64,83,None,None,None,None,None,None,None,None,None,None,None,None,64,767.4202878000215,None,767.4202878000215,None,767.4202878000215,None,767.4202878000215,None,767.4202878000215,None,767.4202878000215,None,767.4202878000215,None,64,767.4202878000215,None,0.015083620033692569,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.046875,1.2246864000335336,775.1164740000386,None,775.1164740000386,None,775.1164740000386,None,775.1164740000386,None,None,None,776.3636319999932,None,0.037760416666666664,-0.2942708333333333,1,0,0,7.654326699965168,tijiao,,,,,,,,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
0,0.3,0.225,0,57,57,57,,,,,,,,,,,,,,,None,None,None,None,None,777.9040778999915,None,777.9040778999915,None,777.9040778999915,None,777.9040778999915,None,j,0.2948058000183664,777.9040778999915,None,777.9040778999915,None,778.2424498000182,None,778.2424498000182,None,778.2424498000182,None,778.2424498000182,None,778.2424498000182,None,778.2424498000182,None,778.5173134999932,779.7183638000279,778.5173134999932,779.7183638000279,779.7677983000176,None,779.7677983000176,None,779.7677983000176,None,779.7677983000176,None,779.7677983000176,None,779.7677983000176,None,779.7677983000176,None,779.7677983000176,None,779.7677983000176,None,56,44,12,72,72,49,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,1,782.3080822000047,None,782.3080822000047,None,782.3080822000047,None,782.3080822000047,None,782.3080822000047,None,782.3080822000047,None,43,782.3080822000047,None,782.3080822000047,None,0.003067619982175529,None,3.838541666666666,1.7045663999742828,787.0613698000088,None,787.0613698000088,None,787.0613698000088,None,787.0613698000088,None,None,None,788.7926725000143,None,,,,,,,,-0.016927083333333332,-0.2864583333333333,1,0,0,4.724014600040391,tijiao,,230,f,21,2023_Mar_20_1017,RL,2021.2.3,60.25058217147471,
