bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,18.4311633000616,18.4311633000616,space,6.516609500045888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
,,,,,,,,,,,24.97644430003129,24.97644430003129,s,12.801546000060625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,265.79091069998685,265.79091069998685,265.79091069998685,265.79091069998685,265.79091069998685,265.79091069998685,j,0.3769053000723943,266.19178280001506,266.19178280001506,266.19178280001506,266.19178280001506,266.19178280001506,266.19178280001506,266.48926139995456,266.48926139995456,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,268.1183091000421,36,29,54,46,46,59,6.0,2.3428921999875456,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,272.99864540004637,274.93268139997963,270.62737710005604,270.62737710005604,270.62737710005604,270.62737710005604,270.62737710005604,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,274.93268139997963,274.93268139997963,274.93268139997963,274.93268139997963,274.93268139997963,274.93268139997963,f,0.49472019996028394,275.4487127000466,275.4487127000466,275.4487127000466,275.4487127000466,275.4487127000466,275.4487127000466,275.7474555999506,275.7474555999506,277.35967759997584,277.35967759997584,277.376463899971,277.376463899971,277.376463899971,277.376463899971,277.376463899971,277.376463899971,277.376463899971,277.376463899971,277.376463899971,277.376463899971,277.376463899971,277.376463899971,277.376463899971,277.376463899971,277.376463899971,37,29,56,47,29,48,4.0,1.9940287000499666,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,281.9066332000075,283.509309999994,279.8851974999998,279.8851974999998,279.8851974999998,279.8851974999998,279.8851974999998,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,283.509309999994,283.509309999994,283.509309999994,283.509309999994,283.509309999994,283.509309999994,j,0.5893008999992162,284.1258292000275,284.1258292000275,284.1258292000275,284.1258292000275,284.1258292000275,284.1258292000275,284.4235637000529,284.4235637000529,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,285.8698231000453,42,27,52,63,63,36,6.0,1.76135200005956,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,290.1683420999907,291.8368062999798,288.3786758000497,288.3786758000497,288.3786758000497,288.3786758000497,288.3786758000497,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,291.8368062999798,291.8368062999798,291.8368062999798,291.8368062999798,291.8368062999798,291.8368062999798,i,0.35377689998131245,292.22121039999183,292.22121039999183,292.22121039999183,292.22121039999183,292.22121039999183,292.22121039999183,292.51850760006346,292.51850760006346,293.7147483000299,293.7147483000299,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,293.73157099995296,36,39,60,57,60,41,None,None,45,45,[-0.016666666666666666],[-0.31851851851851853],[1],[0],[0],[4.410693300073035],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],300.6747117000632,300.6747117000632,300.6747117000632,300.6747117000632,9.935185185185187,2.2123219000641257,302.9056394000072,304.76819350000005,,,,,,296.2433256000513,296.2433256000513,296.2433256000513,296.2433256000513,296.2433256000513,296.2433256000513,296.2433256000513,296.2433256000513,0.0074583999812603,296.2433256000513,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,304.76819350000005,304.76819350000005,304.76819350000005,304.76819350000005,304.76819350000005,304.76819350000005,f,0.3534077999647707,305.1509745999938,305.1509745999938,305.1509745999938,305.1509745999938,305.1509745999938,305.1509745999938,305.44971930002794,305.44971930002794,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,307.19486920000054,45,38,52,53,38,46,None,None,,,[],[],[],[],[],[],[],0.6,1,309.7146088000154,309.7146088000154,309.7146088000154,309.7146088000154,309.7146088000154,309.7146088000154,309.7146088000154,309.7146088000154,0.006386199966073036,309.7146088000154,65,[-0.04537037037037037],[-0.26666666666666666],[1],[0],[0],[4.50146419997327],['tijiao_random_2'],314.23056279995944,314.23056279995944,314.23056279995944,314.23056279995944,9.12962962962963,1.654766899999231,315.9034176999703,317.73270399996545,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,317.73270399996545,317.73270399996545,317.73270399996545,317.73270399996545,317.73270399996545,317.73270399996545,j,0.4055048000300303,318.1655028000241,318.1655028000241,318.1655028000241,318.1655028000241,318.1655028000241,318.1655028000241,318.46441470005084,318.46441470005084,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,320.1264877000358,39,34,52,45,45,41,6.0,2.010436800075695,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,324.67136539996136,326.50890370004345,322.63558330002706,322.63558330002706,322.63558330002706,322.63558330002706,322.63558330002706,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,326.50890370004345,326.50890370004345,326.50890370004345,326.50890370004345,326.50890370004345,326.50890370004345,j,0.5540418999735266,327.091819299967,327.091819299967,327.091819299967,327.091819299967,327.091819299967,327.091819299967,327.39003580005374,327.39003580005374,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,328.50354780000634,40,26,51,57,57,69,None,None,62,62,[0.11388888888888889],[-0.30277777777777776],[1],[0],[0],[8.018139900057577],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],339.052854700014,339.052854700014,339.052854700014,339.052854700014,9.13888888888889,1.8799748999299482,340.95152959995903,342.84715729998425,,,,,,331.01415349997114,331.01415349997114,331.01415349997114,331.01415349997114,331.01415349997114,331.01415349997114,331.01415349997114,331.01415349997114,0.006318500032648444,331.01415349997114,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,342.84715729998425,342.84715729998425,342.84715729998425,342.84715729998425,342.84715729998425,342.84715729998425,i,0.32339120004326105,343.19823209999595,343.19823209999595,343.19823209999595,343.19823209999595,343.19823209999595,343.19823209999595,343.4960307000438,343.4960307000438,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,344.3764646999771,36,26,59,52,59,61,None,None,,,[],[],[],[],[],[],[],-0.6,1,346.89606149995234,346.89606149995234,346.89606149995234,346.89606149995234,346.89606149995234,346.89606149995234,346.89606149995234,346.89606149995234,0.0068805000046268106,346.89606149995234,32,[-0.008333333333333333],[-0.2796296296296296],[1],[0],[0],[3.6880298000760376],['tijiao_random_2'],350.59846750006545,350.59846750006545,350.59846750006545,350.59846750006545,9.37037037037037,2.036572500015609,352.6531239000615,354.6320540000452,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,354.6320540000452,354.6320540000452,354.6320540000452,354.6320540000452,354.6320540000452,354.6320540000452,r,0.30027609993703663,354.96534560003784,354.96534560003784,354.96534560003784,354.96534560003784,354.96534560003784,354.96534560003784,355.2638245000271,355.2638245000271,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,356.3442894000327,32,30,55,54,32,30,7.0,1.029719699989073,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,359.91067700006533,361.71253160003107,358.85300320002716,358.85300320002716,358.85300320002716,358.85300320002716,358.85300320002716,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,361.71253160003107,361.71253160003107,361.71253160003107,361.71253160003107,361.71253160003107,361.71253160003107,j,0.502462999895215,362.2470710000489,362.2470710000489,362.2470710000489,362.2470710000489,362.2470710000489,362.2470710000489,362.5440534000518,362.5440534000518,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,363.3583269000519,40,33,49,52,52,47,6.0,1.0794371999800205,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,366.97330890002195,368.77675860002637,365.8676693000598,365.8676693000598,365.8676693000598,365.8676693000598,365.8676693000598,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,368.77675860002637,368.77675860002637,368.77675860002637,368.77675860002637,368.77675860002637,368.77675860002637,j,0.5157497999025509,369.3258213000372,369.3258213000372,369.3258213000372,369.3258213000372,369.3258213000372,369.3258213000372,369.62452489999123,369.62452489999123,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,370.7380133999977,36,37,52,57,57,60,None,None,55,55,[0.06111111111111111],[-0.2777777777777778],[1],[0],[0],[5.31025260000024],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],378.57858900004067,378.57858900004067,378.57858900004067,378.57858900004067,10.222222222222223,2.2125459000235423,380.8098103000084,382.6723055000184,,,,,,373.24852230004035,373.24852230004035,373.24852230004035,373.24852230004035,373.24852230004035,373.24852230004035,373.24852230004035,373.24852230004035,0.00568940001539886,373.24852230004035,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,382.6723055000184,382.6723055000184,382.6723055000184,382.6723055000184,382.6723055000184,382.6723055000184,i,0.3463620999827981,383.0381014000159,383.0381014000159,383.0381014000159,383.0381014000159,383.0381014000159,383.0381014000159,383.3370181999635,383.3370181999635,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,384.5007919999771,38,33,58,58,58,64,None,None,45,45,[0.10462962962962963],[-0.3],[1],[0],[0],[4.212657599942759],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],391.2432320000371,391.2432320000371,391.2432320000371,391.2432320000371,9.11111111111111,2.3127963000442833,393.57461080001667,395.55333090003114,,,,,,387.0110214999877,387.0110214999877,387.0110214999877,387.0110214999877,387.0110214999877,387.0110214999877,387.0110214999877,387.0110214999877,0.005230600014328957,387.0110214999877,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,395.55333090003114,395.55333090003114,395.55333090003114,395.55333090003114,395.55333090003114,395.55333090003114,f,0.346948399906978,395.9196803000523,395.9196803000523,395.9196803000523,395.9196803000523,395.9196803000523,395.9196803000523,396.21889789996203,396.21889789996203,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,397.382269200054,38,26,46,59,26,58,4.0,1.6116951000876725,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,401.53004400001373,403.18279910006095,399.89107250003144,399.89107250003144,399.89107250003144,399.89107250003144,399.89107250003144,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,403.18279910006095,403.18279910006095,403.18279910006095,403.18279910006095,403.18279910006095,403.18279910006095,j,0.3449096000986174,403.5488092000596,403.5488092000596,403.5488092000596,403.5488092000596,403.5488092000596,403.5488092000596,403.84758189995773,403.84758189995773,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,405.29406069999095,39,38,44,57,57,60,5.0,2.425782799953595,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,410.2541067999555,411.7927092000609,407.80332619999535,407.80332619999535,407.80332619999535,407.80332619999535,407.80332619999535,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,411.7927092000609,411.7927092000609,411.7927092000609,411.7927092000609,411.7927092000609,411.7927092000609,j,0.524915200076066,412.3435138000641,412.3435138000641,412.3435138000641,412.3435138000641,412.3435138000641,412.3435138000641,412.6404289000202,412.6404289000202,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,414.3023870000616,43,32,53,59,59,53,None,None,,,[],[],[],[],[],[],[],-0.2,1,416.82167770003434,416.82167770003434,416.82167770003434,416.82167770003434,416.82167770003434,416.82167770003434,416.82167770003434,416.82167770003434,0.00645969994366169,416.82167770003434,43,[0.004629629629629629],[-0.2759259259259259],[1],[0],[0],[5.184124200022779],['tijiao_random_2'],422.0188128000591,422.0188128000591,422.0188128000591,422.0188128000591,10.00925925925926,1.8885325000155717,423.9251234000549,425.87060130003374,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,425.87060130003374,425.87060130003374,425.87060130003374,425.87060130003374,425.87060130003374,425.87060130003374,f,0.29173890000674874,426.18820540001616,426.18820540001616,426.18820540001616,426.18820540001616,426.18820540001616,426.18820540001616,426.48616239998955,426.48616239998955,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,427.30016220000107,39,37,49,55,37,60,5.0,1.7279314999468625,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,431.56418470002245,433.41703410004266,429.80990100000054,429.80990100000054,429.80990100000054,429.80990100000054,429.80990100000054,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,433.41703410004266,433.41703410004266,433.41703410004266,433.41703410004266,433.41703410004266,433.41703410004266,j,0.3741551999701187,433.816632400034,433.816632400034,433.816632400034,433.816632400034,433.816632400034,433.816632400034,434.11539229995105,434.11539229995105,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,435.9265488999663,43,25,49,56,56,58,None,None,,,[],[],[],[],[],[],[],0.2,1,438.4461652999744,438.4461652999744,438.4461652999744,438.4461652999744,438.4461652999744,438.4461652999744,438.4461652999744,438.4461652999744,0.006288299919106066,438.4461652999744,51,[0.008333333333333333],[-0.275],[1],[0],[0],[5.681866700062528],['tijiao_random_2'],444.1404455000302,444.1404455000302,444.1404455000302,444.1404455000302,8.824074074074074,2.138026800006628,446.29771029995754,447.8609280999517,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,447.8609280999517,447.8609280999517,447.8609280999517,447.8609280999517,447.8609280999517,447.8609280999517,i,0.31339999998454005,448.1952434000559,448.1952434000559,448.1952434000559,448.1952434000559,448.1952434000559,448.1952434000559,448.4929457999533,448.4929457999533,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,449.63928260002285,44,32,48,54,48,66,None,None,51,51,[0.11203703703703703],[-0.30185185185185187],[1],[0],[0],[7.0375553000485525],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],459.2091278999578,459.2091278999578,459.2091278999578,459.2091278999578,10.194444444444445,1.879312300006859,461.10712209995836,462.72019370005,,,,,,452.15113979997113,452.15113979997113,452.15113979997113,452.15113979997113,452.15113979997113,452.15113979997113,452.15113979997113,452.15113979997113,0.0070451999781653285,452.15113979997113,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,462.72019370005,462.72019370005,462.72019370005,462.72019370005,462.72019370005,462.72019370005,j,0.2680304000386968,463.0203519000206,463.0203519000206,463.0203519000206,463.0203519000206,463.0203519000206,463.0203519000206,463.3185984999873,463.3185984999873,465.3134284999687,465.3134284999687,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,465.3299704999663,40,33,44,54,54,41,6.0,1.8611187000060454,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,469.7254790000152,471.2804268000182,467.83923559996765,467.83923559996765,467.83923559996765,467.83923559996765,467.83923559996765,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,471.2804268000182,471.2804268000182,471.2804268000182,471.2804268000182,471.2804268000182,471.2804268000182,j,0.45363170001655817,471.76354910002556,471.76354910002556,471.76354910002556,471.76354910002556,471.76354910002556,471.76354910002556,472.0615336999763,472.0615336999763,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,473.0590788000263,43,37,45,54,54,57,None,None,,,[],[],[],[],[],[],[],-0.2,1,475.5788265999872,475.5788265999872,475.5788265999872,475.5788265999872,475.5788265999872,475.5788265999872,475.5788265999872,475.5788265999872,0.006594099919311702,475.5788265999872,43,[0.0962962962962963],[-0.27870370370370373],[1],[0],[0],[3.604326199973002],['tijiao_random_2'],479.19514239998534,479.19514239998534,479.19514239998534,479.19514239998534,8.314814814814815,1.5400299000320956,480.75356820004527,482.64935219998006,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,482.64935219998006,482.64935219998006,482.64935219998006,482.64935219998006,482.64935219998006,482.64935219998006,f,0.2730885000200942,482.9506134999683,482.9506134999683,482.9506134999683,482.9506134999683,482.9506134999683,482.9506134999683,483.24765140004456,483.24765140004456,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,485.12609789997805,48,40,45,48,40,60,6.0,1.6449868000345305,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,489.30748630000744,491.192425700021,487.63532919995487,487.63532919995487,487.63532919995487,487.63532919995487,487.63532919995487,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,491.192425700021,491.192425700021,491.192425700021,491.192425700021,491.192425700021,491.192425700021,j,0.3850978999398649,491.60849859996233,491.60849859996233,491.60849859996233,491.60849859996233,491.60849859996233,491.60849859996233,491.9073713000398,491.9073713000398,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,493.0377070000395,38,44,46,42,42,59,4.0,1.7777953000040725,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,497.35295900003985,499.2870814000489,495.54702179995365,495.54702179995365,495.54702179995365,495.54702179995365,495.54702179995365,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,499.2870814000489,499.2870814000489,499.2870814000489,499.2870814000489,499.2870814000489,499.2870814000489,i,0.3426081999205053,499.65528549999,499.65528549999,499.65528549999,499.65528549999,499.65528549999,499.65528549999,499.9524933999637,499.9524933999637,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,501.31534720002674,40,35,41,44,41,57,None,None,,,[],[],[],[],[],[],[],-0.2,1,503.8338742000051,503.8338742000051,503.8338742000051,503.8338742000051,503.8338742000051,503.8338742000051,503.8338742000051,503.8338742000051,0.00631910003721714,503.8338742000051,35,[0.0787037037037037],[-0.30648148148148147],[1],[0],[0],[6.164671099977568],['tijiao_random_2'],510.01208500005305,510.01208500005305,510.01208500005305,510.01208500005305,8.074074074074073,1.4391891000559554,511.4695706999628,513.3320509999758,,,,,,,,,,,,,,,,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,513.3320509999758,513.3320509999758,513.3320509999758,513.3320509999758,513.3320509999758,513.3320509999758,f,0.34629590006079525,513.6999686000636,513.6999686000636,513.6999686000636,513.6999686000636,513.6999686000636,513.6999686000636,513.9973182999529,513.9973182999529,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,515.3603869000217,34,31,45,53,31,61,None,None,43,43,[-0.012037037037037037],[-0.2722222222222222],[1],[0],[0],[5.275592399993911],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],523.1699192000087,523.1699192000087,523.1699192000087,523.1699192000087,7.435185185185185,1.7944193999283016,524.9829007999506,526.6954708000412,,,,,,517.870942199952,517.870942199952,517.870942199952,517.870942199952,517.870942199952,517.870942199952,517.870942199952,517.870942199952,0.006513300002552569,517.870942199952,,,,268,m,23,2023-03-26_16h59.58.367,RL,2022.2.4,60.06922378311125,
