bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,406.0229798000073,406.0229798000073,406.0229798000073,406.0229798000073,406.0229798000073,406.0229798000073,j,0.6600370000232942,406.7070566000184,406.7070566000184,406.7070566000184,406.7070566000184,406.7070566000184,406.7070566000184,407.00395430001663,407.00395430001663,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,408.56642039999133,46,37,58,47,47,63,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,27,"[0.1925925925925926, 0.13333333333333333]","[-0.31851851851851853, -0.25833333333333336]","[1, 1]","[0, 0]","[0, 0]","[12.895044300006703, 13.97427120001521]",['tijiao_random_2'],425.0762614000123,425.0762614000123,425.0762614000123,425.0762614000123,1,4.364653199969325,429.45801529998425,431.3041404999676,411.08780460001435,411.08780460001435,411.08780460001435,411.08780460001435,411.08780460001435,411.08780460001435,411.08780460001435,411.08780460001435,0.006887900002766401,411.08780460001435,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,431.3041404999676,431.3041404999676,431.3041404999676,431.3041404999676,431.3041404999676,431.3041404999676,r,0.5443153000087477,431.8723854999989,431.8723854999989,431.8723854999989,431.8723854999989,431.8723854999989,431.8723854999989,432.16837899998063,432.16837899998063,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,434.0800921000191,59,35,47,49,59,74,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,46,[-0.16574074074074074],[-0.32222222222222224],[1],[0],[0],[12.49605919996975],['tijiao_random_2'],449.1102279999759,449.1102279999759,449.1102279999759,449.1102279999759,3.0,1.405336499970872,450.5340111000114,452.2469487999915,436.6007770000142,436.6007770000142,436.6007770000142,436.6007770000142,436.6007770000142,436.6007770000142,436.6007770000142,436.6007770000142,0.007141200010664761,436.6007770000142,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,452.2469487999915,452.2469487999915,452.2469487999915,452.2469487999915,452.2469487999915,452.2469487999915,i,0.8209712999523617,453.09626369999023,453.09626369999023,453.09626369999023,453.09626369999023,453.09626369999023,453.09626369999023,453.39394430001266,453.39394430001266,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,454.7403287999914,52,34,51,57,51,49,None,None,457.2530381999677,457.2530381999677,457.2530381999677,457.2530381999677,457.2530381999677,457.2530381999677,457.2530381999677,457.2530381999677,0.007828600006178021,457.2530381999677,64,64,[-0.03611111111111111],[-0.3148148148148148],[1],[0],[0],[6.1215147000039],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],463.3947478000191,463.3947478000191,463.3947478000191,463.3947478000191,7.111111111111112,2.229137400048785,465.64244859997416,467.35573740000837,,,,,,,,,,,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,467.35573740000837,467.35573740000837,467.35573740000837,467.35573740000837,467.35573740000837,467.35573740000837,j,1.1205226000165567,468.50562999997055,468.50562999997055,468.50562999997055,468.50562999997055,468.50562999997055,468.50562999997055,468.80182200000854,468.80182200000854,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,470.0151513000019,53,40,50,55,55,44,7.0,1.495019800029695,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,474.04680889996234,475.8991903999704,,,,,,,,,,,472.52437190001365,472.52437190001365,472.52437190001365,472.52437190001365,472.52437190001365,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,475.8991903999704,475.8991903999704,475.8991903999704,475.8991903999704,475.8991903999704,475.8991903999704,r,1.0125252000289038,476.9326348999748,476.9326348999748,476.9326348999748,476.9326348999748,476.9326348999748,476.9326348999748,477.22885080002015,477.22885080002015,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,478.3593891999917,55,37,50,45,55,29,7.0,3.4727601999766193,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,484.36910710000666,486.2873044000007,,,,,,,,,,,480.86793409998063,480.86793409998063,480.86793409998063,480.86793409998063,480.86793409998063,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,486.2873044000007,486.2873044000007,486.2873044000007,486.2873044000007,486.2873044000007,486.2873044000007,f,0.5941645999555476,486.9052538999822,486.9052538999822,486.9052538999822,486.9052538999822,486.9052538999822,486.9052538999822,487.2013452000101,487.2013452000101,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,488.41517699998803,51,39,42,47,39,71,4.0,4.985215299995616,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,495.9362015000079,497.6895558999968,,,,,,,,,,,490.92404139996506,490.92404139996506,490.92404139996506,490.92404139996506,490.92404139996506,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,497.6895558999968,497.6895558999968,497.6895558999968,497.6895558999968,497.6895558999968,497.6895558999968,i,0.3768033000524156,498.09134420001647,498.09134420001647,498.09134420001647,498.09134420001647,498.09134420001647,498.09134420001647,498.3879062999622,498.3879062999622,499.33505850000074,499.33505850000074,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,499.35159420000855,40,40,45,49,45,77,5.0,2.3427800000063144,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,504.2304223999963,506.11614679999184,,,,,,,,,,,501.8607392999693,501.8607392999693,501.8607392999693,501.8607392999693,501.8607392999693,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,506.11614679999184,506.11614679999184,506.11614679999184,506.11614679999184,506.11614679999184,506.11614679999184,j,0.8207841999828815,506.96511709998595,506.96511709998595,506.96511709998595,506.96511709998595,506.96511709998595,506.96511709998595,507.26375739998184,507.26375739998184,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,508.75939660001313,44,40,38,57,57,74,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,83,[0.14074074074074075],[-0.32314814814814813],[1],[0],[0],[9.272283199999947],['tijiao_random_2'],520.567481599981,520.567481599981,520.567481599981,520.567481599981,3.175925925925926,3.930490099999588,524.5150967999944,526.4112937999889,511.28102679998847,511.28102679998847,511.28102679998847,511.28102679998847,511.28102679998847,511.28102679998847,511.28102679998847,511.28102679998847,0.005958799971267581,511.28102679998847,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,526.4112937999889,526.4112937999889,526.4112937999889,526.4112937999889,526.4112937999889,526.4112937999889,r,0.7898745000129566,527.2285654000007,527.2285654000007,527.2285654000007,527.2285654000007,527.2285654000007,527.2285654000007,527.5251501000021,527.5251501000021,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,529.2368028999772,53,46,52,45,53,58,None,None,531.7470648000017,531.7470648000017,531.7470648000017,531.7470648000017,531.7470648000017,531.7470648000017,531.7470648000017,531.7470648000017,0.005848300002980977,531.7470648000017,45,45,[-0.03796296296296296],[-0.31666666666666665],[1],[0],[0],[6.756066199974157],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],538.527035999985,538.527035999985,538.527035999985,538.527035999985,6.0,6.463745700020809,545.0093241999857,546.5563374999911,,,,,,,,,,,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,546.5563374999911,546.5563374999911,546.5563374999911,546.5563374999911,546.5563374999911,546.5563374999911,j,0.48473540000850335,547.0727838000166,547.0727838000166,547.0727838000166,547.0727838000166,547.0727838000166,547.0727838000166,547.3705855999724,547.3705855999724,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,548.7332236999646,52,43,46,51,51,72,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,48,[-0.12962962962962962],[-0.30185185185185187],[1],[0],[0],[7.626146800001152],['tijiao_random_2'],558.8932037000195,558.8932037000195,558.8932037000195,558.8932037000195,5.12037037037037,3.234649599995464,562.1458061999874,563.9419480999932,551.2542893000063,551.2542893000063,551.2542893000063,551.2542893000063,551.2542893000063,551.2542893000063,551.2542893000063,551.2542893000063,0.006960000027902424,551.2542893000063,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,563.9419480999932,563.9419480999932,563.9419480999932,563.9419480999932,563.9419480999932,563.9419480999932,j,0.9569822999765165,564.9253634999623,564.9253634999623,564.9253634999623,564.9253634999623,564.9253634999623,564.9253634999623,565.222032599966,565.222032599966,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,567.100413099979,60,49,43,50,50,73,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,64,[0.09444444444444444],[-0.29907407407407405],[1],[0],[0],[7.1104997000074945],['tijiao_random_2'],576.7464510999853,576.7464510999853,576.7464510999853,576.7464510999853,8.0,1.936391499999445,578.7006807000143,580.4803868000163,569.621295000019,569.621295000019,569.621295000019,569.621295000019,569.621295000019,569.621295000019,569.621295000019,569.621295000019,0.007030200038570911,569.621295000019,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,580.4803868000163,580.4803868000163,580.4803868000163,580.4803868000163,580.4803868000163,580.4803868000163,i,0.9125436000176705,581.4132678000024,581.4132678000024,581.4132678000024,581.4132678000024,581.4132678000024,581.4132678000024,581.7106846999959,581.7106846999959,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,582.6911085000029,48,39,55,48,55,63,7.0,2.824672600021586,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,588.0527321000118,589.7054147999734,,,,,,,,,,,585.2000247999677,585.2000247999677,585.2000247999677,585.2000247999677,585.2000247999677,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,589.7054147999734,589.7054147999734,589.7054147999734,589.7054147999734,589.7054147999734,589.7054147999734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,66,45,42,52,0,**,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,597.2505295000155,598.8631372000091,,,,,,,,,,,,,,,,591.2419878999935,597.2505295000155,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,598.8631372000091,598.8631372000091,598.8631372000091,598.8631372000091,598.8631372000091,598.8631372000091,f,0.5666111999889836,599.4644318000064,599.4644318000064,599.4644318000064,599.4644318000064,599.4644318000064,599.4644318000064,599.7614102999796,599.7614102999796,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,601.2402726999717,61,44,45,61,44,73,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,52,"[0.0, 0.03425925925925926]","[-0.24259259259259258, -0.30833333333333335]","[1, 1]","[0, 0]","[0, 0]","[17.25022970000282, 18.928540699998848]",['tijiao_random_2'],622.7021906999871,622.7021906999871,622.7021906999871,622.7021906999871,2.861111111111111,2.9357151000294834,625.6559000000125,627.3358066999936,603.7603818000061,603.7603818000061,603.7603818000061,603.7603818000061,603.7603818000061,603.7603818000061,603.7603818000061,603.7603818000061,0.006098499987274408,603.7603818000061,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,627.3358066999936,627.3358066999936,627.3358066999936,627.3358066999936,627.3358066999936,627.3358066999936,j,0.9451662999927066,628.3025449999841,628.3025449999841,628.3025449999841,628.3025449999841,628.3025449999841,628.3025449999841,628.5994491999736,628.5994491999736,629.9287738999701,629.9287738999701,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,629.9455396999838,55,40,49,61,61,69,7.0,2.210406000027433,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,634.6912378999987,636.427621299983,,,,,,,,,,,632.4541336999973,632.4541336999973,632.4541336999973,632.4541336999973,632.4541336999973,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,636.427621299983,636.427621299983,636.427621299983,636.427621299983,636.427621299983,636.427621299983,i,0.6846380999777466,637.1452430000063,637.1452430000063,637.1452430000063,637.1452430000063,637.1452430000063,637.1452430000063,637.4416519000079,637.4416519000079,639.3361530000111,639.3361530000111,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,639.3531989000039,61,36,40,64,40,63,None,None,641.8636157999863,641.8636157999863,641.8636157999863,641.8636157999863,641.8636157999863,641.8636157999863,641.8636157999863,641.8636157999863,0.006257799977902323,641.8636157999863,50,50,[-0.01574074074074074],[-0.3398148148148148],[1],[0],[0],[8.46810270001879],['tijiao'],0.6,0,,[],[],[],[],[],[],[],650.3524780999869,650.3524780999869,650.3524780999869,650.3524780999869,5.0,2.1945784999988973,652.5661007000017,654.2621460999944,,,,,,,,,,,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,654.2621460999944,654.2621460999944,654.2621460999944,654.2621460999944,654.2621460999944,654.2621460999944,r,0.40823770000133663,654.6956864999956,654.6956864999956,654.6956864999956,654.6956864999956,654.6956864999956,654.6956864999956,654.9935960000148,654.9935960000148,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,656.8052307000034,63,41,47,53,63,57,6.0,3.5393242000136524,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,662.8809738999698,664.6007304000086,,,,,,,,,,,659.3146279999637,659.3146279999637,659.3146279999637,659.3146279999637,659.3146279999637,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,664.6007304000086,664.6007304000086,664.6007304000086,664.6007304000086,664.6007304000086,664.6007304000086,f,0.5938318999833427,665.2157291999902,665.2157291999902,665.2157291999902,665.2157291999902,665.2157291999902,665.2157291999902,665.5152745000087,665.5152745000087,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,666.6287947999663,60,30,49,71,30,57,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,45,[0.1537037037037037],[-0.29444444444444445],[1],[0],[0],[9.022220599988941],['tijiao_random_2'],678.1850388000021,678.1850388000021,678.1850388000021,678.1850388000021,5.768518518518519,4.598139200010337,682.8001255000127,684.4795129999984,669.1491431000177,669.1491431000177,669.1491431000177,669.1491431000177,669.1491431000177,669.1491431000177,669.1491431000177,669.1491431000177,0.006980199948884547,669.1491431000177,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,684.4795129999984,684.4795129999984,684.4795129999984,684.4795129999984,684.4795129999984,684.4795129999984,i,0.5798972000484355,685.0815471999813,685.0815471999813,685.0815471999813,685.0815471999813,685.0815471999813,685.0815471999813,685.3774486000184,685.3774486000184,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,686.3084358000197,64,39,39,73,39,67,None,None,688.8213176999707,688.8213176999707,688.8213176999707,688.8213176999707,688.8213176999707,688.8213176999707,688.8213176999707,688.8213176999707,0.00837850000243634,688.8213176999707,40,40,[-0.075],[-0.27685185185185185],[1],[0],[0],[4.658578799979296],['tijiao'],0.6,0,,[],[],[],[],[],[],[],693.5027812999906,693.5027812999906,693.5027812999906,693.5027812999906,2.9074074074074074,1.8448645999887958,695.3657327999827,696.9790899999789,,,,,,,,,,,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,696.9790899999789,696.9790899999789,696.9790899999789,696.9790899999789,696.9790899999789,696.9790899999789,j,0.5129715999937616,697.5141260999953,697.5141260999953,697.5141260999953,697.5141260999953,697.5141260999953,697.5141260999953,697.8095680999686,697.8095680999686,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,699.0405049999827,60,35,45,68,68,63,7.0,1.295991100021638,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,702.8747954000137,704.7412547999993,,,,,,,,,,,701.5489795000176,701.5489795000176,701.5489795000176,701.5489795000176,701.5489795000176,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,704.7412547999993,704.7412547999993,704.7412547999993,704.7412547999993,704.7412547999993,704.7412547999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,61,36,48,70,0,**,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,,[],[],[],[],[],[],[],,,,,None,None,712.2866226999904,713.9991305000149,,,,,,,,,,,,,,,,706.2741880000103,712.2866226999904,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,713.9991305000149,713.9991305000149,713.9991305000149,713.9991305000149,713.9991305000149,713.9991305000149,r,0.51612440001918,714.5499354999629,714.5499354999629,714.5499354999629,714.5499354999629,714.5499354999629,714.5499354999629,714.8469153000042,714.8469153000042,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,715.744992699998,55,46,48,65,55,52,6.0,1.7446203000145033,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,720.0260851999628,721.8940868999925,,,,,,,,,,,718.2536244000075,718.2536244000075,718.2536244000075,718.2536244000075,718.2536244000075,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,721.8940868999925,721.8940868999925,721.8940868999925,721.8940868999925,721.8940868999925,721.8940868999925,f,0.9983691000379622,722.9269164999714,722.9269164999714,722.9269164999714,722.9269164999714,722.9269164999714,722.9269164999714,723.2243938000174,723.2243938000174,724.3711306999903,724.3711306999903,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,724.3876341999858,55,34,38,72,34,52,2.0,4.270985100010876,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,731.1953701999737,733.1970658999635,,,,,,,,,,,726.8967411000049,726.8967411000049,726.8967411000049,726.8967411000049,726.8967411000049,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
0,0.3,0.225,0,45,45,45,,,,,,,,,,None,733.1970658999635,733.1970658999635,733.1970658999635,733.1970658999635,733.1970658999635,733.1970658999635,i,0.47950929997023195,733.6983457999886,733.6983457999886,733.6983457999886,733.6983457999886,733.6983457999886,733.6983457999886,733.9946042000083,733.9946042000083,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,735.4245194999967,56,36,43,71,43,74,3.0,2.990971699997317,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,740.9514454000164,742.4883288000128,,,,,,,,,,,737.9335607999819,737.9335607999819,737.9335607999819,737.9335607999819,737.9335607999819,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,None,742.4883288000128,742.4883288000128,742.4883288000128,742.4883288000128,742.4883288000128,742.4883288000128,j,0.7639334999839775,743.2721019000164,743.2721019000164,743.2721019000164,743.2721019000164,743.2721019000164,743.2721019000164,743.5691337999888,743.5691337999888,745.4136321999831,745.4136321999831,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,745.4303281999892,55,36,45,66,66,68,None,None,747.9425148000009,747.9425148000009,747.9425148000009,747.9425148000009,747.9425148000009,747.9425148000009,747.9425148000009,747.9425148000009,0.007493599958252162,747.9425148000009,58,58,[-0.07222222222222222],[-0.34074074074074073],[1],[0],[0],[7.734895800007507],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],755.6985028000199,755.6985028000199,755.6985028000199,755.6985028000199,3.148148148148148,2.9764101000037044,758.6929908000166,760.5226346999989,,,,,,,,,,,,,,,,,,,,,262,f,22,2023-03-26_11h58.48.738,RL,2022.2.4,60.037199066201836,
