bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,34.048078100022394,34.048078100022394,space,11.667159999982687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
,,,,,,,,,,,45.75349840000854,45.75349840000854,s,45.67769070001668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,357.32878510002047,357.32878510002047,357.32878510002047,357.32878510002047,357.32878510002047,357.32878510002047,j,0.9263079999946058,358.2763094000111,358.2763094000111,358.2763094000111,358.2763094000111,358.2763094000111,358.2763094000111,358.57535030000145,358.57535030000145,359.52266040001996,359.52266040001996,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,359.53944810002577,,,,,,49,35,50,27,27,52,None,None,,,[],[],[],[],[],[],[],-0.2,1,55,[0.06111111111111111],[-0.2833333333333333],[1],[0],[0],[8.36133549999795],['tijiao_random_2'],6.944444444444445,3.8994999999995343,374.3477370000037,376.1107239999983,362.0558445000206,362.0558445000206,362.0558445000206,362.0558445000206,362.0558445000206,362.0558445000206,362.0558445000206,362.0558445000206,0.005484599998453632,362.0558445000206,370.42962870001793,370.42962870001793,370.42962870001793,370.42962870001793,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,376.1107239999983,376.1107239999983,376.1107239999983,376.1107239999983,376.1107239999983,376.1107239999983,f,0.35119619997567497,376.49535870002,376.49535870002,376.49535870002,376.49535870002,376.49535870002,376.49535870002,376.79249020002317,376.79249020002317,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,378.2547073000169,,,,,,48,32,51,31,32,36,None,None,,,[],[],[],[],[],[],[],-0.6,1,33,[0.14814814814814814],[-0.3074074074074074],[1],[0],[0],[4.0553807000105735],['tijiao_random_2'],7.953703703703704,5.894424099999014,390.7528300000122,392.63223720001406,380.77234060000046,380.77234060000046,380.77234060000046,380.77234060000046,380.77234060000046,380.77234060000046,380.77234060000046,380.77234060000046,0.005852900008903816,380.77234060000046,384.8395977000182,384.8395977000182,384.8395977000182,384.8395977000182,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,392.63223720001406,392.63223720001406,392.63223720001406,392.63223720001406,392.63223720001406,392.63223720001406,r,0.33023490000050515,392.9815067000163,392.9815067000163,392.9815067000163,392.9815067000163,392.9815067000163,392.9815067000163,393.28075570001965,393.28075570001965,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,394.6435524999979,397.1527207000181,397.1527207000181,397.1527207000181,397.1527207000181,397.1527207000181,45,37,63,31,45,59,4.0,2.542133199982345,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,399.72020940002403,401.62418050001725,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,401.62418050001725,401.62418050001725,401.62418050001725,401.62418050001725,401.62418050001725,401.62418050001725,i,0.48100659999181516,402.1231587000075,402.1231587000075,402.1231587000075,402.1231587000075,402.1231587000075,402.1231587000075,402.42201219999697,402.42201219999697,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,403.436291799997,,,,,,56,43,70,25,70,47,None,None,60,60,[0.005555555555555556],[-0.2962962962962963],[1],[0],[0],[8.217649199999869],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],7.953703703703704,5.3531234999827575,419.55811810001615,421.0711024000193,,,,,,,,,,,414.18561529999715,414.18561529999715,414.18561529999715,414.18561529999715,405.9474373999983,405.9474373999983,405.9474373999983,405.9474373999983,405.9474373999983,405.9474373999983,405.9474373999983,405.9474373999983,0.006675999989965931,405.9474373999983,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,421.0711024000193,421.0711024000193,421.0711024000193,421.0711024000193,421.0711024000193,421.0711024000193,j,0.35132590000284836,421.4559977000172,421.4559977000172,421.4559977000172,421.4559977000172,421.4559977000172,421.4559977000172,421.7531366000185,421.7531366000185,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,423.4653286000248,425.9740587999986,425.9740587999986,425.9740587999986,425.9740587999986,425.9740587999986,52,31,68,21,21,33,3.0,3.673357899999246,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,429.67085029999726,431.3100282000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,431.3100282000087,431.3100282000087,431.3100282000087,431.3100282000087,431.3100282000087,431.3100282000087,f,0.39982819999568164,431.7424547999981,431.7424547999981,431.7424547999981,431.7424547999981,431.7424547999981,431.7424547999981,432.0414088999969,432.0414088999969,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,433.1215599999996,,,,,,46,41,63,24,41,52,None,None,,,[],[],[],[],[],[],[],0.6,1,40,[-0.08981481481481482],[-0.28703703703703703],[1],[0],[0],[14.195112299988978],['tijiao_random_2'],6.944444444444445,3.7495175000221934,453.6148582000169,455.39429779999773,435.6387340000074,435.6387340000074,435.6387340000074,435.6387340000074,435.6387340000074,435.6387340000074,435.6387340000074,435.6387340000074,0.005611900007352233,435.6387340000074,449.84681400001864,449.84681400001864,449.84681400001864,449.84681400001864,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,455.39429779999773,455.39429779999773,455.39429779999773,455.39429779999773,455.39429779999773,455.39429779999773,i,0.42054610000923276,455.84486650000326,455.84486650000326,455.84486650000326,455.84486650000326,455.84486650000326,455.84486650000326,456.1426006999973,456.1426006999973,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,457.5056346000056,,,,,,50,33,59,23,59,53,None,None,,,[],[],[],[],[],[],[],0.2,1,45,[0.10092592592592593],[-0.2898148148148148],[1],[0],[0],[10.868936100014253],['tijiao_random_2'],6.972222222222222,3.8658574000000954,474.79021090001334,476.70239320001565,460.02423000001,460.02423000001,460.02423000001,460.02423000001,460.02423000001,460.02423000001,460.02423000001,460.02423000001,0.005767099995864555,460.02423000001,470.9056619000039,470.9056619000039,470.9056619000039,470.9056619000039,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,476.70239320001565,476.70239320001565,476.70239320001565,476.70239320001565,476.70239320001565,476.70239320001565,f,0.5126371999795083,477.23499810000067,477.23499810000067,477.23499810000067,477.23499810000067,477.23499810000067,477.23499810000067,477.53418850002345,477.53418850002345,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,478.7303080999991,,,,,,46,26,63,20,26,57,None,None,55,55,[0.05185185185185185],[-0.28425925925925927],[1],[0],[0],[8.982142300024861],['tijiao'],0.2,0,,[],[],[],[],[],[],[],3.953703703703704,3.390627199987648,493.65539940001327,495.3186675000179,,,,,,,,,,,490.24582170002395,490.24582170002395,490.24582170002395,490.24582170002395,481.2421399000159,481.2421399000159,481.2421399000159,481.2421399000159,481.2421399000159,481.2421399000159,481.2421399000159,481.2421399000159,0.006670900009339675,481.2421399000159,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,495.3186675000179,495.3186675000179,495.3186675000179,495.3186675000179,495.3186675000179,495.3186675000179,i,0.34900159999961033,495.68459460002487,495.68459460002487,495.68459460002487,495.68459460002487,495.68459460002487,495.68459460002487,495.9834909000201,495.9834909000201,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,497.86202369999955,,,,,,40,32,67,15,67,45,None,None,,,[],[],[],[],[],[],[],-0.6,1,33,[-0.0712962962962963],[-0.27870370370370373],[1],[0],[0],[8.059083499974804],['tijiao_random_2'],7.0,3.748870200011879,512.2214987000043,514.0175615000189,500.38158630000544,500.38158630000544,500.38158630000544,500.38158630000544,500.38158630000544,500.38158630000544,500.38158630000544,500.38158630000544,0.005648899998050183,500.38158630000544,508.4540150000248,508.4540150000248,508.4540150000248,508.4540150000248,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,514.0175615000189,514.0175615000189,514.0175615000189,514.0175615000189,514.0175615000189,514.0175615000189,r,0.49224429999594577,514.533144200017,514.533144200017,514.533144200017,514.533144200017,514.533144200017,514.533144200017,514.8323920000112,514.8323920000112,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,516.5606879999978,519.0697134000075,519.0697134000075,519.0697134000075,519.0697134000075,519.0697134000075,44,34,62,17,44,42,5.0,1.9942461999889929,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,521.090050800005,522.9766206000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,522.9766206000058,522.9766206000058,522.9766206000058,522.9766206000058,522.9766206000058,522.9766206000058,j,0.48684250001679175,523.4934681000013,523.4934681000013,523.4934681000013,523.4934681000013,523.4934681000013,523.4934681000013,523.7910325000121,523.7910325000121,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,524.821680699999,527.3307987000153,527.3307987000153,527.3307987000153,527.3307987000153,527.3307987000153,40,29,58,18,18,39,2.0,3.920280799997272,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,531.2768193000229,533.0324909000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,533.0324909000192,533.0324909000192,533.0324909000192,533.0324909000192,533.0324909000192,533.0324909000192,f,0.5993120000057388,533.6644729000109,533.6644729000109,533.6644729000109,533.6644729000109,533.6644729000109,533.6644729000109,533.9634216999984,533.9634216999984,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,535.8749773000018,,,,,,37,24,62,22,24,58,None,None,30,30,[-0.028703703703703703],[-0.26851851851851855],[1],[0],[0],[9.632267000008142],['tijiao'],0.2,0,,[],[],[],[],[],[],[],2.935185185185185,3.691404399985913,551.7471265000058,553.2771691000089,,,,,,,,,,,548.0368578000052,548.0368578000052,548.0368578000052,548.0368578000052,538.384836000012,538.384836000012,538.384836000012,538.384836000012,538.384836000012,538.384836000012,538.384836000012,538.384836000012,0.005075399996712804,538.384836000012,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,553.2771691000089,553.2771691000089,553.2771691000089,553.2771691000089,553.2771691000089,553.2771691000089,f,0.5063025999988895,553.8092330000072,553.8092330000072,553.8092330000072,553.8092330000072,553.8092330000072,553.8092330000072,554.1087162000185,554.1087162000185,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,555.3219146000047,557.8309039000014,557.8309039000014,557.8309039000014,557.8309039000014,557.8309039000014,40,26,66,16,26,48,4.0,2.342898900009459,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,560.1980115000042,562.0699682999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,562.0699682999984,562.0699682999984,562.0699682999984,562.0699682999984,562.0699682999984,562.0699682999984,j,0.4286013999953866,562.5188924000249,562.5188924000249,562.5188924000249,562.5188924000249,562.5188924000249,562.5188924000249,562.8177828000044,562.8177828000044,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,563.6990287000081,,,,,,34,30,62,19,19,59,None,None,,,[],[],[],[],[],[],[],0.2,1,50,[0.058333333333333334],[-0.30462962962962964],[1],[0],[0],[3.788369599991711],['tijiao_random_2'],5.944444444444445,3.3174064999911934,573.3545816999977,575.233954700001,566.2180268000229,566.2180268000229,566.2180268000229,566.2180268000229,566.2180268000229,566.2180268000229,566.2180268000229,566.2180268000229,0.005257600016193464,566.2180268000229,570.019271600002,570.019271600002,570.019271600002,570.019271600002,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,575.233954700001,575.233954700001,575.233954700001,575.233954700001,575.233954700001,575.233954700001,i,0.34621759998844936,575.5998087000044,575.5998087000044,575.5998087000044,575.5998087000044,575.5998087000044,575.5998087000044,575.8986858999997,575.8986858999997,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,577.8766759000137,,,,,,30,26,62,23,62,47,None,None,33,33,[0.06111111111111111],[-0.28425925925925927],[1],[0],[0],[8.101136300014332],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],6.907407407407408,2.6285499000223354,591.156098300009,593.0352331000031,,,,,,,,,,,588.5091647000227,588.5091647000227,588.5091647000227,588.5091647000227,580.3884887000022,580.3884887000022,580.3884887000022,580.3884887000022,580.3884887000022,580.3884887000022,580.3884887000022,580.3884887000022,0.0071226999862119555,580.3884887000022,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,593.0352331000031,593.0352331000031,593.0352331000031,593.0352331000031,593.0352331000031,593.0352331000031,r,0.44216529998811893,593.500886200025,593.500886200025,593.500886200025,593.500886200025,593.500886200025,593.500886200025,593.7834710000025,593.7834710000025,594.6975400000229,594.6975400000229,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,594.7141132000252,,,,,,39,26,57,23,39,55,None,None,,,[],[],[],[],[],[],[],-0.6,1,33,[0.009259259259259259],[-0.287962962962963],[1],[0],[0],[7.978301900002407],['tijiao_random_2'],8.037037037037038,4.347361099993577,609.5890042000101,611.4180022000219,597.2315526000166,597.2315526000166,597.2315526000166,597.2315526000166,597.2315526000166,597.2315526000166,597.2315526000166,597.2315526000166,0.005820599995786324,597.2315526000166,605.2235653000243,605.2235653000243,605.2235653000243,605.2235653000243,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,611.4180022000219,611.4180022000219,611.4180022000219,611.4180022000219,611.4180022000219,611.4180022000219,i,0.4585083000129089,611.9035958000168,611.9035958000168,611.9035958000168,611.9035958000168,611.9035958000168,611.9035958000168,612.1993474000192,612.1993474000192,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,614.1944769000111,,,,,,45,31,59,15,59,45,None,None,45,45,[0.07222222222222222],[-0.27685185185185185],[1],[0],[0],[10.412711699987995],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],6.0,2.4948865000042133,629.6509855000186,631.5137649000098,,,,,,,,,,,627.1369613000134,627.1369613000134,627.1369613000134,627.1369613000134,616.7049629000248,616.7049629000248,616.7049629000248,616.7049629000248,616.7049629000248,616.7049629000248,616.7049629000248,616.7049629000248,0.005773299984866753,616.7049629000248,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,631.5137649000098,631.5137649000098,631.5137649000098,631.5137649000098,631.5137649000098,631.5137649000098,i,0.3830858000146691,631.9302163000102,631.9302163000102,631.9302163000102,631.9302163000102,631.9302163000102,631.9302163000102,632.2287780000188,632.2287780000188,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,633.2590385000221,635.7682322000037,635.7682322000037,635.7682322000037,635.7682322000037,635.7682322000037,45,35,63,20,63,54,6.0,2.924195699975826,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,638.7175208000117,640.5058640000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,640.5058640000061,640.5058640000061,640.5058640000061,640.5058640000061,640.5058640000061,640.5058640000061,j,0.5300649999990128,641.054927500023,641.054927500023,641.054927500023,641.054927500023,641.054927500023,641.054927500023,641.3535101000161,641.3535101000161,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,642.9992145000142,645.5082973000244,645.5082973000244,645.5082973000244,645.5082973000244,645.5082973000244,41,41,66,22,22,49,3.0,3.6221332999994047,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,649.1578161000216,650.794532800006,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,650.794532800006,650.794532800006,650.794532800006,650.794532800006,650.794532800006,650.794532800006,f,0.9712148999969941,651.7922126000049,651.7922126000049,651.7922126000049,651.7922126000049,651.7922126000049,651.7922126000049,652.0910922000185,652.0910922000185,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,652.9552636000153,,,,,,43,35,62,25,35,37,None,None,50,50,[-0.018518518518518517],[-0.2953703703703704],[1],[0],[0],[4.294753999973182],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],6.962962962962964,3.8415321999927983,663.6417276000138,665.3547699000046,,,,,,,,,,,659.7812137000146,659.7812137000146,659.7812137000146,659.7812137000146,655.4668899000098,655.4668899000098,655.4668899000098,655.4668899000098,655.4668899000098,655.4668899000098,655.4668899000098,655.4668899000098,0.006990400026552379,655.4668899000098,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,665.3547699000046,665.3547699000046,665.3547699000046,665.3547699000046,665.3547699000046,665.3547699000046,i,0.09177810000255704,665.4712902000174,665.4712902000174,665.4712902000174,665.4712902000174,665.4712902000174,665.4712902000174,665.7702229999995,665.7702229999995,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,667.2497116000159,669.7586136000173,669.7586136000173,669.7586136000173,669.7586136000173,669.7586136000173,49,35,55,27,55,73,5.0,2.1101791000110097,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,671.8933137000131,673.7485100000049,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,673.7485100000049,673.7485100000049,673.7485100000049,673.7485100000049,673.7485100000049,673.7485100000049,r,0.6066261999949347,674.3806352000101,674.3806352000101,674.3806352000101,674.3806352000101,674.3806352000101,674.3806352000101,674.6795248000126,674.6795248000126,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,675.5602037000062,,,,,,38,39,46,18,38,73,None,None,,,[],[],[],[],[],[],[],0.6,1,28,[0.11388888888888889],[-0.28055555555555556],[1],[0],[0],[9.971901399985654],['tijiao_random_2'],8.0,2.4531363999994937,690.5348511000047,692.34788690001,678.0791787000198,678.0791787000198,678.0791787000198,678.0791787000198,678.0791787000198,678.0791787000198,678.0791787000198,678.0791787000198,0.005257699987851083,678.0791787000198,688.0631857000117,688.0631857000117,688.0631857000117,688.0631857000117,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,692.34788690001,692.34788690001,692.34788690001,692.34788690001,692.34788690001,692.34788690001,i,0.38793430000077933,692.7650976000004,692.7650976000004,692.7650976000004,692.7650976000004,692.7650976000004,692.7650976000004,693.0626907999977,693.0626907999977,694.0431604000041,694.0431604000041,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,694.0599954000209,696.5686419999984,696.5686419999984,696.5686419999984,696.5686419999984,696.5686419999984,58,44,47,18,47,72,2.0,3.589431499975035,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,700.1832718000223,701.9048799000157,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,f,23,2023-03-22_16h11.37.144,RL,2022.2.4,60.04091187084148,
