bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,None,118.28439749998506,118.28439749998506,118.28439749998506,118.28439749998506,118.28439749998506,118.28439749998506,r,0.5626653000945225,118.86800559994299,118.86800559994299,118.86800559994299,118.86800559994299,118.86800559994299,118.86800559994299,119.16565310000442,119.16565310000442,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,120.01306159992237,51,24,62,63,51,48,None,None,122.5251613999717,122.5251613999717,122.5251613999717,122.5251613999717,122.5251613999717,122.5251613999717,122.5251613999717,122.5251613999717,0.007364200078882277,122.5251613999717,49,49,"[0.019444444444444445, 0.02962962962962963]","[-0.35648148148148145, -0.3175925925925926]","[1, 1]","[0, 0]","[0, 0]","[4.609949600067921, 5.656229100073688]",['tijiao'],0.6,0,,[],[],[],[],[],[],[],128.19947339990176,128.19947339990176,128.19947339990176,128.19947339990176,2.944444444444444,1.8501948000630364,130.0679129998898,131.94721239991486,,,,,,,,,,,,,,,,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
0,0.3,0.225,0,9,9,9,,,,,,,,,,None,131.94721239991486,131.94721239991486,131.94721239991486,131.94721239991486,131.94721239991486,131.94721239991486,r,0.41979800001718104,132.39603309996892,132.39603309996892,132.39603309996892,132.39603309996892,132.39603309996892,132.39603309996892,132.69540299999062,132.69540299999062,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,134.2244589999318,54,15,54,57,54,36,None,None,136.7364465999417,136.7364465999417,136.7364465999417,136.7364465999417,136.7364465999417,136.7364465999417,136.7364465999417,136.7364465999417,0.007489600102417171,136.7364465999417,52,52,[0.016666666666666666],[-0.2777777777777778],[1],[0],[0],[3.3794350000098348],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],140.13570049998816,140.13570049998816,140.13570049998816,140.13570049998816,4.916666666666666,4.290835799998604,144.4451230999548,146.00869849999435,,,,,,,,,,,,,,,,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,None,146.00869849999435,146.00869849999435,146.00869849999435,146.00869849999435,146.00869849999435,146.00869849999435,r,0.45857450005132705,146.49388309998903,146.49388309998903,146.49388309998903,146.49388309998903,146.49388309998903,146.49388309998903,146.7900955999503,146.7900955999503,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,148.08658649993595,61,21,63,64,61,60,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,61,[-0.05740740740740741],[-0.2916666666666667],[1],[0],[0],[6.630144100054167],['tijiao_random_2'],157.24831719999202,157.24831719999202,157.24831719999202,157.24831719999202,10.87962962962963,1.0404305999400094,158.30741919996217,159.90408459992614,150.6053685999941,150.6053685999941,150.6053685999941,150.6053685999941,150.6053685999941,150.6053685999941,150.6053685999941,150.6053685999941,0.006963899941183627,150.6053685999941,,,,,,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
0,0.3,0.225,0,11,11,11,,,,,,,,,,None,159.90408459992614,159.90408459992614,159.90408459992614,159.90408459992614,159.90408459992614,159.90408459992614,i,1.228174400050193,161.15842110000085,161.15842110000085,161.15842110000085,161.15842110000085,161.15842110000085,161.15842110000085,161.4498406999046,161.4498406999046,162.6796354999533,162.6796354999533,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,162.69665159995202,63,20,54,58,54,47,1.0,2.15943919995334,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,167.39229889994022,169.24493729998358,,,,,,,,,,,165.2058658999158,165.2058658999158,165.2058658999158,165.2058658999158,165.2058658999158,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,None,169.24493729998358,169.24493729998358,169.24493729998358,169.24493729998358,169.24493729998358,169.24493729998358,r,0.7589759000111371,170.02804389991798,170.02804389991798,170.02804389991798,170.02804389991798,170.02804389991798,170.02804389991798,170.3259446999291,170.3259446999291,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,171.82185690000188,63,19,69,54,63,49,6.0,4.985606399946846,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,179.34216649993323,181.0796560999006,,,,,,,,,,,174.33073149994016,174.33073149994016,174.33073149994016,174.33073149994016,174.33073149994016,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
0,0.3,0.225,0,13,13,13,,,,,,,,,,None,181.0796560999006,181.0796560999006,181.0796560999006,181.0796560999006,181.0796560999006,181.0796560999006,r,0.6578424000181258,181.7630865999963,181.7630865999963,181.7630865999963,181.7630865999963,181.7630865999963,181.7630865999963,182.06024629995227,182.06024629995227,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,183.4568930999376,58,16,58,48,58,48,None,None,185.9666454999242,185.9666454999242,185.9666454999242,185.9666454999242,185.9666454999242,185.9666454999242,185.9666454999242,185.9666454999242,0.006197200040332973,185.9666454999242,58,58,[0.08333333333333333],[-0.27870370370370373],[1],[0],[0],[6.789059799979441],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],192.77795099990908,192.77795099990908,192.77795099990908,192.77795099990908,6.055555555555555,1.778203200083226,194.57506719999947,196.27128729992546,,,,,,,,,,,,,,,,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,None,196.27128729992546,196.27128729992546,196.27128729992546,196.27128729992546,196.27128729992546,196.27128729992546,r,0.47590379999019206,196.77271059993654,196.77271059993654,196.77271059993654,196.77271059993654,196.77271059993654,196.77271059993654,197.06969379994553,197.06969379994553,198.86463759990875,198.86463759990875,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,198.88119989994448,61,15,60,49,61,58,4.0,2.2763208000687882,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,203.69275659997948,205.49641589995008,,,,,,,,,,,201.39056709990837,201.39056709990837,201.39056709990837,201.39056709990837,201.39056709990837,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
0,0.3,0.225,0,15,15,15,,,,,,,,,,None,205.49641589995008,205.49641589995008,205.49641589995008,205.49641589995008,205.49641589995008,205.49641589995008,r,0.5944206999847665,206.11157969990745,206.11157969990745,206.11157969990745,206.11157969990745,206.11157969990745,206.11157969990745,206.410913300002,206.410913300002,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,207.82363959995564,65,19,59,55,65,50,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,52,[0.1648148148148148],[-0.31296296296296294],[1],[0],[0],[5.881778799928725],['tijiao_random_2'],216.2363420999609,216.2363420999609,216.2363420999609,216.2363420999609,5.2407407407407405,1.839663099963218,218.09430149989203,219.84039669996127,210.34302469994873,210.34302469994873,210.34302469994873,210.34302469994873,210.34302469994873,210.34302469994873,210.34302469994873,210.34302469994873,0.006652600015513599,210.34302469994873,,,,,,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,None,219.84039669996127,219.84039669996127,219.84039669996127,219.84039669996127,219.84039669996127,219.84039669996127,j,0.5700150999473408,220.44067209993955,220.44067209993955,220.44067209993955,220.44067209993955,220.44067209993955,220.44067209993955,220.73798209999222,220.73798209999222,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,221.68575959990267,65,25,48,47,47,64,1.0,1.7274261000566185,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,225.9483069999842,227.71912179992069,,,,,,,,,,,224.19461839995347,224.19461839995347,224.19461839995347,224.19461839995347,224.19461839995347,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
0,0.3,0.225,0,17,17,17,,,,,,,,,,None,227.71912179992069,227.71912179992069,227.71912179992069,227.71912179992069,227.71912179992069,227.71912179992069,r,0.7029002000344917,228.45152459992096,228.45152459992096,228.45152459992096,228.45152459992096,228.45152459992096,228.45152459992096,228.74954289989546,228.74954289989546,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,230.5279747999739,62,17,62,47,62,58,6.0,1.9601248999824747,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,235.0258329999633,236.96051309991162,,,,,,,,,,,233.0372839999618,233.0372839999618,233.0372839999618,233.0372839999618,233.0372839999618,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
1,-0.3,-0.225,0,18,18,18,,,,,,,,,,None,236.96051309991162,236.96051309991162,236.96051309991162,236.96051309991162,236.96051309991162,236.96051309991162,r,0.6930811000056565,237.6754955999786,237.6754955999786,237.6754955999786,237.6754955999786,237.6754955999786,237.6754955999786,237.9744390998967,237.9744390998967,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,239.5035475998884,61,28,50,51,61,73,None,None,242.01377709989902,242.01377709989902,242.01377709989902,242.01377709989902,242.01377709989902,242.01377709989902,242.01377709989902,242.01377709989902,0.00612820009700954,242.01377709989902,62,62,[0.002777777777777778],[-0.27037037037037037],[1],[0],[0],[4.11269999993965],['tijiao'],0.6,0,,[],[],[],[],[],[],[],246.15011579997372,246.15011579997372,246.15011579997372,246.15011579997372,4.768518518518519,1.3454398999456316,247.51395289995708,249.42603390000295,,,,,,,,,,,,,,,,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
0,0.3,0.225,0,19,19,19,,,,,,,,,,None,249.42603390000295,249.42603390000295,249.42603390000295,249.42603390000295,249.42603390000295,249.42603390000295,r,0.5891240000491962,250.04300859989598,250.04300859989598,250.04300859989598,250.04300859989598,250.04300859989598,250.04300859989598,250.34062079992145,250.34062079992145,251.33805839996785,251.33805839996785,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,251.35485159989912,64,27,46,45,64,68,1.0,1.744685599929653,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,255.63623819989152,257.52109969989397,,,,,,,,,,,253.86399649991654,253.86399649991654,253.86399649991654,253.86399649991654,253.86399649991654,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
1,-0.3,-0.225,0,20,20,20,,,,,,,,,,None,257.52109969989397,257.52109969989397,257.52109969989397,257.52109969989397,257.52109969989397,257.52109969989397,r,0.7351539999945089,258.2869411999127,258.2869411999127,258.2869411999127,258.2869411999127,258.2869411999127,258.2869411999127,258.58511739992537,258.58511739992537,260.5131820999086,260.5131820999086,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,260.52977619995363,67,18,51,41,67,72,1.0,1.5444337000371888,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,264.61146329995245,266.47987869998906,,,,,,,,,,,263.0389455999248,263.0389455999248,263.0389455999248,263.0389455999248,263.0389455999248,,,,,,266,m,22,2023-03-26_15h37.23.649,RL,2022.2.4,59.92336998299895,
