trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate
,,,,60.1705196,60.1705196,space,11.4639899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
,,,,,,,,71.660896,71.660896,s,13.7577214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,38,0,,,,,,,,,,None,502.6766219,502.6766219,502.6766219,502.6766219,502.6766219,502.6766219,f,0.0977721,502.7946507,502.7946507,502.7946507,502.7946507,502.7946507,502.7946507,503.092742,503.092742,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,504.2394496,58,37,51,14,37,58,1,1.7775714,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,508.5520461,510.2059815,506.7485601,506.7485601,506.7485601,506.7485601,506.7485601,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,39,0,,,,,,,,,,None,510.2059815,510.2059815,510.2059815,510.2059815,510.2059815,510.2059815,j,0.0175691,510.2563357,510.2563357,510.2563357,510.2563357,510.2563357,510.2563357,510.5555734,510.5555734,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,511.9184461,62,40,39,14,14,81,1,1.212681,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,515.6642335,517.2870955,514.4276383,514.4276383,514.4276383,514.4276383,514.4276383,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,40,0,,,,,,,,,,None,517.2870955,517.2870955,517.2870955,517.2870955,517.2870955,517.2870955,f,0.295905,517.6047256,517.6047256,517.6047256,517.6047256,517.6047256,517.6047256,517.9022462,517.9022462,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,519.5643412,61,41,37,11,41,83,None,None,,,[],[],[],[],[],[],[],-0.6,1,522.0844807,522.0844807,522.0844807,522.0844807,522.0844807,522.0844807,522.0844807,522.0844807,0.0056423,522.0844807,30,[0.08703703703703704],[-0.34814814814814815],[1],[0],[0],[5.066884999992908],['tijiao_random_2'],527.1638595,527.1638595,527.1638595,527.1638595,7.222222222,2.1211968,529.3034253,531.1823981,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,41,0,,,,,,,,,,None,531.1823981,531.1823981,531.1823981,531.1823981,531.1823981,531.1823981,i,0.2542616,531.4661592,531.4661592,531.4661592,531.4661592,531.4661592,531.4661592,531.7641344,531.7641344,533.4096679,533.4096679,533.426406,533.426406,533.426406,533.426406,533.426406,533.426406,533.426406,533.426406,533.426406,533.426406,533.426406,533.426406,533.426406,533.426406,533.426406,62,31,48,17,48,75,None,None,,,[],[],[],[],[],[],[],-0.2,1,535.9435671,535.9435671,535.9435671,535.9435671,535.9435671,535.9435671,535.9435671,535.9435671,0.0057125,535.9435671,60,"[0.19074074074074074, 0.08148148148148149]","[-0.2638888888888889, -0.2814814814814815]","[1, 1]","[0, 0]","[0, 0]","[5.684019000007538, 6.166741900000488]",['tijiao_random_2'],542.1230805,542.1230805,542.1230805,542.1230805,1,2.3367412,544.478403,546.0417454,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,42,0,,,,,,,,,,None,546.0417454,546.0417454,546.0417454,546.0417454,546.0417454,546.0417454,j,0.2932758,546.3601458,546.3601458,546.3601458,546.3601458,546.3601458,546.3601458,546.6568078,546.6568078,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,547.4714587,68,33,56,12,12,70,1,1.362145,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,551.3669117,552.9396921,549.9802969,549.9802969,549.9802969,549.9802969,549.9802969,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,43,0,,,,,,,,,,None,552.9396921,552.9396921,552.9396921,552.9396921,552.9396921,552.9396921,r,0.5139222,553.472188,553.472188,553.472188,553.472188,553.472188,553.472188,553.7710494,553.7710494,555.0175023,555.0175023,555.0342111,555.0342111,555.0342111,555.0342111,555.0342111,555.0342111,555.0342111,555.0342111,555.0342111,555.0342111,555.0342111,555.0342111,555.0342111,555.0342111,555.0342111,55,28,55,8,55,22,5,1.6941759,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,559.2641282,560.9012866,557.5432612,557.5432612,557.5432612,557.5432612,557.5432612,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,44,0,,,,,,,,,,None,560.9012866,560.9012866,560.9012866,560.9012866,560.9012866,560.9012866,j,0.4204765,561.350554,561.350554,561.350554,561.350554,561.350554,561.350554,561.6495617,561.6495617,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,563.5108461,64,29,50,22,22,57,None,None,80,80,[0.09351851851851851],[-0.27314814814814814],[1],[0],[0],[4.2617170000012266],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],570.3038194,570.3038194,570.3038194,570.3038194,2.046296296,1.7804146,572.1033393,573.8159537,,,,,,566.0223173,566.0223173,566.0223173,566.0223173,566.0223173,566.0223173,566.0223173,566.0223173,0.0067749,566.0223173,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,45,0,,,,,,,,,,None,573.8159537,573.8159537,573.8159537,573.8159537,573.8159537,573.8159537,i,0.4453565,574.2817384,574.2817384,574.2817384,574.2817384,574.2817384,574.2817384,574.5805004,574.5805004,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,575.7277382,55,26,40,9,40,66,1,1.7942737,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,580.0553686,581.9770775,578.2368721,578.2368721,578.2368721,578.2368721,578.2368721,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,46,0,,,,,,,,,,None,581.9770775,581.9770775,581.9770775,581.9770775,581.9770775,581.9770775,f,0.0034497,582.0107305,582.0107305,582.0107305,582.0107305,582.0107305,582.0107305,582.3095387,582.3095387,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,584.1548311,62,31,52,17,31,69,1,1.3952835,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,588.0845577,589.9390275,586.6635422,586.6635422,586.6635422,586.6635422,586.6635422,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,47,0,,,,,,,,,,None,589.9390275,589.9390275,589.9390275,589.9390275,589.9390275,589.9390275,r,0.3688726,590.3379019,590.3379019,590.3379019,590.3379019,590.3379019,590.3379019,590.6370639,590.6370639,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,592.1492705,66,32,51,10,66,18,7,1.7279304,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,596.4114312,598.1994308,594.65844,594.65844,594.65844,594.65844,594.65844,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,48,0,,,,,,,,,,None,598.1994308,598.1994308,598.1994308,598.1994308,598.1994308,598.1994308,j,0.4020644,598.6322112,598.6322112,598.6322112,598.6322112,598.6322112,598.6322112,598.9312126,598.9312126,600.2105624,600.2105624,600.2274079,600.2274079,600.2274079,600.2274079,600.2274079,600.2274079,600.2274079,600.2274079,600.2274079,600.2274079,600.2274079,600.2274079,600.2274079,600.2274079,600.2274079,56,33,58,12,12,67,None,None,,,[],[],[],[],[],[],[],-0.6,1,602.7440684,602.7440684,602.7440684,602.7440684,602.7440684,602.7440684,602.7440684,602.7440684,0.0057051,602.7440684,12,[-0.005555555555555556],[-0.30277777777777776],[1],[0],[0],[4.056176499987487],['tijiao_random_2'],606.8132228,606.8132228,606.8132228,606.8132228,7.175925926,2.4700218,609.301762,611.1808523,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,49,0,,,,,,,,,,None,611.1808523,611.1808523,611.1808523,611.1808523,611.1808523,611.1808523,j,0.3050959,611.5144258,611.5144258,611.5144258,611.5144258,611.5144258,611.5144258,611.8128077,611.8128077,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,613.2253778,49,34,58,14,14,76,1,2.4263102,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,618.1845724,619.873741,615.7342468,615.7342468,615.7342468,615.7342468,615.7342468,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,50,0,,,,,,,,,,None,619.873741,619.873741,619.873741,619.873741,619.873741,619.873741,i,0.4694966,620.372779,620.372779,620.372779,620.372779,620.372779,620.372779,620.6717407,620.6717407,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,621.8850167,54,25,54,16,54,71,None,None,60,60,"[-0.09351851851851851, -0.049074074074074076]","[-0.22777777777777777, -0.2814814814814815]","[1, 1]","[0, 0]","[0, 0]","[4.511798699997598, 4.927969500000472]",['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],629.3448451,629.3448451,629.3448451,629.3448451,2.972222222,1.8123323,631.1751386,632.7053715,,,,,,624.3954586,624.3954586,624.3954586,624.3954586,624.3954586,624.3954586,624.3954586,624.3954586,0.0056489,624.3954586,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,51,0,,,,,,,,,,None,632.7053715,632.7053715,632.7053715,632.7053715,632.7053715,632.7053715,f,0.3426942,633.0715945,633.0715945,633.0715945,633.0715945,633.0715945,633.0715945,633.370103,633.370103,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,634.9826992,52,28,53,13,28,65,None,None,,,[],[],[],[],[],[],[],-0.6,1,637.5007215,637.5007215,637.5007215,637.5007215,637.5007215,637.5007215,637.5007215,637.5007215,0.0058488,637.5007215,89,[0.005555555555555556],[-0.3212962962962963],[1],[0],[0],[3.7727090999978827],['tijiao_random_2'],641.2879583,641.2879583,641.2879583,641.2879583,2.712962963,1.7367283,643.0428903,644.8721097,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,52,0,,,,,,,,,,None,644.8721097,644.8721097,644.8721097,644.8721097,644.8721097,644.8721097,j,0.3014643,645.2049046,645.2049046,645.2049046,645.2049046,645.2049046,645.2049046,645.5038568,645.5038568,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,646.4511175,57,23,49,12,12,55,None,None,1,1,"[-0.06481481481481481, -0.04814814814814815, 0.004629629629629629, 0.004629629629629629]","[-0.2574074074074074, -0.27685185185185185, -0.3148148148148148, -0.3148148148148148]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.6359300000040093, 2.3676519000000553, 2.8830596000043442, 9.148887299990747]",['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],658.1299521,658.1299521,658.1299521,658.1299521,4.787037037,2.0799378,660.2291355,662.0416982,,,,,,648.961453,648.961453,648.961453,648.961453,648.961453,648.961453,648.961453,648.961453,0.0058654,648.961453,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,53,0,,,,,,,,,,None,662.0416982,662.0416982,662.0416982,662.0416982,662.0416982,662.0416982,f,0.4123299,662.4748059,662.4748059,662.4748059,662.4748059,662.4748059,662.4748059,662.7734259,662.7734259,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,663.9865383,49,30,36,22,30,71,1,1.1458477,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,667.6670768,669.6374983,666.4960394,666.4960394,666.4960394,666.4960394,666.4960394,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,54,0,,,,,,,,,,None,669.6374983,669.6374983,669.6374983,669.6374983,669.6374983,669.6374983,r,0.3705856,670.0371501,670.0371501,670.0371501,670.0371501,670.0371501,670.0371501,670.3362006,670.3362006,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,671.6821842,59,26,32,21,59,75,1,1.3469263,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,675.5636742,677.3996932,674.1917268,674.1917268,674.1917268,674.1917268,674.1917268,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,55,0,,,,,,,,,,None,677.3996932,677.3996932,677.3996932,677.3996932,677.3996932,677.3996932,j,0.5917127,678.0158453,678.0158453,678.0158453,678.0158453,678.0158453,678.0158453,678.3146056,678.3146056,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,679.7272081,45,39,42,12,12,74,None,None,,,[],[],[],[],[],[],[],-0.6,1,682.24556,682.24556,682.24556,682.24556,682.24556,682.24556,682.24556,682.24556,0.0055509,682.24556,40,[0.008333333333333333],[-0.28888888888888886],[1],[0],[0],[3.673635999992257],['tijiao_random_2'],685.9311334,685.9311334,685.9311334,685.9311334,1.083333333,1.3393405,687.2886468,689.1181164,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,56,0,,,,,,,,,,None,689.1181164,689.1181164,689.1181164,689.1181164,689.1181164,689.1181164,r,0.3636894,689.5010838,689.5010838,689.5010838,689.5010838,689.5010838,689.5010838,689.7998357,689.7998357,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,691.1292657,54,33,42,24,54,69,4,1.9442604,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,695.6062781,697.4952897,693.6387453,693.6387453,693.6387453,693.6387453,693.6387453,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,57,0,,,,,,,,,,None,697.4952897,697.4952897,697.4952897,697.4952897,697.4952897,697.4952897,f,0.3557664,697.8778153,697.8778153,697.8778153,697.8778153,697.8778153,697.8778153,698.1770361,698.1770361,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,700.0882888,56,43,36,17,43,64,None,None,,,[],[],[],[],[],[],[],-0.2,1,702.6054236,702.6054236,702.6054236,702.6054236,702.6054236,702.6054236,702.6054236,702.6054236,0.0056927,702.6054236,50,[0.06388888888888888],[-0.2657407407407407],[1],[0],[0],[3.0751561999932164],['tijiao_random_2'],705.6937282,705.6937282,705.6937282,705.6937282,5.111111111,1.9046268,707.6165386,709.3628838,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,58,0,,,,,,,,,,None,709.3628838,709.3628838,709.3628838,709.3628838,709.3628838,709.3628838,i,0.2726754,709.6634226,709.6634226,709.6634226,709.6634226,709.6634226,709.6634226,709.9615006,709.9615006,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,711.5237407,43,31,30,19,30,63,None,None,,,[],[],[],[],[],[],[],0.6,1,714.0433612,714.0433612,714.0433612,714.0433612,714.0433612,714.0433612,714.0433612,714.0433612,0.0057768,714.0433612,30,[0.0962962962962963],[-0.3074074074074074],[1],[0],[0],[4.485925399989355],['tijiao_random_2'],718.5421259,718.5421259,718.5421259,718.5421259,4.435185185,1.5223056,720.0825132,721.8454267,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,59,0,,,,,,,,,,None,721.8454267,721.8454267,721.8454267,721.8454267,721.8454267,721.8454267,i,0.3496878,722.2292206,722.2292206,722.2292206,722.2292206,722.2292206,722.2292206,722.5267713,722.5267713,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,724.4718093,54,42,29,18,29,58,3,1.4287327,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,728.4353809,730.2557813,726.9809697,726.9809697,726.9809697,726.9809697,726.9809697,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,60,0,,,,,,,,,,None,730.2557813,730.2557813,730.2557813,730.2557813,730.2557813,730.2557813,i,0.2676282,730.5553908,730.5553908,730.5553908,730.5553908,730.5553908,730.5553908,730.8545592,730.8545592,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,732.4166505,53,38,38,17,38,25,None,None,,,[],[],[],[],[],[],[],0.2,1,734.9336875,734.9336875,734.9336875,734.9336875,734.9336875,734.9336875,734.9336875,734.9336875,0.0060243,734.9336875,99,"[-0.025925925925925925, 0.0, -0.026851851851851852]","[-0.22592592592592592, -0.3611111111111111, -0.3074074074074074]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.257760499996948, 3.9226818999886746, 4.3876387999916915]",['tijiao_random_2'],739.3340701,739.3340701,739.3340701,739.3340701,11,1.2735113,740.6266931,742.1733097,,,,,,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,61,0,,,,,,,,,,None,742.1733097,742.1733097,742.1733097,742.1733097,742.1733097,742.1733097,i,0.5952521,742.7884931,742.7884931,742.7884931,742.7884931,742.7884931,742.7884931,743.0877347,743.0877347,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,744.6333149,58,34,41,6,41,60,None,None,90,90,[0.1287037037037037],[-0.2851851851851852],[1],[0],[0],[3.5151919000054477],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],750.6780057,750.6780057,750.6780057,750.6780057,6.768518519,1.4647593,752.1618377,754.1240515,,,,,,747.1438951,747.1438951,747.1438951,747.1438951,747.1438951,747.1438951,747.1438951,747.1438951,0.0054217,747.1438951,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,62,0,,,,,,,,,,None,754.1240515,754.1240515,754.1240515,754.1240515,754.1240515,754.1240515,i,0.3301943,754.4733751,754.4733751,754.4733751,754.4733751,754.4733751,754.4733751,754.7722473,754.7722473,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,755.9526068,59,37,38,17,38,23,7,2.4757389,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,760.963775,762.9499676,758.4618016,758.4618016,758.4618016,758.4618016,758.4618016,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,63,0,,,,,,,,,,None,762.9499676,762.9499676,762.9499676,762.9499676,762.9499676,762.9499676,f,0.4813016,763.4492134,763.4492134,763.4492134,763.4492134,763.4492134,763.4492134,763.7475767,763.7475767,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,765.2273408,62,31,34,12,31,54,1,1.9772437,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,769.7388449,771.5266385,767.7364191,767.7364191,767.7364191,767.7364191,767.7364191,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,64,0,,,,,,,,,,None,771.5266385,771.5266385,771.5266385,771.5266385,771.5266385,771.5266385,i,0.442771,771.992329,771.992329,771.992329,771.992329,771.992329,771.992329,772.2910514,772.2910514,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,773.122507,55,36,34,16,34,51,None,None,99,99,[-0.05648148148148148],[-0.2916666666666667],[1],[0],[0],[3.815255800000159],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],779.4689472,779.4689472,779.4689472,779.4689472,10.36111111,1.6122542,781.0992706,782.9121895,,,,,,775.632541,775.632541,775.632541,775.632541,775.632541,775.632541,775.632541,775.632541,0.0051459,775.632541,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
0,0,65,0,,,,,,,,,,None,782.9121895,782.9121895,782.9121895,782.9121895,782.9121895,782.9121895,r,0.317508,783.26275,783.26275,783.26275,783.26275,783.26275,783.26275,783.5605381,783.5605381,785.2725568,785.2725568,785.2890731,785.2890731,785.2890731,785.2890731,785.2890731,785.2890731,785.2890731,785.2890731,785.2890731,785.2890731,785.2890731,785.2890731,785.2890731,785.2890731,785.2890731,55,31,29,11,55,64,3,2.043717,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,789.8691412,791.7877895,787.7978922,787.7978922,787.7978922,787.7978922,787.7978922,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
1,0,66,0,,,,,,,,,,None,791.7877895,791.7877895,791.7877895,791.7877895,791.7877895,791.7877895,f,0.2152284,792.021261,792.021261,792.021261,792.021261,792.021261,792.021261,792.3200887,792.3200887,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,793.1840364,52,41,37,22,41,50,3,1.6276511,,,[],[],[],[],[],[],[],0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,797.3461248,799.2505608,795.6934275,795.6934275,795.6934275,795.6934275,795.6934275,,,,,,,,,,,,,,,,,239,f,18,2023-03-21_16h55.55.236,RL,2022.2.4,60.18447746
