bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,value_expect_self,expectself.text,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,expectself.started,tijiao_click.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,44.05786719999742,44.05786719999742,space,7.2680468000035034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
,,,,,,,,,,,51.351490300003206,51.351490300003206,s,31.234004600002663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,513.2335536000028,513.2335536000028,513.2335536000028,513.2335536000028,513.2335536000028,513.2335536000028,f,0.5607872999971732,513.8163467999984,513.8163467999984,513.8163467999984,513.8163467999984,513.8163467999984,513.8163467999984,514.114713300005,514.114713300005,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,515.8597741999984,518.3688776000054,518.3688776000054,518.3688776000054,518.3688776000054,518.3688776000054,44,56,42,31,56,61,4.0,1.7609677000000374,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,520.1556631999993,521.6770860999968,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,521.6770860999968,521.6770860999968,521.6770860999968,521.6770860999968,521.6770860999968,521.6770860999968,i,0.29861610000079963,521.9930759999988,521.9930759999988,521.9930759999988,521.9930759999988,521.9930759999988,521.9930759999988,522.2922970999934,522.2922970999934,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,523.1229810999939,,,,,,47,54,45,25,45,68,None,None,,,[],[],[],[],[],[],[],0.6,1,37,[-0.006481481481481481],[-0.27870370370370373],[1],[0],[0],[8.475551800001995],['tijiao'],5.027777777777778,2.286499800000456,536.4357220999955,538.0989945000038,,,,,,,,,,534.130837100005,534.130837100005,534.130837100005,534.130837100005,525.6414298000018,525.6414298000018,525.6414298000018,525.6414298000018,525.6414298000018,525.6414298000018,525.6414298000018,525.6414298000018,0.005663399992045015,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,538.0989945000038,538.0989945000038,538.0989945000038,538.0989945000038,538.0989945000038,538.0989945000038,f,0.9352345000079367,539.0641471999988,539.0641471999988,539.0641471999988,539.0641471999988,539.0641471999988,539.0641471999988,539.3623744999932,539.3623744999932,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,540.2266844999976,,,,,,37,49,42,31,49,77,None,None,55,55,[0.03425925925925926],[-0.28055555555555556],[1],[0],[0],[6.723931200001971],['tijiao'],0.6,0,,[],[],[],[],[],[],[],4.916666666666666,2.112799399998039,551.6111035999929,553.3906143000058,542.7369561999949,542.7369561999949,542.7369561999949,542.7369561999949,542.7369561999949,542.7369561999949,542.7369561999949,542.7369561999949,0.004881399989244528,549.4797320999933,549.4797320999933,549.4797320999933,549.4797320999933,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,553.3906143000058,553.3906143000058,553.3906143000058,553.3906143000058,553.3906143000058,553.3906143000058,i,0.5688737000018591,553.9912038000039,553.9912038000039,553.9912038000039,553.9912038000039,553.9912038000039,553.9912038000039,554.2883336999948,554.2883336999948,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,556.266324199998,558.7753186000045,558.7753186000045,558.7753186000045,558.7753186000045,558.7753186000045,48,42,47,32,47,65,2.0,2.193713900007424,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,560.9934527000005,562.9476842000004,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,562.9476842000004,562.9476842000004,562.9476842000004,562.9476842000004,562.9476842000004,562.9476842000004,f,0.6929490999900736,563.6629453999922,563.6629453999922,563.6629453999922,563.6629453999922,563.6629453999922,563.6629453999922,563.9618672999932,563.9618672999932,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,564.9092458999949,567.4182104999927,567.4182104999927,567.4182104999927,567.4182104999927,567.4182104999927,43,51,49,35,51,74,2.0,1.4951525999931619,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,568.9379059000057,570.859392600003,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,570.859392600003,570.859392600003,570.859392600003,570.859392600003,570.859392600003,570.859392600003,i,0.8277814000030048,571.7075908999977,571.7075908999977,571.7075908999977,571.7075908999977,571.7075908999977,571.7075908999977,572.0068175000051,572.0068175000051,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,573.3196609000006,575.8289262000035,575.8289262000035,575.8289262000035,575.8289262000035,575.8289262000035,47,57,42,29,42,68,1.0,2.2598345000005793,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,578.1157840999949,579.6355756999983,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,579.6355756999983,579.6355756999983,579.6355756999983,579.6355756999983,579.6355756999983,579.6355756999983,r,1.2378538000048138,580.8990058000054,580.8990058000054,580.8990058000054,580.8990058000054,580.8990058000054,580.8990058000054,581.1981144000019,581.1981144000019,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,583.0925790000038,,,,,,39,59,46,34,39,81,None,None,,,[],[],[],[],[],[],[],-0.6,1,39,"[-0.03333333333333333, -0.004629629629629629]","[-0.24722222222222223, -0.2851851851851852]","[1, 1]","[0, 0]","[0, 0]","[5.817046500000288, 6.233069800000521]",['tijiao'],3.9907407407407405,5.029890700010583,596.9039212999924,598.7996043000021,,,,,,,,,,591.855555400005,591.855555400005,591.855555400005,591.855555400005,585.6095126,585.6095126,585.6095126,585.6095126,585.6095126,585.6095126,585.6095126,585.6095126,0.005437900006654672,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,45,45,45,,,,,,,,,,None,598.7996043000021,598.7996043000021,598.7996043000021,598.7996043000021,598.7996043000021,598.7996043000021,f,0.29110790000413544,599.1163597999985,599.1163597999985,599.1163597999985,599.1163597999985,599.1163597999985,599.1163597999985,599.4149017000018,599.4149017000018,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,601.1105698000028,603.6196344000055,603.6196344000055,603.6196344000055,603.6196344000055,603.6196344000055,40,62,38,33,62,77,3.0,1.6778007000102662,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,605.322063700005,606.9774997999921,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,None,606.9774997999921,606.9774997999921,606.9774997999921,606.9774997999921,606.9774997999921,606.9774997999921,f,0.7696881000010762,607.7759226000053,607.7759226000053,607.7759226000053,607.7759226000053,607.7759226000053,607.7759226000053,608.0745210000023,608.0745210000023,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,610.0197890999989,,,,,,43,54,50,44,54,67,None,None,67,67,[0.07407407407407407],[-0.2814814814814815],[1],[0],[0],[6.5564905000064755],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],5.12962962962963,2.642135500005679,621.7694622999988,623.4826680999977,612.5300658000051,612.5300658000051,612.5300658000051,612.5300658000051,612.5300658000051,612.5300658000051,612.5300658000051,612.5300658000051,0.005602199991699308,619.1084518999996,619.1084518999996,619.1084518999996,619.1084518999996,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,47,47,47,,,,,,,,,,None,623.4826680999977,623.4826680999977,623.4826680999977,623.4826680999977,623.4826680999977,623.4826680999977,i,0.6938376000034623,624.1979679999931,624.1979679999931,624.1979679999931,624.1979679999931,624.1979679999931,624.1979679999931,624.4969163999922,624.4969163999922,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,625.7597702999919,,,,,,38,55,49,39,49,71,None,None,,,[],[],[],[],[],[],[],0.2,1,69,[-0.04722222222222222],[-0.3148148148148148],[1],[0],[0],[3.9043796000041766],['tijiao'],2.9166666666666665,2.7695177999994485,634.9833607000037,636.6296684999979,,,,,,,,,,632.1950705000054,632.1950705000054,632.1950705000054,632.1950705000054,628.2788918000006,628.2788918000006,628.2788918000006,628.2788918000006,628.2788918000006,628.2788918000006,628.2788918000006,628.2788918000006,0.006205900004715659,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,48,48,48,,,,,,,,,,None,636.6296684999979,636.6296684999979,636.6296684999979,636.6296684999979,636.6296684999979,636.6296684999979,i,0.6739196999988053,637.3297765000025,637.3297765000025,637.3297765000025,637.3297765000025,637.3297765000025,637.3297765000025,637.6272744000016,637.6272744000016,639.4890293000062,639.4890293000062,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,639.5053245000017,642.0146916999947,642.0146916999947,642.0146916999947,642.0146916999947,642.0146916999947,44,47,53,41,53,70,2.0,3.290550699995947,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,645.3299901999999,647.3176134999958,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,49,49,49,,,,,,,,,,None,647.3176134999958,647.3176134999958,647.3176134999958,647.3176134999958,647.3176134999958,647.3176134999958,f,1.10976639999717,648.448243699997,648.448243699997,648.448243699997,648.448243699997,648.448243699997,648.448243699997,648.7472839999973,648.7472839999973,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,649.8442069000012,,,,,,37,55,49,40,55,72,None,None,,,[],[],[],[],[],[],[],-0.2,1,52,[0.05462962962962963],[-0.30092592592592593],[1],[0],[0],[3.023558700006106],['tijiao'],2.9722222222222223,2.204859100005706,657.621708199993,659.5174235000013,,,,,,,,,,655.3981984999991,655.3981984999991,655.3981984999991,655.3981984999991,652.3621699999931,652.3621699999931,652.3621699999931,652.3621699999931,652.3621699999931,652.3621699999931,652.3621699999931,652.3621699999931,0.0063415000040549785,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,50,50,50,,,,,,,,,,None,659.5174235000013,659.5174235000013,659.5174235000013,659.5174235000013,659.5174235000013,659.5174235000013,f,0.3297569999995176,659.867116399997,659.867116399997,659.867116399997,659.867116399997,659.867116399997,659.867116399997,660.1661506999953,660.1661506999953,661.6617618000018,661.6617618000018,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,661.6784830999968,,,,,,42,47,45,38,47,59,None,None,,,[],[],[],[],[],[],[],-0.2,1,47,[-0.08425925925925926],[-0.27870370370370373],[1],[0],[0],[4.106150899999193],['tijiao'],2.055555555555556,2.3032721000054153,670.6360969999951,672.4983358000027,,,,,,,,,,668.3151868999994,668.3151868999994,668.3151868999994,668.3151868999994,664.1953371999989,664.1953371999989,664.1953371999989,664.1953371999989,664.1953371999989,664.1953371999989,664.1953371999989,664.1953371999989,0.005604499994660728,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,51,51,51,,,,,,,,,,None,672.4983358000027,672.4983358000027,672.4983358000027,672.4983358000027,672.4983358000027,672.4983358000027,i,0.39226729999063537,672.9147986000025,672.9147986000025,672.9147986000025,672.9147986000025,672.9147986000025,672.9147986000025,673.2134291999973,673.2134291999973,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,674.7096280999976,,,,,,37,61,36,32,36,65,None,None,,,[],[],[],[],[],[],[],0.2,1,36,[0.012037037037037037],[-0.2861111111111111],[1],[0],[0],[3.7054883999953745],['tijiao'],3.8148148148148144,2.2703392999974312,683.2351435000019,685.0313412999967,,,,,,,,,,680.946059599999,680.946059599999,680.946059599999,680.946059599999,677.2284734999994,677.2284734999994,677.2284734999994,677.2284734999994,677.2284734999994,677.2284734999994,677.2284734999994,677.2284734999994,0.005646499994327314,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,52,52,52,,,,,,,,,,None,685.0313412999967,685.0313412999967,685.0313412999967,685.0313412999967,685.0313412999967,685.0313412999967,r,0.6804333000036422,685.729806599993,685.729806599993,685.729806599993,685.729806599993,685.729806599993,685.729806599993,686.0284669999965,686.0284669999965,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,687.9898011000041,,,,,,39,68,44,32,39,62,None,None,,,[],[],[],[],[],[],[],-0.6,1,39,[-0.007407407407407408],[-0.2833333333333333],[1],[0],[0],[4.736110300000291],['tijiao'],3.0,1.8227401000040118,697.097308299999,698.6439138999995,,,,,,,,,,695.2559760000004,695.2559760000004,695.2559760000004,695.2559760000004,690.5073211999988,690.5073211999988,690.5073211999988,690.5073211999988,690.5073211999988,690.5073211999988,690.5073211999988,690.5073211999988,0.005797899997560307,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,53,53,53,,,,,,,,,,None,698.6439138999995,698.6439138999995,698.6439138999995,698.6439138999995,698.6439138999995,698.6439138999995,i,0.35455970000475645,699.0287090000056,699.0287090000056,699.0287090000056,699.0287090000056,699.0287090000056,699.0287090000056,699.3258851999999,699.3258851999999,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,700.3397511999938,702.8485985000007,702.8485985000007,702.8485985000007,702.8485985000007,702.8485985000007,42,78,43,34,43,61,3.0,3.6726144999993267,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,706.5464448999992,708.2514247999934,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,54,54,54,,,,,,,,,,None,708.2514247999934,708.2514247999934,708.2514247999934,708.2514247999934,708.2514247999934,708.2514247999934,f,0.3281886000040686,708.6009848999965,708.6009848999965,708.6009848999965,708.6009848999965,708.6009848999965,708.6009848999965,708.8997455000062,708.8997455000062,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,710.3125533999992,,,,,,46,74,42,38,74,73,None,None,74,74,[0.032407407407407406],[-0.34074074074074073],[1],[0],[0],[4.461734800002887],['tijiao'],0.6,0,,[],[],[],[],[],[],[],6.064814814814815,1.9945994000008795,719.3201386000001,721.1989466999948,712.8228459999955,712.8228459999955,712.8228459999955,712.8228459999955,712.8228459999955,712.8228459999955,712.8228459999955,712.8228459999955,0.0056468999973731115,717.307054200006,717.307054200006,717.307054200006,717.307054200006,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,55,55,55,,,,,,,,,,None,721.1989466999948,721.1989466999948,721.1989466999948,721.1989466999948,721.1989466999948,721.1989466999948,i,0.4234415999962948,721.6498234000028,721.6498234000028,721.6498234000028,721.6498234000028,721.6498234000028,721.6498234000028,721.9474441999919,721.9474441999919,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,723.4598859999969,,,,,,40,74,41,33,41,65,None,None,,,[],[],[],[],[],[],[],-0.6,1,39,[0.004629629629629629],[-0.2833333333333333],[1],[0],[0],[3.4061298000015086],['tijiao'],1.9537037037037037,2.385046900002635,731.8026760999928,733.3660611999949,,,,,,,,,,729.399700199996,729.399700199996,729.399700199996,729.399700199996,725.9784317000012,725.9784317000012,725.9784317000012,725.9784317000012,725.9784317000012,725.9784317000012,725.9784317000012,725.9784317000012,0.005803000007290393,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,56,56,56,,,,,,,,,,None,733.3660611999949,733.3660611999949,733.3660611999949,733.3660611999949,733.3660611999949,733.3660611999949,i,0.29499499998928513,733.6824639999977,733.6824639999977,733.6824639999977,733.6824639999977,733.6824639999977,733.6824639999977,733.9810631,733.9810631,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,735.3609624999954,,,,,,42,83,49,42,49,39,None,None,67,67,[-0.07962962962962963],[-0.3],[1],[0],[0],[6.471880400000373],['tijiao'],0.2,0,,[],[],[],[],[],[],[],2.962962962962963,2.3103798999945866,746.6952087999962,748.4411660000042,737.8718355000019,737.8718355000019,737.8718355000019,737.8718355000019,737.8718355000019,737.8718355000019,737.8718355000019,737.8718355000019,0.00724360000458546,744.3660302999924,744.3660302999924,744.3660302999924,744.3660302999924,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,57,57,57,,,,,,,,,,None,748.4411660000042,748.4411660000042,748.4411660000042,748.4411660000042,748.4411660000042,748.4411660000042,f,0.5345271999976831,749.0073985000054,749.0073985000054,749.0073985000054,749.0073985000054,749.0073985000054,749.0073985000054,749.3058155000035,749.3058155000035,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,750.9350440999988,753.4441583000007,753.4441583000007,753.4441583000007,753.4441583000007,753.4441583000007,41,72,43,48,72,68,7.0,2.209863399999449,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,755.678298400002,757.3171979000035,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,58,58,58,,,,,,,,,,None,757.3171979000035,757.3171979000035,757.3171979000035,757.3171979000035,757.3171979000035,757.3171979000035,r,0.9550277999951504,758.2985189000028,758.2985189000028,758.2985189000028,758.2985189000028,758.2985189000028,758.2985189000028,758.5975354999973,758.5975354999973,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,759.7770033999986,,,,,,32,80,47,47,32,64,None,None,,,[],[],[],[],[],[],[],-0.2,1,46,[0.002777777777777778],[-0.2759259259259259],[1],[0],[0],[3.289103299990529],['tijiao'],2.0185185185185186,2.202580700002727,767.8213493999938,769.3511091999972,,,,,,,,,,765.6003622999997,765.6003622999997,765.6003622999997,765.6003622999997,762.2967612999928,762.2967612999928,762.2967612999928,762.2967612999928,762.2967612999928,762.2967612999928,762.2967612999928,762.2967612999928,0.005221500003244728,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,59,59,59,,,,,,,,,,None,769.3511091999972,769.3511091999972,769.3511091999972,769.3511091999972,769.3511091999972,769.3511091999972,i,0.5899552000046242,769.9667909999989,769.9667909999989,769.9667909999989,769.9667909999989,769.9667909999989,769.9667909999989,770.2655543000001,770.2655543000001,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,771.1628449999989,773.6720592999918,773.6720592999918,773.6720592999918,773.6720592999918,773.6720592999918,38,77,46,44,46,51,2.0,2.4758719999954337,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,776.1718012000056,778.0774182000023,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
1,-0.3,-0.225,0,60,60,60,,,,,,,,,,None,778.0774182000023,778.0774182000023,778.0774182000023,778.0774182000023,778.0774182000023,778.0774182000023,f,0.305236900007003,778.4102710000006,778.4102710000006,778.4102710000006,778.4102710000006,778.4102710000006,778.4102710000006,778.7090408999939,778.7090408999939,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,779.9721208999981,,,,,,40,75,49,45,75,75,None,None,65,65,[-0.009259259259259259],[-0.29074074074074074],[1],[0],[0],[5.3263662999961525],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1.7777777777777777,2.145365000003949,789.9935943000019,791.9229742000025,782.4823009999964,782.4823009999964,782.4823009999964,782.4823009999964,782.4823009999964,782.4823009999964,782.4823009999964,782.4823009999964,0.005640200004563667,787.8291613000038,787.8291613000038,787.8291613000038,787.8291613000038,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
0,0.3,0.225,0,61,61,61,,,,,,,,,,None,791.9229742000025,791.9229742000025,791.9229742000025,791.9229742000025,791.9229742000025,791.9229742000025,i,0.3413202999945497,792.2917949999974,792.2917949999974,792.2917949999974,792.2917949999974,792.2917949999974,792.2917949999974,792.5881135999953,792.5881135999953,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,793.6517602999957,796.1607371999999,796.1607371999999,796.1607371999999,796.1607371999999,796.1607371999999,37,84,43,49,43,65,2.0,1.96072109999659,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,798.147020000004,799.9673946999974,,,,,,,,,,,,,,,,,,,,,,,,,,232,f,26,2023-03-21_09h43.20.387,RL,2022.2.4,60.14404498881359,
