trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate
0,0,137,0,,,,,,,,,,,,,,,None,None,None,None,None,1641.031616,None,1641.031616,None,1641.031616,None,1641.031616,None,f,0.5516323,1641.031616,None,1641.031616,None,1641.635165,None,1641.635165,None,1641.635165,None,1641.635165,None,1641.635165,None,1641.635165,None,1641.929126,None,1641.929126,None,1643.785431,None,1643.785431,None,1643.785431,None,1643.785431,None,1643.785431,None,1643.785431,None,1643.785431,None,1643.785431,None,1643.785431,None,40,68,65,43,68,52,1646.311507,None,5,2.14156,1646.311507,None,1646.311507,None,1646.311507,None,1646.311507,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1648.518498,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,138,0,,,,,,,,,,,,,,,None,None,None,None,None,1650.521812,None,1650.521812,None,1650.521812,None,1650.521812,None,i,0.3115171,1650.521812,None,1650.521812,None,1650.877671,None,1650.877671,None,1650.877671,None,1650.877671,None,1650.877671,None,1650.877671,None,1651.169041,1652.753588,1651.169041,1652.753588,1652.786868,None,1652.786868,None,1652.786868,None,1652.786868,None,1652.786868,None,1652.786868,None,1652.786868,None,1652.786868,None,1652.786868,None,31,68,59,51,59,54,1655.308832,None,6,2.9020749,1655.308832,None,1655.308832,None,1655.308832,None,1655.308832,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1658.257363,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,139,0,,,,,,,,,,,,,,,None,None,None,None,None,1660.17956,None,1660.17956,None,1660.17956,None,1660.17956,None,i,0.403916,1660.17956,None,1660.17956,None,1660.632952,None,1660.632952,None,1660.632952,None,1660.632952,None,1660.632952,None,1660.632952,None,1660.908925,1661.976657,1660.908925,1661.976657,1662.026564,None,1662.026564,None,1662.026564,None,1662.026564,None,1662.026564,None,1662.026564,None,1662.026564,None,1662.026564,None,1662.026564,None,41,72,60,46,60,56,1664.549432,None,5,1.917784,1664.549432,None,1664.549432,None,1664.549432,None,1664.549432,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1666.544535,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,140,0,,,,,,,,,,,,,,,None,None,None,None,None,1668.501881,None,1668.501881,None,1668.501881,None,1668.501881,None,i,0.7016929,1668.501881,None,1668.501881,None,1669.252941,None,1669.252941,None,1669.252941,None,1669.252941,None,1669.252941,None,1669.252941,None,1669.548259,None,1669.548259,None,1670.46422,None,1670.46422,None,1670.46422,None,1670.46422,None,1670.46422,None,1670.46422,None,1670.46422,None,1670.46422,None,1670.46422,None,40,64,57,48,57,45,1672.986441,None,5,1.4499774,1672.986441,None,1672.986441,None,1672.986441,None,1672.986441,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1674.488733,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,141,0,,,,,,,,,,,,,,,None,None,None,None,None,1676.174026,None,1676.174026,None,1676.174026,None,1676.174026,None,i,0.8994744,1676.174026,None,1676.174026,None,1677.125162,None,1677.125162,None,1677.125162,None,1677.125162,None,1677.125162,None,1677.125162,None,1677.420417,None,1677.420417,None,1678.912462,None,1678.912462,None,1678.912462,None,1678.912462,None,1678.912462,None,1678.912462,None,1678.912462,None,1678.912462,None,1678.912462,None,36,61,52,39,52,44,None,None,None,None,None,None,None,None,None,None,None,None,56,1681.453022,None,56,1681.453022,None,1681.453022,None,1681.453022,None,1681.453022,None,1681.453022,None,1681.453022,None,1681.453022,None,0.046875,-0.286458333,1,0,0,4.9335694,tijiao,0.01226195,None,1681.453022,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,2.901041667,0.9498325,1686.42947,None,1686.42947,None,1686.42947,None,1686.42947,None,None,None,1687.393424,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,142,0,,,,,,,,,,,,,,,None,None,None,None,None,1689.365336,None,1689.365336,None,1689.365336,None,1689.365336,None,i,0.448447,1689.365336,None,1689.365336,None,1689.858234,None,1689.858234,None,1689.858234,None,1689.858234,None,1689.858234,None,1689.858234,None,1690.146039,None,1690.146039,None,1691.475556,None,1691.475556,None,1691.475556,None,1691.475556,None,1691.475556,None,1691.475556,None,1691.475556,None,1691.475556,None,1691.475556,None,30,72,47,40,47,28,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,1694.025057,None,1694.025057,None,1694.025057,None,1694.025057,None,1694.025057,None,1694.025057,None,47,1694.025057,None,1694.025057,None,0.0152954,None,1694.025057,None,3.122395833,1.461234,1698.425149,None,1698.425149,None,1698.425149,None,1698.425149,None,None,None,1699.901966,None,-0.057291667,-0.283854167,1,0,0,4.3694765,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,143,0,,,,,,,,,,,,,,,None,None,None,None,None,1701.824826,None,1701.824826,None,1701.824826,None,1701.824826,None,f,0.6190623,1701.824826,None,1701.824826,None,1702.49156,None,1702.49156,None,1702.49156,None,1702.49156,None,1702.49156,None,1702.49156,None,1702.788033,None,1702.788033,None,1704.539153,None,1704.539153,None,1704.539153,None,1704.539153,None,1704.539153,None,1704.539153,None,1704.539153,None,1704.539153,None,1704.539153,None,34,76,52,45,76,18,1707.053754,None,6,1.2745769,1707.053754,None,1707.053754,None,1707.053754,None,1707.053754,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1708.397078,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,144,0,,,,,,,,,,,,,,,None,None,None,None,None,1709.930111,None,1709.930111,None,1709.930111,None,1709.930111,None,f,0.6535876,1709.930111,None,1709.930111,None,1710.63082,None,1710.63082,None,1710.63082,None,1710.63082,None,1710.63082,None,1710.63082,None,1710.927027,1712.361691,1710.927027,1712.361691,1712.39322,None,1712.39322,None,1712.39322,None,1712.39322,None,1712.39322,None,1712.39322,None,1712.39322,None,1712.39322,None,1712.39322,None,28,69,45,45,69,49,None,None,None,None,None,None,None,None,None,None,None,None,65,1714.931265,None,65,1714.931265,None,1714.931265,None,1714.931265,None,1714.931265,None,1714.931265,None,1714.931265,None,1714.931265,None,0.104166667,-0.260416667,1,0,0,5.8629058,tijiao,0.00727885,None,1714.931265,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,3.044270833,1.162777,1720.840627,None,1720.840627,None,1720.840627,None,1720.840627,None,None,None,1722.023116,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,145,0,,,,,,,,,,,,,,,None,None,None,None,None,1723.656487,None,1723.656487,None,1723.656487,None,1723.656487,None,f,0.3672828,1723.656487,None,1723.656487,None,1724.074127,None,1724.074127,None,1724.074127,None,1724.074127,None,1724.074127,None,1724.074127,None,1724.369682,None,1724.369682,None,1726.069037,None,1726.069037,None,1726.069037,None,1726.069037,None,1726.069037,None,1726.069037,None,1726.069037,None,1726.069037,None,1726.069037,None,36,72,47,35,72,59,None,None,None,None,None,None,None,None,None,None,None,None,59,1728.606284,None,59,1728.606284,None,1728.606284,None,1728.606284,None,1728.606284,None,1728.606284,None,1728.606284,None,1728.606284,None,0.162760417,-0.236979167,1,0,0,4.4461309,tijiao,0.00874565,None,1728.606284,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,2.848958333,1.2467827,1733.583405,None,1733.583405,None,1733.583405,None,1733.583405,None,None,None,1734.858213,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,146,0,,,,,,,,,,,,,,,None,None,None,None,None,1736.765254,None,1736.765254,None,1736.765254,None,1736.765254,None,f,0.3789612,1736.765254,None,1736.765254,None,1737.186235,None,1737.186235,None,1737.186235,None,1737.186235,None,1737.186235,None,1737.186235,None,1737.46209,1738.429571,1737.46209,1738.429571,1738.479849,None,1738.479849,None,1738.479849,None,1738.479849,None,1738.479849,None,1738.479849,None,1738.479849,None,1738.479849,None,1738.479849,None,28,70,46,39,70,48,1741.002153,None,5,2.3839868,1741.002153,None,1741.002153,None,1741.002153,None,1741.002153,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1743.446011,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,147,0,,,,,,,,,,,,,,,None,None,None,None,None,1745.053451,None,1745.053451,None,1745.053451,None,1745.053451,None,r,0.710638,1745.053451,None,1745.053451,None,1745.806983,None,1745.806983,None,1745.806983,None,1745.806983,None,1745.806983,None,1745.806983,None,1746.101561,None,1746.101561,None,1747.548989,None,1747.548989,None,1747.548989,None,1747.548989,None,1747.548989,None,1747.548989,None,1747.548989,None,1747.548989,None,1747.548989,None,39,70,44,32,39,53,None,None,None,None,None,None,None,None,None,None,None,None,48,1750.086577,None,48,1750.086577,None,1750.086577,None,1750.086577,None,1750.086577,None,1750.086577,None,1750.086577,None,1750.086577,None,-0.014322917,-0.3046875,1,0,0,4.2301521,tijiao,0.00978275,None,1750.086577,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,1,1.0315514,1754.362654,None,1754.362654,None,1754.362654,None,1754.362654,None,None,None,1755.422632,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,148,0,,,,,,,,,,,,,,,None,None,None,None,None,1757.312222,None,1757.312222,None,1757.312222,None,1757.312222,None,f,0.3518066,1757.312222,None,1757.312222,None,1757.713489,None,1757.713489,None,1757.713489,None,1757.713489,None,1757.713489,None,1757.713489,None,1758.009841,1759.96107,1758.009841,1759.96107,1759.992346,None,1759.992346,None,1759.992346,None,1759.992346,None,1759.992346,None,1759.992346,None,1759.992346,None,1759.992346,None,1759.992346,None,33,70,52,40,70,31,1762.517011,None,6,2.2677408,1762.517011,None,1762.517011,None,1762.517011,None,1762.517011,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1764.850892,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,149,0,,,,,,,,,,,,,,,None,None,None,None,None,1766.452371,None,1766.452371,None,1766.452371,None,1766.452371,None,f,0.5220111,1766.452371,None,1766.452371,None,1767.020294,None,1767.020294,None,1767.020294,None,1767.020294,None,1767.020294,None,1767.020294,None,1767.31624,1768.967533,1767.31624,1768.967533,1768.999418,None,1768.999418,None,1768.999418,None,1768.999418,None,1768.999418,None,1768.999418,None,1768.999418,None,1768.999418,None,1768.999418,None,50,71,46,38,71,48,None,None,None,None,None,None,None,None,None,None,None,None,78,1771.528048,None,78,1771.528048,None,1771.528048,None,1771.528048,None,1771.528048,None,1771.528048,None,1771.528048,None,1771.528048,None,0.102864583,-0.294270833,1,0,0,5.5878406,tijiao,0.01622775,None,1771.528048,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,4.0078125,1.0141599,1777.161546,None,1777.161546,None,1777.161546,None,1777.161546,None,None,None,1778.207592,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.141888,None,None,1780.141888,None,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
