bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,396.0525927759991,396.0525927759991,396.0525927759991,396.0525927759991,396.0525927759991,396.0525927759991,j,0.42152706300112186,396.5207793310001,396.5207793310001,396.5207793310001,396.5207793310001,396.5207793310001,396.5207793310001,396.7924176989982,396.7924176989982,397.8156840929987,397.8156840929987,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,397.8533202440012,33,48,50,56,56,49,6.0,2.723599958997511,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,403.1404876630004,404.773974882999,400.36671546199796,400.36671546199796,400.36671546199796,400.36671546199796,400.36671546199796,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,404.773974882999,404.773974882999,404.773974882999,404.773974882999,404.773974882999,404.773974882999,f,0.3795405840028252,405.20684509299826,405.20684509299826,405.20684509299826,405.20684509299826,405.20684509299826,405.20684509299826,405.472699801001,405.472699801001,407.2177428979994,407.2177428979994,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,407.2581181960013,45,52,43,51,52,51,4.0,2.2253636840032414,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,412.04484379399946,414.0440546339996,409.76863500499894,409.76863500499894,409.76863500499894,409.76863500499894,409.76863500499894,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,414.0440546339996,414.0440546339996,414.0440546339996,414.0440546339996,414.0440546339996,414.0440546339996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,52,48,50,50,0,**,None,None,,,[],[],[],[],[],[],[],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,421.61241385299945,423.39889576399946,,,,,,,,,,,,,,,,415.5987204230005,421.61241385299945,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,423.39889576399946,423.39889576399946,423.39889576399946,423.39889576399946,423.39889576399946,423.39889576399946,j,0.5737762509997992,424.0219897220013,424.0219897220013,424.0219897220013,424.0219897220013,424.0219897220013,424.0219897220013,424.3055481279989,424.3055481279989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,425.5677796179989,54,44,47,50,50,50,None,None,38,38,[-0.09125],[-0.29875],[1],[0],[0],[7.946576211998035],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],436.05866731399874,436.05866731399874,436.05866731399874,436.05866731399874,2.025,1.6354941870013135,437.7132941070013,439.3708151639985,,,,,,428.08163999300086,428.08163999300086,428.08163999300086,428.08163999300086,428.08163999300086,428.08163999300086,428.08163999300086,428.08163999300086,0.009008876997540938,428.08163999300086,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,439.3708151639985,439.3708151639985,439.3708151639985,439.3708151639985,439.3708151639985,439.3708151639985,f,0.2933541480015265,439.7097843429983,439.7097843429983,439.7097843429983,439.7097843429983,439.7097843429983,439.7097843429983,439.979532041998,439.979532041998,441.9178925899978,441.9178925899978,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,441.95733731400105,46,49,38,53,49,67,5.0,2.2075057129986817,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,446.7112387089983,448.4268319549992,444.45394210000086,444.45394210000086,444.45394210000086,444.45394210000086,444.45394210000086,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,448.4268319549992,448.4268319549992,448.4268319549992,448.4268319549992,448.4268319549992,448.4268319549992,r,0.297017020999192,448.7624147300012,448.7624147300012,448.7624147300012,448.7624147300012,448.7624147300012,448.7624147300012,449.03501136499835,449.03501136499835,450.1195131550012,450.1195131550012,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,450.15973718199893,42,53,45,51,42,74,5.0,2.3483492779996595,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,455.0525313369981,456.8147071940002,452.6559329570009,452.6559329570009,452.6559329570009,452.6559329570009,452.6559329570009,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,456.8147071940002,456.8147071940002,456.8147071940002,456.8147071940002,456.8147071940002,456.8147071940002,j,0.3337449339996965,457.1889076910011,457.1889076910011,457.1889076910011,457.1889076910011,457.1889076910011,457.1889076910011,457.4552761880004,457.4552761880004,459.0738591179979,459.0738591179979,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,459.11459348800054,45,53,38,47,47,61,5.0,4.493682489999628,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,466.15090730799784,467.784980157001,461.609059309998,461.609059309998,461.609059309998,461.609059309998,461.609059309998,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,467.784980157001,467.784980157001,467.784980157001,467.784980157001,467.784980157001,467.784980157001,f,0.39277276000211714,468.223610033001,468.223610033001,468.223610033001,468.223610033001,468.223610033001,468.223610033001,468.49361089800004,468.49361089800004,469.4539595269998,469.4539595269998,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,469.4954384909979,54,46,44,52,46,48,None,None,,,[],[],[],[],[],[],[],-0.6,1,472.0323968779994,472.0323968779994,472.0323968779994,472.0323968779994,472.0323968779994,472.0323968779994,472.0323968779994,472.0323968779994,0.010198435997153865,472.0323968779994,47,[0.00625],[-0.3075],[1],[0],[0],[5.946673983999062],['tijiao_random_2'],477.99285495299773,477.99285495299773,477.99285495299773,477.99285495299773,2.95,2.5272269140004937,480.5408192239993,482.22721207799987,,,,,,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,482.22721207799987,482.22721207799987,482.22721207799987,482.22721207799987,482.22721207799987,482.22721207799987,j,0.3105660200017155,482.5843160939985,482.5843160939985,482.5843160939985,482.5843160939985,482.5843160939985,482.5843160939985,482.8503479889987,482.8503479889987,484.6781749619986,484.6781749619986,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,484.71550135899815,54,45,62,58,58,65,None,None,58,58,[-0.01375],[-0.30875],[1],[0],[0],[7.309670161001122],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],494.5764719159997,494.5764719159997,494.5764719159997,494.5764719159997,1.9999999999999998,6.699275179002143,501.2911769450002,502.98652568200123,,,,,,487.22994907799875,487.22994907799875,487.22994907799875,487.22994907799875,487.22994907799875,487.22994907799875,487.22994907799875,487.22994907799875,0.009176540002954425,487.22994907799875,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,502.98652568200123,502.98652568200123,502.98652568200123,502.98652568200123,502.98652568200123,502.98652568200123,j,0.31534512099824497,503.3407543739995,503.3407543739995,503.3407543739995,503.3407543739995,503.3407543739995,503.3407543739995,503.6092696230007,503.6092696230007,504.9980262499994,504.9980262499994,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,505.0389243509999,51,47,56,51,51,50,6.0,2.3161281869979575,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,509.9079911529989,511.72267709899825,507.5429403249982,507.5429403249982,507.5429403249982,507.5429403249982,507.5429403249982,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,511.72267709899825,511.72267709899825,511.72267709899825,511.72267709899825,511.72267709899825,511.72267709899825,f,0.32452589600143256,512.0918799579995,512.0918799579995,512.0918799579995,512.0918799579995,512.0918799579995,512.0918799579995,512.3641076800013,512.3641076800013,513.9481397909985,513.9481397909985,513.987846510001,513.987846510001,513.987846510001,513.987846510001,513.987846510001,513.987846510001,513.987846510001,513.987846510001,513.987846510001,513.987846510001,513.987846510001,513.987846510001,513.987846510001,513.987846510001,513.987846510001,43,54,44,54,54,44,6.0,0.5070334049996745,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,517.0399368199978,518.8278057360003,516.4864918009989,516.4864918009989,516.4864918009989,516.4864918009989,516.4864918009989,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,518.8278057360003,518.8278057360003,518.8278057360003,518.8278057360003,518.8278057360003,518.8278057360003,r,0.32224518099974375,519.2012868860002,519.2012868860002,519.2012868860002,519.2012868860002,519.2012868860002,519.2012868860002,519.4676706120008,519.4676706120008,520.3053214469983,520.3053214469983,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,520.3450537950011,54,46,45,54,54,54,6.0,1.453846350999811,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,524.3477983390003,526.014383370999,522.8454546309986,522.8454546309986,522.8454546309986,522.8454546309986,522.8454546309986,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,526.014383370999,526.014383370999,526.014383370999,526.014383370999,526.014383370999,526.014383370999,i,0.5280904989995179,526.5832177839984,526.5832177839984,526.5832177839984,526.5832177839984,526.5832177839984,526.5832177839984,526.8539531579991,526.8539531579991,527.7735357099991,527.7735357099991,527.813586799999,527.813586799999,527.813586799999,527.813586799999,527.813586799999,527.813586799999,527.813586799999,527.813586799999,527.813586799999,527.813586799999,527.813586799999,527.813586799999,527.813586799999,527.813586799999,527.813586799999,54,48,56,60,56,56,6.0,0.8896314340017852,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,531.2508383109998,533.2494643200007,530.3111223259984,530.3111223259984,530.3111223259984,530.3111223259984,530.3111223259984,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,533.2494643200007,533.2494643200007,533.2494643200007,533.2494643200007,533.2494643200007,533.2494643200007,j,0.6488207029979094,533.9363984909978,533.9363984909978,533.9363984909978,533.9363984909978,533.9363984909978,533.9363984909978,534.206266363999,534.206266363999,536.0596057469993,536.0596057469993,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,536.1007135529981,53,55,48,54,54,55,6.0,0.9915366159984842,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,539.6489840260001,541.521199327999,538.6130926279984,538.6130926279984,538.6130926279984,538.6130926279984,538.6130926279984,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,541.521199327999,541.521199327999,541.521199327999,541.521199327999,541.521199327999,541.521199327999,f,0.4033677480001643,541.9747567049999,541.9747567049999,541.9747567049999,541.9747567049999,541.9747567049999,541.9747567049999,542.2415426849984,542.2415426849984,543.3504587870011,543.3504587870011,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,543.3903350849978,56,48,41,54,48,53,None,None,49,49,[-0.00875],[-0.31625],[1],[0],[0],[7.22434728799999],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],553.1634963569995,553.1634963569995,553.1634963569995,553.1634963569995,1.9625,2.1200295710004866,555.3050155870005,556.8288927280009,,,,,,545.9109431939978,545.9109431939978,545.9109431939978,545.9109431939978,545.9109431939978,545.9109431939978,545.9109431939978,545.9109431939978,0.009660476000135532,545.9109431939978,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,556.8288927280009,556.8288927280009,556.8288927280009,556.8288927280009,556.8288927280009,556.8288927280009,f,0.39789735800150083,557.2690346359996,557.2690346359996,557.2690346359996,557.2690346359996,557.2690346359996,557.2690346359996,557.5366047839998,557.5366047839998,559.2215220990001,559.2215220990001,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,559.2580203770012,60,56,48,56,56,36,None,None,56,56,[0.045],[-0.33125],[1],[0],[0],[6.60830297999928],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],568.4224330920006,568.4224330920006,568.4224330920006,568.4224330920006,1.9749999999999996,3.802294081000582,572.2428113069982,573.7535853580011,,,,,,561.7843539120004,561.7843539120004,561.7843539120004,561.7843539120004,561.7843539120004,561.7843539120004,561.7843539120004,561.7843539120004,0.009038247000717092,561.7843539120004,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,573.7535853580011,573.7535853580011,573.7535853580011,573.7535853580011,573.7535853580011,573.7535853580011,f,0.5052615290005633,574.3067482519982,574.3067482519982,574.3067482519982,574.3067482519982,574.3067482519982,574.3067482519982,574.576929032999,574.576929032999,575.7942518199998,575.7942518199998,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,575.8174187000004,54,56,44,50,56,44,None,None,66,66,[0.02875],[-0.295],[1],[0],[0],[14.034175509998022],['tijiao'],-0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],592.402222061999,592.402222061999,592.402222061999,592.402222061999,2.975,4.974430890000804,597.3925247010011,598.9982743289984,,,,,,578.3396699330006,578.3396699330006,578.3396699330006,578.3396699330006,578.3396699330006,578.3396699330006,578.3396699330006,578.3396699330006,0.00912741700085462,578.3396699330006,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,598.9982743289984,598.9982743289984,598.9982743289984,598.9982743289984,598.9982743289984,598.9982743289984,f,0.3087818479980342,599.3528813550001,599.3528813550001,599.3528813550001,599.3528813550001,599.3528813550001,599.3528813550001,599.6206138480011,599.6206138480011,601.2341134019989,601.2341134019989,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,601.2772354490007,54,60,45,48,60,49,None,None,,,[],[],[],[],[],[],[],0.6,1,603.8079575009979,603.8079575009979,603.8079575009979,603.8079575009979,603.8079575009979,603.8079575009979,603.8079575009979,603.8079575009979,0.01009002499995404,603.8079575009979,58,[-0.05],[-0.29125],[1],[0],[0],[7.688899605000188],['tijiao_random_2'],611.5172618649995,611.5172618649995,611.5172618649995,611.5172618649995,2.05,5.213028681999276,616.7471052910005,618.5580015849991,,,,,,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,618.5580015849991,618.5580015849991,618.5580015849991,618.5580015849991,618.5580015849991,618.5580015849991,i,0.6794264300006034,619.2795259900013,619.2795259900013,619.2795259900013,619.2795259900013,619.2795259900013,619.2795259900013,619.5499182159983,619.5499182159983,621.0094804600012,621.0094804600012,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,621.0472150050009,53,55,45,49,45,59,5.0,6.24526145100026,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,629.8435961899995,631.7812425029988,623.5540101689985,623.5540101689985,623.5540101689985,623.5540101689985,623.5540101689985,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,631.7812425029988,631.7812425029988,631.7812425029988,631.7812425029988,631.7812425029988,631.7812425029988,f,0.32630320799944457,632.1552096179985,632.1552096179985,632.1552096179985,632.1552096179985,632.1552096179985,632.1552096179985,632.4381563349998,632.4381563349998,633.2760782639998,633.2760782639998,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,633.3002347590009,66,58,42,50,58,50,None,None,66,66,[0.02625],[-0.305],[1],[0],[0],[7.169326671999443],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],643.0285129980002,643.0285129980002,643.0285129980002,643.0285129980002,1.9999999999999998,2.0364216170019063,645.0848145909986,646.8368215849987,,,,,,635.8271608869982,635.8271608869982,635.8271608869982,635.8271608869982,635.8271608869982,635.8271608869982,635.8271608869982,635.8271608869982,0.008665828998346115,635.8271608869982,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,646.8368215849987,646.8368215849987,646.8368215849987,646.8368215849987,646.8368215849987,646.8368215849987,f,0.2974214630012284,647.1750274330007,647.1750274330007,647.1750274330007,647.1750274330007,647.1750274330007,647.1750274330007,647.4446600629999,647.4446600629999,648.6941102119999,648.6941102119999,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,648.7349897929998,52,58,40,50,58,51,6.0,4.314657950002584,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,655.6065771829999,657.5440636380008,651.244740140999,651.244740140999,651.244740140999,651.244740140999,651.244740140999,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,657.5440636380008,657.5440636380008,657.5440636380008,657.5440636380008,657.5440636380008,657.5440636380008,j,0.3753748160015675,657.969929242001,657.969929242001,657.969929242001,657.969929242001,657.969929242001,657.969929242001,658.2337047319998,658.2337047319998,659.20557758,659.20557758,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,659.2621539290012,54,60,42,49,49,51,5.0,3.8431568999985757,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,665.6652589679979,667.4316272449978,661.7726030900012,661.7726030900012,661.7726030900012,661.7726030900012,661.7726030900012,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,45,45,45,,,,,,,,,,None,667.4316272449978,667.4316272449978,667.4316272449978,667.4316272449978,667.4316272449978,667.4316272449978,f,0.379095682001207,667.8556799229991,667.8556799229991,667.8556799229991,667.8556799229991,667.8556799229991,667.8556799229991,668.1375379509991,668.1375379509991,669.2892163899996,669.2892163899996,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,669.3150625960006,59,61,34,46,61,42,6.0,2.5947768770020048,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,674.4657477330002,676.0189953139998,671.823333848999,671.823333848999,671.823333848999,671.823333848999,671.823333848999,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,None,676.0189953139998,676.0189953139998,676.0189953139998,676.0189953139998,676.0189953139998,676.0189953139998,f,0.420094892000634,676.5035139489992,676.5035139489992,676.5035139489992,676.5035139489992,676.5035139489992,676.5035139489992,676.7642195589979,676.7642195589979,677.9875967709995,677.9875967709995,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,678.0312644340011,53,69,40,37,69,42,None,None,,,[],[],[],[],[],[],[],-0.2,1,680.5598620230012,680.5598620230012,680.5598620230012,680.5598620230012,680.5598620230012,680.5598620230012,680.5598620230012,680.5598620230012,0.010487993000424467,680.5598620230012,69,[0.05],[-0.30125],[1],[0],[0],[7.61169134499869],['tijiao_random_2'],688.1875182980002,688.1875182980002,688.1875182980002,688.1875182980002,3.0500000000000003,3.725697534999199,691.9317675460006,693.508047547999,,,,,,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
0,0.3,0.225,0,47,47,47,,,,,,,,,,None,693.508047547999,693.508047547999,693.508047547999,693.508047547999,693.508047547999,693.508047547999,f,0.3084107300019241,693.8651612030008,693.8651612030008,693.8651612030008,693.8651612030008,693.8651612030008,693.8651612030008,694.1345162770012,694.1345162770012,695.3216405319981,695.3216405319981,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,695.3449121609992,53,66,35,55,66,44,None,None,,,[],[],[],[],[],[],[],-0.6,1,697.882965888999,697.882965888999,697.882965888999,697.882965888999,697.882965888999,697.882965888999,697.882965888999,697.882965888999,0.01078292699821759,697.882965888999,48,[-0.08],[-0.30875],[1],[0],[0],[5.724230922998686],['tijiao_random_2'],703.6267117749994,703.6267117749994,703.6267117749994,703.6267117749994,2.0375,3.7197720580006717,707.3663224119991,708.9993220010001,,,,,,,,,,,,,,,,,,,,,278,f,21,2023-04-04_16h27.31.907,RL,2022.2.4,59.56483693348153,
