bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,None,653.116579829999,653.116579829999,653.116579829999,653.116579829999,653.116579829999,653.116579829999,j,0.38236943100127974,653.5476600549991,653.5476600549991,653.5476600549991,653.5476600549991,653.5476600549991,653.5476600549991,653.8154867929989,653.8154867929989,655.3580899730005,655.3580899730005,655.395620233001,655.395620233001,655.395620233001,655.395620233001,655.395620233001,655.395620233001,655.395620233001,655.395620233001,655.395620233001,655.395620233001,655.395620233001,655.395620233001,655.395620233001,655.395620233001,655.395620233001,57,41,36,67,67,55,5.0,1.2980994669997017,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,659.2393934639986,661.2199701249992,657.8942229809982,657.8942229809982,657.8942229809982,657.8942229809982,657.8942229809982,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,47,47,47,,,,,,,,,,None,661.2199701249992,661.2199701249992,661.2199701249992,661.2199701249992,661.2199701249992,661.2199701249992,j,1.4130131230012921,662.6734831219983,662.6734831219983,662.6734831219983,662.6734831219983,662.6734831219983,662.6734831219983,662.9410326699981,662.9410326699981,664.9283305319987,664.9283305319987,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,664.9675211680005,46,46,42,64,64,54,None,None,667.486266904998,667.486266904998,667.486266904998,667.486266904998,667.486266904998,667.486266904998,667.486266904998,667.486266904998,0.008675330002006376,667.486266904998,66,66,[0.00375],[-0.30125],[1],[0],[0],[5.975442308998026],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],673.4951496760004,673.4951496760004,673.4951496760004,673.4951496760004,6.9875,1.5309163060010178,675.0411727879982,676.9940800170007,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,48,48,48,,,,,,,,,,None,676.9940800170007,676.9940800170007,676.9940800170007,676.9940800170007,676.9940800170007,676.9940800170007,j,0.4108894999990298,677.4459389129988,677.4459389129988,677.4459389129988,677.4459389129988,677.4459389129988,677.4459389129988,677.7113155789993,677.7113155789993,678.7021896529986,678.7021896529986,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,678.7433600149998,45,48,51,70,70,47,5.0,1.90011083400168,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,683.1838358460009,685.0145356510002,681.237551735001,681.237551735001,681.237551735001,681.237551735001,681.237551735001,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,49,49,49,,,,,,,,,,None,685.0145356510002,685.0145356510002,685.0145356510002,685.0145356510002,685.0145356510002,685.0145356510002,j,0.8200692589998653,685.8847435999996,685.8847435999996,685.8847435999996,685.8847435999996,685.8847435999996,685.8847435999996,686.1549067730011,686.1549067730011,688.0832776719981,688.0832776719981,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,688.1249450920004,47,47,48,66,66,51,None,None,690.6419192449976,690.6419192449976,690.6419192449976,690.6419192449976,690.6419192449976,690.6419192449976,690.6419192449976,690.6419192449976,0.008735454997804482,690.6419192449976,70,70,[0.07375],[-0.305],[1],[0],[0],[5.672489688000496],['tijiao'],0.2,0,,[],[],[],[],[],[],[],696.3469710940008,696.3469710940008,696.3469710940008,696.3469710940008,8.9875,2.497680093998497,698.8644681490005,700.7225031749986,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,50,50,50,,,,,,,,,,None,700.7225031749986,700.7225031749986,700.7225031749986,700.7225031749986,700.7225031749986,700.7225031749986,j,0.9027234809982474,701.6737439040007,701.6737439040007,701.6737439040007,701.6737439040007,701.6737439040007,701.6737439040007,701.9447040249979,701.9447040249979,703.7598046079984,703.7598046079984,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,703.7999510119989,35,50,51,78,78,63,None,None,706.3102508329976,706.3102508329976,706.3102508329976,706.3102508329976,706.3102508329976,706.3102508329976,706.3102508329976,706.3102508329976,0.008269711001048563,706.3102508329976,80,80,[0.065],[-0.31625],[1],[0],[0],[4.439644767997379],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],710.7818972290006,710.7818972290006,710.7818972290006,710.7818972290006,9.0375,1.2095899240011931,712.0094094150008,713.8788562669979,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,51,51,51,,,,,,,,,,None,713.8788562669979,713.8788562669979,713.8788562669979,713.8788562669979,713.8788562669979,713.8788562669979,j,0.4642706239974359,714.380794738001,714.380794738001,714.380794738001,714.380794738001,714.380794738001,714.380794738001,714.6463227450004,714.6463227450004,715.4688891879996,715.4688891879996,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,715.5079471680001,38,39,48,75,75,38,None,None,718.0234862010002,718.0234862010002,718.0234862010002,718.0234862010002,718.0234862010002,718.0234862010002,718.0234862010002,718.0234862010002,0.008582995997130638,718.0234862010002,81,81,[0.01125],[-0.28625],[1],[0],[0],[4.2944608139987395],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],722.3518428530006,722.3518428530006,722.3518428530006,722.3518428530006,8.775,1.8982675260012911,724.2636503770009,725.8517731779975,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,52,52,52,,,,,,,,,,None,725.8517731779975,725.8517731779975,725.8517731779975,725.8517731779975,725.8517731779975,725.8517731779975,j,0.34181341899966355,726.2369827859984,726.2369827859984,726.2369827859984,726.2369827859984,726.2369827859984,726.2369827859984,726.5068707619976,726.5068707619976,727.5932521920004,727.5932521920004,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,727.6309521139992,34,39,41,69,69,42,None,None,730.147754802998,730.147754802998,730.147754802998,730.147754802998,730.147754802998,730.147754802998,730.147754802998,730.147754802998,0.008997299999464303,730.147754802998,69,69,[-0.0175],[-0.2775],[1],[0],[0],[4.5587376069997845],['tijiao'],0.6,0,,[],[],[],[],[],[],[],734.7390473220003,734.7390473220003,734.7390473220003,734.7390473220003,7.925,1.7560177779996593,736.5121145189987,738.322141790999,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,53,53,53,,,,,,,,,,None,738.322141790999,738.322141790999,738.322141790999,738.322141790999,738.322141790999,738.322141790999,j,0.41203072600183077,738.7754131679976,738.7754131679976,738.7754131679976,738.7754131679976,738.7754131679976,738.7754131679976,739.0550756789999,739.0550756789999,740.5315214609982,740.5315214609982,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,740.5567453449985,39,46,44,73,73,44,None,None,743.068592216001,743.068592216001,743.068592216001,743.068592216001,743.068592216001,743.068592216001,743.068592216001,743.068592216001,0.008297952997963876,743.068592216001,77,77,[0.015],[-0.27375],[1],[0],[0],[5.274922784999944],['tijiao'],0.6,0,,[],[],[],[],[],[],[],748.3748434909976,748.3748434909976,748.3748434909976,748.3748434909976,8.925,1.5842511529990588,749.9765348670007,751.729701059001,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,54,54,54,,,,,,,,,,None,751.729701059001,751.729701059001,751.729701059001,751.729701059001,751.729701059001,751.729701059001,j,0.49036720799995237,752.2669348489981,752.2669348489981,752.2669348489981,752.2669348489981,752.2669348489981,752.2669348489981,752.5355066259981,752.5355066259981,753.8545559409977,753.8545559409977,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,753.8936012640006,32,44,45,66,66,60,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,68,[-0.05625],[-0.29],[1],[0],[0],[5.288581191998674],['tijiao_random_2'],761.7342842219987,761.7342842219987,761.7342842219987,761.7342842219987,9.075,1.238241000999551,762.9939618429999,764.8865890380002,,,,,,756.4307397989978,756.4307397989978,756.4307397989978,756.4307397989978,756.4307397989978,756.4307397989978,756.4307397989978,756.4307397989978,0.00979324099898804,756.4307397989978,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,55,55,55,,,,,,,,,,None,764.8865890380002,764.8865890380002,764.8865890380002,764.8865890380002,764.8865890380002,764.8865890380002,j,1.1911318550010037,766.1216688630011,766.1216688630011,766.1216688630011,766.1216688630011,766.1216688630011,766.1216688630011,766.3935079839976,766.3935079839976,768.2616351939978,768.2616351939978,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,768.3003344629979,44,44,48,61,61,62,6.0,2.2274518119993445,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,773.0771212559994,775.0077198510007,770.8041811229996,770.8041811229996,770.8041811229996,770.8041811229996,770.8041811229996,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,56,56,56,,,,,,,,,,None,775.0077198510007,775.0077198510007,775.0077198510007,775.0077198510007,775.0077198510007,775.0077198510007,i,1.2972989930021868,776.3402359319989,776.3402359319989,776.3402359319989,776.3402359319989,776.3402359319989,776.3402359319989,776.6136083479978,776.6136083479978,777.6008119069993,777.6008119069993,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,777.6378165620008,37,47,48,68,48,50,4.0,1.4607826780011237,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,781.6575363869997,783.394970297999,780.1548158939986,780.1548158939986,780.1548158939986,780.1548158939986,780.1548158939986,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,57,57,57,,,,,,,,,,None,783.394970297999,783.394970297999,783.394970297999,783.394970297999,783.394970297999,783.394970297999,f,0.3023772739979904,783.747219421999,783.747219421999,783.747219421999,783.747219421999,783.747219421999,783.747219421999,784.0170291939976,784.0170291939976,785.2519720220007,785.2519720220007,785.290722785001,785.290722785001,785.290722785001,785.290722785001,785.290722785001,785.290722785001,785.290722785001,785.290722785001,785.290722785001,785.290722785001,785.290722785001,785.290722785001,785.290722785001,785.290722785001,785.290722785001,46,44,49,66,44,66,None,None,787.8056785049994,787.8056785049994,787.8056785049994,787.8056785049994,787.8056785049994,787.8056785049994,787.8056785049994,787.8056785049994,0.00871062000078382,787.8056785049994,40,40,[-0.01],[-0.3125],[1],[0],[0],[4.347634126999765],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],792.1874069099977,792.1874069099977,792.1874069099977,792.1874069099977,7.862500000000001,2.6453706419997616,794.8540509310005,796.8172715569999,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,58,58,58,,,,,,,,,,None,796.8172715569999,796.8172715569999,796.8172715569999,796.8172715569999,796.8172715569999,796.8172715569999,f,0.635275445998559,797.5038334009987,797.5038334009987,797.5038334009987,797.5038334009987,797.5038334009987,797.5038334009987,797.784284428999,797.784284428999,798.9256664259992,798.9256664259992,798.949993547998,798.949993547998,798.949993547998,798.949993547998,798.949993547998,798.949993547998,798.949993547998,798.949993547998,798.949993547998,798.949993547998,798.949993547998,798.949993547998,798.949993547998,798.949993547998,798.949993547998,36,55,50,77,55,72,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,68,[0.0275],[-0.32125],[1],[0],[0],[4.663539413999388],['tijiao_random_2'],806.1556647549987,806.1556647549987,806.1556647549987,806.1556647549987,9.0625,1.2557227540019085,807.4317958399988,808.990593358998,,,,,,801.4748716719987,801.4748716719987,801.4748716719987,801.4748716719987,801.4748716719987,801.4748716719987,801.4748716719987,801.4748716719987,0.01027417799923569,801.4748716719987,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,59,59,59,,,,,,,,,,None,808.990593358998,808.990593358998,808.990593358998,808.990593358998,808.990593358998,808.990593358998,j,0.5009202930013998,809.5442705280002,809.5442705280002,809.5442705280002,809.5442705280002,809.5442705280002,809.5442705280002,809.8101713489996,809.8101713489996,811.6660972159989,811.6660972159989,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,811.7021929549992,42,47,35,70,70,44,6.0,1.8985072969990142,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,816.147069071998,817.894704798,814.2029720069986,814.2029720069986,814.2029720069986,814.2029720069986,814.2029720069986,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,60,60,60,,,,,,,,,,None,817.894704798,817.894704798,817.894704798,817.894704798,817.894704798,817.894704798,j,0.3124388630021713,818.2466772570006,818.2466772570006,818.2466772570006,818.2466772570006,818.2466772570006,818.2466772570006,818.5169741539976,818.5169741539976,820.1517543599984,820.1517543599984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,820.1912525849984,36,47,53,74,74,39,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,21,[0.09],[-0.30125],[1],[0],[0],[4.889529560001392],['tijiao_random_2'],827.6259616829993,827.6259616829993,827.6259616829993,827.6259616829993,6.9375,3.5296355730024516,831.1770838749981,832.7180891709977,,,,,,822.717794188,822.717794188,822.717794188,822.717794188,822.717794188,822.717794188,822.717794188,822.717794188,0.009862235001492081,822.717794188,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,61,61,61,,,,,,,,,,None,832.7180891709977,832.7180891709977,832.7180891709977,832.7180891709977,832.7180891709977,832.7180891709977,r,0.7864024530026654,833.5548667500007,833.5548667500007,833.5548667500007,833.5548667500007,833.5548667500007,833.5548667500007,833.8239309989985,833.8239309989985,834.9587024879984,834.9587024879984,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,834.9983892439996,37,56,37,69,37,47,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,30,[0.0325],[-0.2975],[1],[0],[0],[4.62913085299806],['tijiao_random_2'],842.1734446720002,842.1734446720002,842.1734446720002,842.1734446720002,7.0875,1.8672722110022733,844.059834104999,845.5903850469986,,,,,,837.5243715299985,837.5243715299985,837.5243715299985,837.5243715299985,837.5243715299985,837.5243715299985,837.5243715299985,837.5243715299985,0.009914465001202188,837.5243715299985,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,62,62,62,,,,,,,,,,None,845.5903850469986,845.5903850469986,845.5903850469986,845.5903850469986,845.5903850469986,845.5903850469986,j,0.4318772149999859,846.0589478199981,846.0589478199981,846.0589478199981,846.0589478199981,846.0589478199981,846.0589478199981,846.3301129179999,846.3301129179999,848.0658364560004,848.0658364560004,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,848.1045848799986,52,52,33,66,66,40,4.0,2.232695914000942,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,852.8804360419999,854.6288909520008,850.6028682430006,850.6028682430006,850.6028682430006,850.6028682430006,850.6028682430006,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,63,63,63,,,,,,,,,,None,854.6288909520008,854.6288909520008,854.6288909520008,854.6288909520008,854.6288909520008,854.6288909520008,j,0.5073540299999877,855.1805018839987,855.1805018839987,855.1805018839987,855.1805018839987,855.1805018839987,855.1805018839987,855.4510903199989,855.4510903199989,856.4874696119987,856.4874696119987,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,856.5273290010009,49,51,52,73,73,68,None,None,859.0406352869977,859.0406352869977,859.0406352869977,859.0406352869977,859.0406352869977,859.0406352869977,859.0406352869977,859.0406352869977,0.009155178999208147,859.0406352869977,75,75,[-0.01875],[-0.305],[1],[0],[0],[4.310820763002994],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],863.3855641759983,863.3855641759983,863.3855641759983,863.3855641759983,9.025,1.6278959160008526,865.0271861369984,866.7006163229998,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,64,64,64,,,,,,,,,,None,866.7006163229998,866.7006163229998,866.7006163229998,866.7006163229998,866.7006163229998,866.7006163229998,j,0.6461176040029386,867.3868825639984,867.3868825639984,867.3868825639984,867.3868825639984,867.3868825639984,867.3868825639984,867.6565588400008,867.6565588400008,869.3343681660008,869.3343681660008,869.372329242,869.372329242,869.372329242,869.372329242,869.372329242,869.372329242,869.372329242,869.372329242,869.372329242,869.372329242,869.372329242,869.372329242,869.372329242,869.372329242,869.372329242,37,46,47,68,68,66,5.0,2.1466672850001487,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,874.0738859859994,876.0723589279987,871.8784669159977,871.8784669159977,871.8784669159977,871.8784669159977,871.8784669159977,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,65,65,65,,,,,,,,,,None,876.0723589279987,876.0723589279987,876.0723589279987,876.0723589279987,876.0723589279987,876.0723589279987,j,0.3619651299995894,876.4741942639994,876.4741942639994,876.4741942639994,876.4741942639994,876.4741942639994,876.4741942639994,876.7444213349991,876.7444213349991,877.5964327209986,877.5964327209986,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,877.6341921060011,39,44,44,70,70,42,None,None,880.1515010189978,880.1515010189978,880.1515010189978,880.1515010189978,880.1515010189978,880.1515010189978,880.1515010189978,880.1515010189978,0.008633273999294033,880.1515010189978,72,72,[0.04375],[-0.29625],[1],[0],[0],[3.910639990001073],['tijiao'],0.6,0,,[],[],[],[],[],[],[],884.0955140730002,884.0955140730002,884.0955140730002,884.0955140730002,8.875,1.3324299729974882,885.4430503549993,887.2278016479977,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,66,66,66,,,,,,,,,,None,887.2278016479977,887.2278016479977,887.2278016479977,887.2278016479977,887.2278016479977,887.2278016479977,j,0.5971732580001117,887.8635736369979,887.8635736369979,887.8635736369979,887.8635736369979,887.8635736369979,887.8635736369979,888.1332947789997,888.1332947789997,889.669378972998,889.669378972998,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,889.7113666299992,35,42,49,76,76,69,None,None,892.2319151299998,892.2319151299998,892.2319151299998,892.2319151299998,892.2319151299998,892.2319151299998,892.2319151299998,892.2319151299998,0.008443074999377131,892.2319151299998,75,75,[0.005],[-0.30875],[1],[0],[0],[3.3471771240001544],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],895.6112808889993,895.6112808889993,895.6112808889993,895.6112808889993,9.95,1.2938848230005533,896.923220867,898.716326482001,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,67,67,67,,,,,,,,,,None,898.716326482001,898.716326482001,898.716326482001,898.716326482001,898.716326482001,898.716326482001,j,0.30753668200122775,899.0710394399975,899.0710394399975,899.0710394399975,899.0710394399975,899.0710394399975,899.0710394399975,899.3382530310009,899.3382530310009,901.0389026349985,901.0389026349985,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,901.0788402069993,40,45,42,79,79,72,6.0,2.0164326680023805,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,905.6416639140007,907.3538459279989,903.5793725639996,903.5793725639996,903.5793725639996,903.5793725639996,903.5793725639996,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
1,-0.3,-0.225,0,68,68,68,,,,,,,,,,None,907.3538459279989,907.3538459279989,907.3538459279989,907.3538459279989,907.3538459279989,907.3538459279989,j,0.3567195020004874,907.7566317620003,907.7566317620003,907.7566317620003,907.7566317620003,907.7566317620003,907.7566317620003,908.0257982399999,908.0257982399999,909.1150003679977,909.1150003679977,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,909.1543773490012,34,43,44,70,70,39,5.0,1.8818689780018758,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,913.5738823319989,915.5079476899991,911.6488975909997,911.6488975909997,911.6488975909997,911.6488975909997,911.6488975909997,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
0,0.3,0.225,0,69,69,69,,,,,,,,,,None,915.5079476899991,915.5079476899991,915.5079476899991,915.5079476899991,915.5079476899991,915.5079476899991,j,0.3054761640014476,915.860278174001,915.860278174001,915.860278174001,915.860278174001,915.860278174001,915.860278174001,916.1292346139999,916.1292346139999,917.8654903210008,917.8654903210008,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,917.9047440969989,36,46,50,77,77,72,None,None,920.4200284750004,920.4200284750004,920.4200284750004,920.4200284750004,920.4200284750004,920.4200284750004,920.4200284750004,920.4200284750004,0.00880217700250796,920.4200284750004,78,78,[0.025],[-0.27625],[1],[0],[0],[3.3607873289984127],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],923.8114277200002,923.8114277200002,923.8114277200002,923.8114277200002,9.85,2.387389923998853,926.2182636899997,927.8299883539985,,,,,,,,,,,,,,,,,,,,,,,,,,,280,f,24,2023-04-04_17h36.53.328,RL,2022.2.4,60.01309773911543,
