bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,8,8,8,,,,,,,,,,,,,,,None,None,None,None,None,151.09652210003696,None,151.09652210003696,None,151.09652210003696,None,151.09652210003696,None,f,0.9218091000802815,151.09652210003696,None,151.09652210003696,None,152.06370629998855,None,152.06370629998855,None,152.06370629998855,None,152.06370629998855,None,152.06370629998855,None,152.06370629998855,None,152.360265100142,None,152.360265100142,None,153.67570220003836,None,153.67570220003836,None,153.67570220003836,None,153.67570220003836,None,153.67570220003836,None,153.67570220003836,None,153.67570220003836,None,153.67570220003836,None,153.67570220003836,None,53,50,11,46,50,41,None,None,None,None,None,None,None,None,None,None,None,None,53,156.2142011001706,None,53,156.2142011001706,None,156.2142011001706,None,156.2142011001706,None,156.2142011001706,None,156.2142011001706,None,156.2142011001706,None,156.2142011001706,None,0.008208839921280742,None,156.2142011001706,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.109375,1.4723475000355393,160.5865613000933,None,160.5865613000933,None,160.5865613000933,None,160.5865613000933,None,None,None,162.082359299995,None,0.125,-0.2799479166666667,1,0,0,4.328180800192058,tijiao,,,,,,,,,270,f,23,2023_Apr_04_0955,RL,2021.2.3,59.950205385035325,
0,0.3,0.225,0,9,9,9,,,,,,,,,,,,,,,None,None,None,None,None,163.70557970018126,None,163.70557970018126,None,163.70557970018126,None,163.70557970018126,None,i,0.8728782997932285,163.70557970018126,None,163.70557970018126,None,164.6259304000996,None,164.6259304000996,None,164.6259304000996,None,164.6259304000996,None,164.6259304000996,None,164.6259304000996,None,164.9190997001715,166.88710330007598,164.9190997001715,166.88710330007598,166.92388470005244,None,166.92388470005244,None,166.92388470005244,None,166.92388470005244,None,166.92388470005244,None,166.92388470005244,None,166.92388470005244,None,166.92388470005244,None,166.92388470005244,None,51,60,19,47,19,59,169.4359182000626,None,2.0,3.3047388999257237,169.4359182000626,None,169.4359182000626,None,169.4359182000626,None,169.4359182000626,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,172.79569300008006,None,,,,,,,,,,,,,,,,270,f,23,2023_Apr_04_0955,RL,2021.2.3,59.950205385035325,
1,-0.3,-0.225,0,10,10,10,,,,,,,,,,,,,,,None,None,None,None,None,174.33017410011962,None,174.33017410011962,None,174.33017410011962,None,174.33017410011962,None,i,0.8683376000262797,174.33017410011962,None,174.33017410011962,None,175.25406550010666,None,175.25406550010666,None,175.25406550010666,None,175.25406550010666,None,175.25406550010666,None,175.25406550010666,None,175.5431580999866,176.82745119999163,175.5431580999866,176.82745119999163,176.86314670019783,None,176.86314670019783,None,176.86314670019783,None,176.86314670019783,None,176.86314670019783,None,176.86314670019783,None,176.86314670019783,None,176.86314670019783,None,176.86314670019783,None,40,63,21,50,21,28,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,1,179.4075478001032,None,179.4075478001032,None,179.4075478001032,None,179.4075478001032,None,179.4075478001032,None,179.4075478001032,None,53,179.4075478001032,None,179.4075478001032,None,0.013136919820681214,None,179.4075478001032,None,6.9375,1.9585845000110567,183.93945499998517,None,183.93945499998517,None,183.93945499998517,None,183.93945499998517,None,None,None,185.9169336000923,None,,,,,,,,-0.07552083333333333,-0.2903645833333333,1,0,0,4.5008555999957025,tijiao_random_2,,270,f,23,2023_Apr_04_0955,RL,2021.2.3,59.950205385035325,
0,0.3,0.225,0,11,11,11,,,,,,,,,,,,,,,None,None,None,None,None,187.77227700012736,None,187.77227700012736,None,187.77227700012736,None,187.77227700012736,None,j,0.8562317001633346,187.77227700012736,None,187.77227700012736,None,188.67778160003945,None,188.67778160003945,None,188.67778160003945,None,188.67778160003945,None,188.67778160003945,None,188.67778160003945,None,188.95229030004703,190.27001810004003,188.95229030004703,190.27001810004003,190.30442440020852,None,190.30442440020852,None,190.30442440020852,None,190.30442440020852,None,190.30442440020852,None,190.30442440020852,None,190.30442440020852,None,190.30442440020852,None,190.30442440020852,None,38,53,27,49,49,38,192.80829630000517,None,5.0,1.9986556000076234,192.80829630000517,None,192.80829630000517,None,192.80829630000517,None,192.80829630000517,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,194.86246319999918,None,,,,,,,,,,,,,,,,270,f,23,2023_Apr_04_0955,RL,2021.2.3,59.950205385035325,
1,-0.3,-0.225,0,12,12,12,,,,,,,,,,,,,,,None,None,None,None,None,196.762122400105,None,196.762122400105,None,196.762122400105,None,196.762122400105,None,f,0.39653920009732246,196.762122400105,None,196.762122400105,None,197.19912240002304,None,197.19912240002304,None,197.19912240002304,None,197.19912240002304,None,197.19912240002304,None,197.19912240002304,None,197.47508850018494,199.1262269001454,197.47508850018494,199.1262269001454,199.15996280009858,None,199.15996280009858,None,199.15996280009858,None,199.15996280009858,None,199.15996280009858,None,199.15996280009858,None,199.15996280009858,None,199.15996280009858,None,199.15996280009858,None,50,49,29,44,49,76,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,1,201.7184036001563,None,201.7184036001563,None,201.7184036001563,None,201.7184036001563,None,201.7184036001563,None,201.7184036001563,None,49,201.7184036001563,None,201.7184036001563,None,0.0003925201017409563,None,201.7184036001563,None,8.942708333333332,1.8308355000335723,204.57054430013523,None,204.57054430013523,None,204.57054430013523,None,204.57054430013523,None,None,None,206.41413360019214,None,,,,,,,,0.1484375,-0.2526041666666667,1,0,0,2.819887800142169,tijiao_random_2,,270,f,23,2023_Apr_04_0955,RL,2021.2.3,59.950205385035325,
0,0.3,0.225,0,13,13,13,,,,,,,,,,,,,,,None,None,None,None,None,208.01945170015097,None,208.01945170015097,None,208.01945170015097,None,208.01945170015097,None,r,1.2494147000834346,208.01945170015097,None,208.01945170015097,None,209.32142799999565,None,209.32142799999565,None,209.32142799999565,None,209.32142799999565,None,209.32142799999565,None,209.32142799999565,None,209.61662370013073,None,209.61662370013073,None,210.94789190008305,None,210.94789190008305,None,210.94789190008305,None,210.94789190008305,None,210.94789190008305,None,210.94789190008305,None,210.94789190008305,None,210.94789190008305,None,210.94789190008305,None,45,53,34,50,45,76,213.47512380010448,None,4.0,2.2813482000492513,213.47512380010448,None,213.47512380010448,None,213.47512380010448,None,213.47512380010448,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,215.80920240003616,None,,,,,,,,,,,,,,,,270,f,23,2023_Apr_04_0955,RL,2021.2.3,59.950205385035325,
1,-0.3,-0.225,0,14,14,14,,,,,,,,,,,,,,,None,None,None,None,None,217.59324340010062,None,217.59324340010062,None,217.59324340010062,None,217.59324340010062,None,f,0.5455846001859754,217.59324340010062,None,217.59324340010062,None,218.17927130009048,None,218.17927130009048,None,218.17927130009048,None,218.17927130009048,None,218.17927130009048,None,218.17927130009048,None,218.47299370006658,219.47388070006855,218.47299370006658,219.47388070006855,219.5049227999989,None,219.5049227999989,None,219.5049227999989,None,219.5049227999989,None,219.5049227999989,None,219.5049227999989,None,219.5049227999989,None,219.5049227999989,None,219.5049227999989,None,49,57,36,54,57,71,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,1,222.05898850015365,None,222.05898850015365,None,222.05898850015365,None,222.05898850015365,None,222.05898850015365,None,222.05898850015365,None,57,222.05898850015365,None,222.05898850015365,None,0.008949219947680831,None,222.05898850015365,None,8.03125,2.0592663001734763,225.50495850015432,None,225.50495850015432,None,225.50495850015432,None,225.50495850015432,None,None,None,227.57851990009658,None,,,,,,,,0.006510416666666667,-0.28125,1,0,0,3.412831500172615,tijiao_random_2,,270,f,23,2023_Apr_04_0955,RL,2021.2.3,59.950205385035325,
0,0.3,0.225,0,15,15,15,,,,,,,,,,,,,,,None,None,None,None,None,229.5179202000145,None,229.5179202000145,None,229.5179202000145,None,229.5179202000145,None,j,0.4809473000932485,229.5179202000145,None,229.5179202000145,None,230.03776490013115,None,230.03776490013115,None,230.03776490013115,None,230.03776490013115,None,230.03776490013115,None,230.03776490013115,None,230.33152130013332,None,230.33152130013332,None,231.46227840008214,None,231.46227840008214,None,231.46227840008214,None,231.46227840008214,None,231.46227840008214,None,231.46227840008214,None,231.46227840008214,None,231.46227840008214,None,231.46227840008214,None,54,46,36,41,41,75,233.98167360015213,None,5.0,2.3057778000365943,233.98167360015213,None,233.98167360015213,None,233.98167360015213,None,233.98167360015213,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,236.3543666000478,None,,,,,,,,,,,,,,,,270,f,23,2023_Apr_04_0955,RL,2021.2.3,59.950205385035325,
1,-0.3,-0.225,0,16,16,16,,,,,,,,,,,,,,,None,None,None,None,None,238.20787750021555,None,238.20787750021555,None,238.20787750021555,None,238.20787750021555,None,r,0.681026800069958,238.20787750021555,None,238.20787750021555,None,238.92677310016006,None,238.92677310016006,None,238.92677310016006,None,238.92677310016006,None,238.92677310016006,None,238.92677310016006,None,239.22099720011465,None,239.22099720011465,None,240.13555110013112,None,240.13555110013112,None,240.13555110013112,None,240.13555110013112,None,240.13555110013112,None,240.13555110013112,None,240.13555110013112,None,240.13555110013112,None,240.13555110013112,None,42,48,45,45,42,70,242.66020350018516,None,3.0,3.450279600219801,242.66020350018516,None,242.66020350018516,None,242.66020350018516,None,242.66020350018516,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,246.1635034000501,None,,,,,,,,,,,,,,,,270,f,23,2023_Apr_04_0955,RL,2021.2.3,59.950205385035325,
0,0.3,0.225,0,17,17,17,,,,,,,,,,,,,,,None,None,None,None,None,248.01433490007184,None,248.01433490007184,None,248.01433490007184,None,248.01433490007184,None,i,0.5146495001390576,248.01433490007184,None,248.01433490007184,None,248.5838178000413,None,248.5838178000413,None,248.5838178000413,None,248.5838178000413,None,248.5838178000413,None,248.5838178000413,None,248.87769720004871,None,248.87769720004871,None,249.91641529998742,None,249.91641529998742,None,249.91641529998742,None,249.91641529998742,None,249.91641529998742,None,249.91641529998742,None,249.91641529998742,None,249.91641529998742,None,249.91641529998742,None,48,46,25,37,25,71,252.42703160014935,None,1.0,1.9364930000156164,252.42703160014935,None,252.42703160014935,None,252.42703160014935,None,252.42703160014935,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,254.42139520007186,None,,,,,,,,,,,,,,,,270,f,23,2023_Apr_04_0955,RL,2021.2.3,59.950205385035325,
