bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
1,-0.3,-0.225,0,96,96,96,,,,,,,,,,,,,,,None,None,None,None,None,1426.245733,None,1426.245733,None,1426.245733,None,1426.245733,None,r,0.3814357,1426.245733,None,1426.245733,None,1426.680863,None,1426.680863,None,1426.680863,None,1426.680863,None,1426.680863,None,1426.680863,None,1426.975763,None,1426.975763,None,1428.591647,None,1428.591647,None,1428.591647,None,1428.591647,None,1428.591647,None,1428.591647,None,1428.591647,None,1428.591647,None,1428.591647,None,89,45,47,49,89,60,None,None,None,None,None,None,None,None,None,None,None,None,90,1431.125806,None,90,1431.125806,None,1431.125806,None,1431.125806,None,1431.125806,None,1431.125806,None,1431.125806,None,1431.125806,None,0.098958333,-0.311197917,1,0,0,3.1309945,tijiao,0.01155711,None,1431.125806,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,9.255208333,2.2542106,1434.299968,None,1434.299968,None,1434.299968,None,1434.299968,None,None,None,1436.580967,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,97,97,97,,,,,,,,,,,,,,,None,None,None,None,None,1438.504459,None,1438.504459,None,1438.504459,None,1438.504459,None,r,0.3525526,1438.504459,None,1438.504459,None,1438.90556,None,1438.90556,None,1438.90556,None,1438.90556,None,1438.90556,None,1438.90556,None,1439.200944,None,1439.200944,None,1440.914665,None,1440.914665,None,1440.914665,None,1440.914665,None,1440.914665,None,1440.914665,None,1440.914665,None,1440.914665,None,1440.914665,None,92,37,40,43,92,56,None,None,None,None,None,None,None,None,None,None,None,None,90,1443.446771,None,90,1443.446771,None,1443.446771,None,1443.446771,None,1443.446771,None,1443.446771,None,1443.446771,None,1443.446771,None,0.0703125,-0.322916667,1,0,0,2.8847765,tijiao,0.01547891,None,1443.446771,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,10.04947917,0.7550833,1446.378373,None,1446.378373,None,1446.378373,None,1446.378373,None,None,None,1447.166453,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,98,98,98,,,,,,,,,,,,,,,None,None,None,None,None,1448.695112,None,1448.695112,None,1448.695112,None,1448.695112,None,r,0.7829576,1448.695112,None,1448.695112,None,1449.53049,None,1449.53049,None,1449.53049,None,1449.53049,None,1449.53049,None,1449.53049,None,1449.824903,None,1449.824903,None,1451.04295,None,1451.04295,None,1451.04295,None,1451.04295,None,1451.04295,None,1451.04295,None,1451.04295,None,1451.04295,None,1451.04295,None,103,41,46,42,103,67,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,1453.584869,None,1453.584869,None,1453.584869,None,1453.584869,None,1453.584869,None,1453.584869,None,80,1453.584869,None,1453.584869,None,0.00070971,None,1453.584869,None,7.354166667,1.8309215,1462.491985,None,1462.491985,None,1462.491985,None,1462.491985,None,None,None,1464.350285,None,0.138020833,-0.274739583,1,0,0,8.8741421,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,99,99,99,,,,,,,,,,,,,,,None,None,None,None,None,1466.006923,None,1466.006923,None,1466.006923,None,1466.006923,None,f,0.3714816,1466.006923,None,1466.006923,None,1466.425437,None,1466.425437,None,1466.425437,None,1466.425437,None,1466.425437,None,1466.425437,None,1466.720222,None,1466.720222,None,1468.585135,None,1468.585135,None,1468.585135,None,1468.585135,None,1468.585135,None,1468.585135,None,1468.585135,None,1468.585135,None,1468.585135,None,105,41,56,49,41,40,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,1471.138539,None,1471.138539,None,1471.138539,None,1471.138539,None,1471.138539,None,1471.138539,None,40,1471.138539,None,1471.138539,None,0.00896268,None,1471.138539,None,6.989583333,1.5642603,1477.386795,None,1477.386795,None,1477.386795,None,1477.386795,None,None,None,1478.97749,None,0.002604167,-0.345052083,1,0,0,6.213831,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,100,100,100,,,,,,,,,,,,,,,None,None,None,None,None,1480.633843,None,1480.633843,None,1480.633843,None,1480.633843,None,i,0.3546232,1480.633843,None,1480.633843,None,1481.036327,None,1481.036327,None,1481.036327,None,1481.036327,None,1481.036327,None,1481.036327,None,1481.33034,1482.814692,1481.33034,1482.814692,1482.84486,None,1482.84486,None,1482.84486,None,1482.84486,None,1482.84486,None,1482.84486,None,1482.84486,None,1482.84486,None,1482.84486,None,100,44,52,45,52,52,1485.365893,None,5,1.6516382,1485.365893,None,1485.365893,None,1485.365893,None,1485.365893,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1487.071465,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,101,101,101,,,,,,,,,,,,,,,None,None,None,None,None,1488.856091,None,1488.856091,None,1488.856091,None,1488.856091,None,r,0.2925518,1488.856091,None,1488.856091,None,1489.191744,None,1489.191744,None,1489.191744,None,1489.191744,None,1489.191744,None,1489.191744,None,1489.485876,1490.686871,1489.485876,1490.686871,1490.720866,None,1490.720866,None,1490.720866,None,1490.720866,None,1490.720866,None,1490.720866,None,1490.720866,None,1490.720866,None,1490.720866,None,98,32,52,40,98,76,1493.238084,None,5,1.3356431,1493.238084,None,1493.238084,None,1493.238084,None,1493.238084,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1494.627969,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,102,102,102,,,,,,,,,,,,,,,None,None,None,None,None,1496.629063,None,1496.629063,None,1496.629063,None,1496.629063,None,r,0.4392811,1496.629063,None,1496.629063,None,1497.113128,None,1497.113128,None,1497.113128,None,1497.113128,None,1497.113128,None,1497.113128,None,1497.407915,None,1497.407915,None,1499.121954,None,1499.121954,None,1499.121954,None,1499.121954,None,1499.121954,None,1499.121954,None,1499.121954,None,1499.121954,None,1499.121954,None,93,40,49,49,93,79,1501.641082,None,6,0.7387426,1501.641082,None,1501.641082,None,1501.641082,None,1501.641082,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1502.443115,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,103,103,103,,,,,,,,,,,,,,,None,None,None,None,None,1504.016501,None,1504.016501,None,1504.016501,None,1504.016501,None,r,0.60195,1504.016501,None,1504.016501,None,1504.668185,None,1504.668185,None,1504.668185,None,1504.668185,None,1504.668185,None,1504.668185,None,1504.963334,None,1504.963334,None,1506.128262,None,1506.128262,None,1506.128262,None,1506.128262,None,1506.128262,None,1506.128262,None,1506.128262,None,1506.128262,None,1506.128262,None,92,39,44,54,92,71,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,1508.677833,None,1508.677833,None,1508.677833,None,1508.677833,None,1508.677833,None,1508.677833,None,50,1508.677833,None,1508.677833,None,0.01338328,None,1508.677833,None,8.200520833,1.6427526,1513.967351,None,1513.967351,None,1513.967351,None,1513.967351,None,None,None,1515.635825,None,0.1640625,-0.279947917,1,0,0,5.2515097,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,104,104,104,,,,,,,,,,,,,,,None,None,None,None,None,1517.209488,None,1517.209488,None,1517.209488,None,1517.209488,None,r,0.9892143,1517.209488,None,1517.209488,None,1518.246821,None,1518.246821,None,1518.246821,None,1518.246821,None,1518.246821,None,1518.246821,None,1518.52291,1520.257359,1518.52291,1520.257359,1520.291032,None,1520.291032,None,1520.291032,None,1520.291032,None,1520.291032,None,1520.291032,None,1520.291032,None,1520.291032,None,1520.291032,None,96,34,42,52,96,55,1522.814174,None,6,1.1336887,1522.814174,None,1522.814174,None,1522.814174,None,1522.814174,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1523.998492,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,105,105,105,,,,,,,,,,,,,,,None,None,None,None,None,1525.648655,None,1525.648655,None,1525.648655,None,1525.648655,None,r,0.6902635,1525.648655,None,1525.648655,None,1526.384715,None,1526.384715,None,1526.384715,None,1526.384715,None,1526.384715,None,1526.384715,None,1526.678444,1527.895755,1526.678444,1527.895755,1527.927718,None,1527.927718,None,1527.927718,None,1527.927718,None,1527.927718,None,1527.927718,None,1527.927718,None,1527.927718,None,1527.927718,None,101,37,38,57,101,74,1530.448315,None,6,0.9845374,1530.448315,None,1530.448315,None,1530.448315,None,1530.448315,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1531.485639,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,106,106,106,,,,,,,,,,,,,,,None,None,None,None,None,1533.186646,None,1533.186646,None,1533.186646,None,1533.186646,None,r,0.6520014,1533.186646,None,1533.186646,None,1533.886817,None,1533.886817,None,1533.886817,None,1533.886817,None,1533.886817,None,1533.886817,None,1534.183768,None,1534.183768,None,1535.954808,None,1535.954808,None,1535.954808,None,1535.954808,None,1535.954808,None,1535.954808,None,1535.954808,None,1535.954808,None,1535.954808,None,106,46,44,42,106,80,1538.472094,None,6,0.801147,1538.472094,None,1538.472094,None,1538.472094,None,1538.472094,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1539.325851,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,107,107,107,,,,,,,,,,,,,,,None,None,None,None,None,1541.04203,None,1541.04203,None,1541.04203,None,1541.04203,None,r,0.7267004,1541.04203,None,1541.04203,None,1541.810893,None,1541.810893,None,1541.810893,None,1541.810893,None,1541.810893,None,1541.810893,None,1542.105574,None,1542.105574,None,1543.16987,None,1543.16987,None,1543.16987,None,1543.16987,None,1543.16987,None,1543.16987,None,1543.16987,None,1543.16987,None,1543.16987,None,103,38,41,36,103,73,1545.695042,None,6,0.698805,1545.695042,None,1545.695042,None,1545.695042,None,1545.695042,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1546.448758,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,108,108,108,,,,,,,,,,,,,,,None,None,None,None,None,1548.347338,None,1548.347338,None,1548.347338,None,1548.347338,None,r,0.7614539,1548.347338,None,1548.347338,None,1549.147817,None,1549.147817,None,1549.147817,None,1549.147817,None,1549.147817,None,1549.147817,None,1549.444442,None,1549.444442,None,1550.391608,None,1550.391608,None,1550.391608,None,1550.391608,None,1550.391608,None,1550.391608,None,1550.391608,None,1550.391608,None,1550.391608,None,104,50,42,42,104,52,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,1552.936805,None,1552.936805,None,1552.936805,None,1552.936805,None,1552.936805,None,1552.936805,None,80,1552.936805,None,1552.936805,None,0.00138841,None,1552.936805,None,2.888020833,2.3814001,1556.872139,None,1556.872139,None,1556.872139,None,1556.872139,None,None,None,1559.267189,None,0.04296875,-0.3046875,1,0,0,3.9047944,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,109,109,109,,,,,,,,,,,,,,,None,None,None,None,None,1561.140103,None,1561.140103,None,1561.140103,None,1561.140103,None,f,0.358984,1561.140103,None,1561.140103,None,1561.542024,None,1561.542024,None,1561.542024,None,1561.542024,None,1561.542024,None,1561.542024,None,1561.836022,1563.103586,1561.836022,1563.103586,1563.137008,None,1563.137008,None,1563.137008,None,1563.137008,None,1563.137008,None,1563.137008,None,1563.137008,None,1563.137008,None,1563.137008,None,97,44,37,43,44,83,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1565.679551,None,1565.679551,None,1565.679551,None,1565.679551,None,1565.679551,None,1565.679551,None,80,1565.679551,None,1565.679551,None,0.01663708,None,1565.679551,None,2.0546875,1.5608084,1572.201956,None,1572.201956,None,1572.201956,None,1572.201956,None,None,None,1573.777024,None,-0.078125,-0.29296875,1,0,0,6.4884356,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,110,110,110,,,,,,,,,,,,,,,None,None,None,None,None,1575.382025,None,1575.382025,None,1575.382025,None,1575.382025,None,r,0.4369527,1575.382025,None,1575.382025,None,1575.869755,None,1575.869755,None,1575.869755,None,1575.869755,None,1575.869755,None,1575.869755,None,1576.162755,None,1576.162755,None,1577.160858,None,1577.160858,None,1577.160858,None,1577.160858,None,1577.160858,None,1577.160858,None,1577.160858,None,1577.160858,None,1577.160858,None,106,52,36,46,106,82,None,None,None,None,None,None,None,None,None,None,None,None,90,1579.69797,None,90,1579.69797,None,1579.69797,None,1579.69797,None,1579.69797,None,1579.69797,None,1579.69797,None,1579.69797,None,0.1796875,-0.260416667,1,0,0,3.6288286,tijiao,0.00831831,None,1579.69797,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.903645833,1.5033287,1583.374014,None,1583.374014,None,1583.374014,None,1583.374014,None,None,None,1584.901854,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,111,111,111,,,,,,,,,,,,,,,None,None,None,None,None,1586.457443,None,1586.457443,None,1586.457443,None,1586.457443,None,r,0.4415436,1586.457443,None,1586.457443,None,1586.942737,None,1586.942737,None,1586.942737,None,1586.942737,None,1586.942737,None,1586.942737,None,1587.237019,None,1587.237019,None,1588.601692,None,1588.601692,None,1588.601692,None,1588.601692,None,1588.601692,None,1588.601692,None,1588.601692,None,1588.601692,None,1588.601692,None,99,48,37,38,99,79,1591.12626,None,6,3.0510436,1591.12626,None,1591.12626,None,1591.12626,None,1591.12626,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1594.231648,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,112,112,112,,,,,,,,,,,,,,,None,None,None,None,None,1596.114144,None,1596.114144,None,1596.114144,None,1596.114144,None,r,0.4051183,1596.114144,None,1596.114144,None,1596.565609,None,1596.565609,None,1596.565609,None,1596.565609,None,1596.565609,None,1596.565609,None,1596.860406,1598.778663,1596.860406,1598.778663,1598.811841,None,1598.811841,None,1598.811841,None,1598.811841,None,1598.811841,None,1598.811841,None,1598.811841,None,1598.811841,None,1598.811841,None,103,49,37,55,103,86,1601.326775,None,5,1.2382518,1601.326775,None,1601.326775,None,1601.326775,None,1601.326775,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1602.619993,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,113,113,113,,,,,,,,,,,,,,,None,None,None,None,None,1604.469322,None,1604.469322,None,1604.469322,None,1604.469322,None,r,0.4008264,1604.469322,None,1604.469322,None,1604.921946,None,1604.921946,None,1604.921946,None,1604.921946,None,1604.921946,None,1604.921946,None,1605.216407,1607.150808,1605.216407,1607.150808,1607.185932,None,1607.185932,None,1607.185932,None,1607.185932,None,1607.185932,None,1607.185932,None,1607.185932,None,1607.185932,None,1607.185932,None,97,50,35,59,97,83,1609.703317,None,4,0.8512515,1609.703317,None,1609.703317,None,1609.703317,None,1609.703317,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1610.608167,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,114,114,114,,,,,,,,,,,,,,,None,None,None,None,None,1612.440484,None,1612.440484,None,1612.440484,None,1612.440484,None,r,0.3597391,1612.440484,None,1612.440484,None,1612.844987,None,1612.844987,None,1612.844987,None,1612.844987,None,1612.844987,None,1612.844987,None,1613.138495,1614.722915,1613.138495,1614.722915,1614.754799,None,1614.754799,None,1614.754799,None,1614.754799,None,1614.754799,None,1614.754799,None,1614.754799,None,1614.754799,None,1614.754799,None,95,49,36,60,95,75,1617.277442,None,4,1.317388,1617.277442,None,1617.277442,None,1617.277442,None,1617.277442,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1618.662117,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,115,115,115,,,,,,,,,,,,,,,None,None,None,None,None,1620.297629,None,1620.297629,None,1620.297629,None,1620.297629,None,r,0.5826286,1620.297629,None,1620.297629,None,1620.93354,None,1620.93354,None,1620.93354,None,1620.93354,None,1620.93354,None,1620.93354,None,1621.227354,None,1621.227354,None,1622.209248,None,1622.209248,None,1622.209248,None,1622.209248,None,1622.209248,None,1622.209248,None,1622.209248,None,1622.209248,None,1622.209248,None,106,47,29,60,106,72,None,None,None,None,None,None,None,None,None,None,None,None,99,1624.74,None,99,1624.74,None,1624.74,None,1624.74,None,1624.74,None,1624.74,None,1624.74,None,1624.74,None,0.087239583,-0.279947917,1,0,0,5.5871133,tijiao,0.01531161,None,1624.74,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,8.760416667,2.262687,1636.129358,None,1636.129358,None,1636.129358,None,1636.129358,None,None,None,1638.405112,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,116,116,116,,,,,,,,,,,,,,,None,None,None,None,None,1640.411506,None,1640.411506,None,1640.411506,None,1640.411506,None,r,0.3488943,1640.411506,None,1640.411506,None,1640.812872,None,1640.812872,None,1640.812872,None,1640.812872,None,1640.812872,None,1640.812872,None,1641.108055,None,1641.108055,None,1642.906376,None,1642.906376,None,1642.906376,None,1642.906376,None,1642.906376,None,1642.906376,None,1642.906376,None,1642.906376,None,1642.906376,None,101,53,29,67,101,81,1645.422998,None,6,1.4919257,1645.422998,None,1645.422998,None,1645.422998,None,1645.422998,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1646.968376,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,117,117,117,,,,,,,,,,,,,,,None,None,None,None,None,1648.917547,None,1648.917547,None,1648.917547,None,1648.917547,None,r,0.4430895,1648.917547,None,1648.917547,None,1649.404301,None,1649.404301,None,1649.404301,None,1649.404301,None,1649.404301,None,1649.404301,None,1649.697087,None,1649.697087,None,1651.563362,None,1651.563362,None,1651.563362,None,1651.563362,None,1651.563362,None,1651.563362,None,1651.563362,None,1651.563362,None,1651.563362,None,102,59,29,65,102,72,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,1654.111583,None,1654.111583,None,1654.111583,None,1654.111583,None,1654.111583,None,1654.111583,None,99,1654.111583,None,1654.111583,None,0.01311718,None,1654.111583,None,10.01041667,1.0447962,1657.710536,None,1657.710536,None,1657.710536,None,1657.710536,None,None,None,1658.769741,None,0.122395833,-0.27734375,1,0,0,3.5669253,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,118,118,118,,,,,,,,,,,,,,,None,None,None,None,None,1660.34125,None,1660.34125,None,1660.34125,None,1660.34125,None,r,0.3992409,1660.34125,None,1660.34125,None,1660.79435,None,1660.79435,None,1660.79435,None,1660.79435,None,1660.79435,None,1660.79435,None,1661.088443,1662.739463,1661.088443,1662.739463,1662.770822,None,1662.770822,None,1662.770822,None,1662.770822,None,1662.770822,None,1662.770822,None,1662.770822,None,1662.770822,None,1662.770822,None,105,54,19,62,105,67,1665.292925,None,6,0.9683301,1665.292925,None,1665.292925,None,1665.292925,None,1665.292925,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1666.312581,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
0,0.3,0.225,0,119,119,119,,,,,,,,,,,,,,,None,None,None,None,None,1667.930032,None,1667.930032,None,1667.930032,None,1667.930032,None,r,0.6205402,1667.930032,None,1667.930032,None,1668.597992,None,1668.597992,None,1668.597992,None,1668.597992,None,1668.597992,None,1668.597992,None,1668.893776,None,1668.893776,None,1670.761832,None,1670.761832,None,1670.761832,None,1670.761832,None,1670.761832,None,1670.761832,None,1670.761832,None,1670.761832,None,1670.761832,None,105,54,20,58,105,65,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,1673.305047,None,1673.305047,None,1673.305047,None,1673.305047,None,1673.305047,None,1673.305047,None,50,1673.305047,None,1673.305047,None,0.01647538,None,1673.305047,None,6.833333333,1.609404,1676.95955,None,1676.95955,None,1676.95955,None,1676.95955,None,None,None,1678.583066,None,0.130208333,-0.268229167,1,0,0,3.620632,tijiao_random_2,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
1,-0.3,-0.225,0,120,120,120,,,,,,,,,,,,,,,None,None,None,None,None,1680.221905,None,1680.221905,None,1680.221905,None,1680.221905,None,f,0.6292136,1680.221905,None,1680.221905,None,1680.893444,None,1680.893444,None,1680.893444,None,1680.893444,None,1680.893444,None,1680.893444,None,1681.185686,None,1681.185686,None,1682.832851,None,1682.832851,None,1682.832851,None,1682.832851,None,1682.832851,None,1682.832851,None,1682.832851,None,1682.832851,None,1682.832851,None,102,55,22,58,55,52,1685.353186,None,4,1.8047617,1685.353186,None,1685.353186,None,1685.353186,None,1685.353186,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1687.211214,None,,,,,,,,,260,f,22,2023_Mar_26_1036,RL,2021.2.3,59.95484203
