bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,363.0571929729922,363.0571929729922,363.0571929729922,363.0571929729922,363.0571929729922,363.0571929729922,f,0.2735569810029119,363.38797593899653,363.38797593899653,363.38797593899653,363.38797593899653,363.38797593899653,363.38797593899653,363.6497823929967,363.6497823929967,365.4548053019971,365.4548053019971,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,365.4984309680003,367.98981879500207,367.98981879500207,367.98981879500207,367.98981879500207,367.98981879500207,37,57,54,40,57,78,4.0,3.674860562008689,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,371.7103408539988,373.59094549099973,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,373.59094549099973,373.59094549099973,373.59094549099973,373.59094549099973,373.59094549099973,373.59094549099973,f,0.17563779899501242,373.82098450699414,373.82098450699414,373.82098450699414,373.82098450699414,373.82098450699414,373.82098450699414,374.09446142699744,374.09446142699744,375.50465817700024,375.50465817700024,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,375.54571395998937,378.0478455879929,378.0478455879929,378.0478455879929,378.0478455879929,378.0478455879929,39,58,50,55,58,75,4.0,2.1821455040044384,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,380.28056821199425,381.8463086999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,381.8463086999982,381.8463086999982,381.8463086999982,381.8463086999982,381.8463086999982,381.8463086999982,f,0.9328562790033175,382.83417937200284,382.83417937200284,382.83417937200284,382.83417937200284,382.83417937200284,382.83417937200284,383.1024409239908,383.1024409239908,385.0112457639916,385.0112457639916,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,385.03321059899463,,,,,,40,67,52,53,67,81,None,None,58,58,"[0.1, 0.01125]","[0.25625, -0.28375]","[1, 1]","[0, 0]","[0, 0]","[2.3713703349931166, 4.983485511998879]",['tijiao'],0.2,0,,[],[],[],[],[],[],[],7.8999999999999995,3.043165188995772,395.6453860289912,397.4902103369968,387.54928172599466,387.54928172599466,387.54928172599466,387.54928172599466,387.54928172599466,387.54928172599466,387.54928172599466,387.54928172599466,0.008677769001224078,387.54928172599466,392.5684549869911,392.5684549869911,392.5684549869911,392.5684549869911,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,397.4902103369968,397.4902103369968,397.4902103369968,397.4902103369968,397.4902103369968,397.4902103369968,r,0.21409748899168335,397.77458818099694,397.77458818099694,397.77458818099694,397.77458818099694,397.77458818099694,397.77458818099694,398.03534563099674,398.03534563099674,399.9341617519967,399.9341617519967,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,399.9788389089954,,,,,,32,65,63,48,32,69,None,None,38,38,[-0.01625],[-0.29875],[1],[0],[0],[7.807528643999831],['tijiao'],0.6,0,,[],[],[],[],[],[],[],7.887499999999999,1.9469474770012312,412.32723120300216,414.07766901799187,402.5002418840013,402.5002418840013,402.5002418840013,402.5002418840013,402.5002418840013,402.5002418840013,402.5002418840013,402.5002418840013,0.010278877001837827,402.5002418840013,410.36330653599,410.36330653599,410.36330653599,410.36330653599,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,414.07766901799187,414.07766901799187,414.07766901799187,414.07766901799187,414.07766901799187,414.07766901799187,f,0.1321690850018058,414.2575189079944,414.2575189079944,414.2575189079944,414.2575189079944,414.2575189079944,414.2575189079944,414.53280643199105,414.53280643199105,416.3513555649988,416.3513555649988,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,416.3946352740022,,,,,,46,60,64,51,60,64,None,None,64,64,[0.02],[-0.28375],[1],[0],[0],[5.1678836939972825],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],7.862500000000001,1.9438804739911575,426.0842469449999,428.08255331798864,418.91938507999294,418.91938507999294,418.91938507999294,418.91938507999294,418.91938507999294,418.91938507999294,418.91938507999294,418.91938507999294,0.012039402005029842,418.91938507999294,424.12208884699794,424.12208884699794,424.12208884699794,424.12208884699794,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,428.08255331798864,428.08255331798864,428.08255331798864,428.08255331798864,428.08255331798864,428.08255331798864,f,0.2175348290038528,428.35779589699814,428.35779589699814,428.35779589699814,428.35779589699814,428.35779589699814,428.35779589699814,428.6152247979917,428.6152247979917,430.11890689599386,430.11890689599386,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,430.1601308370009,,,,,,41,70,61,53,70,59,None,None,67,67,[0.025],[-0.2875],[1],[0],[0],[5.553314198987209],['tijiao'],0.2,0,,[],[],[],[],[],[],[],8.05,3.0855819760035956,441.3662396949949,443.007253112999,432.67497784899024,432.67497784899024,432.67497784899024,432.67497784899024,432.67497784899024,432.67497784899024,432.67497784899024,432.67497784899024,0.009245284993085079,432.67497784899024,438.2575571619964,438.2575571619964,438.2575571619964,438.2575571619964,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,443.007253112999,443.007253112999,443.007253112999,443.007253112999,443.007253112999,443.007253112999,f,0.2129328489972977,443.2690155169985,443.2690155169985,443.2690155169985,443.2690155169985,443.2690155169985,443.2690155169985,443.53791228999035,443.53791228999035,444.5646040579886,444.5646040579886,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,444.60770790198876,447.1023089520022,447.1023089520022,447.1023089520022,447.1023089520022,447.1023089520022,33,67,58,48,67,60,5.0,1.3835049740009708,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,448.5275229809922,450.1435428190016,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,450.1435428190016,450.1435428190016,450.1435428190016,450.1435428190016,450.1435428190016,450.1435428190016,f,0.4816829180053901,450.68129325599875,450.68129325599875,450.68129325599875,450.68129325599875,450.68129325599875,450.68129325599875,450.94354611399467,450.94354611399467,451.87214941300044,451.87214941300044,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,451.91423103499983,,,,,,31,69,48,48,69,41,None,None,,,[],[],[],[],[],[],[],0.2,1,41,[0.02],[-0.2875],[1],[0],[0],[5.452039504991262],['tijiao_random_2'],6.9750000000000005,3.4844247339933645,463.418854071002,465.28922882599,,,,,,,,,,,459.9145035149995,459.9145035149995,459.9145035149995,459.9145035149995,454.44571853100206,454.44571853100206,454.44571853100206,454.44571853100206,454.44571853100206,454.44571853100206,454.44571853100206,454.44571853100206,0.010365688998717815,454.44571853100206,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,465.28922882599,465.28922882599,465.28922882599,465.28922882599,465.28922882599,465.28922882599,f,0.24784044599800836,465.59138191799866,465.59138191799866,465.59138191799866,465.59138191799866,465.59138191799866,465.59138191799866,465.8533040659968,465.8533040659968,467.6449612729921,467.6449612729921,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,467.6734171339922,470.17349188200023,470.17349188200023,470.17349188200023,470.17349188200023,470.17349188200023,32,63,51,62,63,43,5.0,3.488772152006277,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,473.7236877989926,475.6239810739935,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,475.6239810739935,475.6239810739935,475.6239810739935,475.6239810739935,475.6239810739935,475.6239810739935,f,0.6324200789968017,476.31208759399306,476.31208759399306,476.31208759399306,476.31208759399306,476.31208759399306,476.31208759399306,476.5893679909932,476.5893679909932,477.73631343799934,477.73631343799934,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,477.78274734999286,480.3016790469992,480.3016790469992,480.3016790469992,480.3016790469992,480.3016790469992,33,61,41,58,61,60,5.0,2.610069673988619,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,482.96020780499384,484.5105954239989,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,484.5105954239989,484.5105954239989,484.5105954239989,484.5105954239989,484.5105954239989,484.5105954239989,f,1.0545013289956842,485.6221101400006,485.6221101400006,485.6221101400006,485.6221101400006,485.6221101400006,485.6221101400006,485.9000845099945,485.9000845099945,487.8374657309905,487.8374657309905,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,487.86755975699634,,,,,,28,69,46,43,69,50,None,None,67,67,"[0.095, 0.03125]","[0.2525, -0.295]","[1, 1]","[0, 0]","[0, 0]","[2.3110360900027445, 5.6360337090009125]",['tijiao'],-0.2,0,,[],[],[],[],[],[],[],8.837499999999999,2.1875904139888007,498.2676289189985,500.0530243589892,490.3896395999909,490.3896395999909,490.3896395999909,490.3896395999909,490.3896395999909,490.3896395999909,490.3896395999909,490.3896395999909,0.014300260998425074,490.3896395999909,496.07636594198993,496.07636594198993,496.07636594198993,496.07636594198993,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,500.0530243589892,500.0530243589892,500.0530243589892,500.0530243589892,500.0530243589892,500.0530243589892,f,0.5825039759947686,500.6893902259908,500.6893902259908,500.6893902259908,500.6893902259908,500.6893902259908,500.6893902259908,500.9595637839957,500.9595637839957,502.3113758010004,502.3113758010004,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,502.33658619799826,,,,,,32,61,36,66,61,56,None,None,63,63,[0.00125],[-0.28875],[1],[0],[0],[6.262998370002606],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],8.0125,1.6659492290054914,512.8581777310028,514.4101349859993,504.86424900499696,504.86424900499696,504.86424900499696,504.86424900499696,504.86424900499696,504.86424900499696,504.86424900499696,504.86424900499696,0.008444588995189406,504.86424900499696,511.16112485699705,511.16112485699705,511.16112485699705,511.16112485699705,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,514.4101349859993,514.4101349859993,514.4101349859993,514.4101349859993,514.4101349859993,514.4101349859993,f,0.6105902290000813,515.076428831002,515.076428831002,515.076428831002,515.076428831002,515.076428831002,515.076428831002,515.3378723630012,515.3378723630012,517.1113278720004,517.1113278720004,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,517.1523733529903,,,,,,27,58,41,59,58,63,None,None,,,[],[],[],[],[],[],[],0.6,1,50,"[0.10625, 0.01375]","[0.30375, -0.2975]","[1, 1]","[0, 0]","[0, 0]","[3.005759906998719, 5.904211312998086]",['tijiao_random_2'],3.1500000000000004,2.3475104740064126,527.9858505169977,529.8561617039959,,,,,,,,,,,525.6235290719924,525.6235290719924,525.6235290719924,525.6235290719924,519.6942729399889,519.6942729399889,519.6942729399889,519.6942729399889,519.6942729399889,519.6942729399889,519.6942729399889,519.6942729399889,0.01020323799457401,519.6942729399889,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,529.8561617039959,529.8561617039959,529.8561617039959,529.8561617039959,529.8561617039959,529.8561617039959,f,0.6981372709997231,530.620211987989,530.620211987989,530.620211987989,530.620211987989,530.620211987989,530.620211987989,530.8826783849945,530.8826783849945,532.1929406589916,532.1929406589916,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,532.2352571949887,534.7406583249976,534.7406583249976,534.7406583249976,534.7406583249976,534.7406583249976,28,59,44,48,59,58,4.0,1.7402086470101494,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,536.5418109189923,538.3363658989983,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,538.3363658989983,538.3363658989983,538.3363658989983,538.3363658989983,538.3363658989983,538.3363658989983,f,0.9838098979962524,539.389412450997,539.389412450997,539.389412450997,539.389412450997,539.389412450997,539.389412450997,539.6574077659898,539.6574077659898,541.3582636259962,541.3582636259962,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,541.3879231000028,543.8936393449985,543.8936393449985,543.8936393449985,543.8936393449985,543.8936393449985,30,55,39,62,55,59,3.0,3.219927120997454,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,547.1571550480003,549.058573887989,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,549.058573887989,549.058573887989,549.058573887989,549.058573887989,549.058573887989,549.058573887989,f,0.6205072989978362,549.7336576929956,549.7336576929956,549.7336576929956,549.7336576929956,549.7336576929956,549.7336576929956,550.008996302,550.008996302,551.5623907869885,551.5623907869885,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,551.5882406869932,,,,,,29,56,40,61,56,61,None,None,,,[],[],[],[],[],[],[],-0.6,1,38,"[0.09375, 0.02375]","[0.3025, -0.27125]","[1, 1]","[0, 0]","[0, 0]","[2.4203611340053612, 8.925308239005972]",['tijiao_random_2'],4.137499999999999,2.614638783998089,565.7124942779919,567.3167831820028,,,,,,,,,,,563.0857267410029,563.0857267410029,563.0857267410029,563.0857267410029,554.1320784139971,554.1320784139971,554.1320784139971,554.1320784139971,554.1320784139971,554.1320784139971,554.1320784139971,554.1320784139971,0.0108763780008303,554.1320784139971,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,567.3167831820028,567.3167831820028,567.3167831820028,567.3167831820028,567.3167831820028,567.3167831820028,i,0.3595843000075547,567.7199161989993,567.7199161989993,567.7199161989993,567.7199161989993,567.7199161989993,567.7199161989993,567.9859221629886,567.9859221629886,569.3276967999991,569.3276967999991,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,569.3699968839937,,,,,,28,55,43,53,43,59,None,None,45,45,[0.0325],[-0.285],[1],[0],[0],[5.338974768004846],['tijiao'],0.2,0,,[],[],[],[],[],[],[],8.025,1.920072919994709,579.1960252629942,580.9060941779899,571.8855634219944,571.8855634219944,571.8855634219944,571.8855634219944,571.8855634219944,571.8855634219944,571.8855634219944,571.8855634219944,0.008583979011746123,571.8855634219944,577.2579303529928,577.2579303529928,577.2579303529928,577.2579303529928,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,580.9060941779899,580.9060941779899,580.9060941779899,580.9060941779899,580.9060941779899,580.9060941779899,i,0.3830249759921571,581.3457800249889,581.3457800249889,581.3457800249889,581.3457800249889,581.3457800249889,581.3457800249889,581.615998423993,581.615998423993,582.8189513609977,582.8189513609977,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,582.8589459429932,,,,,,24,51,44,56,44,52,None,None,,,[],[],[],[],[],[],[],0.2,1,44,[-0.00625],[-0.28875],[1],[0],[0],[5.934612195997033],['tijiao_random_2'],8.9375,2.4483699499978684,593.8201528929931,595.3488394049928,,,,,,,,,,,591.363111136001,591.363111136001,591.363111136001,591.363111136001,585.4023155569885,585.4023155569885,585.4023155569885,585.4023155569885,585.4023155569885,585.4023155569885,585.4023155569885,585.4023155569885,0.010210555992671289,585.4023155569885,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,595.3488394049928,595.3488394049928,595.3488394049928,595.3488394049928,595.3488394049928,595.3488394049928,f,0.3432723120058654,595.757715048996,595.757715048996,595.757715048996,595.757715048996,595.757715048996,595.757715048996,596.014607774996,596.014607774996,597.7607131999976,597.7607131999976,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,597.8064313590003,600.3086203699932,600.3086203699932,600.3086203699932,600.3086203699932,600.3086203699932,29,55,43,57,55,49,4.0,2.3830662690015743,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,602.7341480179894,604.2520187420014,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,604.2520187420014,604.2520187420014,604.2520187420014,604.2520187420014,604.2520187420014,604.2520187420014,r,0.5645721969922306,604.8723932189896,604.8723932189896,604.8723932189896,604.8723932189896,604.8723932189896,604.8723932189896,605.132885715997,605.132885715997,606.3464757710026,606.3464757710026,606.399902730991,606.399902730991,606.399902730991,606.399902730991,606.399902730991,606.399902730991,606.399902730991,606.399902730991,606.399902730991,606.399902730991,606.399902730991,606.399902730991,606.399902730991,606.399902730991,606.399902730991,,,,,,29,52,51,56,29,54,None,None,30,30,[0.0275],[-0.28375],[1],[0],[0],[4.43454267999914],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],8.1375,2.210524843991152,615.636024374995,617.5215331279906,608.9383641960012,608.9383641960012,608.9383641960012,608.9383641960012,608.9383641960012,608.9383641960012,608.9383641960012,608.9383641960012,0.014316600005258806,608.9383641960012,613.4213442530017,613.4213442530017,613.4213442530017,613.4213442530017,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,617.5215331279906,617.5215331279906,617.5215331279906,617.5215331279906,617.5215331279906,617.5215331279906,f,0.3331087580008898,617.9150254510023,617.9150254510023,617.9150254510023,617.9150254510023,617.9150254510023,617.9150254510023,618.1916063329991,618.1916063329991,620.1669888219913,620.1669888219913,620.214917528996,620.214917528996,620.214917528996,620.214917528996,620.214917528996,620.214917528996,620.214917528996,620.214917528996,620.214917528996,620.214917528996,620.214917528996,620.214917528996,620.214917528996,620.214917528996,620.214917528996,622.7124213959905,622.7124213959905,622.7124213959905,622.7124213959905,622.7124213959905,15,46,45,63,46,61,3.0,2.7014635730010923,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,625.4689450659935,627.415393171992,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,627.415393171992,627.415393171992,627.415393171992,627.415393171992,627.415393171992,627.415393171992,f,0.2448478060105117,627.7233662599901,627.7233662599901,627.7233662599901,627.7233662599901,627.7233662599901,627.7233662599901,627.9953231289983,627.9953231289983,629.181840085992,629.181840085992,629.211835449998,629.211835449998,629.211835449998,629.211835449998,629.211835449998,629.211835449998,629.211835449998,629.211835449998,629.211835449998,629.211835449998,629.211835449998,629.211835449998,629.211835449998,629.211835449998,629.211835449998,631.7136260849948,631.7136260849948,631.7136260849948,631.7136260849948,631.7136260849948,21,47,48,54,47,63,3.0,1.3008546049968572,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,633.0735950669914,634.7576480330026,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,634.7576480330026,634.7576480330026,634.7576480330026,634.7576480330026,634.7576480330026,634.7576480330026,j,0.29088290900108404,635.1050645259966,635.1050645259966,635.1050645259966,635.1050645259966,635.1050645259966,635.1050645259966,635.3837507999997,635.3837507999997,636.9567243700003,636.9567243700003,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,636.9821406449919,639.4900345349888,639.4900345349888,639.4900345349888,639.4900345349888,639.4900345349888,20,59,54,52,52,61,3.0,2.105538832998718,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,641.6392661589925,643.3199246379954,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,643.3199246379954,643.3199246379954,643.3199246379954,643.3199246379954,643.3199246379954,643.3199246379954,j,0.45516373799182475,643.8344143150025,643.8344143150025,643.8344143150025,643.8344143150025,643.8344143150025,643.8344143150025,644.118913689992,644.118913689992,645.0990434229898,645.0990434229898,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,645.1214875259902,647.6251256349933,647.6251256349933,647.6251256349933,647.6251256349933,647.6251256349933,25,50,55,49,49,55,4.0,1.9906873669970082,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,649.6608532329992,651.2733457269933,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,f,22,2023-03-22_10h03.04.780,RL,2022.2.4,59.857970205464284,
