bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
0,0.3,0.225,0,45,45,45,,,,,,,,,,None,621.8164803001564,621.8164803001564,621.8164803001564,621.8164803001564,621.8164803001564,621.8164803001564,i,0.47855819994583726,622.3181937001646,622.3181937001646,622.3181937001646,622.3181937001646,622.3181937001646,622.3181937001646,622.6141932001337,622.6141932001337,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,623.5124488000292,,,,,,48,54,70,60,70,66,None,None,,,[],[],[],[],[],[],[],-0.6,1,30,[0.08148148148148149],[-0.2657407407407407],[1],[0],[0],[3.5381474001333117],['tijiao_random_2'],4.453703703703704,1.9714351000729948,631.5722177000716,633.3848886999767,626.0310820001177,626.0310820001177,626.0310820001177,626.0310820001177,626.0310820001177,626.0310820001177,626.0310820001177,626.0310820001177,0.006866399897262454,626.0310820001177,629.5821649001446,629.5821649001446,629.5821649001446,629.5821649001446,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,None,633.3848886999767,633.3848886999767,633.3848886999767,633.3848886999767,633.3848886999767,633.3848886999767,i,0.32055979990400374,633.7361171001103,633.7361171001103,633.7361171001103,633.7361171001103,633.7361171001103,633.7361171001103,634.0334284000564,634.0334284000564,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,635.9777222000994,638.4868296999484,638.4868296999484,638.4868296999484,638.4868296999484,638.4868296999484,53,55,69,59,69,63,4.0,3.921675099991262,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,642.4340679000597,644.0558162000962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,47,47,47,,,,,,,,,,None,644.0558162000962,644.0558162000962,644.0558162000962,644.0558162000962,644.0558162000962,644.0558162000962,i,0.4309773000422865,644.5059281999711,644.5059281999711,644.5059281999711,644.5059281999711,644.5059281999711,644.5059281999711,644.8040517000481,644.8040517000481,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,646.5989665000234,,,,,,56,49,83,53,83,69,None,None,,,[],[],[],[],[],[],[],0.6,1,55,"[-0.032407407407407406, -0.05740740740740741]","[-0.2212962962962963, -0.31574074074074077]","[1, 1]","[0, 0]","[0, 0]","[6.246156099950895, 6.977303500054404]",['tijiao_random_2'],4.851851851851852,0.9562156000174582,657.0857403001282,659.0148907999974,649.1191762001254,649.1191762001254,649.1191762001254,649.1191762001254,649.1191762001254,649.1191762001254,649.1191762001254,649.1191762001254,0.006220899987965822,649.1191762001254,656.1115898001008,656.1115898001008,656.1115898001008,656.1115898001008,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,48,48,48,,,,,,,,,,None,659.0148907999974,659.0148907999974,659.0148907999974,659.0148907999974,659.0148907999974,659.0148907999974,i,0.419662999920547,659.4669884000905,659.4669884000905,659.4669884000905,659.4669884000905,659.4669884000905,659.4669884000905,659.7628431001212,659.7628431001212,660.8436400999781,660.8436400999781,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,660.8600276000798,,,,,,65,54,77,54,77,57,None,None,71,71,[0.018518518518518517],[-0.31851851851851853],[1],[0],[0],[11.159268100047484],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],4.962962962962964,1.7778119000140578,676.3498048000038,678.2952248000074,,,,,,,,,,,674.5535671000835,674.5535671000835,674.5535671000835,674.5535671000835,663.3717635001522,663.3717635001522,663.3717635001522,663.3717635001522,663.3717635001522,663.3717635001522,663.3717635001522,663.3717635001522,0.007123199990019202,663.3717635001522,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,49,49,49,,,,,,,,,,None,678.2952248000074,678.2952248000074,678.2952248000074,678.2952248000074,678.2952248000074,678.2952248000074,i,0.3623495998326689,678.6787529001012,678.6787529001012,678.6787529001012,678.6787529001012,678.6787529001012,678.6787529001012,678.977082000114,678.977082000114,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,680.7392693001311,,,,,,57,49,79,58,79,81,None,None,,,[],[],[],[],[],[],[],-0.6,1,30,[-0.026851851851851852],[-0.3212962962962963],[1],[0],[0],[5.5668989000841975],['tijiao_random_2'],4.953703703703704,1.5879176000598818,690.4447927000001,692.091380200116,683.2575863001402,683.2575863001402,683.2575863001402,683.2575863001402,683.2575863001402,683.2575863001402,683.2575863001402,683.2575863001402,0.006821000017225742,683.2575863001402,688.8387657001149,688.8387657001149,688.8387657001149,688.8387657001149,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,50,50,50,,,,,,,,,,None,692.091380200116,692.091380200116,692.091380200116,692.091380200116,692.091380200116,692.091380200116,i,0.3805654998868704,692.4923557001166,692.4923557001166,692.4923557001166,692.4923557001166,692.4923557001166,692.4923557001166,692.7898109999951,692.7898109999951,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,693.7869069001172,,,,,,61,44,68,58,68,85,None,None,66,66,[-0.062037037037037036],[-0.25],[1],[0],[0],[9.962984199868515],['tijiao'],0.2,0,,[],[],[],[],[],[],[],3.9444444444444446,1.6782052000053227,707.9803760000505,709.6929742000066,,,,,,,,,,,706.28321220004,706.28321220004,706.28321220004,706.28321220004,696.2979486000258,696.2979486000258,696.2979486000258,696.2979486000258,696.2979486000258,696.2979486000258,696.2979486000258,696.2979486000258,0.006987999891862273,696.2979486000258,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,51,51,51,,,,,,,,,,None,709.6929742000066,709.6929742000066,709.6929742000066,709.6929742000066,709.6929742000066,709.6929742000066,i,0.3387627999763936,710.0601874000859,710.0601874000859,710.0601874000859,710.0601874000859,710.0601874000859,710.0601874000859,710.3583434999455,710.3583434999455,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,711.2559005001094,713.7650850999635,713.7650850999635,713.7650850999635,713.7650850999635,713.7650850999635,62,53,75,53,75,65,4.0,2.659041600069031,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,716.4497928000055,718.4195075000171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,52,52,52,,,,,,,,,,None,718.4195075000171,718.4195075000171,718.4195075000171,718.4195075000171,718.4195075000171,718.4195075000171,i,0.6342421998269856,719.0859258000273,719.0859258000273,719.0859258000273,719.0859258000273,719.0859258000273,719.0859258000273,719.3838917999528,719.3838917999528,721.2614891000558,721.2614891000558,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,721.2784667001106,723.7873474999797,723.7873474999797,723.7873474999797,723.7873474999797,723.7873474999797,65,46,73,50,73,81,4.0,6.282218199921772,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,730.0980974000413,732.0988435000181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,53,53,53,,,,,,,,,,None,732.0988435000181,732.0988435000181,732.0988435000181,732.0988435000181,732.0988435000181,732.0988435000181,i,0.38847880018875003,732.5156595001463,732.5156595001463,732.5156595001463,732.5156595001463,732.5156595001463,732.5156595001463,732.8139516999945,732.8139516999945,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,733.661268700147,736.1704810000956,736.1704810000956,736.1704810000956,736.1704810000956,736.1704810000956,69,49,73,56,73,75,4.0,0.9802230000495911,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,737.1759615000337,738.8803177999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,54,54,54,,,,,,,,,,None,738.8803177999798,738.8803177999798,738.8803177999798,738.8803177999798,738.8803177999798,738.8803177999798,i,0.5530819001141936,739.4629069000948,739.4629069000948,739.4629069000948,739.4629069000948,739.4629069000948,739.4629069000948,739.7615651001688,739.7615651001688,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,741.4237524999771,,,,,,61,41,69,41,69,53,None,None,70,70,[0.03148148148148148],[-0.28055555555555556],[1],[0],[0],[6.489195500034839],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],4.148148148148149,1.9106707000173628,752.3757369001396,754.0056388000958,,,,,,,,,,,750.446135400096,750.446135400096,750.446135400096,750.446135400096,743.9345899999607,743.9345899999607,743.9345899999607,743.9345899999607,743.9345899999607,743.9345899999607,743.9345899999607,743.9345899999607,0.006910799769684672,743.9345899999607,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,55,55,55,,,,,,,,,,None,754.0056388000958,754.0056388000958,754.0056388000958,754.0056388000958,754.0056388000958,754.0056388000958,i,0.24520809995010495,754.2743993999902,754.2743993999902,754.2743993999902,754.2743993999902,754.2743993999902,754.2743993999902,754.5710041001439,754.5710041001439,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,756.4658856000751,758.9751854999922,758.9751854999922,758.9751854999922,758.9751854999922,758.9751854999922,67,54,64,64,64,61,4.0,2.8750897999852896,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,761.874310299987,763.6793842001352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,56,56,56,,,,,,,,,,None,763.6793842001352,763.6793842001352,763.6793842001352,763.6793842001352,763.6793842001352,763.6793842001352,i,0.593027199851349,764.2968260000926,764.2968260000926,764.2968260000926,764.2968260000926,764.2968260000926,764.2968260000926,764.593730899971,764.593730899971,765.5907622000668,765.5907622000668,765.607699100161,765.607699100161,765.607699100161,765.607699100161,765.607699100161,765.607699100161,765.607699100161,765.607699100161,765.607699100161,765.607699100161,765.607699100161,765.607699100161,765.607699100161,765.607699100161,765.607699100161,,,,,,64,44,63,46,63,54,None,None,,,[],[],[],[],[],[],[],0.6,1,50,[0.049074074074074076],[-0.2824074074074074],[1],[0],[0],[4.433888599975035],['tijiao_random_2'],3.8148148148148144,2.5875723001081496,775.180196700152,777.1757143000141,768.1279855000321,768.1279855000321,768.1279855000321,768.1279855000321,768.1279855000321,768.1279855000321,768.1279855000321,768.1279855000321,0.00658600009046495,768.1279855000321,772.5745534000453,772.5745534000453,772.5745534000453,772.5745534000453,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,57,57,57,,,,,,,,,,None,777.1757143000141,777.1757143000141,777.1757143000141,777.1757143000141,777.1757143000141,777.1757143000141,i,0.7254713999573141,777.9247906000819,777.9247906000819,777.9247906000819,777.9247906000819,777.9247906000819,777.9247906000819,778.223346099956,778.223346099956,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,780.2178801000118,,,,,,64,43,65,52,65,51,None,None,63,63,[-0.06574074074074074],[-0.26851851851851855],[1],[0],[0],[6.356174899963662],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],4.111111111111111,1.9478182001039386,791.0703466001432,792.6005786000751,,,,,,,,,,,789.1045655000489,789.1045655000489,789.1045655000489,789.1045655000489,782.7279539001174,782.7279539001174,782.7279539001174,782.7279539001174,782.7279539001174,782.7279539001174,782.7279539001174,782.7279539001174,0.006716300034895539,782.7279539001174,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,58,58,58,,,,,,,,,,None,792.6005786000751,792.6005786000751,792.6005786000751,792.6005786000751,792.6005786000751,792.6005786000751,i,0.31381019996479154,792.9357145000249,792.9357145000249,792.9357145000249,792.9357145000249,792.9357145000249,792.9357145000249,793.2323622000404,793.2323622000404,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,795.0276587000117,,,,,,66,46,80,45,80,93,None,None,70,70,[-0.023148148148148147],[-0.3138888888888889],[1],[0],[0],[5.589981999946758],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],5.12037037037037,1.5967029000166804,804.766134600155,806.7117800000124,,,,,,,,,,,803.151016900083,803.151016900083,803.151016900083,803.151016900083,797.5394475001376,797.5394475001376,797.5394475001376,797.5394475001376,797.5394475001376,797.5394475001376,797.5394475001376,797.5394475001376,0.008027900010347366,797.5394475001376,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,59,59,59,,,,,,,,,,None,806.7117800000124,806.7117800000124,806.7117800000124,806.7117800000124,806.7117800000124,806.7117800000124,i,0.3769935998134315,807.1118632000871,807.1118632000871,807.1118632000871,807.1118632000871,807.1118632000871,807.1118632000871,807.4101810001303,807.4101810001303,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,808.9393395001534,811.4482764001004,811.4482764001004,811.4482764001004,811.4482764001004,811.4482764001004,57,44,66,57,66,92,2.0,2.14361589984037,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,813.6193151001353,815.5877774001565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,60,60,60,,,,,,,,,,None,815.5877774001565,815.5877774001565,815.5877774001565,815.5877774001565,815.5877774001565,815.5877774001565,r,0.6466687000356615,816.25326519995,816.25326519995,816.25326519995,816.25326519995,816.25326519995,816.25326519995,816.5519014000893,816.5519014000893,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,817.9315812999848,820.4405654999427,820.4405654999427,820.4405654999427,820.4405654999427,820.4405654999427,69,46,69,53,69,83,3.0,2.2761775001417845,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,822.7442036999855,824.2973684000317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,61,61,61,,,,,,,,,,None,824.2973684000317,824.2973684000317,824.2973684000317,824.2973684000317,824.2973684000317,824.2973684000317,f,0.4794488998595625,824.7969722000416,824.7969722000416,824.7969722000416,824.7969722000416,824.7969722000416,824.7969722000416,825.0952945000026,825.0952945000026,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,826.2088220999576,,,,,,64,49,61,49,49,75,None,None,65,65,"[-0.12129629629629629, -0.06481481481481481]","[-0.17314814814814813, -0.337037037037037]","[1, 1]","[0, 0]","[0, 0]","[3.8630325000267476, 4.993342899950221]",['tijiao'],-0.6,0,,[],[],[],[],[],[],[],3.9907407407407405,1.811769099906087,835.5654855000321,837.1455085000489,,,,,,,,,,,833.7346230000257,833.7346230000257,833.7346230000257,833.7346230000257,828.7190591001417,828.7190591001417,828.7190591001417,828.7190591001417,828.7190591001417,828.7190591001417,828.7190591001417,828.7190591001417,0.00650890008546412,828.7190591001417,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,62,62,62,,,,,,,,,,None,837.1455085000489,837.1455085000489,837.1455085000489,837.1455085000489,837.1455085000489,837.1455085000489,i,0.35052670002914965,837.5283530999441,837.5283530999441,837.5283530999441,837.5283530999441,837.5283530999441,837.5283530999441,837.8272915000562,837.8272915000562,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,839.3394275000319,,,,,,70,42,50,51,50,48,None,None,,,[],[],[],[],[],[],[],0.2,1,50,[-0.14351851851851852],[-0.287962962962963],[1],[0],[0],[3.9355881998781115],['tijiao_random_2'],9.564814814814813,2.073672499973327,847.8985783001408,849.7278694000561,841.8600645000115,841.8600645000115,841.8600645000115,841.8600645000115,841.8600645000115,841.8600645000115,841.8600645000115,841.8600645000115,0.006265499861910939,841.8600645000115,845.8083552001044,845.8083552001044,845.8083552001044,845.8083552001044,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,63,63,63,,,,,,,,,,None,849.7278694000561,849.7278694000561,849.7278694000561,849.7278694000561,849.7278694000561,849.7278694000561,j,0.2830872000195086,850.0448710999917,850.0448710999917,850.0448710999917,850.0448710999917,850.0448710999917,850.0448710999917,850.3428051001392,850.3428051001392,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,851.7724937000312,854.2814964000136,854.2814964000136,854.2814964000136,854.2814964000136,854.2814964000136,66,36,57,41,41,84,4.0,2.5421830997802317,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,856.8504832000472,858.7366404000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,64,64,64,,,,,,,,,,None,858.7366404000204,858.7366404000204,858.7366404000204,858.7366404000204,858.7366404000204,858.7366404000204,r,0.32660860009491444,859.0865273999516,859.0865273999516,859.0865273999516,859.0865273999516,859.0865273999516,859.0865273999516,859.3851114001591,859.3851114001591,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,860.3491456001066,,,,,,66,37,56,42,66,82,None,None,,,[],[],[],[],[],[],[],-0.6,1,66,[-0.028703703703703703],[-0.29444444444444445],[1],[0],[0],[3.3051377998199314],['tijiao_random_2'],9.425925925925926,2.4214641998987645,868.6251071000006,870.5377806001343,862.8680796001572,862.8680796001572,862.8680796001572,862.8680796001572,862.8680796001572,862.8680796001572,862.8680796001572,862.8680796001572,0.007234100019559264,862.8680796001572,866.185226800153,866.185226800153,866.185226800153,866.185226800153,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,65,65,65,,,,,,,,,,None,870.5377806001343,870.5377806001343,870.5377806001343,870.5377806001343,870.5377806001343,870.5377806001343,f,0.31565900007262826,870.8731376000214,870.8731376000214,870.8731376000214,870.8731376000214,870.8731376000214,870.8731376000214,871.1696248000953,871.1696248000953,873.1304280001204,873.1304280001204,873.14758180012,873.14758180012,873.14758180012,873.14758180012,873.14758180012,873.14758180012,873.14758180012,873.14758180012,873.14758180012,873.14758180012,873.14758180012,873.14758180012,873.14758180012,873.14758180012,873.14758180012,,,,,,67,35,44,31,35,85,None,None,,,[],[],[],[],[],[],[],0.2,1,70,"[0.06944444444444445, 0.026851851851851852]","[-0.24351851851851852, -0.28703703703703703]","[1, 1]","[0, 0]","[0, 0]","[5.483675500145182, 6.331496800063178]",['tijiao_random_2'],4.018518518518518,1.405324500054121,883.4348534001037,885.430387499975,875.6650900000241,875.6650900000241,875.6650900000241,875.6650900000241,875.6650900000241,875.6650900000241,875.6650900000241,875.6650900000241,0.006235500099137425,875.6650900000241,882.0110039000865,882.0110039000865,882.0110039000865,882.0110039000865,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,66,66,66,,,,,,,,,,None,885.430387499975,885.430387499975,885.430387499975,885.430387499975,885.430387499975,885.430387499975,f,0.5995899001136422,886.0629086000845,886.0629086000845,886.0629086000845,886.0629086000845,886.0629086000845,886.0629086000845,886.361460500164,886.361460500164,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,888.2226778999902,,,,,,61,40,52,30,40,93,None,None,70,70,"[-0.11666666666666667, 0.03888888888888889]","[-0.24537037037037038, -0.27870370370370373]","[1, 1]","[0, 0]","[0, 0]","[4.478684399975464, 5.310385999968275]",['tijiao'],-0.6,0,,[],[],[],[],[],[],[],4.740740740740741,1.3793424998875707,897.4631050000899,899.1261742000934,,,,,,,,,,,896.0654933000915,896.0654933000915,896.0654933000915,896.0654933000915,890.733116999967,890.733116999967,890.733116999967,890.733116999967,890.733116999967,890.733116999967,890.733116999967,890.733116999967,0.005929700098931789,890.733116999967,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,67,67,67,,,,,,,,,,None,899.1261742000934,899.1261742000934,899.1261742000934,899.1261742000934,899.1261742000934,899.1261742000934,i,0.4178513998631388,899.5783160000574,899.5783160000574,899.5783160000574,899.5783160000574,899.5783160000574,899.5783160000574,899.8745353000704,899.8745353000704,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,900.7883497001603,903.2978866000194,903.2978866000194,903.2978866000194,903.2978866000194,903.2978866000194,68,33,54,18,54,80,2.0,2.8912623000796884,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,906.2171495000366,908.0849760000128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
