bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
0,0.3,0.225,0,21,21,21,,,,,,,,,,None,479.73177190008573,479.73177190008573,479.73177190008573,479.73177190008573,479.73177190008573,479.73177190008573,j,0.8245228999294341,480.5814614999108,480.5814614999108,480.5814614999108,480.5814614999108,480.5814614999108,480.5814614999108,480.87848459999077,480.87848459999077,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,482.8069537000265,48,60,77,60,60,65,6.0,3.0907330000773072,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,488.43422749987803,490.35255709988996,485.3158299000934,485.3158299000934,485.3158299000934,485.3158299000934,485.3158299000934,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,22,22,22,,,,,,,,,,None,490.35255709988996,490.35255709988996,490.35255709988996,490.35255709988996,490.35255709988996,490.35255709988996,r,0.5716719999909401,490.95300709991716,490.95300709991716,490.95300709991716,490.95300709991716,490.95300709991716,490.95300709991716,491.2505805999972,491.2505805999972,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,492.94592430000193,53,54,67,49,53,57,None,None,495.4562373000663,495.4562373000663,495.4562373000663,495.4562373000663,495.4562373000663,495.4562373000663,495.4562373000663,495.4562373000663,0.007360300049185753,495.4562373000663,40,40,[0.06944444444444445],[-0.2962962962962963],[1],[0],[0],[17.542738300049677],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],513.0215364999603,513.0215364999603,513.0215364999603,513.0215364999603,4.962962962962964,8.47695459984243,521.5170408000704,523.5284221998882,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,23,23,23,,,,,,,,,,None,523.5284221998882,523.5284221998882,523.5284221998882,523.5284221998882,523.5284221998882,523.5284221998882,j,0.44567609997466207,523.9954363000579,523.9954363000579,523.9954363000579,523.9954363000579,523.9954363000579,523.9954363000579,524.2937223999761,524.2937223999761,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,525.5236041999888,57,59,74,56,56,34,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,11,[-0.030555555555555555],[-0.2962962962962963],[1],[0],[0],[25.79479720001109],['tijiao_random_2'],553.8514525000937,553.8514525000937,553.8514525000937,553.8514525000937,5.157407407407407,1.7208762997761369,555.5902398000471,557.2535409999546,,,,,,528.0424625000451,528.0424625000451,528.0424625000451,528.0424625000451,528.0424625000451,528.0424625000451,528.0424625000451,528.0424625000451,0.007272800197824836,528.0424625000451,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,24,24,24,,,,,,,,,,None,557.2535409999546,557.2535409999546,557.2535409999546,557.2535409999546,557.2535409999546,557.2535409999546,i,0.3759411000646651,557.6543745000381,557.6543745000381,557.6543745000381,557.6543745000381,557.6543745000381,557.6543745000381,557.9518848999869,557.9518848999869,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,559.2479920000769,49,45,68,56,68,48,7.0,2.658037699991837,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,564.444044200005,566.062745400006,561.7573013999499,561.7573013999499,561.7573013999499,561.7573013999499,561.7573013999499,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,25,25,25,,,,,,,,,,None,566.062745400006,566.062745400006,566.062745400006,566.062745400006,566.062745400006,566.062745400006,i,0.4918966998811811,566.5787656998727,566.5787656998727,566.5787656998727,566.5787656998727,566.5787656998727,566.5787656998727,566.8773068999872,566.8773068999872,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,568.556370300008,58,44,77,53,77,62,None,None,571.0681421000045,571.0681421000045,571.0681421000045,571.0681421000045,571.0681421000045,571.0681421000045,571.0681421000045,571.0681421000045,0.007240399951115251,571.0681421000045,90,90,[0.049074074074074076],[-0.30092592592592593],[1],[0],[0],[9.928845999995247],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],581.0183284999803,581.0183284999803,581.0183284999803,581.0183284999803,10.935185185185185,4.62191960006021,585.6581597998738,587.6040441000368,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,26,26,26,,,,,,,,,,None,587.6040441000368,587.6040441000368,587.6040441000368,587.6040441000368,587.6040441000368,587.6040441000368,i,0.40311079984530807,588.0374304999132,588.0374304999132,588.0374304999132,588.0374304999132,588.0374304999132,588.0374304999132,588.3357031999622,588.3357031999622,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,589.1998993000016,51,50,65,54,65,67,None,None,591.7114170000423,591.7114170000423,591.7114170000423,591.7114170000423,591.7114170000423,591.7114170000423,591.7114170000423,591.7114170000423,0.007659400114789605,591.7114170000423,10,10,[0.05462962962962963],[-0.30648148148148147],[1],[0],[0],[11.757118200184777],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],603.490365399979,603.490365399979,603.490365399979,603.490365399979,5.842592592592593,8.029100600164384,611.5380808999762,613.4003632999957,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,27,27,27,,,,,,,,,,None,613.4003632999957,613.4003632999957,613.4003632999957,613.4003632999957,613.4003632999957,613.4003632999957,f,0.33074510004371405,613.7505073999055,613.7505073999055,613.7505073999055,613.7505073999055,613.7505073999055,613.7505073999055,614.048475000076,614.048475000076,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,615.6775392999407,56,52,68,50,52,35,None,None,618.1877609000076,618.1877609000076,618.1877609000076,618.1877609000076,618.1877609000076,618.1877609000076,618.1877609000076,618.1877609000076,0.005887200124561787,618.1877609000076,58,58,[-0.009259259259259259],[-0.29814814814814816],[1],[0],[0],[18.07483489997685],['tijiao'],0.6,0,,[],[],[],[],[],[],[],636.2858182999771,636.2858182999771,636.2858182999771,636.2858182999771,8.962962962962962,10.254822399932891,646.558599299984,648.172078799922,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,28,28,28,,,,,,,,,,None,648.172078799922,648.172078799922,648.172078799922,648.172078799922,648.172078799922,648.172078799922,f,0.45829629991203547,648.6552170999348,648.6552170999348,648.6552170999348,648.6552170999348,648.6552170999348,648.6552170999348,648.9533851000015,648.9533851000015,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,649.9505771000404,56,50,73,64,50,66,None,None,652.4622229000088,652.4622229000088,652.4622229000088,652.4622229000088,652.4622229000088,652.4622229000088,652.4622229000088,652.4622229000088,0.006657999940216541,652.4622229000088,50,50,[0.03796296296296296],[-0.2777777777777778],[1],[0],[0],[14.284542700042948],['tijiao'],0.6,0,,[],[],[],[],[],[],[],666.7673496999778,666.7673496999778,666.7673496999778,666.7673496999778,4.935185185185185,9.475663100136444,676.2609739999752,677.8245476000011,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,29,29,29,,,,,,,,,,None,677.8245476000011,677.8245476000011,677.8245476000011,677.8245476000011,677.8245476000011,677.8245476000011,j,0.375984099926427,678.2258440998849,678.2258440998849,678.2258440998849,678.2258440998849,678.2258440998849,678.2258440998849,678.5224736998789,678.5224736998789,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,680.101791099878,48,48,69,50,50,64,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,74,[-0.027777777777777776],[-0.3074074074074074],[1],[0],[0],[19.29355700011365],['tijiao_random_2'],701.930126799969,701.930126799969,701.930126799969,701.930126799969,7.046296296296296,8.985173400025815,710.9333250999916,712.845477799885,,,,,,682.6221356000751,682.6221356000751,682.6221356000751,682.6221356000751,682.6221356000751,682.6221356000751,682.6221356000751,682.6221356000751,0.007181999972090125,682.6221356000751,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,30,30,30,,,,,,,,,,None,712.845477799885,712.845477799885,712.845477799885,712.845477799885,712.845477799885,712.845477799885,i,0.3802503999322653,713.2476099000778,713.2476099000778,713.2476099000778,713.2476099000778,713.2476099000778,713.2476099000778,713.5439198999666,713.5439198999666,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,715.2226484999992,52,44,72,61,72,55,7.0,3.390156100038439,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,721.1479478999972,723.1507659000345,717.7318023000844,717.7318023000844,717.7318023000844,717.7318023000844,717.7318023000844,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,31,31,31,,,,,,,,,,None,723.1507659000345,723.1507659000345,723.1507659000345,723.1507659000345,723.1507659000345,723.1507659000345,f,0.4686280000023544,723.6496604999993,723.6496604999993,723.6496604999993,723.6496604999993,723.6496604999993,723.6496604999993,723.9485210999846,723.9485210999846,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,725.1618737999815,56,33,78,62,33,71,None,None,727.6736534000374,727.6736534000374,727.6736534000374,727.6736534000374,727.6736534000374,727.6736534000374,727.6736534000374,727.6736534000374,0.007394399959594011,727.6736534000374,69,69,[0.07962962962962963],[-0.28055555555555556],[1],[0],[0],[16.145113999955356],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],743.8415604999755,743.8415604999755,743.8415604999755,743.8415604999755,5.972222222222222,8.078401200007647,751.9378635000903,753.7505129000638,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,32,32,32,,,,,,,,,,None,753.7505129000638,753.7505129000638,753.7505129000638,753.7505129000638,753.7505129000638,753.7505129000638,i,0.3225117998663336,754.1012534000911,754.1012534000911,754.1012534000911,754.1012534000911,754.1012534000911,754.1012534000911,754.3990456999745,754.3990456999745,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,756.1276759000029,53,30,74,56,74,74,6.0,4.319986099842936,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,762.9825244999956,764.8038224999327,758.6369109998923,758.6369109998923,758.6369109998923,758.6369109998923,758.6369109998923,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,33,33,33,,,,,,,,,,None,764.8038224999327,764.8038224999327,764.8038224999327,764.8038224999327,764.8038224999327,764.8038224999327,j,0.39756630011834204,765.2206230999436,765.2206230999436,765.2206230999436,765.2206230999436,765.2206230999436,765.2206230999436,765.5187609998975,765.5187609998975,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,766.566102599958,58,27,69,60,60,69,None,None,769.0780187000055,769.0780187000055,769.0780187000055,769.0780187000055,769.0780187000055,769.0780187000055,769.0780187000055,769.0780187000055,0.0076274999883025885,769.0780187000055,70,70,[0.08796296296296297],[-0.2833333333333333],[1],[0],[0],[7.368650800082833],['tijiao'],0.2,0,,[],[],[],[],[],[],[],776.4678261000663,776.4678261000663,776.4678261000663,776.4678261000663,9.916666666666666,2.045088700018823,778.5317887999117,780.0951886000112,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,None,780.0951886000112,780.0951886000112,780.0951886000112,780.0951886000112,780.0951886000112,780.0951886000112,j,0.35037810006178916,780.478059399873,780.478059399873,780.478059399873,780.478059399873,780.478059399873,780.478059399873,780.7771524998825,780.7771524998825,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,782.2728277000133,64,36,70,51,51,75,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,60,[0.09259259259259259],[-0.2777777777777778],[1],[0],[0],[17.20041840011254],['tijiao_random_2'],802.0068192998879,802.0068192998879,802.0068192998879,802.0068192998879,7.9907407407407405,6.358635799959302,808.3837609000038,810.1131664998829,,,,,,784.7924842999782,784.7924842999782,784.7924842999782,784.7924842999782,784.7924842999782,784.7924842999782,784.7924842999782,784.7924842999782,0.006855900166556239,784.7924842999782,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,35,35,35,,,,,,,,,,None,810.1131664998829,810.1131664998829,810.1131664998829,810.1131664998829,810.1131664998829,810.1131664998829,i,0.39307230012491345,810.5296155998949,810.5296155998949,810.5296155998949,810.5296155998949,810.5296155998949,810.5296155998949,810.8284829000477,810.8284829000477,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,812.0252278000116,56,38,72,53,72,69,7.0,1.8778603000100702,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,816.4385347000789,818.3575522999745,814.5342768998817,814.5342768998817,814.5342768998817,814.5342768998817,814.5342768998817,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,None,818.3575522999745,818.3575522999745,818.3575522999745,818.3575522999745,818.3575522999745,818.3575522999745,f,0.6200480000115931,819.0077281999402,819.0077281999402,819.0077281999402,819.0077281999402,819.0077281999402,819.0077281999402,819.3053597998805,819.3053597998805,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,821.0004769000225,59,31,73,55,31,69,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,88,[0.09722222222222222],[-0.2898148148148148],[1],[0],[0],[14.108622699975967],['tijiao_random_2'],837.6424096000846,837.6424096000846,837.6424096000846,837.6424096000846,10.00925925925926,5.694072499871254,843.3552876999602,845.2177124998998,,,,,,823.5201930999756,823.5201930999756,823.5201930999756,823.5201930999756,823.5201930999756,823.5201930999756,823.5201930999756,823.5201930999756,0.006641099927946925,823.5201930999756,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,37,37,37,,,,,,,,,,None,845.2177124998998,845.2177124998998,845.2177124998998,845.2177124998998,845.2177124998998,845.2177124998998,r,0.32391889998689294,845.5694490999449,845.5694490999449,845.5694490999449,845.5694490999449,845.5694490999449,845.5694490999449,845.8662536998745,845.8662536998745,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,847.4286990999244,68,28,77,55,68,69,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,32,[0.046296296296296294],[-0.30462962962962964],[1],[0],[0],[18.778007899876684],['tijiao_random_2'],868.7417359999381,868.7417359999381,868.7417359999381,868.7417359999381,6.916666666666667,5.910192199982703,874.6694507999346,876.2493793000467,,,,,,849.9492993999738,849.9492993999738,849.9492993999738,849.9492993999738,849.9492993999738,849.9492993999738,849.9492993999738,849.9492993999738,0.006759899901226163,849.9492993999738,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,None,876.2493793000467,876.2493793000467,876.2493793000467,876.2493793000467,876.2493793000467,876.2493793000467,j,0.3553908998146653,876.6327491998672,876.6327491998672,876.6327491998672,876.6327491998672,876.6327491998672,876.6327491998672,876.9309785999358,876.9309785999358,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,878.0284742000513,59,39,76,56,56,31,7.0,2.2759501999244094,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,882.8394770999439,884.7100535000209,880.5374352000654,880.5374352000654,880.5374352000654,880.5374352000654,880.5374352000654,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,39,39,39,,,,,,,,,,None,884.7100535000209,884.7100535000209,884.7100535000209,884.7100535000209,884.7100535000209,884.7100535000209,j,0.5960899998899549,885.326638000086,885.326638000086,885.326638000086,885.326638000086,885.326638000086,885.326638000086,885.6240248000249,885.6240248000249,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,887.203235300025,67,42,64,61,61,75,5.0,4.952540999976918,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,894.6931757000275,896.660393799888,889.712072199909,889.712072199909,889.712072199909,889.712072199909,889.712072199909,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,None,896.660393799888,896.660393799888,896.660393799888,896.660393799888,896.660393799888,896.660393799888,i,0.4234660998918116,897.109780699946,897.109780699946,897.109780699946,897.109780699946,897.109780699946,897.109780699946,897.4087104999926,897.4087104999926,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,899.3034657998942,64,44,71,64,71,72,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,30,[0.058333333333333334],[-0.28703703703703703],[1],[0],[0],[15.488346199970692],['tijiao_random_2'],917.3247605999932,917.3247605999932,917.3247605999932,917.3247605999932,5.0,1.6387002000119537,918.9818899999373,920.6781075999606,,,,,,901.8235297000501,901.8235297000501,901.8235297000501,901.8235297000501,901.8235297000501,901.8235297000501,901.8235297000501,901.8235297000501,0.006573999999091029,901.8235297000501,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,41,41,41,,,,,,,,,,None,920.6781075999606,920.6781075999606,920.6781075999606,920.6781075999606,920.6781075999606,920.6781075999606,r,0.32631939998827875,921.0306257000193,921.0306257000193,921.0306257000193,921.0306257000193,921.0306257000193,921.0306257000193,921.3269090999383,921.3269090999383,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,922.4736216000747,62,44,74,45,62,81,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,66,[-0.03518518518518519],[-0.2861111111111111],[1],[0],[0],[7.211345900082961],['tijiao_random_2'],932.2178311999887,932.2178311999887,932.2178311999887,932.2178311999887,6.944444444444445,2.1041955000255257,934.3402452000882,935.9367557000369,,,,,,924.9934189999476,924.9934189999476,924.9934189999476,924.9934189999476,924.9934189999476,924.9934189999476,924.9934189999476,924.9934189999476,0.006992199923843145,924.9934189999476,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,935.9367557000369,935.9367557000369,935.9367557000369,935.9367557000369,935.9367557000369,935.9367557000369,i,0.3572241999208927,936.3195406999439,936.3195406999439,936.3195406999439,936.3195406999439,936.3195406999439,936.3195406999439,936.6185554000549,936.6185554000549,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,938.0976523999125,74,39,60,53,60,76,None,None,940.6088940999471,940.6088940999471,940.6088940999471,940.6088940999471,940.6088940999471,940.6088940999471,940.6088940999471,940.6088940999471,0.007156299892812967,940.6088940999471,80,80,[0.05555555555555555],[-0.2851851851851852],[1],[0],[0],[9.91230329987593],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],950.5425473998766,950.5425473998766,950.5425473998766,950.5425473998766,10.046296296296298,2.262291199993342,952.8229833000805,954.8181725998875,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,954.8181725998875,954.8181725998875,954.8181725998875,954.8181725998875,954.8181725998875,954.8181725998875,i,0.3266373001970351,955.1705563999712,955.1705563999712,955.1705563999712,955.1705563999712,955.1705563999712,955.1705563999712,955.4670166000724,955.4670166000724,956.9126917000394,956.9126917000394,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,956.9295069999062,75,44,64,52,64,65,4.0,3.0406895999331027,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,962.50873459992,964.3426733999513,959.4388172000181,959.4388172000181,959.4388172000181,959.4388172000181,959.4388172000181,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,964.3426733999513,964.3426733999513,964.3426733999513,964.3426733999513,964.3426733999513,964.3426733999513,i,0.49151089997030795,964.860483000055,964.860483000055,964.860483000055,964.860483000055,964.860483000055,964.860483000055,965.1573794998694,965.1573794998694,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,966.7028425000608,74,47,56,56,56,74,None,None,969.213657299988,969.213657299988,969.213657299988,969.213657299988,969.213657299988,969.213657299988,969.213657299988,969.213657299988,0.006645199842751026,969.213657299988,49,49,[0.003703703703703704],[-0.3074074074074074],[1],[0],[0],[7.86833589989692],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],977.1018608999439,977.1018608999439,977.1018608999439,977.1018608999439,4.046296296296296,5.920590599998832,983.04048039997,984.886407099897,,,,,,,,,,,,,,,,,,,,,269,f,23,2023-04-04_09h55.46.720,RL,2022.2.4,60.15381328129028,
