bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,expectself.text,expectself.started,expectself.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,34,34,34,,,,,,,,,,,,,,,None,None,None,None,None,449.2769189000246,None,449.2769189000246,None,449.2769189000246,None,449.2769189000246,None,r,0.23590829997556284,449.2769189000246,None,449.2769189000246,None,449.5614757000003,None,449.5614757000003,None,449.5614757000003,None,449.5614757000003,None,449.5614757000003,None,449.5614757000003,None,449.85656099999323,None,449.85656099999323,None,451.6401617000229,None,451.6401617000229,None,451.6401617000229,None,451.6401617000229,None,451.6401617000229,None,451.6401617000229,None,451.6401617000229,None,451.6401617000229,None,451.6401617000229,None,65,38,39,50,65,72,None,None,None,None,None,None,None,None,None,None,None,None,54,454.1679438999854,None,454.1679438999854,None,454.1679438999854,None,454.1679438999854,None,454.1679438999854,None,454.1679438999854,None,454.1679438999854,None,54,454.1679438999854,None,-0.006510416666666667,-0.3059895833333333,1,0,0,2.9026538000325672,tijiao,0.0001462200889363885,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.958333333333333,1.8971064000506885,457.11771180003416,None,457.11771180003416,None,457.11771180003416,None,457.11771180003416,None,None,None,459.02845280000474,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
0,0.3,0.225,0,35,35,35,,,,,,,,,,,,,,,None,None,None,None,None,460.86755369999446,None,460.86755369999446,None,460.86755369999446,None,460.86755369999446,None,r,0.2557344000088051,460.86755369999446,None,460.86755369999446,None,461.1733443000121,None,461.1733443000121,None,461.1733443000121,None,461.1733443000121,None,461.1733443000121,None,461.1733443000121,None,461.46438199997647,None,461.46438199997647,None,463.16719010000816,None,463.16719010000816,None,463.16719010000816,None,463.16719010000816,None,463.16719010000816,None,463.16719010000816,None,463.16719010000816,None,463.16719010000816,None,463.16719010000816,None,73,40,37,52,73,73,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.6,1,465.7140238999855,None,465.7140238999855,None,465.7140238999855,None,465.7140238999855,None,465.7140238999855,None,465.7140238999855,None,74,465.7140238999855,None,465.7140238999855,None,0.010517039976548404,None,2.953125,3.626197499979753,468.83108189998893,None,468.83108189998893,None,468.83108189998893,None,468.83108189998893,None,None,None,472.47118779999437,None,0.032552083333333336,-0.28515625,1,0,0,3.080532799998764,tijiao,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
1,-0.3,-0.225,0,36,36,36,,,,,,,,,,,,,,,None,None,None,None,None,474.17699250002624,None,474.17699250002624,None,474.17699250002624,None,474.17699250002624,None,r,0.3265485999872908,474.17699250002624,None,474.17699250002624,None,474.54831669997657,None,474.54831669997657,None,474.54831669997657,None,474.54831669997657,None,474.54831669997657,None,474.54831669997657,None,474.8235031000222,476.57482270000037,474.8235031000222,476.57482270000037,476.60677860002033,None,476.60677860002033,None,476.60677860002033,None,476.60677860002033,None,476.60677860002033,None,476.60677860002033,None,476.60677860002033,None,476.60677860002033,None,476.60677860002033,None,71,35,35,48,71,65,479.1279078000225,None,4.0,2.9043627999490127,479.1279078000225,None,479.1279078000225,None,479.1279078000225,None,479.1279078000225,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,482.097955300007,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
0,0.3,0.225,0,37,37,37,,,,,,,,,,,,,,,None,None,None,None,None,483.8183303999831,None,483.8183303999831,None,483.8183303999831,None,483.8183303999831,None,r,0.30472130002453923,483.8183303999831,None,483.8183303999831,None,484.16884100000607,None,484.16884100000607,None,484.16884100000607,None,484.16884100000607,None,484.16884100000607,None,484.16884100000607,None,484.46355079999194,None,484.46355079999194,None,485.32930029998533,None,485.32930029998533,None,485.32930029998533,None,485.32930029998533,None,485.32930029998533,None,485.32930029998533,None,485.32930029998533,None,485.32930029998533,None,485.32930029998533,None,64,32,45,44,64,29,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.6,1,487.8694123000023,None,487.8694123000023,None,487.8694123000023,None,487.8694123000023,None,487.8694123000023,None,487.8694123000023,None,54,487.8694123000023,None,487.8694123000023,None,0.0049950299435295165,None,4.098958333333334,2.3296506999759004,491.0425209000241,None,491.0425209000241,None,491.0425209000241,None,491.0425209000241,None,None,None,493.4032392000081,None,0.08984375,-0.31640625,1,0,0,3.141147499962244,tijiao,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
1,-0.3,-0.225,0,38,38,38,,,,,,,,,,,,,,,None,None,None,None,None,494.9249062000308,None,494.9249062000308,None,494.9249062000308,None,494.9249062000308,None,r,0.2882112999795936,494.9249062000308,None,494.9249062000308,None,495.26215740002226,None,495.26215740002226,None,495.26215740002226,None,495.26215740002226,None,495.26215740002226,None,495.26215740002226,None,495.5382760000066,496.60540780000156,495.5382760000066,496.60540780000156,496.654142400017,None,496.654142400017,None,496.654142400017,None,496.654142400017,None,496.654142400017,None,496.654142400017,None,496.654142400017,None,496.654142400017,None,496.654142400017,None,49,36,40,40,49,70,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.2,1,499.20521149999695,None,499.20521149999695,None,499.20521149999695,None,499.20521149999695,None,499.20521149999695,None,499.20521149999695,None,70,499.20521149999695,None,499.20521149999695,None,0.010203740035649389,None,2.979166666666667,2.8241661999491043,502.2380640000338,None,502.2380640000338,None,502.2380640000338,None,502.2380640000338,None,None,None,505.0772855000105,None,-0.06901041666666667,-0.2643229166666667,1,0,0,2.9964178999653086,tijiao,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
0,0.3,0.225,0,39,39,39,,,,,,,,,,,,,,,None,None,None,None,None,506.6497304000077,None,506.6497304000077,None,506.6497304000077,None,506.6497304000077,None,f,0.7536322000087239,506.6497304000077,None,506.6497304000077,None,507.45237660000566,None,507.45237660000566,None,507.45237660000566,None,507.45237660000566,None,507.45237660000566,None,507.45237660000566,None,507.7468119999976,None,507.7468119999976,None,509.56967380002607,None,509.56967380002607,None,509.56967380002607,None,509.56967380002607,None,509.56967380002607,None,509.56967380002607,None,509.56967380002607,None,509.56967380002607,None,509.56967380002607,None,60,29,39,45,29,71,512.0878551999922,None,3.0,3.434836600034032,512.0878551999922,None,512.0878551999922,None,512.0878551999922,None,512.0878551999922,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,515.5831388999941,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
1,-0.3,-0.225,0,40,40,40,,,,,,,,,,,,,,,None,None,None,None,None,517.1408434000332,None,517.1408434000332,None,517.1408434000332,None,517.1408434000332,None,f,0.27260039997054264,517.1408434000332,None,517.1408434000332,None,517.4584441999905,None,517.4584441999905,None,517.4584441999905,None,517.4584441999905,None,517.4584441999905,None,517.4584441999905,None,517.753787100024,None,517.753787100024,None,518.9365281999926,None,518.9365281999926,None,518.9365281999926,None,518.9365281999926,None,518.9365281999926,None,518.9365281999926,None,518.9365281999926,None,518.9365281999926,None,518.9365281999926,None,53,36,35,53,36,38,None,None,None,None,None,None,None,None,None,None,None,None,67,521.4636176999775,None,521.4636176999775,None,521.4636176999775,None,521.4636176999775,None,521.4636176999775,None,521.4636176999775,None,521.4636176999775,None,67,521.4636176999775,None,-0.006510416666666667,-0.2734375,1,0,0,2.9869233000208624,tijiao,0.0005867200088687241,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.9453125,1.882333200017456,524.4978340999805,None,524.4978340999805,None,524.4978340999805,None,524.4978340999805,None,None,None,526.3922511999845,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
0,0.3,0.225,0,41,41,41,,,,,,,,,,,,,,,None,None,None,None,None,528.1314226000104,None,528.1314226000104,None,528.1314226000104,None,528.1314226000104,None,f,0.29200900002615526,528.1314226000104,None,528.1314226000104,None,528.4677955000079,None,528.4677955000079,None,528.4677955000079,None,528.4677955000079,None,528.4677955000079,None,528.4677955000079,None,528.7611940000206,None,528.7611940000206,None,530.2250959000085,None,530.2250959000085,None,530.2250959000085,None,530.2250959000085,None,530.2250959000085,None,530.2250959000085,None,530.2250959000085,None,530.2250959000085,None,530.2250959000085,None,68,35,25,42,35,63,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.2,1,532.7781921999995,None,532.7781921999995,None,532.7781921999995,None,532.7781921999995,None,532.7781921999995,None,532.7781921999995,None,34,532.7781921999995,None,532.7781921999995,None,0.010362440021708608,None,2.979166666666667,2.7967820999911055,535.7893562000245,None,535.7893562000245,None,535.7893562000245,None,535.7893562000245,None,None,None,538.6006189000327,None,0.018229166666666668,-0.2604166666666667,1,0,0,2.9797109000501223,tijiao,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,,,,,,None,None,None,None,None,540.2896326000337,None,540.2896326000337,None,540.2896326000337,None,540.2896326000337,None,r,0.24388520000502467,540.2896326000337,None,540.2896326000337,None,540.5757101000054,None,540.5757101000054,None,540.5757101000054,None,540.5757101000054,None,540.5757101000054,None,540.5757101000054,None,540.8694737000042,None,540.8694737000042,None,541.883837500005,None,541.883837500005,None,541.883837500005,None,541.883837500005,None,541.883837500005,None,541.883837500005,None,541.883837500005,None,541.883837500005,None,541.883837500005,None,49,34,31,44,49,65,544.4021364999935,None,3.0,2.0390845999936573,544.4021364999935,None,544.4021364999935,None,544.4021364999935,None,544.4021364999935,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,546.4929251000285,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
0,0.3,0.225,0,43,43,43,,,,,,,,,,,,,,,None,None,None,None,None,548.295334000024,None,548.295334000024,None,548.295334000024,None,548.295334000024,None,r,0.28866359998937696,548.295334000024,None,548.295334000024,None,548.6303574999911,None,548.6303574999911,None,548.6303574999911,None,548.6303574999911,None,548.6303574999911,None,548.6303574999911,None,548.9251538999961,None,548.9251538999961,None,549.9061870999867,None,549.9061870999867,None,549.9061870999867,None,549.9061870999867,None,549.9061870999867,None,549.9061870999867,None,549.9061870999867,None,549.9061870999867,None,549.9061870999867,None,43,28,40,51,43,64,552.4256882999907,None,3.0,0.5729662000085227,552.4256882999907,None,552.4256882999907,None,552.4256882999907,None,552.4256882999907,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,553.0580616000225,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,,,,,,None,None,None,None,None,555.0657543999841,None,555.0657543999841,None,555.0657543999841,None,555.0657543999841,None,r,0.23784830002114177,555.0657543999841,None,555.0657543999841,None,555.3498957999982,None,555.3498957999982,None,555.3498957999982,None,555.3498957999982,None,555.3498957999982,None,555.3498957999982,None,555.6463371000136,None,555.6463371000136,None,557.077535999997,None,557.077535999997,None,557.077535999997,None,557.077535999997,None,557.077535999997,None,557.077535999997,None,557.077535999997,None,557.077535999997,None,557.077535999997,None,43,29,42,46,43,76,None,None,None,None,None,None,None,None,None,None,None,None,67,559.6160149999778,None,559.6160149999778,None,559.6160149999778,None,559.6160149999778,None,559.6160149999778,None,559.6160149999778,None,559.6160149999778,None,67,559.6160149999778,None,-0.052083333333333336,-0.2838541666666667,1,0,0,3.1447887999820523,tijiao,0.00850892998278141,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.984375,1.6312282999861054,562.8072618999868,None,562.8072618999868,None,562.8072618999868,None,562.8072618999868,None,None,None,564.4519856999977,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
0,0.3,0.225,0,45,45,45,,,,,,,,,,,,,,,None,None,None,None,None,566.2578004000243,None,566.2578004000243,None,566.2578004000243,None,566.2578004000243,None,r,0.3658272000029683,566.2578004000243,None,566.2578004000243,None,566.6756593000027,None,566.6756593000027,None,566.6756593000027,None,566.6756593000027,None,566.6756593000027,None,566.6756593000027,None,566.9712458000286,None,566.9712458000286,None,568.5190116000012,None,568.5190116000012,None,568.5190116000012,None,568.5190116000012,None,568.5190116000012,None,568.5190116000012,None,568.5190116000012,None,568.5190116000012,None,568.5190116000012,None,49,35,32,55,49,53,571.0382805999834,None,4.0,2.5069116999511607,571.0382805999834,None,571.0382805999834,None,571.0382805999834,None,571.0382805999834,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,573.5996912000119,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,,,,,,None,None,None,None,None,575.2809844000149,None,575.2809844000149,None,575.2809844000149,None,575.2809844000149,None,r,0.4326806999742985,575.2809844000149,None,575.2809844000149,None,575.7625972999958,None,575.7625972999958,None,575.7625972999958,None,575.7625972999958,None,575.7625972999958,None,575.7625972999958,None,576.0609585000202,None,576.0609585000202,None,577.3058728000033,None,577.3058728000033,None,577.3058728000033,None,577.3058728000033,None,577.3058728000033,None,577.3058728000033,None,577.3058728000033,None,577.3058728000033,None,577.3058728000033,None,48,32,37,59,48,63,579.8327913000248,None,4.0,1.0677783999708481,579.8327913000248,None,579.8327913000248,None,579.8327913000248,None,579.8327913000248,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,580.9488199999905,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
0,0.3,0.225,0,47,47,47,,,,,,,,,,,,,,,None,None,None,None,None,582.4688818000141,None,582.4688818000141,None,582.4688818000141,None,582.4688818000141,None,r,0.314843500033021,582.4688818000141,None,582.4688818000141,None,582.8212280999869,None,582.8212280999869,None,582.8212280999869,None,582.8212280999869,None,582.8212280999869,None,582.8212280999869,None,583.1154730999842,584.0829414000036,583.1154730999842,584.0829414000036,584.1176506000338,None,584.1176506000338,None,584.1176506000338,None,584.1176506000338,None,584.1176506000338,None,584.1176506000338,None,584.1176506000338,None,584.1176506000338,None,584.1176506000338,None,48,41,31,48,48,66,None,None,None,None,None,None,None,None,None,None,None,None,55,586.6447384000057,None,586.6447384000057,None,586.6447384000057,None,586.6447384000057,None,586.6447384000057,None,586.6447384000057,None,586.6447384000057,None,55,586.6447384000057,None,0.0013020833333333333,-0.2877604166666667,1,0,0,2.618069900025148,tijiao,0.01554952992592007,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,3.942708333333334,1.9221176999853924,589.3060240999912,None,589.3060240999912,None,589.3060240999912,None,589.3060240999912,None,None,None,591.2545508000185,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
1,-0.3,-0.225,0,48,48,48,,,,,,,,,,,,,,,None,None,None,None,None,592.9930368000059,None,592.9930368000059,None,592.9930368000059,None,592.9930368000059,None,f,0.200989099976141,592.9930368000059,None,592.9930368000059,None,593.2461121000233,None,593.2461121000233,None,593.2461121000233,None,593.2461121000233,None,593.2461121000233,None,593.2461121000233,None,593.539362200012,None,593.539362200012,None,594.8215887999977,None,594.8215887999977,None,594.8215887999977,None,594.8215887999977,None,594.8215887999977,None,594.8215887999977,None,594.8215887999977,None,594.8215887999977,None,594.8215887999977,None,48,31,36,55,31,54,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.2,1,597.3640884999768,None,597.3640884999768,None,597.3640884999768,None,597.3640884999768,None,597.3640884999768,None,597.3640884999768,None,54,597.3640884999768,None,597.3640884999768,None,0.002654729993082583,None,5.075520833333333,2.0802064000163227,600.9674978000112,None,600.9674978000112,None,600.9674978000112,None,600.9674978000112,None,None,None,603.0619404999889,None,0.028645833333333332,-0.30078125,1,0,0,3.572504400042817,tijiao,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
0,0.3,0.225,0,49,49,49,,,,,,,,,,,,,,,None,None,None,None,None,604.8847548000049,None,604.8847548000049,None,604.8847548000049,None,604.8847548000049,None,j,0.3301568000460975,604.8847548000049,None,604.8847548000049,None,605.2534615999903,None,605.2534615999903,None,605.2534615999903,None,605.2534615999903,None,605.2534615999903,None,605.2534615999903,None,605.5477295999881,607.2154568000115,605.5477295999881,607.2154568000115,607.2472922999877,None,607.2472922999877,None,607.2472922999877,None,607.2472922999877,None,607.2472922999877,None,607.2472922999877,None,607.2472922999877,None,607.2472922999877,None,607.2472922999877,None,46,29,39,58,58,49,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,-0.6,1,609.8022764000343,None,609.8022764000343,None,609.8022764000343,None,609.8022764000343,None,609.8022764000343,None,609.8022764000343,None,78,609.8022764000343,None,609.8022764000343,None,0.0056740400032140315,None,3.9296875,2.4916953000356443,612.8639156999998,None,612.8639156999998,None,612.8639156999998,None,612.8639156999998,None,None,None,615.3707457000273,None,0.018229166666666668,-0.265625,1,0,0,3.0252551999874413,tijiao,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
1,-0.3,-0.225,0,50,50,50,,,,,,,,,,,,,,,None,None,None,None,None,617.1768567999825,None,617.1768567999825,None,617.1768567999825,None,617.1768567999825,None,i,0.22859089996200055,617.1768567999825,None,617.1768567999825,None,617.4462846000097,None,617.4462846000097,None,617.4462846000097,None,617.4462846000097,None,617.4462846000097,None,617.4462846000097,None,617.7396282000118,None,617.7396282000118,None,619.3374917000183,None,619.3374917000183,None,619.3374917000183,None,619.3374917000183,None,619.3374917000183,None,619.3374917000183,None,619.3374917000183,None,619.3374917000183,None,619.3374917000183,None,56,25,47,54,47,67,None,None,None,None,None,None,None,None,None,None,None,None,67,621.8706349999993,None,621.8706349999993,None,621.8706349999993,None,621.8706349999993,None,621.8706349999993,None,621.8706349999993,None,621.8706349999993,None,67,621.8706349999993,None,-0.048177083333333336,-0.2721354166666667,1,0,0,2.7169812999782152,tijiao,0.014529929962009192,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,3.9296875,1.929310199979227,624.6374001000077,None,624.6374001000077,None,624.6374001000077,None,624.6374001000077,None,None,None,626.5943478000117,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
0,0.3,0.225,0,51,51,51,,,,,,,,,,,,,,,None,None,None,None,None,628.2511163000017,None,628.2511163000017,None,628.2511163000017,None,628.2511163000017,None,j,0.3341403999947943,628.2511163000017,None,628.2511163000017,None,628.6353415999911,None,628.6353415999911,None,628.6353415999911,None,628.6353415999911,None,628.6353415999911,None,628.6353415999911,None,628.9306667000055,None,628.9306667000055,None,630.0942596999812,None,630.0942596999812,None,630.0942596999812,None,630.0942596999812,None,630.0942596999812,None,630.0942596999812,None,630.0942596999812,None,630.0942596999812,None,630.0942596999812,None,58,26,36,51,51,55,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,None,None,0.6,1,632.6450870999834,None,632.6450870999834,None,632.6450870999834,None,632.6450870999834,None,632.6450870999834,None,632.6450870999834,None,53,632.6450870999834,None,632.6450870999834,None,0.012349840020760894,None,3.955729166666666,1.7760993000119925,636.8783164999913,None,636.8783164999913,None,636.8783164999913,None,636.8783164999913,None,None,None,638.6703031000216,None,0.018229166666666668,-0.3138020833333333,1,0,0,4.199704899976496,tijiao,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
1,-0.3,-0.225,0,52,52,52,,,,,,,,,,,,,,,None,None,None,None,None,640.2755201000255,None,640.2755201000255,None,640.2755201000255,None,640.2755201000255,None,j,0.24976460001198575,640.2755201000255,None,640.2755201000255,None,640.5769628999988,None,640.5769628999988,None,640.5769628999988,None,640.5769628999988,None,640.5769628999988,None,640.5769628999988,None,640.8723020000034,None,640.8723020000034,None,641.8739544000127,None,641.8739544000127,None,641.8739544000127,None,641.8739544000127,None,641.8739544000127,None,641.8739544000127,None,641.8739544000127,None,641.8739544000127,None,641.8739544000127,None,56,25,38,58,58,53,None,None,None,None,None,None,None,None,None,None,None,None,67,644.4078655000194,None,644.4078655000194,None,644.4078655000194,None,644.4078655000194,None,644.4078655000194,None,644.4078655000194,None,644.4078655000194,None,67,644.4078655000194,None,-0.078125,-0.3229166666666667,1,0,0,4.579952500003856,tijiao,0.009060730051714927,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,5.947916666666667,2.3115906000020914,649.0388926999876,None,649.0388926999876,None,649.0388926999876,None,649.0388926999876,None,None,None,651.378049299994,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
0,0.3,0.225,0,53,53,53,,,,,,,,,,,,,,,None,None,None,None,None,653.1016585000325,None,653.1016585000325,None,653.1016585000325,None,653.1016585000325,None,j,0.25372540001990274,653.1016585000325,None,653.1016585000325,None,653.4018786000088,None,653.4018786000088,None,653.4018786000088,None,653.4018786000088,None,653.4018786000088,None,653.4018786000088,None,653.6979469999787,None,653.6979469999787,None,654.8826179000316,None,654.8826179000316,None,654.8826179000316,None,654.8826179000316,None,654.8826179000316,None,654.8826179000316,None,654.8826179000316,None,654.8826179000316,None,654.8826179000316,None,53,13,36,42,42,62,None,None,None,None,None,None,None,None,None,None,None,None,32,657.4108402000275,None,657.4108402000275,None,657.4108402000275,None,657.4108402000275,None,657.4108402000275,None,657.4108402000275,None,657.4108402000275,None,32,657.4108402000275,None,0.014322916666666666,-0.3020833333333333,1,0,0,3.2517559999832883,tijiao,0.014811029948759824,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,4.059895833333334,1.7702830000198446,660.7095553000108,None,660.7095553000108,None,660.7095553000108,None,660.7095553000108,None,None,None,662.502837100008,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
1,-0.3,-0.225,0,54,54,54,,,,,,,,,,,,,,,None,None,None,None,None,664.3265725999954,None,664.3265725999954,None,664.3265725999954,None,664.3265725999954,None,j,0.2987098000012338,664.3265725999954,None,664.3265725999954,None,664.6748914999771,None,664.6748914999771,None,664.6748914999771,None,664.6748914999771,None,664.6748914999771,None,664.6748914999771,None,664.9723135000095,None,664.9723135000095,None,666.9750881000073,None,666.9750881000073,None,666.9750881000073,None,666.9750881000073,None,666.9750881000073,None,666.9750881000073,None,666.9750881000073,None,666.9750881000073,None,666.9750881000073,None,44,12,37,51,51,25,None,None,None,None,None,None,None,None,None,None,None,None,34,669.5071344000171,None,669.5071344000171,None,669.5071344000171,None,669.5071344000171,None,669.5071344000171,None,669.5071344000171,None,669.5071344000171,None,34,669.5071344000171,None,-0.009114583333333334,-0.2890625,1,0,0,3.413938899990171,tijiao,0.010439029952976853,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,5.21875,1.9587669000029564,672.9726843999815,None,672.9726843999815,None,672.9726843999815,None,672.9726843999815,None,None,None,674.945235399995,None,,,,,,,,,228,f,23,2023_Mar_19_1755,RL,2021.2.3,60.013130875210166,
