bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
,,,,,,,19.2905722,19.2905722,space,5.6853941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
,,,,,,,,,,,25.0074451,25.0074451,s,9.9308489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,77,77,77,,,,,,,,,,None,1040.221007,1040.221007,1040.221007,1040.221007,1040.221007,1040.221007,j,0.2651644,1040.506631,1040.506631,1040.506631,1040.506631,1040.506631,1040.506631,1040.802781,1040.802781,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,1042.547909,42,40,72,36,36,37,None,None,1045.060141,1045.060141,1045.060141,1045.060141,1045.060141,1045.060141,1045.060141,1045.060141,0.0074056,1045.060141,20,20,[0.027777777777777776],[-0.287962962962963],[1],[0],[0],[11.07502350001596],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1056.156767,1056.156767,1056.156767,1056.156767,3.833333333,2.3280063,1058.503426,1060.282937,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,78,78,78,,,,,,,,,,None,1060.282937,1060.282937,1060.282937,1060.282937,1060.282937,1060.282937,f,0.308515,1060.618136,1060.618136,1060.618136,1060.618136,1060.618136,1060.618136,1060.914511,1060.914511,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,1062.609911,42,41,74,33,41,65,3,2.1926985,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1067.33735,1069.009134,,,,,,,,,,,1065.119006,1065.119006,1065.119006,1065.119006,1065.119006,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,79,79,79,,,,,,,,,,None,1069.009134,1069.009134,1069.009134,1069.009134,1069.009134,1069.009134,r,0.4137026,1069.442708,1069.442708,1069.442708,1069.442708,1069.442708,1069.442708,1069.740752,1069.740752,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,1071.685526,40,36,69,35,40,72,None,None,1074.195514,1074.195514,1074.195514,1074.195514,1074.195514,1074.195514,1074.195514,1074.195514,0.0056516,1074.195514,50,50,[-0.03518518518518519],[-0.3],[1],[0],[0],[5.144261799985543],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1079.361177,1079.361177,1079.361177,1079.361177,4.805555556,2.6595822,1082.039188,1083.951724,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,80,80,80,,,,,,,,,,None,1083.951724,1083.951724,1083.951724,1083.951724,1083.951724,1083.951724,i,0.3066818,1084.28801,1084.28801,1084.28801,1084.28801,1084.28801,1084.28801,1084.583718,1084.583718,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,1086.52842,40,43,64,37,64,66,None,None,1089.041042,1089.041042,1089.041042,1089.041042,1089.041042,1089.041042,1089.041042,1089.041042,0.0084697,1089.041042,80,80,[0.06481481481481481],[-0.29814814814814816],[1],[0],[0],[4.243388400005642],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1093.3086,1093.3086,1093.3086,1093.3086,5.111111111,2.0596528,1095.385883,1097.016271,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,81,81,81,,,,,,,,,,None,1097.016271,1097.016271,1097.016271,1097.016271,1097.016271,1097.016271,i,0.3743187,1097.417966,1097.417966,1097.417966,1097.417966,1097.417966,1097.417966,1097.71464,1097.71464,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,1098.911171,34,32,67,30,67,76,4,1.6105153,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1103.05702,1105.044307,,,,,,,,,,,1101.419893,1101.419893,1101.419893,1101.419893,1101.419893,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,82,82,82,,,,,,,,,,None,1105.044307,1105.044307,1105.044307,1105.044307,1105.044307,1105.044307,f,0.3528094,1105.428345,1105.428345,1105.428345,1105.428345,1105.428345,1105.428345,1105.725848,1105.725848,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,1106.972538,30,37,53,32,37,71,3,1.7612968,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1111.271067,1113.172317,,,,,,,,,,,1109.481218,1109.481218,1109.481218,1109.481218,1109.481218,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,83,83,83,,,,,,,,,,None,1113.172317,1113.172317,1113.172317,1113.172317,1113.172317,1113.172317,r,0.332175,1113.523985,1113.523985,1113.523985,1113.523985,1113.523985,1113.523985,1113.820414,1113.820414,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,1115.166599,39,47,61,32,39,66,None,None,1117.678865,1117.678865,1117.678865,1117.678865,1117.678865,1117.678865,1117.678865,1117.678865,0.0077037,1117.678865,25,25,[0.09166666666666666],[-0.2759259259259259],[1],[0],[0],[5.88984940003138],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1123.589054,1123.589054,1123.589054,1123.589054,3.62037037,2.3269668,1125.919858,1127.848385,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,84,84,84,,,,,,,,,,None,1127.848385,1127.848385,1127.848385,1127.848385,1127.848385,1127.848385,i,0.2776471,1128.151158,1128.151158,1128.151158,1128.151158,1128.151158,1128.151158,1128.447155,1128.447155,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,1129.82668,30,40,51,29,51,33,None,None,1132.338724,1132.338724,1132.338724,1132.338724,1132.338724,1132.338724,1132.338724,1132.338724,0.0074312,1132.338724,60,60,[0.028703703703703703],[-0.2916666666666667],[1],[0],[0],[3.2966322999564],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1135.656815,1135.656815,1135.656815,1135.656815,5.907407407,2.1127549,1137.786976,1139.533055,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,85,85,85,,,,,,,,,,None,1139.533055,1139.533055,1139.533055,1139.533055,1139.533055,1139.533055,i,0.2566835,1139.81926,1139.81926,1139.81926,1139.81926,1139.81926,1139.81926,1140.115523,1140.115523,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,1141.893744,40,41,56,45,56,70,None,None,1144.406538,1144.406538,1144.406538,1144.406538,1144.406538,1144.406538,1144.406538,1144.406538,0.0084432,1144.406538,80,80,[0.09166666666666666],[-0.28703703703703703],[1],[0],[0],[4.5423960000043735],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1148.973037,1148.973037,1148.973037,1148.973037,4.148148148,1.6125677,1150.602121,1152.481312,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,86,86,86,,,,,,,,,,None,1152.481312,1152.481312,1152.481312,1152.481312,1152.481312,1152.481312,i,0.2705752,1152.782786,1152.782786,1152.782786,1152.782786,1152.782786,1152.782786,1153.079778,1153.079778,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,1154.808542,41,32,58,45,58,44,None,None,1157.319841,1157.319841,1157.319841,1157.319841,1157.319841,1157.319841,1157.319841,1157.319841,0.006673,1157.319841,40,40,[0.03981481481481482],[-0.3101851851851852],[1],[0],[0],[4.993070300028194],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1162.334774,1162.334774,1162.334774,1162.334774,5.009259259,2.8254845,1165.178969,1166.792298,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,87,87,87,,,,,,,,,,None,1166.792298,1166.792298,1166.792298,1166.792298,1166.792298,1166.792298,j,0.2850118,1167.109838,1167.109838,1167.109838,1167.109838,1167.109838,1167.109838,1167.407582,1167.407582,1169.318585,1169.318585,1169.335719,1169.335719,1169.335719,1169.335719,1169.335719,1169.335719,1169.335719,1169.335719,1169.335719,1169.335719,1169.335719,1169.335719,1169.335719,1169.335719,1169.335719,33,41,63,42,42,77,3,2.4920868,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1174.366808,1175.950608,,,,,,,,,,,1171.844755,1171.844755,1171.844755,1171.844755,1171.844755,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,88,88,88,,,,,,,,,,None,1175.950608,1175.950608,1175.950608,1175.950608,1175.950608,1175.950608,i,0.3483893,1176.318207,1176.318207,1176.318207,1176.318207,1176.318207,1176.318207,1176.615936,1176.615936,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,1178.526844,31,43,55,35,55,70,None,None,1181.041203,1181.041203,1181.041203,1181.041203,1181.041203,1181.041203,1181.041203,1181.041203,0.0091375,1181.041203,60,60,[-0.000925925925925926],[-0.3],[1],[0],[0],[3.1289982000016607],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1184.19253,1184.19253,1184.19253,1184.19253,3.481481481,1.8121975,1186.009711,1187.652128,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,89,89,89,,,,,,,,,,None,1187.652128,1187.652128,1187.652128,1187.652128,1187.652128,1187.652128,i,0.3107211,1187.986507,1187.986507,1187.986507,1187.986507,1187.986507,1187.986507,1188.284118,1188.284118,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,1189.430745,35,47,50,34,50,68,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,70,[-0.023148148148148147],[-0.3055555555555556],[1],[0],[0],[3.7534356000251137],['tijiao_random_2'],1195.718096,1195.718096,1195.718096,1195.718096,5.324074074,1.0398156,1196.776144,1198.588976,1191.951274,1191.951274,1191.951274,1191.951274,1191.951274,1191.951274,1191.951274,1191.951274,0.0067305,1191.951274,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,90,90,90,,,,,,,,,,None,1198.588976,1198.588976,1198.588976,1198.588976,1198.588976,1198.588976,i,0.3331482,1198.957555,1198.957555,1198.957555,1198.957555,1198.957555,1198.957555,1199.253812,1199.253812,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,1200.566873,42,50,52,39,52,71,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,60,[0.024074074074074074],[-0.29814814814814816],[1],[0],[0],[3.8376612000283785],['tijiao_random_2'],1206.937566,1206.937566,1206.937566,1206.937566,2.564814815,2.3866737,1209.341781,1211.254109,1203.086251,1203.086251,1203.086251,1203.086251,1203.086251,1203.086251,1203.086251,1203.086251,0.0070277,1203.086251,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,91,91,91,,,,,,,,,,None,1211.254109,1211.254109,1211.254109,1211.254109,1211.254109,1211.254109,f,0.3019144,1211.590122,1211.590122,1211.590122,1211.590122,1211.590122,1211.590122,1211.886611,1211.886611,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,1213.581679,39,48,64,40,48,40,4,1.678363,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1217.795099,1219.581767,,,,,,,,,,,1216.090475,1216.090475,1216.090475,1216.090475,1216.090475,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,92,92,92,,,,,,,,,,None,1219.581767,1219.581767,1219.581767,1219.581767,1219.581767,1219.581767,f,0.4659918,1220.080461,1220.080461,1220.080461,1220.080461,1220.080461,1220.080461,1220.379188,1220.379188,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,1222.257937,35,48,47,44,48,69,4,1.8935754,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1226.685971,1228.623396,,,,,,,,,,,1224.766989,1224.766989,1224.766989,1224.766989,1224.766989,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,93,93,93,,,,,,,,,,None,1228.623396,1228.623396,1228.623396,1228.623396,1228.623396,1228.623396,r,0.8403161,1229.489892,1229.489892,1229.489892,1229.489892,1229.489892,1229.489892,1229.787364,1229.787364,1230.834398,1230.834398,1230.850819,1230.850819,1230.850819,1230.850819,1230.850819,1230.850819,1230.850819,1230.850819,1230.850819,1230.850819,1230.850819,1230.850819,1230.850819,1230.850819,1230.850819,36,43,53,47,36,73,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,60,[0.08703703703703704],[-0.275],[1],[0],[0],[7.510334499995224],['tijiao_random_2'],1240.893924,1240.893924,1240.893924,1240.893924,3.972222222,1.9546747,1242.866913,1244.67977,1233.37119,1233.37119,1233.37119,1233.37119,1233.37119,1233.37119,1233.37119,1233.37119,0.0059253,1233.37119,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,94,94,94,,,,,,,,,,None,1244.67977,1244.67977,1244.67977,1244.67977,1244.67977,1244.67977,i,0.3035249,1245.01508,1245.01508,1245.01508,1245.01508,1245.01508,1245.01508,1245.311682,1245.311682,1246.191759,1246.191759,1246.208399,1246.208399,1246.208399,1246.208399,1246.208399,1246.208399,1246.208399,1246.208399,1246.208399,1246.208399,1246.208399,1246.208399,1246.208399,1246.208399,1246.208399,37,41,53,44,53,62,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,70,[-0.016666666666666666],[-0.2935185185185185],[1],[0],[0],[5.033144099987112],['tijiao_random_2'],1253.775756,1253.775756,1253.775756,1253.775756,2.111111111,2.1542265,1255.948006,1257.86041,1248.729227,1248.729227,1248.729227,1248.729227,1248.729227,1248.729227,1248.729227,1248.729227,0.0065686,1248.729227,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,95,95,95,,,,,,,,,,None,1257.86041,1257.86041,1257.86041,1257.86041,1257.86041,1257.86041,j,0.283956,1258.177137,1258.177137,1258.177137,1258.177137,1258.177137,1258.177137,1258.475786,1258.475786,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,1260.420138,33,43,49,43,43,69,2,1.7610664,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1264.718719,1266.636454,,,,,,,,,,,1262.928981,1262.928981,1262.928981,1262.928981,1262.928981,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,96,96,96,,,,,,,,,,None,1266.636454,1266.636454,1266.636454,1266.636454,1266.636454,1266.636454,f,0.5048868,1267.17112,1267.17112,1267.17112,1267.17112,1267.17112,1267.17112,1267.468021,1267.468021,1268.980153,1268.980153,1268.997128,1268.997128,1268.997128,1268.997128,1268.997128,1268.997128,1268.997128,1268.997128,1268.997128,1268.997128,1268.997128,1268.997128,1268.997128,1268.997128,1268.997128,36,44,46,41,44,53,3,2.0436993,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1273.577405,1275.396066,,,,,,,,,,,1271.505862,1271.505862,1271.505862,1271.505862,1271.505862,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,97,97,97,,,,,,,,,,None,1275.396066,1275.396066,1275.396066,1275.396066,1275.396066,1275.396066,f,0.631209,1276.045078,1276.045078,1276.045078,1276.045078,1276.045078,1276.045078,1276.343636,1276.343636,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,1277.772972,31,41,48,48,41,45,3,1.5780228,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1281.885807,1283.773278,,,,,,,,,,,1280.281758,1280.281758,1280.281758,1280.281758,1280.281758,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,98,98,98,,,,,,,,,,None,1283.773278,1283.773278,1283.773278,1283.773278,1283.773278,1283.773278,i,0.3011352,1284.10571,1284.10571,1284.10571,1284.10571,1284.10571,1284.10571,1284.405011,1284.405011,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,1286.366156,29,40,48,43,48,63,None,None,1288.877895,1288.877895,1288.877895,1288.877895,1288.877895,1288.877895,1288.877895,1288.877895,0.0071189,1288.877895,50,50,[0.04351851851851852],[-0.31666666666666665],[1],[0],[0],[7.021027999988291],['tijiao'],0.2,0,,[],[],[],[],[],[],[],1295.921503,1295.921503,1295.921503,1295.921503,4.990740741,1.6939091,1297.63436,1299.54681,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,99,99,99,,,,,,,,,,None,1299.54681,1299.54681,1299.54681,1299.54681,1299.54681,1299.54681,i,0.3130526,1299.881555,1299.881555,1299.881555,1299.881555,1299.881555,1299.881555,1300.178624,1300.178624,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,1301.408643,30,51,58,43,58,70,3,1.7443577,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1305.690324,1307.308659,,,,,,,,,,,1303.917606,1303.917606,1303.917606,1303.917606,1303.917606,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,100,100,100,,,,,,,,,,None,1307.308659,1307.308659,1307.308659,1307.308659,1307.308659,1307.308659,j,0.47329,1307.808765,1307.808765,1307.808765,1307.808765,1307.808765,1307.808765,1308.106906,1308.106906,1309.070749,1309.070749,1309.087728,1309.087728,1309.087728,1309.087728,1309.087728,1309.087728,1309.087728,1309.087728,1309.087728,1309.087728,1309.087728,1309.087728,1309.087728,1309.087728,1309.087728,32,47,54,42,42,30,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,60,[-0.03888888888888889],[-0.2824074074074074],[1],[0],[0],[5.396313500008546],['tijiao_random_2'],1317.016967,1317.016967,1317.016967,1317.016967,4.944444444,2.023832,1319.059417,1320.954885,1311.609823,1311.609823,1311.609823,1311.609823,1311.609823,1311.609823,1311.609823,1311.609823,0.0068244,1311.609823,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,101,101,101,,,,,,,,,,None,1320.954885,1320.954885,1320.954885,1320.954885,1320.954885,1320.954885,f,0.3092064,1321.291049,1321.291049,1321.291049,1321.291049,1321.291049,1321.291049,1321.586985,1321.586985,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,1322.600572,36,53,55,36,53,72,3,1.3448517,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1326.483855,1328.002453,,,,,,,,,,,1325.109796,1325.109796,1325.109796,1325.109796,1325.109796,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,102,102,102,,,,,,,,,,None,1328.002453,1328.002453,1328.002453,1328.002453,1328.002453,1328.002453,r,0.6236461,1328.652346,1328.652346,1328.652346,1328.652346,1328.652346,1328.652346,1328.949817,1328.949817,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,1329.880881,27,51,55,45,27,27,5,4.4869624,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1336.905458,1338.424134,,,,,,,,,,,1332.389922,1332.389922,1332.389922,1332.389922,1332.389922,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,103,103,103,,,,,,,,,,None,1338.424134,1338.424134,1338.424134,1338.424134,1338.424134,1338.424134,f,0.5775017,1339.023497,1339.023497,1339.023497,1339.023497,1339.023497,1339.023497,1339.321852,1339.321852,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,1340.252427,39,52,50,44,52,66,4,1.3283337,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1344.116622,1345.886956,,,,,,,,,,,1342.761696,1342.761696,1342.761696,1342.761696,1342.761696,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,104,104,104,,,,,,,,,,None,1345.886956,1345.886956,1345.886956,1345.886956,1345.886956,1345.886956,j,0.4161999,1346.339625,1346.339625,1346.339625,1346.339625,1346.339625,1346.339625,1346.635061,1346.635061,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,1348.264025,40,54,49,42,42,65,4,2.2430679,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1353.044862,1354.596259,,,,,,,,,,,1350.772707,1350.772707,1350.772707,1350.772707,1350.772707,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,105,105,105,,,,,,,,,,None,1354.596259,1354.596259,1354.596259,1354.596259,1354.596259,1354.596259,i,0.303651,1354.931766,1354.931766,1354.931766,1354.931766,1354.931766,1354.931766,1355.228079,1355.228079,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,1356.3086,39,44,54,46,54,70,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,40,[0.07314814814814814],[-0.28425925925925927],[1],[0],[0],[5.1131048000534065],['tijiao_random_2'],1363.956934,1363.956934,1363.956934,1363.956934,3.611111111,1.5410486,1365.515522,1367.245183,1358.831236,1358.831236,1358.831236,1358.831236,1358.831236,1358.831236,1358.831236,1358.831236,0.0082165,1358.831236,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
