trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate
0,0,43,0,,,,,,,,,,,,,,,None,None,None,None,None,530.554814,None,530.554814,None,530.554814,None,530.554814,None,j,0.523881,530.554814,None,530.554814,None,531.1236135,None,531.1236135,None,531.1236135,None,531.1236135,None,531.1236135,None,531.1236135,None,531.4177425,532.485408,531.4177425,532.485408,532.517494,None,532.517494,None,532.517494,None,532.517494,None,532.517494,None,532.517494,None,532.517494,None,532.517494,None,532.517494,None,32,69,39,68,68,40,535.0338915,None,7,1.4713675,535.0338915,None,535.0338915,None,535.0338915,None,535.0338915,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,536.5565583,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,44,0,,,,,,,,,,,,,,,None,None,None,None,None,538.1926933,None,538.1926933,None,538.1926933,None,538.1926933,None,j,0.5058698,538.1926933,None,538.1926933,None,538.744559,None,538.744559,None,538.744559,None,538.744559,None,538.744559,None,538.744559,None,539.0400283,None,539.0400283,None,540.7280041,None,540.7280041,None,540.7280041,None,540.7280041,None,540.7280041,None,540.7280041,None,540.7280041,None,540.7280041,None,540.7280041,None,29,73,30,70,70,50,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,543.2686906,None,543.2686906,None,543.2686906,None,543.2686906,None,543.2686906,None,543.2686906,None,60,543.2686906,None,543.2686906,None,0.115885417,-0.2890625,1,0,0,4.6033456,tijiao_random_2,0.01630578,None,543.2686906,None,6.013020833,1.6913674,547.9012692,None,547.9012692,None,547.9012692,None,547.9012692,None,None,None,549.6283963,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,45,0,,,,,,,,,,,,,,,None,None,None,None,None,551.4686891,None,551.4686891,None,551.4686891,None,551.4686891,None,j,0.2598052,551.4686891,None,551.4686891,None,551.7716453,None,551.7716453,None,551.7716453,None,551.7716453,None,551.7716453,None,551.7716453,None,552.0654921,None,552.0654921,None,552.9622476,None,552.9622476,None,552.9622476,None,552.9622476,None,552.9622476,None,552.9622476,None,552.9622476,None,552.9622476,None,552.9622476,None,29,77,39,83,83,43,555.4880688,None,7,1.8828969,555.4880688,None,555.4880688,None,555.4880688,None,555.4880688,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,557.4350889,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,46,0,,,,,,,,,,,,,,,None,None,None,None,None,559.3732748,None,559.3732748,None,559.3732748,None,559.3732748,None,j,0.3254835,559.3732748,None,559.3732748,None,559.744044,None,559.744044,None,559.744044,None,559.744044,None,559.744044,None,559.744044,None,560.0377067,None,560.0377067,None,560.9334916,None,560.9334916,None,560.9334916,None,560.9334916,None,560.9334916,None,560.9334916,None,560.9334916,None,560.9334916,None,560.9334916,None,25,70,46,64,64,42,563.4577444,None,7,1.5359029,563.4577444,None,563.4577444,None,563.4577444,None,563.4577444,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,565.0422998,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,47,0,,,,,,,,,,,,,,,None,None,None,None,None,566.7461228,None,566.7461228,None,566.7461228,None,566.7461228,None,j,0.2525591,566.7461228,None,566.7461228,None,567.0524394,None,567.0524394,None,567.0524394,None,567.0524394,None,567.0524394,None,567.0524394,None,567.3427092,569.0940608,567.3427092,569.0940608,569.126073,None,569.126073,None,569.126073,None,569.126073,None,569.126073,None,569.126073,None,569.126073,None,569.126073,None,569.126073,None,30,70,41,68,68,41,571.6425098,None,7,1.538902,571.6425098,None,571.6425098,None,571.6425098,None,571.6425098,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,573.256562,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,48,0,,,,,,,,,,,,,,,None,None,None,None,None,575.2015533,None,575.2015533,None,575.2015533,None,575.2015533,None,j,0.257186,575.2015533,None,575.2015533,None,575.5116605,None,575.5116605,None,575.5116605,None,575.5116605,None,575.5116605,None,575.5116605,None,575.7986818,577.7160263,575.7986818,577.7160263,577.748295,None,577.748295,None,577.748295,None,577.748295,None,577.748295,None,577.748295,None,577.748295,None,577.748295,None,577.748295,None,20,76,42,59,59,38,580.2725881,None,5,1.201321,580.2725881,None,580.2725881,None,580.2725881,None,580.2725881,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,581.5354109,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,49,0,,,,,,,,,,,,,,,None,None,None,None,None,583.3571474,None,583.3571474,None,583.3571474,None,583.3571474,None,j,0.3026082,583.3571474,None,583.3571474,None,583.7074595,None,583.7074595,None,583.7074595,None,583.7074595,None,583.7074595,None,583.7074595,None,584.0043932,585.2218059,584.0043932,585.2218059,585.2519309,None,585.2519309,None,585.2519309,None,585.2519309,None,585.2519309,None,585.2519309,None,585.2519309,None,585.2519309,None,585.2519309,None,28,72,41,59,59,53,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,1,587.7979372,None,587.7979372,None,587.7979372,None,587.7979372,None,587.7979372,None,587.7979372,None,47,587.7979372,None,587.7979372,None,0.092447917,-0.283854167,1,0,0,5.8559037,tijiao_random_2,0.00152646,None,587.7979372,None,5.830729167,1.1603131,593.6882352,None,593.6882352,None,593.6882352,None,593.6882352,None,None,None,594.8766173,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,50,0,,,,,,,,,,,,,,,None,None,None,None,None,596.8678351,None,596.8678351,None,596.8678351,None,596.8678351,None,j,0.2621495,596.8678351,None,596.8678351,None,597.1699419,None,597.1699419,None,597.1699419,None,597.1699419,None,597.1699419,None,597.1699419,None,597.4636215,None,597.4636215,None,598.9453542,None,598.9453542,None,598.9453542,None,598.9453542,None,598.9453542,None,598.9453542,None,598.9453542,None,598.9453542,None,598.9453542,None,26,78,39,51,51,53,None,None,None,None,None,None,None,None,None,None,None,None,50,601.4770951,None,50,601.4770951,None,601.4770951,None,601.4770951,None,601.4770951,None,601.4770951,None,601.4770951,None,601.4770951,None,0.01548446,None,601.4770951,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,3.942708333,1.4261244,605.5800974,None,605.5800974,None,605.5800974,None,605.5800974,None,None,None,607.0198654,None,0.041666667,-0.299479167,1,0,0,4.0529145,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,51,0,,,,,,,,,,,,,,,None,None,None,None,None,608.9249865,None,608.9249865,None,608.9249865,None,608.9249865,None,i,0.2752821,608.9249865,None,608.9249865,None,609.2468006,None,609.2468006,None,609.2468006,None,609.2468006,None,609.2468006,None,609.2468006,None,609.538736,610.6230333,609.538736,610.6230333,610.6564913,None,610.6564913,None,610.6564913,None,610.6564913,None,610.6564913,None,610.6564913,None,610.6564913,None,610.6564913,None,610.6564913,None,27,75,49,47,49,37,613.1740128,None,4,1.9550497,613.1740128,None,613.1740128,None,613.1740128,None,613.1740128,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,615.1891539,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,52,0,,,,,,,,,,,,,,,None,None,None,None,None,616.91189,None,616.91189,None,616.91189,None,616.91189,None,j,0.2581083,616.91189,None,616.91189,None,617.2149405,None,617.2149405,None,617.2149405,None,617.2149405,None,617.2149405,None,617.2149405,None,617.5109053,619.0452492,617.5109053,619.0452492,619.078053,None,619.078053,None,619.078053,None,619.078053,None,619.078053,None,619.078053,None,619.078053,None,619.078053,None,619.078053,None,28,72,44,57,57,54,621.6020508,None,7,1.4334555,621.6020508,None,621.6020508,None,621.6020508,None,621.6020508,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,623.0861566,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,53,0,,,,,,,,,,,,,,,None,None,None,None,None,625.0193961,None,625.0193961,None,625.0193961,None,625.0193961,None,j,0.2607438,625.0193961,None,625.0193961,None,625.3210414,None,625.3210414,None,625.3210414,None,625.3210414,None,625.3210414,None,625.3210414,None,625.6166273,626.4174242,625.6166273,626.4174242,626.45113,None,626.45113,None,626.45113,None,626.45113,None,626.45113,None,626.45113,None,626.45113,None,626.45113,None,626.45113,None,23,64,51,43,43,44,628.9725196,None,4,1.2988728,628.9725196,None,628.9725196,None,628.9725196,None,628.9725196,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,630.3205492,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,54,0,,,,,,,,,,,,,,,None,None,None,None,None,632.3085871,None,632.3085871,None,632.3085871,None,632.3085871,None,j,0.5014845,632.3085871,None,632.3085871,None,632.8609399,None,632.8609399,None,632.8609399,None,632.8609399,None,632.8609399,None,632.8609399,None,633.1549866,None,633.1549866,None,634.1692373,None,634.1692373,None,634.1692373,None,634.1692373,None,634.1692373,None,634.1692373,None,634.1692373,None,634.1692373,None,634.1692373,None,20,58,53,57,57,40,636.6872236,None,5,1.4080083,636.6872236,None,636.6872236,None,636.6872236,None,636.6872236,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,638.1515835,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,55,0,,,,,,,,,,,,,,,None,None,None,None,None,639.7639049,None,639.7639049,None,639.7639049,None,639.7639049,None,i,0.4563047,639.7639049,None,639.7639049,None,640.2668686,None,640.2668686,None,640.2668686,None,640.2668686,None,640.2668686,None,640.2668686,None,640.5602522,None,640.5602522,None,642.3747771,None,642.3747771,None,642.3747771,None,642.3747771,None,642.3747771,None,642.3747771,None,642.3747771,None,642.3747771,None,642.3747771,None,26,63,60,47,60,39,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,1,644.9173669,None,644.9173669,None,644.9173669,None,644.9173669,None,644.9173669,None,644.9173669,None,39,644.9173669,None,644.9173669,None,0.04296875,-0.2890625,1,0,0,3.7068575,tijiao_random_2,0.00365366,None,644.9173669,None,8.955729167,1.3641008,648.6593212,None,648.6593212,None,648.6593212,None,648.6593212,None,None,None,650.0496299,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,56,0,,,,,,,,,,,,,,,None,None,None,None,None,651.9553444,None,651.9553444,None,651.9553444,None,651.9553444,None,j,0.2645123,651.9553444,None,651.9553444,None,652.2691034,None,652.2691034,None,652.2691034,None,652.2691034,None,652.2691034,None,652.2691034,None,652.5685754,None,652.5685754,None,654.3300287,None,654.3300287,None,654.3300287,None,654.3300287,None,654.3300287,None,654.3300287,None,654.3300287,None,654.3300287,None,654.3300287,None,19,62,63,44,44,45,None,None,None,None,None,None,None,None,None,None,None,None,50,656.8643104,None,50,656.8643104,None,656.8643104,None,656.8643104,None,656.8643104,None,656.8643104,None,656.8643104,None,656.8643104,None,0.01584166,None,656.8643104,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,5.947916667,1.7852409,661.6151257,None,661.6151257,None,661.6151257,None,661.6151257,None,None,None,663.4255005,None,0.041666667,-0.294270833,1,0,0,4.7029221,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,57,0,,,,,,,,,,,,,,,None,None,None,None,None,665.2819737,None,665.2819737,None,665.2819737,None,665.2819737,None,j,0.068238,665.2819737,None,665.2819737,None,665.3985349,None,665.3985349,None,665.3985349,None,665.3985349,None,665.3985349,None,665.3985349,None,665.694321,None,665.694321,None,667.4773768,None,667.4773768,None,667.4773768,None,667.4773768,None,667.4773768,None,667.4773768,None,667.4773768,None,667.4773768,None,667.4773768,None,22,63,48,51,51,42,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,670.0202041,None,670.0202041,None,670.0202041,None,670.0202041,None,670.0202041,None,670.0202041,None,42,670.0202041,None,670.0202041,None,0.05859375,-0.294270833,1,0,0,3.6392398,tijiao_random_2,0.00237326,None,670.0202041,None,8.994791667,1.3882548,673.7128331,None,673.7128331,None,673.7128331,None,673.7128331,None,None,None,675.1157423,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,58,0,,,,,,,,,,,,,,,None,None,None,None,None,676.8554294,None,676.8554294,None,676.8554294,None,676.8554294,None,j,0.2649217,676.8554294,None,676.8554294,None,677.1588122,None,677.1588122,None,677.1588122,None,677.1588122,None,677.1588122,None,677.1588122,None,677.4525739,679.2703877,677.4525739,679.2703877,679.3032051,None,679.3032051,None,679.3032051,None,679.3032051,None,679.3032051,None,679.3032051,None,679.3032051,None,679.3032051,None,679.3032051,None,30,55,53,48,48,29,None,None,None,None,None,None,None,None,None,None,None,None,58,681.8377403,None,58,681.8377403,None,681.8377403,None,681.8377403,None,681.8377403,None,681.8377403,None,681.8377403,None,681.8377403,None,0.00959126,None,681.8377403,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,4.997395833,1.8328426,686.9994959,None,686.9994959,None,686.9994959,None,686.9994959,None,None,None,688.8582735,None,0.084635417,-0.294270833,1,0,0,5.1142553,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,59,0,,,,,,,,,,,,,,,None,None,None,None,None,690.498067,None,690.498067,None,690.498067,None,690.498067,None,j,0.2524185,690.498067,None,690.498067,None,690.801,None,690.801,None,690.801,None,690.801,None,690.801,None,690.801,None,691.0951891,None,691.0951891,None,692.043537,None,692.043537,None,692.043537,None,692.043537,None,692.043537,None,692.043537,None,692.043537,None,692.043537,None,692.043537,None,19,54,56,63,63,32,694.5608243,None,6,2.5228249,694.5608243,None,694.5608243,None,694.5608243,None,694.5608243,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,697.136248,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,60,0,,,,,,,,,,,,,,,None,None,None,None,None,698.6538991,None,698.6538991,None,698.6538991,None,698.6538991,None,j,0.3268378,698.6538991,None,698.6538991,None,699.0233749,None,699.0233749,None,699.0233749,None,699.0233749,None,699.0233749,None,699.0233749,None,699.31751,None,699.31751,None,700.5154647,None,700.5154647,None,700.5154647,None,700.5154647,None,700.5154647,None,700.5154647,None,700.5154647,None,700.5154647,None,700.5154647,None,34,58,54,65,65,27,703.0454499,None,7,2.1332005,703.0454499,None,703.0454499,None,703.0454499,None,703.0454499,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,705.248795,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,61,0,,,,,,,,,,,,,,,None,None,None,None,None,707.2277177,None,707.2277177,None,707.2277177,None,707.2277177,None,j,0.2529001,707.2277177,None,707.2277177,None,707.5277997,None,707.5277997,None,707.5277997,None,707.5277997,None,707.5277997,None,707.5277997,None,707.8235898,None,707.8235898,None,709.7202934,None,709.7202934,None,709.7202934,None,709.7202934,None,709.7202934,None,709.7202934,None,709.7202934,None,709.7202934,None,709.7202934,None,31,55,59,64,64,32,None,None,None,None,None,None,None,None,None,None,None,None,68,712.2503649,None,68,712.2503649,None,712.2503649,None,712.2503649,None,712.2503649,None,712.2503649,None,712.2503649,None,712.2503649,None,0.00134464,None,712.2503649,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,7.028645833,1.4472264,717.0205448,None,717.0205448,None,717.0205448,None,717.0205448,None,None,None,718.4803539,None,0.127604167,-0.307291667,1,0,0,4.722601,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,62,0,,,,,,,,,,,,,,,None,None,None,None,None,720.0533996,None,720.0533996,None,720.0533996,None,720.0533996,None,j,0.2373312,720.0533996,None,720.0533996,None,720.3389314,None,720.3389314,None,720.3389314,None,720.3389314,None,720.3389314,None,720.3389314,None,720.6325015,721.4663016,720.6325015,721.4663016,721.4990269,None,721.4990269,None,721.4990269,None,721.4990269,None,721.4990269,None,721.4990269,None,721.4990269,None,721.4990269,None,721.4990269,None,32,57,49,64,64,34,None,None,None,None,None,None,None,None,None,None,None,None,70,724.0348688,None,70,724.0348688,None,724.0348688,None,724.0348688,None,724.0348688,None,724.0348688,None,724.0348688,None,724.0348688,None,0.00879086,None,724.0348688,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,8.96875,3.2039869,728.4100998,None,728.4100998,None,728.4100998,None,728.4100998,None,None,None,731.6379941,None,0.078125,-0.311197917,1,0,0,4.3297862,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,63,0,,,,,,,,,,,,,,,None,None,None,None,None,733.445555,None,733.445555,None,733.445555,None,733.445555,None,j,0.2553118,733.445555,None,733.445555,None,733.7503956,None,733.7503956,None,733.7503956,None,733.7503956,None,733.7503956,None,733.7503956,None,734.0418691,735.5594862,734.0418691,735.5594862,735.5914571,None,735.5914571,None,735.5914571,None,735.5914571,None,735.5914571,None,735.5914571,None,735.5914571,None,735.5914571,None,735.5914571,None,28,59,54,62,62,43,None,None,None,None,None,None,None,None,None,None,None,None,65,738.119163,None,65,738.119163,None,738.119163,None,738.119163,None,738.119163,None,738.119163,None,738.119163,None,738.119163,None,0.00041924,None,738.119163,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,9.020833333,1.1296097,742.1374215,None,742.1374215,None,742.1374215,None,742.1374215,None,None,None,743.2809096,None,0.096354167,-0.295572917,1,0,0,3.971424,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,64,0,,,,,,,,,,,,,,,None,None,None,None,None,744.8192418,None,744.8192418,None,744.8192418,None,744.8192418,None,j,0.2717703,744.8192418,None,744.8192418,None,745.1388025,None,745.1388025,None,745.1388025,None,745.1388025,None,745.1388025,None,745.1388025,None,745.4333202,None,745.4333202,None,746.8467374,None,746.8467374,None,746.8467374,None,746.8467374,None,746.8467374,None,746.8467374,None,746.8467374,None,746.8467374,None,746.8467374,None,29,53,45,58,58,21,None,None,None,None,None,None,None,None,None,None,None,None,60,749.3836211,None,60,749.3836211,None,749.3836211,None,749.3836211,None,749.3836211,None,749.3836211,None,749.3836211,None,749.3836211,None,0.00997706,None,749.3836211,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,6.013020833,1.8148986,753.3448045,None,753.3448045,None,753.3448045,None,753.3448045,None,None,None,755.1877169,None,0.12109375,-0.279947917,1,0,0,3.9142474,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,65,0,,,,,,,,,,,,,,,None,None,None,None,None,756.7276007,None,756.7276007,None,756.7276007,None,756.7276007,None,j,0.2642247,756.7276007,None,756.7276007,None,757.0288461,None,757.0288461,None,757.0288461,None,757.0288461,None,757.0288461,None,757.0288461,None,757.3246158,None,757.3246158,None,758.8381447,None,758.8381447,None,758.8381447,None,758.8381447,None,758.8381447,None,758.8381447,None,758.8381447,None,758.8381447,None,758.8381447,None,34,51,61,70,70,43,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,1,761.3894067,None,761.3894067,None,761.3894067,None,761.3894067,None,761.3894067,None,761.3894067,None,70,761.3894067,None,761.3894067,None,0.078125,-0.283854167,1,0,0,3.1991415,tijiao_random_2,0.01242718,None,761.3894067,None,11,1.0856988,764.6184842,None,764.6184842,None,764.6184842,None,764.6184842,None,None,None,765.7282199,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,66,0,,,,,,,,,,,,,,,None,None,None,None,None,767.5853972,None,767.5853972,None,767.5853972,None,767.5853972,None,j,0.3366167,767.5853972,None,767.5853972,None,767.9718275,None,767.9718275,None,767.9718275,None,767.9718275,None,767.9718275,None,767.9718275,None,768.2655365,None,768.2655365,None,770.2199766,None,770.2199766,None,770.2199766,None,770.2199766,None,770.2199766,None,770.2199766,None,770.2199766,None,770.2199766,None,770.2199766,None,40,53,57,64,64,30,None,None,None,None,None,None,None,None,None,None,None,None,65,772.7432961,None,65,772.7432961,None,772.7432961,None,772.7432961,None,772.7432961,None,772.7432961,None,772.7432961,None,772.7432961,None,0.00113544,None,772.7432961,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,10.12760417,1.6096324,777.3179677,None,777.3179677,None,777.3179677,None,777.3179677,None,None,None,778.9556928,None,0.083333333,-0.298177083,1,0,0,4.5226096,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,67,0,,,,,,,,,,,,,,,None,None,None,None,None,780.694139,None,780.694139,None,780.694139,None,780.694139,None,j,0.3480104,780.694139,None,780.694139,None,781.0817672,None,781.0817672,None,781.0817672,None,781.0817672,None,781.0817672,None,781.0817672,None,781.3748716,782.7590711,781.3748716,782.7590711,782.7934862,None,782.7934862,None,782.7934862,None,782.7934862,None,782.7934862,None,782.7934862,None,782.7934862,None,782.7934862,None,782.7934862,None,38,54,50,65,65,41,785.307132,None,6,1.8879191,785.307132,None,785.307132,None,785.307132,None,785.307132,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,787.2488956,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
