bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,31.60343482999815,31.60343482999815,space,6.435953735999647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
,,,,,,,,,,,38.079957461999584,38.079957461999584,s,13.95925376300147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,42,42,42,,,,,,,,,,None,542.529786422001,542.529786422001,542.529786422001,542.529786422001,542.529786422001,542.529786422001,i,0.36297073799869395,542.9317066529984,542.9317066529984,542.9317066529984,542.9317066529984,542.9317066529984,542.9317066529984,543.2019104969986,543.2019104969986,544.8880555889991,544.8880555889991,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,544.9251671439997,41,58,46,7,46,51,5.0,1.680699011998513,,,[],[],[],[],[],[],[],-0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,549.1497149149982,550.7339209310012,,,,,,,,,,,547.4268721679982,547.4268721679982,547.4268721679982,547.4268721679982,547.4268721679982,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,43,43,43,,,,,,,,,,None,550.7339209310012,550.7339209310012,550.7339209310012,550.7339209310012,550.7339209310012,550.7339209310012,i,0.6899026589999266,551.4702925429992,551.4702925429992,551.4702925429992,551.4702925429992,551.4702925429992,551.4702925429992,551.7369782059977,551.7369782059977,553.3761387720006,553.3761387720006,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,553.4138397649986,39,62,46,4,46,41,6.0,1.9490281790021982,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,557.9034848720003,559.7214137049996,,,,,,,,,,,555.9123845530012,555.9123845530012,555.9123845530012,555.9123845530012,555.9123845530012,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,44,44,44,,,,,,,,,,None,559.7214137049996,559.7214137049996,559.7214137049996,559.7214137049996,559.7214137049996,559.7214137049996,j,0.42772768100257963,560.1963280189993,560.1963280189993,560.1963280189993,560.1963280189993,560.1963280189993,560.1963280189993,560.4765077449993,560.4765077449993,561.9506045620001,561.9506045620001,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,561.9743043800008,40,59,55,10,10,58,None,None,45,45,[0.1275],[-0.27375],[1],[0],[0],[7.168582528000115],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],571.6962077179996,571.6962077179996,571.6962077179996,571.6962077179996,9.95,1.6084431880008196,573.3222866529977,574.827950638999,564.4958072400004,564.4958072400004,564.4958072400004,564.4958072400004,564.4958072400004,564.4958072400004,564.4958072400004,564.4958072400004,0.008869804001733428,564.4958072400004,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,45,45,45,,,,,,,,,,None,574.827950638999,574.827950638999,574.827950638999,574.827950638999,574.827950638999,574.827950638999,i,0.46298443699924974,575.3304142829984,575.3304142829984,575.3304142829984,575.3304142829984,575.3304142829984,575.3304142829984,575.5982372629987,575.5982372629987,577.1194136779995,577.1194136779995,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,577.1604570739983,50,55,57,1,57,48,None,None,,,[],[],[],[],[],[],[],-0.6,1,579.6880315829985,579.6880315829985,579.6880315829985,579.6880315829985,579.6880315829985,579.6880315829985,579.6880315829985,579.6880315829985,0.010071204000269063,579.6880315829985,30,[0.115],[-0.27875],[1],[0],[0],[5.272836575000838],['tijiao_random_2'],584.9769911369985,584.9769911369985,584.9769911369985,584.9769911369985,9.75,2.1428587150003295,587.1376316489986,589.0674960209981,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,46,46,46,,,,,,,,,,None,589.0674960209981,589.0674960209981,589.0674960209981,589.0674960209981,589.0674960209981,589.0674960209981,r,0.49180988000080106,589.6046241990007,589.6046241990007,589.6046241990007,589.6046241990007,589.6046241990007,589.6046241990007,589.8744320369988,589.8744320369988,591.810629904001,591.810629904001,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,591.8310015649986,47,65,51,2,47,28,5.0,2.9947428660016158,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,597.3703584309987,598.9728852359985,,,,,,,,,,,594.3342331239983,594.3342331239983,594.3342331239983,594.3342331239983,594.3342331239983,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,47,47,47,,,,,,,,,,None,598.9728852359985,598.9728852359985,598.9728852359985,598.9728852359985,598.9728852359985,598.9728852359985,r,0.6910180279992346,599.7071025740006,599.7071025740006,599.7071025740006,599.7071025740006,599.7071025740006,599.7071025740006,599.9796239219977,599.9796239219977,601.4171562349984,601.4171562349984,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,601.4565077799998,49,52,58,5,49,40,None,None,,,[],[],[],[],[],[],[],0.6,1,603.9979697399976,603.9979697399976,603.9979697399976,603.9979697399976,603.9979697399976,603.9979697399976,603.9979697399976,603.9979697399976,0.010340512999391649,603.9979697399976,15,[0.0375],[-0.34],[1],[0],[0],[4.298712915999204],['tijiao_random_2'],608.3107799559984,608.3107799559984,608.3107799559984,608.3107799559984,9.9375,1.1859032120009942,609.5179357419984,611.1933876359981,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,48,48,48,,,,,,,,,,None,611.1933876359981,611.1933876359981,611.1933876359981,611.1933876359981,611.1933876359981,611.1933876359981,j,0.6026968760015734,611.8498434569992,611.8498434569992,611.8498434569992,611.8498434569992,611.8498434569992,611.8498434569992,612.117715725999,612.117715725999,613.0202698860012,613.0202698860012,613.061071043001,613.061071043001,613.061071043001,613.061071043001,613.061071043001,613.061071043001,613.061071043001,613.061071043001,613.061071043001,613.061071043001,613.061071043001,613.061071043001,613.061071043001,613.061071043001,613.061071043001,53,54,62,5,5,49,5.0,1.6249713370016252,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,617.2418786390008,618.7490454959989,,,,,,,,,,,615.5705904790011,615.5705904790011,615.5705904790011,615.5705904790011,615.5705904790011,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,49,49,49,,,,,,,,,,None,618.7490454959989,618.7490454959989,618.7490454959989,618.7490454959989,618.7490454959989,618.7490454959989,j,0.36470337299761013,619.168177599,619.168177599,619.168177599,619.168177599,619.168177599,619.168177599,619.4483243149989,619.4483243149989,620.8410062020012,620.8410062020012,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,620.8623061149992,41,57,64,9,9,53,None,None,,,[],[],[],[],[],[],[],-0.2,1,623.4027763710001,623.4027763710001,623.4027763710001,623.4027763710001,623.4027763710001,623.4027763710001,623.4027763710001,623.4027763710001,0.0124144340006751,623.4027763710001,40,[-0.0575],[-0.3],[1],[0],[0],[5.984340596001857],['tijiao_random_2'],629.4006472149995,629.4006472149995,629.4006472149995,629.4006472149995,10.037500000000001,3.6438186320010573,633.0635846519981,634.9571252630012,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,50,50,50,,,,,,,,,,None,634.9571252630012,634.9571252630012,634.9571252630012,634.9571252630012,634.9571252630012,634.9571252630012,f,0.4006591440011107,635.4116866510012,635.4116866510012,635.4116866510012,635.4116866510012,635.4116866510012,635.4116866510012,635.6910342049996,635.6910342049996,637.364125322998,637.364125322998,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,637.3873456239999,52,55,70,8,55,28,6.0,0.871310242000618,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,640.8065853139997,642.4605331509993,,,,,,,,,,,639.8863766459981,639.8863766459981,639.8863766459981,639.8863766459981,639.8863766459981,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,51,51,51,,,,,,,,,,None,642.4605331509993,642.4605331509993,642.4605331509993,642.4605331509993,642.4605331509993,642.4605331509993,f,0.7398349030008831,643.2487394739983,643.2487394739983,643.2487394739983,643.2487394739983,643.2487394739983,643.2487394739983,643.5167689170012,643.5167689170012,644.6368100090003,644.6368100090003,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,644.6758404139982,48,60,65,14,60,53,7.0,1.935963282998273,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,649.1667845919983,651.0959411990007,,,,,,,,,,,647.1862355779995,647.1862355779995,647.1862355779995,647.1862355779995,647.1862355779995,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,52,52,52,,,,,,,,,,None,651.0959411990007,651.0959411990007,651.0959411990007,651.0959411990007,651.0959411990007,651.0959411990007,r,0.43524566999985836,651.5831332329981,651.5831332329981,651.5831332329981,651.5831332329981,651.5831332329981,651.5831332329981,651.8537113380007,651.8537113380007,653.5726796150011,653.5726796150011,653.597019203,653.597019203,653.597019203,653.597019203,653.597019203,653.597019203,653.597019203,653.597019203,653.597019203,653.597019203,653.597019203,653.597019203,653.597019203,653.597019203,653.597019203,53,59,70,18,53,58,6.0,1.881259334000788,,,[],[],[],[],[],[],[],-0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,658.0182621909989,659.6517576410006,,,,,,,,,,,656.0941445079989,656.0941445079989,656.0941445079989,656.0941445079989,656.0941445079989,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,53,53,53,,,,,,,,,,None,659.6517576410006,659.6517576410006,659.6517576410006,659.6517576410006,659.6517576410006,659.6517576410006,i,0.5069820299977437,660.2075596559989,660.2075596559989,660.2075596559989,660.2075596559989,660.2075596559989,660.2075596559989,660.4749256850009,660.4749256850009,662.4312782079978,662.4312782079978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,662.4563560959978,45,65,68,12,68,35,None,None,60,60,[0.12375],[-0.28125],[1],[0],[0],[7.659000724001089],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],672.6695452799977,672.6695452799977,672.6695452799977,672.6695452799977,10.05,1.677838076997432,674.3657865309979,676.0430906809997,664.9805406150008,664.9805406150008,664.9805406150008,664.9805406150008,664.9805406150008,664.9805406150008,664.9805406150008,664.9805406150008,0.008747880998271285,664.9805406150008,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,54,54,54,,,,,,,,,,None,676.0430906809997,676.0430906809997,676.0430906809997,676.0430906809997,676.0430906809997,676.0430906809997,f,0.3924627619999228,676.4744580179977,676.4744580179977,676.4744580179977,676.4744580179977,676.4744580179977,676.4744580179977,676.7491834639986,676.7491834639986,677.9686788809995,677.9686788809995,678.010542617998,678.010542617998,678.010542617998,678.010542617998,678.010542617998,678.010542617998,678.010542617998,678.010542617998,678.010542617998,678.010542617998,678.010542617998,678.010542617998,678.010542617998,678.010542617998,678.010542617998,42,79,70,16,79,57,5.0,3.3833688650011027,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,683.9467326109989,685.613879397999,,,,,,,,,,,680.521456429,680.521456429,680.521456429,680.521456429,680.521456429,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,55,55,55,,,,,,,,,,None,685.613879397999,685.613879397999,685.613879397999,685.613879397999,685.613879397999,685.613879397999,i,0.8840613259999373,686.5503752709992,686.5503752709992,686.5503752709992,686.5503752709992,686.5503752709992,686.5503752709992,686.8197512439983,686.8197512439983,688.1902753670001,688.1902753670001,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,688.2298248849984,47,66,61,12,61,24,None,None,20,20,[0.10625],[-0.30375],[1],[0],[0],[5.9588330010010395],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],696.7347476020004,696.7347476020004,696.7347476020004,696.7347476020004,9.8375,1.68879898600062,698.442348624998,699.9710644410006,690.7460114799978,690.7460114799978,690.7460114799978,690.7460114799978,690.7460114799978,690.7460114799978,690.7460114799978,690.7460114799978,0.00891324699841789,690.7460114799978,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,56,56,56,,,,,,,,,,None,699.9710644410006,699.9710644410006,699.9710644410006,699.9710644410006,699.9710644410006,699.9710644410006,j,0.47404242799893836,700.4915565189986,700.4915565189986,700.4915565189986,700.4915565189986,700.4915565189986,700.4915565189986,700.7601617469991,700.7601617469991,702.2775346239978,702.2775346239978,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,702.3170259539984,46,64,63,10,10,47,7.0,1.5774509350012522,,,[],[],[],[],[],[],[],-0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,706.4427361939997,708.391224447998,,,,,,,,,,,704.8236090290011,704.8236090290011,704.8236090290011,704.8236090290011,704.8236090290011,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,57,57,57,,,,,,,,,,None,708.391224447998,708.391224447998,708.391224447998,708.391224447998,708.391224447998,708.391224447998,r,0.8185647419995803,709.2600005929999,709.2600005929999,709.2600005929999,709.2600005929999,709.2600005929999,709.2600005929999,709.5303048530004,709.5303048530004,711.0170845590001,711.0170845590001,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,711.0569284929988,43,64,64,7,43,27,6.0,2.033507832002215,,,[],[],[],[],[],[],[],0.2,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,715.6310559429985,717.2621708939987,,,,,,,,,,,713.5546352559977,713.5546352559977,713.5546352559977,713.5546352559977,713.5546352559977,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,58,58,58,,,,,,,,,,None,717.2621708939987,717.2621708939987,717.2621708939987,717.2621708939987,717.2621708939987,717.2621708939987,f,0.5480894889988122,717.8666789880008,717.8666789880008,717.8666789880008,717.8666789880008,717.8666789880008,717.8666789880008,718.1348516619983,718.1348516619983,719.1043943439981,719.1043943439981,719.144287015999,719.144287015999,719.144287015999,719.144287015999,719.144287015999,719.144287015999,719.144287015999,719.144287015999,719.144287015999,719.144287015999,719.144287015999,719.144287015999,719.144287015999,719.144287015999,719.144287015999,45,51,65,5,51,27,None,None,50,50,[0.04875],[-0.29625],[1],[0],[0],[8.171456446001685],['tijiao'],-0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],729.8613927119986,729.8613927119986,729.8613927119986,729.8613927119986,9.0,1.6168322999983502,731.4967868950007,733.2199121099984,721.6591950189977,721.6591950189977,721.6591950189977,721.6591950189977,721.6591950189977,721.6591950189977,721.6591950189977,721.6591950189977,0.00883507500111591,721.6591950189977,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,59,59,59,,,,,,,,,,None,733.2199121099984,733.2199121099984,733.2199121099984,733.2199121099984,733.2199121099984,733.2199121099984,r,0.7550218510004925,734.0230196989978,734.0230196989978,734.0230196989978,734.0230196989978,734.0230196989978,734.0230196989978,734.2921670469987,734.2921670469987,735.1105507299981,735.1105507299981,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,735.1523344439993,51,73,72,4,51,34,None,None,,,[],[],[],[],[],[],[],0.2,1,737.6759583679996,737.6759583679996,737.6759583679996,737.6759583679996,737.6759583679996,737.6759583679996,737.6759583679996,737.6759583679996,0.010035639999841806,737.6759583679996,60,[0.035],[-0.305],[1],[0],[0],[5.352623421000317],['tijiao_random_2'],743.0459839350005,743.0459839350005,743.0459839350005,743.0459839350005,8.0375,1.6884708840007079,744.7538233949999,746.7262252670007,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,60,60,60,,,,,,,,,,None,746.7262252670007,746.7262252670007,746.7262252670007,746.7262252670007,746.7262252670007,746.7262252670007,i,0.356596929999796,747.1303862659988,747.1303862659988,747.1303862659988,747.1303862659988,747.1303862659988,747.1303862659988,747.3980457360012,747.3980457360012,749.369403916,749.369403916,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,749.4098595219984,41,79,67,5,67,44,None,None,,,[],[],[],[],[],[],[],0.6,1,751.9475703239987,751.9475703239987,751.9475703239987,751.9475703239987,751.9475703239987,751.9475703239987,751.9475703239987,751.9475703239987,0.010132398001587717,751.9475703239987,15,[0.06],[-0.325],[1],[0],[0],[5.208510838998336],['tijiao_random_2'],757.168419540998,757.168419540998,757.168419540998,757.168419540998,7.0625,2.7473658170019917,759.9347940209991,761.817342964001,,,,,,,,,,,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,61,61,61,,,,,,,,,,None,761.817342964001,761.817342964001,761.817342964001,761.817342964001,761.817342964001,761.817342964001,j,0.34598974699838436,762.2085955670009,762.2085955670009,762.2085955670009,762.2085955670009,762.2085955670009,762.2085955670009,762.4901119130009,762.4901119130009,763.9734981910005,763.9734981910005,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,763.9968394979987,42,69,65,6,6,52,None,None,40,40,[0.045],[-0.31125],[1],[0],[0],[7.278274274998694],['tijiao'],0.2,0,,,,,,,,,,,,[],[],[],[],[],[],[],773.8181410219986,773.8181410219986,773.8181410219986,773.8181410219986,7.0875,2.425107070001104,776.2620510060005,777.9915233770007,766.5097223269986,766.5097223269986,766.5097223269986,766.5097223269986,766.5097223269986,766.5097223269986,766.5097223269986,766.5097223269986,0.008633280001959065,766.5097223269986,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,62,62,62,,,,,,,,,,None,777.9915233770007,777.9915233770007,777.9915233770007,777.9915233770007,777.9915233770007,777.9915233770007,f,0.6016380930013838,778.6323669730009,778.6323669730009,778.6323669730009,778.6323669730009,778.6323669730009,778.6323669730009,778.916916326998,778.916916326998,779.8987681510007,779.8987681510007,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,779.9212049339985,47,75,62,9,75,44,4.0,1.9659617819997948,,,[],[],[],[],[],[],[],0.2,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,784.4311540659983,786.0103205970008,,,,,,,,,,,782.4199313930003,782.4199313930003,782.4199313930003,782.4199313930003,782.4199313930003,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,63,63,63,,,,,,,,,,None,786.0103205970008,786.0103205970008,786.0103205970008,786.0103205970008,786.0103205970008,786.0103205970008,r,0.874905813998339,786.9315717680001,786.9315717680001,786.9315717680001,786.9315717680001,786.9315717680001,786.9315717680001,787.2002617399994,787.2002617399994,789.1705127450005,789.1705127450005,789.209110380998,789.209110380998,789.209110380998,789.209110380998,789.209110380998,789.209110380998,789.209110380998,789.209110380998,789.209110380998,789.209110380998,789.209110380998,789.209110380998,789.209110380998,789.209110380998,789.209110380998,50,77,65,18,50,45,6.0,1.6015716529982456,,,[],[],[],[],[],[],[],0.6,2,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,793.369141545998,795.0328885589988,,,,,,,,,,,791.7228029899998,791.7228029899998,791.7228029899998,791.7228029899998,791.7228029899998,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
1,-0.3,-0.225,0,64,64,64,,,,,,,,,,None,795.0328885589988,795.0328885589988,795.0328885589988,795.0328885589988,795.0328885589988,795.0328885589988,f,0.5905375620022824,795.6685242559979,795.6685242559979,795.6685242559979,795.6685242559979,795.6685242559979,795.6685242559979,795.9386453000006,795.9386453000006,797.0579140949994,797.0579140949994,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,797.0956066520012,45,74,67,9,74,42,6.0,1.5299326470012602,,,[],[],[],[],[],[],[],-0.6,3,,,,,,,,,,,,[],[],[],[],[],[],[],,,,,None,None,801.1706691510008,802.8360526260003,,,,,,,,,,,799.5963956899977,799.5963956899977,799.5963956899977,799.5963956899977,799.5963956899977,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
0,0.3,0.225,0,65,65,65,,,,,,,,,,None,802.8360526260003,802.8360526260003,802.8360526260003,802.8360526260003,802.8360526260003,802.8360526260003,i,0.5149988330013002,803.3885682849977,803.3885682849977,803.3885682849977,803.3885682849977,803.3885682849977,803.3885682849977,803.659689371998,803.659689371998,805.5953960879997,805.5953960879997,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,805.6372062679984,51,68,63,11,63,33,None,None,10,10,[0.1175],[-0.28125],[1],[0],[0],[4.430908663998707],['tijiao'],0.6,0,,,,,,,,,,,,[],[],[],[],[],[],[],812.6221513989985,812.6221513989985,812.6221513989985,812.6221513989985,10.1125,1.5264867340010824,814.1675780740006,815.942803861999,808.1604703209996,808.1604703209996,808.1604703209996,808.1604703209996,808.1604703209996,808.1604703209996,808.1604703209996,808.1604703209996,0.008602497000538278,808.1604703209996,,,,,,,,,,,,,,,,,275,f,22,2023-04-04_14h48.22.406,RL,2022.2.4,59.11880803551007,
