arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,16.210895200027153,16.210895200027153,space,2.216132099973038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
28,40,51,74,0,20,20,20,,,,,,,,,,,None,139.634515899932,139.634515899932,139.634515899932,139.634515899932,139.634515899932,139.634515899932,j,0.3362736999988556,140.00372210005298,140.00372210005298,140.00372210005298,140.00372210005298,140.00372210005298,140.00372210005298,140.30102399992757,141.13406839990057,141.13406839990057,141.13406839990057,141.13406839990057,141.13406839990057,141.13406839990057,141.11766589991748,141.13406839990057,141.13406839990057,141.13406839990057,141.13406839990057,141.13406839990057,141.13406839990057,141.13406839990057,142.24940759991296,142.24940759991296,142.24940759991296,142.24940759991296,142.24940759991296,142.24940759991296,142.24940759991296,51,40,28,74,74,60,142.24940759991296,144.09994759992696,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
32,32,38,71,0,21,21,21,,,,,,,,,,,None,144.09994759992696,144.09994759992696,144.09994759992696,144.09994759992696,144.09994759992696,144.09994759992696,j,0.2731240999419242,144.40156279993244,144.40156279993244,144.40156279993244,144.40156279993244,144.40156279993244,144.40156279993244,144.70016889995895,146.54990789992735,146.54990789992735,146.54990789992735,146.54990789992735,146.54990789992735,146.54990789992735,146.54990789992735,146.54990789992735,146.54990789992735,146.54990789992735,146.54990789992735,146.54990789992735,146.54990789992735,146.54990789992735,148.69829889992252,148.69829889992252,148.69829889992252,148.69829889992252,148.69829889992252,148.69829889992252,148.69829889992252,38,32,32,71,71,60,148.69829889992252,150.39910100004636,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
41,32,51,70,0,22,22,22,,,,,,,,,,,None,150.39910100004636,150.39910100004636,150.39910100004636,150.39910100004636,150.39910100004636,150.39910100004636,j,0.280767299933359,150.69961629994214,150.69961629994214,150.69961629994214,150.69961629994214,150.69961629994214,150.69961629994214,150.9826630000025,152.28222399996594,152.28222399996594,152.28222399996594,152.28222399996594,152.28222399996594,152.28222399996594,152.26617359998636,152.28222399996594,152.28222399996594,152.28222399996594,152.28222399996594,152.28222399996594,152.28222399996594,152.28222399996594,153.86380709987134,153.86380709987134,153.86380709987134,153.86380709987134,153.86380709987134,153.86380709987134,153.86380709987134,51,32,41,70,70,60,153.86380709987134,155.71453500003554,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
33,28,54,68,0,23,23,23,,,,,,,,,,,None,155.71453500003554,155.71453500003554,155.71453500003554,155.71453500003554,155.71453500003554,155.71453500003554,j,0.24695830000564456,155.9835530000273,155.9835530000273,155.9835530000273,155.9835530000273,155.9835530000273,155.9835530000273,156.28154770005494,157.86482069990598,157.86482069990598,157.86482069990598,157.86482069990598,157.86482069990598,157.86482069990598,157.86482069990598,157.86482069990598,157.86482069990598,157.86482069990598,157.86482069990598,157.86482069990598,157.86482069990598,157.86482069990598,159.74620559997857,159.74620559997857,159.74620559997857,159.74620559997857,159.74620559997857,159.74620559997857,159.74620559997857,54,28,33,68,68,60,159.74620559997857,161.74669689987786,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
30,41,51,65,0,24,24,24,,,,,,,,,,,None,161.74669689987786,161.74669689987786,161.74669689987786,161.74669689987786,161.74669689987786,161.74669689987786,j,0.23194409999996424,162.0003507998772,162.0003507998772,162.0003507998772,162.0003507998772,162.0003507998772,162.0003507998772,162.29735079989769,163.19698369991966,163.19698369991966,163.19698369991966,163.19698369991966,163.19698369991966,163.19698369991966,163.19698369991966,163.19698369991966,163.19698369991966,163.19698369991966,163.19698369991966,163.19698369991966,163.19698369991966,163.19698369991966,164.39518240001053,164.39518240001053,164.39518240001053,164.39518240001053,164.39518240001053,164.39518240001053,164.39518240001053,51,41,30,65,65,60,164.39518240001053,165.97957749990746,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
33,36,44,64,0,25,25,25,,,,,,,,,,,None,165.97957749990746,165.97957749990746,165.97957749990746,165.97957749990746,165.97957749990746,165.97957749990746,j,0.8918713999446481,166.89830999984406,166.89830999984406,166.89830999984406,166.89830999984406,166.89830999984406,166.89830999984406,167.1798324000556,168.1128392999526,168.1128392999526,168.1128392999526,168.1128392999526,168.1128392999526,168.1128392999526,168.09607019997202,168.1128392999526,168.1128392999526,168.1128392999526,168.1128392999526,168.1128392999526,168.1128392999526,168.1128392999526,169.32753290003166,169.32753290003166,169.32753290003166,169.32753290003166,169.32753290003166,169.32753290003166,169.32753290003166,44,36,33,64,64,60,169.32753290003166,171.0626505999826,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
37,39,45,65,0,26,26,26,,,,,,,,,,,None,171.0626505999826,171.0626505999826,171.0626505999826,171.0626505999826,171.0626505999826,171.0626505999826,j,0.49921489995904267,171.5791875999421,171.5791875999421,171.5791875999421,171.5791875999421,171.5791875999421,171.5791875999421,171.86278019985184,173.69545520003885,173.69545520003885,173.69545520003885,173.69545520003885,173.69545520003885,173.69545520003885,173.67847519996576,173.69545520003885,173.69545520003885,173.69545520003885,173.69545520003885,173.69545520003885,173.69545520003885,173.69545520003885,175.81025339988992,175.81025339988992,175.81025339988992,175.81025339988992,175.81025339988992,175.81025339988992,175.81025339988992,45,39,37,65,65,60,175.81025339988992,177.32741099991836,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
28,41,45,68,0,27,27,27,,,,,,,,,,,None,177.32741099991836,177.32741099991836,177.32741099991836,177.32741099991836,177.32741099991836,177.32741099991836,j,0.3878689999692142,177.74576179985888,177.74576179985888,177.74576179985888,177.74576179985888,177.74576179985888,177.74576179985888,178.04461540002376,179.4442837999668,179.4442837999668,179.4442837999668,179.4442837999668,179.4442837999668,179.4442837999668,179.4442837999668,179.4442837999668,179.4442837999668,179.4442837999668,179.4442837999668,179.4442837999668,179.4442837999668,179.4442837999668,181.14251039992087,181.14251039992087,181.14251039992087,181.14251039992087,181.14251039992087,181.14251039992087,181.14251039992087,45,41,28,68,68,60,181.14251039992087,183.1100393999368,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
25,40,51,71,0,28,28,28,,,,,,,,,,,None,183.1100393999368,183.1100393999368,183.1100393999368,183.1100393999368,183.1100393999368,183.1100393999368,j,0.19797110022045672,183.32896459987387,183.32896459987387,183.32896459987387,183.32896459987387,183.32896459987387,183.32896459987387,183.62706249998882,184.92645330005325,184.92645330005325,184.92645330005325,184.92645330005325,184.92645330005325,184.92645330005325,184.92645330005325,184.92645330005325,184.92645330005325,184.92645330005325,184.92645330005325,184.92645330005325,184.92645330005325,184.92645330005325,186.5245125000365,186.5245125000365,186.5245125000365,186.5245125000365,186.5245125000365,186.5245125000365,186.5245125000365,51,40,25,71,71,60,186.5245125000365,188.05893539986573,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
28,37,44,71,0,29,29,29,,,,,,,,,,,None,188.05893539986573,188.05893539986573,188.05893539986573,188.05893539986573,188.05893539986573,188.05893539986573,j,0.3398257000371814,188.42758719995618,188.42758719995618,188.42758719995618,188.42758719995618,188.42758719995618,188.42758719995618,188.72632539994083,190.3258177000098,190.3258177000098,190.3258177000098,190.3258177000098,190.3258177000098,190.3258177000098,190.30955450003967,190.3258177000098,190.3258177000098,190.3258177000098,190.3258177000098,190.3258177000098,190.3258177000098,190.3258177000098,192.20715709985234,192.20715709985234,192.20715709985234,192.20715709985234,192.20715709985234,192.20715709985234,192.20715709985234,44,37,28,71,71,60,192.20715709985234,194.14130480005406,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
38,42,57,79,0,30,30,30,,,,,,,,,,,None,194.14130480005406,194.14130480005406,194.14130480005406,194.14130480005406,194.14130480005406,194.14130480005406,j,0.2598584999796003,194.42894089990295,194.42894089990295,194.42894089990295,194.42894089990295,194.42894089990295,194.42894089990295,194.70867109997198,196.0910753000062,196.0910753000062,196.0910753000062,196.0910753000062,196.0910753000062,196.0910753000062,196.05848050001077,196.0910753000062,196.0910753000062,196.0910753000062,196.0910753000062,196.0910753000062,196.0910753000062,196.0910753000062,197.7398720998317,197.7398720998317,197.7398720998317,197.7398720998317,197.7398720998317,197.7398720998317,197.7398720998317,57,42,38,79,79,60,197.7398720998317,199.54056850005873,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
40,37,46,69,0,31,31,31,,,,,,,,,,,None,199.54056850005873,199.54056850005873,199.54056850005873,199.54056850005873,199.54056850005873,199.54056850005873,j,0.24953410006128252,199.8086385000497,199.8086385000497,199.8086385000497,199.8086385000497,199.8086385000497,199.8086385000497,200.10787549987435,201.5571854999289,201.5571854999289,201.5571854999289,201.5571854999289,201.5571854999289,201.5571854999289,201.54066719999537,201.5571854999289,201.5571854999289,201.5571854999289,201.5571854999289,201.5571854999289,201.5571854999289,201.5571854999289,203.2887033999432,203.2887033999432,203.2887033999432,203.2887033999432,203.2887033999432,203.2887033999432,203.2887033999432,46,37,40,69,69,60,203.2887033999432,205.00664449995384,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
30,34,49,65,0,32,32,32,,,,,,,,,,,None,205.00664449995384,205.00664449995384,205.00664449995384,205.00664449995384,205.00664449995384,205.00664449995384,j,0.7476083999499679,205.77316639991477,205.77316639991477,205.77316639991477,205.77316639991477,205.77316639991477,205.77316639991477,206.07285119988956,207.52309400006197,207.52309400006197,207.52309400006197,207.52309400006197,207.52309400006197,207.52309400006197,207.52309400006197,207.52309400006197,207.52309400006197,207.52309400006197,207.52309400006197,207.52309400006197,207.52309400006197,207.52309400006197,209.2707928000018,209.2707928000018,209.2707928000018,209.2707928000018,209.2707928000018,209.2707928000018,209.2707928000018,49,34,30,65,65,60,209.2707928000018,211.10517519991845,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
31,33,55,67,0,33,33,33,,,,,,,,,,,None,211.10517519991845,211.10517519991845,211.10517519991845,211.10517519991845,211.10517519991845,211.10517519991845,j,0.2681683001574129,211.4056287999265,211.4056287999265,211.4056287999265,211.4056287999265,211.4056287999265,211.4056287999265,211.7057385998778,213.43835059995763,213.43835059995763,213.43835059995763,213.43835059995763,213.43835059995763,213.43835059995763,213.43835059995763,213.43835059995763,213.43835059995763,213.43835059995763,213.43835059995763,213.43835059995763,213.43835059995763,213.43835059995763,215.46954900003038,215.46954900003038,215.46954900003038,215.46954900003038,215.46954900003038,215.46954900003038,215.46954900003038,55,33,31,67,67,60,215.46954900003038,217.35423759999685,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
17,36,48,70,0,34,34,34,,,,,,,,,,,None,217.35423759999685,217.35423759999685,217.35423759999685,217.35423759999685,217.35423759999685,217.35423759999685,j,0.2566424000542611,217.63813570002094,217.63813570002094,217.63813570002094,217.63813570002094,217.63813570002094,217.63813570002094,217.92100239987485,219.83757149986923,219.83757149986923,219.83757149986923,219.83757149986923,219.83757149986923,219.83757149986923,219.82093399995938,219.83757149986923,219.83757149986923,219.83757149986923,219.83757149986923,219.83757149986923,219.83757149986923,219.83757149986923,222.03496339987032,222.03496339987032,222.03496339987032,222.03496339987032,222.03496339987032,222.03496339987032,222.03496339987032,48,36,17,70,70,60,222.03496339987032,223.7029363999609,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
25,39,50,52,0,35,35,35,,,,,,,,,,,None,223.7029363999609,223.7029363999609,223.7029363999609,223.7029363999609,223.7029363999609,223.7029363999609,j,0.29822349990718067,224.0199213998858,224.0199213998858,224.0199213998858,224.0199213998858,224.0199213998858,224.0199213998858,224.30362939997576,225.93619100004435,225.93619100004435,225.93619100004435,225.93619100004435,225.93619100004435,225.93619100004435,225.91966239991598,225.93619100004435,225.93619100004435,225.93619100004435,225.93619100004435,225.93619100004435,225.93619100004435,225.93619100004435,227.85068919998594,227.85068919998594,227.85068919998594,227.85068919998594,227.85068919998594,227.85068919998594,227.85068919998594,50,39,25,52,52,60,227.85068919998594,229.80173980002292,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
34,46,59,61,0,36,36,36,,,,,,,,,,,None,229.80173980002292,229.80173980002292,229.80173980002292,229.80173980002292,229.80173980002292,229.80173980002292,f,0.7537621001247317,230.58571280003525,230.58571280003525,230.58571280003525,230.58571280003525,230.58571280003525,230.58571280003525,230.88538919994608,232.71834539994597,232.71834539994597,232.71834539994597,232.71834539994597,232.71834539994597,232.71834539994597,232.71834539994597,232.71834539994597,232.71834539994597,232.71834539994597,232.71834539994597,232.71834539994597,232.71834539994597,232.71834539994597,234.84952709986828,234.84952709986828,234.84952709986828,234.84952709986828,234.84952709986828,234.84952709986828,234.84952709986828,59,46,34,61,59,60,234.84952709986828,236.70122309983708,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
25,44,54,55,0,37,37,37,,,,,,,,,,,None,236.70122309983708,236.70122309983708,236.70122309983708,236.70122309983708,236.70122309983708,236.70122309983708,f,0.34064690000377595,237.06840269989334,237.06840269989334,237.06840269989334,237.06840269989334,237.06840269989334,237.06840269989334,237.35098559991457,238.5841273998376,238.5841273998376,238.5841273998376,238.5841273998376,238.5841273998376,238.5841273998376,238.56725209997967,238.5841273998376,238.5841273998376,238.5841273998376,238.5841273998376,238.5841273998376,238.5841273998376,238.5841273998376,240.09922009985894,240.09922009985894,240.09922009985894,240.09922009985894,240.09922009985894,240.09922009985894,240.09922009985894,54,44,25,55,54,60,240.09922009985894,241.66677689994685,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
35,53,62,60,0,38,38,38,,,,,,,,,,,None,241.66677689994685,241.66677689994685,241.66677689994685,241.66677689994685,241.66677689994685,241.66677689994685,j,0.43495530006475747,242.1345500999596,242.1345500999596,242.1345500999596,242.1345500999596,242.1345500999596,242.1345500999596,242.41698460001498,244.43333150004037,244.43333150004037,244.43333150004037,244.43333150004037,244.43333150004037,244.43333150004037,244.41647759987973,244.43333150004037,244.43333150004037,244.43333150004037,244.43333150004037,244.43333150004037,244.43333150004037,244.43333150004037,246.7305923998356,246.7305923998356,246.7305923998356,246.7305923998356,246.7305923998356,246.7305923998356,246.7305923998356,62,53,35,60,60,60,246.7305923998356,248.58251239988022,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
28,53,62,61,0,39,39,39,,,,,,,,,,,None,248.58251239988022,248.58251239988022,248.58251239988022,248.58251239988022,248.58251239988022,248.58251239988022,j,0.24905059998854995,248.84926309995353,248.84926309995353,248.84926309995353,248.84926309995353,248.84926309995353,248.84926309995353,249.1327042998746,249.9986832998693,249.9986832998693,249.9986832998693,249.9986832998693,249.9986832998693,249.9986832998693,249.98197550000623,249.9986832998693,249.9986832998693,249.9986832998693,249.9986832998693,249.9986832998693,249.9986832998693,249.9986832998693,251.1468789000064,251.1468789000064,251.1468789000064,251.1468789000064,251.1468789000064,251.1468789000064,251.1468789000064,62,53,28,61,61,60,251.1468789000064,252.81503429985605,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
37,55,69,61,0,40,40,40,,,,,,,,,,,None,252.81503429985605,252.81503429985605,252.81503429985605,252.81503429985605,252.81503429985605,252.81503429985605,j,0.316065700026229,253.14839980006218,253.14839980006218,253.14839980006218,253.14839980006218,253.14839980006218,253.14839980006218,253.44873730000108,255.0147817998659,255.0147817998659,255.0147817998659,255.0147817998659,255.0147817998659,255.0147817998659,255.0147817998659,255.0147817998659,255.0147817998659,255.0147817998659,255.0147817998659,255.0147817998659,255.0147817998659,255.0147817998659,256.87897680001333,256.87897680001333,256.87897680001333,256.87897680001333,256.87897680001333,256.87897680001333,256.87897680001333,69,55,37,61,61,60,256.87897680001333,258.7801596999634,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
29,58,64,52,0,41,41,41,,,,,,,,,,,None,258.7801596999634,258.7801596999634,258.7801596999634,258.7801596999634,258.7801596999634,258.7801596999634,j,0.2657802999019623,259.06613409984857,259.06613409984857,259.06613409984857,259.06613409984857,259.06613409984857,259.06613409984857,259.3475140000228,260.73012389987707,260.73012389987707,260.73012389987707,260.73012389987707,260.73012389987707,260.73012389987707,260.7134068000596,260.73012389987707,260.73012389987707,260.73012389987707,260.73012389987707,260.73012389987707,260.73012389987707,260.73012389987707,262.3780143999029,262.3780143999029,262.3780143999029,262.3780143999029,262.3780143999029,262.3780143999029,262.3780143999029,64,58,29,52,52,60,262.3780143999029,263.94641759991646,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
33,51,70,57,0,42,42,42,,,,,,,,,,,None,263.94641759991646,263.94641759991646,263.94641759991646,263.94641759991646,263.94641759991646,263.94641759991646,f,0.3575950001832098,264.33145489986055,264.33145489986055,264.33145489986055,264.33145489986055,264.33145489986055,264.33145489986055,264.6127192999702,266.5961223000195,266.5961223000195,266.5961223000195,266.5961223000195,266.5961223000195,266.5961223000195,266.5796509999782,266.5961223000195,266.5961223000195,266.5961223000195,266.5961223000195,266.5961223000195,266.5961223000195,266.5961223000195,268.86066669994034,268.86066669994034,268.86066669994034,268.86066669994034,268.86066669994034,268.86066669994034,268.86066669994034,70,51,33,57,70,60,268.86066669994034,270.56146989995614,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
45,51,68,52,0,43,43,43,,,,,,,,,,,None,270.56146989995614,270.56146989995614,270.56146989995614,270.56146989995614,270.56146989995614,270.56146989995614,f,0.5930198000278324,271.18107259995304,271.18107259995304,271.18107259995304,271.18107259995304,271.18107259995304,271.18107259995304,271.4616369998548,272.81155809992924,272.81155809992924,272.81155809992924,272.81155809992924,272.81155809992924,272.81155809992924,272.79530030000024,272.81155809992924,272.81155809992924,272.81155809992924,272.81155809992924,272.81155809992924,272.81155809992924,272.81155809992924,274.4428109000437,274.4428109000437,274.4428109000437,274.4428109000437,274.4428109000437,274.4428109000437,274.4428109000437,68,51,45,52,68,60,274.4428109000437,276.3271317000035,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
34,54,68,52,0,44,44,44,,,,,,,,,,,None,276.3271317000035,276.3271317000035,276.3271317000035,276.3271317000035,276.3271317000035,276.3271317000035,f,0.35593959991820157,276.7121349000372,276.7121349000372,276.7121349000372,276.7121349000372,276.7121349000372,276.7121349000372,276.99398060003296,278.4774909999687,278.4774909999687,278.4774909999687,278.4774909999687,278.4774909999687,278.4774909999687,278.46049079997465,278.4774909999687,278.4774909999687,278.4774909999687,278.4774909999687,278.4774909999687,278.4774909999687,278.4774909999687,280.24171780003235,280.24171780003235,280.24171780003235,280.24171780003235,280.24171780003235,280.24171780003235,280.24171780003235,68,54,34,52,68,60,280.24171780003235,282.1431906998623,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
42,49,68,53,0,45,45,45,,,,,,,,,,,None,282.1431906998623,282.1431906998623,282.1431906998623,282.1431906998623,282.1431906998623,282.1431906998623,f,0.30024700006470084,282.47882979991846,282.47882979991846,282.47882979991846,282.47882979991846,282.47882979991846,282.47882979991846,282.7601409999188,284.70961220003664,284.70961220003664,284.70961220003664,284.70961220003664,284.70961220003664,284.70961220003664,284.6932138998527,284.70961220003664,284.70961220003664,284.70961220003664,284.70961220003664,284.70961220003664,284.70961220003664,284.70961220003664,286.94060039985925,286.94060039985925,286.94060039985925,286.94060039985925,286.94060039985925,286.94060039985925,286.94060039985925,68,49,42,53,68,60,286.94060039985925,288.7418666998856,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
46,55,66,53,0,46,46,46,,,,,,,,,,,None,288.7418666998856,288.7418666998856,288.7418666998856,288.7418666998856,288.7418666998856,288.7418666998856,f,0.3531782999634743,289.1298523999285,289.1298523999285,289.1298523999285,289.1298523999285,289.1298523999285,289.1298523999285,289.40871339989826,290.47522110003047,290.47522110003047,290.47522110003047,290.47522110003047,290.47522110003047,290.47522110003047,290.4585674998816,290.47522110003047,290.47522110003047,290.47522110003047,290.47522110003047,290.47522110003047,290.47522110003047,290.47522110003047,291.82339869998395,291.82339869998395,291.82339869998395,291.82339869998395,291.82339869998395,291.82339869998395,291.82339869998395,66,55,46,53,66,60,291.82339869998395,293.5745681000408,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
42,57,59,52,0,47,47,47,,,,,,,,,,,None,293.5745681000408,293.5745681000408,293.5745681000408,293.5745681000408,293.5745681000408,293.5745681000408,f,0.3811790000181645,293.9786590000149,293.9786590000149,293.9786590000149,293.9786590000149,293.9786590000149,293.9786590000149,294.27451099990867,296.24093069997616,296.24093069997616,296.24093069997616,296.24093069997616,296.24093069997616,296.24093069997616,296.24093069997616,296.24093069997616,296.24093069997616,296.24093069997616,296.24093069997616,296.24093069997616,296.24093069997616,296.24093069997616,298.5052763998974,298.5052763998974,298.5052763998974,298.5052763998974,298.5052763998974,298.5052763998974,298.5052763998974,59,57,42,52,59,60,298.5052763998974,300.1564853999298,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
48,51,58,57,0,48,48,48,,,,,,,,,,,None,300.1564853999298,300.1564853999298,300.1564853999298,300.1564853999298,300.1564853999298,300.1564853999298,f,0.2645096001215279,300.4402616999578,300.4402616999578,300.4402616999578,300.4402616999578,300.4402616999578,300.4402616999578,300.72370139998384,302.539609399857,302.539609399857,302.539609399857,302.539609399857,302.539609399857,302.539609399857,302.52314549987204,302.539609399857,302.539609399857,302.539609399857,302.539609399857,302.539609399857,302.539609399857,302.539609399857,304.6375531000085,304.6375531000085,304.6375531000085,304.6375531000085,304.6375531000085,304.6375531000085,304.6375531000085,58,51,48,57,58,60,304.6375531000085,306.50535780005157,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
44,52,59,62,0,49,49,49,,,,,,,,,,,None,306.50535780005157,306.50535780005157,306.50535780005157,306.50535780005157,306.50535780005157,306.50535780005157,j,0.23736120015382767,306.7725229000207,306.7725229000207,306.7725229000207,306.7725229000207,306.7725229000207,306.7725229000207,307.0554452999495,308.47216419992037,308.47216419992037,308.47216419992037,308.47216419992037,308.47216419992037,308.47216419992037,308.45542029989883,308.47216419992037,308.47216419992037,308.47216419992037,308.47216419992037,308.47216419992037,308.47216419992037,308.47216419992037,310.16999539989047,310.16999539989047,310.16999539989047,310.16999539989047,310.16999539989047,310.16999539989047,310.16999539989047,59,52,44,62,62,60,310.16999539989047,312.0876533999108,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
49,47,59,49,0,50,50,50,,,,,,,,,,,None,312.0876533999108,312.0876533999108,312.0876533999108,312.0876533999108,312.0876533999108,312.0876533999108,j,0.2830837999936193,312.3915868999902,312.3915868999902,312.3915868999902,312.3915868999902,312.3915868999902,312.3915868999902,312.68820620002225,314.6206722999923,314.6206722999923,314.6206722999923,314.6206722999923,314.6206722999923,314.6206722999923,314.6206722999923,314.6206722999923,314.6206722999923,314.6206722999923,314.6206722999923,314.6206722999923,314.6206722999923,314.6206722999923,316.852450999897,316.852450999897,316.852450999897,316.852450999897,316.852450999897,316.852450999897,316.852450999897,59,47,49,49,49,60,316.852450999897,318.63650929997675,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
50,55,57,57,0,51,51,51,,,,,,,,,,,None,318.63650929997675,318.63650929997675,318.63650929997675,318.63650929997675,318.63650929997675,318.63650929997675,f,0.2781677001621574,318.9383783999365,318.9383783999365,318.9383783999365,318.9383783999365,318.9383783999365,318.9383783999365,319.23665079986677,321.0864430000074,321.0864430000074,321.0864430000074,321.0864430000074,321.0864430000074,321.0864430000074,321.0864430000074,321.0864430000074,321.0864430000074,321.0864430000074,321.0864430000074,321.0864430000074,321.0864430000074,321.0864430000074,323.23447160003707,323.23447160003707,323.23447160003707,323.23447160003707,323.23447160003707,323.23447160003707,323.23447160003707,57,55,50,57,57,60,323.23447160003707,325.2021029999014,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
53,47,67,49,0,52,52,52,,,,,,,,,,,None,325.2021029999014,325.2021029999014,325.2021029999014,325.2021029999014,325.2021029999014,325.2021029999014,f,0.352142000105232,325.5856323998887,325.5856323998887,325.5856323998887,325.5856323998887,325.5856323998887,325.5856323998887,325.86932049994357,327.8185749000404,327.8185749000404,327.8185749000404,327.8185749000404,327.8185749000404,327.8185749000404,327.8018240998499,327.8185749000404,327.8185749000404,327.8185749000404,327.8185749000404,327.8185749000404,327.8185749000404,327.8185749000404,330.0498110000044,330.0498110000044,330.0498110000044,330.0498110000044,330.0498110000044,330.0498110000044,330.0498110000044,67,47,53,49,67,60,330.0498110000044,332.0337900999002,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
53,55,69,61,0,53,53,53,,,,,,,,,,,None,332.0337900999002,332.0337900999002,332.0337900999002,332.0337900999002,332.0337900999002,332.0337900999002,f,0.27539229998365045,332.33524729986675,332.33524729986675,332.33524729986675,332.33524729986675,332.33524729986675,332.33524729986675,332.634371999884,334.3342724998947,334.3342724998947,334.3342724998947,334.3342724998947,334.3342724998947,334.3342724998947,334.3342724998947,334.3342724998947,334.3342724998947,334.3342724998947,334.3342724998947,334.3342724998947,334.3342724998947,334.3342724998947,336.3324883999303,336.3324883999303,336.3324883999303,336.3324883999303,336.3324883999303,336.3324883999303,336.3324883999303,69,55,53,61,69,60,336.3324883999303,338.1500013000332,,,,,,,,,,,009,f,25,2023-05-13_18h14.16.751,RL,2022.2.5,60.24205258699676,
