arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
33,61,59,53,0,20,20,20,,,,,,,,,,,None,176.01917899999535,176.01917899999535,176.01917899999535,176.01917899999535,176.01917899999535,176.01917899999535,f,0.3221495999896433,176.3699592000048,176.3699592000048,176.3699592000048,176.3699592000048,176.3699592000048,176.3699592000048,176.65318219998153,178.28589719999582,178.28589719999582,178.28589719999582,178.28589719999582,178.28589719999582,178.28589719999582,178.2697465000092,178.28589719999582,178.28589719999582,178.28589719999582,178.28589719999582,178.28589719999582,178.28589719999582,178.28589719999582,180.2005754999991,180.2005754999991,180.2005754999991,180.2005754999991,180.2005754999991,180.2005754999991,180.2005754999991,59,33,53,61,59,70,180.2005754999991,182.03558100000373,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
36,48,59,56,0,21,21,21,,,,,,,,,,,None,182.03558100000373,182.03558100000373,182.03558100000373,182.03558100000373,182.03558100000373,182.03558100000373,i,0.4091016000020318,182.4696047999896,182.4696047999896,182.4696047999896,182.4696047999896,182.4696047999896,182.4696047999896,182.75174700000207,184.43492830000469,184.43492830000469,184.43492830000469,184.43492830000469,184.43492830000469,184.43492830000469,184.41853699999047,184.43492830000469,184.43492830000469,184.43492830000469,184.43492830000469,184.43492830000469,184.43492830000469,184.43492830000469,186.40003789999173,186.40003789999173,186.40003789999173,186.40003789999173,186.40003789999173,186.40003789999173,186.40003789999173,59,36,56,48,56,70,186.40003789999173,188.06729839998297,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
29,54,59,59,0,22,22,22,,,,,,,,,,,None,188.06729839998297,188.06729839998297,188.06729839998297,188.06729839998297,188.06729839998297,188.06729839998297,f,0.3125916999997571,188.40193429999636,188.40193429999636,188.40193429999636,188.40193429999636,188.40193429999636,188.40193429999636,188.70098570000846,190.7007110999839,190.7007110999839,190.7007110999839,190.7007110999839,190.7007110999839,190.7007110999839,190.7007110999839,190.7007110999839,190.7007110999839,190.7007110999839,190.7007110999839,190.7007110999839,190.7007110999839,190.7007110999839,192.99885780000477,192.99885780000477,192.99885780000477,192.99885780000477,192.99885780000477,192.99885780000477,192.99885780000477,59,29,59,54,59,70,192.99885780000477,194.54961170000024,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
29,56,52,51,0,23,23,23,,,,,,,,,,,None,194.54961170000024,194.54961170000024,194.54961170000024,194.54961170000024,194.54961170000024,194.54961170000024,f,0.33087579999119043,194.9012844999961,194.9012844999961,194.9012844999961,194.9012844999961,194.9012844999961,194.9012844999961,195.19984009998734,196.4493972999917,196.4493972999917,196.4493972999917,196.4493972999917,196.4493972999917,196.4493972999917,196.4493972999917,196.4493972999917,196.4493972999917,196.4493972999917,196.4493972999917,196.4493972999917,196.4493972999917,196.4493972999917,197.9973040999903,197.9973040999903,197.9973040999903,197.9973040999903,197.9973040999903,197.9973040999903,197.9973040999903,52,29,51,56,52,70,197.9973040999903,199.94860509998398,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
33,55,52,52,0,24,24,24,,,,,,,,,,,None,199.94860509998398,199.94860509998398,199.94860509998398,199.94860509998398,199.94860509998398,199.94860509998398,i,0.34321730001829565,200.3156655000057,200.3156655000057,200.3156655000057,200.3156655000057,200.3156655000057,200.3156655000057,200.5989286999975,202.03189409998595,202.03189409998595,202.03189409998595,202.03189409998595,202.03189409998595,202.03189409998595,202.01549439999508,202.03189409998595,202.03189409998595,202.03189409998595,202.03189409998595,202.03189409998595,202.03189409998595,202.03189409998595,203.74669339999673,203.74669339999673,203.74669339999673,203.74669339999673,203.74669339999673,203.74669339999673,203.74669339999673,52,33,52,55,52,70,203.74669339999673,205.66420639998978,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
50,56,59,54,0,25,25,25,,,,,,,,,,,None,205.66420639998978,205.66420639998978,205.66420639998978,205.66420639998978,205.66420639998978,205.66420639998978,r,0.18355489999521524,205.8813603000017,205.8813603000017,205.8813603000017,205.8813603000017,205.8813603000017,205.8813603000017,206.16444039999624,208.06426690000808,208.06426690000808,208.06426690000808,208.06426690000808,208.06426690000808,208.06426690000808,208.04762880000635,208.06426690000808,208.06426690000808,208.06426690000808,208.06426690000808,208.06426690000808,208.06426690000808,208.06426690000808,210.26241039999877,210.26241039999877,210.26241039999877,210.26241039999877,210.26241039999877,210.26241039999877,210.26241039999877,59,50,54,56,50,70,210.26241039999877,211.9132610000088,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
32,49,49,64,0,26,26,26,,,,,,,,,,,None,211.9132610000088,211.9132610000088,211.9132610000088,211.9132610000088,211.9132610000088,211.9132610000088,j,0.32994399999734014,212.26365079998504,212.26365079998504,212.26365079998504,212.26365079998504,212.26365079998504,212.26365079998504,212.54685749998316,214.49658390000695,214.49658390000695,214.49658390000695,214.49658390000695,214.49658390000695,214.49658390000695,214.48000159999356,214.49658390000695,214.49658390000695,214.49658390000695,214.49658390000695,214.49658390000695,214.49658390000695,214.49658390000695,216.7276220000058,216.7276220000058,216.7276220000058,216.7276220000058,216.7276220000058,216.7276220000058,216.7276220000058,49,32,64,49,49,70,216.7276220000058,218.59539820000646,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
39,45,54,68,0,27,27,27,,,,,,,,,,,None,218.59539820000646,218.59539820000646,218.59539820000646,218.59539820000646,218.59539820000646,218.59539820000646,f,0.2871776999963913,218.91222520000883,218.91222520000883,218.91222520000883,218.91222520000883,218.91222520000883,218.91222520000883,219.19555189998937,220.77832290000515,220.77832290000515,220.77832290000515,220.77832290000515,220.77832290000515,220.77832290000515,220.76203159999568,220.77832290000515,220.77832290000515,220.77832290000515,220.77832290000515,220.77832290000515,220.77832290000515,220.77832290000515,222.64303649999783,222.64303649999783,222.64303649999783,222.64303649999783,222.64303649999783,222.64303649999783,222.64303649999783,54,39,68,45,54,70,222.64303649999783,224.16123130000778,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
39,42,58,58,0,28,28,28,,,,,,,,,,,None,224.16123130000778,224.16123130000778,224.16123130000778,224.16123130000778,224.16123130000778,224.16123130000778,j,0.3717663999996148,224.5622619999922,224.5622619999922,224.5622619999922,224.5622619999922,224.5622619999922,224.5622619999922,224.84481449998566,226.72735699999612,226.72735699999612,226.72735699999612,226.72735699999612,226.72735699999612,226.72735699999612,226.71077820000937,226.72735699999612,226.72735699999612,226.72735699999612,226.72735699999612,226.72735699999612,226.72735699999612,226.72735699999612,228.89196330000414,228.89196330000414,228.89196330000414,228.89196330000414,228.89196330000414,228.89196330000414,228.89196330000414,58,39,58,42,42,70,228.89196330000414,230.4599062000052,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
32,44,56,55,0,29,29,29,,,,,,,,,,,None,230.4599062000052,230.4599062000052,230.4599062000052,230.4599062000052,230.4599062000052,230.4599062000052,i,0.20102760000736453,230.6769573999918,230.6769573999918,230.6769573999918,230.6769573999918,230.6769573999918,230.6769573999918,230.97720890000346,231.87664489998133,231.87664489998133,231.87664489998133,231.87664489998133,231.87664489998133,231.87664489998133,231.87664489998133,231.87664489998133,231.87664489998133,231.87664489998133,231.87664489998133,231.87664489998133,231.87664489998133,231.87664489998133,233.07454430000507,233.07454430000507,233.07454430000507,233.07454430000507,233.07454430000507,233.07454430000507,233.07454430000507,56,32,55,44,55,70,233.07454430000507,234.85937039999408,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
44,44,58,64,0,30,30,30,,,,,,,,,,,None,234.85937039999408,234.85937039999408,234.85937039999408,234.85937039999408,234.85937039999408,234.85937039999408,f,0.2783140999963507,235.1596789000032,235.1596789000032,235.1596789000032,235.1596789000032,235.1596789000032,235.1596789000032,235.45892619999358,236.29222239999217,236.29222239999217,236.29222239999217,236.29222239999217,236.29222239999217,236.29222239999217,236.29222239999217,236.29222239999217,236.29222239999217,236.29222239999217,236.29222239999217,236.29222239999217,236.29222239999217,236.29222239999217,237.4240971999825,237.4240971999825,237.4240971999825,237.4240971999825,237.4240971999825,237.4240971999825,237.4240971999825,58,44,64,44,58,70,237.4240971999825,239.25819090000005,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
37,42,51,59,0,31,31,31,,,,,,,,,,,None,239.25819090000005,239.25819090000005,239.25819090000005,239.25819090000005,239.25819090000005,239.25819090000005,f,0.33827179999207146,239.62619360000826,239.62619360000826,239.62619360000826,239.62619360000826,239.62619360000826,239.62619360000826,239.9250955999887,241.20802130000084,241.20802130000084,241.20802130000084,241.20802130000084,241.20802130000084,241.20802130000084,241.20802130000084,241.20802130000084,241.20802130000084,241.20802130000084,241.20802130000084,241.20802130000084,241.20802130000084,241.20802130000084,242.78972420000355,242.78972420000355,242.78972420000355,242.78972420000355,242.78972420000355,242.78972420000355,242.78972420000355,51,37,59,42,51,70,242.78972420000355,244.35771469998872,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
42,44,53,65,0,32,32,32,,,,,,,,,,,None,244.35771469998872,244.35771469998872,244.35771469998872,244.35771469998872,244.35771469998872,244.35771469998872,i,0.23645359999500215,244.62439789998461,244.62439789998461,244.62439789998461,244.62439789998461,244.62439789998461,244.62439789998461,244.90771639999002,245.89083180000307,245.89083180000307,245.89083180000307,245.89083180000307,245.89083180000307,245.89083180000307,245.87409090000438,245.89083180000307,245.89083180000307,245.89083180000307,245.89083180000307,245.89083180000307,245.89083180000307,245.89083180000307,247.1554530999856,247.1554530999856,247.1554530999856,247.1554530999856,247.1554530999856,247.1554530999856,247.1554530999856,53,42,65,44,65,70,247.1554530999856,248.89001679999637,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
42,35,52,67,0,33,33,33,,,,,,,,,,,None,248.89001679999637,248.89001679999637,248.89001679999637,248.89001679999637,248.89001679999637,248.89001679999637,i,0.4131632999924477,249.32446259999415,249.32446259999415,249.32446259999415,249.32446259999415,249.32446259999415,249.32446259999415,249.60711799998535,250.84033619999536,250.84033619999536,250.84033619999536,250.84033619999536,250.84033619999536,250.84033619999536,250.82351479999488,250.84033619999536,250.84033619999536,250.84033619999536,250.84033619999536,250.84033619999536,250.84033619999536,250.84033619999536,252.35471339998185,252.35471339998185,252.35471339998185,252.35471339998185,252.35471339998185,252.35471339998185,252.35471339998185,52,42,67,35,67,70,252.35471339998185,253.90583750000224,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
45,38,58,64,0,34,34,34,,,,,,,,,,,None,253.90583750000224,253.90583750000224,253.90583750000224,253.90583750000224,253.90583750000224,253.90583750000224,i,0.38345560000743717,254.32679449999705,254.32679449999705,254.32679449999705,254.32679449999705,254.32679449999705,254.32679449999705,254.606428900006,256.3721765000082,256.3721765000082,256.3721765000082,256.3721765000082,256.3721765000082,256.3721765000082,256.3557337000093,256.3721765000082,256.3721765000082,256.3721765000082,256.3721765000082,256.3721765000082,256.3721765000082,256.3721765000082,258.42032069998095,258.42032069998095,258.42032069998095,258.42032069998095,258.42032069998095,258.42032069998095,258.42032069998095,58,45,64,38,64,70,258.42032069998095,260.3876301999844,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
49,33,52,67,0,35,35,35,,,,,,,,,,,None,260.3876301999844,260.3876301999844,260.3876301999844,260.3876301999844,260.3876301999844,260.3876301999844,i,0.46601469998131506,260.87338000000454,260.87338000000454,260.87338000000454,260.87338000000454,260.87338000000454,260.87338000000454,261.17172589999973,262.15492959998664,262.15492959998664,262.15492959998664,262.15492959998664,262.15492959998664,262.15492959998664,262.15492959998664,262.15492959998664,262.15492959998664,262.15492959998664,262.15492959998664,262.15492959998664,262.15492959998664,262.15492959998664,263.43620649998775,263.43620649998775,263.43620649998775,263.43620649998775,263.43620649998775,263.43620649998775,263.43620649998775,52,49,67,33,67,70,263.43620649998775,265.20365599999786,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
55,40,48,65,0,36,36,36,,,,,,,,,,,None,265.20365599999786,265.20365599999786,265.20365599999786,265.20365599999786,265.20365599999786,265.20365599999786,i,0.38873759997659363,265.62109669999336,265.62109669999336,265.62109669999336,265.62109669999336,265.62109669999336,265.62109669999336,265.9041167999967,266.7871804999886,266.7871804999886,266.7871804999886,266.7871804999886,266.7871804999886,266.7871804999886,266.77106279999134,266.7871804999886,266.7871804999886,266.7871804999886,266.7871804999886,266.7871804999886,266.7871804999886,266.7871804999886,267.9519489000086,267.9519489000086,267.9519489000086,267.9519489000086,267.9519489000086,267.9519489000086,267.9519489000086,48,55,65,40,65,70,267.9519489000086,269.83631719998084,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
42,35,51,71,0,37,37,37,,,,,,,,,,,None,269.83631719998084,269.83631719998084,269.83631719998084,269.83631719998084,269.83631719998084,269.83631719998084,i,0.08197180001297966,269.9384034999821,269.9384034999821,269.9384034999821,269.9384034999821,269.9384034999821,269.9384034999821,270.2200045000063,271.95289640000556,271.95289640000556,271.95289640000556,271.95289640000556,271.95289640000556,271.95289640000556,271.9199023999972,271.95289640000556,271.95289640000556,271.95289640000556,271.95289640000556,271.95289640000556,271.95289640000556,271.95289640000556,273.9513619999925,273.9513619999925,273.9513619999925,273.9513619999925,273.9513619999925,273.9513619999925,273.9513619999925,51,42,71,35,71,70,273.9513619999925,275.6850715999899,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
41,45,54,81,0,38,38,38,,,,,,,,,,,None,275.6850715999899,275.6850715999899,275.6850715999899,275.6850715999899,275.6850715999899,275.6850715999899,i,0.27955649999785237,275.98726379999425,275.98726379999425,275.98726379999425,275.98726379999425,275.98726379999425,275.98726379999425,276.28577660000883,277.1186717999808,277.1186717999808,277.1186717999808,277.1186717999808,277.1186717999808,277.1186717999808,277.1186717999808,277.1186717999808,277.1186717999808,277.1186717999808,277.1186717999808,277.1186717999808,277.1186717999808,277.1186717999808,278.2500204999815,278.2500204999815,278.2500204999815,278.2500204999815,278.2500204999815,278.2500204999815,278.2500204999815,54,41,81,45,81,70,278.2500204999815,279.90133359999163,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
44,43,50,76,0,39,39,39,,,,,,,,,,,None,279.90133359999163,279.90133359999163,279.90133359999163,279.90133359999163,279.90133359999163,279.90133359999163,i,0.4870789000124205,280.41832589998376,280.41832589998376,280.41832589998376,280.41832589998376,280.41832589998376,280.41832589998376,280.7180733999994,282.2013536999875,282.2013536999875,282.2013536999875,282.2013536999875,282.2013536999875,282.2013536999875,282.2013536999875,282.2013536999875,282.2013536999875,282.2013536999875,282.2013536999875,282.2013536999875,282.2013536999875,282.2013536999875,283.98251070000697,283.98251070000697,283.98251070000697,283.98251070000697,283.98251070000697,283.98251070000697,283.98251070000697,50,44,76,43,76,70,283.98251070000697,285.8505848000059,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
42,37,58,65,0,40,40,40,,,,,,,,,,,None,285.8505848000059,285.8505848000059,285.8505848000059,285.8505848000059,285.8505848000059,285.8505848000059,i,0.2478246999962721,286.1202034000016,286.1202034000016,286.1202034000016,286.1202034000016,286.1202034000016,286.1202034000016,286.40052940000896,288.150332899997,288.150332899997,288.150332899997,288.150332899997,288.150332899997,288.150332899997,288.1339415999828,288.150332899997,288.150332899997,288.150332899997,288.150332899997,288.150332899997,288.150332899997,288.150332899997,290.1816411000036,290.1816411000036,290.1816411000036,290.1816411000036,290.1816411000036,290.1816411000036,290.1816411000036,58,42,65,37,65,70,290.1816411000036,292.1159236000094,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
55,41,55,73,0,41,41,41,,,,,,,,,,,None,292.1159236000094,292.1159236000094,292.1159236000094,292.1159236000094,292.1159236000094,292.1159236000094,i,0.24353139998856932,292.3829393000051,292.3829393000051,292.3829393000051,292.3829393000051,292.3829393000051,292.3829393000051,292.66571719999774,294.366096999991,294.366096999991,294.366096999991,294.366096999991,294.366096999991,294.366096999991,294.3492571999959,294.366096999991,294.366096999991,294.366096999991,294.366096999991,294.366096999991,294.366096999991,294.366096999991,296.34684339998057,296.34684339998057,296.34684339998057,296.34684339998057,296.34684339998057,296.34684339998057,296.34684339998057,55,55,73,41,73,70,296.34684339998057,297.96496630000183,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
43,34,54,65,0,42,42,42,,,,,,,,,,,None,297.96496630000183,297.96496630000183,297.96496630000183,297.96496630000183,297.96496630000183,297.96496630000183,i,0.31089669998618774,298.3006988999841,298.3006988999841,298.3006988999841,298.3006988999841,298.3006988999841,298.3006988999841,298.5985311999975,299.6146325999871,299.6146325999871,299.6146325999871,299.6146325999871,299.6146325999871,299.6146325999871,299.6146325999871,299.6146325999871,299.6146325999871,299.6146325999871,299.6146325999871,299.6146325999871,299.6146325999871,299.6146325999871,300.9297494000057,300.9297494000057,300.9297494000057,300.9297494000057,300.9297494000057,300.9297494000057,300.9297494000057,54,43,65,34,65,70,300.9297494000057,302.7473187999858,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
51,30,53,65,0,43,43,43,,,,,,,,,,,None,302.7473187999858,302.7473187999858,302.7473187999858,302.7473187999858,302.7473187999858,302.7473187999858,i,0.3570794000115711,303.13101809998625,303.13101809998625,303.13101809998625,303.13101809998625,303.13101809998625,303.13101809998625,303.41454769999837,304.7138895999815,304.7138895999815,304.7138895999815,304.7138895999815,304.7138895999815,304.7138895999815,304.69699820000096,304.7138895999815,304.7138895999815,304.7138895999815,304.7138895999815,304.7138895999815,304.7138895999815,304.7138895999815,306.29558069998166,306.29558069998166,306.29558069998166,306.29558069998166,306.29558069998166,306.29558069998166,306.29558069998166,53,51,65,30,65,70,306.29558069998166,308.1963189000089,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
47,38,53,69,0,44,44,44,,,,,,,,,,,None,308.1963189000089,308.1963189000089,308.1963189000089,308.1963189000089,308.1963189000089,308.1963189000089,i,0.08848859998397529,308.3133106000023,308.3133106000023,308.3133106000023,308.3133106000023,308.3133106000023,308.3133106000023,308.5969861999911,309.8962276999955,309.8962276999955,309.8962276999955,309.8962276999955,309.8962276999955,309.8962276999955,309.8796291000035,309.8962276999955,309.8962276999955,309.8962276999955,309.8962276999955,309.8962276999955,309.8962276999955,309.8962276999955,311.4777805999911,311.4777805999911,311.4777805999911,311.4777805999911,311.4777805999911,311.4777805999911,311.4777805999911,53,47,69,38,69,70,311.4777805999911,313.2125368999841,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
42,42,50,67,0,45,45,45,,,,,,,,,,,None,313.2125368999841,313.2125368999841,313.2125368999841,313.2125368999841,313.2125368999841,313.2125368999841,i,0.06745599998976104,313.3159337999823,313.3159337999823,313.3159337999823,313.3159337999823,313.3159337999823,313.3159337999823,313.59607299999334,314.96201829999336,314.96201829999336,314.96201829999336,314.96201829999336,314.96201829999336,314.96201829999336,314.9452392999956,314.96201829999336,314.96201829999336,314.96201829999336,314.96201829999336,314.96201829999336,314.96201829999336,314.96201829999336,316.6100429999933,316.6100429999933,316.6100429999933,316.6100429999933,316.6100429999933,316.6100429999933,316.6100429999933,50,42,67,42,67,70,316.6100429999933,318.1448054999928,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
39,32,54,61,0,46,46,46,,,,,,,,,,,None,318.1448054999928,318.1448054999928,318.1448054999928,318.1448054999928,318.1448054999928,318.1448054999928,i,0.31422110000858083,318.47914569999557,318.47914569999557,318.47914569999557,318.47914569999557,318.47914569999557,318.47914569999557,318.7619225999806,319.661231999984,319.661231999984,319.661231999984,319.661231999984,319.661231999984,319.661231999984,319.6446653000021,319.661231999984,319.661231999984,319.661231999984,319.661231999984,319.661231999984,319.661231999984,319.661231999984,320.8427574999805,320.8427574999805,320.8427574999805,320.8427574999805,320.8427574999805,320.8427574999805,320.8427574999805,54,39,61,32,61,70,320.8427574999805,322.4773091999814,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
52,42,49,64,0,47,47,47,,,,,,,,,,,None,322.4773091999814,322.4773091999814,322.4773091999814,322.4773091999814,322.4773091999814,322.4773091999814,i,0.2924417999747675,322.7949187000049,322.7949187000049,322.7949187000049,322.7949187000049,322.7949187000049,322.7949187000049,323.09413979999954,324.3603157000034,324.3603157000034,324.3603157000034,324.3603157000034,324.3603157000034,324.3603157000034,324.3603157000034,324.3603157000034,324.3603157000034,324.3603157000034,324.3603157000034,324.3603157000034,324.3603157000034,324.3603157000034,325.9249811999907,325.9249811999907,325.9249811999907,325.9249811999907,325.9249811999907,325.9249811999907,325.9249811999907,49,52,64,42,64,70,325.9249811999907,327.9097860000038,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
46,37,46,59,0,48,48,48,,,,,,,,,,,None,327.9097860000038,327.9097860000038,327.9097860000038,327.9097860000038,327.9097860000038,327.9097860000038,i,0.4169300000066869,328.363128099998,328.363128099998,328.363128099998,328.363128099998,328.363128099998,328.363128099998,328.64295209999545,330.34275350000826,330.34275350000826,330.34275350000826,330.34275350000826,330.34275350000826,330.34275350000826,330.3095527999976,330.34275350000826,330.34275350000826,330.34275350000826,330.34275350000826,330.34275350000826,330.34275350000826,330.34275350000826,332.32383049998316,332.32383049998316,332.32383049998316,332.32383049998316,332.32383049998316,332.32383049998316,332.32383049998316,46,46,59,37,59,70,332.32383049998316,334.10834360000445,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
43,46,51,66,0,49,49,49,,,,,,,,,,,None,334.10834360000445,334.10834360000445,334.10834360000445,334.10834360000445,334.10834360000445,334.10834360000445,f,0.3449813000042923,334.4762258999981,334.4762258999981,334.4762258999981,334.4762258999981,334.4762258999981,334.4762258999981,334.75884190000943,336.5084855000023,336.5084855000023,336.5084855000023,336.5084855000023,336.5084855000023,336.5084855000023,336.49203520000447,336.5084855000023,336.5084855000023,336.5084855000023,336.5084855000023,336.5084855000023,336.5084855000023,336.5084855000023,338.5398632999859,338.5398632999859,338.5398632999859,338.5398632999859,338.5398632999859,338.5398632999859,338.5398632999859,51,43,66,46,51,70,338.5398632999859,340.40739269999904,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
53,47,47,66,0,50,50,50,,,,,,,,,,,None,340.40739269999904,340.40739269999904,340.40739269999904,340.40739269999904,340.40739269999904,340.40739269999904,i,0.30241879998357035,340.74342769998475,340.74342769998475,340.74342769998475,340.74342769998475,340.74342769998475,340.74342769998475,341.0247687000083,342.6409454999957,342.6409454999957,342.6409454999957,342.6409454999957,342.6409454999957,342.6409454999957,342.6243076999963,342.6409454999957,342.6409454999957,342.6409454999957,342.6409454999957,342.6409454999957,342.6409454999957,342.6409454999957,344.5222328999953,344.5222328999953,344.5222328999953,344.5222328999953,344.5222328999953,344.5222328999953,344.5222328999953,47,53,66,47,66,70,344.5222328999953,346.3396519999951,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
48,46,59,65,0,51,51,51,,,,,,,,,,,None,346.3396519999951,346.3396519999951,346.3396519999951,346.3396519999951,346.3396519999951,346.3396519999951,i,0.29907120001735166,346.65858359998674,346.65858359998674,346.65858359998674,346.65858359998674,346.65858359998674,346.65858359998674,346.9567326999968,348.77305909999995,348.77305909999995,348.77305909999995,348.77305909999995,348.77305909999995,348.77305909999995,348.77305909999995,348.77305909999995,348.77305909999995,348.77305909999995,348.77305909999995,348.77305909999995,348.77305909999995,348.77305909999995,350.8874116000079,350.8874116000079,350.8874116000079,350.8874116000079,350.8874116000079,350.8874116000079,350.8874116000079,59,48,65,46,65,70,350.8874116000079,352.7216836999869,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
47,53,51,69,0,52,52,52,,,,,,,,,,,None,352.7216836999869,352.7216836999869,352.7216836999869,352.7216836999869,352.7216836999869,352.7216836999869,i,0.33131629999843426,353.07249269998283,353.07249269998283,353.07249269998283,353.07249269998283,353.07249269998283,353.07249269998283,353.35588960000314,354.8553413999907,354.8553413999907,354.8553413999907,354.8553413999907,354.8553413999907,354.8553413999907,354.8385939,354.8553413999907,354.8553413999907,354.8553413999907,354.8553413999907,354.8553413999907,354.8553413999907,354.8553413999907,356.63687719998416,356.63687719998416,356.63687719998416,356.63687719998416,356.63687719998416,356.63687719998416,356.63687719998416,51,47,69,53,69,70,356.63687719998416,358.3042101000028,,,,,,,,,,,,,,,,,,,,３３６,f,２４,2023-05-21_11h34.13.883,RL,2022.2.5,60.03564916385562,
