arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,bigx.started,bigx.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,28.412188800022705,28.412188800022705,space,4.146125300001586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
40,48,60,38,0,71,71,71,,,,,,,,,,,None,447.03965300001437,447.03965300001437,447.03965300001437,447.03965300001437,447.03965300001437,447.03965300001437,r,0.2291593000118155,447.28980730002513,447.28980730002513,447.28980730002513,447.28980730002513,447.28980730002513,447.28980730002513,447.5730048000114,449.42237840002053,449.42237840002053,449.42237840002053,449.42237840002053,449.42237840002053,449.42237840002053,449.4053757000074,449.42237840002053,449.42237840002053,449.42237840002053,449.42237840002053,449.42237840002053,449.42237840002053,449.42237840002053,451.5538756000169,451.5538756000169,451.5538756000169,451.5538756000169,451.5538756000169,451.5538756000169,451.5538756000169,48,60,40,38,60,70,451.5538756000169,453.12131480002427,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
44,49,59,36,0,72,72,72,,,,,,,,,,,None,453.12131480002427,453.12131480002427,453.12131480002427,453.12131480002427,453.12131480002427,453.12131480002427,r,0.3470384000102058,453.488482500019,453.488482500019,453.488482500019,453.488482500019,453.488482500019,453.488482500019,453.7716577000101,455.28789500001585,455.28789500001585,455.28789500001585,455.28789500001585,455.28789500001585,455.28789500001585,455.2713146000169,455.28789500001585,455.28789500001585,455.28789500001585,455.28789500001585,455.28789500001585,455.28789500001585,455.28789500001585,457.0862355999998,457.0862355999998,457.0862355999998,457.0862355999998,457.0862355999998,457.0862355999998,457.0862355999998,49,59,44,36,59,70,457.0862355999998,458.9043660000025,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
44,43,61,45,0,73,73,73,,,,,,,,,,,None,458.9043660000025,458.9043660000025,458.9043660000025,458.9043660000025,458.9043660000025,458.9043660000025,r,0.4700431999808643,459.40567110001575,459.40567110001575,459.40567110001575,459.40567110001575,459.40567110001575,459.40567110001575,459.7038451000117,460.73722090001684,460.73722090001684,460.73722090001684,460.73722090001684,460.73722090001684,460.73722090001684,460.73722090001684,460.73722090001684,460.73722090001684,460.73722090001684,460.73722090001684,460.73722090001684,460.73722090001684,460.73722090001684,462.0688310000114,462.0688310000114,462.0688310000114,462.0688310000114,462.0688310000114,462.0688310000114,462.0688310000114,43,61,44,45,61,70,462.0688310000114,463.6029790000175,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
38,53,59,41,0,74,74,74,,,,,,,,,,,None,463.6029790000175,463.6029790000175,463.6029790000175,463.6029790000175,463.6029790000175,463.6029790000175,r,0.3072730000130832,463.93681010001455,463.93681010001455,463.93681010001455,463.93681010001455,463.93681010001455,463.93681010001455,464.22014520000084,466.11990109999897,466.11990109999897,466.11990109999897,466.11990109999897,466.11990109999897,466.11990109999897,466.1032778000226,466.11990109999897,466.11990109999897,466.11990109999897,466.11990109999897,466.11990109999897,466.11990109999897,466.11990109999897,468.3009523000219,468.3009523000219,468.3009523000219,468.3009523000219,468.3009523000219,468.3009523000219,468.3009523000219,53,59,38,41,59,70,468.3009523000219,470.21774079999886,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
39,36,56,42,0,75,75,75,,,,,,,,,,,q,483.06609249999747,483.06609249999747,483.06609249999747,483.06609249999747,483.06609249999747,483.06609249999747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,56,39,42,0,70,490.58036730001913,492.13165920000756,470.21774079999886,470.21774079999886,7.812521999992896,478.05127419999917,478.05127419999917,483.06609249999747,483.06609249999747,484.5669128000154,490.58036730001913,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
51,47,48,41,0,76,76,76,,,,,,,,,,,None,492.13165920000756,492.13165920000756,492.13165920000756,492.13165920000756,492.13165920000756,492.13165920000756,r,0.2712208000011742,492.434614400001,492.434614400001,492.434614400001,492.434614400001,492.434614400001,492.434614400001,492.73165830000653,494.0812690000166,494.0812690000166,494.0812690000166,494.0812690000166,494.0812690000166,494.0812690000166,494.0646553999977,494.0812690000166,494.0812690000166,494.0812690000166,494.0812690000166,494.0812690000166,494.0812690000166,494.0812690000166,495.71253550000256,495.71253550000256,495.71253550000256,495.71253550000256,495.71253550000256,495.71253550000256,495.71253550000256,47,48,51,41,48,70,495.71253550000256,497.463527600019,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
42,48,50,42,0,77,77,77,,,,,,,,,,,None,497.463527600019,497.463527600019,497.463527600019,497.463527600019,497.463527600019,497.463527600019,i,0.3991817999922205,497.88251590001164,497.88251590001164,497.88251590001164,497.88251590001164,497.88251590001164,497.88251590001164,498.1810759000073,499.9305274000217,499.9305274000217,499.9305274000217,499.9305274000217,499.9305274000217,499.9305274000217,499.9305274000217,499.9305274000217,499.9305274000217,499.9305274000217,499.9305274000217,499.9305274000217,499.9305274000217,499.9305274000217,501.97818790000747,501.97818790000747,501.97818790000747,501.97818790000747,501.97818790000747,501.97818790000747,501.97818790000747,48,50,42,42,42,70,501.97818790000747,503.87964250001824,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
34,43,49,37,0,78,78,78,,,,,,,,,,,None,503.87964250001824,503.87964250001824,503.87964250001824,503.87964250001824,503.87964250001824,503.87964250001824,j,0.25454789999639615,504.1646697000251,504.1646697000251,504.1646697000251,504.1646697000251,504.1646697000251,504.1646697000251,504.4466278000036,506.4293061000062,506.4293061000062,506.4293061000062,506.4293061000062,506.4293061000062,506.4293061000062,506.41280910000205,506.4293061000062,506.4293061000062,506.4293061000062,506.4293061000062,506.4293061000062,506.4293061000062,506.4293061000062,508.69406200002413,508.69406200002413,508.69406200002413,508.69406200002413,508.69406200002413,508.69406200002413,508.69406200002413,43,49,34,37,37,70,508.69406200002413,510.3611499000108,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
36,36,43,42,0,79,79,79,,,,,,,,,,,None,510.3611499000108,510.3611499000108,510.3611499000108,510.3611499000108,510.3611499000108,510.3611499000108,f,0.24716579998494126,510.6319887000136,510.6319887000136,510.6319887000136,510.6319887000136,510.6319887000136,510.6319887000136,510.9285256000003,512.8613636000082,512.8613636000082,512.8613636000082,512.8613636000082,512.8613636000082,512.8613636000082,512.8613636000082,512.8613636000082,512.8613636000082,512.8613636000082,512.8613636000082,512.8613636000082,512.8613636000082,512.8613636000082,515.092521500017,515.092521500017,515.092521500017,515.092521500017,515.092521500017,515.092521500017,515.092521500017,36,43,36,42,36,70,515.092521500017,516.7609107000171,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
41,40,60,46,0,80,80,80,,,,,,,,,,,None,516.7609107000171,516.7609107000171,516.7609107000171,516.7609107000171,516.7609107000171,516.7609107000171,r,0.2733216999913566,517.0609419000102,517.0609419000102,517.0609419000102,517.0609419000102,517.0609419000102,517.0609419000102,517.3606366000022,519.2103372999991,519.2103372999991,519.2103372999991,519.2103372999991,519.2103372999991,519.2103372999991,519.2103372999991,519.2103372999991,519.2103372999991,519.2103372999991,519.2103372999991,519.2103372999991,519.2103372999991,519.2103372999991,521.3583199999994,521.3583199999994,521.3583199999994,521.3583199999994,521.3583199999994,521.3583199999994,521.3583199999994,40,60,41,46,60,70,521.3583199999994,523.109672200022,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
36,44,58,50,0,81,81,81,,,,,,,,,,,None,523.109672200022,523.109672200022,523.109672200022,523.109672200022,523.109672200022,523.109672200022,r,0.2485166999977082,523.3776623000158,523.3776623000158,523.3776623000158,523.3776623000158,523.3776623000158,523.3776623000158,523.6762305000157,525.0593193000241,525.0593193000241,525.0593193000241,525.0593193000241,525.0593193000241,525.0593193000241,525.0593193000241,525.0593193000241,525.0593193000241,525.0593193000241,525.0593193000241,525.0593193000241,525.0593193000241,525.0593193000241,526.7409439000185,526.7409439000185,526.7409439000185,526.7409439000185,526.7409439000185,526.7409439000185,526.7409439000185,44,58,36,50,58,70,526.7409439000185,528.4752883000183,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
42,26,48,60,0,82,82,82,,,,,,,,,,,None,528.4752883000183,528.4752883000183,528.4752883000183,528.4752883000183,528.4752883000183,528.4752883000183,r,0.2384380000003148,528.7437867000117,528.7437867000117,528.7437867000117,528.7437867000117,528.7437867000117,528.7437867000117,529.0419881000125,530.6417492000037,530.6417492000037,530.6417492000037,530.6417492000037,530.6417492000037,530.6417492000037,530.6417492000037,530.6417492000037,530.6417492000037,530.6417492000037,530.6417492000037,530.6417492000037,530.6417492000037,530.6417492000037,532.540190700005,532.540190700005,532.540190700005,532.540190700005,532.540190700005,532.540190700005,532.540190700005,26,48,42,60,48,70,532.540190700005,534.1243979000137,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
38,37,54,48,0,83,83,83,,,,,,,,,,,None,534.1243979000137,534.1243979000137,534.1243979000137,534.1243979000137,534.1243979000137,534.1243979000137,r,0.3325075000175275,534.4759247000038,534.4759247000038,534.4759247000038,534.4759247000038,534.4759247000038,534.4759247000038,534.7578942000109,536.0573472999968,536.0573472999968,536.0573472999968,536.0573472999968,536.0573472999968,536.0573472999968,536.040593600017,536.0573472999968,536.0573472999968,536.0573472999968,536.0573472999968,536.0573472999968,536.0573472999968,536.0573472999968,537.6391750000184,537.6391750000184,537.6391750000184,537.6391750000184,537.6391750000184,537.6391750000184,537.6391750000184,37,54,38,48,54,70,537.6391750000184,539.4566578000085,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
39,35,47,48,0,84,84,84,,,,,,,,,,,None,539.4566578000085,539.4566578000085,539.4566578000085,539.4566578000085,539.4566578000085,539.4566578000085,r,0.2922799999942072,539.7742511999968,539.7742511999968,539.7742511999968,539.7742511999968,539.7742511999968,539.7742511999968,540.0569510000059,541.2398168000218,541.2398168000218,541.2398168000218,541.2398168000218,541.2398168000218,541.2398168000218,541.2235272999969,541.2398168000218,541.2398168000218,541.2398168000218,541.2398168000218,541.2398168000218,541.2398168000218,541.2398168000218,542.7045388999977,542.7045388999977,542.7045388999977,542.7045388999977,542.7045388999977,542.7045388999977,542.7045388999977,35,47,39,48,47,70,542.7045388999977,544.4387087000068,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
38,29,51,57,0,85,85,85,,,,,,,,,,,None,544.4387087000068,544.4387087000068,544.4387087000068,544.4387087000068,544.4387087000068,544.4387087000068,r,0.8311065000016242,545.289677599998,545.289677599998,545.289677599998,545.289677599998,545.289677599998,545.289677599998,545.5726398999977,546.7056331000058,546.7056331000058,546.7056331000058,546.7056331000058,546.7056331000058,546.7056331000058,546.6892297000159,546.7056331000058,546.7056331000058,546.7056331000058,546.7056331000058,546.7056331000058,546.7056331000058,546.7056331000058,548.1200498000253,548.1200498000253,548.1200498000253,548.1200498000253,548.1200498000253,548.1200498000253,548.1200498000253,29,51,38,57,51,70,548.1200498000253,550.0211263000092,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
44,34,47,53,0,86,86,86,,,,,,,,,,,None,550.0211263000092,550.0211263000092,550.0211263000092,550.0211263000092,550.0211263000092,550.0211263000092,r,0.8862596999970265,550.942813200003,550.942813200003,550.942813200003,550.942813200003,550.942813200003,550.942813200003,551.2385612000071,552.6716535000014,552.6716535000014,552.6716535000014,552.6716535000014,552.6716535000014,552.6716535000014,552.6544859000132,552.6716535000014,552.6716535000014,552.6716535000014,552.6716535000014,552.6716535000014,552.6716535000014,552.6716535000014,554.3857631999999,554.3857631999999,554.3857631999999,554.3857631999999,554.3857631999999,554.3857631999999,554.3857631999999,34,47,44,53,47,70,554.3857631999999,556.3039063000178,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
44,27,50,59,0,87,87,87,,,,,,,,,,,None,556.3039063000178,556.3039063000178,556.3039063000178,556.3039063000178,556.3039063000178,556.3039063000178,f,0.472736800002167,556.8040313000092,556.8040313000092,556.8040313000092,556.8040313000092,556.8040313000092,556.8040313000092,557.0874435000005,557.9870450000162,557.9870450000162,557.9870450000162,557.9870450000162,557.9870450000162,557.9870450000162,557.9705230000254,557.9870450000162,557.9870450000162,557.9870450000162,557.9870450000162,557.9870450000162,557.9870450000162,557.9870450000162,559.1688359000254,559.1688359000254,559.1688359000254,559.1688359000254,559.1688359000254,559.1688359000254,559.1688359000254,27,50,44,59,27,70,559.1688359000254,560.886353000009,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
40,34,46,57,0,88,88,88,,,,,,,,,,,None,560.886353000009,560.886353000009,560.886353000009,560.886353000009,560.886353000009,560.886353000009,i,0.3627740000083577,561.2708849000046,561.2708849000046,561.2708849000046,561.2708849000046,561.2708849000046,561.2708849000046,561.55310010002,562.9362276000029,562.9362276000029,562.9362276000029,562.9362276000029,562.9362276000029,562.9362276000029,562.9192821000179,562.9362276000029,562.9362276000029,562.9362276000029,562.9362276000029,562.9362276000029,562.9362276000029,562.9362276000029,564.6009201999987,564.6009201999987,564.6009201999987,564.6009201999987,564.6009201999987,564.6009201999987,564.6009201999987,34,46,40,57,40,70,564.6009201999987,566.1522309000138,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
45,39,51,62,0,89,89,89,,,,,,,,,,,None,566.1522309000138,566.1522309000138,566.1522309000138,566.1522309000138,566.1522309000138,566.1522309000138,j,0.467639100010274,566.6589630000235,566.6589630000235,566.6589630000235,566.6589630000235,566.6589630000235,566.6589630000235,566.9357385000039,568.5685505000001,568.5685505000001,568.5685505000001,568.5685505000001,568.5685505000001,568.5685505000001,568.5353967999981,568.5685505000001,568.5685505000001,568.5685505000001,568.5685505000001,568.5685505000001,568.5685505000001,568.5685505000001,570.4665718000033,570.4665718000033,570.4665718000033,570.4665718000033,570.4665718000033,570.4665718000033,570.4665718000033,39,51,45,62,62,70,570.4665718000033,572.3693322000036,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
48,40,59,67,0,90,90,90,,,,,,,,,,,None,572.3693322000036,572.3693322000036,572.3693322000036,572.3693322000036,572.3693322000036,572.3693322000036,j,0.2585632000118494,572.6548913000152,572.6548913000152,572.6548913000152,572.6548913000152,572.6548913000152,572.6548913000152,572.9346811000141,574.5009672000015,574.5009672000015,574.5009672000015,574.5009672000015,574.5009672000015,574.5009672000015,574.4842091000173,574.5009672000015,574.5009672000015,574.5009672000015,574.5009672000015,574.5009672000015,574.5009672000015,574.5009672000015,576.3485282000038,576.3485282000038,576.3485282000038,576.3485282000038,576.3485282000038,576.3485282000038,576.3485282000038,40,59,48,67,67,70,576.3485282000038,578.2330144000007,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
50,29,58,64,0,91,91,91,,,,,,,,,,,None,578.2330144000007,578.2330144000007,578.2330144000007,578.2330144000007,578.2330144000007,578.2330144000007,j,0.2632181999797467,578.5171002999996,578.5171002999996,578.5171002999996,578.5171002999996,578.5171002999996,578.5171002999996,578.816816400009,579.9498637000215,579.9498637000215,579.9498637000215,579.9498637000215,579.9498637000215,579.9498637000215,579.9498637000215,579.9498637000215,579.9498637000215,579.9498637000215,579.9498637000215,579.9498637000215,579.9498637000215,579.9498637000215,581.3812024000217,581.3812024000217,581.3812024000217,581.3812024000217,581.3812024000217,581.3812024000217,581.3812024000217,29,58,50,64,64,70,581.3812024000217,583.2652624000038,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
55,31,56,74,0,92,92,92,,,,,,,,,,,None,583.2652624000038,583.2652624000038,583.2652624000038,583.2652624000038,583.2652624000038,583.2652624000038,j,0.30174639998585917,583.612918800005,583.612918800005,583.612918800005,583.612918800005,583.612918800005,583.612918800005,583.8826186000078,585.232110300014,585.232110300014,585.232110300014,585.232110300014,585.232110300014,585.232110300014,585.1988337000075,585.232110300014,585.232110300014,585.232110300014,585.232110300014,585.232110300014,585.232110300014,585.232110300014,586.8476597999979,586.8476597999979,586.8476597999979,586.8476597999979,586.8476597999979,586.8476597999979,586.8476597999979,31,56,55,74,74,70,586.8476597999979,588.8147683000134,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
55,41,46,76,0,93,93,93,,,,,,,,,,,None,588.8147683000134,588.8147683000134,588.8147683000134,588.8147683000134,588.8147683000134,588.8147683000134,j,0.24292849999619648,589.0872643000039,589.0872643000039,589.0872643000039,589.0872643000039,589.0872643000039,589.0872643000039,589.3816812000005,591.1481170000043,591.1481170000043,591.1481170000043,591.1481170000043,591.1481170000043,591.1481170000043,591.131675200013,591.1481170000043,591.1481170000043,591.1481170000043,591.1481170000043,591.1481170000043,591.1481170000043,591.1481170000043,593.1958002000174,593.1958002000174,593.1958002000174,593.1958002000174,593.1958002000174,593.1958002000174,593.1958002000174,41,46,55,76,76,70,593.1958002000174,594.780356800009,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
53,42,49,71,0,94,94,94,,,,,,,,,,,None,594.780356800009,594.780356800009,594.780356800009,594.780356800009,594.780356800009,594.780356800009,j,0.3665372999967076,595.1683824000065,595.1683824000065,595.1683824000065,595.1683824000065,595.1683824000065,595.1683824000065,595.4638470000064,596.5635863000061,596.5635863000061,596.5635863000061,596.5635863000061,596.5635863000061,596.5635863000061,596.5472767000028,596.5635863000061,596.5635863000061,596.5635863000061,596.5635863000061,596.5635863000061,596.5635863000061,596.5635863000061,597.9453282000031,597.9453282000031,597.9453282000031,597.9453282000031,597.9453282000031,597.9453282000031,597.9453282000031,42,49,53,71,71,70,597.9453282000031,599.6959345000214,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
55,37,42,68,0,95,95,95,,,,,,,,,,,None,599.6959345000214,599.6959345000214,599.6959345000214,599.6959345000214,599.6959345000214,599.6959345000214,j,0.2743934000027366,600.0010882000206,600.0010882000206,600.0010882000206,600.0010882000206,600.0010882000206,600.0010882000206,600.279747499997,601.7459913000057,601.7459913000057,601.7459913000057,601.7459913000057,601.7459913000057,601.7459913000057,601.7294950000069,601.7459913000057,601.7459913000057,601.7459913000057,601.7459913000057,601.7459913000057,601.7459913000057,601.7459913000057,603.4938861000119,603.4938861000119,603.4938861000119,603.4938861000119,603.4938861000119,603.4938861000119,603.4938861000119,37,42,55,68,68,70,603.4938861000119,605.1117641000019,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
53,37,51,61,0,96,96,96,,,,,,,,,,,None,605.1117641000019,605.1117641000019,605.1117641000019,605.1117641000019,605.1117641000019,605.1117641000019,j,0.31845520000206307,605.4744778000168,605.4744778000168,605.4744778000168,605.4744778000168,605.4744778000168,605.4744778000168,605.7454734000203,607.294878900022,607.294878900022,607.294878900022,607.294878900022,607.294878900022,607.294878900022,607.2616441000137,607.294878900022,607.294878900022,607.294878900022,607.294878900022,607.294878900022,607.294878900022,607.294878900022,609.1097759999975,609.1097759999975,609.1097759999975,609.1097759999975,609.1097759999975,609.1097759999975,609.1097759999975,37,51,53,61,61,70,609.1097759999975,610.8274657000147,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
65,44,46,67,0,97,97,97,,,,,,,,,,,None,610.8274657000147,610.8274657000147,610.8274657000147,610.8274657000147,610.8274657000147,610.8274657000147,j,0.3632147000171244,611.2112800000177,611.2112800000177,611.2112800000177,611.2112800000177,611.2112800000177,611.2112800000177,611.4944293000153,612.7440272000094,612.7440272000094,612.7440272000094,612.7440272000094,612.7440272000094,612.7440272000094,612.7270151000121,612.7440272000094,612.7440272000094,612.7440272000094,612.7440272000094,612.7440272000094,612.7440272000094,612.7440272000094,614.2759031000023,614.2759031000023,614.2759031000023,614.2759031000023,614.2759031000023,614.2759031000023,614.2759031000023,44,46,65,67,67,70,614.2759031000023,616.0602609000052,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
56,35,39,64,0,98,98,98,,,,,,,,,,,None,616.0602609000052,616.0602609000052,616.0602609000052,616.0602609000052,616.0602609000052,616.0602609000052,j,0.48970989999361336,616.5780721000046,616.5780721000046,616.5780721000046,616.5780721000046,616.5780721000046,616.5780721000046,616.8602601000166,618.7926770000195,618.7926770000195,618.7926770000195,618.7926770000195,618.7926770000195,618.7926770000195,618.7762785000086,618.7926770000195,618.7926770000195,618.7926770000195,618.7926770000195,618.7926770000195,618.7926770000195,618.7926770000195,621.0073908000195,621.0073908000195,621.0073908000195,621.0073908000195,621.0073908000195,621.0073908000195,621.0073908000195,35,39,56,64,64,70,621.0073908000195,622.7753104000003,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
52,39,46,78,0,99,99,99,,,,,,,,,,,None,622.7753104000003,622.7753104000003,622.7753104000003,622.7753104000003,622.7753104000003,622.7753104000003,j,0.40884360001655295,623.2131120999984,623.2131120999984,623.2131120999984,623.2131120999984,623.2131120999984,623.2131120999984,623.4920337000221,624.3754558000073,624.3754558000073,624.3754558000073,624.3754558000073,624.3754558000073,624.3754558000073,624.3587831000041,624.3754558000073,624.3754558000073,624.3754558000073,624.3754558000073,624.3754558000073,624.3754558000073,624.3754558000073,625.5403389999992,625.5403389999992,625.5403389999992,625.5403389999992,625.5403389999992,625.5403389999992,625.5403389999992,39,46,52,78,78,70,625.5403389999992,627.2244361000194,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
57,44,57,57,0,100,100,100,,,,,,,,,,,None,627.2244361000194,627.2244361000194,627.2244361000194,627.2244361000194,627.2244361000194,627.2244361000194,j,0.29678030000650324,627.5436270000064,627.5436270000064,627.5436270000064,627.5436270000064,627.5436270000064,627.5436270000064,627.8418965000019,629.5578267000092,629.5578267000092,629.5578267000092,629.5578267000092,629.5578267000092,629.5578267000092,629.5578267000092,629.5578267000092,629.5578267000092,629.5578267000092,629.5578267000092,629.5578267000092,629.5578267000092,629.5578267000092,631.572511300008,631.572511300008,631.572511300008,631.572511300008,631.572511300008,631.572511300008,631.572511300008,44,57,57,57,57,70,631.572511300008,633.4239428000001,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
44,42,47,70,0,101,101,101,,,,,,,,,,,None,633.4239428000001,633.4239428000001,633.4239428000001,633.4239428000001,633.4239428000001,633.4239428000001,j,0.2527663000219036,633.7179098000051,633.7179098000051,633.7179098000051,633.7179098000051,633.7179098000051,633.7179098000051,633.9904968000192,635.973659500014,635.973659500014,635.973659500014,635.973659500014,635.973659500014,635.973659500014,635.9400885000068,635.973659500014,635.973659500014,635.973659500014,635.973659500014,635.973659500014,635.973659500014,635.973659500014,638.2217638000147,638.2217638000147,638.2217638000147,638.2217638000147,638.2217638000147,638.2217638000147,638.2217638000147,42,47,44,70,70,70,638.2217638000147,640.155685900012,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
50,37,59,74,0,102,102,102,,,,,,,,,,,None,640.155685900012,640.155685900012,640.155685900012,640.155685900012,640.155685900012,640.155685900012,j,0.2697815999854356,640.4611191000149,640.4611191000149,640.4611191000149,640.4611191000149,640.4611191000149,640.4611191000149,640.7393005000195,641.6058568000153,641.6058568000153,641.6058568000153,641.6058568000153,641.6058568000153,641.6058568000153,641.5727682000143,641.6058568000153,641.6058568000153,641.6058568000153,641.6058568000153,641.6058568000153,641.6058568000153,641.6058568000153,642.7370618999994,642.7370618999994,642.7370618999994,642.7370618999994,642.7370618999994,642.7370618999994,642.7370618999994,37,59,50,74,74,70,642.7370618999994,644.4885525999998,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
45,31,48,76,0,103,103,103,,,,,,,,,,,None,644.4885525999998,644.4885525999998,644.4885525999998,644.4885525999998,644.4885525999998,644.4885525999998,j,0.33653359999880195,644.8567047000106,644.8567047000106,644.8567047000106,644.8567047000106,644.8567047000106,644.8567047000106,645.1385527000239,646.5550617999979,646.5550617999979,646.5550617999979,646.5550617999979,646.5550617999979,646.5550617999979,646.5385270999977,646.5550617999979,646.5550617999979,646.5550617999979,646.5550617999979,646.5550617999979,646.5550617999979,646.5550617999979,648.2531421000022,648.2531421000022,648.2531421000022,648.2531421000022,648.2531421000022,648.2531421000022,648.2531421000022,31,48,45,76,76,70,648.2531421000022,650.1207774000068,,,,,,,,,,,,,,,,,,,,３３８,f,２４,2023-05-21_14h05.45.050,RL,2022.2.5,60.05674160805536,
