arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.231395900002099,14.231395900002099,space,13.417972600000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
43,58,40,71,0,19,19,19,,,,,,,,,,,None,137.15966790000311,137.15966790000311,137.15966790000311,137.15966790000311,137.15966790000311,137.15966790000311,f,0.8539429000011296,138.04350690000138,138.04350690000138,138.04350690000138,138.04350690000138,138.04350690000138,138.04350690000138,138.34274390000064,139.35919880000074,139.35919880000074,139.35919880000074,139.35919880000074,139.35919880000074,139.35919880000074,139.35919880000074,139.35919880000074,139.35919880000074,139.35919880000074,139.35919880000074,139.35919880000074,139.35919880000074,139.35919880000074,140.6743419000013,140.6743419000013,140.6743419000013,140.6743419000013,140.6743419000013,140.6743419000013,140.6743419000013,71,58,43,40,71,70,140.6743419000013,142.2918673000022,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
37,55,47,76,0,20,20,20,,,,,,,,,,,None,142.2918673000022,142.2918673000022,142.2918673000022,142.2918673000022,142.2918673000022,142.2918673000022,r,0.6269931999995606,142.9421265000019,142.9421265000019,142.9421265000019,142.9421265000019,142.9421265000019,142.9421265000019,143.24185790000047,144.8750592000033,144.8750592000033,144.8750592000033,144.8750592000033,144.8750592000033,144.8750592000033,144.8750592000033,144.8750592000033,144.8750592000033,144.8750592000033,144.8750592000033,144.8750592000033,144.8750592000033,144.8750592000033,146.78987540000162,146.78987540000162,146.78987540000162,146.78987540000162,146.78987540000162,146.78987540000162,146.78987540000162,76,55,37,47,55,70,146.78987540000162,148.62403919999997,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
37,49,49,71,0,21,21,21,,,,,,,,,,,None,148.62403919999997,148.62403919999997,148.62403919999997,148.62403919999997,148.62403919999997,148.62403919999997,f,0.5447738000002573,149.19095230000312,149.19095230000312,149.19095230000312,149.19095230000312,149.19095230000312,149.19095230000312,149.47424930000125,150.69067070000165,150.69067070000165,150.69067070000165,150.69067070000165,150.69067070000165,150.69067070000165,150.6741114000033,150.69067070000165,150.69067070000165,150.69067070000165,150.69067070000165,150.69067070000165,150.69067070000165,150.69067070000165,152.18900030000077,152.18900030000077,152.18900030000077,152.18900030000077,152.18900030000077,152.18900030000077,152.18900030000077,71,49,37,49,71,70,152.18900030000077,153.7732324000026,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
50,46,37,79,0,22,22,22,,,,,,,,,,,None,153.7732324000026,153.7732324000026,153.7732324000026,153.7732324000026,153.7732324000026,153.7732324000026,f,0.5941448000012315,154.39276410000093,154.39276410000093,154.39276410000093,154.39276410000093,154.39276410000093,154.39276410000093,154.6897026000006,155.8564221000015,155.8564221000015,155.8564221000015,155.8564221000015,155.8564221000015,155.8564221000015,155.8564221000015,155.8564221000015,155.8564221000015,155.8564221000015,155.8564221000015,155.8564221000015,155.8564221000015,155.8564221000015,157.3211493000017,157.3211493000017,157.3211493000017,157.3211493000017,157.3211493000017,157.3211493000017,157.3211493000017,79,46,50,37,79,70,157.3211493000017,159.2387497000018,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
42,54,36,78,0,23,23,23,,,,,,,,,,,None,159.2387497000018,159.2387497000018,159.2387497000018,159.2387497000018,159.2387497000018,159.2387497000018,i,0.21267330000046059,159.4736890000022,159.4736890000022,159.4736890000022,159.4736890000022,159.4736890000022,159.4736890000022,159.7555667000015,161.33862829999998,161.33862829999998,161.33862829999998,161.33862829999998,161.33862829999998,161.33862829999998,161.3223429000027,161.33862829999998,161.33862829999998,161.33862829999998,161.33862829999998,161.33862829999998,161.33862829999998,161.33862829999998,163.20322099999976,163.20322099999976,163.20322099999976,163.20322099999976,163.20322099999976,163.20322099999976,163.20322099999976,78,54,42,36,42,70,163.20322099999976,164.85487860000285,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
46,56,46,82,0,24,24,24,,,,,,,,,,,None,164.85487860000285,164.85487860000285,164.85487860000285,164.85487860000285,164.85487860000285,164.85487860000285,r,1.1115556999975524,165.98888350000198,165.98888350000198,165.98888350000198,165.98888350000198,165.98888350000198,165.98888350000198,166.27124810000169,167.97086940000008,167.97086940000008,167.97086940000008,167.97086940000008,167.97086940000008,167.97086940000008,167.9545986000012,167.97086940000008,167.97086940000008,167.97086940000008,167.97086940000008,167.97086940000008,167.97086940000008,167.97086940000008,169.95218380000006,169.95218380000006,169.95218380000006,169.95218380000006,169.95218380000006,169.95218380000006,169.95218380000006,82,56,46,46,56,70,169.95218380000006,171.78690460000144,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
41,61,56,79,0,25,25,25,,,,,,,,,,,None,171.78690460000144,171.78690460000144,171.78690460000144,171.78690460000144,171.78690460000144,171.78690460000144,f,0.5868520000003628,172.40366100000028,172.40366100000028,172.40366100000028,172.40366100000028,172.40366100000028,172.40366100000028,172.68707140000333,173.62005409999983,173.62005409999983,173.62005409999983,173.62005409999983,173.62005409999983,173.62005409999983,173.60346310000023,173.62005409999983,173.62005409999983,173.62005409999983,173.62005409999983,173.62005409999983,173.62005409999983,173.62005409999983,174.8345592000005,174.8345592000005,174.8345592000005,174.8345592000005,174.8345592000005,174.8345592000005,174.8345592000005,79,61,41,56,79,70,174.8345592000005,176.61941149999984,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
50,57,50,80,0,26,26,26,,,,,,,,,,,None,176.61941149999984,176.61941149999984,176.61941149999984,176.61941149999984,176.61941149999984,176.61941149999984,f,0.25923079999847687,176.90300780000325,176.90300780000325,176.90300780000325,176.90300780000325,176.90300780000325,176.90300780000325,177.20305160000134,178.33571400000073,178.33571400000073,178.33571400000073,178.33571400000073,178.33571400000073,178.33571400000073,178.33571400000073,178.33571400000073,178.33571400000073,178.33571400000073,178.33571400000073,178.33571400000073,178.33571400000073,178.33571400000073,179.76741949999996,179.76741949999996,179.76741949999996,179.76741949999996,179.76741949999996,179.76741949999996,179.76741949999996,80,57,50,50,80,70,179.76741949999996,181.75145410000187,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
49,64,43,75,0,27,27,27,,,,,,,,,,,None,181.75145410000187,181.75145410000187,181.75145410000187,181.75145410000187,181.75145410000187,181.75145410000187,f,0.7600520000014512,182.53832300000067,182.53832300000067,182.53832300000067,182.53832300000067,182.53832300000067,182.53832300000067,182.83501960000285,184.66793060000055,184.66793060000055,184.66793060000055,184.66793060000055,184.66793060000055,184.66793060000055,184.66793060000055,184.66793060000055,184.66793060000055,184.66793060000055,184.66793060000055,184.66793060000055,184.66793060000055,184.66793060000055,186.79946200000268,186.79946200000268,186.79946200000268,186.79946200000268,186.79946200000268,186.79946200000268,186.79946200000268,75,64,49,43,75,70,186.79946200000268,188.58353070000157,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
45,61,47,78,0,28,28,28,,,,,,,,,,,None,188.58353070000157,188.58353070000157,188.58353070000157,188.58353070000157,188.58353070000157,188.58353070000157,j,0.4922483000009379,189.1020905000005,189.1020905000005,189.1020905000005,189.1020905000005,189.1020905000005,189.1020905000005,189.40094110000064,190.53359060000003,190.53359060000003,190.53359060000003,190.53359060000003,190.53359060000003,190.53359060000003,190.53359060000003,190.53359060000003,190.53359060000003,190.53359060000003,190.53359060000003,190.53359060000003,190.53359060000003,190.53359060000003,191.96507490000295,191.96507490000295,191.96507490000295,191.96507490000295,191.96507490000295,191.96507490000295,191.96507490000295,78,61,45,47,47,70,191.96507490000295,193.58252429999993,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
40,64,43,73,0,29,29,29,,,,,,,,,,,None,193.58252429999993,193.58252429999993,193.58252429999993,193.58252429999993,193.58252429999993,193.58252429999993,f,0.20310590000008233,193.81650830000217,193.81650830000217,193.81650830000217,193.81650830000217,193.81650830000217,193.81650830000217,194.09975810000105,195.1995895,195.1995895,195.1995895,195.1995895,195.1995895,195.1995895,195.18273180000324,195.1995895,195.1995895,195.1995895,195.1995895,195.1995895,195.1995895,195.1995895,196.58084830000007,196.58084830000007,196.58084830000007,196.58084830000007,196.58084830000007,196.58084830000007,196.58084830000007,73,64,40,43,73,70,196.58084830000007,198.28201770000305,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
42,62,56,77,0,30,30,30,,,,,,,,,,,None,198.28201770000305,198.28201770000305,198.28201770000305,198.28201770000305,198.28201770000305,198.28201770000305,f,0.45469739999680314,198.766309300001,198.766309300001,198.766309300001,198.766309300001,198.766309300001,198.766309300001,199.06530710000152,200.4156933000013,200.4156933000013,200.4156933000013,200.4156933000013,200.4156933000013,200.4156933000013,200.4156933000013,200.4156933000013,200.4156933000013,200.4156933000013,200.4156933000013,200.4156933000013,200.4156933000013,200.4156933000013,202.0636838999999,202.0636838999999,202.0636838999999,202.0636838999999,202.0636838999999,202.0636838999999,202.0636838999999,77,62,42,56,77,70,202.0636838999999,203.79761780000263,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
40,66,47,79,0,31,31,31,,,,,,,,,,,None,203.79761780000263,203.79761780000263,203.79761780000263,203.79761780000263,203.79761780000263,203.79761780000263,f,0.3064924999998766,204.13165120000122,204.13165120000122,204.13165120000122,204.13165120000122,204.13165120000122,204.13165120000122,204.43153870000242,205.31424640000114,205.31424640000114,205.31424640000114,205.31424640000114,205.31424640000114,205.31424640000114,205.31424640000114,205.31424640000114,205.31424640000114,205.31424640000114,205.31424640000114,205.31424640000114,205.31424640000114,205.31424640000114,206.4959129000017,206.4959129000017,206.4959129000017,206.4959129000017,206.4959129000017,206.4959129000017,206.4959129000017,79,66,40,47,79,70,206.4959129000017,208.19692030000078,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
46,62,44,75,0,32,32,32,,,,,,,,,,,None,208.19692030000078,208.19692030000078,208.19692030000078,208.19692030000078,208.19692030000078,208.19692030000078,f,0.5070706000005885,208.73186080000232,208.73186080000232,208.73186080000232,208.73186080000232,208.73186080000232,208.73186080000232,209.01414160000058,210.04684540000017,210.04684540000017,210.04684540000017,210.04684540000017,210.04684540000017,210.04684540000017,210.0302945000003,210.04684540000017,210.04684540000017,210.04684540000017,210.04684540000017,210.04684540000017,210.04684540000017,210.04684540000017,211.36151050000262,211.36151050000262,211.36151050000262,211.36151050000262,211.36151050000262,211.36151050000262,211.36151050000262,75,62,46,44,75,70,211.36151050000262,213.21263770000223,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
34,63,43,81,0,33,33,33,,,,,,,,,,,None,213.21263770000223,213.21263770000223,213.21263770000223,213.21263770000223,213.21263770000223,213.21263770000223,f,0.8743961000000127,214.11365900000237,214.11365900000237,214.11365900000237,214.11365900000237,214.11365900000237,214.11365900000237,214.39597760000106,215.66259040000295,215.66259040000295,215.66259040000295,215.66259040000295,215.66259040000295,215.66259040000295,215.6459665000002,215.66259040000295,215.66259040000295,215.66259040000295,215.66259040000295,215.66259040000295,215.66259040000295,215.66259040000295,217.210581000003,217.210581000003,217.210581000003,217.210581000003,217.210581000003,217.210581000003,217.210581000003,81,63,34,43,81,70,217.210581000003,218.74501760000203,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
35,61,49,68,0,34,34,34,,,,,,,,,,,None,218.74501760000203,218.74501760000203,218.74501760000203,218.74501760000203,218.74501760000203,218.74501760000203,f,0.595520499999111,219.36226670000178,219.36226670000178,219.36226670000178,219.36226670000178,219.36226670000178,219.36226670000178,219.64520630000334,220.59527810000145,220.59527810000145,220.59527810000145,220.59527810000145,220.59527810000145,220.59527810000145,220.578502700002,220.59527810000145,220.59527810000145,220.59527810000145,220.59527810000145,220.59527810000145,220.59527810000145,220.59527810000145,221.8267603000022,221.8267603000022,221.8267603000022,221.8267603000022,221.8267603000022,221.8267603000022,221.8267603000022,68,61,35,49,68,70,221.8267603000022,223.59422480000285,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
34,58,51,69,0,35,35,35,,,,,,,,,,,None,223.59422480000285,223.59422480000285,223.59422480000285,223.59422480000285,223.59422480000285,223.59422480000285,f,0.29688959999839426,223.91224900000088,223.91224900000088,223.91224900000088,223.91224900000088,223.91224900000088,223.91224900000088,224.1943295000019,225.41107300000294,225.41107300000294,225.41107300000294,225.41107300000294,225.41107300000294,225.41107300000294,225.39413940000304,225.41107300000294,225.41107300000294,225.41107300000294,225.41107300000294,225.41107300000294,225.41107300000294,225.41107300000294,226.90910150000127,226.90910150000127,226.90910150000127,226.90910150000127,226.90910150000127,226.90910150000127,226.90910150000127,69,58,34,51,69,70,226.90910150000127,228.45987230000173,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
33,59,43,69,0,36,36,36,,,,,,,,,,,None,228.45987230000173,228.45987230000173,228.45987230000173,228.45987230000173,228.45987230000173,228.45987230000173,i,0.36313529999824823,228.84362390000024,228.84362390000024,228.84362390000024,228.84362390000024,228.84362390000024,228.84362390000024,229.12679500000013,230.9932441000019,230.9932441000019,230.9932441000019,230.9932441000019,230.9932441000019,230.9932441000019,230.97664260000238,230.9932441000019,230.9932441000019,230.9932441000019,230.9932441000019,230.9932441000019,230.9932441000019,230.9932441000019,233.1410270000015,233.1410270000015,233.1410270000015,233.1410270000015,233.1410270000015,233.1410270000015,233.1410270000015,69,59,33,43,33,70,233.1410270000015,235.02597120000064,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
38,69,46,79,0,37,37,37,,,,,,,,,,,None,235.02597120000064,235.02597120000064,235.02597120000064,235.02597120000064,235.02597120000064,235.02597120000064,f,0.4484086999982537,235.49790440000288,235.49790440000288,235.49790440000288,235.49790440000288,235.49790440000288,235.49790440000288,235.792327500003,237.75864560000264,237.75864560000264,237.75864560000264,237.75864560000264,237.75864560000264,237.75864560000264,237.75864560000264,237.75864560000264,237.75864560000264,237.75864560000264,237.75864560000264,237.75864560000264,237.75864560000264,237.75864560000264,240.02328050000142,240.02328050000142,240.02328050000142,240.02328050000142,240.02328050000142,240.02328050000142,240.02328050000142,79,69,38,46,79,70,240.02328050000142,241.70761520000087,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
28,68,40,77,0,38,38,38,,,,,,,,,,,None,241.70761520000087,241.70761520000087,241.70761520000087,241.70761520000087,241.70761520000087,241.70761520000087,f,0.9364773999986937,242.67898630000127,242.67898630000127,242.67898630000127,242.67898630000127,242.67898630000127,242.67898630000127,242.97445119999975,244.9240393,244.9240393,244.9240393,244.9240393,244.9240393,244.9240393,244.9240393,244.9240393,244.9240393,244.9240393,244.9240393,244.9240393,244.9240393,244.9240393,247.17210570000316,247.17210570000316,247.17210570000316,247.17210570000316,247.17210570000316,247.17210570000316,247.17210570000316,77,68,28,40,77,70,247.17210570000316,249.00644920000195,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
29,68,45,76,0,39,39,39,,,,,,,,,,,None,249.00644920000195,249.00644920000195,249.00644920000195,249.00644920000195,249.00644920000195,249.00644920000195,j,0.49982380000074045,249.5435376000023,249.5435376000023,249.5435376000023,249.5435376000023,249.5435376000023,249.5435376000023,249.8233786000019,250.90635370000018,250.90635370000018,250.90635370000018,250.90635370000018,250.90635370000018,250.90635370000018,250.89014580000003,250.90635370000018,250.90635370000018,250.90635370000018,250.90635370000018,250.90635370000018,250.90635370000018,250.90635370000018,252.27126900000076,252.27126900000076,252.27126900000076,252.27126900000076,252.27126900000076,252.27126900000076,252.27126900000076,76,68,29,45,45,70,252.27126900000076,254.17213840000113,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
28,65,45,73,0,40,40,40,,,,,,,,,,,None,254.17213840000113,254.17213840000113,254.17213840000113,254.17213840000113,254.17213840000113,254.17213840000113,f,0.4759320999983174,254.6751921000032,254.6751921000032,254.6751921000032,254.6751921000032,254.6751921000032,254.6751921000032,254.9561388000002,256.27207740000085,256.27207740000085,256.27207740000085,256.27207740000085,256.27207740000085,256.27207740000085,256.2390185000004,256.27207740000085,256.27207740000085,256.27207740000085,256.27207740000085,256.27207740000085,256.27207740000085,256.27207740000085,257.8533094000013,257.8533094000013,257.8533094000013,257.8533094000013,257.8533094000013,257.8533094000013,257.8533094000013,73,65,28,45,73,70,257.8533094000013,259.5545286000015,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
26,67,37,73,0,41,41,41,,,,,,,,,,,None,259.5545286000015,259.5545286000015,259.5545286000015,259.5545286000015,259.5545286000015,259.5545286000015,f,0.5652089999966847,260.1389095000013,260.1389095000013,260.1389095000013,260.1389095000013,260.1389095000013,260.1389095000013,260.4215335000008,261.8544397000005,261.8544397000005,261.8544397000005,261.8544397000005,261.8544397000005,261.8544397000005,261.8378552000031,261.8544397000005,261.8544397000005,261.8544397000005,261.8544397000005,261.8544397000005,261.8544397000005,261.8544397000005,263.56926960000055,263.56926960000055,263.56926960000055,263.56926960000055,263.56926960000055,263.56926960000055,263.56926960000055,73,67,26,37,73,70,263.56926960000055,265.28711939999994,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
33,62,33,75,0,42,42,42,,,,,,,,,,,None,265.28711939999994,265.28711939999994,265.28711939999994,265.28711939999994,265.28711939999994,265.28711939999994,f,0.769365199997992,266.08747850000145,266.08747850000145,266.08747850000145,266.08747850000145,266.08747850000145,266.08747850000145,266.3706450999998,267.37022849999994,267.37022849999994,267.37022849999994,267.37022849999994,267.37022849999994,267.37022849999994,267.353460600003,267.37022849999994,267.37022849999994,267.37022849999994,267.37022849999994,267.37022849999994,267.37022849999994,267.37022849999994,268.65145850000044,268.65145850000044,268.65145850000044,268.65145850000044,268.65145850000044,268.65145850000044,268.65145850000044,75,62,33,33,75,70,268.65145850000044,270.4529039000008,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
29,57,31,69,0,43,43,43,,,,,,,,,,,None,270.4529039000008,270.4529039000008,270.4529039000008,270.4529039000008,270.4529039000008,270.4529039000008,f,0.40610430000015185,270.8864953000011,270.8864953000011,270.8864953000011,270.8864953000011,270.8864953000011,270.8864953000011,271.1860456000031,273.13613960000293,273.13613960000293,273.13613960000293,273.13613960000293,273.13613960000293,273.13613960000293,273.13613960000293,273.13613960000293,273.13613960000293,273.13613960000293,273.13613960000293,273.13613960000293,273.13613960000293,273.13613960000293,275.38402230000065,275.38402230000065,275.38402230000065,275.38402230000065,275.38402230000065,275.38402230000065,275.38402230000065,69,57,29,31,69,70,275.38402230000065,277.28462560000116,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
29,69,29,70,0,44,44,44,,,,,,,,,,,None,277.28462560000116,277.28462560000116,277.28462560000116,277.28462560000116,277.28462560000116,277.28462560000116,r,0.31542289999924833,277.618989300001,277.618989300001,277.618989300001,277.618989300001,277.618989300001,277.618989300001,277.9019451000022,279.26815660000284,279.26815660000284,279.26815660000284,279.26815660000284,279.26815660000284,279.26815660000284,279.25162530000307,279.26815660000284,279.26815660000284,279.26815660000284,279.26815660000284,279.26815660000284,279.26815660000284,279.26815660000284,280.91655190000165,280.91655190000165,280.91655190000165,280.91655190000165,280.91655190000165,280.91655190000165,280.91655190000165,70,69,29,29,69,70,280.91655190000165,282.4506160000019,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
29,63,27,72,0,45,45,45,,,,,,,,,,,None,282.4506160000019,282.4506160000019,282.4506160000019,282.4506160000019,282.4506160000019,282.4506160000019,r,0.2619401999982074,282.7363626000006,282.7363626000006,282.7363626000006,282.7363626000006,282.7363626000006,282.7363626000006,283.03403679999974,284.03406370000084,284.03406370000084,284.03406370000084,284.03406370000084,284.03406370000084,284.03406370000084,284.03406370000084,284.03406370000084,284.03406370000084,284.03406370000084,284.03406370000084,284.03406370000084,284.03406370000084,284.03406370000084,285.3320534000013,285.3320534000013,285.3320534000013,285.3320534000013,285.3320534000013,285.3320534000013,285.3320534000013,72,63,29,27,63,70,285.3320534000013,287.09973360000004,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
21,69,27,68,0,46,46,46,,,,,,,,,,,None,287.09973360000004,287.09973360000004,287.09973360000004,287.09973360000004,287.09973360000004,287.09973360000004,f,0.2695863000008103,287.4004539000016,287.4004539000016,287.4004539000016,287.4004539000016,287.4004539000016,287.4004539000016,287.6833269000017,289.5996919999998,289.5996919999998,289.5996919999998,289.5996919999998,289.5996919999998,289.5996919999998,289.5830323000009,289.5996919999998,289.5996919999998,289.5996919999998,289.5996919999998,289.5996919999998,289.5996919999998,289.5996919999998,291.7978534000031,291.7978534000031,291.7978534000031,291.7978534000031,291.7978534000031,291.7978534000031,291.7978534000031,68,69,21,27,68,70,291.7978534000031,293.6652869999998,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
27,67,36,67,0,47,47,47,,,,,,,,,,,None,293.6652869999998,293.6652869999998,293.6652869999998,293.6652869999998,293.6652869999998,293.6652869999998,i,0.5091033999997308,294.19914320000316,294.19914320000316,294.19914320000316,294.19914320000316,294.19914320000316,294.19914320000316,294.49914790000184,296.31511820000014,296.31511820000014,296.31511820000014,296.31511820000014,296.31511820000014,296.31511820000014,296.31511820000014,296.31511820000014,296.31511820000014,296.31511820000014,296.31511820000014,296.31511820000014,296.31511820000014,296.31511820000014,298.42965710000135,298.42965710000135,298.42965710000135,298.42965710000135,298.42965710000135,298.42965710000135,298.42965710000135,67,67,27,36,27,70,298.42965710000135,299.99753460000284,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
36,65,31,62,0,48,48,48,,,,,,,,,,,None,299.99753460000284,299.99753460000284,299.99753460000284,299.99753460000284,299.99753460000284,299.99753460000284,f,0.327681599999778,300.34804540000187,300.34804540000187,300.34804540000187,300.34804540000187,300.34804540000187,300.34804540000187,300.63110080000115,302.4141176000012,302.4141176000012,302.4141176000012,302.4141176000012,302.4141176000012,302.4141176000012,302.3975774000028,302.4141176000012,302.4141176000012,302.4141176000012,302.4141176000012,302.4141176000012,302.4141176000012,302.4141176000012,304.4790381000021,304.4790381000021,304.4790381000021,304.4790381000021,304.4790381000021,304.4790381000021,304.4790381000021,62,65,36,31,62,70,304.4790381000021,306.3630825,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
38,61,35,61,0,49,49,49,,,,,,,,,,,None,306.3630825,306.3630825,306.3630825,306.3630825,306.3630825,306.3630825,r,0.2951481000018248,306.68062160000045,306.68062160000045,306.68062160000045,306.68062160000045,306.68062160000045,306.68062160000045,306.9637513000016,307.9633543000018,307.9633543000018,307.9633543000018,307.9633543000018,307.9633543000018,307.9633543000018,307.9471508000024,307.9633543000018,307.9633543000018,307.9633543000018,307.9633543000018,307.9633543000018,307.9633543000018,307.9633543000018,309.24485950000235,309.24485950000235,309.24485950000235,309.24485950000235,309.24485950000235,309.24485950000235,309.24485950000235,61,61,38,35,61,70,309.24485950000235,311.22893860000113,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
44,60,29,73,0,50,50,50,,,,,,,,,,,None,311.22893860000113,311.22893860000113,311.22893860000113,311.22893860000113,311.22893860000113,311.22893860000113,f,0.3169971999996051,311.56437240000014,311.56437240000014,311.56437240000014,311.56437240000014,311.56437240000014,311.56437240000014,311.8627532999999,312.96256370000265,312.96256370000265,312.96256370000265,312.96256370000265,312.96256370000265,312.96256370000265,312.96256370000265,312.96256370000265,312.96256370000265,312.96256370000265,312.96256370000265,312.96256370000265,312.96256370000265,312.96256370000265,314.3606355000011,314.3606355000011,314.3606355000011,314.3606355000011,314.3606355000011,314.3606355000011,314.3606355000011,73,60,44,29,73,70,314.3606355000011,316.19524079999974,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
49,59,20,75,0,51,51,51,,,,,,,,,,,None,316.19524079999974,316.19524079999974,316.19524079999974,316.19524079999974,316.19524079999974,316.19524079999974,f,0.2627683999999135,316.48139380000066,316.48139380000066,316.48139380000066,316.48139380000066,316.48139380000066,316.48139380000066,316.76228450000053,318.5616641000015,318.5616641000015,318.5616641000015,318.5616641000015,318.5616641000015,318.5616641000015,318.5285369000012,318.5616641000015,318.5616641000015,318.5616641000015,318.5616641000015,318.5616641000015,318.5616641000015,318.5616641000015,320.6261838999999,320.6261838999999,320.6261838999999,320.6261838999999,320.6261838999999,320.6261838999999,320.6261838999999,75,59,49,20,75,70,320.6261838999999,322.49371280000196,,,,,,,,,,,,,,,,,,,,３１２,f,１９,2023-05-18_16h18.34.348,RL,2022.2.5,60.085212847630295,
