arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
37,45,29,50,0,47,47,47,,,,,,,,None,293.00805709999986,293.00805709999986,293.00805709999986,293.00805709999986,293.00805709999986,293.00805709999986,f,0.4376324000004388,293.4784992999994,293.4784992999994,293.4784992999994,293.4784992999994,293.4784992999994,293.4784992999994,293.774913199999,294.7910360999995,294.8075353999993,294.8075353999993,294.8075353999993,294.8075353999993,294.8075353999993,294.8075353999993,294.8075353999993,294.8075353999993,294.8075353999993,294.8075353999993,294.8075353999993,294.8075353999993,294.8075353999993,296.1226895,296.1226895,296.1226895,296.1226895,296.1226895,296.1226895,296.1226895,50,37,45,29,50,70,296.1226895,297.6735517999987,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
35,51,26,55,0,48,48,48,,,,,,,,None,297.6735517999987,297.6735517999987,297.6735517999987,297.6735517999987,297.6735517999987,297.6735517999987,f,0.5971863999984635,298.29072859999724,298.29072859999724,298.29072859999724,298.29072859999724,298.29072859999724,298.29072859999724,298.5902045999974,300.57365669999854,300.57365669999854,300.57365669999854,300.57365669999854,300.57365669999854,300.57365669999854,300.57365669999854,300.57365669999854,300.57365669999854,300.57365669999854,300.57365669999854,300.57365669999854,300.57365669999854,300.57365669999854,302.8547080999997,302.8547080999997,302.8547080999997,302.8547080999997,302.8547080999997,302.8547080999997,302.8547080999997,55,35,51,26,55,70,302.8547080999997,304.7890430999978,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
41,51,23,47,0,49,49,49,,,,,,,,None,304.7890430999978,304.7890430999978,304.7890430999978,304.7890430999978,304.7890430999978,304.7890430999978,f,0.4511032999980671,305.2727376999974,305.2727376999974,305.2727376999974,305.2727376999974,305.2727376999974,305.2727376999974,305.55562199999986,307.53893999999855,307.5558706999982,307.5558706999982,307.5558706999982,307.5558706999982,307.5558706999982,307.5558706999982,307.5558706999982,307.5558706999982,307.5558706999982,307.5558706999982,307.5558706999982,307.5558706999982,307.5558706999982,309.83673199999976,309.83673199999976,309.83673199999976,309.83673199999976,309.83673199999976,309.83673199999976,309.83673199999976,47,41,51,23,47,70,309.83673199999976,311.8207358999971,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
39,52,27,58,0,50,50,50,,,,,,,,None,311.8207358999971,311.8207358999971,311.8207358999971,311.8207358999971,311.8207358999971,311.8207358999971,r,0.6961917000007816,312.5386436999979,312.5386436999979,312.5386436999979,312.5386436999979,312.5386436999979,312.5386436999979,312.8214702999976,313.97112019999986,313.9876196999976,313.9876196999976,313.9876196999976,313.9876196999976,313.9876196999976,313.9876196999976,313.9876196999976,313.9876196999976,313.9876196999976,313.9876196999976,313.9876196999976,313.9876196999976,313.9876196999976,315.43571619999784,315.43571619999784,315.43571619999784,315.43571619999784,315.43571619999784,315.43571619999784,315.43571619999784,58,39,52,27,39,70,315.43571619999784,317.37008159999823,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
35,44,19,53,0,51,51,51,,,,,,,,None,317.37008159999823,317.37008159999823,317.37008159999823,317.37008159999823,317.37008159999823,317.37008159999823,f,0.5668345999984012,317.97534469999664,317.97534469999664,317.97534469999664,317.97534469999664,317.97534469999664,317.97534469999664,318.2537099000001,320.25317879999784,320.2699955999997,320.2699955999997,320.2699955999997,320.2699955999997,320.2699955999997,320.2699955999997,320.2699955999997,320.2699955999997,320.2699955999997,320.2699955999997,320.2699955999997,320.2699955999997,320.2699955999997,322.5675467000001,322.5675467000001,322.5675467000001,322.5675467000001,322.5675467000001,322.5675467000001,322.5675467000001,53,35,44,19,53,70,322.5675467000001,324.3853474999996,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
34,53,34,65,0,52,52,52,,,,,,,,None,324.3853474999996,324.3853474999996,324.3853474999996,324.3853474999996,324.3853474999996,324.3853474999996,f,0.46919399999751477,324.88998379999975,324.88998379999975,324.88998379999975,324.88998379999975,324.88998379999975,324.88998379999975,325.18571419999716,327.03578500000003,327.03578500000003,327.03578500000003,327.03578500000003,327.03578500000003,327.03578500000003,327.03578500000003,327.03578500000003,327.03578500000003,327.03578500000003,327.03578500000003,327.03578500000003,327.03578500000003,327.03578500000003,329.18363039999895,329.18363039999895,329.18363039999895,329.18363039999895,329.18363039999895,329.18363039999895,329.18363039999895,65,34,53,34,65,70,329.18363039999895,330.75104029999784,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
28,42,20,61,0,53,53,53,,,,,,,,None,330.75104029999784,330.75104029999784,330.75104029999784,330.75104029999784,330.75104029999784,330.75104029999784,f,0.4694600000002538,331.25905129999956,331.25905129999956,331.25905129999956,331.25905129999956,331.25905129999956,331.25905129999956,331.55162949999794,332.80105449999974,332.80105449999974,332.80105449999974,332.80105449999974,332.80105449999974,332.80105449999974,332.80105449999974,332.80105449999974,332.80105449999974,332.80105449999974,332.80105449999974,332.80105449999974,332.80105449999974,332.80105449999974,334.34920619999684,334.34920619999684,334.34920619999684,334.34920619999684,334.34920619999684,334.34920619999684,334.34920619999684,61,28,42,20,61,70,334.34920619999684,336.01701709999907,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
38,48,28,61,0,54,54,54,,,,,,,,None,336.01701709999907,336.01701709999907,336.01701709999907,336.01701709999907,336.01701709999907,336.01701709999907,f,0.37400110000089626,336.4191077999967,336.4191077999967,336.4191077999967,336.4191077999967,336.4191077999967,336.4191077999967,336.7170092999986,337.83349539999836,337.83349539999836,337.83349539999836,337.83349539999836,337.83349539999836,337.83349539999836,337.83349539999836,337.83349539999836,337.83349539999836,337.83349539999836,337.83349539999836,337.83349539999836,337.83349539999836,337.83349539999836,339.24809139999707,339.24809139999707,339.24809139999707,339.24809139999707,339.24809139999707,339.24809139999707,339.24809139999707,61,38,48,28,61,70,339.24809139999707,341.0162436999999,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
35,48,22,60,0,55,55,55,,,,,,,,None,341.0162436999999,341.0162436999999,341.0162436999999,341.0162436999999,341.0162436999999,341.0162436999999,f,0.3913602999964496,341.43309099999897,341.43309099999897,341.43309099999897,341.43309099999897,341.43309099999897,341.43309099999897,341.7161398999997,342.7994183999981,342.8157541999972,342.8157541999972,342.8157541999972,342.8157541999972,342.8157541999972,342.8157541999972,342.8157541999972,342.8157541999972,342.8157541999972,342.8157541999972,342.8157541999972,342.8157541999972,342.8157541999972,344.1972720999984,344.1972720999984,344.1972720999984,344.1972720999984,344.1972720999984,344.1972720999984,344.1972720999984,60,35,48,22,60,70,344.1972720999984,346.1817878999973,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
37,55,17,54,0,56,56,56,,,,,,,,None,346.1817878999973,346.1817878999973,346.1817878999973,346.1817878999973,346.1817878999973,346.1817878999973,f,0.3676187999990361,346.58581029999914,346.58581029999914,346.58581029999914,346.58581029999914,346.58581029999914,346.58581029999914,346.86499569999796,348.5987241999974,348.6319846999977,348.6319846999977,348.6319846999977,348.6319846999977,348.6319846999977,348.6319846999977,348.6319846999977,348.6319846999977,348.6319846999977,348.6319846999977,348.6319846999977,348.6319846999977,348.6319846999977,350.6635370999975,350.6635370999975,350.6635370999975,350.6635370999975,350.6635370999975,350.6635370999975,350.6635370999975,54,37,55,17,54,70,350.6635370999975,352.18090069999744,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
34,56,18,56,0,57,57,57,,,,,,,,None,352.18090069999744,352.18090069999744,352.18090069999744,352.18090069999744,352.18090069999744,352.18090069999744,f,0.36008809999839286,352.56463169999915,352.56463169999915,352.56463169999915,352.56463169999915,352.56463169999915,352.56463169999915,352.8476174999996,354.19763239999884,354.25059639999745,354.25059639999745,354.25059639999745,354.25059639999745,354.25059639999745,354.25059639999745,354.25059639999745,354.25059639999745,354.25059639999745,354.25059639999745,354.25059639999745,354.25059639999745,354.25059639999745,355.8954221999993,355.8954221999993,355.8954221999993,355.8954221999993,355.8954221999993,355.8954221999993,355.8954221999993,56,34,56,18,56,70,355.8954221999993,357.479595599998,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
32,54,16,65,0,58,58,58,,,,,,,,None,357.479595599998,357.479595599998,357.479595599998,357.479595599998,357.479595599998,357.479595599998,f,0.42085320000114734,357.93013749999955,357.93013749999955,357.93013749999955,357.93013749999955,357.93013749999955,357.93013749999955,358.2131909999989,359.66294429999834,359.6796648999989,359.6796648999989,359.6796648999989,359.6796648999989,359.6796648999989,359.6796648999989,359.6796648999989,359.6796648999989,359.6796648999989,359.6796648999989,359.6796648999989,359.6796648999989,359.6796648999989,361.4277719999991,361.4277719999991,361.4277719999991,361.4277719999991,361.4277719999991,361.4277719999991,361.4277719999991,65,32,54,16,65,70,361.4277719999991,363.4288901,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
32,58,7,72,0,59,59,59,,,,,,,,None,363.4288901,363.4288901,363.4288901,363.4288901,363.4288901,363.4288901,f,0.4389271000000008,363.89671649999946,363.89671649999946,363.89671649999946,363.89671649999946,363.89671649999946,363.89671649999946,364.17888329999914,366.1790845999967,366.19563819999894,366.19563819999894,366.19563819999894,366.19563819999894,366.19563819999894,366.19563819999894,366.19563819999894,366.19563819999894,366.19563819999894,366.19563819999894,366.19563819999894,366.19563819999894,366.19563819999894,368.4933389999969,368.4933389999969,368.4933389999969,368.4933389999969,368.4933389999969,368.4933389999969,368.4933389999969,72,32,58,7,72,70,368.4933389999969,370.04467309999745,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
39,46,13,66,0,60,60,60,,,,,,,,None,370.04467309999745,370.04467309999745,370.04467309999745,370.04467309999745,370.04467309999745,370.04467309999745,f,0.43130119999841554,370.49801819999993,370.49801819999993,370.49801819999993,370.49801819999993,370.49801819999993,370.49801819999993,370.77812659999836,372.2611356999987,372.27762509999957,372.27762509999957,372.27762509999957,372.27762509999957,372.27762509999957,372.27762509999957,372.27762509999957,372.27762509999957,372.27762509999957,372.27762509999957,372.27762509999957,372.27762509999957,372.27762509999957,374.05900739999925,374.05900739999925,374.05900739999925,374.05900739999925,374.05900739999925,374.05900739999925,374.05900739999925,66,39,46,13,66,70,374.05900739999925,375.9602634999974,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
42,50,17,61,0,61,61,61,,,,,,,,None,375.9602634999974,375.9602634999974,375.9602634999974,375.9602634999974,375.9602634999974,375.9602634999974,f,0.4567438000012771,376.4480493999981,376.4480493999981,376.4480493999981,376.4480493999981,376.4480493999981,376.4480493999981,376.7269825999974,378.57634549999784,378.592868599997,378.592868599997,378.592868599997,378.592868599997,378.592868599997,378.592868599997,378.592868599997,378.592868599997,378.592868599997,378.592868599997,378.592868599997,378.592868599997,378.592868599997,380.7414205999994,380.7414205999994,380.7414205999994,380.7414205999994,380.7414205999994,380.7414205999994,380.7414205999994,61,42,50,17,61,70,380.7414205999994,382.29252089999864,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
26,43,21,66,0,62,62,62,,,,,,,,None,382.29252089999864,382.29252089999864,382.29252089999864,382.29252089999864,382.29252089999864,382.29252089999864,f,0.3183570000001055,382.6448806999979,382.6448806999979,382.6448806999979,382.6448806999979,382.6448806999979,382.6448806999979,382.92602389999956,384.82537199999933,384.84197499999937,384.84197499999937,384.84197499999937,384.84197499999937,384.84197499999937,384.84197499999937,384.84197499999937,384.84197499999937,384.84197499999937,384.84197499999937,384.84197499999937,384.84197499999937,384.84197499999937,387.0405538999985,387.0405538999985,387.0405538999985,387.0405538999985,387.0405538999985,387.0405538999985,387.0405538999985,66,26,43,21,66,70,387.0405538999985,388.67457029999787,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
31,46,22,65,0,63,63,63,,,,,,,,None,388.67457029999787,388.67457029999787,388.67457029999787,388.67457029999787,388.67457029999787,388.67457029999787,f,0.3999470000017027,389.0930499999995,389.0930499999995,389.0930499999995,389.0930499999995,389.0930499999995,389.0930499999995,389.3912268999993,390.8242301999999,390.8242301999999,390.8242301999999,390.8242301999999,390.8242301999999,390.8242301999999,390.8242301999999,390.8242301999999,390.8242301999999,390.8242301999999,390.8242301999999,390.8242301999999,390.8242301999999,390.8242301999999,392.5556972999984,392.5556972999984,392.5556972999984,392.5556972999984,392.5556972999984,392.5556972999984,392.5556972999984,65,31,46,22,65,70,392.5556972999984,394.3899399999973,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
29,49,20,57,0,64,64,64,,,,,,,,None,394.3899399999973,394.3899399999973,394.3899399999973,394.3899399999973,394.3899399999973,394.3899399999973,f,0.4916869000007864,394.9082294999971,394.9082294999971,394.9082294999971,394.9082294999971,394.9082294999971,394.9082294999971,395.1902659999978,397.1564357999996,397.173459499998,397.173459499998,397.173459499998,397.173459499998,397.173459499998,397.173459499998,397.173459499998,397.173459499998,397.173459499998,397.173459499998,397.173459499998,397.173459499998,397.173459499998,399.4376623999997,399.4376623999997,399.4376623999997,399.4376623999997,399.4376623999997,399.4376623999997,399.4376623999997,57,29,49,20,57,70,399.4376623999997,400.9891585999976,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
29,45,23,66,0,65,65,65,,,,,,,,None,400.9891585999976,400.9891585999976,400.9891585999976,400.9891585999976,400.9891585999976,400.9891585999976,f,0.40678789999947185,401.42312820000006,401.42312820000006,401.42312820000006,401.42312820000006,401.42312820000006,401.42312820000006,401.7057031999975,403.70526619999873,403.722072499997,403.722072499997,403.722072499997,403.722072499997,403.722072499997,403.722072499997,403.722072499997,403.722072499997,403.722072499997,403.722072499997,403.722072499997,403.722072499997,403.722072499997,406.02013309999893,406.02013309999893,406.02013309999893,406.02013309999893,406.02013309999893,406.02013309999893,406.02013309999893,66,29,45,23,66,70,406.02013309999893,407.7212155999987,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
20,48,18,61,0,66,66,66,,,,,,,,None,407.7212155999987,407.7212155999987,407.7212155999987,407.7212155999987,407.7212155999987,407.7212155999987,f,0.3274855999989086,408.0714726999977,408.0714726999977,408.0714726999977,408.0714726999977,408.0714726999977,408.0714726999977,408.3549991,409.305104199997,409.32096239999737,409.32096239999737,409.32096239999737,409.32096239999737,409.32096239999737,409.32096239999737,409.32096239999737,409.32096239999737,409.32096239999737,409.32096239999737,409.32096239999737,409.32096239999737,409.32096239999737,410.56952269999965,410.56952269999965,410.56952269999965,410.56952269999965,410.56952269999965,410.56952269999965,410.56952269999965,61,20,48,18,61,70,410.56952269999965,412.3705254999986,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
31,48,16,67,0,67,67,67,,,,,,,,None,412.3705254999986,412.3705254999986,412.3705254999986,412.3705254999986,412.3705254999986,412.3705254999986,f,0.3869280999970215,412.78881839999667,412.78881839999667,412.78881839999667,412.78881839999667,412.78881839999667,412.78881839999667,413.0708741999988,414.75393819999954,414.77034699999786,414.77034699999786,414.77034699999786,414.77034699999786,414.77034699999786,414.77034699999786,414.77034699999786,414.77034699999786,414.77034699999786,414.77034699999786,414.77034699999786,414.77034699999786,414.77034699999786,416.75163299999986,416.75163299999986,416.75163299999986,416.75163299999986,416.75163299999986,416.75163299999986,416.75163299999986,67,31,48,16,67,70,416.75163299999986,418.7357889999985,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
18,47,22,65,0,68,68,68,,,,,,,,None,418.7357889999985,418.7357889999985,418.7357889999985,418.7357889999985,418.7357889999985,418.7357889999985,f,0.4189652999993996,419.1909446999998,419.1909446999998,419.1909446999998,419.1909446999998,419.1909446999998,419.1909446999998,419.4698032999986,420.61936479999713,420.63583729999664,420.63583729999664,420.63583729999664,420.63583729999664,420.63583729999664,420.63583729999664,420.63583729999664,420.63583729999664,420.63583729999664,420.63583729999664,420.63583729999664,420.63583729999664,420.63583729999664,422.0839500000002,422.0839500000002,422.0839500000002,422.0839500000002,422.0839500000002,422.0839500000002,422.0839500000002,65,18,47,22,65,70,422.0839500000002,423.6685034000002,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
24,57,14,67,0,69,69,69,,,,,,,,None,423.6685034000002,423.6685034000002,423.6685034000002,423.6685034000002,423.6685034000002,423.6685034000002,f,0.3866588999990199,424.0854683999969,424.0854683999969,424.0854683999969,424.0854683999969,424.0854683999969,424.0854683999969,424.36905339999794,426.28513889999886,426.3014906999997,426.3014906999997,426.3014906999997,426.3014906999997,426.3014906999997,426.3014906999997,426.3014906999997,426.3014906999997,426.3014906999997,426.3014906999997,426.3014906999997,426.3014906999997,426.3014906999997,428.5162104999981,428.5162104999981,428.5162104999981,428.5162104999981,428.5162104999981,428.5162104999981,428.5162104999981,67,24,57,14,67,70,428.5162104999981,430.16727589999937,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
23,58,21,66,0,70,70,70,,,,,,,,None,430.16727589999937,430.16727589999937,430.16727589999937,430.16727589999937,430.16727589999937,430.16727589999937,f,0.32606749999831663,430.51764419999745,430.51764419999745,430.51764419999745,430.51764419999745,430.51764419999745,430.51764419999745,430.8010037999993,432.4175972999983,432.43380949999846,432.43380949999846,432.43380949999846,432.43380949999846,432.43380949999846,432.43380949999846,432.43380949999846,432.43380949999846,432.43380949999846,432.43380949999846,432.43380949999846,432.43380949999846,432.43380949999846,434.34857999999804,434.34857999999804,434.34857999999804,434.34857999999804,434.34857999999804,434.34857999999804,434.34857999999804,66,23,58,21,66,70,434.34857999999804,436.3328010999976,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
27,52,29,66,0,71,71,71,,,,,,,,None,436.3328010999976,436.3328010999976,436.3328010999976,436.3328010999976,436.3328010999976,436.3328010999976,f,0.44660649999786983,436.800019899998,436.800019899998,436.800019899998,436.800019899998,436.800019899998,436.800019899998,437.0830382999993,438.066023899999,438.0827732999969,438.0827732999969,438.0827732999969,438.0827732999969,438.0827732999969,438.0827732999969,438.0827732999969,438.0827732999969,438.0827732999969,438.0827732999969,438.0827732999969,438.0827732999969,438.0827732999969,439.3645355999979,439.3645355999979,439.3645355999979,439.3645355999979,439.3645355999979,439.3645355999979,439.3645355999979,66,27,52,29,66,70,439.3645355999979,441.0487628999981,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
35,61,10,71,0,72,72,72,,,,,,,,None,441.0487628999981,441.0487628999981,441.0487628999981,441.0487628999981,441.0487628999981,441.0487628999981,f,0.3897466999987955,441.4667395999968,441.4667395999968,441.4667395999968,441.4667395999968,441.4667395999968,441.4667395999968,441.7488459999986,442.5817584999968,442.59885439999925,442.59885439999925,442.59885439999925,442.59885439999925,442.59885439999925,442.59885439999925,442.59885439999925,442.59885439999925,442.59885439999925,442.59885439999925,442.59885439999925,442.59885439999925,442.59885439999925,443.7302598999995,443.7302598999995,443.7302598999995,443.7302598999995,443.7302598999995,443.7302598999995,443.7302598999995,71,35,61,10,71,70,443.7302598999995,445.6809725999992,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
22,58,26,60,0,73,73,73,,,,,,,,None,445.6809725999992,445.6809725999992,445.6809725999992,445.6809725999992,445.6809725999992,445.6809725999992,f,0.5731796000000031,446.28163559999666,446.28163559999666,446.28163559999666,446.28163559999666,446.28163559999666,446.28163559999666,446.56486289999884,447.3980690999997,447.41455139999744,447.41455139999744,447.41455139999744,447.41455139999744,447.41455139999744,447.41455139999744,447.41455139999744,447.41455139999744,447.41455139999744,447.41455139999744,447.41455139999744,447.41455139999744,447.41455139999744,448.54590729999836,448.54590729999836,448.54590729999836,448.54590729999836,448.54590729999836,448.54590729999836,448.54590729999836,60,22,58,26,60,70,448.54590729999836,450.31358739999996,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
30,48,19,63,0,74,74,74,,,,,,,,None,450.31358739999996,450.31358739999996,450.31358739999996,450.31358739999996,450.31358739999996,450.31358739999996,f,0.4226201999990735,450.76532059999954,450.76532059999954,450.76532059999954,450.76532059999954,450.76532059999954,450.76532059999954,451.0472192999987,452.8137990999967,452.8302915999993,452.8302915999993,452.8302915999993,452.8302915999993,452.8302915999993,452.8302915999993,452.8302915999993,452.8302915999993,452.8302915999993,452.8302915999993,452.8302915999993,452.8302915999993,452.8302915999993,454.8949066999994,454.8949066999994,454.8949066999994,454.8949066999994,454.8949066999994,454.8949066999994,454.8949066999994,63,30,48,19,63,70,454.8949066999994,456.72828689999733,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
29,52,26,60,0,75,75,75,,,,,,,,q,475.509017999997,475.509017999997,475.509017999997,475.509017999997,475.509017999997,475.509017999997,f,0.7013581999999587,476.2304159999985,476.2304159999985,476.2304159999985,476.2304159999985,476.2304159999985,476.2304159999985,476.52639199999976,478.34258559999944,478.34258559999944,478.34258559999944,478.34258559999944,478.34258559999944,478.34258559999944,478.34258559999944,478.34258559999944,478.34258559999944,478.34258559999944,478.34258559999944,478.34258559999944,478.34258559999944,478.34258559999944,480.4570155000001,480.4570155000001,480.4570155000001,480.4570155000001,480.4570155000001,480.4570155000001,480.4570155000001,60,29,52,26,60,70,480.4570155000001,482.15853589999824,,,456.72828689999733,456.72828689999733,13.731740800001717,470.49887549999767,470.49887549999767,475.509017999997,475.509017999997,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
29,54,29,64,0,76,76,76,,,,,,,,None,482.15853589999824,482.15853589999824,482.15853589999824,482.15853589999824,482.15853589999824,482.15853589999824,f,0.4579879000011715,482.64541370000006,482.64541370000006,482.64541370000006,482.64541370000006,482.64541370000006,482.64541370000006,482.941805399998,484.94133489999876,484.94133489999876,484.94133489999876,484.94133489999876,484.94133489999876,484.94133489999876,484.94133489999876,484.94133489999876,484.94133489999876,484.94133489999876,484.94133489999876,484.94133489999876,484.94133489999876,484.94133489999876,487.2391981999972,487.2391981999972,487.2391981999972,487.2391981999972,487.2391981999972,487.2391981999972,487.2391981999972,64,29,54,29,64,70,487.2391981999972,488.99030149999817,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
38,57,32,59,0,77,77,77,,,,,,,,None,488.99030149999817,488.99030149999817,488.99030149999817,488.99030149999817,488.99030149999817,488.99030149999817,f,0.3665829000019585,489.37493079999695,489.37493079999695,489.37493079999695,489.37493079999695,489.37493079999695,489.37493079999695,489.65756249999686,491.60723639999924,491.6234029999978,491.6234029999978,491.6234029999978,491.6234029999978,491.6234029999978,491.6234029999978,491.6234029999978,491.6234029999978,491.6234029999978,491.6234029999978,491.6234029999978,491.6234029999978,491.6234029999978,493.87128689999736,493.87128689999736,493.87128689999736,493.87128689999736,493.87128689999736,493.87128689999736,493.87128689999736,59,38,57,32,59,70,493.87128689999736,495.47261739999885,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
29,54,23,73,0,78,78,78,,,,,,,,None,495.47261739999885,495.47261739999885,495.47261739999885,495.47261739999885,495.47261739999885,495.47261739999885,f,0.4062000999983866,495.90626829999746,495.90626829999746,495.90626829999746,495.90626829999746,495.90626829999746,495.90626829999746,496.18964219999907,497.6223988999991,497.6392840999979,497.6392840999979,497.6392840999979,497.6392840999979,497.6392840999979,497.6392840999979,497.6392840999979,497.6392840999979,497.6392840999979,497.6392840999979,497.6392840999979,497.6392840999979,497.6392840999979,499.3702282999984,499.3702282999984,499.3702282999984,499.3702282999984,499.3702282999984,499.3702282999984,499.3702282999984,73,29,54,23,73,70,499.3702282999984,501.33827669999664,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
36,42,24,61,0,79,79,79,,,,,,,,None,501.33827669999664,501.33827669999664,501.33827669999664,501.33827669999664,501.33827669999664,501.33827669999664,f,0.4058143000002019,501.77375369999936,501.77375369999936,501.77375369999936,501.77375369999936,501.77375369999936,501.77375369999936,502.07170459999907,503.05466319999687,503.05466319999687,503.05466319999687,503.05466319999687,503.05466319999687,503.05466319999687,503.05466319999687,503.05466319999687,503.05466319999687,503.05466319999687,503.05466319999687,503.05466319999687,503.05466319999687,503.05466319999687,504.3365378999988,504.3365378999988,504.3365378999988,504.3365378999988,504.3365378999988,504.3365378999988,504.3365378999988,61,36,42,24,61,70,504.3365378999988,506.00399649999963,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
35,43,32,61,0,80,80,80,,,,,,,,None,506.00399649999963,506.00399649999963,506.00399649999963,506.00399649999963,506.00399649999963,506.00399649999963,f,0.5467938000001595,506.5711706999973,506.5711706999973,506.5711706999973,506.5711706999973,506.5711706999973,506.5711706999973,506.87136909999754,508.1207519999989,508.1207519999989,508.1207519999989,508.1207519999989,508.1207519999989,508.1207519999989,508.1207519999989,508.1207519999989,508.1207519999989,508.1207519999989,508.1207519999989,508.1207519999989,508.1207519999989,508.1207519999989,509.6685072,509.6685072,509.6685072,509.6685072,509.6685072,509.6685072,509.6685072,61,35,43,32,61,70,509.6685072,511.48630140000023,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
