arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.558392299804837,19.558392299804837,space,17.747210199944675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
19,52,75,26,0,54,54,54,,,,,,,,,,,None,346.5472532999702,346.5472532999702,346.5472532999702,346.5472532999702,346.5472532999702,346.5472532999702,r,0.2865814999677241,346.86694290000014,346.86694290000014,346.86694290000014,346.86694290000014,346.86694290000014,346.86694290000014,347.16433919989504,349.09735029982403,349.09735029982403,349.09735029982403,349.09735029982403,349.09735029982403,349.09735029982403,349.09735029982403,349.09735029982403,349.09735029982403,349.09735029982403,349.09735029982403,349.09735029982403,349.09735029982403,349.09735029982403,351.3289854999166,351.3289854999166,351.3289854999166,351.3289854999166,351.3289854999166,351.3289854999166,351.3289854999166,26,75,52,19,75,60,351.3289854999166,352.9128463999368,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
24,58,67,25,0,55,55,55,,,,,,,,,,,None,352.9128463999368,352.9128463999368,352.9128463999368,352.9128463999368,352.9128463999368,352.9128463999368,r,0.30954489996656775,353.2493699998595,353.2493699998595,353.2493699998595,353.2493699998595,353.2493699998595,353.2493699998595,353.5467887998093,355.2629626998678,355.2629626998678,355.2629626998678,355.2629626998678,355.2629626998678,355.2629626998678,355.2629626998678,355.2629626998678,355.2629626998678,355.2629626998678,355.2629626998678,355.2629626998678,355.2629626998678,355.2629626998678,357.27769239991903,357.27769239991903,357.27769239991903,357.27769239991903,357.27769239991903,357.27769239991903,357.27769239991903,25,67,58,24,67,60,357.27769239991903,358.97902619978413,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
29,59,67,27,0,56,56,56,,,,,,,,,,,None,358.97902619978413,358.97902619978413,358.97902619978413,358.97902619978413,358.97902619978413,358.97902619978413,r,0.28852639999240637,359.2976210999768,359.2976210999768,359.2976210999768,359.2976210999768,359.2976210999768,359.2976210999768,359.5955970999785,360.6120537999086,360.6120537999086,360.6120537999086,360.6120537999086,360.6120537999086,360.6120537999086,360.6120537999086,360.6120537999086,360.6120537999086,360.6120537999086,360.6120537999086,360.6120537999086,360.6120537999086,360.6120537999086,361.927210399881,361.927210399881,361.927210399881,361.927210399881,361.927210399881,361.927210399881,361.927210399881,27,67,59,29,67,60,361.927210399881,363.4778682999313,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
31,54,71,22,0,57,57,57,,,,,,,,,,,None,363.4778682999313,363.4778682999313,363.4778682999313,363.4778682999313,363.4778682999313,363.4778682999313,r,0.3834420999046415,363.8954480998218,363.8954480998218,363.8954480998218,363.8954480998218,363.8954480998218,363.8954480998218,364.1784947998822,365.7683277998585,365.7683277998585,365.7683277998585,365.7683277998585,365.7683277998585,365.7683277998585,365.71163309994154,365.7683277998585,365.7683277998585,365.7683277998585,365.7683277998585,365.7683277998585,365.7683277998585,365.7683277998585,367.59263939992525,367.59263939992525,367.59263939992525,367.59263939992525,367.59263939992525,367.59263939992525,367.59263939992525,22,71,54,31,71,60,367.59263939992525,369.5267327998299,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
26,50,65,22,0,58,58,58,,,,,,,,,,,None,369.5267327998299,369.5267327998299,369.5267327998299,369.5267327998299,369.5267327998299,369.5267327998299,r,0.2937608000356704,369.84524819999933,369.84524819999933,369.84524819999933,369.84524819999933,369.84524819999933,369.84524819999933,370.12742559984326,371.52679609996267,371.52679609996267,371.52679609996267,371.52679609996267,371.52679609996267,371.52679609996267,371.51037249993533,371.52679609996267,371.52679609996267,371.52679609996267,371.52679609996267,371.52679609996267,371.52679609996267,371.52679609996267,373.2081273999065,373.2081273999065,373.2081273999065,373.2081273999065,373.2081273999065,373.2081273999065,373.2081273999065,22,65,50,26,65,60,373.2081273999065,374.94277809979394,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
28,58,64,25,0,59,59,59,,,,,,,,,,,None,374.94277809979394,374.94277809979394,374.94277809979394,374.94277809979394,374.94277809979394,374.94277809979394,r,0.4357857999857515,375.4102852998767,375.4102852998767,375.4102852998767,375.4102852998767,375.4102852998767,375.4102852998767,375.6929786999244,377.7090655998327,377.7090655998327,377.7090655998327,377.7090655998327,377.7090655998327,377.7090655998327,377.6925365999341,377.7090655998327,377.7090655998327,377.7090655998327,377.7090655998327,377.7090655998327,377.7090655998327,377.7090655998327,380.00748819997534,380.00748819997534,380.00748819997534,380.00748819997534,380.00748819997534,380.00748819997534,380.00748819997534,25,64,58,28,64,60,380.00748819997534,381.82502469979227,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
17,49,68,22,0,60,60,60,,,,,,,,,,,None,381.82502469979227,381.82502469979227,381.82502469979227,381.82502469979227,381.82502469979227,381.82502469979227,r,0.2825318998657167,382.126684299903,382.126684299903,382.126684299903,382.126684299903,382.126684299903,382.126684299903,382.408372099977,383.7913642998319,383.7913642998319,383.7913642998319,383.7913642998319,383.7913642998319,383.7913642998319,383.7749403999187,383.7913642998319,383.7913642998319,383.7913642998319,383.7913642998319,383.7913642998319,383.7913642998319,383.7913642998319,385.4560358999297,385.4560358999297,385.4560358999297,385.4560358999297,385.4560358999297,385.4560358999297,385.4560358999297,22,68,49,17,68,60,385.4560358999297,387.040748299798,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
24,46,61,28,0,61,61,61,,,,,,,,,,,None,387.040748299798,387.040748299798,387.040748299798,387.040748299798,387.040748299798,387.040748299798,r,0.3261932998429984,387.3913330999203,387.3913330999203,387.3913330999203,387.3913330999203,387.3913330999203,387.3913330999203,387.6741186999716,389.6904074999038,389.6904074999038,389.6904074999038,389.6904074999038,389.6904074999038,389.6904074999038,389.6738135998603,389.6904074999038,389.6904074999038,389.6904074999038,389.6904074999038,389.6904074999038,389.6904074999038,389.6904074999038,391.9886090999935,391.9886090999935,391.9886090999935,391.9886090999935,391.9886090999935,391.9886090999935,391.9886090999935,28,61,46,24,61,60,391.9886090999935,393.92248829989694,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
43,47,54,36,0,62,62,62,,,,,,,,,,,None,393.92248829989694,393.92248829989694,393.92248829989694,393.92248829989694,393.92248829989694,393.92248829989694,r,0.30768739990890026,394.25987769989297,394.25987769989297,394.25987769989297,394.25987769989297,394.25987769989297,394.25987769989297,394.5564351999201,396.43922399985604,396.43922399985604,396.43922399985604,396.43922399985604,396.43922399985604,396.43922399985604,396.43922399985604,396.43922399985604,396.43922399985604,396.43922399985604,396.43922399985604,396.43922399985604,396.43922399985604,396.43922399985604,398.6203928999603,398.6203928999603,398.6203928999603,398.6203928999603,398.6203928999603,398.6203928999603,398.6203928999603,36,54,47,43,54,60,398.6203928999603,400.23869219981134,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
34,52,66,9,0,63,63,63,,,,,,,,,,,None,400.23869219981134,400.23869219981134,400.23869219981134,400.23869219981134,400.23869219981134,400.23869219981134,f,0.3102186999749392,400.57210609992035,400.57210609992035,400.57210609992035,400.57210609992035,400.57210609992035,400.57210609992035,400.87176439980976,402.73804279998876,402.73804279998876,402.73804279998876,402.73804279998876,402.73804279998876,402.73804279998876,402.73804279998876,402.73804279998876,402.73804279998876,402.73804279998876,402.73804279998876,402.73804279998876,402.73804279998876,402.73804279998876,404.90289439982735,404.90289439982735,404.90289439982735,404.90289439982735,404.90289439982735,404.90289439982735,404.90289439982735,9,66,52,34,9,60,404.90289439982735,406.7374835999217,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
25,42,59,21,0,64,64,64,,,,,,,,,,,None,406.7374835999217,406.7374835999217,406.7374835999217,406.7374835999217,406.7374835999217,406.7374835999217,j,0.3510986000765115,407.1213019997813,407.1213019997813,407.1213019997813,407.1213019997813,407.1213019997813,407.1213019997813,407.4207271998748,408.97019579983316,408.97019579983316,408.97019579983316,408.97019579983316,408.97019579983316,408.97019579983316,408.97019579983316,408.97019579983316,408.97019579983316,408.97019579983316,408.97019579983316,408.97019579983316,408.97019579983316,408.97019579983316,410.81865049991757,410.81865049991757,410.81865049991757,410.81865049991757,410.81865049991757,410.81865049991757,410.81865049991757,21,59,42,25,25,60,410.81865049991757,412.63597059994936,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
27,52,58,14,0,65,65,65,,,,,,,,,,,None,412.63597059994936,412.63597059994936,412.63597059994936,412.63597059994936,412.63597059994936,412.63597059994936,i,0.26913910009898245,412.9368813999463,412.9368813999463,412.9368813999463,412.9368813999463,412.9368813999463,412.9368813999463,413.22020689980127,414.2029263000004,414.2029263000004,414.2029263000004,414.2029263000004,414.2029263000004,414.2029263000004,414.1866078998428,414.2029263000004,414.2029263000004,414.2029263000004,414.2029263000004,414.2029263000004,414.2029263000004,414.2029263000004,415.4680859998334,415.4680859998334,415.4680859998334,415.4680859998334,415.4680859998334,415.4680859998334,415.4680859998334,14,58,52,27,52,60,415.4680859998334,417.43518789997324,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
26,47,57,17,0,66,66,66,,,,,,,,,,,None,417.43518789997324,417.43518789997324,417.43518789997324,417.43518789997324,417.43518789997324,417.43518789997324,r,0.4175602998584509,417.88634109986015,417.88634109986015,417.88634109986015,417.88634109986015,417.88634109986015,417.88634109986015,418.1854740998242,419.61908399988897,419.61908399988897,419.61908399988897,419.61908399988897,419.61908399988897,419.61908399988897,419.61908399988897,419.61908399988897,419.61908399988897,419.61908399988897,419.61908399988897,419.61908399988897,419.61908399988897,419.61908399988897,421.3504925998859,421.3504925998859,421.3504925998859,421.3504925998859,421.3504925998859,421.3504925998859,421.3504925998859,17,57,47,26,57,60,421.3504925998859,422.9846576999407,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
32,43,56,18,0,67,67,67,,,,,,,,,,,None,422.9846576999407,422.9846576999407,422.9846576999407,422.9846576999407,422.9846576999407,422.9846576999407,r,0.33567980001680553,423.3534508999437,423.3534508999437,423.3534508999437,423.3534508999437,423.3534508999437,423.3534508999437,423.6514296999667,425.66733519989066,425.66733519989066,425.66733519989066,425.66733519989066,425.66733519989066,425.66733519989066,425.65105479978956,425.66733519989066,425.66733519989066,425.66733519989066,425.66733519989066,425.66733519989066,425.66733519989066,425.66733519989066,427.9658837998286,427.9658837998286,427.9658837998286,427.9658837998286,427.9658837998286,427.9658837998286,427.9658837998286,18,56,43,32,56,60,427.9658837998286,429.9666561000049,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
24,60,53,15,0,68,68,68,,,,,,,,,,,None,429.9666561000049,429.9666561000049,429.9666561000049,429.9666561000049,429.9666561000049,429.9666561000049,i,0.2961653999518603,430.2836423998233,430.2836423998233,430.2836423998233,430.2836423998233,430.2836423998233,430.2836423998233,430.5673306998797,432.23354379995726,432.23354379995726,432.23354379995726,432.23354379995726,432.23354379995726,432.23354379995726,432.21665749978274,432.23354379995726,432.23354379995726,432.23354379995726,432.23354379995726,432.23354379995726,432.23354379995726,432.23354379995726,434.1810084998142,434.1810084998142,434.1810084998142,434.1810084998142,434.1810084998142,434.1810084998142,434.1810084998142,15,53,60,24,60,60,434.1810084998142,435.71539079979993,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
26,61,52,24,0,69,69,69,,,,,,,,,,,None,435.71539079979993,435.71539079979993,435.71539079979993,435.71539079979993,435.71539079979993,435.71539079979993,i,0.3013088000006974,436.05157199990936,436.05157199990936,436.05157199990936,436.05157199990936,436.05157199990936,436.05157199990936,436.33274589991197,437.39896049979143,437.39896049979143,437.39896049979143,437.39896049979143,437.39896049979143,437.39896049979143,437.3825676999986,437.39896049979143,437.39896049979143,437.39896049979143,437.39896049979143,437.39896049979143,437.39896049979143,437.39896049979143,438.7472012999933,438.7472012999933,438.7472012999933,438.7472012999933,438.7472012999933,438.7472012999933,438.7472012999933,24,52,61,26,61,60,438.7472012999933,440.63164619985037,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
24,54,55,17,0,70,70,70,,,,,,,,,,,None,440.63164619985037,440.63164619985037,440.63164619985037,440.63164619985037,440.63164619985037,440.63164619985037,i,0.375939599936828,441.03174859983847,441.03174859983847,441.03174859983847,441.03174859983847,441.03174859983847,441.03174859983847,441.3148522998672,442.99803479993716,442.99803479993716,442.99803479993716,442.99803479993716,442.99803479993716,442.99803479993716,442.9812440997921,442.99803479993716,442.99803479993716,442.99803479993716,442.99803479993716,442.99803479993716,442.99803479993716,442.99803479993716,444.9629231998697,444.9629231998697,444.9629231998697,444.9629231998697,444.9629231998697,444.9629231998697,444.9629231998697,17,55,54,24,54,60,444.9629231998697,446.5807155999355,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
30,60,64,12,0,71,71,71,,,,,,,,,,,None,446.5807155999355,446.5807155999355,446.5807155999355,446.5807155999355,446.5807155999355,446.5807155999355,r,0.2762668998911977,446.88055929983966,446.88055929983966,446.88055929983966,446.88055929983966,446.88055929983966,446.88055929983966,447.1813238998875,448.3470949998591,448.3470949998591,448.3470949998591,448.3470949998591,448.3470949998591,448.3470949998591,448.3470949998591,448.3470949998591,448.3470949998591,448.3470949998591,448.3470949998591,448.3470949998591,448.3470949998591,448.3470949998591,449.8116204999387,449.8116204999387,449.8116204999387,449.8116204999387,449.8116204999387,449.8116204999387,449.8116204999387,12,64,60,30,64,60,449.8116204999387,451.3970060998108,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
27,59,56,20,0,72,72,72,,,,,,,,,,,None,451.3970060998108,451.3970060998108,451.3970060998108,451.3970060998108,451.3970060998108,451.3970060998108,r,0.29128130013123155,451.71311139990576,451.71311139990576,451.71311139990576,451.71311139990576,451.71311139990576,451.71311139990576,451.9968781999778,453.462911499897,453.462911499897,453.462911499897,453.462911499897,453.462911499897,453.462911499897,453.44620239990763,453.462911499897,453.462911499897,453.462911499897,453.462911499897,453.462911499897,453.462911499897,453.462911499897,455.2104776999913,455.2104776999913,455.2104776999913,455.2104776999913,455.2104776999913,455.2104776999913,455.2104776999913,20,56,59,27,56,60,455.2104776999913,456.9614825998433,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
37,54,65,8,0,73,73,73,,,,,,,,,,,None,456.9614825998433,456.9614825998433,456.9614825998433,456.9614825998433,456.9614825998433,456.9614825998433,r,0.3601108000148088,457.3461291999556,457.3461291999556,457.3461291999556,457.3461291999556,457.3461291999556,457.3461291999556,457.62869499996305,458.57847459986806,458.57847459986806,458.57847459986806,458.57847459986806,458.57847459986806,458.57847459986806,458.562220599968,458.57847459986806,458.57847459986806,458.57847459986806,458.57847459986806,458.57847459986806,458.57847459986806,458.57847459986806,459.8096847999841,459.8096847999841,459.8096847999841,459.8096847999841,459.8096847999841,459.8096847999841,459.8096847999841,8,65,54,37,65,60,459.8096847999841,461.69434829987586,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
38,58,69,18,0,74,74,74,,,,,,,,,,,None,461.69434829987586,461.69434829987586,461.69434829987586,461.69434829987586,461.69434829987586,461.69434829987586,r,0.3098838999867439,462.02858579996973,462.02858579996973,462.02858579996973,462.02858579996973,462.02858579996973,462.02858579996973,462.31122589996085,464.01107379980385,464.01107379980385,464.01107379980385,464.01107379980385,464.01107379980385,464.01107379980385,463.9948675998021,464.01107379980385,464.01107379980385,464.01107379980385,464.01107379980385,464.01107379980385,464.01107379980385,464.01107379980385,465.99230399983935,465.99230399983935,465.99230399983935,465.99230399983935,465.99230399983935,465.99230399983935,465.99230399983935,18,69,58,38,69,60,465.99230399983935,467.8757489998825,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
36,60,64,25,0,75,75,75,,,,,,,,,,,q,496.02178099984303,496.02178099984303,496.02178099984303,496.02178099984303,496.02178099984303,496.02178099984303,r,0.4431429000105709,496.48941789986566,496.48941789986566,496.48941789986566,496.48941789986566,496.48941789986566,496.48941789986566,496.7719941998366,498.7051028998103,498.7051028998103,498.7051028998103,498.7051028998103,498.7051028998103,498.7051028998103,498.6884562999476,498.7051028998103,498.7051028998103,498.7051028998103,498.7051028998103,498.7051028998103,498.7051028998103,498.7051028998103,500.9193795998581,500.9193795998581,500.9193795998581,500.9193795998581,500.9193795998581,500.9193795998581,500.9193795998581,25,64,60,36,64,60,500.9193795998581,502.6537360998336,467.8757489998825,467.8757489998825,23.101280000060797,491.0070105998311,491.0070105998311,496.02178099984303,496.02178099984303,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
38,53,60,12,0,76,76,76,,,,,,,,,,,None,502.6537360998336,502.6537360998336,502.6537360998336,502.6537360998336,502.6537360998336,502.6537360998336,r,0.2742011998780072,502.9604276998434,502.9604276998434,502.9604276998434,502.9604276998434,502.9604276998434,502.9604276998434,503.2378785999026,505.13711549993604,505.13711549993604,505.13711549993604,505.13711549993604,505.13711549993604,505.13711549993604,505.1204613998998,505.13711549993604,505.13711549993604,505.13711549993604,505.13711549993604,505.13711549993604,505.13711549993604,505.13711549993604,507.31825989997014,507.31825989997014,507.31825989997014,507.31825989997014,507.31825989997014,507.31825989997014,507.31825989997014,12,60,53,38,60,60,507.31825989997014,508.90281159989536,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
42,62,56,12,0,77,77,77,,,,,,,,,,,None,508.90281159989536,508.90281159989536,508.90281159989536,508.90281159989536,508.90281159989536,508.90281159989536,r,0.25377449998632073,509.18845609994605,509.18845609994605,509.18845609994605,509.18845609994605,509.18845609994605,509.18845609994605,509.4863073998131,511.1190846997779,511.1190846997779,511.1190846997779,511.1190846997779,511.1190846997779,511.1190846997779,511.1190846997779,511.1190846997779,511.1190846997779,511.1190846997779,511.1190846997779,511.1190846997779,511.1190846997779,511.1190846997779,513.0508079999126,513.0508079999126,513.0508079999126,513.0508079999126,513.0508079999126,513.0508079999126,513.0508079999126,12,56,62,42,56,60,513.0508079999126,514.8350050998852,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
44,61,66,8,0,78,78,78,,,,,,,,,,,None,514.8350050998852,514.8350050998852,514.8350050998852,514.8350050998852,514.8350050998852,514.8350050998852,i,0.24367709993384778,515.1022134998348,515.1022134998348,515.1022134998348,515.1022134998348,515.1022134998348,515.1022134998348,515.385788799962,517.1348504999187,517.1348504999187,517.1348504999187,517.1348504999187,517.1348504999187,517.1348504999187,517.1183865999337,517.1348504999187,517.1348504999187,517.1348504999187,517.1348504999187,517.1348504999187,517.1348504999187,517.1348504999187,519.1662460998632,519.1662460998632,519.1662460998632,519.1662460998632,519.1662460998632,519.1662460998632,519.1662460998632,8,66,61,44,61,60,519.1662460998632,521.05072379997,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
51,60,65,21,0,79,79,79,,,,,,,,,,,None,521.05072379997,521.05072379997,521.05072379997,521.05072379997,521.05072379997,521.05072379997,i,0.4303649999201298,521.5025548997801,521.5025548997801,521.5025548997801,521.5025548997801,521.5025548997801,521.5025548997801,521.7843750999309,522.7673716999125,522.7673716999125,522.7673716999125,522.7673716999125,522.7673716999125,522.7673716999125,522.7505168998614,522.7673716999125,522.7673716999125,522.7673716999125,522.7673716999125,522.7673716999125,522.7673716999125,522.7673716999125,524.0320377999451,524.0320377999451,524.0320377999451,524.0320377999451,524.0320377999451,524.0320377999451,524.0320377999451,21,65,60,51,60,60,524.0320377999451,525.816473999992,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
35,55,60,15,0,80,80,80,,,,,,,,,,,None,525.816473999992,525.816473999992,525.816473999992,525.816473999992,525.816473999992,525.816473999992,i,0.3696105999406427,526.2170085997786,526.2170085997786,526.2170085997786,526.2170085997786,526.2170085997786,526.2170085997786,526.5005341998767,527.6664811999071,527.6664811999071,527.6664811999071,527.6664811999071,527.6664811999071,527.6664811999071,527.6496945999097,527.6664811999071,527.6664811999071,527.6664811999071,527.6664811999071,527.6664811999071,527.6664811999071,527.6664811999071,529.11469019996,529.11469019996,529.11469019996,529.11469019996,529.11469019996,529.11469019996,529.11469019996,15,60,55,35,55,60,529.11469019996,530.965085899923,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
41,59,75,17,0,81,81,81,,,,,,,,,,,None,530.965085899923,530.965085899923,530.965085899923,530.965085899923,530.965085899923,530.965085899923,r,0.25089469994418323,531.2494485999923,531.2494485999923,531.2494485999923,531.2494485999923,531.2494485999923,531.2494485999923,531.532096899813,532.4319524997845,532.4319524997845,532.4319524997845,532.4319524997845,532.4319524997845,532.4319524997845,532.4152506999671,532.4319524997845,532.4319524997845,532.4319524997845,532.4319524997845,532.4319524997845,532.4319524997845,532.4319524997845,533.6141289998777,533.6141289998777,533.6141289998777,533.6141289998777,533.6141289998777,533.6141289998777,533.6141289998777,17,75,59,41,75,60,533.6141289998777,535.515372299822,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
39,63,64,14,0,82,82,82,,,,,,,,,,,None,535.515372299822,535.515372299822,535.515372299822,535.515372299822,535.515372299822,535.515372299822,r,0.4131414000876248,535.9484724998474,535.9484724998474,535.9484724998474,535.9484724998474,535.9484724998474,535.9484724998474,536.248136999784,537.4981114999391,537.4981114999391,537.4981114999391,537.4981114999391,537.4981114999391,537.4981114999391,537.4981114999391,537.4981114999391,537.4981114999391,537.4981114999391,537.4981114999391,537.4981114999391,537.4981114999391,537.4981114999391,539.0463423999026,539.0463423999026,539.0463423999026,539.0463423999026,539.0463423999026,539.0463423999026,539.0463423999026,14,64,63,39,64,60,539.0463423999026,540.664416999789,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
32,62,63,15,0,83,83,83,,,,,,,,,,,None,540.664416999789,540.664416999789,540.664416999789,540.664416999789,540.664416999789,540.664416999789,r,0.2874485000502318,540.9825419997796,540.9825419997796,540.9825419997796,540.9825419997796,540.9825419997796,540.9825419997796,541.2806683999952,542.6140314999502,542.6140314999502,542.6140314999502,542.6140314999502,542.6140314999502,542.6140314999502,542.6140314999502,542.6140314999502,542.6140314999502,542.6140314999502,542.6140314999502,542.6140314999502,542.6140314999502,542.6140314999502,544.2452392999548,544.2452392999548,544.2452392999548,544.2452392999548,544.2452392999548,544.2452392999548,544.2452392999548,15,63,62,32,63,60,544.2452392999548,545.8964401998091,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
42,63,51,10,0,84,84,84,,,,,,,,,,,None,545.8964401998091,545.8964401998091,545.8964401998091,545.8964401998091,545.8964401998091,545.8964401998091,r,0.2533708999399096,546.181044699857,546.181044699857,546.181044699857,546.181044699857,546.181044699857,546.181044699857,546.4799638998229,547.7133619999513,547.7133619999513,547.7133619999513,547.7133619999513,547.7133619999513,547.7133619999513,547.7133619999513,547.7133619999513,547.7133619999513,547.7133619999513,547.7133619999513,547.7133619999513,547.7133619999513,547.7133619999513,549.244803099893,549.244803099893,549.244803099893,549.244803099893,549.244803099893,549.244803099893,549.244803099893,10,51,63,42,51,60,549.244803099893,550.9793490997981,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
33,65,54,13,0,85,85,85,,,,,,,,,,,None,550.9793490997981,550.9793490997981,550.9793490997981,550.9793490997981,550.9793490997981,550.9793490997981,i,0.24670969997532666,551.2468254999258,551.2468254999258,551.2468254999258,551.2468254999258,551.2468254999258,551.2468254999258,551.5458076999057,552.7621134999208,552.7621134999208,552.7621134999208,552.7621134999208,552.7621134999208,552.7621134999208,552.7621134999208,552.7621134999208,552.7621134999208,552.7621134999208,552.7621134999208,552.7621134999208,552.7621134999208,552.7621134999208,554.2770065998193,554.2770065998193,554.2770065998193,554.2770065998193,554.2770065998193,554.2770065998193,554.2770065998193,13,54,65,33,65,60,554.2770065998193,556.1948703997768,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
41,61,56,12,0,86,86,86,,,,,,,,,,,None,556.1948703997768,556.1948703997768,556.1948703997768,556.1948703997768,556.1948703997768,556.1948703997768,i,0.2780138999223709,556.4965017999057,556.4965017999057,556.4965017999057,556.4965017999057,556.4965017999057,556.4965017999057,556.7949547998141,557.8948029999156,557.8948029999156,557.8948029999156,557.8948029999156,557.8948029999156,557.8948029999156,557.8948029999156,557.8948029999156,557.8948029999156,557.8948029999156,557.8948029999156,557.8948029999156,557.8948029999156,557.8948029999156,559.2928783998359,559.2928783998359,559.2928783998359,559.2928783998359,559.2928783998359,559.2928783998359,559.2928783998359,12,56,61,41,61,60,559.2928783998359,560.843609899981,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
42,73,48,18,0,87,87,87,,,,,,,,,,,None,560.843609899981,560.843609899981,560.843609899981,560.843609899981,560.843609899981,560.843609899981,r,0.45469400007277727,561.3283219998702,561.3283219998702,561.3283219998702,561.3283219998702,561.3283219998702,561.3283219998702,561.627465199912,562.8775621999521,562.8775621999521,562.8775621999521,562.8775621999521,562.8775621999521,562.8775621999521,562.8775621999521,562.8775621999521,562.8775621999521,562.8775621999521,562.8775621999521,562.8775621999521,562.8775621999521,562.8775621999521,564.4252988998778,564.4252988998778,564.4252988998778,564.4252988998778,564.4252988998778,564.4252988998778,564.4252988998778,18,48,73,42,48,60,564.4252988998778,566.1092961998656,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
