arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
48,56,56,59,0,31,31,31,,,,,,,,,,,None,214.07271650000075,214.07271650000075,214.07271650000075,214.07271650000075,214.07271650000075,214.07271650000075,r,0.6577302000005147,214.75671930000135,214.75671930000135,214.75671930000135,214.75671930000135,214.75671930000135,214.75671930000135,215.0397243999996,216.20608770000035,216.22251810000125,216.22251810000125,216.22251810000125,216.22251810000125,216.22251810000125,216.22251810000125,216.22251810000125,216.22251810000125,216.22251810000125,216.22251810000125,216.22251810000125,216.22251810000125,216.22251810000125,217.68732760000057,217.68732760000057,217.68732760000057,217.68732760000057,217.68732760000057,217.68732760000057,217.68732760000057,56,48,56,59,48,70,217.68732760000057,219.3050228000011,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
39,59,44,64,0,32,32,32,,,,,,,,,,,None,219.3050228000011,219.3050228000011,219.3050228000011,219.3050228000011,219.3050228000011,219.3050228000011,f,0.3703521000006731,219.70575280000048,219.70575280000048,219.70575280000048,219.70575280000048,219.70575280000048,219.70575280000048,219.98876349999955,221.72180769999977,221.73841830000129,221.73841830000129,221.73841830000129,221.73841830000129,221.73841830000129,221.73841830000129,221.73841830000129,221.73841830000129,221.73841830000129,221.73841830000129,221.73841830000129,221.73841830000129,221.73841830000129,223.77023590000135,223.77023590000135,223.77023590000135,223.77023590000135,223.77023590000135,223.77023590000135,223.77023590000135,44,39,59,64,44,70,223.77023590000135,225.3872965999999,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
32,43,47,63,0,33,33,33,,,,,,,,,,,None,225.3872965999999,225.3872965999999,225.3872965999999,225.3872965999999,225.3872965999999,225.3872965999999,r,0.27626710000004095,225.68799000000035,225.68799000000035,225.68799000000035,225.68799000000035,225.68799000000035,225.68799000000035,225.98786910000126,227.50417740000012,227.50417740000012,227.50417740000012,227.50417740000012,227.50417740000012,227.50417740000012,227.50417740000012,227.50417740000012,227.50417740000012,227.50417740000012,227.50417740000012,227.50417740000012,227.50417740000012,227.50417740000012,229.319158100001,229.319158100001,229.319158100001,229.319158100001,229.319158100001,229.319158100001,229.319158100001,47,32,43,63,32,70,229.319158100001,231.1198715999999,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
43,56,46,61,0,34,34,34,,,,,,,,,,,None,231.1198715999999,231.1198715999999,231.1198715999999,231.1198715999999,231.1198715999999,231.1198715999999,i,0.2715155000005325,231.42280530000062,231.42280530000062,231.42280530000062,231.42280530000062,231.42280530000062,231.42280530000062,231.7204039999997,232.6199231999999,232.6199231999999,232.6199231999999,232.6199231999999,232.6199231999999,232.6199231999999,232.6199231999999,232.6199231999999,232.6199231999999,232.6199231999999,232.6199231999999,232.6199231999999,232.6199231999999,232.6199231999999,233.8182878000007,233.8182878000007,233.8182878000007,233.8182878000007,233.8182878000007,233.8182878000007,233.8182878000007,46,43,56,61,56,70,233.8182878000007,235.65276650000123,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
37,48,46,59,0,35,35,35,,,,,,,,,,,None,235.65276650000123,235.65276650000123,235.65276650000123,235.65276650000123,235.65276650000123,235.65276650000123,i,0.24715269999978773,235.9195677000007,235.9195677000007,235.9195677000007,235.9195677000007,235.9195677000007,235.9195677000007,236.20298449999973,237.38600680000127,237.40249960000074,237.40249960000074,237.40249960000074,237.40249960000074,237.40249960000074,237.40249960000074,237.40249960000074,237.40249960000074,237.40249960000074,237.40249960000074,237.40249960000074,237.40249960000074,237.40249960000074,238.88381649999974,238.88381649999974,238.88381649999974,238.88381649999974,238.88381649999974,238.88381649999974,238.88381649999974,46,37,48,59,48,70,238.88381649999974,240.7511596000004,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
39,54,45,57,0,36,36,36,,,,,,,,,,,None,240.7511596000004,240.7511596000004,240.7511596000004,240.7511596000004,240.7511596000004,240.7511596000004,j,0.2738284000006388,241.05204670000057,241.05204670000057,241.05204670000057,241.05204670000057,241.05204670000057,241.05204670000057,241.3350188000004,242.91803000000073,242.93491670000003,242.93491670000003,242.93491670000003,242.93491670000003,242.93491670000003,242.93491670000003,242.93491670000003,242.93491670000003,242.93491670000003,242.93491670000003,242.93491670000003,242.93491670000003,242.93491670000003,244.8160669000008,244.8160669000008,244.8160669000008,244.8160669000008,244.8160669000008,244.8160669000008,244.8160669000008,45,39,54,57,57,70,244.8160669000008,246.60052370000085,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
45,55,46,56,0,37,37,37,,,,,,,,,,,None,246.60052370000085,246.60052370000085,246.60052370000085,246.60052370000085,246.60052370000085,246.60052370000085,j,0.2686690999998973,246.9028271999996,246.9028271999996,246.9028271999996,246.9028271999996,246.9028271999996,246.9028271999996,247.18391340000016,249.0503461999997,249.0668112000003,249.0668112000003,249.0668112000003,249.0668112000003,249.0668112000003,249.0668112000003,249.0668112000003,249.0668112000003,249.0668112000003,249.0668112000003,249.0668112000003,249.0668112000003,249.0668112000003,251.23147790000075,251.23147790000075,251.23147790000075,251.23147790000075,251.23147790000075,251.23147790000075,251.23147790000075,46,45,55,56,56,70,251.23147790000075,252.74915330000113,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
41,50,46,56,0,38,38,38,,,,,,,,,,,None,252.74915330000113,252.74915330000113,252.74915330000113,252.74915330000113,252.74915330000113,252.74915330000113,f,0.27921649999916553,253.05056150000019,253.05056150000019,253.05056150000019,253.05056150000019,253.05056150000019,253.05056150000019,253.33299100000113,254.4661881000011,254.48283120000087,254.48283120000087,254.48283120000087,254.48283120000087,254.48283120000087,254.48283120000087,254.48283120000087,254.48283120000087,254.48283120000087,254.48283120000087,254.48283120000087,254.48283120000087,254.48283120000087,255.91422740000053,255.91422740000053,255.91422740000053,255.91422740000053,255.91422740000053,255.91422740000053,255.91422740000053,46,41,50,56,46,70,255.91422740000053,257.631769900001,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
38,56,48,53,0,39,39,39,,,,,,,,,,,None,257.631769900001,257.631769900001,257.631769900001,257.631769900001,257.631769900001,257.631769900001,i,0.564934699999867,258.21581739999965,258.21581739999965,258.21581739999965,258.21581739999965,258.21581739999965,258.21581739999965,258.4989075000012,259.31518739999956,259.3318842000008,259.3318842000008,259.3318842000008,259.3318842000008,259.3318842000008,259.3318842000008,259.3318842000008,259.3318842000008,259.3318842000008,259.3318842000008,259.3318842000008,259.3318842000008,259.3318842000008,260.4465250000012,260.4465250000012,260.4465250000012,260.4465250000012,260.4465250000012,260.4465250000012,260.4465250000012,48,38,56,53,56,70,260.4465250000012,262.2975929000004,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
38,62,49,55,0,40,40,40,,,,,,,,,,,None,262.2975929000004,262.2975929000004,262.2975929000004,262.2975929000004,262.2975929000004,262.2975929000004,j,0.2788081000016973,262.59831380000105,262.59831380000105,262.59831380000105,262.59831380000105,262.59831380000105,262.59831380000105,262.8814763999999,263.9815176000011,263.99772049999956,263.99772049999956,263.99772049999956,263.99772049999956,263.99772049999956,263.99772049999956,263.99772049999956,263.99772049999956,263.99772049999956,263.99772049999956,263.99772049999956,263.99772049999956,263.99772049999956,265.3957855999997,265.3957855999997,265.3957855999997,265.3957855999997,265.3957855999997,265.3957855999997,265.3957855999997,49,38,62,55,55,70,265.3957855999997,267.33007400000133,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
44,58,40,64,0,41,41,41,,,,,,,,,,,None,267.33007400000133,267.33007400000133,267.33007400000133,267.33007400000133,267.33007400000133,267.33007400000133,i,0.2960665999999037,267.6478691000011,267.6478691000011,267.6478691000011,267.6478691000011,267.6478691000011,267.6478691000011,267.9473149000005,269.63006850000056,269.63006850000056,269.63006850000056,269.63006850000056,269.63006850000056,269.63006850000056,269.63006850000056,269.63006850000056,269.63006850000056,269.63006850000056,269.63006850000056,269.63006850000056,269.63006850000056,269.63006850000056,271.6113492000004,271.6113492000004,271.6113492000004,271.6113492000004,271.6113492000004,271.6113492000004,271.6113492000004,40,44,58,64,58,70,271.6113492000004,273.4124419,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
55,60,48,53,0,42,42,42,,,,,,,,,,,None,273.4124419,273.4124419,273.4124419,273.4124419,273.4124419,273.4124419,j,0.306606300000567,273.74631860000045,273.74631860000045,273.74631860000045,273.74631860000045,273.74631860000045,273.74631860000045,274.0293263000003,275.3790071000003,275.39574019999964,275.39574019999964,275.39574019999964,275.39574019999964,275.39574019999964,275.39574019999964,275.39574019999964,275.39574019999964,275.39574019999964,275.39574019999964,275.39574019999964,275.39574019999964,275.39574019999964,277.0439365000002,277.0439365000002,277.0439365000002,277.0439365000002,277.0439365000002,277.0439365000002,277.0439365000002,48,55,60,53,53,70,277.0439365000002,278.76153259999955,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
53,60,44,61,0,43,43,43,,,,,,,,,,,None,278.76153259999955,278.76153259999955,278.76153259999955,278.76153259999955,278.76153259999955,278.76153259999955,i,0.3996974000001501,279.17864480000026,279.17864480000026,279.17864480000026,279.17864480000026,279.17864480000026,279.17864480000026,279.4619160000002,280.5448548000004,280.5614146000007,280.5614146000007,280.5614146000007,280.5614146000007,280.5614146000007,280.5614146000007,280.5614146000007,280.5614146000007,280.5614146000007,280.5614146000007,280.5614146000007,280.5614146000007,280.5614146000007,281.94304530000045,281.94304530000045,281.94304530000045,281.94304530000045,281.94304530000045,281.94304530000045,281.94304530000045,44,53,60,61,60,70,281.94304530000045,283.6938643000012,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
50,69,50,59,0,44,44,44,,,,,,,,,,,None,283.6938643000012,283.6938643000012,283.6938643000012,283.6938643000012,283.6938643000012,283.6938643000012,i,0.27977649999957066,283.99450270000125,283.99450270000125,283.99450270000125,283.99450270000125,283.99450270000125,283.99450270000125,284.2778513000012,285.4607553000005,285.4777525999998,285.4777525999998,285.4777525999998,285.4777525999998,285.4777525999998,285.4777525999998,285.4777525999998,285.4777525999998,285.4777525999998,285.4777525999998,285.4777525999998,285.4777525999998,285.4777525999998,286.95879440000135,286.95879440000135,286.95879440000135,286.95879440000135,286.95879440000135,286.95879440000135,286.95879440000135,50,50,69,59,69,70,286.95879440000135,288.5767400000004,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
49,50,55,48,0,45,45,45,,,,,,,,,,,None,288.5767400000004,288.5767400000004,288.5767400000004,288.5767400000004,288.5767400000004,288.5767400000004,i,0.339153199998691,288.9436278000012,288.9436278000012,288.9436278000012,288.9436278000012,288.9436278000012,288.9436278000012,289.2269021000011,290.54343719999997,290.5599736000004,290.5599736000004,290.5599736000004,290.5599736000004,290.5599736000004,290.5599736000004,290.5599736000004,290.5599736000004,290.5599736000004,290.5599736000004,290.5599736000004,290.5599736000004,290.5599736000004,292.15784990000066,292.15784990000066,292.15784990000066,292.15784990000066,292.15784990000066,292.15784990000066,292.15784990000066,55,49,50,48,50,70,292.15784990000066,294.1421437000008,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
56,64,48,56,0,46,46,46,,,,,,,,,,,None,294.1421437000008,294.1421437000008,294.1421437000008,294.1421437000008,294.1421437000008,294.1421437000008,r,0.24907639999946696,294.40972800000054,294.40972800000054,294.40972800000054,294.40972800000054,294.40972800000054,294.40972800000054,294.6923930000012,295.8591069000013,295.8757523000004,295.8757523000004,295.8757523000004,295.8757523000004,295.8757523000004,295.8757523000004,295.8757523000004,295.8757523000004,295.8757523000004,295.8757523000004,295.8757523000004,295.8757523000004,295.8757523000004,297.3402186000003,297.3402186000003,297.3402186000003,297.3402186000003,297.3402186000003,297.3402186000003,297.3402186000003,48,56,64,56,56,70,297.3402186000003,299.30793860000085,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
52,62,46,53,0,47,47,47,,,,,,,,,,,None,299.30793860000085,299.30793860000085,299.30793860000085,299.30793860000085,299.30793860000085,299.30793860000085,r,0.2617735999992874,299.5918330000004,299.5918330000004,299.5918330000004,299.5918330000004,299.5918330000004,299.5918330000004,299.87486160000117,301.02458620000107,301.0411445999998,301.0411445999998,301.0411445999998,301.0411445999998,301.0411445999998,301.0411445999998,301.0411445999998,301.0411445999998,301.0411445999998,301.0411445999998,301.0411445999998,301.0411445999998,301.0411445999998,302.489426600001,302.489426600001,302.489426600001,302.489426600001,302.489426600001,302.489426600001,302.489426600001,46,52,62,53,52,70,302.489426600001,304.4407006000001,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
57,59,50,53,0,48,48,48,,,,,,,,,,,None,304.4407006000001,304.4407006000001,304.4407006000001,304.4407006000001,304.4407006000001,304.4407006000001,r,0.4196209000001545,304.8908478000012,304.8908478000012,304.8908478000012,304.8908478000012,304.8908478000012,304.8908478000012,305.17417639999985,307.10716030000003,307.12349840000024,307.12349840000024,307.12349840000024,307.12349840000024,307.12349840000024,307.12349840000024,307.12349840000024,307.12349840000024,307.12349840000024,307.12349840000024,307.12349840000024,307.12349840000024,307.12349840000024,309.354680800001,309.354680800001,309.354680800001,309.354680800001,309.354680800001,309.354680800001,309.354680800001,50,57,59,53,57,70,309.354680800001,310.9062083000008,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
55,60,53,46,0,49,49,49,,,,,,,,,,,None,310.9062083000008,310.9062083000008,310.9062083000008,310.9062083000008,310.9062083000008,310.9062083000008,r,0.29607469999973546,311.22323529999994,311.22323529999994,311.22323529999994,311.22323529999994,311.22323529999994,311.22323529999994,311.50618399999985,312.5227289000013,312.539369600001,312.539369600001,312.539369600001,312.539369600001,312.539369600001,312.539369600001,312.539369600001,312.539369600001,312.539369600001,312.539369600001,312.539369600001,312.539369600001,312.539369600001,313.85438630000135,313.85438630000135,313.85438630000135,313.85438630000135,313.85438630000135,313.85438630000135,313.85438630000135,53,55,60,46,55,70,313.85438630000135,315.85499189999973,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
62,59,45,45,0,50,50,50,,,,,,,,,,,None,315.85499189999973,315.85499189999973,315.85499189999973,315.85499189999973,315.85499189999973,315.85499189999973,j,0.49296250000043074,316.3724473000002,316.3724473000002,316.3724473000002,316.3724473000002,316.3724473000002,316.3724473000002,316.65535810000074,318.07176150000123,318.0883568999998,318.0883568999998,318.0883568999998,318.0883568999998,318.0883568999998,318.0883568999998,318.0883568999998,318.0883568999998,318.0883568999998,318.0883568999998,318.0883568999998,318.0883568999998,318.0883568999998,319.80317579999974,319.80317579999974,319.80317579999974,319.80317579999974,319.80317579999974,319.80317579999974,319.80317579999974,45,62,59,45,45,70,319.80317579999974,321.8039742000001,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
50,69,49,54,0,51,51,51,,,,,,,,,,,None,321.8039742000001,321.8039742000001,321.8039742000001,321.8039742000001,321.8039742000001,321.8039742000001,r,0.5529724000007263,322.38980919999995,322.38980919999995,322.38980919999995,322.38980919999995,322.38980919999995,322.38980919999995,322.67075600000135,323.83747510000103,323.8539602000001,323.8539602000001,323.8539602000001,323.8539602000001,323.8539602000001,323.8539602000001,323.8539602000001,323.8539602000001,323.8539602000001,323.8539602000001,323.8539602000001,323.8539602000001,323.8539602000001,325.31870400000116,325.31870400000116,325.31870400000116,325.31870400000116,325.31870400000116,325.31870400000116,325.31870400000116,49,50,69,54,50,70,325.31870400000116,326.91963080000096,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
39,63,54,50,0,52,52,52,,,,,,,,,,,None,326.91963080000096,326.91963080000096,326.91963080000096,326.91963080000096,326.91963080000096,326.91963080000096,f,0.26976209999884304,327.2205933000005,327.2205933000005,327.2205933000005,327.2205933000005,327.2205933000005,327.2205933000005,327.50337690000015,328.8031522000001,328.82001070000115,328.82001070000115,328.82001070000115,328.82001070000115,328.82001070000115,328.82001070000115,328.82001070000115,328.82001070000115,328.82001070000115,328.82001070000115,328.82001070000115,328.82001070000115,328.82001070000115,330.41837080000005,330.41837080000005,330.41837080000005,330.41837080000005,330.41837080000005,330.41837080000005,330.41837080000005,54,39,63,50,54,70,330.41837080000005,332.2690068000011,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
46,61,58,45,0,53,53,53,,,,,,,,,,,None,332.2690068000011,332.2690068000011,332.2690068000011,332.2690068000011,332.2690068000011,332.2690068000011,f,0.25540970000110974,332.5527175999996,332.5527175999996,332.5527175999996,332.5527175999996,332.5527175999996,332.5527175999996,332.83612429999994,334.08574729999964,334.1023827000008,334.1023827000008,334.1023827000008,334.1023827000008,334.1023827000008,334.1023827000008,334.1023827000008,334.1023827000008,334.1023827000008,334.1023827000008,334.1023827000008,334.1023827000008,334.1023827000008,335.6503584000002,335.6503584000002,335.6503584000002,335.6503584000002,335.6503584000002,335.6503584000002,335.6503584000002,58,46,61,45,58,70,335.6503584000002,337.2345716,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
41,59,57,52,0,54,54,54,,,,,,,,,,,None,337.2345716,337.2345716,337.2345716,337.2345716,337.2345716,337.2345716,f,0.6986240999995061,337.9518698000011,337.9518698000011,337.9518698000011,337.9518698000011,337.9518698000011,337.9518698000011,338.234763800001,339.7011940000011,339.7178304000008,339.7178304000008,339.7178304000008,339.7178304000008,339.7178304000008,339.7178304000008,339.7178304000008,339.7178304000008,339.7178304000008,339.7178304000008,339.7178304000008,339.7178304000008,339.7178304000008,341.48248799999965,341.48248799999965,341.48248799999965,341.48248799999965,341.48248799999965,341.48248799999965,341.48248799999965,57,41,59,52,57,70,341.48248799999965,343.3668056000006,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
36,70,54,64,0,55,55,55,,,,,,,,,,,None,343.3668056000006,343.3668056000006,343.3668056000006,343.3668056000006,343.3668056000006,343.3668056000006,i,0.5021097000008012,343.9056044000008,343.9056044000008,343.9056044000008,343.9056044000008,343.9056044000008,343.9056044000008,344.18385599999965,346.0169444000003,346.0335508999997,346.0335508999997,346.0335508999997,346.0335508999997,346.0335508999997,346.0335508999997,346.0335508999997,346.0335508999997,346.0335508999997,346.0335508999997,346.0335508999997,346.0335508999997,346.0335508999997,348.1648937000009,348.1648937000009,348.1648937000009,348.1648937000009,348.1648937000009,348.1648937000009,348.1648937000009,54,36,70,64,70,70,348.1648937000009,349.8493724,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
48,60,62,54,0,56,56,56,,,,,,,,,,,None,349.8493724,349.8493724,349.8493724,349.8493724,349.8493724,349.8493724,i,0.2610335999997915,350.1328716000007,350.1328716000007,350.1328716000007,350.1328716000007,350.1328716000007,350.1328716000007,350.4161225000007,352.0659792000006,352.0828371000007,352.0828371000007,352.0828371000007,352.0828371000007,352.0828371000007,352.0828371000007,352.0828371000007,352.0828371000007,352.0828371000007,352.0828371000007,352.0828371000007,352.0828371000007,352.0828371000007,354.03042319999986,354.03042319999986,354.03042319999986,354.03042319999986,354.03042319999986,354.03042319999986,354.03042319999986,62,48,60,54,60,70,354.03042319999986,355.71501230000104,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
44,54,58,54,0,57,57,57,,,,,,,,,,,None,355.71501230000104,355.71501230000104,355.71501230000104,355.71501230000104,355.71501230000104,355.71501230000104,i,0.3395061999999598,356.08204230000047,356.08204230000047,356.08204230000047,356.08204230000047,356.08204230000047,356.08204230000047,356.36489360000087,357.46496900000056,357.48150259999966,357.48150259999966,357.48150259999966,357.48150259999966,357.48150259999966,357.48150259999966,357.48150259999966,357.48150259999966,357.48150259999966,357.48150259999966,357.48150259999966,357.48150259999966,357.48150259999966,358.87951930000054,358.87951930000054,358.87951930000054,358.87951930000054,358.87951930000054,358.87951930000054,358.87951930000054,58,44,54,54,54,70,358.87951930000054,360.6307444000013,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
47,53,67,48,0,58,58,58,,,,,,,,,,,None,360.6307444000013,360.6307444000013,360.6307444000013,360.6307444000013,360.6307444000013,360.6307444000013,j,0.2990453999991587,360.94822209999984,360.94822209999984,360.94822209999984,360.94822209999984,360.94822209999984,360.94822209999984,361.2309573000002,362.3809454000002,362.43887280000126,362.43887280000126,362.43887280000126,362.43887280000126,362.43887280000126,362.43887280000126,362.43887280000126,362.43887280000126,362.43887280000126,362.43887280000126,362.43887280000126,362.43887280000126,362.43887280000126,363.8954375000012,363.8954375000012,363.8954375000012,363.8954375000012,363.8954375000012,363.8954375000012,363.8954375000012,67,47,53,48,48,70,363.8954375000012,365.78014280000025,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
44,58,61,44,0,59,59,59,,,,,,,,,,,None,365.78014280000025,365.78014280000025,365.78014280000025,365.78014280000025,365.78014280000025,365.78014280000025,r,0.5481189000001905,366.3469504000004,366.3469504000004,366.3469504000004,366.3469504000004,366.3469504000004,366.3469504000004,366.6465601,368.46310220000123,368.46310220000123,368.46310220000123,368.46310220000123,368.46310220000123,368.46310220000123,368.46310220000123,368.46310220000123,368.46310220000123,368.46310220000123,368.46310220000123,368.46310220000123,368.46310220000123,368.46310220000123,370.57767950000016,370.57767950000016,370.57767950000016,370.57767950000016,370.57767950000016,370.57767950000016,370.57767950000016,61,44,58,44,44,70,370.57767950000016,372.2618063000009,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
52,60,60,50,0,60,60,60,,,,,,,,,,,None,372.2618063000009,372.2618063000009,372.2618063000009,372.2618063000009,372.2618063000009,372.2618063000009,f,0.3321581000000151,372.61236550000103,372.61236550000103,372.61236550000103,372.61236550000103,372.61236550000103,372.61236550000103,372.8955065000009,374.4119105999998,374.4284564999998,374.4284564999998,374.4284564999998,374.4284564999998,374.4284564999998,374.4284564999998,374.4284564999998,374.4284564999998,374.4284564999998,374.4284564999998,374.4284564999998,374.4284564999998,374.4284564999998,376.2266158000002,376.2266158000002,376.2266158000002,376.2266158000002,376.2266158000002,376.2266158000002,376.2266158000002,60,52,60,50,60,70,376.2266158000002,378.0608685999996,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
46,63,60,56,0,61,61,61,,,,,,,,,,,None,378.0608685999996,378.0608685999996,378.0608685999996,378.0608685999996,378.0608685999996,378.0608685999996,f,0.27392349999900034,378.36148010000034,378.36148010000034,378.36148010000034,378.36148010000034,378.36148010000034,378.36148010000034,378.6444532000005,379.52776240000094,379.5443997000002,379.5443997000002,379.5443997000002,379.5443997000002,379.5443997000002,379.5443997000002,379.5443997000002,379.5443997000002,379.5443997000002,379.5443997000002,379.5443997000002,379.5443997000002,379.5443997000002,380.7256945000008,380.7256945000008,380.7256945000008,380.7256945000008,380.7256945000008,380.7256945000008,380.7256945000008,60,46,63,56,60,70,380.7256945000008,382.29341790000035,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
44,62,64,49,0,62,62,62,,,,,,,,,,,None,382.29341790000035,382.29341790000035,382.29341790000035,382.29341790000035,382.29341790000035,382.29341790000035,f,0.29609329999948386,382.6108256999996,382.6108256999996,382.6108256999996,382.6108256999996,382.6108256999996,382.6108256999996,382.8936743000013,383.6936533999997,383.71027010000034,383.71027010000034,383.71027010000034,383.71027010000034,383.71027010000034,383.71027010000034,383.71027010000034,383.71027010000034,383.71027010000034,383.71027010000034,383.71027010000034,383.71027010000034,383.71027010000034,384.8083712000007,384.8083712000007,384.8083712000007,384.8083712000007,384.8083712000007,384.8083712000007,384.8083712000007,64,44,62,49,64,70,384.8083712000007,386.57602060000136,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
46,69,76,53,0,63,63,63,,,,,,,,,,,None,386.57602060000136,386.57602060000136,386.57602060000136,386.57602060000136,386.57602060000136,386.57602060000136,f,0.27805910000097356,386.8779400000003,386.8779400000003,386.8779400000003,386.8779400000003,386.8779400000003,386.8779400000003,387.15956820000065,388.3095451999998,388.32605220000005,388.32605220000005,388.32605220000005,388.32605220000005,388.32605220000005,388.32605220000005,388.32605220000005,388.32605220000005,388.32605220000005,388.32605220000005,388.32605220000005,388.32605220000005,388.32605220000005,389.77438170000096,389.77438170000096,389.77438170000096,389.77438170000096,389.77438170000096,389.77438170000096,389.77438170000096,76,46,69,53,76,70,389.77438170000096,391.45860950000133,,,,,,,,,,,,,,,,,,,,３２０,f,２３,2023-05-19_11h29.48.931,RL,2022.2.5,60.059663269326094,
