arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,34.7790811000159,34.7790811000159,space,4.475582000013674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
55,41,55,73,0,41,41,41,,,,,,,,,,,None,281.2813312000071,281.2813312000071,281.2813312000071,281.2813312000071,281.2813312000071,281.2813312000071,f,0.39270749999559484,281.7001497000165,281.7001497000165,281.7001497000165,281.7001497000165,281.7001497000165,281.7001497000165,281.98200240000733,282.94846990000224,282.9649408000114,282.9649408000114,282.9649408000114,282.9649408000114,282.9649408000114,282.9649408000114,282.9649408000114,282.9649408000114,282.9649408000114,282.9649408000114,282.9649408000114,282.9649408000114,282.9649408000114,284.22962540001026,284.22962540001026,284.22962540001026,284.22962540001026,284.22962540001026,284.22962540001026,284.22962540001026,73,55,41,55,73,60,284.22962540001026,285.9971630999935,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
43,34,54,65,0,42,42,42,,,,,,,,,,,None,285.9971630999935,285.9971630999935,285.9971630999935,285.9971630999935,285.9971630999935,285.9971630999935,f,0.5396742000011727,286.5659850999946,286.5659850999946,286.5659850999946,286.5659850999946,286.5659850999946,286.5659850999946,286.8640504000068,288.7473595000047,288.7473595000047,288.7473595000047,288.7473595000047,288.7473595000047,288.7473595000047,288.7473595000047,288.7473595000047,288.7473595000047,288.7473595000047,288.7473595000047,288.7473595000047,288.7473595000047,288.7473595000047,290.9284867999959,290.9284867999959,290.9284867999959,290.9284867999959,290.9284867999959,290.9284867999959,290.9284867999959,65,54,34,43,65,60,290.9284867999959,292.663166000013,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
51,30,53,65,0,43,43,43,,,,,,,,,,,None,292.663166000013,292.663166000013,292.663166000013,292.663166000013,292.663166000013,292.663166000013,f,0.5064110000093933,293.1978529999906,293.1978529999906,293.1978529999906,293.1978529999906,293.1978529999906,293.1978529999906,293.49650110001676,294.34632989999955,294.34632989999955,294.34632989999955,294.34632989999955,294.34632989999955,294.34632989999955,294.34632989999955,294.34632989999955,294.34632989999955,294.34632989999955,294.34632989999955,294.34632989999955,294.34632989999955,294.34632989999955,295.4944383999973,295.4944383999973,295.4944383999973,295.4944383999973,295.4944383999973,295.4944383999973,295.4944383999973,65,53,30,51,65,60,295.4944383999973,297.428846099996,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
47,38,53,69,0,44,44,44,,,,,,,,,,,None,297.428846099996,297.428846099996,297.428846099996,297.428846099996,297.428846099996,297.428846099996,f,0.46315739999408834,297.91380539999227,297.91380539999227,297.91380539999227,297.91380539999227,297.91380539999227,297.91380539999227,298.19546190000256,299.1287796999968,299.14545810001437,299.14545810001437,299.14545810001437,299.14545810001437,299.14545810001437,299.14545810001437,299.14545810001437,299.14545810001437,299.14545810001437,299.14545810001437,299.14545810001437,299.14545810001437,299.14545810001437,300.37663220000104,300.37663220000104,300.37663220000104,300.37663220000104,300.37663220000104,300.37663220000104,300.37663220000104,69,53,38,47,69,60,300.37663220000104,302.07837740000105,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
42,42,50,67,0,45,45,45,,,,,,,,,,,None,302.07837740000105,302.07837740000105,302.07837740000105,302.07837740000105,302.07837740000105,302.07837740000105,f,0.3872646999952849,302.49754740000935,302.49754740000935,302.49754740000935,302.49754740000935,302.49754740000935,302.49754740000935,302.79495539999334,304.5443076000083,304.5443076000083,304.5443076000083,304.5443076000083,304.5443076000083,304.5443076000083,304.5443076000083,304.5443076000083,304.5443076000083,304.5443076000083,304.5443076000083,304.5443076000083,304.5443076000083,304.5443076000083,306.5926635999931,306.5926635999931,306.5926635999931,306.5926635999931,306.5926635999931,306.5926635999931,306.5926635999931,67,50,42,42,67,60,306.5926635999931,308.4103840000171,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
39,32,54,61,0,46,46,46,,,,,,,,,,,None,308.4103840000171,308.4103840000171,308.4103840000171,308.4103840000171,308.4103840000171,308.4103840000171,f,0.5366383999935351,308.97805750000407,308.97805750000407,308.97805750000407,308.97805750000407,308.97805750000407,308.97805750000407,309.2605673999933,310.59333020000486,310.610233000014,310.610233000014,310.610233000014,310.610233000014,310.610233000014,310.610233000014,310.610233000014,310.610233000014,310.610233000014,310.610233000014,310.610233000014,310.610233000014,310.610233000014,312.2411568000098,312.2411568000098,312.2411568000098,312.2411568000098,312.2411568000098,312.2411568000098,312.2411568000098,61,54,32,39,61,60,312.2411568000098,313.8592955000058,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
52,42,49,64,0,47,47,47,,,,,,,,,,,None,313.8592955000058,313.8592955000058,313.8592955000058,313.8592955000058,313.8592955000058,313.8592955000058,f,0.5366169999761041,314.4281447000103,314.4281447000103,314.4281447000103,314.4281447000103,314.4281447000103,314.4281447000103,314.7261056000134,316.17585510000936,316.17585510000936,316.17585510000936,316.17585510000936,316.17585510000936,316.17585510000936,316.17585510000936,316.17585510000936,316.17585510000936,316.17585510000936,316.17585510000936,316.17585510000936,316.17585510000936,316.17585510000936,317.9236053999921,317.9236053999921,317.9236053999921,317.9236053999921,317.9236053999921,317.9236053999921,317.9236053999921,64,49,42,52,64,60,317.9236053999921,319.87507229999756,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
46,37,46,59,0,48,48,48,,,,,,,,,,,None,319.87507229999756,319.87507229999756,319.87507229999756,319.87507229999756,319.87507229999756,319.87507229999756,f,0.4963448999915272,320.3920919999946,320.3920919999946,320.3920919999946,320.3920919999946,320.3920919999946,320.3920919999946,320.6751251000096,322.0746619999991,322.09124460001476,322.09124460001476,322.09124460001476,322.09124460001476,322.09124460001476,322.09124460001476,322.09124460001476,322.09124460001476,322.09124460001476,322.09124460001476,322.09124460001476,322.09124460001476,322.09124460001476,323.7894121000136,323.7894121000136,323.7894121000136,323.7894121000136,323.7894121000136,323.7894121000136,323.7894121000136,59,46,37,46,59,60,323.7894121000136,325.656982000015,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
43,46,51,66,0,49,49,49,,,,,,,,,,,None,325.656982000015,325.656982000015,325.656982000015,325.656982000015,325.656982000015,325.656982000015,f,0.37916860001860186,326.05754400001024,326.05754400001024,326.05754400001024,326.05754400001024,326.05754400001024,326.05754400001024,326.3410838000127,328.27369689999614,328.2902999999933,328.2902999999933,328.2902999999933,328.2902999999933,328.2902999999933,328.2902999999933,328.2902999999933,328.2902999999933,328.2902999999933,328.2902999999933,328.2902999999933,328.2902999999933,328.2902999999933,330.52192980001564,330.52192980001564,330.52192980001564,330.52192980001564,330.52192980001564,330.52192980001564,330.52192980001564,66,51,46,43,66,60,330.52192980001564,332.45587750000414,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
53,47,47,66,0,50,50,50,,,,,,,,,,,None,332.45587750000414,332.45587750000414,332.45587750000414,332.45587750000414,332.45587750000414,332.45587750000414,f,1.1209770000132266,333.6069137000013,333.6069137000013,333.6069137000013,333.6069137000013,333.6069137000013,333.6069137000013,333.90624420001404,335.6225092000095,335.6225092000095,335.6225092000095,335.6225092000095,335.6225092000095,335.6225092000095,335.6225092000095,335.6225092000095,335.6225092000095,335.6225092000095,335.6225092000095,335.6225092000095,335.6225092000095,335.6225092000095,337.63710439999704,337.63710439999704,337.63710439999704,337.63710439999704,337.63710439999704,337.63710439999704,337.63710439999704,66,47,47,53,66,60,337.63710439999704,339.55504750000546,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
48,46,59,65,0,51,51,51,,,,,,,,,,,None,339.55504750000546,339.55504750000546,339.55504750000546,339.55504750000546,339.55504750000546,339.55504750000546,f,0.5178162999800406,340.1052625000011,340.1052625000011,340.1052625000011,340.1052625000011,340.1052625000011,340.1052625000011,340.3881221000047,342.0046772999922,342.02106980001554,342.02106980001554,342.02106980001554,342.02106980001554,342.02106980001554,342.02106980001554,342.02106980001554,342.02106980001554,342.02106980001554,342.02106980001554,342.02106980001554,342.02106980001554,342.02106980001554,343.93572040001163,343.93572040001163,343.93572040001163,343.93572040001163,343.93572040001163,343.93572040001163,343.93572040001163,65,59,46,48,65,60,343.93572040001163,345.5704565999913,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
47,53,51,69,0,52,52,52,,,,,,,,,,,None,345.5704565999913,345.5704565999913,345.5704565999913,345.5704565999913,345.5704565999913,345.5704565999913,f,0.5788958000193816,346.17561090001254,346.17561090001254,346.17561090001254,346.17561090001254,346.17561090001254,346.17561090001254,346.45407649999834,347.8702589000168,347.90360099999816,347.90360099999816,347.90360099999816,347.90360099999816,347.90360099999816,347.90360099999816,347.90360099999816,347.90360099999816,347.90360099999816,347.90360099999816,347.90360099999816,347.90360099999816,347.90360099999816,349.6180478000024,349.6180478000024,349.6180478000024,349.6180478000024,349.6180478000024,349.6180478000024,349.6180478000024,69,51,53,47,69,60,349.6180478000024,351.55261600000085,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
47,48,52,72,0,53,53,53,,,,,,,,,,,None,351.55261600000085,351.55261600000085,351.55261600000085,351.55261600000085,351.55261600000085,351.55261600000085,f,0.6788087000022642,352.2534575999889,352.2534575999889,352.2534575999889,352.2534575999889,352.2534575999889,352.2534575999889,352.55280070001027,353.4192908999976,353.4192908999976,353.4192908999976,353.4192908999976,353.4192908999976,353.4192908999976,353.4192908999976,353.4192908999976,353.4192908999976,353.4192908999976,353.4192908999976,353.4192908999976,353.4192908999976,353.4192908999976,354.58414290001383,354.58414290001383,354.58414290001383,354.58414290001383,354.58414290001383,354.58414290001383,354.58414290001383,72,52,48,47,72,60,354.58414290001383,356.3517139000178,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
50,43,56,72,0,54,54,54,,,,,,,,,,,None,356.3517139000178,356.3517139000178,356.3517139000178,356.3517139000178,356.3517139000178,356.3517139000178,f,0.5766202999802772,356.95364260001224,356.95364260001224,356.95364260001224,356.95364260001224,356.95364260001224,356.95364260001224,357.25187670000014,358.26886899999226,358.26886899999226,358.26886899999226,358.26886899999226,358.26886899999226,358.26886899999226,358.26886899999226,358.26886899999226,358.26886899999226,358.26886899999226,358.26886899999226,358.26886899999226,358.26886899999226,358.26886899999226,359.58311780000804,359.58311780000804,359.58311780000804,359.58311780000804,359.58311780000804,359.58311780000804,359.58311780000804,72,56,43,50,72,60,359.58311780000804,361.467410799989,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
47,40,40,68,0,55,55,55,,,,,,,,,,,None,361.467410799989,361.467410799989,361.467410799989,361.467410799989,361.467410799989,361.467410799989,f,0.6347744999802671,362.1422598999925,362.1422598999925,362.1422598999925,362.1422598999925,362.1422598999925,362.1422598999925,362.4346102999989,363.51767090000794,363.51767090000794,363.51767090000794,363.51767090000794,363.51767090000794,363.51767090000794,363.51767090000794,363.51767090000794,363.51767090000794,363.51767090000794,363.51767090000794,363.51767090000794,363.51767090000794,363.51767090000794,364.89895709999837,364.89895709999837,364.89895709999837,364.89895709999837,364.89895709999837,364.89895709999837,364.89895709999837,68,40,40,47,68,60,364.89895709999837,366.7499597000133,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
45,46,45,74,0,56,56,56,,,,,,,,,,,None,366.7499597000133,366.7499597000133,366.7499597000133,366.7499597000133,366.7499597000133,366.7499597000133,f,0.5711422000022139,367.3504108999914,367.3504108999914,367.3504108999914,367.3504108999914,367.3504108999914,367.3504108999914,367.6338182000036,368.4999974000093,368.4999974000093,368.4999974000093,368.4999974000093,368.4999974000093,368.4999974000093,368.4999974000093,368.4999974000093,368.4999974000093,368.4999974000093,368.4999974000093,368.4999974000093,368.4999974000093,368.4999974000093,369.6648414999945,369.6648414999945,369.6648414999945,369.6648414999945,369.6648414999945,369.6648414999945,369.6648414999945,74,45,46,45,74,60,369.6648414999945,371.3491869000136,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
47,42,44,73,0,57,57,57,,,,,,,,,,,None,371.3491869000136,371.3491869000136,371.3491869000136,371.3491869000136,371.3491869000136,371.3491869000136,f,0.44821940001565963,371.81754119999823,371.81754119999823,371.81754119999823,371.81754119999823,371.81754119999823,371.81754119999823,372.1161079000158,374.09871920000296,374.09871920000296,374.09871920000296,374.09871920000296,374.09871920000296,374.09871920000296,374.09871920000296,374.09871920000296,374.09871920000296,374.09871920000296,374.09871920000296,374.09871920000296,374.09871920000296,374.09871920000296,376.3472185000137,376.3472185000137,376.3472185000137,376.3472185000137,376.3472185000137,376.3472185000137,376.3472185000137,73,44,42,47,73,60,376.3472185000137,377.9480479999911,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
48,35,48,78,0,58,58,58,,,,,,,,,,,None,377.9480479999911,377.9480479999911,377.9480479999911,377.9480479999911,377.9480479999911,377.9480479999911,f,0.4634850999864284,378.43381300001056,378.43381300001056,378.43381300001056,378.43381300001056,378.43381300001056,378.43381300001056,378.71473060001153,380.5982981999987,380.61474730001646,380.61474730001646,380.61474730001646,380.61474730001646,380.61474730001646,380.61474730001646,380.61474730001646,380.61474730001646,380.61474730001646,380.61474730001646,380.61474730001646,380.61474730001646,380.61474730001646,382.7962247999967,382.7962247999967,382.7962247999967,382.7962247999967,382.7962247999967,382.7962247999967,382.7962247999967,78,48,35,48,78,60,382.7962247999967,384.646802400006,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
54,54,42,73,0,59,59,59,,,,,,,,,,,None,384.646802400006,384.646802400006,384.646802400006,384.646802400006,384.646802400006,384.646802400006,f,0.2500935999851208,384.9165760000178,384.9165760000178,384.9165760000178,384.9165760000178,384.9165760000178,384.9165760000178,385.2140614000091,386.2804926999961,386.2804926999961,386.2804926999961,386.2804926999961,386.2804926999961,386.2804926999961,386.2804926999961,386.2804926999961,386.2804926999961,386.2804926999961,386.2804926999961,386.2804926999961,386.2804926999961,386.2804926999961,387.6449828000041,387.6449828000041,387.6449828000041,387.6449828000041,387.6449828000041,387.6449828000041,387.6449828000041,73,42,54,54,73,60,387.6449828000041,389.1630215999903,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
46,53,48,72,0,60,60,60,,,,,,,,,,,None,389.1630215999903,389.1630215999903,389.1630215999903,389.1630215999903,389.1630215999903,389.1630215999903,f,0.6616178999829572,389.8478286000027,389.8478286000027,389.8478286000027,389.8478286000027,389.8478286000027,389.8478286000027,390.1295984000026,391.31243540000287,391.3457553999906,391.3457553999906,391.3457553999906,391.3457553999906,391.3457553999906,391.3457553999906,391.3457553999906,391.3457553999906,391.3457553999906,391.3457553999906,391.3457553999906,391.3457553999906,391.3457553999906,392.827157599997,392.827157599997,392.827157599997,392.827157599997,392.827157599997,392.827157599997,392.827157599997,72,48,53,46,72,60,392.827157599997,394.6782898000092,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
45,58,52,68,0,61,61,61,,,,,,,,,,,None,394.6782898000092,394.6782898000092,394.6782898000092,394.6782898000092,394.6782898000092,394.6782898000092,f,0.7394402000063565,395.44846000001417,395.44846000001417,395.44846000001417,395.44846000001417,395.44846000001417,395.44846000001417,395.7452231000061,397.0952768000134,397.0952768000134,397.0952768000134,397.0952768000134,397.0952768000134,397.0952768000134,397.0952768000134,397.0952768000134,397.0952768000134,397.0952768000134,397.0952768000134,397.0952768000134,397.0952768000134,397.0952768000134,398.7430415000126,398.7430415000126,398.7430415000126,398.7430415000126,398.7430415000126,398.7430415000126,398.7430415000126,68,52,58,45,68,60,398.7430415000126,400.61094430001685,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
44,60,49,70,0,62,62,62,,,,,,,,,,,None,400.61094430001685,400.61094430001685,400.61094430001685,400.61094430001685,400.61094430001685,400.61094430001685,f,1.0838613999949303,401.7349402999971,401.7349402999971,401.7349402999971,401.7349402999971,401.7349402999971,401.7349402999971,402.0111700000125,403.1604434000037,403.17683539999416,403.17683539999416,403.17683539999416,403.17683539999416,403.17683539999416,403.17683539999416,403.17683539999416,403.17683539999416,403.17683539999416,403.17683539999416,403.17683539999416,403.17683539999416,403.17683539999416,404.62517939999816,404.62517939999816,404.62517939999816,404.62517939999816,404.62517939999816,404.62517939999816,404.62517939999816,70,49,60,44,70,60,404.62517939999816,406.57648610000615,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
43,55,49,66,0,63,63,63,,,,,,,,,,,None,406.57648610000615,406.57648610000615,406.57648610000615,406.57648610000615,406.57648610000615,406.57648610000615,f,0.5914056999899913,407.193565900001,407.193565900001,407.193565900001,407.193565900001,407.193565900001,407.193565900001,407.47641770000337,408.8596060000127,408.87605190000613,408.87605190000613,408.87605190000613,408.87605190000613,408.87605190000613,408.87605190000613,408.87605190000613,408.87605190000613,408.87605190000613,408.87605190000613,408.87605190000613,408.87605190000613,408.87605190000613,410.55743169999914,410.55743169999914,410.55743169999914,410.55743169999914,410.55743169999914,410.55743169999914,410.55743169999914,66,49,55,43,66,60,410.55743169999914,412.1085138999915,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
52,51,55,73,0,64,64,64,,,,,,,,,,,None,412.1085138999915,412.1085138999915,412.1085138999915,412.1085138999915,412.1085138999915,412.1085138999915,f,1.162712699995609,413.2922329000139,413.2922329000139,413.2922329000139,413.2922329000139,413.2922329000139,413.2922329000139,413.59256029999233,415.3251137000043,415.3251137000043,415.3251137000043,415.3251137000043,415.3251137000043,415.3251137000043,415.3251137000043,415.3251137000043,415.3251137000043,415.3251137000043,415.3251137000043,415.3251137000043,415.3251137000043,415.3251137000043,417.3568532000063,417.3568532000063,417.3568532000063,417.3568532000063,417.3568532000063,417.3568532000063,417.3568532000063,73,55,51,52,73,60,417.3568532000063,419.2572946000146,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
56,52,53,65,0,65,65,65,,,,,,,,,,,None,419.2572946000146,419.2572946000146,419.2572946000146,419.2572946000146,419.2572946000146,419.2572946000146,f,0.4642824000038672,419.7429356999928,419.7429356999928,419.7429356999928,419.7429356999928,419.7429356999928,419.7429356999928,420.0247929999896,421.07429930000217,421.09070279999287,421.09070279999287,421.09070279999287,421.09070279999287,421.09070279999287,421.09070279999287,421.09070279999287,421.09070279999287,421.09070279999287,421.09070279999287,421.09070279999287,421.09070279999287,421.09070279999287,422.43872559999,422.43872559999,422.43872559999,422.43872559999,422.43872559999,422.43872559999,422.43872559999,65,53,52,56,65,60,422.43872559999,424.3062343999918,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
49,53,51,69,0,66,66,66,,,,,,,,,,,None,424.3062343999918,424.3062343999918,424.3062343999918,424.3062343999918,424.3062343999918,424.3062343999918,f,0.6185576999851037,424.9588267999934,424.9588267999934,424.9588267999934,424.9588267999934,424.9588267999934,424.9588267999934,425.24054580001393,426.07357130001765,426.0901445999916,426.0901445999916,426.0901445999916,426.0901445999916,426.0901445999916,426.0901445999916,426.0901445999916,426.0901445999916,426.0901445999916,426.0901445999916,426.0901445999916,426.0901445999916,426.0901445999916,427.2216613999917,427.2216613999917,427.2216613999917,427.2216613999917,427.2216613999917,427.2216613999917,427.2216613999917,69,51,53,49,69,60,427.2216613999917,429.1722437000135,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
54,56,49,79,0,67,67,67,,,,,,,,,,,None,429.1722437000135,429.1722437000135,429.1722437000135,429.1722437000135,429.1722437000135,429.1722437000135,f,0.39668279999750666,429.5910543999926,429.5910543999926,429.5910543999926,429.5910543999926,429.5910543999926,429.5910543999926,429.88935400001355,431.0224981000065,431.0224981000065,431.0224981000065,431.0224981000065,431.0224981000065,431.0224981000065,431.0224981000065,431.0224981000065,431.0224981000065,431.0224981000065,431.0224981000065,431.0224981000065,431.0224981000065,431.0224981000065,432.4538659999962,432.4538659999962,432.4538659999962,432.4538659999962,432.4538659999962,432.4538659999962,432.4538659999962,79,49,56,54,79,60,432.4538659999962,434.0385218000156,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
56,46,55,74,0,68,68,68,,,,,,,,,,,None,434.0385218000156,434.0385218000156,434.0385218000156,434.0385218000156,434.0385218000156,434.0385218000156,f,0.4792398000136018,434.53884809999727,434.53884809999727,434.53884809999727,434.53884809999727,434.53884809999727,434.53884809999727,434.8221499999927,435.95515460000024,435.9713883000077,435.9713883000077,435.9713883000077,435.9713883000077,435.9713883000077,435.9713883000077,435.9713883000077,435.9713883000077,435.9713883000077,435.9713883000077,435.9713883000077,435.9713883000077,435.9713883000077,437.4028360999946,437.4028360999946,437.4028360999946,437.4028360999946,437.4028360999946,437.4028360999946,437.4028360999946,74,55,46,56,74,60,437.4028360999946,439.30354200000875,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
54,53,48,72,0,69,69,69,,,,,,,,,,,None,439.30354200000875,439.30354200000875,439.30354200000875,439.30354200000875,439.30354200000875,439.30354200000875,f,0.3556414000049699,439.6909483000054,439.6909483000054,439.6909483000054,439.6909483000054,439.6909483000054,439.6909483000054,439.987583500013,441.52060350001557,441.52060350001557,441.52060350001557,441.52060350001557,441.52060350001557,441.52060350001557,441.52060350001557,441.52060350001557,441.52060350001557,441.52060350001557,441.52060350001557,441.52060350001557,441.52060350001557,441.52060350001557,443.3516750000126,443.3516750000126,443.3516750000126,443.3516750000126,443.3516750000126,443.3516750000126,443.3516750000126,72,48,53,54,72,60,443.3516750000126,445.33613250000053,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
50,53,49,72,0,70,70,70,,,,,,,,,,,None,445.33613250000053,445.33613250000053,445.33613250000053,445.33613250000053,445.33613250000053,445.33613250000053,f,0.37093589999130927,445.7377848000033,445.7377848000033,445.7377848000033,445.7377848000033,445.7377848000033,445.7377848000033,446.02023510000436,448.019892500015,448.03617090001353,448.03617090001353,448.03617090001353,448.03617090001353,448.03617090001353,448.03617090001353,448.03617090001353,448.03617090001353,448.03617090001353,448.03617090001353,448.03617090001353,448.03617090001353,448.03617090001353,450.3344875999901,450.3344875999901,450.3344875999901,450.3344875999901,450.3344875999901,450.3344875999901,450.3344875999901,72,49,53,50,72,60,450.3344875999901,451.9354820000008,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
61,55,46,76,0,71,71,71,,,,,,,,,,,None,451.9354820000008,451.9354820000008,451.9354820000008,451.9354820000008,451.9354820000008,451.9354820000008,f,0.45219189999625087,452.4187462000118,452.4187462000118,452.4187462000118,452.4187462000118,452.4187462000118,452.4187462000118,452.7023135999916,454.43515609999304,454.4519655999902,454.4519655999902,454.4519655999902,454.4519655999902,454.4519655999902,454.4519655999902,454.4519655999902,454.4519655999902,454.4519655999902,454.4519655999902,454.4519655999902,454.4519655999902,454.4519655999902,456.48364550000406,456.48364550000406,456.48364550000406,456.48364550000406,456.48364550000406,456.48364550000406,456.48364550000406,76,46,55,61,76,60,456.48364550000406,458.334153600008,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
50,54,45,77,0,72,72,72,,,,,,,,,,,None,458.334153600008,458.334153600008,458.334153600008,458.334153600008,458.334153600008,458.334153600008,f,0.31521699999575503,458.6710490999976,458.6710490999976,458.6710490999976,458.6710490999976,458.6710490999976,458.6710490999976,458.9674450000166,460.65055379999103,460.65055379999103,460.65055379999103,460.65055379999103,460.65055379999103,460.65055379999103,460.65055379999103,460.65055379999103,460.65055379999103,460.65055379999103,460.65055379999103,460.65055379999103,460.65055379999103,460.65055379999103,462.6322499999951,462.6322499999951,462.6322499999951,462.6322499999951,462.6322499999951,462.6322499999951,462.6322499999951,77,45,54,50,77,60,462.6322499999951,464.3327078000002,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
45,55,39,76,0,73,73,73,,,,,,,,,,,None,464.3327078000002,464.3327078000002,464.3327078000002,464.3327078000002,464.3327078000002,464.3327078000002,f,0.39468150000902824,464.7512975000136,464.7512975000136,464.7512975000136,464.7512975000136,464.7512975000136,464.7512975000136,465.0332988000009,466.6333517000021,466.649727800017,466.649727800017,466.649727800017,466.649727800017,466.649727800017,466.649727800017,466.649727800017,466.649727800017,466.649727800017,466.649727800017,466.649727800017,466.649727800017,466.649727800017,468.5477233999991,468.5477233999991,468.5477233999991,468.5477233999991,468.5477233999991,468.5477233999991,468.5477233999991,76,39,55,45,76,60,468.5477233999991,470.481830100005,,,,,,,,,,,,,,,,,,,,３３５,f,２２,2023-05-21_11h06.04.774,RL,2022.2.5,59.90208404702956,
