arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.52245150017552,20.52245150017552,space,6.57912000012584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
28,40,51,74,0,20,20,20,,,,,,,,None,148.99295140011236,148.99295140011236,148.99295140011236,148.99295140011236,148.99295140011236,148.99295140011236,j,0.3752760000061244,149.39411750016734,149.39411750016734,149.39411750016734,149.39411750016734,149.39411750016734,149.39411750016734,149.67656970000826,150.80991930002347,150.80991930002347,150.80991930002347,150.80991930002347,150.80991930002347,150.80991930002347,150.7932979001198,150.80991930002347,150.80991930002347,150.80991930002347,150.80991930002347,150.80991930002347,150.80991930002347,150.80991930002347,152.22497790004127,152.22497790004127,152.22497790004127,152.22497790004127,152.22497790004127,152.22497790004127,152.22497790004127,40,51,28,74,74,70,152.22497790004127,153.9758995999582,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
32,32,38,71,0,21,21,21,,,,,,,,None,153.9758995999582,153.9758995999582,153.9758995999582,153.9758995999582,153.9758995999582,153.9758995999582,j,0.28980290004983544,154.29248289996758,154.29248289996758,154.29248289996758,154.29248289996758,154.29248289996758,154.29248289996758,154.59223380009644,156.1418761999812,156.1418761999812,156.1418761999812,156.1418761999812,156.1418761999812,156.1418761999812,156.1418761999812,156.1418761999812,156.1418761999812,156.1418761999812,156.1418761999812,156.1418761999812,156.1418761999812,156.1418761999812,157.99048859998584,157.99048859998584,157.99048859998584,157.99048859998584,157.99048859998584,157.99048859998584,157.99048859998584,32,38,32,71,71,70,157.99048859998584,159.84093619999476,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
41,32,51,70,0,22,22,22,,,,,,,,None,159.84093619999476,159.84093619999476,159.84093619999476,159.84093619999476,159.84093619999476,159.84093619999476,j,0.27442080015316606,160.1415029000491,160.1415029000491,160.1415029000491,160.1415029000491,160.1415029000491,160.1415029000491,160.42469590017572,161.90757310017943,161.90757310017943,161.90757310017943,161.90757310017943,161.90757310017943,161.90757310017943,161.8914175000973,161.90757310017943,161.90757310017943,161.90757310017943,161.90757310017943,161.90757310017943,161.90757310017943,161.90757310017943,163.6721445999574,163.6721445999574,163.6721445999574,163.6721445999574,163.6721445999574,163.6721445999574,163.6721445999574,32,51,41,70,70,70,163.6721445999574,165.3570217001252,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
33,28,54,68,0,23,23,23,,,,,,,,None,165.3570217001252,165.3570217001252,165.3570217001252,165.3570217001252,165.3570217001252,165.3570217001252,j,0.2772121001034975,165.657748100115,165.657748100115,165.657748100115,165.657748100115,165.657748100115,165.657748100115,165.94064270006493,167.4402091000229,167.4402091000229,167.4402091000229,167.4402091000229,167.4402091000229,167.4402091000229,167.42345210001804,167.4402091000229,167.4402091000229,167.4402091000229,167.4402091000229,167.4402091000229,167.4402091000229,167.4402091000229,169.22172450018115,169.22172450018115,169.22172450018115,169.22172450018115,169.22172450018115,169.22172450018115,169.22172450018115,28,54,33,68,68,70,169.22172450018115,170.93900969997048,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
30,41,51,65,0,24,24,24,,,,,,,,None,170.93900969997048,170.93900969997048,170.93900969997048,170.93900969997048,170.93900969997048,170.93900969997048,j,0.288581799948588,171.25839380011894,171.25839380011894,171.25839380011894,171.25839380011894,171.25839380011894,171.25839380011894,171.53987420001067,172.40572330006398,172.40572330006398,172.40572330006398,172.40572330006398,172.40572330006398,172.40572330006398,172.38963570003398,172.40572330006398,172.40572330006398,172.40572330006398,172.40572330006398,172.40572330006398,172.40572330006398,172.40572330006398,173.5541670001112,173.5541670001112,173.5541670001112,173.5541670001112,173.5541670001112,173.5541670001112,173.5541670001112,41,51,30,65,65,70,173.5541670001112,175.27228739997372,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
33,36,44,64,0,25,25,25,,,,,,,,None,175.27228739997372,175.27228739997372,175.27228739997372,175.27228739997372,175.27228739997372,175.27228739997372,f,0.32838220009580255,175.62365790014155,175.62365790014155,175.62365790014155,175.62365790014155,175.62365790014155,175.62365790014155,175.92222600011155,177.4717189001385,177.4717189001385,177.4717189001385,177.4717189001385,177.4717189001385,177.4717189001385,177.4717189001385,177.4717189001385,177.4717189001385,177.4717189001385,177.4717189001385,177.4717189001385,177.4717189001385,177.4717189001385,179.31973510002717,179.31973510002717,179.31973510002717,179.31973510002717,179.31973510002717,179.31973510002717,179.31973510002717,36,44,33,64,36,70,179.31973510002717,180.87055270001292,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
37,39,45,65,0,26,26,26,,,,,,,,None,180.87055270001292,180.87055270001292,180.87055270001292,180.87055270001292,180.87055270001292,180.87055270001292,j,0.3147315001115203,181.20630950015038,181.20630950015038,181.20630950015038,181.20630950015038,181.20630950015038,181.20630950015038,181.50460310000926,183.20430680015124,183.20430680015124,183.20430680015124,183.20430680015124,183.20430680015124,183.20430680015124,183.20430680015124,183.20430680015124,183.20430680015124,183.20430680015124,183.20430680015124,183.20430680015124,183.20430680015124,183.20430680015124,185.202029600041,185.202029600041,185.202029600041,185.202029600041,185.202029600041,185.202029600041,185.202029600041,39,45,37,65,65,70,185.202029600041,186.71951940003783,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
28,41,45,68,0,27,27,27,,,,,,,,None,186.71951940003783,186.71951940003783,186.71951940003783,186.71951940003783,186.71951940003783,186.71951940003783,i,0.3964690000284463,187.1399473999627,187.1399473999627,187.1399473999627,187.1399473999627,187.1399473999627,187.1399473999627,187.43678280012682,189.0696028000675,189.0696028000675,189.0696028000675,189.0696028000675,189.0696028000675,189.0696028000675,189.0696028000675,189.0696028000675,189.0696028000675,189.0696028000675,189.0696028000675,189.0696028000675,189.0696028000675,189.0696028000675,191.00106479995884,191.00106479995884,191.00106479995884,191.00106479995884,191.00106479995884,191.00106479995884,191.00106479995884,41,45,28,68,28,70,191.00106479995884,192.51856930018403,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
25,40,51,71,0,28,28,28,,,,,,,,None,192.51856930018403,192.51856930018403,192.51856930018403,192.51856930018403,192.51856930018403,192.51856930018403,j,0.3418516998644918,192.88809500006028,192.88809500006028,192.88809500006028,192.88809500006028,192.88809500006028,192.88809500006028,193.18594520003535,195.00228050001897,195.00228050001897,195.00228050001897,195.00228050001897,195.00228050001897,195.00228050001897,195.00228050001897,195.00228050001897,195.00228050001897,195.00228050001897,195.00228050001897,195.00228050001897,195.00228050001897,195.00228050001897,197.11647949996404,197.11647949996404,197.11647949996404,197.11647949996404,197.11647949996404,197.11647949996404,197.11647949996404,40,51,25,71,71,70,197.11647949996404,198.95070610009134,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
28,37,44,71,0,29,29,29,,,,,,,,None,198.95070610009134,198.95070610009134,198.95070610009134,198.95070610009134,198.95070610009134,198.95070610009134,j,0.32961120014078915,199.3014593999833,199.3014593999833,199.3014593999833,199.3014593999833,199.3014593999833,199.3014593999833,199.58489529998042,200.4675444001332,200.4675444001332,200.4675444001332,200.4675444001332,200.4675444001332,200.4675444001332,200.45095440000296,200.4675444001332,200.4675444001332,200.4675444001332,200.4675444001332,200.4675444001332,200.4675444001332,200.4675444001332,201.63310870015994,201.63310870015994,201.63310870015994,201.63310870015994,201.63310870015994,201.63310870015994,201.63310870015994,37,44,28,71,71,70,201.63310870015994,203.16702289995737,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
38,42,57,79,0,30,30,30,,,,,,,,None,203.16702289995737,203.16702289995737,203.16702289995737,203.16702289995737,203.16702289995737,203.16702289995737,j,0.4427833999507129,203.63382460013963,203.63382460013963,203.63382460013963,203.63382460013963,203.63382460013963,203.63382460013963,203.9177015000023,205.0335806000512,205.0335806000512,205.0335806000512,205.0335806000512,205.0335806000512,205.0335806000512,205.01695300010033,205.0335806000512,205.0335806000512,205.0335806000512,205.0335806000512,205.0335806000512,205.0335806000512,205.0335806000512,206.43151789996773,206.43151789996773,206.43151789996773,206.43151789996773,206.43151789996773,206.43151789996773,206.43151789996773,42,57,38,79,79,70,206.43151789996773,207.96586790005676,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
40,37,46,69,0,31,31,31,,,,,,,,None,207.96586790005676,207.96586790005676,207.96586790005676,207.96586790005676,207.96586790005676,207.96586790005676,j,0.307406899984926,208.29998400015756,208.29998400015756,208.29998400015756,208.29998400015756,208.29998400015756,208.29998400015756,208.58289299998432,209.7826382999774,209.7826382999774,209.7826382999774,209.7826382999774,209.7826382999774,209.7826382999774,209.76592759997584,209.7826382999774,209.7826382999774,209.7826382999774,209.7826382999774,209.7826382999774,209.7826382999774,209.7826382999774,211.26379930018447,211.26379930018447,211.26379930018447,211.26379930018447,211.26379930018447,211.26379930018447,211.26379930018447,37,46,40,69,69,70,211.26379930018447,213.21504519996233,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
30,34,49,65,0,32,32,32,,,,,,,,None,213.21504519996233,213.21504519996233,213.21504519996233,213.21504519996233,213.21504519996233,213.21504519996233,j,0.27898609987460077,213.51742570009083,213.51742570009083,213.51742570009083,213.51742570009083,213.51742570009083,213.51742570009083,213.7989799999632,215.09848850010894,215.09848850010894,215.09848850010894,215.09848850010894,215.09848850010894,215.09848850010894,215.08235330018215,215.09848850010894,215.09848850010894,215.09848850010894,215.09848850010894,215.09848850010894,215.09848850010894,215.09848850010894,216.679633700056,216.679633700056,216.679633700056,216.679633700056,216.679633700056,216.679633700056,216.679633700056,34,49,30,65,65,70,216.679633700056,218.54777309997007,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
31,33,55,67,0,33,33,33,,,,,,,,None,218.54777309997007,218.54777309997007,218.54777309997007,218.54777309997007,218.54777309997007,218.54777309997007,j,0.3036662000231445,218.88115160004236,218.88115160004236,218.88115160004236,218.88115160004236,218.88115160004236,218.88115160004236,219.16477910010144,221.11446220008656,221.11446220008656,221.11446220008656,221.11446220008656,221.11446220008656,221.11446220008656,221.0975995999761,221.11446220008656,221.11446220008656,221.11446220008656,221.11446220008656,221.11446220008656,221.11446220008656,221.11446220008656,223.3456064001657,223.3456064001657,223.3456064001657,223.3456064001657,223.3456064001657,223.3456064001657,223.3456064001657,33,55,31,67,67,70,223.3456064001657,225.26310910005122,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
17,36,48,70,0,34,34,34,,,,,,,,None,225.26310910005122,225.26310910005122,225.26310910005122,225.26310910005122,225.26310910005122,225.26310910005122,j,0.46264919987879694,225.74876920017414,225.74876920017414,225.74876920017414,225.74876920017414,225.74876920017414,225.74876920017414,226.02969960006885,227.27989910007454,227.27989910007454,227.27989910007454,227.27989910007454,227.27989910007454,227.27989910007454,227.2465548000764,227.27989910007454,227.27989910007454,227.27989910007454,227.27989910007454,227.27989910007454,227.27989910007454,227.27989910007454,228.79460510006174,228.79460510006174,228.79460510006174,228.79460510006174,228.79460510006174,228.79460510006174,228.79460510006174,36,48,17,70,70,70,228.79460510006174,230.32863170001656,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
25,39,50,52,0,35,35,35,,,,,,,,None,230.32863170001656,230.32863170001656,230.32863170001656,230.32863170001656,230.32863170001656,230.32863170001656,j,0.49043029989115894,230.84908409998752,230.84908409998752,230.84908409998752,230.84908409998752,230.84908409998752,230.84908409998752,231.12924999999814,232.49502900009975,232.49502900009975,232.49502900009975,232.49502900009975,232.49502900009975,232.49502900009975,232.4621052001603,232.49502900009975,232.49502900009975,232.49502900009975,232.49502900009975,232.49502900009975,232.49502900009975,232.49502900009975,234.12728190002963,234.12728190002963,234.12728190002963,234.12728190002963,234.12728190002963,234.12728190002963,234.12728190002963,39,50,25,52,52,70,234.12728190002963,236.0947293001227,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
34,46,59,61,0,36,36,36,,,,,,,,None,236.0947293001227,236.0947293001227,236.0947293001227,236.0947293001227,236.0947293001227,236.0947293001227,j,0.26497930008918047,236.37947320006788,236.37947320006788,236.37947320006788,236.37947320006788,236.37947320006788,236.37947320006788,236.6619164000731,237.5113646001555,237.5113646001555,237.5113646001555,237.5113646001555,237.5113646001555,237.5113646001555,237.49508020002395,237.5113646001555,237.5113646001555,237.5113646001555,237.5113646001555,237.5113646001555,237.5113646001555,237.5113646001555,238.64290560013615,238.64290560013615,238.64290560013615,238.64290560013615,238.64290560013615,238.64290560013615,238.64290560013615,46,59,34,61,61,70,238.64290560013615,240.5935094000306,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
25,44,54,55,0,37,37,37,,,,,,,,None,240.5935094000306,240.5935094000306,240.5935094000306,240.5935094000306,240.5935094000306,240.5935094000306,j,0.28235229989513755,240.89684050017968,240.89684050017968,240.89684050017968,240.89684050017968,240.89684050017968,240.89684050017968,241.19413199997507,242.04379340005107,242.04379340005107,242.04379340005107,242.04379340005107,242.04379340005107,242.04379340005107,242.02706270013005,242.04379340005107,242.04379340005107,242.04379340005107,242.04379340005107,242.04379340005107,242.04379340005107,242.04379340005107,243.17567480006255,243.17567480006255,243.17567480006255,243.17567480006255,243.17567480006255,243.17567480006255,243.17567480006255,44,54,25,55,55,70,243.17567480006255,244.693142300006,,,,,,,,,,,010,ｍ,1９,2023-05-13_18h48.26.471,RL,2022.2.5,60.049168241871804,
