arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
29,43,63,21,0,64,64,64,,,,,,,,,,,None,382.883725599997,382.883725599997,382.883725599997,382.883725599997,382.883725599997,382.883725599997,i,0.3936016999941785,383.30257119997987,383.30257119997987,383.30257119997987,383.30257119997987,383.30257119997987,383.30257119997987,383.6009283000021,384.7675762999861,384.7675762999861,384.7675762999861,384.7675762999861,384.7675762999861,384.7675762999861,384.7675762999861,384.7675762999861,384.7675762999861,384.7675762999861,384.7675762999861,384.7675762999861,384.7675762999861,384.7675762999861,386.2323017999879,386.2323017999879,386.2323017999879,386.2323017999879,386.2323017999879,386.2323017999879,386.2323017999879,29,21,63,43,63,60,386.2323017999879,388.0833074999973,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
31,50,65,22,0,65,65,65,,,,,,,,,,,None,388.0833074999973,388.0833074999973,388.0833074999973,388.0833074999973,388.0833074999973,388.0833074999973,i,0.3049780000001192,388.4167272999766,388.4167272999766,388.4167272999766,388.4167272999766,388.4167272999766,388.4167272999766,388.699975800002,390.682903399982,390.682903399982,390.682903399982,390.682903399982,390.682903399982,390.682903399982,390.66602529998636,390.682903399982,390.682903399982,390.682903399982,390.682903399982,390.682903399982,390.682903399982,390.682903399982,392.9476526999788,392.9476526999788,392.9476526999788,392.9476526999788,392.9476526999788,392.9476526999788,392.9476526999788,31,22,65,50,65,60,392.9476526999788,394.53191219997825,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
29,46,65,28,0,66,66,66,,,,,,,,,,,None,394.53191219997825,394.53191219997825,394.53191219997825,394.53191219997825,394.53191219997825,394.53191219997825,i,0.33243579999543726,394.8821398,394.8821398,394.8821398,394.8821398,394.8821398,394.8821398,395.16570240000146,396.1654209999833,396.1654209999833,396.1654209999833,396.1654209999833,396.1654209999833,396.1654209999833,396.14890499998,396.1654209999833,396.1654209999833,396.1654209999833,396.1654209999833,396.1654209999833,396.1654209999833,396.1654209999833,397.4471496999904,397.4471496999904,397.4471496999904,397.4471496999904,397.4471496999904,397.4471496999904,397.4471496999904,29,28,65,46,65,60,397.4471496999904,399.21413859998574,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
34,43,69,24,0,67,67,67,,,,,,,,,,,None,399.21413859998574,399.21413859998574,399.21413859998574,399.21413859998574,399.21413859998574,399.21413859998574,i,0.26217909998376854,399.4985756999813,399.4985756999813,399.4985756999813,399.4985756999813,399.4985756999813,399.4985756999813,399.7979458000045,400.9475610999798,400.9475610999798,400.9475610999798,400.9475610999798,400.9475610999798,400.9475610999798,400.9475610999798,400.9475610999798,400.9475610999798,400.9475610999798,400.9475610999798,400.9475610999798,400.9475610999798,400.9475610999798,402.395672499988,402.395672499988,402.395672499988,402.395672499988,402.395672499988,402.395672499988,402.395672499988,34,24,69,43,69,60,402.395672499988,404.3471320999961,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
35,51,62,26,0,68,68,68,,,,,,,,,,,None,404.3471320999961,404.3471320999961,404.3471320999961,404.3471320999961,404.3471320999961,404.3471320999961,i,0.27191789998323657,404.6472728999797,404.6472728999797,404.6472728999797,404.6472728999797,404.6472728999797,404.6472728999797,404.93091709999135,406.1803427999839,406.1803427999839,406.1803427999839,406.1803427999839,406.1803427999839,406.1803427999839,406.1636774999788,406.1803427999839,406.1803427999839,406.1803427999839,406.1803427999839,406.1803427999839,406.1803427999839,406.1803427999839,407.71158289999585,407.71158289999585,407.71158289999585,407.71158289999585,407.71158289999585,407.71158289999585,407.71158289999585,35,26,62,51,62,60,407.71158289999585,409.6126318000024,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
26,44,63,28,0,69,69,69,,,,,,,,,,,None,409.6126318000024,409.6126318000024,409.6126318000024,409.6126318000024,409.6126318000024,409.6126318000024,i,0.43193769999197684,410.06388199998764,410.06388199998764,410.06388199998764,410.06388199998764,410.06388199998764,410.06388199998764,410.36269819998415,412.2793166000047,412.2793166000047,412.2793166000047,412.2793166000047,412.2793166000047,412.2793166000047,412.2793166000047,412.2793166000047,412.2793166000047,412.2793166000047,412.2793166000047,412.2793166000047,412.2793166000047,412.2793166000047,414.4936104999797,414.4936104999797,414.4936104999797,414.4936104999797,414.4936104999797,414.4936104999797,414.4936104999797,26,28,63,44,63,60,414.4936104999797,416.2280309999769,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
37,45,65,36,0,70,70,70,,,,,,,,,,,None,416.2280309999769,416.2280309999769,416.2280309999769,416.2280309999769,416.2280309999769,416.2280309999769,i,0.27886880000005476,416.5282986999955,416.5282986999955,416.5282986999955,416.5282986999955,416.5282986999955,416.5282986999955,416.8115581999882,418.72798539997893,418.72798539997893,418.72798539997893,418.72798539997893,418.72798539997893,418.72798539997893,418.7113715999876,418.72798539997893,418.72798539997893,418.72798539997893,418.72798539997893,418.72798539997893,418.72798539997893,418.72798539997893,420.926001099986,420.926001099986,420.926001099986,420.926001099986,420.926001099986,420.926001099986,420.926001099986,37,36,65,45,65,60,420.926001099986,422.7272195999976,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
40,48,60,38,0,71,71,71,,,,,,,,,,,None,422.7272195999976,422.7272195999976,422.7272195999976,422.7272195999976,422.7272195999976,422.7272195999976,i,0.28028599999379367,423.02854229998775,423.02854229998775,423.02854229998775,423.02854229998775,423.02854229998775,423.02854229998775,423.32722929999,424.2104738999915,424.2104738999915,424.2104738999915,424.2104738999915,424.2104738999915,424.2104738999915,424.2104738999915,424.2104738999915,424.2104738999915,424.2104738999915,424.2104738999915,424.2104738999915,424.2104738999915,424.2104738999915,425.3919265999866,425.3919265999866,425.3919265999866,425.3919265999866,425.3919265999866,425.3919265999866,425.3919265999866,40,38,60,48,60,60,425.3919265999866,427.2929246999847,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
44,49,59,36,0,72,72,72,,,,,,,,,,,None,427.2929246999847,427.2929246999847,427.2929246999847,427.2929246999847,427.2929246999847,427.2929246999847,i,0.339360600017244,427.65988319998723,427.65988319998723,427.65988319998723,427.65988319998723,427.65988319998723,427.65988319998723,427.9597563999996,428.9931633999804,428.9931633999804,428.9931633999804,428.9931633999804,428.9931633999804,428.9931633999804,428.9931633999804,428.9931633999804,428.9931633999804,428.9931633999804,428.9931633999804,428.9931633999804,428.9931633999804,428.9931633999804,430.3240577999968,430.3240577999968,430.3240577999968,430.3240577999968,430.3240577999968,430.3240577999968,430.3240577999968,44,36,59,49,59,60,430.3240577999968,432.22499089999474,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
44,43,61,45,0,73,73,73,,,,,,,,,,,None,432.22499089999474,432.22499089999474,432.22499089999474,432.22499089999474,432.22499089999474,432.22499089999474,i,0.3007114000211004,432.5635967999988,432.5635967999988,432.5635967999988,432.5635967999988,432.5635967999988,432.5635967999988,432.8424249999807,434.8420552999887,434.8420552999887,434.8420552999887,434.8420552999887,434.8420552999887,434.8420552999887,434.8252158999967,434.8420552999887,434.8420552999887,434.8420552999887,434.8420552999887,434.8420552999887,434.8420552999887,434.8420552999887,437.1232145999966,437.1232145999966,437.1232145999966,437.1232145999966,437.1232145999966,437.1232145999966,437.1232145999966,44,45,61,43,61,60,437.1232145999966,438.79092519998085,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
38,53,59,41,0,74,74,74,,,,,,,,,,,None,438.79092519998085,438.79092519998085,438.79092519998085,438.79092519998085,438.79092519998085,438.79092519998085,i,0.2956371000036597,439.10869239998283,439.10869239998283,439.10869239998283,439.10869239998283,439.10869239998283,439.10869239998283,439.3914631999796,441.15727729999344,441.15727729999344,441.15727729999344,441.15727729999344,441.15727729999344,441.15727729999344,441.1407288000046,441.15727729999344,441.15727729999344,441.15727729999344,441.15727729999344,441.15727729999344,441.15727729999344,441.15727729999344,443.20550979999825,443.20550979999825,443.20550979999825,443.20550979999825,443.20550979999825,443.20550979999825,443.20550979999825,38,41,59,53,59,60,443.20550979999825,444.97183949998,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
39,36,56,42,0,75,75,75,,,,,,,,,,,q,458.8871950999892,458.8871950999892,458.8871950999892,458.8871950999892,458.8871950999892,458.8871950999892,i,0.8493464000057429,459.7770997000043,459.7770997000043,459.7770997000043,459.7770997000043,459.7770997000043,459.7770997000043,460.0541167999909,461.05377070000395,461.05377070000395,461.05377070000395,461.05377070000395,461.05377070000395,461.05377070000395,461.0375034000026,461.05377070000395,461.05377070000395,461.05377070000395,461.05377070000395,461.05377070000395,461.05377070000395,461.05377070000395,462.33549179998226,462.33549179998226,462.33549179998226,462.33549179998226,462.33549179998226,462.33549179998226,462.33549179998226,39,42,56,36,56,60,462.33549179998226,464.16988679999486,444.97183949998,444.97183949998,8.875662200007355,453.87219399999594,453.87219399999594,458.8871950999892,458.8871950999892,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
51,47,48,41,0,76,76,76,,,,,,,,,,,None,464.16988679999486,464.16988679999486,464.16988679999486,464.16988679999486,464.16988679999486,464.16988679999486,i,0.3110039999883156,464.5033863999997,464.5033863999997,464.5033863999997,464.5033863999997,464.5033863999997,464.5033863999997,464.786457899987,466.4363871999958,466.4363871999958,466.4363871999958,466.4363871999958,466.4363871999958,466.4363871999958,466.419722599996,466.4363871999958,466.4363871999958,466.4363871999958,466.4363871999958,466.4363871999958,466.4363871999958,466.4363871999958,468.36742279998725,468.36742279998725,468.36742279998725,468.36742279998725,468.36742279998725,468.36742279998725,468.36742279998725,51,41,48,47,48,60,468.36742279998725,470.1018866999948,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
42,48,50,42,0,77,77,77,,,,,,,,,,,None,470.1018866999948,470.1018866999948,470.1018866999948,470.1018866999948,470.1018866999948,470.1018866999948,j,0.2548629999801051,470.3855997999781,470.3855997999781,470.3855997999781,470.3855997999781,470.3855997999781,470.3855997999781,470.669262099982,471.9188432999945,471.9188432999945,471.9188432999945,471.9188432999945,471.9188432999945,471.9188432999945,471.9188432999945,471.9188432999945,471.9188432999945,471.9188432999945,471.9188432999945,471.9188432999945,471.9188432999945,471.9188432999945,473.45023210000363,473.45023210000363,473.45023210000363,473.45023210000363,473.45023210000363,473.45023210000363,473.45023210000363,42,42,50,48,48,60,473.45023210000363,475.1177868999948,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
34,43,49,37,0,78,78,78,,,,,,,,,,,None,475.1177868999948,475.1177868999948,475.1177868999948,475.1177868999948,475.1177868999948,475.1177868999948,i,0.25979389998246916,475.4037180999876,475.4037180999876,475.4037180999876,475.4037180999876,475.4037180999876,475.4037180999876,475.70133290000376,477.58436379997875,477.58436379997875,477.58436379997875,477.58436379997875,477.58436379997875,477.58436379997875,477.58436379997875,477.58436379997875,477.58436379997875,477.58436379997875,477.58436379997875,477.58436379997875,477.58436379997875,477.58436379997875,479.76570219997666,479.76570219997666,479.76570219997666,479.76570219997666,479.76570219997666,479.76570219997666,479.76570219997666,34,37,49,43,49,60,479.76570219997666,481.5997664000024,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,36,43,42,0,79,79,79,,,,,,,,,,,None,481.5997664000024,481.5997664000024,481.5997664000024,481.5997664000024,481.5997664000024,481.5997664000024,i,0.32888079999247566,481.9503635999863,481.9503635999863,481.9503635999863,481.9503635999863,481.9503635999863,481.9503635999863,482.2334262999939,483.0834552999877,483.0834552999877,483.0834552999877,483.0834552999877,483.0834552999877,483.0834552999877,483.06699449999724,483.0834552999877,483.0834552999877,483.0834552999877,483.0834552999877,483.0834552999877,483.0834552999877,483.0834552999877,484.2149577999953,484.2149577999953,484.2149577999953,484.2149577999953,484.2149577999953,484.2149577999953,484.2149577999953,36,42,43,36,43,60,484.2149577999953,485.8157392999856,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
41,40,60,46,0,80,80,80,,,,,,,,,,,None,485.8157392999856,485.8157392999856,485.8157392999856,485.8157392999856,485.8157392999856,485.8157392999856,j,0.2812696000037249,486.1165869999968,486.1165869999968,486.1165869999968,486.1165869999968,486.1165869999968,486.1165869999968,486.4165081999963,488.33256249999977,488.33256249999977,488.33256249999977,488.33256249999977,488.33256249999977,488.33256249999977,488.33256249999977,488.33256249999977,488.33256249999977,488.33256249999977,488.33256249999977,488.33256249999977,488.33256249999977,488.33256249999977,490.54678089998197,490.54678089998197,490.54678089998197,490.54678089998197,490.54678089998197,490.54678089998197,490.54678089998197,41,46,60,40,40,60,490.54678089998197,492.51473359999363,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
36,44,58,50,0,81,81,81,,,,,,,,,,,None,492.51473359999363,492.51473359999363,492.51473359999363,492.51473359999363,492.51473359999363,492.51473359999363,i,0.2598844000021927,492.7995247999788,492.7995247999788,492.7995247999788,492.7995247999788,492.7995247999788,492.7995247999788,493.0820974999806,495.0144321999978,495.0144321999978,495.0144321999978,495.0144321999978,495.0144321999978,495.0144321999978,494.9980793999857,495.0144321999978,495.0144321999978,495.0144321999978,495.0144321999978,495.0144321999978,495.0144321999978,495.0144321999978,497.2291496999969,497.2291496999969,497.2291496999969,497.2291496999969,497.2291496999969,497.2291496999969,497.2291496999969,36,50,58,44,58,60,497.2291496999969,499.0636287999805,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
42,26,48,60,0,82,82,82,,,,,,,,,,,None,499.0636287999805,499.0636287999805,499.0636287999805,499.0636287999805,499.0636287999805,499.0636287999805,i,0.2710242999892216,499.36458819999825,499.36458819999825,499.36458819999825,499.36458819999825,499.36458819999825,499.36458819999825,499.64731729999767,500.53044370000134,500.53044370000134,500.53044370000134,500.53044370000134,500.53044370000134,500.53044370000134,500.5136237999832,500.53044370000134,500.53044370000134,500.53044370000134,500.53044370000134,500.53044370000134,500.53044370000134,500.53044370000134,501.69516669999575,501.69516669999575,501.69516669999575,501.69516669999575,501.69516669999575,501.69516669999575,501.69516669999575,42,60,48,26,48,60,501.69516669999575,503.22983009999734,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
38,37,54,48,0,83,83,83,,,,,,,,,,,None,503.22983009999734,503.22983009999734,503.22983009999734,503.22983009999734,503.22983009999734,503.22983009999734,i,1.0509726000018418,504.3193691999768,504.3193691999768,504.3193691999768,504.3193691999768,504.3193691999768,504.3193691999768,504.5962498000008,506.4458870999806,506.4458870999806,506.4458870999806,506.4458870999806,506.4458870999806,506.4458870999806,506.4125625999877,506.4458870999806,506.4458870999806,506.4458870999806,506.4458870999806,506.4458870999806,506.4458870999806,506.4458870999806,508.5607752999931,508.5607752999931,508.5607752999931,508.5607752999931,508.5607752999931,508.5607752999931,508.5607752999931,38,48,54,37,54,60,508.5607752999931,510.4616432999901,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
39,35,47,48,0,84,84,84,,,,,,,,,,,None,510.4616432999901,510.4616432999901,510.4616432999901,510.4616432999901,510.4616432999901,510.4616432999901,i,0.3114001000067219,510.79537710000295,510.79537710000295,510.79537710000295,510.79537710000295,510.79537710000295,510.79537710000295,511.07867099999567,512.3450014999835,512.3450014999835,512.3450014999835,512.3450014999835,512.3450014999835,512.3450014999835,512.3282663999998,512.3450014999835,512.3450014999835,512.3450014999835,512.3450014999835,512.3450014999835,512.3450014999835,512.3450014999835,513.8929819999903,513.8929819999903,513.8929819999903,513.8929819999903,513.8929819999903,513.8929819999903,513.8929819999903,39,48,47,35,47,60,513.8929819999903,515.7771919999796,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
38,29,51,57,0,85,85,85,,,,,,,,,,,None,515.7771919999796,515.7771919999796,515.7771919999796,515.7771919999796,515.7771919999796,515.7771919999796,j,0.30228810000699013,516.0980326999852,516.0980326999852,516.0980326999852,516.0980326999852,516.0980326999852,516.0980326999852,516.3946727000002,518.1607775999873,518.1607775999873,518.1607775999873,518.1607775999873,518.1607775999873,518.1607775999873,518.1442119999847,518.1607775999873,518.1607775999873,518.1607775999873,518.1607775999873,518.1607775999873,518.1607775999873,518.1607775999873,520.2085626999906,520.2085626999906,520.2085626999906,520.2085626999906,520.2085626999906,520.2085626999906,520.2085626999906,38,57,51,29,29,60,520.2085626999906,522.0600415999943,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
44,34,47,53,0,86,86,86,,,,,,,,,,,None,522.0600415999943,522.0600415999943,522.0600415999943,522.0600415999943,522.0600415999943,522.0600415999943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,53,47,34,0,60,529.5739180999808,531.3580366999959,,,,,,,,523.5591578999883,523.5591578999883,523.5591578999883,523.5591578999883,523.5591578999883,523.5591578999883,523.5591578999883,529.5739180999808,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
44,27,50,59,0,87,87,87,,,,,,,,,,,None,531.3580366999959,531.3580366999959,531.3580366999959,531.3580366999959,531.3580366999959,531.3580366999959,r,0.2566946000151802,531.6449658999918,531.6449658999918,531.6449658999918,531.6449658999918,531.6449658999918,531.6449658999918,531.9417873999919,533.4245597999834,533.4245597999834,533.4245597999834,533.4245597999834,533.4245597999834,533.4245597999834,533.4245597999834,533.4245597999834,533.4245597999834,533.4245597999834,533.4245597999834,533.4245597999834,533.4245597999834,533.4245597999834,535.2060280999867,535.2060280999867,535.2060280999867,535.2060280999867,535.2060280999867,535.2060280999867,535.2060280999867,44,59,50,27,59,60,535.2060280999867,536.9072614999895,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
40,34,46,57,0,88,88,88,,,,,,,,,,,None,536.9072614999895,536.9072614999895,536.9072614999895,536.9072614999895,536.9072614999895,536.9072614999895,r,0.25483180000446737,537.1917867999873,537.1917867999873,537.1917867999873,537.1917867999873,537.1917867999873,537.1917867999873,537.4739725999825,538.4074584000045,538.4074584000045,538.4074584000045,538.4074584000045,538.4074584000045,538.4074584000045,538.3908838999923,538.4074584000045,538.4074584000045,538.4074584000045,538.4074584000045,538.4074584000045,538.4074584000045,538.4074584000045,539.6222010999918,539.6222010999918,539.6222010999918,539.6222010999918,539.6222010999918,539.6222010999918,539.6222010999918,40,57,46,34,57,60,539.6222010999918,541.4064189999772,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
45,39,51,62,0,89,89,89,,,,,,,,,,,None,541.4064189999772,541.4064189999772,541.4064189999772,541.4064189999772,541.4064189999772,541.4064189999772,r,0.31285280000884086,541.7401026999869,541.7401026999869,541.7401026999869,541.7401026999869,541.7401026999869,541.7401026999869,542.0235747999977,543.9731268000032,543.9731268000032,543.9731268000032,543.9731268000032,543.9731268000032,543.9731268000032,543.9565030999947,543.9731268000032,543.9731268000032,543.9731268000032,543.9731268000032,543.9731268000032,543.9731268000032,543.9731268000032,546.2043615999864,546.2043615999864,546.2043615999864,546.2043615999864,546.2043615999864,546.2043615999864,546.2043615999864,45,62,51,39,62,60,546.2043615999864,547.955511099979,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
48,40,59,67,0,90,90,90,,,,,,,,,,,None,547.955511099979,547.955511099979,547.955511099979,547.955511099979,547.955511099979,547.955511099979,r,0.24570989998755977,548.2225363999896,548.2225363999896,548.2225363999896,548.2225363999896,548.2225363999896,548.2225363999896,548.5052397999971,550.4383738999895,550.4383738999895,550.4383738999895,550.4383738999895,550.4383738999895,550.4383738999895,550.4215934999811,550.4383738999895,550.4383738999895,550.4383738999895,550.4383738999895,550.4383738999895,550.4383738999895,550.4383738999895,552.63667789998,552.63667789998,552.63667789998,552.63667789998,552.63667789998,552.63667789998,552.63667789998,48,67,59,40,67,60,552.63667789998,554.5708298999816,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
50,29,58,64,0,91,91,91,,,,,,,,,,,None,554.5708298999816,554.5708298999816,554.5708298999816,554.5708298999816,554.5708298999816,554.5708298999816,r,0.23154070001328364,554.8217169999843,554.8217169999843,554.8217169999843,554.8217169999843,554.8217169999843,554.8217169999843,555.1209671999968,556.5371691999899,556.5371691999899,556.5371691999899,556.5371691999899,556.5371691999899,556.5371691999899,556.5371691999899,556.5371691999899,556.5371691999899,556.5371691999899,556.5371691999899,556.5371691999899,556.5371691999899,556.5371691999899,558.2518043000018,558.2518043000018,558.2518043000018,558.2518043000018,558.2518043000018,558.2518043000018,558.2518043000018,50,64,58,29,64,60,558.2518043000018,559.8198577000003,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
55,31,56,74,0,92,92,92,,,,,,,,,,,None,559.8198577000003,559.8198577000003,559.8198577000003,559.8198577000003,559.8198577000003,559.8198577000003,r,0.3271408999862615,560.1704407999932,560.1704407999932,560.1704407999932,560.1704407999932,560.1704407999932,560.1704407999932,560.453036699997,562.0864497000002,562.0864497000002,562.0864497000002,562.0864497000002,562.0864497000002,562.0864497000002,562.0698365999851,562.0864497000002,562.0864497000002,562.0864497000002,562.0864497000002,562.0864497000002,562.0864497000002,562.0864497000002,564.0008744999941,564.0008744999941,564.0008744999941,564.0008744999941,564.0008744999941,564.0008744999941,564.0008744999941,55,74,56,31,74,60,564.0008744999941,565.9684798999806,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
55,41,46,76,0,93,93,93,,,,,,,,,,,None,565.9684798999806,565.9684798999806,565.9684798999806,565.9684798999806,565.9684798999806,565.9684798999806,r,0.2514460000093095,566.2588422999834,566.2588422999834,566.2588422999834,566.2588422999834,566.2588422999834,566.2588422999834,566.5355695000035,567.6688049999939,567.6688049999939,567.6688049999939,567.6688049999939,567.6688049999939,567.6688049999939,567.6521611999779,567.6688049999939,567.6688049999939,567.6688049999939,567.6688049999939,567.6688049999939,567.6688049999939,567.6688049999939,569.0833752999897,569.0833752999897,569.0833752999897,569.0833752999897,569.0833752999897,569.0833752999897,569.0833752999897,55,76,46,41,76,60,569.0833752999897,570.8180571999983,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
53,42,49,71,0,94,94,94,,,,,,,,,,,None,570.8180571999983,570.8180571999983,570.8180571999983,570.8180571999983,570.8180571999983,570.8180571999983,r,0.3085453000094276,571.151882199978,571.151882199978,571.151882199978,571.151882199978,571.151882199978,571.151882199978,571.4352260000014,573.1340735999984,573.1340735999984,573.1340735999984,573.1340735999984,573.1340735999984,573.1340735999984,573.1175288999802,573.1340735999984,573.1340735999984,573.1340735999984,573.1340735999984,573.1340735999984,573.1340735999984,573.1340735999984,575.1162526999833,575.1162526999833,575.1162526999833,575.1162526999833,575.1162526999833,575.1162526999833,575.1162526999833,53,71,49,42,71,60,575.1162526999833,576.9504593999882,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
55,37,42,68,0,95,95,95,,,,,,,,,,,None,576.9504593999882,576.9504593999882,576.9504593999882,576.9504593999882,576.9504593999882,576.9504593999882,r,0.2854485999851022,577.2727783999871,577.2727783999871,577.2727783999871,577.2727783999871,577.2727783999871,577.2727783999871,577.5508622999769,579.1834404999972,579.1834404999972,579.1834404999972,579.1834404999972,579.1834404999972,579.1834404999972,579.1667759999982,579.1834404999972,579.1834404999972,579.1834404999972,579.1834404999972,579.1834404999972,579.1834404999972,579.1834404999972,581.0984222999832,581.0984222999832,581.0984222999832,581.0984222999832,581.0984222999832,581.0984222999832,581.0984222999832,55,68,42,37,68,60,581.0984222999832,582.7159811999882,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
53,37,51,61,0,96,96,96,,,,,,,,,,,None,582.7159811999882,582.7159811999882,582.7159811999882,582.7159811999882,582.7159811999882,582.7159811999882,r,0.29206669999985024,583.0341508999991,583.0341508999991,583.0341508999991,583.0341508999991,583.0341508999991,583.0341508999991,583.3159360999998,585.1323227999965,585.1323227999965,585.1323227999965,585.1323227999965,585.1323227999965,585.1323227999965,585.1157854999765,585.1323227999965,585.1323227999965,585.1323227999965,585.1323227999965,585.1323227999965,585.1323227999965,585.1323227999965,587.2304237999779,587.2304237999779,587.2304237999779,587.2304237999779,587.2304237999779,587.2304237999779,587.2304237999779,53,61,51,37,61,60,587.2304237999779,588.9481633999967,,,,,,,,,,,,,,,,,,,,３３７,f,２９,2023-05-21_12h05.19.207,RL,2022.2.5,59.9940845766311,
