arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
42,47,55,62,0,10,10,10,,,,,,,,,,,None,88.93656519999968,88.93656519999968,88.93656519999968,88.93656519999968,88.93656519999968,88.93656519999968,r,0.49498289999974077,89.45336359999965,89.45336359999965,89.45336359999965,89.45336359999965,89.45336359999965,89.45336359999965,89.73699850000048,91.4859622999993,91.4859622999993,91.4859622999993,91.4859622999993,91.4859622999993,91.4859622999993,91.46949800000039,91.4859622999993,91.4859622999993,91.4859622999993,91.4859622999993,91.4859622999993,91.4859622999993,91.4859622999993,93.51782679999997,93.51782679999997,93.51782679999997,93.51782679999997,93.51782679999997,93.51782679999997,93.51782679999997,42,62,55,47,62,60,93.51782679999997,95.08523090000017,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
36,46,64,73,0,11,11,11,,,,,,,,,,,None,95.08523090000017,95.08523090000017,95.08523090000017,95.08523090000017,95.08523090000017,95.08523090000017,f,0.5948059999991528,95.70269170000029,95.70269170000029,95.70269170000029,95.70269170000029,95.70269170000029,95.70269170000029,96.0026969999999,97.40201909999996,97.40201909999996,97.40201909999996,97.40201909999996,97.40201909999996,97.40201909999996,97.40201909999996,97.40201909999996,97.40201909999996,97.40201909999996,97.40201909999996,97.40201909999996,97.40201909999996,97.40201909999996,99.10005420000016,99.10005420000016,99.10005420000016,99.10005420000016,99.10005420000016,99.10005420000016,99.10005420000016,36,73,64,46,36,60,99.10005420000016,100.76732520000041,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
34,48,59,73,0,12,12,12,,,,,,,,,,,None,100.76732520000041,100.76732520000041,100.76732520000041,100.76732520000041,100.76732520000041,100.76732520000041,r,1.2886357000006683,102.08466910000061,102.08466910000061,102.08466910000061,102.08466910000061,102.08466910000061,102.08466910000061,102.38452680000046,103.43411039999955,103.43411039999955,103.43411039999955,103.43411039999955,103.43411039999955,103.43411039999955,103.43411039999955,103.43411039999955,103.43411039999955,103.43411039999955,103.43411039999955,103.43411039999955,103.43411039999955,103.43411039999955,104.78213730000061,104.78213730000061,104.78213730000061,104.78213730000061,104.78213730000061,104.78213730000061,104.78213730000061,34,73,59,48,73,60,104.78213730000061,106.73374449999937,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
30,54,63,64,0,13,13,13,,,,,,,,,,,None,106.73374449999937,106.73374449999937,106.73374449999937,106.73374449999937,106.73374449999937,106.73374449999937,r,0.8024743000005401,107.57033179999962,107.57033179999962,107.57033179999962,107.57033179999962,107.57033179999962,107.57033179999962,107.85033870000007,109.70002589999967,109.70002589999967,109.70002589999967,109.70002589999967,109.70002589999967,109.70002589999967,109.68345950000003,109.70002589999967,109.70002589999967,109.70002589999967,109.70002589999967,109.70002589999967,109.70002589999967,109.70002589999967,111.83106860000044,111.83106860000044,111.83106860000044,111.83106860000044,111.83106860000044,111.83106860000044,111.83106860000044,30,64,63,54,64,60,111.83106860000044,113.5991054999995,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
33,58,64,71,0,14,14,14,,,,,,,,,,,None,113.5991054999995,113.5991054999995,113.5991054999995,113.5991054999995,113.5991054999995,113.5991054999995,r,0.40728369999851566,114.0330539000006,114.0330539000006,114.0330539000006,114.0330539000006,114.0330539000006,114.0330539000006,114.31600330000038,116.0485004000002,116.0485004000002,116.0485004000002,116.0485004000002,116.0485004000002,116.0485004000002,116.03207889999976,116.0485004000002,116.0485004000002,116.0485004000002,116.0485004000002,116.0485004000002,116.0485004000002,116.0485004000002,118.06303769999977,118.06303769999977,118.06303769999977,118.06303769999977,118.06303769999977,118.06303769999977,118.06303769999977,33,71,64,58,71,60,118.06303769999977,119.96429650000027,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
36,54,65,72,0,15,15,15,,,,,,,,,,,None,119.96429650000027,119.96429650000027,119.96429650000027,119.96429650000027,119.96429650000027,119.96429650000027,r,0.3987116000007518,120.38146640000014,120.38146640000014,120.38146640000014,120.38146640000014,120.38146640000014,120.38146640000014,120.66455490000044,121.83090020000054,121.83090020000054,121.83090020000054,121.83090020000054,121.83090020000054,121.83090020000054,121.81441040000027,121.83090020000054,121.83090020000054,121.83090020000054,121.83090020000054,121.83090020000054,121.83090020000054,121.83090020000054,123.27912429999924,123.27912429999924,123.27912429999924,123.27912429999924,123.27912429999924,123.27912429999924,123.27912429999924,36,72,65,54,72,60,123.27912429999924,125.18036030000076,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
40,55,68,73,0,16,16,16,,,,,,,,,,,None,125.18036030000076,125.18036030000076,125.18036030000076,125.18036030000076,125.18036030000076,125.18036030000076,r,0.41501849999986007,125.61385549999977,125.61385549999977,125.61385549999977,125.61385549999977,125.61385549999977,125.61385549999977,125.89717310000015,127.7301707000006,127.7301707000006,127.7301707000006,127.7301707000006,127.7301707000006,127.7301707000006,127.71370000000024,127.7301707000006,127.7301707000006,127.7301707000006,127.7301707000006,127.7301707000006,127.7301707000006,127.7301707000006,129.84498109999913,129.84498109999913,129.84498109999913,129.84498109999913,129.84498109999913,129.84498109999913,129.84498109999913,40,73,68,55,73,60,129.84498109999913,131.5958544999994,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
40,58,57,56,0,17,17,17,,,,,,,,,,,None,131.5958544999994,131.5958544999994,131.5958544999994,131.5958544999994,131.5958544999994,131.5958544999994,r,0.40090950000012526,132.03411880000021,132.03411880000021,132.03411880000021,132.03411880000021,132.03411880000021,132.03411880000021,132.32908099999986,133.2292240000006,133.2292240000006,133.2292240000006,133.2292240000006,133.2292240000006,133.2292240000006,133.2292240000006,133.2292240000006,133.2292240000006,133.2292240000006,133.2292240000006,133.2292240000006,133.2292240000006,133.2292240000006,134.41072170000007,134.41072170000007,134.41072170000007,134.41072170000007,134.41072170000007,134.41072170000007,134.41072170000007,40,56,57,58,56,60,134.41072170000007,136.19464829999924,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
40,61,58,65,0,18,18,18,,,,,,,,,,,None,136.19464829999924,136.19464829999924,136.19464829999924,136.19464829999924,136.19464829999924,136.19464829999924,r,0.3960993000000599,136.6118502999998,136.6118502999998,136.6118502999998,136.6118502999998,136.6118502999998,136.6118502999998,136.9116071999997,138.57806440000059,138.57806440000059,138.57806440000059,138.57806440000059,138.57806440000059,138.57806440000059,138.57806440000059,138.57806440000059,138.57806440000059,138.57806440000059,138.57806440000059,138.57806440000059,138.57806440000059,138.57806440000059,140.54258409999966,140.54258409999966,140.54258409999966,140.54258409999966,140.54258409999966,140.54258409999966,140.54258409999966,40,65,58,61,65,60,140.54258409999966,142.49384549999922,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
36,55,67,62,0,19,19,19,,,,,,,,,,,None,142.49384549999922,142.49384549999922,142.49384549999922,142.49384549999922,142.49384549999922,142.49384549999922,r,0.5963400000000547,143.1110750000007,143.1110750000007,143.1110750000007,143.1110750000007,143.1110750000007,143.1110750000007,143.39400039999964,144.3770870999997,144.3770870999997,144.3770870999997,144.3770870999997,144.3770870999997,144.3770870999997,144.3604976000006,144.3770870999997,144.3770870999997,144.3770870999997,144.3770870999997,144.3770870999997,144.3770870999997,144.3770870999997,145.6417404999993,145.6417404999993,145.6417404999993,145.6417404999993,145.6417404999993,145.6417404999993,145.6417404999993,36,62,67,55,62,60,145.6417404999993,147.59258480000062,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
43,43,67,68,0,20,20,20,,,,,,,,,,,None,147.59258480000062,147.59258480000062,147.59258480000062,147.59258480000062,147.59258480000062,147.59258480000062,r,0.5113291999987268,148.12672960000054,148.12672960000054,148.12672960000054,148.12672960000054,148.12672960000054,148.12672960000054,148.41540759999953,149.2929726000002,149.2929726000002,149.2929726000002,149.2929726000002,149.2929726000002,149.2929726000002,149.2766584000001,149.2929726000002,149.2929726000002,149.2929726000002,149.2929726000002,149.2929726000002,149.2929726000002,149.2929726000002,150.45805579999978,150.45805579999978,150.45805579999978,150.45805579999978,150.45805579999978,150.45805579999978,150.45805579999978,43,68,67,43,68,60,150.45805579999978,152.15889640000023,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
46,46,63,72,0,21,21,21,,,,,,,,,,,None,152.15889640000023,152.15889640000023,152.15889640000023,152.15889640000023,152.15889640000023,152.15889640000023,r,0.5061037000014039,152.69233259999965,152.69233259999965,152.69233259999965,152.69233259999965,152.69233259999965,152.69233259999965,152.97584049999932,154.1255803999993,154.1255803999993,154.1255803999993,154.1255803999993,154.1255803999993,154.1255803999993,154.10862749999978,154.1255803999993,154.1255803999993,154.1255803999993,154.1255803999993,154.1255803999993,154.1255803999993,154.1255803999993,155.55719730000055,155.55719730000055,155.55719730000055,155.55719730000055,155.55719730000055,155.55719730000055,155.55719730000055,46,72,63,46,72,60,155.55719730000055,157.3911508000001,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
53,63,60,67,0,22,22,22,,,,,,,,,,,None,157.3911508000001,157.3911508000001,157.3911508000001,157.3911508000001,157.3911508000001,157.3911508000001,r,0.7469265999989148,158.1581912999991,158.1581912999991,158.1581912999991,158.1581912999991,158.1581912999991,158.1581912999991,158.44110999999975,159.95747680000022,159.95747680000022,159.95747680000022,159.95747680000022,159.95747680000022,159.95747680000022,159.94110700000056,159.95747680000022,159.95747680000022,159.95747680000022,159.95747680000022,159.95747680000022,159.95747680000022,159.95747680000022,161.75619310000002,161.75619310000002,161.75619310000002,161.75619310000002,161.75619310000002,161.75619310000002,161.75619310000002,53,67,60,63,67,60,161.75619310000002,163.42321710000033,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
50,61,50,59,0,23,23,23,,,,,,,,,,,None,163.42321710000033,163.42321710000033,163.42321710000033,163.42321710000033,163.42321710000033,163.42321710000033,r,0.3373496999993222,163.7906321999999,163.7906321999999,163.7906321999999,163.7906321999999,163.7906321999999,163.7906321999999,164.07398359999934,166.09025629999996,166.09025629999996,166.09025629999996,166.09025629999996,166.09025629999996,166.09025629999996,166.05652999999984,166.09025629999996,166.09025629999996,166.09025629999996,166.09025629999996,166.09025629999996,166.09025629999996,166.09025629999996,168.37103050000042,168.37103050000042,168.37103050000042,168.37103050000042,168.37103050000042,168.37103050000042,168.37103050000042,50,59,50,61,59,60,168.37103050000042,169.93910850000066,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
55,49,53,63,0,24,24,24,,,,,,,,,,,None,169.93910850000066,169.93910850000066,169.93910850000066,169.93910850000066,169.93910850000066,169.93910850000066,r,0.4755117999993672,170.43931479999992,170.43931479999992,170.43931479999992,170.43931479999992,170.43931479999992,170.43931479999992,170.72326049999901,171.83874119999928,171.83874119999928,171.83874119999928,171.83874119999928,171.83874119999928,171.83874119999928,171.8220394,171.83874119999928,171.83874119999928,171.83874119999928,171.83874119999928,171.83874119999928,171.83874119999928,171.83874119999928,173.23726840000018,173.23726840000018,173.23726840000018,173.23726840000018,173.23726840000018,173.23726840000018,173.23726840000018,55,63,53,49,63,60,173.23726840000018,175.1882609000004,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
48,50,52,62,0,25,25,25,,,,,,,,,,,None,175.1882609000004,175.1882609000004,175.1882609000004,175.1882609000004,175.1882609000004,175.1882609000004,r,0.34018769999966025,175.5551207999997,175.5551207999997,175.5551207999997,175.5551207999997,175.5551207999997,175.5551207999997,175.8386260999996,177.47137929999917,177.47137929999917,177.47137929999917,177.47137929999917,177.47137929999917,177.47137929999917,177.4547808999996,177.47137929999917,177.47137929999917,177.47137929999917,177.47137929999917,177.47137929999917,177.47137929999917,177.47137929999917,179.38613219999934,179.38613219999934,179.38613219999934,179.38613219999934,179.38613219999934,179.38613219999934,179.38613219999934,48,62,52,50,62,60,179.38613219999934,181.13724469999943,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
47,55,53,69,0,26,26,26,,,,,,,,,,,None,181.13724469999943,181.13724469999943,181.13724469999943,181.13724469999943,181.13724469999943,181.13724469999943,r,0.39569940000001225,181.55412629999955,181.55412629999955,181.55412629999955,181.55412629999955,181.55412629999955,181.55412629999955,181.85374279999996,183.43678419999924,183.43678419999924,183.43678419999924,183.43678419999924,183.43678419999924,183.43678419999924,183.43678419999924,183.43678419999924,183.43678419999924,183.43678419999924,183.43678419999924,183.43678419999924,183.43678419999924,183.43678419999924,185.31855990000076,185.31855990000076,185.31855990000076,185.31855990000076,185.31855990000076,185.31855990000076,185.31855990000076,47,69,53,55,69,60,185.31855990000076,187.06954269999915,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
48,57,45,62,0,27,27,27,,,,,,,,,,,None,187.06954269999915,187.06954269999915,187.06954269999915,187.06954269999915,187.06954269999915,187.06954269999915,r,0.3322779999998602,187.42070400000011,187.42070400000011,187.42070400000011,187.42070400000011,187.42070400000011,187.42070400000011,187.70325819999925,188.7528614999992,188.7528614999992,188.7528614999992,188.7528614999992,188.7528614999992,188.7528614999992,188.7362587000007,188.7528614999992,188.7528614999992,188.7528614999992,188.7528614999992,188.7528614999992,188.7528614999992,188.7528614999992,190.08438439999918,190.08438439999918,190.08438439999918,190.08438439999918,190.08438439999918,190.08438439999918,190.08438439999918,48,62,45,57,62,60,190.08438439999918,191.65175739999904,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
42,57,48,50,0,28,28,28,,,,,,,,,,,None,191.65175739999904,191.65175739999904,191.65175739999904,191.65175739999904,191.65175739999904,191.65175739999904,r,0.3502778000001854,192.0390157999991,192.0390157999991,192.0390157999991,192.0390157999991,192.0390157999991,192.0390157999991,192.31895110000005,193.76834210000015,193.76834210000015,193.76834210000015,193.76834210000015,193.76834210000015,193.76834210000015,193.75175510000008,193.76834210000015,193.76834210000015,193.76834210000015,193.76834210000015,193.76834210000015,193.76834210000015,193.76834210000015,195.49990900000012,195.49990900000012,195.49990900000012,195.49990900000012,195.49990900000012,195.49990900000012,195.49990900000012,42,50,48,57,50,60,195.49990900000012,197.10067030000027,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
49,52,57,65,0,29,29,29,,,,,,,,,,,None,197.10067030000027,197.10067030000027,197.10067030000027,197.10067030000027,197.10067030000027,197.10067030000027,r,0.3295144999992772,197.45286639999904,197.45286639999904,197.45286639999904,197.45286639999904,197.45286639999904,197.45286639999904,197.73448239999925,199.50062120000075,199.50062120000075,199.50062120000075,199.50062120000075,199.50062120000075,199.50062120000075,199.48408120000022,199.50062120000075,199.50062120000075,199.50062120000075,199.50062120000075,199.50062120000075,199.50062120000075,199.50062120000075,201.5486946000001,201.5486946000001,201.5486946000001,201.5486946000001,201.5486946000001,201.5486946000001,201.5486946000001,49,65,57,52,65,60,201.5486946000001,203.46633219999967,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
53,42,54,54,0,30,30,30,,,,,,,,,,,None,203.46633219999967,203.46633219999967,203.46633219999967,203.46633219999967,203.46633219999967,203.46633219999967,r,0.41336090000004333,203.90155670000058,203.90155670000058,203.90155670000058,203.90155670000058,203.90155670000058,203.90155670000058,204.20023120000042,205.64980169999944,205.64980169999944,205.64980169999944,205.64980169999944,205.64980169999944,205.64980169999944,205.64980169999944,205.64980169999944,205.64980169999944,205.64980169999944,205.64980169999944,205.64980169999944,205.64980169999944,205.64980169999944,207.39815099999942,207.39815099999942,207.39815099999942,207.39815099999942,207.39815099999942,207.39815099999942,207.39815099999942,53,54,54,42,54,60,207.39815099999942,209.2987286000007,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
51,47,53,47,0,31,31,31,,,,,,,,,,,None,209.2987286000007,209.2987286000007,209.2987286000007,209.2987286000007,209.2987286000007,209.2987286000007,r,0.3354415000012523,209.67202689999976,209.67202689999976,209.67202689999976,209.67202689999976,209.67202689999976,209.67202689999976,209.94910870000058,210.79903790000026,210.79903790000026,210.79903790000026,210.79903790000026,210.79903790000026,210.79903790000026,210.78220239999973,210.79903790000026,210.79903790000026,210.79903790000026,210.79903790000026,210.79903790000026,210.79903790000026,210.79903790000026,211.93062439999994,211.93062439999994,211.93062439999994,211.93062439999994,211.93062439999994,211.93062439999994,211.93062439999994,51,47,53,47,47,60,211.93062439999994,213.6479488999994,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
55,52,62,46,0,32,32,32,,,,,,,,,,,None,213.6479488999994,213.6479488999994,213.6479488999994,213.6479488999994,213.6479488999994,213.6479488999994,r,0.407882100000279,214.08316379999997,214.08316379999997,214.08316379999997,214.08316379999997,214.08316379999997,214.08316379999997,214.3652318000004,215.31477950000044,215.31477950000044,215.31477950000044,215.31477950000044,215.31477950000044,215.31477950000044,215.29816670000037,215.31477950000044,215.31477950000044,215.31477950000044,215.31477950000044,215.31477950000044,215.31477950000044,215.31477950000044,216.5464032,216.5464032,216.5464032,216.5464032,216.5464032,216.5464032,216.5464032,55,46,62,52,46,60,216.5464032,218.36399849999907,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
46,54,52,58,0,33,33,33,,,,,,,,,,,None,218.36399849999907,218.36399849999907,218.36399849999907,218.36399849999907,218.36399849999907,218.36399849999907,i,0.6856164999990142,219.08190680000007,219.08190680000007,219.08190680000007,219.08190680000007,219.08190680000007,219.08190680000007,219.38061949999974,221.34734500000013,221.34734500000013,221.34734500000013,221.34734500000013,221.34734500000013,221.34734500000013,221.34734500000013,221.34734500000013,221.34734500000013,221.34734500000013,221.34734500000013,221.34734500000013,221.34734500000013,221.34734500000013,223.61166740000044,223.61166740000044,223.61166740000044,223.61166740000044,223.61166740000044,223.61166740000044,223.61166740000044,46,58,52,54,52,60,223.61166740000044,225.42923689999952,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
59,43,67,55,0,34,34,34,,,,,,,,,,,None,225.42923689999952,225.42923689999952,225.42923689999952,225.42923689999952,225.42923689999952,225.42923689999952,j,0.5725700000002689,226.02969830000075,226.02969830000075,226.02969830000075,226.02969830000075,226.02969830000075,226.02969830000075,226.31309379999948,227.37938829999985,227.37938829999985,227.37938829999985,227.37938829999985,227.37938829999985,227.37938829999985,227.36274269999922,227.37938829999985,227.37938829999985,227.37938829999985,227.37938829999985,227.37938829999985,227.37938829999985,227.37938829999985,228.72747940000045,228.72747940000045,228.72747940000045,228.72747940000045,228.72747940000045,228.72747940000045,228.72747940000045,59,55,67,43,43,60,228.72747940000045,230.46175260000018,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
54,58,59,58,0,35,35,35,,,,,,,,,,,None,230.46175260000018,230.46175260000018,230.46175260000018,230.46175260000018,230.46175260000018,230.46175260000018,r,0.3834062999994785,230.86232989999917,230.86232989999917,230.86232989999917,230.86232989999917,230.86232989999917,230.86232989999917,231.16214620000028,233.145327799999,233.145327799999,233.145327799999,233.145327799999,233.145327799999,233.145327799999,233.145327799999,233.145327799999,233.145327799999,233.145327799999,233.145327799999,233.145327799999,233.145327799999,233.145327799999,235.42642119999982,235.42642119999982,235.42642119999982,235.42642119999982,235.42642119999982,235.42642119999982,235.42642119999982,54,58,59,58,58,60,235.42642119999982,237.32748399999946,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
62,51,68,59,0,36,36,36,,,,,,,,,,,None,237.32748399999946,237.32748399999946,237.32748399999946,237.32748399999946,237.32748399999946,237.32748399999946,r,0.33264000000053784,237.6782777999997,237.6782777999997,237.6782777999997,237.6782777999997,237.6782777999997,237.6782777999997,237.9776810000003,239.34422020000056,239.34422020000056,239.34422020000056,239.34422020000056,239.34422020000056,239.34422020000056,239.34422020000056,239.34422020000056,239.34422020000056,239.34422020000056,239.34422020000056,239.34422020000056,239.34422020000056,239.34422020000056,241.0084253999994,241.0084253999994,241.0084253999994,241.0084253999994,241.0084253999994,241.0084253999994,241.0084253999994,62,59,68,51,59,60,241.0084253999994,242.69287970000005,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
61,51,66,74,0,37,37,37,,,,,,,,,,,None,242.69287970000005,242.69287970000005,242.69287970000005,242.69287970000005,242.69287970000005,242.69287970000005,r,0.3677852000000712,243.09961750000002,243.09961750000002,243.09961750000002,243.09961750000002,243.09961750000002,243.09961750000002,243.37689649999993,244.8761644999995,244.8761644999995,244.8761644999995,244.8761644999995,244.8761644999995,244.8761644999995,244.85973390000072,244.8761644999995,244.8761644999995,244.8761644999995,244.8761644999995,244.8761644999995,244.8761644999995,244.8761644999995,246.65764049999962,246.65764049999962,246.65764049999962,246.65764049999962,246.65764049999962,246.65764049999962,246.65764049999962,61,74,66,51,74,60,246.65764049999962,248.3589248999997,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
57,59,57,61,0,38,38,38,,,,,,,,,,,None,248.3589248999997,248.3589248999997,248.3589248999997,248.3589248999997,248.3589248999997,248.3589248999997,r,0.27875810000114143,248.65935979999995,248.65935979999995,248.65935979999995,248.65935979999995,248.65935979999995,248.65935979999995,248.9425138000006,250.59247239999968,250.59247239999968,250.59247239999968,250.59247239999968,250.59247239999968,250.59247239999968,250.57540870000048,250.59247239999968,250.59247239999968,250.59247239999968,250.59247239999968,250.59247239999968,250.59247239999968,250.59247239999968,252.52334549999978,252.52334549999978,252.52334549999978,252.52334549999978,252.52334549999978,252.52334549999978,252.52334549999978,57,61,57,59,61,60,252.52334549999978,254.0414497999991,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
64,48,68,59,0,39,39,39,,,,,,,,,,,None,254.0414497999991,254.0414497999991,254.0414497999991,254.0414497999991,254.0414497999991,254.0414497999991,r,0.3783296000001428,254.44669430000067,254.44669430000067,254.44669430000067,254.44669430000067,254.44669430000067,254.44669430000067,254.7411845000006,256.10773750000044,256.10773750000044,256.10773750000044,256.10773750000044,256.10773750000044,256.10773750000044,256.10773750000044,256.10773750000044,256.10773750000044,256.10773750000044,256.10773750000044,256.10773750000044,256.10773750000044,256.10773750000044,257.77214060000006,257.77214060000006,257.77214060000006,257.77214060000006,257.77214060000006,257.77214060000006,257.77214060000006,64,59,68,48,59,60,257.77214060000006,259.5901527999995,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
59,48,54,48,0,40,40,40,,,,,,,,,,,None,259.5901527999995,259.5901527999995,259.5901527999995,259.5901527999995,259.5901527999995,259.5901527999995,r,0.26276810000126716,259.8745956999992,259.8745956999992,259.8745956999992,259.8745956999992,259.8745956999992,259.8745956999992,260.1575106,261.340070799999,261.340070799999,261.340070799999,261.340070799999,261.340070799999,261.340070799999,261.323870799999,261.340070799999,261.340070799999,261.340070799999,261.340070799999,261.340070799999,261.340070799999,261.340070799999,262.8048507000003,262.8048507000003,262.8048507000003,262.8048507000003,262.8048507000003,262.8048507000003,262.8048507000003,59,48,54,48,48,60,262.8048507000003,264.48943150000014,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
55,49,66,54,0,41,41,41,,,,,,,,,,,None,264.48943150000014,264.48943150000014,264.48943150000014,264.48943150000014,264.48943150000014,264.48943150000014,r,0.31340629999976954,264.82637690000047,264.82637690000047,264.82637690000047,264.82637690000047,264.82637690000047,264.82637690000047,265.12284499999987,266.08951290000005,266.08951290000005,266.08951290000005,266.08951290000005,266.08951290000005,266.08951290000005,266.08951290000005,266.08951290000005,266.08951290000005,266.08951290000005,266.08951290000005,266.08951290000005,266.08951290000005,266.08951290000005,267.3543453000002,267.3543453000002,267.3543453000002,267.3543453000002,267.3543453000002,267.3543453000002,267.3543453000002,55,54,66,49,54,60,267.3543453000002,269.0214926999997,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
49,43,65,53,0,42,42,42,,,,,,,,,,,None,269.0214926999997,269.0214926999997,269.0214926999997,269.0214926999997,269.0214926999997,269.0214926999997,r,0.3638363999998546,269.40618750000067,269.40618750000067,269.40618750000067,269.40618750000067,269.40618750000067,269.40618750000067,269.6889711999993,271.0552411999997,271.0552411999997,271.0552411999997,271.0552411999997,271.0552411999997,271.0552411999997,271.03865509999923,271.0552411999997,271.0552411999997,271.0552411999997,271.0552411999997,271.0552411999997,271.0552411999997,271.0552411999997,272.7033697000006,272.7033697000006,272.7033697000006,272.7033697000006,272.7033697000006,272.7033697000006,272.7033697000006,49,53,65,43,53,60,272.7033697000006,274.47096559999954,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
52,54,62,55,0,43,43,43,,,,,,,,,,,None,274.47096559999954,274.47096559999954,274.47096559999954,274.47096559999954,274.47096559999954,274.47096559999954,r,0.3310732999998436,274.82167499999923,274.82167499999923,274.82167499999923,274.82167499999923,274.82167499999923,274.82167499999923,275.1047858999991,276.48731749999934,276.48731749999934,276.48731749999934,276.48731749999934,276.48731749999934,276.48731749999934,276.4710264000005,276.48731749999934,276.48731749999934,276.48731749999934,276.48731749999934,276.48731749999934,276.48731749999934,276.48731749999934,278.1358994000002,278.1358994000002,278.1358994000002,278.1358994000002,278.1358994000002,278.1358994000002,278.1358994000002,52,55,62,54,55,60,278.1358994000002,279.9535424000005,,,,,,,,,,,,,,３０７,f,２６,2023-05-18_13h33.43.114,RL,2022.2.5,60.074744997546794,
