arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
45,64,79,52,0,32,32,32,,,,,,,,,,,None,212.96023889999924,212.96023889999924,212.96023889999924,212.96023889999924,212.96023889999924,212.96023889999924,i,0.27867309999783174,213.26216089999798,213.26216089999798,213.26216089999798,213.26216089999798,213.26216089999798,213.26216089999798,213.56069849999767,215.47668340000018,215.47668340000018,215.47668340000018,215.47668340000018,215.47668340000018,215.47668340000018,215.47668340000018,215.47668340000018,215.47668340000018,215.47668340000018,215.47668340000018,215.47668340000018,215.47668340000018,215.47668340000018,217.69133470000088,217.69133470000088,217.69133470000088,217.69133470000088,217.69133470000088,217.69133470000088,217.69133470000088,64,45,79,52,79,70,217.69133470000088,219.4424799999979,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
39,61,82,45,0,33,33,33,,,,,,,,,,,None,219.4424799999979,219.4424799999979,219.4424799999979,219.4424799999979,219.4424799999979,219.4424799999979,r,0.2944740999992064,219.76101349999954,219.76101349999954,219.76101349999954,219.76101349999954,219.76101349999954,219.76101349999954,220.04265719999967,221.45923480000056,221.45923480000056,221.45923480000056,221.45923480000056,221.45923480000056,221.45923480000056,221.44281579999733,221.45923480000056,221.45923480000056,221.45923480000056,221.45923480000056,221.45923480000056,221.45923480000056,221.45923480000056,223.157009999999,223.157009999999,223.157009999999,223.157009999999,223.157009999999,223.157009999999,223.157009999999,61,39,82,45,39,70,223.157009999999,224.95824699999866,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
32,59,79,46,0,34,34,34,,,,,,,,,,,None,224.95824699999866,224.95824699999866,224.95824699999866,224.95824699999866,224.95824699999866,224.95824699999866,i,0.31687479999891366,225.29189919999772,225.29189919999772,225.29189919999772,225.29189919999772,225.29189919999772,225.29189919999772,225.59182639999926,227.1580288999976,227.1580288999976,227.1580288999976,227.1580288999976,227.1580288999976,227.1580288999976,227.1580288999976,227.1580288999976,227.1580288999976,227.1580288999976,227.1580288999976,227.1580288999976,227.1580288999976,227.1580288999976,229.0226509999993,229.0226509999993,229.0226509999993,229.0226509999993,229.0226509999993,229.0226509999993,229.0226509999993,59,32,79,46,79,70,229.0226509999993,230.74040790000072,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
29,72,77,41,0,35,35,35,,,,,,,,,,,None,230.74040790000072,230.74040790000072,230.74040790000072,230.74040790000072,230.74040790000072,230.74040790000072,f,0.2789556999996421,231.04229769999802,231.04229769999802,231.04229769999802,231.04229769999802,231.04229769999802,231.04229769999802,231.34064020000005,232.39027480000004,232.39027480000004,232.39027480000004,232.39027480000004,232.39027480000004,232.39027480000004,232.39027480000004,232.39027480000004,232.39027480000004,232.39027480000004,232.39027480000004,232.39027480000004,232.39027480000004,232.39027480000004,233.73899619999793,233.73899619999793,233.73899619999793,233.73899619999793,233.73899619999793,233.73899619999793,233.73899619999793,72,29,77,41,72,70,233.73899619999793,235.52288240000053,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
20,70,83,47,0,36,36,36,,,,,,,,,,,None,235.52288240000053,235.52288240000053,235.52288240000053,235.52288240000053,235.52288240000053,235.52288240000053,i,1.010609700002533,236.55734110000049,236.55734110000049,236.55734110000049,236.55734110000049,236.55734110000049,236.55734110000049,236.83965869999884,237.8896296999992,237.8896296999992,237.8896296999992,237.8896296999992,237.8896296999992,237.8896296999992,237.87329239999963,237.8896296999992,237.8896296999992,237.8896296999992,237.8896296999992,237.8896296999992,237.8896296999992,237.8896296999992,239.22088319999966,239.22088319999966,239.22088319999966,239.22088319999966,239.22088319999966,239.22088319999966,239.22088319999966,70,20,83,47,83,70,239.22088319999966,241.17192670000077,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
23,63,80,55,0,37,37,37,,,,,,,,,,,None,241.17192670000077,241.17192670000077,241.17192670000077,241.17192670000077,241.17192670000077,241.17192670000077,f,0.3202737999999954,241.52386909999768,241.52386909999768,241.52386909999768,241.52386909999768,241.52386909999768,241.52386909999768,241.80568299999868,243.67195599999832,243.67195599999832,243.67195599999832,243.67195599999832,243.67195599999832,243.67195599999832,243.65520979999928,243.67195599999832,243.67195599999832,243.67195599999832,243.67195599999832,243.67195599999832,243.67195599999832,243.67195599999832,245.82036279999738,245.82036279999738,245.82036279999738,245.82036279999738,245.82036279999738,245.82036279999738,245.82036279999738,63,23,80,55,63,70,245.82036279999738,247.48802969999815,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
34,65,92,57,0,38,38,38,,,,,,,,,,,None,247.48802969999815,247.48802969999815,247.48802969999815,247.48802969999815,247.48802969999815,247.48802969999815,i,0.23902860000089277,247.7560248000009,247.7560248000009,247.7560248000009,247.7560248000009,247.7560248000009,247.7560248000009,248.05476669999916,249.47095020000052,249.47095020000052,249.47095020000052,249.47095020000052,249.47095020000052,249.47095020000052,249.47095020000052,249.47095020000052,249.47095020000052,249.47095020000052,249.47095020000052,249.47095020000052,249.47095020000052,249.47095020000052,251.18552640000053,251.18552640000053,251.18552640000053,251.18552640000053,251.18552640000053,251.18552640000053,251.18552640000053,65,34,92,57,92,70,251.18552640000053,252.72008429999914,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
38,55,80,51,0,39,39,39,,,,,,,,,,,None,252.72008429999914,252.72008429999914,252.72008429999914,252.72008429999914,252.72008429999914,252.72008429999914,f,0.2705174000002444,253.02081739999994,253.02081739999994,253.02081739999994,253.02081739999994,253.02081739999994,253.02081739999994,253.3040473000001,254.6367250000003,254.6367250000003,254.6367250000003,254.6367250000003,254.6367250000003,254.6367250000003,254.6197855999999,254.6367250000003,254.6367250000003,254.6367250000003,254.6367250000003,254.6367250000003,254.6367250000003,254.6367250000003,256.2514360999994,256.2514360999994,256.2514360999994,256.2514360999994,256.2514360999994,256.2514360999994,256.2514360999994,55,38,80,51,55,70,256.2514360999994,257.8194545000006,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
36,56,78,53,0,40,40,40,,,,,,,,,,,None,257.8194545000006,257.8194545000006,257.8194545000006,257.8194545000006,257.8194545000006,257.8194545000006,i,0.2913972999995167,258.1364453999995,258.1364453999995,258.1364453999995,258.1364453999995,258.1364453999995,258.1364453999995,258.41936639999767,259.48586989999967,259.48586989999967,259.48586989999967,259.48586989999967,259.48586989999967,259.48586989999967,259.4693836000006,259.48586989999967,259.48586989999967,259.48586989999967,259.48586989999967,259.48586989999967,259.48586989999967,259.48586989999967,260.8341346999987,260.8341346999987,260.8341346999987,260.8341346999987,260.8341346999987,260.8341346999987,260.8341346999987,56,36,78,53,78,70,260.8341346999987,262.7686298999979,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
36,59,83,53,0,41,41,41,,,,,,,,,,,None,262.7686298999979,262.7686298999979,262.7686298999979,262.7686298999979,262.7686298999979,262.7686298999979,j,0.23156100000051083,263.0189991999978,263.0189991999978,263.0189991999978,263.0189991999978,263.0189991999978,263.0189991999978,263.3019752,264.8017493999978,264.8017493999978,264.8017493999978,264.8017493999978,264.8017493999978,264.8017493999978,264.7852435999994,264.8017493999978,264.8017493999978,264.8017493999978,264.8017493999978,264.8017493999978,264.8017493999978,264.8017493999978,266.5828760000004,266.5828760000004,266.5828760000004,266.5828760000004,266.5828760000004,266.5828760000004,266.5828760000004,59,36,83,53,53,70,266.5828760000004,268.15049480000016,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
30,68,88,55,0,42,42,42,,,,,,,,,,,None,268.15049480000016,268.15049480000016,268.15049480000016,268.15049480000016,268.15049480000016,268.15049480000016,i,0.25932620000094175,268.4346555999982,268.4346555999982,268.4346555999982,268.4346555999982,268.4346555999982,268.4346555999982,268.7173612999977,270.56738439999754,270.56738439999754,270.56738439999754,270.56738439999754,270.56738439999754,270.56738439999754,270.55115809999916,270.56738439999754,270.56738439999754,270.56738439999754,270.56738439999754,270.56738439999754,270.56738439999754,270.56738439999754,272.69861019999735,272.69861019999735,272.69861019999735,272.69861019999735,272.69861019999735,272.69861019999735,272.69861019999735,68,30,88,55,88,70,272.69861019999735,274.24956999999995,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
27,59,85,50,0,43,43,43,,,,,,,,,,,None,274.24956999999995,274.24956999999995,274.24956999999995,274.24956999999995,274.24956999999995,274.24956999999995,r,0.2225341000012122,274.50001129999873,274.50001129999873,274.50001129999873,274.50001129999873,274.50001129999873,274.50001129999873,274.78320990000066,276.3164614999987,276.3164614999987,276.3164614999987,276.3164614999987,276.3164614999987,276.3164614999987,276.2995081000008,276.3164614999987,276.3164614999987,276.3164614999987,276.3164614999987,276.3164614999987,276.3164614999987,276.3164614999987,278.1306872999994,278.1306872999994,278.1306872999994,278.1306872999994,278.1306872999994,278.1306872999994,278.1306872999994,59,27,85,50,27,70,278.1306872999994,279.91580429999885,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
31,70,80,52,0,44,44,44,,,,,,,,,,,None,279.91580429999885,279.91580429999885,279.91580429999885,279.91580429999885,279.91580429999885,279.91580429999885,i,0.2586188999994192,280.19898309999917,280.19898309999917,280.19898309999917,280.19898309999917,280.19898309999917,280.19898309999917,280.48224109999865,282.1988225999994,282.1988225999994,282.1988225999994,282.1988225999994,282.1988225999994,282.1988225999994,282.182301599998,282.1988225999994,282.1988225999994,282.1988225999994,282.1988225999994,282.1988225999994,282.1988225999994,282.1988225999994,284.1964420000004,284.1964420000004,284.1964420000004,284.1964420000004,284.1964420000004,284.1964420000004,284.1964420000004,70,31,80,52,80,70,284.1964420000004,285.99766439999803,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
32,72,73,60,0,45,45,45,,,,,,,,,,,None,285.99766439999803,285.99766439999803,285.99766439999803,285.99766439999803,285.99766439999803,285.99766439999803,i,0.2994161000024178,286.3148555000007,286.3148555000007,286.3148555000007,286.3148555000007,286.3148555000007,286.3148555000007,286.5982241999991,288.19775049999953,288.19775049999953,288.19775049999953,288.19775049999953,288.19775049999953,288.19775049999953,288.1812768999989,288.19775049999953,288.19775049999953,288.19775049999953,288.19775049999953,288.19775049999953,288.19775049999953,288.19775049999953,290.07923839999785,290.07923839999785,290.07923839999785,290.07923839999785,290.07923839999785,290.07923839999785,290.07923839999785,72,32,73,60,73,70,290.07923839999785,292.0635239000003,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
33,70,82,57,0,46,46,46,,,,,,,,,,,None,292.0635239000003,292.0635239000003,292.0635239000003,292.0635239000003,292.0635239000003,292.0635239000003,i,0.3449789000005694,292.4314317999997,292.4314317999997,292.4314317999997,292.4314317999997,292.4314317999997,292.4314317999997,292.7137335999978,293.89638919999925,293.89638919999925,293.89638919999925,293.89638919999925,293.89638919999925,293.89638919999925,293.8799732000007,293.89638919999925,293.89638919999925,293.89638919999925,293.89638919999925,293.89638919999925,293.89638919999925,293.89638919999925,295.36113549999936,295.36113549999936,295.36113549999936,295.36113549999936,295.36113549999936,295.36113549999936,295.36113549999936,70,33,82,57,82,70,295.36113549999936,297.32917019999877,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
39,66,84,61,0,47,47,47,,,,,,,,,,,None,297.32917019999877,297.32917019999877,297.32917019999877,297.32917019999877,297.32917019999877,297.32917019999877,i,0.2898090999988199,297.6469313999987,297.6469313999987,297.6469313999987,297.6469313999987,297.6469313999987,297.6469313999987,297.92952610000066,299.6959191999995,299.6959191999995,299.6959191999995,299.6959191999995,299.6959191999995,299.6959191999995,299.6794573999978,299.6959191999995,299.6959191999995,299.6959191999995,299.6959191999995,299.6959191999995,299.6959191999995,299.6959191999995,301.7435497999977,301.7435497999977,301.7435497999977,301.7435497999977,301.7435497999977,301.7435497999977,301.7435497999977,66,39,84,61,84,70,301.7435497999977,303.6445533999977,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
46,63,75,62,0,48,48,48,,,,,,,,,,,None,303.6445533999977,303.6445533999977,303.6445533999977,303.6445533999977,303.6445533999977,303.6445533999977,i,0.2936115999982576,303.96314939999866,303.96314939999866,303.96314939999866,303.96314939999866,303.96314939999866,303.96314939999866,304.2616104000008,305.57807649999813,305.57807649999813,305.57807649999813,305.57807649999813,305.57807649999813,305.57807649999813,305.57807649999813,305.57807649999813,305.57807649999813,305.57807649999813,305.57807649999813,305.57807649999813,305.57807649999813,305.57807649999813,307.1927685999981,307.1927685999981,307.1927685999981,307.1927685999981,307.1927685999981,307.1927685999981,307.1927685999981,63,46,75,62,75,70,307.1927685999981,308.8606412000008,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
50,66,72,57,0,49,49,49,,,,,,,,,,,None,308.8606412000008,308.8606412000008,308.8606412000008,308.8606412000008,308.8606412000008,308.8606412000008,i,0.28715680000095745,309.17744200000016,309.17744200000016,309.17744200000016,309.17744200000016,309.17744200000016,309.17744200000016,309.4604900999984,311.09392389999994,311.09392389999994,311.09392389999994,311.09392389999994,311.09392389999994,311.09392389999994,311.07690419999926,311.09392389999994,311.09392389999994,311.09392389999994,311.09392389999994,311.09392389999994,311.09392389999994,311.09392389999994,313.008103199998,313.008103199998,313.008103199998,313.008103199998,313.008103199998,313.008103199998,313.008103199998,66,50,72,57,72,70,313.008103199998,314.90927889999875,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
46,62,74,58,0,50,50,50,,,,,,,,,,,None,314.90927889999875,314.90927889999875,314.90927889999875,314.90927889999875,314.90927889999875,314.90927889999875,i,0.3166820000005828,315.2429953999999,315.2429953999999,315.2429953999999,315.2429953999999,315.2429953999999,315.2429953999999,315.5430778000009,317.05926550000004,317.05926550000004,317.05926550000004,317.05926550000004,317.05926550000004,317.05926550000004,317.05926550000004,317.05926550000004,317.05926550000004,317.05926550000004,317.05926550000004,317.05926550000004,317.05926550000004,317.05926550000004,318.8736518000005,318.8736518000005,318.8736518000005,318.8736518000005,318.8736518000005,318.8736518000005,318.8736518000005,62,46,74,58,74,70,318.8736518000005,320.4254245999982,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
56,63,81,57,0,51,51,51,,,,,,,,,,,None,320.4254245999982,320.4254245999982,320.4254245999982,320.4254245999982,320.4254245999982,320.4254245999982,i,0.3180647000008321,320.7778115000001,320.7778115000001,320.7778115000001,320.7778115000001,320.7778115000001,320.7778115000001,321.07567969999945,322.50836720000007,322.50836720000007,322.50836720000007,322.50836720000007,322.50836720000007,322.50836720000007,322.50836720000007,322.50836720000007,322.50836720000007,322.50836720000007,322.50836720000007,322.50836720000007,322.50836720000007,322.50836720000007,324.2396888000003,324.2396888000003,324.2396888000003,324.2396888000003,324.2396888000003,324.2396888000003,324.2396888000003,63,56,81,57,81,70,324.2396888000003,325.85700630000065,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
51,61,72,56,0,52,52,52,,,,,,,,,,,None,325.85700630000065,325.85700630000065,325.85700630000065,325.85700630000065,325.85700630000065,325.85700630000065,i,0.2788746000005631,326.15781109999807,326.15781109999807,326.15781109999807,326.15781109999807,326.15781109999807,326.15781109999807,326.4410850999993,327.65781849999985,327.65781849999985,327.65781849999985,327.65781849999985,327.65781849999985,327.65781849999985,327.6410290999993,327.65781849999985,327.65781849999985,327.65781849999985,327.65781849999985,327.65781849999985,327.65781849999985,327.65781849999985,329.1553309999981,329.1553309999981,329.1553309999981,329.1553309999981,329.1553309999981,329.1553309999981,329.1553309999981,61,51,72,56,72,70,329.1553309999981,331.1065712999989,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
42,64,81,50,0,53,53,53,,,,,,,,,,,None,331.1065712999989,331.1065712999989,331.1065712999989,331.1065712999989,331.1065712999989,331.1065712999989,i,0.29882639999777894,331.4273570999976,331.4273570999976,331.4273570999976,331.4273570999976,331.4273570999976,331.4273570999976,331.70720040000015,333.45668619999924,333.45668619999924,333.45668619999924,333.45668619999924,333.45668619999924,333.45668619999924,333.4401638999989,333.45668619999924,333.45668619999924,333.45668619999924,333.45668619999924,333.45668619999924,333.45668619999924,333.45668619999924,335.48812349999935,335.48812349999935,335.48812349999935,335.48812349999935,335.48812349999935,335.48812349999935,335.48812349999935,64,42,81,50,81,70,335.48812349999935,337.2057820000009,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
54,56,75,46,0,54,54,54,,,,,,,,,,,None,337.2057820000009,337.2057820000009,337.2057820000009,337.2057820000009,337.2057820000009,337.2057820000009,i,0.43384160000277916,337.6766007999977,337.6766007999977,337.6766007999977,337.6766007999977,337.6766007999977,337.6766007999977,337.9554954999985,339.83847740000056,339.83847740000056,339.83847740000056,339.83847740000056,339.83847740000056,339.83847740000056,339.80555249999816,339.83847740000056,339.83847740000056,339.83847740000056,339.83847740000056,339.83847740000056,339.83847740000056,339.83847740000056,341.9863372,341.9863372,341.9863372,341.9863372,341.9863372,341.9863372,341.9863372,56,54,75,46,75,70,341.9863372,343.72127460000047,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
50,53,81,48,0,55,55,55,,,,,,,,,,,None,343.72127460000047,343.72127460000047,343.72127460000047,343.72127460000047,343.72127460000047,343.72127460000047,i,0.33053560000189464,344.07323149999866,344.07323149999866,344.07323149999866,344.07323149999866,344.07323149999866,344.07323149999866,344.35438819999763,345.5375887000009,345.5375887000009,345.5375887000009,345.5375887000009,345.5375887000009,345.5375887000009,345.5047321999991,345.5375887000009,345.5375887000009,345.5375887000009,345.5375887000009,345.5375887000009,345.5375887000009,345.5375887000009,346.9856182000003,346.9856182000003,346.9856182000003,346.9856182000003,346.9856182000003,346.9856182000003,346.9856182000003,53,50,81,48,81,70,346.9856182000003,348.53699810000035,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
62,58,84,47,0,56,56,56,,,,,,,,,,,None,348.53699810000035,348.53699810000035,348.53699810000035,348.53699810000035,348.53699810000035,348.53699810000035,i,0.285341700000572,348.8542395999975,348.8542395999975,348.8542395999975,348.8542395999975,348.8542395999975,348.8542395999975,349.13676269999996,351.1034061999999,351.1034061999999,351.1034061999999,351.1034061999999,351.1034061999999,351.1034061999999,351.08653349999804,351.1034061999999,351.1034061999999,351.1034061999999,351.1034061999999,351.1034061999999,351.1034061999999,351.1034061999999,353.3513263999994,353.3513263999994,353.3513263999994,353.3513263999994,353.3513263999994,353.3513263999994,353.3513263999994,58,62,84,47,84,70,353.3513263999994,355.28578389999893,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
50,55,75,45,0,57,57,57,,,,,,,,,,,None,355.28578389999893,355.28578389999893,355.28578389999893,355.28578389999893,355.28578389999893,355.28578389999893,i,0.3073745000001509,355.61935670000094,355.61935670000094,355.61935670000094,355.61935670000094,355.61935670000094,355.61935670000094,355.90265799999906,357.5052942000002,357.5052942000002,357.5052942000002,357.5052942000002,357.5052942000002,357.5052942000002,357.45205050000004,357.5052942000002,357.5052942000002,357.5052942000002,357.5052942000002,357.5052942000002,357.5052942000002,357.5052942000002,359.35042969999995,359.35042969999995,359.35042969999995,359.35042969999995,359.35042969999995,359.35042969999995,359.35042969999995,55,50,75,45,75,70,359.35042969999995,361.30114709999907,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
58,51,70,39,0,58,58,58,,,,,,,,,,,None,361.30114709999907,361.30114709999907,361.30114709999907,361.30114709999907,361.30114709999907,361.30114709999907,i,0.3322463999975298,361.6531460999977,361.6531460999977,361.6531460999977,361.6531460999977,361.6531460999977,361.6531460999977,361.95163200000025,362.9678868999981,362.9678868999981,362.9678868999981,362.9678868999981,362.9678868999981,362.9678868999981,362.9678868999981,362.9678868999981,362.9678868999981,362.9678868999981,362.9678868999981,362.9678868999981,362.9678868999981,362.9678868999981,364.2826915000005,364.2826915000005,364.2826915000005,364.2826915000005,364.2826915000005,364.2826915000005,364.2826915000005,51,58,70,39,70,70,364.2826915000005,366.1004647000009,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
54,59,74,45,0,59,59,59,,,,,,,,,,,None,366.1004647000009,366.1004647000009,366.1004647000009,366.1004647000009,366.1004647000009,366.1004647000009,i,0.31836960000146064,366.45504119999896,366.45504119999896,366.45504119999896,366.45504119999896,366.45504119999896,366.45504119999896,366.7339557999985,367.85035739999876,367.85035739999876,367.85035739999876,367.85035739999876,367.85035739999876,367.85035739999876,367.833770199999,367.85035739999876,367.85035739999876,367.85035739999876,367.85035739999876,367.85035739999876,367.85035739999876,367.85035739999876,369.24830029999794,369.24830029999794,369.24830029999794,369.24830029999794,369.24830029999794,369.24830029999794,369.24830029999794,59,54,74,45,74,70,369.24830029999794,370.9829370000007,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
52,52,70,36,0,60,60,60,,,,,,,,,,,None,370.9829370000007,370.9829370000007,370.9829370000007,370.9829370000007,370.9829370000007,370.9829370000007,f,0.2867809999988822,371.2999591000007,371.2999591000007,371.2999591000007,371.2999591000007,371.2999591000007,371.2999591000007,371.6000301999993,373.59972109999944,373.59972109999944,373.59972109999944,373.59972109999944,373.59972109999944,373.59972109999944,373.59972109999944,373.59972109999944,373.59972109999944,373.59972109999944,373.59972109999944,373.59972109999944,373.59972109999944,373.59972109999944,375.89726769999834,375.89726769999834,375.89726769999834,375.89726769999834,375.89726769999834,375.89726769999834,375.89726769999834,52,52,70,36,52,70,375.89726769999834,377.6648252999985,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
54,65,76,42,0,61,61,61,,,,,,,,,,,None,377.6648252999985,377.6648252999985,377.6648252999985,377.6648252999985,377.6648252999985,377.6648252999985,i,0.2773697999982687,377.9701462999983,377.9701462999983,377.9701462999983,377.9701462999983,377.9701462999983,377.9701462999983,378.2651979000002,379.63194219999787,379.63194219999787,379.63194219999787,379.63194219999787,379.63194219999787,379.63194219999787,379.63194219999787,379.63194219999787,379.63194219999787,379.63194219999787,379.63194219999787,379.63194219999787,379.63194219999787,379.63194219999787,381.29614310000034,381.29614310000034,381.29614310000034,381.29614310000034,381.29614310000034,381.29614310000034,381.29614310000034,65,54,76,42,76,70,381.29614310000034,382.9475887000008,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
43,55,79,36,0,62,62,62,,,,,,,,,,,None,382.9475887000008,382.9475887000008,382.9475887000008,382.9475887000008,382.9475887000008,382.9475887000008,i,0.3506734000002325,383.3332244999983,383.3332244999983,383.3332244999983,383.3332244999983,383.3332244999983,383.3332244999983,383.61461489999783,384.5306970999991,384.5306970999991,384.5306970999991,384.5306970999991,384.5306970999991,384.5306970999991,384.5141509999994,384.5306970999991,384.5306970999991,384.5306970999991,384.5306970999991,384.5306970999991,384.5306970999991,384.5306970999991,385.72908579999785,385.72908579999785,385.72908579999785,385.72908579999785,385.72908579999785,385.72908579999785,385.72908579999785,55,43,79,36,79,70,385.72908579999785,387.5302518999997,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
53,57,72,42,0,63,63,63,,,,,,,,,,,None,387.5302518999997,387.5302518999997,387.5302518999997,387.5302518999997,387.5302518999997,387.5302518999997,i,0.3107830000008107,387.86374779999824,387.86374779999824,387.86374779999824,387.86374779999824,387.86374779999824,387.86374779999824,388.146783199998,389.49655399999756,389.49655399999756,389.49655399999756,389.49655399999756,389.49655399999756,389.49655399999756,389.48012279999966,389.49655399999756,389.49655399999756,389.49655399999756,389.49655399999756,389.49655399999756,389.49655399999756,389.49655399999756,391.1279175999989,391.1279175999989,391.1279175999989,391.1279175999989,391.1279175999989,391.1279175999989,391.1279175999989,57,53,72,42,72,70,391.1279175999989,392.96281369999997,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
43,45,70,31,0,64,64,64,,,,,,,,,,,None,392.96281369999997,392.96281369999997,392.96281369999997,392.96281369999997,392.96281369999997,392.96281369999997,i,0.3726819000003161,393.3628060999981,393.3628060999981,393.3628060999981,393.3628060999981,393.3628060999981,393.3628060999981,393.6626421000001,394.52927400000044,394.52927400000044,394.52927400000044,394.52927400000044,394.52927400000044,394.52927400000044,394.52927400000044,394.52927400000044,394.52927400000044,394.52927400000044,394.52927400000044,394.52927400000044,394.52927400000044,394.52927400000044,395.6946035000001,395.6946035000001,395.6946035000001,395.6946035000001,395.6946035000001,395.6946035000001,395.6946035000001,45,43,70,31,70,70,395.6946035000001,397.54467609999847,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
49,38,70,34,0,65,65,65,,,,,,,,,,,None,397.54467609999847,397.54467609999847,397.54467609999847,397.54467609999847,397.54467609999847,397.54467609999847,i,0.2993200999990222,397.8636019999976,397.8636019999976,397.8636019999976,397.8636019999976,397.8636019999976,397.8636019999976,398.145541599999,399.0450223000007,399.0450223000007,399.0450223000007,399.0450223000007,399.0450223000007,399.0450223000007,399.0289621999982,399.0450223000007,399.0450223000007,399.0450223000007,399.0450223000007,399.0450223000007,399.0450223000007,399.0450223000007,400.22657459999755,400.22657459999755,400.22657459999755,400.22657459999755,400.22657459999755,400.22657459999755,400.22657459999755,38,49,70,34,70,70,400.22657459999755,401.87831079999887,,,,,,,,,,,,３１０,f,２０,2023-05-18_15h29.42.282,RL,2022.2.5,60.143249191195075,
