arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,20.63556160009466,20.63556160009466,space,3.2358323999214917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
30,48,52,60,0,65,65,65,,,,,,,,None,407.55006320006214,407.55006320006214,407.55006320006214,407.55006320006214,407.55006320006214,407.55006320006214,r,0.33141690003685653,407.90073020011187,407.90073020011187,407.90073020011187,407.90073020011187,407.90073020011187,407.90073020011187,408.1844214000739,409.26743049989454,409.26743049989454,409.26743049989454,409.26743049989454,409.26743049989454,409.26743049989454,409.2506800000556,409.26743049989454,409.26743049989454,409.26743049989454,409.26743049989454,409.26743049989454,409.26743049989454,409.26743049989454,410.63169619999826,410.63169619999826,410.63169619999826,410.63169619999826,410.63169619999826,410.63169619999826,410.63169619999826,60,30,48,52,30,60,410.63169619999826,412.2998601999134,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
33,60,42,56,0,66,66,66,,,,,,,,None,412.2998601999134,412.2998601999134,412.2998601999134,412.2998601999134,412.2998601999134,412.2998601999134,f,0.36126330005936325,412.68366550002247,412.68366550002247,412.68366550002247,412.68366550002247,412.68366550002247,412.68366550002247,412.96656959992833,414.1993390000425,414.1993390000425,414.1993390000425,414.1993390000425,414.1993390000425,414.1993390000425,414.18328700005077,414.1993390000425,414.1993390000425,414.1993390000425,414.1993390000425,414.1993390000425,414.1993390000425,414.1993390000425,415.7140850999858,415.7140850999858,415.7140850999858,415.7140850999858,415.7140850999858,415.7140850999858,415.7140850999858,56,33,60,42,56,60,415.7140850999858,417.3820487000048,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
35,57,47,58,0,67,67,67,,,,,,,,None,417.3820487000048,417.3820487000048,417.3820487000048,417.3820487000048,417.3820487000048,417.3820487000048,j,0.34282379993237555,417.7489384000655,417.7489384000655,417.7489384000655,417.7489384000655,417.7489384000655,417.7489384000655,418.0322759000119,418.88190430006944,418.88190430006944,418.88190430006944,418.88190430006944,418.88190430006944,418.88190430006944,418.865775299957,418.88190430006944,418.88190430006944,418.88190430006944,418.88190430006944,418.88190430006944,418.88190430006944,418.88190430006944,420.01356799993664,420.01356799993664,420.01356799993664,420.01356799993664,420.01356799993664,420.01356799993664,420.01356799993664,58,35,57,47,47,60,420.01356799993664,421.78145870007575,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
42,67,43,58,0,68,68,68,,,,,,,,None,421.78145870007575,421.78145870007575,421.78145870007575,421.78145870007575,421.78145870007575,421.78145870007575,f,0.28054470010101795,422.08204329991713,422.08204329991713,422.08204329991713,422.08204329991713,422.08204329991713,422.08204329991713,422.3648027998861,423.33117079990916,423.33117079990916,423.33117079990916,423.33117079990916,423.33117079990916,423.33117079990916,423.3149782998953,423.33117079990916,423.33117079990916,423.33117079990916,423.33117079990916,423.33117079990916,423.33117079990916,423.33117079990916,424.5790432000067,424.5790432000067,424.5790432000067,424.5790432000067,424.5790432000067,424.5790432000067,424.5790432000067,58,42,67,43,58,60,424.5790432000067,426.4805199999828,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
28,59,43,59,0,69,69,69,,,,,,,,None,426.4805199999828,426.4805199999828,426.4805199999828,426.4805199999828,426.4805199999828,426.4805199999828,f,0.3171485997736454,426.8139859000221,426.8139859000221,426.8139859000221,426.8139859000221,426.8139859000221,426.8139859000221,427.09755699988455,427.9972637000028,427.9972637000028,427.9972637000028,427.9972637000028,427.9972637000028,427.9972637000028,427.9808912000153,427.9972637000028,427.9972637000028,427.9972637000028,427.9972637000028,427.9972637000028,427.9972637000028,427.9972637000028,429.17851480003446,429.17851480003446,429.17851480003446,429.17851480003446,429.17851480003446,429.17851480003446,429.17851480003446,59,28,59,43,59,60,429.17851480003446,430.96303560002707,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
35,54,46,52,0,70,70,70,,,,,,,,None,430.96303560002707,430.96303560002707,430.96303560002707,430.96303560002707,430.96303560002707,430.96303560002707,f,0.32890449999831617,431.31460639997385,431.31460639997385,431.31460639997385,431.31460639997385,431.31460639997385,431.31460639997385,431.59663080004975,433.4631984999869,433.4631984999869,433.4631984999869,433.4631984999869,433.4631984999869,433.4631984999869,433.4466405999847,433.4631984999869,433.4631984999869,433.4631984999869,433.4631984999869,433.4631984999869,433.4631984999869,433.4631984999869,435.61047700000927,435.61047700000927,435.61047700000927,435.61047700000927,435.61047700000927,435.61047700000927,435.61047700000927,52,35,54,46,52,60,435.61047700000927,437.2120511000976,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
38,57,53,53,0,71,71,71,,,,,,,,None,437.2120511000976,437.2120511000976,437.2120511000976,437.2120511000976,437.2120511000976,437.2120511000976,i,0.3125793000217527,437.54559340002015,437.54559340002015,437.54559340002015,437.54559340002015,437.54559340002015,437.54559340002015,437.84539130004123,439.0785294000525,439.0785294000525,439.0785294000525,439.0785294000525,439.0785294000525,439.0785294000525,439.0785294000525,439.0785294000525,439.0785294000525,439.0785294000525,439.0785294000525,439.0785294000525,439.0785294000525,439.0785294000525,440.609523500083,440.609523500083,440.609523500083,440.609523500083,440.609523500083,440.609523500083,440.609523500083,53,38,57,53,57,60,440.609523500083,442.37738740001805,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
45,61,45,60,0,72,72,72,,,,,,,,None,442.37738740001805,442.37738740001805,442.37738740001805,442.37738740001805,442.37738740001805,442.37738740001805,i,0.27733299997635186,442.678279499989,442.678279499989,442.678279499989,442.678279499989,442.678279499989,442.678279499989,442.96097619994543,444.1777530000545,444.1777530000545,444.1777530000545,444.1777530000545,444.1777530000545,444.1777530000545,444.16121560009196,444.1777530000545,444.1777530000545,444.1777530000545,444.1777530000545,444.1777530000545,444.1777530000545,444.1777530000545,445.6759071999695,445.6759071999695,445.6759071999695,445.6759071999695,445.6759071999695,445.6759071999695,445.6759071999695,60,45,61,45,61,60,445.6759071999695,447.2101483999286,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
36,51,44,55,0,73,73,73,,,,,,,,None,447.2101483999286,447.2101483999286,447.2101483999286,447.2101483999286,447.2101483999286,447.2101483999286,i,0.29128230013884604,447.5274050999433,447.5274050999433,447.5274050999433,447.5274050999433,447.5274050999433,447.5274050999433,447.82694360008463,449.64338860008866,449.64338860008866,449.64338860008866,449.64338860008866,449.64338860008866,449.64338860008866,449.64338860008866,449.64338860008866,449.64338860008866,449.64338860008866,449.64338860008866,449.64338860008866,449.64338860008866,449.64338860008866,451.7578541999683,451.7578541999683,451.7578541999683,451.7578541999683,451.7578541999683,451.7578541999683,451.7578541999683,55,36,51,44,51,60,451.7578541999683,453.4926761998795,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
41,56,45,64,0,74,74,74,,,,,,,,None,453.4926761998795,453.4926761998795,453.4926761998795,453.4926761998795,453.4926761998795,453.4926761998795,f,0.2920620001386851,453.8097939998843,453.8097939998843,453.8097939998843,453.8097939998843,453.8097939998843,453.8097939998843,454.1094543999061,454.95900340005755,454.95900340005755,454.95900340005755,454.95900340005755,454.95900340005755,454.95900340005755,454.95900340005755,454.95900340005755,454.95900340005755,454.95900340005755,454.95900340005755,454.95900340005755,454.95900340005755,454.95900340005755,456.1071401000954,456.1071401000954,456.1071401000954,456.1071401000954,456.1071401000954,456.1071401000954,456.1071401000954,64,41,56,45,64,60,456.1071401000954,457.6907822000794,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
37,63,47,69,0,75,75,75,,,,,,,,q,484.8869543001056,484.8869543001056,484.8869543001056,484.8869543001056,484.8869543001056,484.8869543001056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,37,63,47,0,60,492.40118939988315,494.3687489000149,457.6907822000794,457.6907822000794,22.160722099943087,479.8717716000974,479.8717716000974,484.8869543001056,484.8869543001056,486.38843140006065,492.40118939988315,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
39,60,33,64,0,76,76,76,,,,,,,,None,494.3687489000149,494.3687489000149,494.3687489000149,494.3687489000149,494.3687489000149,494.3687489000149,r,0.523781199939549,494.9201098999474,494.9201098999474,494.9201098999474,494.9201098999474,494.9201098999474,494.9201098999474,495.2024560999125,496.6853161000181,496.6853161000181,496.6853161000181,496.6853161000181,496.6853161000181,496.6853161000181,496.6682889999356,496.6853161000181,496.6853161000181,496.6853161000181,496.6853161000181,496.6853161000181,496.6853161000181,496.6853161000181,498.4499206999317,498.4499206999317,498.4499206999317,498.4499206999317,498.4499206999317,498.4499206999317,498.4499206999317,64,39,60,33,39,60,498.4499206999317,500.1509211999364,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
34,59,47,66,0,77,77,77,,,,,,,,None,500.1509211999364,500.1509211999364,500.1509211999364,500.1509211999364,500.1509211999364,500.1509211999364,f,0.3100844998843968,500.48485939996317,500.48485939996317,500.48485939996317,500.48485939996317,500.48485939996317,500.48485939996317,500.76777700008824,502.1009309999645,502.1009309999645,502.1009309999645,502.1009309999645,502.1009309999645,502.1009309999645,502.08450270001777,502.1009309999645,502.1009309999645,502.1009309999645,502.1009309999645,502.1009309999645,502.1009309999645,502.1009309999645,503.71550730010495,503.71550730010495,503.71550730010495,503.71550730010495,503.71550730010495,503.71550730010495,503.71550730010495,66,34,59,47,66,60,503.71550730010495,505.31687929993495,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
37,55,39,70,0,78,78,78,,,,,,,,None,505.31687929993495,505.31687929993495,505.31687929993495,505.31687929993495,505.31687929993495,505.31687929993495,f,0.3996492000296712,505.73363390006125,505.73363390006125,505.73363390006125,505.73363390006125,505.73363390006125,505.73363390006125,506.0334592999425,506.9335183999501,506.9335183999501,506.9335183999501,506.9335183999501,506.9335183999501,506.9335183999501,506.9335183999501,506.9335183999501,506.9335183999501,506.9335183999501,506.9335183999501,506.9335183999501,506.9335183999501,506.9335183999501,508.1313881999813,508.1313881999813,508.1313881999813,508.1313881999813,508.1313881999813,508.1313881999813,508.1313881999813,70,37,55,39,70,60,508.1313881999813,509.9328012999613,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
42,51,36,66,0,79,79,79,,,,,,,,None,509.9328012999613,509.9328012999613,509.9328012999613,509.9328012999613,509.9328012999613,509.9328012999613,f,0.2559525000397116,510.21643480006605,510.21643480006605,510.21643480006605,510.21643480006605,510.21643480006605,510.21643480006605,510.4992964998819,511.9157738999929,511.9157738999929,511.9157738999929,511.9157738999929,511.9157738999929,511.9157738999929,511.8991658000741,511.9157738999929,511.9157738999929,511.9157738999929,511.9157738999929,511.9157738999929,511.9157738999929,511.9157738999929,513.6139169000089,513.6139169000089,513.6139169000089,513.6139169000089,513.6139169000089,513.6139169000089,513.6139169000089,66,42,51,36,66,60,513.6139169000089,515.2981859000865,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
35,49,31,68,0,80,80,80,,,,,,,,None,515.2981859000865,515.2981859000865,515.2981859000865,515.2981859000865,515.2981859000865,515.2981859000865,j,0.3240960000548512,515.6485868000891,515.6485868000891,515.6485868000891,515.6485868000891,515.6485868000891,515.6485868000891,515.9484109000769,517.4984993999824,517.4984993999824,517.4984993999824,517.4984993999824,517.4984993999824,517.4984993999824,517.4984993999824,517.4984993999824,517.4984993999824,517.4984993999824,517.4984993999824,517.4984993999824,517.4984993999824,517.4984993999824,519.346089300001,519.346089300001,519.346089300001,519.346089300001,519.346089300001,519.346089300001,519.346089300001,68,35,49,31,31,60,519.346089300001,521.2475501000881,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
37,55,30,72,0,81,81,81,,,,,,,,None,521.2475501000881,521.2475501000881,521.2475501000881,521.2475501000881,521.2475501000881,521.2475501000881,f,0.28540239995345473,521.5685290000401,521.5685290000401,521.5685290000401,521.5685290000401,521.5685290000401,521.5685290000401,521.8476591000799,523.4804924998898,523.4804924998898,523.4804924998898,523.4804924998898,523.4804924998898,523.4804924998898,523.4638704999816,523.4804924998898,523.4804924998898,523.4804924998898,523.4804924998898,523.4804924998898,523.4804924998898,523.4804924998898,525.3953412000556,525.3953412000556,525.3953412000556,525.3953412000556,525.3953412000556,525.3953412000556,525.3953412000556,72,37,55,30,72,60,525.3953412000556,526.9461093000136,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
42,47,35,78,0,82,82,82,,,,,,,,None,526.9461093000136,526.9461093000136,526.9461093000136,526.9461093000136,526.9461093000136,526.9461093000136,f,0.2992797999177128,527.2650460998993,527.2650460998993,527.2650460998993,527.2650460998993,527.2650460998993,527.2650460998993,527.5466952999122,528.6632421000395,528.6632421000395,528.6632421000395,528.6632421000395,528.6632421000395,528.6632421000395,528.6463764000218,528.6632421000395,528.6632421000395,528.6632421000395,528.6632421000395,528.6632421000395,528.6632421000395,528.6632421000395,530.0610088999383,530.0610088999383,530.0610088999383,530.0610088999383,530.0610088999383,530.0610088999383,530.0610088999383,78,42,47,35,78,60,530.0610088999383,531.8285129999276,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
49,40,41,82,0,83,83,83,,,,,,,,None,531.8285129999276,531.8285129999276,531.8285129999276,531.8285129999276,531.8285129999276,531.8285129999276,f,0.2779699999373406,532.1290796000976,532.1290796000976,532.1290796000976,532.1290796000976,532.1290796000976,532.1290796000976,532.4127531000413,533.7120705000125,533.7120705000125,533.7120705000125,533.7120705000125,533.7120705000125,533.7120705000125,533.6952219000086,533.7120705000125,533.7120705000125,533.7120705000125,533.7120705000125,533.7120705000125,533.7120705000125,533.7120705000125,535.2939689001068,535.2939689001068,535.2939689001068,535.2939689001068,535.2939689001068,535.2939689001068,535.2939689001068,82,49,40,41,82,60,535.2939689001068,537.1945094000548,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
45,41,36,83,0,84,84,84,,,,,,,,None,537.1945094000548,537.1945094000548,537.1945094000548,537.1945094000548,537.1945094000548,537.1945094000548,f,0.3153444000054151,537.5331717000809,537.5331717000809,537.5331717000809,537.5331717000809,537.5331717000809,537.5331717000809,537.8280807998963,539.7943283999339,539.7943283999339,539.7943283999339,539.7943283999339,539.7943283999339,539.7943283999339,539.7943283999339,539.7943283999339,539.7943283999339,539.7943283999339,539.7943283999339,539.7943283999339,539.7943283999339,539.7943283999339,542.0590981000569,542.0590981000569,542.0590981000569,542.0590981000569,542.0590981000569,542.0590981000569,542.0590981000569,83,45,41,36,83,60,542.0590981000569,543.7432307000272,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
42,50,43,71,0,85,85,85,,,,,,,,None,543.7432307000272,543.7432307000272,543.7432307000272,543.7432307000272,543.7432307000272,543.7432307000272,f,0.29645109991542995,544.0613738000393,544.0613738000393,544.0613738000393,544.0613738000393,544.0613738000393,544.0613738000393,544.3601557000075,546.0601649000309,546.0601649000309,546.0601649000309,546.0601649000309,546.0601649000309,546.0601649000309,546.0601649000309,546.0601649000309,546.0601649000309,546.0601649000309,546.0601649000309,546.0601649000309,546.0601649000309,546.0601649000309,548.0576681001112,548.0576681001112,548.0576681001112,548.0576681001112,548.0576681001112,548.0576681001112,548.0576681001112,71,42,50,43,71,60,548.0576681001112,549.8423697000835,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
46,47,53,84,0,86,86,86,,,,,,,,None,549.8423697000835,549.8423697000835,549.8423697000835,549.8423697000835,549.8423697000835,549.8423697000835,f,0.27171549992635846,550.1435847000685,550.1435847000685,550.1435847000685,550.1435847000685,550.1435847000685,550.1435847000685,550.4258039998822,551.3424166000914,551.3424166000914,551.3424166000914,551.3424166000914,551.3424166000914,551.3424166000914,551.3259236998856,551.3424166000914,551.3424166000914,551.3424166000914,551.3424166000914,551.3424166000914,551.3424166000914,551.3424166000914,552.5408753000665,552.5408753000665,552.5408753000665,552.5408753000665,552.5408753000665,552.5408753000665,552.5408753000665,84,46,47,53,84,60,552.5408753000665,554.0912989999633,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
55,52,37,77,0,87,87,87,,,,,,,,None,554.0912989999633,554.0912989999633,554.0912989999633,554.0912989999633,554.0912989999633,554.0912989999633,f,0.3396540000103414,554.4585190999787,554.4585190999787,554.4585190999787,554.4585190999787,554.4585190999787,554.4585190999787,554.7584494000766,556.4746799999848,556.4746799999848,556.4746799999848,556.4746799999848,556.4746799999848,556.4746799999848,556.4746799999848,556.4746799999848,556.4746799999848,556.4746799999848,556.4746799999848,556.4746799999848,556.4746799999848,556.4746799999848,558.4899540001061,558.4899540001061,558.4899540001061,558.4899540001061,558.4899540001061,558.4899540001061,558.4899540001061,77,55,52,37,77,60,558.4899540001061,560.4906639000401,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
47,57,35,86,0,88,88,88,,,,,,,,None,560.4906639000401,560.4906639000401,560.4906639000401,560.4906639000401,560.4906639000401,560.4906639000401,f,0.27568110008724034,560.7908075999003,560.7908075999003,560.7908075999003,560.7908075999003,560.7908075999003,560.7908075999003,561.0738355999347,562.7237911999691,562.7237911999691,562.7237911999691,562.7237911999691,562.7237911999691,562.7237911999691,562.7074255999178,562.7237911999691,562.7237911999691,562.7237911999691,562.7237911999691,562.7237911999691,562.7237911999691,562.7237911999691,564.6551037000027,564.6551037000027,564.6551037000027,564.6551037000027,564.6551037000027,564.6551037000027,564.6551037000027,86,47,57,35,86,60,564.6551037000027,566.3391714000609,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
48,52,28,83,0,89,89,89,,,,,,,,None,566.3391714000609,566.3391714000609,566.3391714000609,566.3391714000609,566.3391714000609,566.3391714000609,f,0.29270739993080497,566.6577264999505,566.6577264999505,566.6577264999505,566.6577264999505,566.6577264999505,566.6577264999505,566.9399192999117,568.0392805999145,568.0392805999145,568.0392805999145,568.0392805999145,568.0392805999145,568.0392805999145,568.0062382998876,568.0392805999145,568.0392805999145,568.0392805999145,568.0392805999145,568.0392805999145,568.0392805999145,568.0392805999145,569.4040665999055,569.4040665999055,569.4040665999055,569.4040665999055,569.4040665999055,569.4040665999055,569.4040665999055,83,48,52,28,83,60,569.4040665999055,571.2387296999805,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
51,45,31,79,0,90,90,90,,,,,,,,None,571.2387296999805,571.2387296999805,571.2387296999805,571.2387296999805,571.2387296999805,571.2387296999805,f,0.4179642000235617,571.6926861999091,571.6926861999091,571.6926861999091,571.6926861999091,571.6926861999091,571.6926861999091,571.9721073999535,573.2884567000438,573.2884567000438,573.2884567000438,573.2884567000438,573.2884567000438,573.2884567000438,573.2719376999885,573.2884567000438,573.2884567000438,573.2884567000438,573.2884567000438,573.2884567000438,573.2884567000438,573.2884567000438,574.8864712999202,574.8864712999202,574.8864712999202,574.8864712999202,574.8864712999202,574.8864712999202,574.8864712999202,79,51,45,31,79,60,574.8864712999202,576.8377078999765,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
51,41,37,77,0,91,91,91,,,,,,,,None,576.8377078999765,576.8377078999765,576.8377078999765,576.8377078999765,576.8377078999765,576.8377078999765,i,0.2865195001941174,577.1550231999718,577.1550231999718,577.1550231999718,577.1550231999718,577.1550231999718,577.1550231999718,577.4545636998955,578.737688299967,578.737688299967,578.737688299967,578.737688299967,578.737688299967,578.737688299967,578.737688299967,578.737688299967,578.737688299967,578.737688299967,578.737688299967,578.737688299967,578.737688299967,578.737688299967,580.3189964001067,580.3189964001067,580.3189964001067,580.3189964001067,580.3189964001067,580.3189964001067,580.3189964001067,77,51,41,37,41,60,580.3189964001067,581.9532304999884,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
44,45,39,87,0,92,92,92,,,,,,,,None,581.9532304999884,581.9532304999884,581.9532304999884,581.9532304999884,581.9532304999884,581.9532304999884,f,0.38474879995919764,582.3734631999396,582.3734631999396,582.3734631999396,582.3734631999396,582.3734631999396,582.3734631999396,582.653945799917,584.003535799915,584.003535799915,584.003535799915,584.003535799915,584.003535799915,584.003535799915,583.9866667001043,584.003535799915,584.003535799915,584.003535799915,584.003535799915,584.003535799915,584.003535799915,584.003535799915,585.6346477000043,585.6346477000043,585.6346477000043,585.6346477000043,585.6346477000043,585.6346477000043,585.6346477000043,87,44,45,39,87,60,585.6346477000043,587.635604799958,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
47,49,31,84,0,93,93,93,,,,,,,,None,587.635604799958,587.635604799958,587.635604799958,587.635604799958,587.635604799958,587.635604799958,f,0.2969978000037372,587.952826899942,587.952826899942,587.952826899942,587.952826899942,587.952826899942,587.952826899942,588.2359984000213,589.7689455000218,589.7689455000218,589.7689455000218,589.7689455000218,589.7689455000218,589.7689455000218,589.7528834000695,589.7689455000218,589.7689455000218,589.7689455000218,589.7689455000218,589.7689455000218,589.7689455000218,589.7689455000218,591.5839740999509,591.5839740999509,591.5839740999509,591.5839740999509,591.5839740999509,591.5839740999509,591.5839740999509,84,47,49,31,84,60,591.5839740999509,593.2515722999815,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
57,55,33,71,0,94,94,94,,,,,,,,None,593.2515722999815,593.2515722999815,593.2515722999815,593.2515722999815,593.2515722999815,593.2515722999815,f,0.3738075001165271,593.6545442000497,593.6545442000497,593.6545442000497,593.6545442000497,593.6545442000497,593.6545442000497,593.9350310000591,595.3347088000737,595.3347088000737,595.3347088000737,595.3347088000737,595.3347088000737,595.3347088000737,595.3183500000741,595.3347088000737,595.3347088000737,595.3347088000737,595.3347088000737,595.3347088000737,595.3347088000737,595.3347088000737,597.0161707000807,597.0161707000807,597.0161707000807,597.0161707000807,597.0161707000807,597.0161707000807,597.0161707000807,71,57,55,33,71,60,597.0161707000807,598.5171376999933,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
46,43,29,76,0,95,95,95,,,,,,,,None,598.5171376999933,598.5171376999933,598.5171376999933,598.5171376999933,598.5171376999933,598.5171376999933,f,0.26979939988814294,598.8175520000514,598.8175520000514,598.8175520000514,598.8175520000514,598.8175520000514,598.8175520000514,599.1172219000291,600.1338988998905,600.1338988998905,600.1338988998905,600.1338988998905,600.1338988998905,600.1338988998905,600.1338988998905,600.1338988998905,600.1338988998905,600.1338988998905,600.1338988998905,600.1338988998905,600.1338988998905,600.1338988998905,601.4487830998842,601.4487830998842,601.4487830998842,601.4487830998842,601.4487830998842,601.4487830998842,601.4487830998842,76,46,43,29,76,60,601.4487830998842,603.0997363000643,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
38,46,25,74,0,96,96,96,,,,,,,,None,603.0997363000643,603.0997363000643,603.0997363000643,603.0997363000643,603.0997363000643,603.0997363000643,f,0.04239399987272918,603.1681876000948,603.1681876000948,603.1681876000948,603.1681876000948,603.1681876000948,603.1681876000948,603.466493499931,605.2493040000554,605.2493040000554,605.2493040000554,605.2493040000554,605.2493040000554,605.2493040000554,605.2493040000554,605.2493040000554,605.2493040000554,605.2493040000554,605.2493040000554,605.2493040000554,605.2493040000554,605.2493040000554,607.3305158000439,607.3305158000439,607.3305158000439,607.3305158000439,607.3305158000439,607.3305158000439,607.3305158000439,74,38,46,25,74,60,607.3305158000439,609.1485190999229,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
46,46,34,82,0,97,97,97,,,,,,,,None,609.1485190999229,609.1485190999229,609.1485190999229,609.1485190999229,609.1485190999229,609.1485190999229,f,0.35177990002557635,609.5377020000014,609.5377020000014,609.5377020000014,609.5377020000014,609.5377020000014,609.5377020000014,609.8323792000301,611.7485098000616,611.7485098000616,611.7485098000616,611.7485098000616,611.7485098000616,611.7485098000616,611.7485098000616,611.7485098000616,611.7485098000616,611.7485098000616,611.7485098000616,611.7485098000616,611.7485098000616,611.7485098000616,613.9629122000188,613.9629122000188,613.9629122000188,613.9629122000188,613.9629122000188,613.9629122000188,613.9629122000188,82,46,46,34,82,60,613.9629122000188,615.9642185999546,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
49,61,29,68,0,98,98,98,,,,,,,,None,615.9642185999546,615.9642185999546,615.9642185999546,615.9642185999546,615.9642185999546,615.9642185999546,f,0.2903827999252826,616.2812014000956,616.2812014000956,616.2812014000956,616.2812014000956,616.2812014000956,616.2812014000956,616.5644737998955,617.4806651000399,617.4806651000399,617.4806651000399,617.4806651000399,617.4806651000399,617.4806651000399,617.4639669999015,617.4806651000399,617.4806651000399,617.4806651000399,617.4806651000399,617.4806651000399,617.4806651000399,617.4806651000399,618.6791757999454,618.6791757999454,618.6791757999454,618.6791757999454,618.6791757999454,618.6791757999454,618.6791757999454,68,49,61,29,68,60,618.6791757999454,620.5964039999526,,,,,,,,,,,,,,３１１,f,２２,2023-05-18_09h05.56.648,RL,2022.2.5,60.052990771053224,
