arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,15.523501200135797,15.523501200135797,space,6.774236700031906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
61,44,52,51,0,38,38,38,,,,,,,,,,,None,238.16404419997707,238.16404419997707,238.16404419997707,238.16404419997707,238.16404419997707,238.16404419997707,i,0.44392460002563894,238.63192630000412,238.63192630000412,238.63192630000412,238.63192630000412,238.63192630000412,238.63192630000412,238.91502590011805,240.69729080004618,240.71424850006588,240.71424850006588,240.71424850006588,240.71424850006588,240.71424850006588,240.71424850006588,240.71424850006588,240.71424850006588,240.71424850006588,240.71424850006588,240.71424850006588,240.71424850006588,240.71424850006588,242.79563189996406,242.79563189996406,242.79563189996406,242.79563189996406,242.79563189996406,242.79563189996406,242.79563189996406,52,44,61,51,61,70,242.79563189996406,244.29663829994388,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
47,37,44,54,0,39,39,39,,,,,,,,,,,None,244.29663829994388,244.29663829994388,244.29663829994388,244.29663829994388,244.29663829994388,244.29663829994388,j,0.46477399999275804,244.78043340006843,244.78043340006843,244.78043340006843,244.78043340006843,244.78043340006843,244.78043340006843,245.08009369997308,246.69633019994944,246.69633019994944,246.69633019994944,246.69633019994944,246.69633019994944,246.69633019994944,246.69633019994944,246.69633019994944,246.69633019994944,246.69633019994944,246.69633019994944,246.69633019994944,246.69633019994944,246.69633019994944,248.61121580004692,248.61121580004692,248.61121580004692,248.61121580004692,248.61121580004692,248.61121580004692,248.61121580004692,44,37,47,54,54,70,248.61121580004692,250.32906430005096,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
52,38,43,55,0,40,40,40,,,,,,,,,,,None,250.32906430005096,250.32906430005096,250.32906430005096,250.32906430005096,250.32906430005096,250.32906430005096,i,0.4412392000667751,250.7971107000485,250.7971107000485,250.7971107000485,250.7971107000485,250.7971107000485,250.7971107000485,251.0960562999826,252.27903730003163,252.27903730003163,252.27903730003163,252.27903730003163,252.27903730003163,252.27903730003163,252.27903730003163,252.27903730003163,252.27903730003163,252.27903730003163,252.27903730003163,252.27903730003163,252.27903730003163,252.27903730003163,253.7601205999963,253.7601205999963,253.7601205999963,253.7601205999963,253.7601205999963,253.7601205999963,253.7601205999963,43,38,52,55,52,70,253.7601205999963,255.594621400116,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
50,43,48,45,0,41,41,41,,,,,,,,,,,None,255.594621400116,255.594621400116,255.594621400116,255.594621400116,255.594621400116,255.594621400116,j,0.41612289985641837,256.0282515999861,256.0282515999861,256.0282515999861,256.0282515999861,256.0282515999861,256.0282515999861,256.31170219997875,257.7612859001383,257.7780085001141,257.7780085001141,257.7780085001141,257.7780085001141,257.7780085001141,257.7780085001141,257.7780085001141,257.7780085001141,257.7780085001141,257.7780085001141,257.7780085001141,257.7780085001141,257.7780085001141,259.5261067999527,259.5261067999527,259.5261067999527,259.5261067999527,259.5261067999527,259.5261067999527,259.5261067999527,48,43,50,45,45,70,259.5261067999527,261.3102488000877,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
48,42,38,59,0,42,42,42,,,,,,,,,,,None,261.3102488000877,261.3102488000877,261.3102488000877,261.3102488000877,261.3102488000877,261.3102488000877,i,0.2869209998752922,261.62848700000905,261.62848700000905,261.62848700000905,261.62848700000905,261.62848700000905,261.62848700000905,261.9273562000599,263.0268431000877,263.0268431000877,263.0268431000877,263.0268431000877,263.0268431000877,263.0268431000877,263.0268431000877,263.0268431000877,263.0268431000877,263.0268431000877,263.0268431000877,263.0268431000877,263.0268431000877,263.0268431000877,264.4251179001294,264.4251179001294,264.4251179001294,264.4251179001294,264.4251179001294,264.4251179001294,264.4251179001294,38,42,48,59,48,70,264.4251179001294,265.9595505001489,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
40,41,39,47,0,43,43,43,,,,,,,,,,,None,265.9595505001489,265.9595505001489,265.9595505001489,265.9595505001489,265.9595505001489,265.9595505001489,i,0.45413550012744963,266.4455321999267,266.4455321999267,266.4455321999267,266.4455321999267,266.4455321999267,266.4455321999267,266.74307530000806,267.82640670007095,267.82640670007095,267.82640670007095,267.82640670007095,267.82640670007095,267.82640670007095,267.82640670007095,267.82640670007095,267.82640670007095,267.82640670007095,267.82640670007095,267.82640670007095,267.82640670007095,267.82640670007095,269.2079489999451,269.2079489999451,269.2079489999451,269.2079489999451,269.2079489999451,269.2079489999451,269.2079489999451,39,41,40,47,40,70,269.2079489999451,270.8087873000186,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
35,41,31,56,0,44,44,44,,,,,,,,,,,None,270.8087873000186,270.8087873000186,270.8087873000186,270.8087873000186,270.8087873000186,270.8087873000186,f,0.28975029988214374,271.129696900025,271.129696900025,271.129696900025,271.129696900025,271.129696900025,271.129696900025,271.4257769000251,273.0250526999589,273.0250526999589,273.0250526999589,273.0250526999589,273.0250526999589,273.0250526999589,273.0250526999589,273.0250526999589,273.0250526999589,273.0250526999589,273.0250526999589,273.0250526999589,273.0250526999589,273.0250526999589,274.92340090009384,274.92340090009384,274.92340090009384,274.92340090009384,274.92340090009384,274.92340090009384,274.92340090009384,31,41,35,56,31,70,274.92340090009384,276.8413770000916,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
37,41,30,54,0,45,45,45,,,,,,,,,,,None,276.8413770000916,276.8413770000916,276.8413770000916,276.8413770000916,276.8413770000916,276.8413770000916,r,0.4490424001123756,277.3080854001455,277.3080854001455,277.3080854001455,277.3080854001455,277.3080854001455,277.3080854001455,277.59098670003004,279.2411861999426,279.27436359995045,279.27436359995045,279.27436359995045,279.27436359995045,279.27436359995045,279.27436359995045,279.27436359995045,279.27436359995045,279.27436359995045,279.27436359995045,279.27436359995045,279.27436359995045,279.27436359995045,281.2390664999839,281.2390664999839,281.2390664999839,281.2390664999839,281.2390664999839,281.2390664999839,281.2390664999839,30,41,37,54,41,70,281.2390664999839,282.9064953001216,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
35,33,42,50,0,46,46,46,,,,,,,,,,,None,282.9064953001216,282.9064953001216,282.9064953001216,282.9064953001216,282.9064953001216,282.9064953001216,j,0.5233841999433935,283.45752610010095,283.45752610010095,283.45752610010095,283.45752610010095,283.45752610010095,283.45752610010095,283.7567249001004,284.57324660010636,284.57324660010636,284.57324660010636,284.57324660010636,284.57324660010636,284.57324660010636,284.57324660010636,284.57324660010636,284.57324660010636,284.57324660010636,284.57324660010636,284.57324660010636,284.57324660010636,284.57324660010636,285.68795270007104,285.68795270007104,285.68795270007104,285.68795270007104,285.68795270007104,285.68795270007104,285.68795270007104,42,33,35,50,50,70,285.68795270007104,287.2726590000093,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
37,41,38,65,0,47,47,47,,,,,,,,,,,None,287.2726590000093,287.2726590000093,287.2726590000093,287.2726590000093,287.2726590000093,287.2726590000093,i,0.37759830011054873,287.6731571999844,287.6731571999844,287.6731571999844,287.6731571999844,287.6731571999844,287.6731571999844,287.9562230000738,289.00603669998236,289.02253730013035,289.02253730013035,289.02253730013035,289.02253730013035,289.02253730013035,289.02253730013035,289.02253730013035,289.02253730013035,289.02253730013035,289.02253730013035,289.02253730013035,289.02253730013035,289.02253730013035,290.37092279992066,290.37092279992066,290.37092279992066,290.37092279992066,290.37092279992066,290.37092279992066,290.37092279992066,38,41,37,65,37,70,290.37092279992066,291.92147310008295,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
27,36,41,57,0,48,48,48,,,,,,,,,,,None,291.92147310008295,291.92147310008295,291.92147310008295,291.92147310008295,291.92147310008295,291.92147310008295,j,0.2873372999019921,292.238826100016,292.238826100016,292.238826100016,292.238826100016,292.238826100016,292.238826100016,292.5221401001327,294.2719485000707,294.2883073000703,294.2883073000703,294.2883073000703,294.2883073000703,294.2883073000703,294.2883073000703,294.2883073000703,294.2883073000703,294.2883073000703,294.2883073000703,294.2883073000703,294.2883073000703,294.2883073000703,296.3363393000327,296.3363393000327,296.3363393000327,296.3363393000327,296.3363393000327,296.3363393000327,296.3363393000327,41,36,27,57,57,70,296.3363393000327,298.05402239994146,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
21,39,43,54,0,49,49,49,,,,,,,,,,,None,298.05402239994146,298.05402239994146,298.05402239994146,298.05402239994146,298.05402239994146,298.05402239994146,j,0.3476234001573175,298.4239370999858,298.4239370999858,298.4239370999858,298.4239370999858,298.4239370999858,298.4239370999858,298.7048130000476,299.87051409995183,299.88723660004325,299.88723660004325,299.88723660004325,299.88723660004325,299.88723660004325,299.88723660004325,299.88723660004325,299.88723660004325,299.88723660004325,299.88723660004325,299.88723660004325,299.88723660004325,299.88723660004325,301.3525483000558,301.3525483000558,301.3525483000558,301.3525483000558,301.3525483000558,301.3525483000558,301.3525483000558,43,39,21,54,54,70,301.3525483000558,303.2035392001271,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
21,32,48,56,0,50,50,50,,,,,,,,,,,None,303.2035392001271,303.2035392001271,303.2035392001271,303.2035392001271,303.2035392001271,303.2035392001271,j,0.38371000019833446,303.6053860001266,303.6053860001266,303.6053860001266,303.6053860001266,303.6053860001266,303.6053860001266,303.90326780010946,304.75356739992276,304.75356739992276,304.75356739992276,304.75356739992276,304.75356739992276,304.75356739992276,304.75356739992276,304.75356739992276,304.75356739992276,304.75356739992276,304.75356739992276,304.75356739992276,304.75356739992276,304.75356739992276,305.9013392999768,305.9013392999768,305.9013392999768,305.9013392999768,305.9013392999768,305.9013392999768,305.9013392999768,48,32,21,56,56,70,305.9013392999768,307.90211050002836,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
28,39,37,56,0,51,51,51,,,,,,,,,,,None,307.90211050002836,307.90211050002836,307.90211050002836,307.90211050002836,307.90211050002836,307.90211050002836,r,0.362971399910748,308.2887623999268,308.2887623999268,308.2887623999268,308.2887623999268,308.2887623999268,308.2887623999268,308.58585000014864,310.26891690003686,310.26891690003686,310.26891690003686,310.26891690003686,310.26891690003686,310.26891690003686,310.26891690003686,310.26891690003686,310.26891690003686,310.26891690003686,310.26891690003686,310.26891690003686,310.26891690003686,310.26891690003686,312.25037140003406,312.25037140003406,312.25037140003406,312.25037140003406,312.25037140003406,312.25037140003406,312.25037140003406,37,39,28,56,39,70,312.25037140003406,314.0012308000587,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
23,36,46,56,0,52,52,52,,,,,,,,,,,None,314.0012308000587,314.0012308000587,314.0012308000587,314.0012308000587,314.0012308000587,314.0012308000587,f,0.31794119998812675,314.3551412001252,314.3551412001252,314.3551412001252,314.3551412001252,314.3551412001252,314.3551412001252,314.63468350004405,315.7679687999189,315.8011893001385,315.8011893001385,315.8011893001385,315.8011893001385,315.8011893001385,315.8011893001385,315.8011893001385,315.8011893001385,315.8011893001385,315.8011893001385,315.8011893001385,315.8011893001385,315.8011893001385,317.2327650000807,317.2327650000807,317.2327650000807,317.2327650000807,317.2327650000807,317.2327650000807,317.2327650000807,46,36,23,56,46,70,317.2327650000807,319.13384260004386,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
25,44,32,51,0,53,53,53,,,,,,,,,,,None,319.13384260004386,319.13384260004386,319.13384260004386,319.13384260004386,319.13384260004386,319.13384260004386,i,0.31518050003796816,319.4683723000344,319.4683723000344,319.4683723000344,319.4683723000344,319.4683723000344,319.4683723000344,319.750424799975,320.75078659993596,320.7671050000936,320.7671050000936,320.7671050000936,320.7671050000936,320.7671050000936,320.7671050000936,320.7671050000936,320.7671050000936,320.7671050000936,320.7671050000936,320.7671050000936,320.7671050000936,320.7671050000936,322.0651833000593,322.0651833000593,322.0651833000593,322.0651833000593,322.0651833000593,322.0651833000593,322.0651833000593,32,44,25,51,25,70,322.0651833000593,323.58321509999223,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
27,40,42,52,0,54,54,54,,,,,,,,,,,None,323.58321509999223,323.58321509999223,323.58321509999223,323.58321509999223,323.58321509999223,323.58321509999223,j,0.33040750003419816,323.9332884999458,323.9332884999458,323.9332884999458,323.9332884999458,323.9332884999458,323.9332884999458,324.21656309999526,325.082871499937,325.0999475000426,325.0999475000426,325.0999475000426,325.0999475000426,325.0999475000426,325.0999475000426,325.0999475000426,325.0999475000426,325.0999475000426,325.0999475000426,325.0999475000426,325.0999475000426,325.0999475000426,326.26490670000203,326.26490670000203,326.26490670000203,326.26490670000203,326.26490670000203,326.26490670000203,326.26490670000203,42,40,27,52,52,70,326.26490670000203,328.03203559992835,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
32,49,44,54,0,55,55,55,,,,,,,,,,,None,328.03203559992835,328.03203559992835,328.03203559992835,328.03203559992835,328.03203559992835,328.03203559992835,j,0.42039850004948676,328.4848434999585,328.4848434999585,328.4848434999585,328.4848434999585,328.4848434999585,328.4848434999585,328.78283299994655,330.44873349997215,330.44873349997215,330.44873349997215,330.44873349997215,330.44873349997215,330.44873349997215,330.44873349997215,330.44873349997215,330.44873349997215,330.44873349997215,330.44873349997215,330.44873349997215,330.44873349997215,330.44873349997215,332.4131752999965,332.4131752999965,332.4131752999965,332.4131752999965,332.4131752999965,332.4131752999965,332.4131752999965,44,49,32,54,54,70,332.4131752999965,334.3145858999342,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
29,43,40,54,0,56,56,56,,,,,,,,,,,None,334.3145858999342,334.3145858999342,334.3145858999342,334.3145858999342,334.3145858999342,334.3145858999342,j,0.43961460003629327,334.7830046999734,334.7830046999734,334.7830046999734,334.7830046999734,334.7830046999734,334.7830046999734,335.06468169996515,335.8975540001411,335.91444500000216,335.91444500000216,335.91444500000216,335.91444500000216,335.91444500000216,335.91444500000216,335.91444500000216,335.91444500000216,335.91444500000216,335.91444500000216,335.91444500000216,335.91444500000216,335.91444500000216,337.0460638999939,337.0460638999939,337.0460638999939,337.0460638999939,337.0460638999939,337.0460638999939,337.0460638999939,40,43,29,54,54,70,337.0460638999939,338.71355210011825,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
19,36,48,59,0,57,57,57,,,,,,,,,,,None,338.71355210011825,338.71355210011825,338.71355210011825,338.71355210011825,338.71355210011825,338.71355210011825,j,0.4243639998603612,339.1664750999771,339.1664750999771,339.1664750999771,339.1664750999771,339.1664750999771,339.1664750999771,339.46370450011455,340.4989287999924,340.4989287999924,340.4989287999924,340.4989287999924,340.4989287999924,340.4989287999924,340.4989287999924,340.4989287999924,340.4989287999924,340.4989287999924,340.4989287999924,340.4989287999924,340.4989287999924,340.4989287999924,341.7951030000113,341.7951030000113,341.7951030000113,341.7951030000113,341.7951030000113,341.7951030000113,341.7951030000113,48,36,19,59,59,70,341.7951030000113,343.61242970009334,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
38,40,48,57,0,58,58,58,,,,,,,,,,,None,343.61242970009334,343.61242970009334,343.61242970009334,343.61242970009334,343.61242970009334,343.61242970009334,j,0.3817804001737386,344.01454370003194,344.01454370003194,344.01454370003194,344.01454370003194,344.01454370003194,344.01454370003194,344.312851900002,345.4126023000572,345.4126023000572,345.4126023000572,345.4126023000572,345.4126023000572,345.4126023000572,345.4126023000572,345.4126023000572,345.4126023000572,345.4126023000572,345.4126023000572,345.4126023000572,345.4126023000572,345.4126023000572,346.81064529996365,346.81064529996365,346.81064529996365,346.81064529996365,346.81064529996365,346.81064529996365,346.81064529996365,48,40,38,57,57,70,346.81064529996365,348.3449335999321,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
29,38,51,64,0,59,59,59,,,,,,,,,,,None,348.3449335999321,348.3449335999321,348.3449335999321,348.3449335999321,348.3449335999321,348.3449335999321,j,0.3271856000646949,348.6957976000849,348.6957976000849,348.6957976000849,348.6957976000849,348.6957976000849,348.6957976000849,348.9787485001143,350.5284160000738,350.5451988999266,350.5451988999266,350.5451988999266,350.5451988999266,350.5451988999266,350.5451988999266,350.5451988999266,350.5451988999266,350.5451988999266,350.5451988999266,350.5451988999266,350.5451988999266,350.5451988999266,352.39319139998406,352.39319139998406,352.39319139998406,352.39319139998406,352.39319139998406,352.39319139998406,352.39319139998406,51,38,29,64,64,70,352.39319139998406,354.2279453999363,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
27,44,51,70,0,60,60,60,,,,,,,,,,,None,354.2279453999363,354.2279453999363,354.2279453999363,354.2279453999363,354.2279453999363,354.2279453999363,j,0.2791182999499142,354.5297739999369,354.5297739999369,354.5297739999369,354.5297739999369,354.5297739999369,354.5297739999369,354.8276867000386,356.56086970004253,356.5776756000705,356.5776756000705,356.5776756000705,356.5776756000705,356.5776756000705,356.5776756000705,356.5776756000705,356.5776756000705,356.5776756000705,356.5776756000705,356.5776756000705,356.5776756000705,356.5776756000705,358.60904160002246,358.60904160002246,358.60904160002246,358.60904160002246,358.60904160002246,358.60904160002246,358.60904160002246,51,44,27,70,70,70,358.60904160002246,360.5096680999268,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
32,51,49,61,0,61,61,61,,,,,,,,,,,None,360.5096680999268,360.5096680999268,360.5096680999268,360.5096680999268,360.5096680999268,360.5096680999268,j,0.3373811999335885,360.87805650010705,360.87805650010705,360.87805650010705,360.87805650010705,360.87805650010705,360.87805650010705,361.17671869997866,362.0432218001224,362.0432218001224,362.0432218001224,362.0432218001224,362.0432218001224,362.0432218001224,362.0432218001224,362.0432218001224,362.0432218001224,362.0432218001224,362.0432218001224,362.0432218001224,362.0432218001224,362.0432218001224,363.2082626000047,363.2082626000047,363.2082626000047,363.2082626000047,363.2082626000047,363.2082626000047,363.2082626000047,49,51,32,61,61,70,363.2082626000047,364.9426915999502,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
42,51,55,52,0,62,62,62,,,,,,,,,,,None,364.9426915999502,364.9426915999502,364.9426915999502,364.9426915999502,364.9426915999502,364.9426915999502,j,0.3191601999569684,365.294006699929,365.294006699929,365.294006699929,365.294006699929,365.294006699929,365.294006699929,365.5925917001441,367.1587698000949,367.1587698000949,367.1587698000949,367.1587698000949,367.1587698000949,367.1587698000949,367.1587698000949,367.1587698000949,367.1587698000949,367.1587698000949,367.1587698000949,367.1587698000949,367.1587698000949,367.1587698000949,369.0237183000427,369.0237183000427,369.0237183000427,369.0237183000427,369.0237183000427,369.0237183000427,369.0237183000427,55,51,42,52,52,70,369.0237183000427,371.00802950002253,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
28,55,51,67,0,63,63,63,,,,,,,,,,,None,371.00802950002253,371.00802950002253,371.00802950002253,371.00802950002253,371.00802950002253,371.00802950002253,j,0.36910040001384914,371.4082689001225,371.4082689001225,371.4082689001225,371.4082689001225,371.4082689001225,371.4082689001225,371.6914417000953,373.3080533000175,373.32453530002385,373.32453530002385,373.32453530002385,373.32453530002385,373.32453530002385,373.32453530002385,373.32453530002385,373.32453530002385,373.32453530002385,373.32453530002385,373.32453530002385,373.32453530002385,373.32453530002385,375.23907330003567,375.23907330003567,375.23907330003567,375.23907330003567,375.23907330003567,375.23907330003567,375.23907330003567,51,55,28,67,67,70,375.23907330003567,376.95740630012006,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
34,57,51,58,0,64,64,64,,,,,,,,,,,None,376.95740630012006,376.95740630012006,376.95740630012006,376.95740630012006,376.95740630012006,376.95740630012006,j,0.359708399977535,377.34203510009684,377.34203510009684,377.34203510009684,377.34203510009684,377.34203510009684,377.34203510009684,377.62392070004717,378.9407566001173,378.95691940002143,378.95691940002143,378.95691940002143,378.95691940002143,378.95691940002143,378.95691940002143,378.95691940002143,378.95691940002143,378.95691940002143,378.95691940002143,378.95691940002143,378.95691940002143,378.95691940002143,380.57163679995574,380.57163679995574,380.57163679995574,380.57163679995574,380.57163679995574,380.57163679995574,380.57163679995574,51,57,34,58,58,70,380.57163679995574,382.45624130009674,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
30,48,52,60,0,65,65,65,,,,,,,,,,,None,382.45624130009674,382.45624130009674,382.45624130009674,382.45624130009674,382.45624130009674,382.45624130009674,j,0.3690169998444617,382.85811310005374,382.85811310005374,382.85811310005374,382.85811310005374,382.85811310005374,382.85811310005374,383.13968600006774,384.65661960002035,384.6727969001513,384.6727969001513,384.6727969001513,384.6727969001513,384.6727969001513,384.6727969001513,384.6727969001513,384.6727969001513,384.6727969001513,384.6727969001513,384.6727969001513,384.6727969001513,384.6727969001513,386.4872886000667,386.4872886000667,386.4872886000667,386.4872886000667,386.4872886000667,386.4872886000667,386.4872886000667,52,48,30,60,60,70,386.4872886000667,388.238125000149,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
33,60,42,56,0,66,66,66,,,,,,,,,,,None,388.238125000149,388.238125000149,388.238125000149,388.238125000149,388.238125000149,388.238125000149,j,0.3621090000960976,388.62270090007223,388.62270090007223,388.62270090007223,388.62270090007223,388.62270090007223,388.62270090007223,388.9217882999219,390.25527740013786,390.25527740013786,390.25527740013786,390.25527740013786,390.25527740013786,390.25527740013786,390.25527740013786,390.25527740013786,390.25527740013786,390.25527740013786,390.25527740013786,390.25527740013786,390.25527740013786,390.25527740013786,391.8867810999509,391.8867810999509,391.8867810999509,391.8867810999509,391.8867810999509,391.8867810999509,391.8867810999509,42,60,33,56,56,70,391.8867810999509,393.87082950002514,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
35,57,47,58,0,67,67,67,,,,,,,,,,,None,393.87082950002514,393.87082950002514,393.87082950002514,393.87082950002514,393.87082950002514,393.87082950002514,j,0.37956709996797144,394.27114020008594,394.27114020008594,394.27114020008594,394.27114020008594,394.27114020008594,394.27114020008594,394.5713577000424,395.68757409998216,395.68757409998216,395.68757409998216,395.68757409998216,395.68757409998216,395.68757409998216,395.68757409998216,395.68757409998216,395.68757409998216,395.68757409998216,395.68757409998216,395.68757409998216,395.68757409998216,395.68757409998216,397.1020249000285,397.1020249000285,397.1020249000285,397.1020249000285,397.1020249000285,397.1020249000285,397.1020249000285,47,57,35,58,58,70,397.1020249000285,398.71978039992973,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
42,67,43,58,0,68,68,68,,,,,,,,,,,None,398.71978039992973,398.71978039992973,398.71978039992973,398.71978039992973,398.71978039992973,398.71978039992973,j,0.4444178999401629,399.18687380012125,399.18687380012125,399.18687380012125,399.18687380012125,399.18687380012125,399.18687380012125,399.47044169995934,400.58662990015,400.60305749997497,400.60305749997497,400.60305749997497,400.60305749997497,400.60305749997497,400.60305749997497,400.60305749997497,400.60305749997497,400.60305749997497,400.60305749997497,400.60305749997497,400.60305749997497,400.60305749997497,402.01810590014793,402.01810590014793,402.01810590014793,402.01810590014793,402.01810590014793,402.01810590014793,402.01810590014793,43,67,42,58,58,70,402.01810590014793,403.8191059001256,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
28,59,43,59,0,69,69,69,,,,,,,,,,,None,403.8191059001256,403.8191059001256,403.8191059001256,403.8191059001256,403.8191059001256,403.8191059001256,j,0.4171988000161946,404.2527326999698,404.2527326999698,404.2527326999698,404.2527326999698,404.2527326999698,404.2527326999698,404.5523612999823,405.5189129000064,405.5189129000064,405.5189129000064,405.5189129000064,405.5189129000064,405.5189129000064,405.5189129000064,405.5189129000064,405.5189129000064,405.5189129000064,405.5189129000064,405.5189129000064,405.5189129000064,405.5189129000064,406.7837088999804,406.7837088999804,406.7837088999804,406.7837088999804,406.7837088999804,406.7837088999804,406.7837088999804,43,59,28,59,59,70,406.7837088999804,408.61803940008394,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
35,54,46,52,0,70,70,70,,,,,,,,,,,None,408.61803940008394,408.61803940008394,408.61803940008394,408.61803940008394,408.61803940008394,408.61803940008394,j,0.4115922001656145,409.05214869999327,409.05214869999327,409.05214869999327,409.05214869999327,409.05214869999327,409.05214869999327,409.33495910000056,411.3182978001423,411.335156599991,411.335156599991,411.335156599991,411.335156599991,411.335156599991,411.335156599991,411.335156599991,411.335156599991,411.335156599991,411.335156599991,411.335156599991,411.335156599991,411.335156599991,413.61611760011874,413.61611760011874,413.61611760011874,413.61611760011874,413.61611760011874,413.61611760011874,413.61611760011874,46,54,35,52,52,70,413.61611760011874,415.2501336999703,,,,,,,,,,,,,,３０２,f,２２,2023-05-18_09h44.41.108,RL,2022.2.5,60.10652073347257,
