arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
29,49,20,57,0,64,64,64,,,,,,,,,,,None,423.81453300000067,423.81453300000067,423.81453300000067,423.81453300000067,423.81453300000067,423.81453300000067,i,0.6437777999999525,424.48376279999866,424.48376279999866,424.48376279999866,424.48376279999866,424.48376279999866,424.48376279999866,424.76514809999935,426.4647318999996,426.4812835999983,426.4812835999983,426.4812835999983,426.4812835999983,426.4812835999983,426.4812835999983,426.4812835999983,426.4812835999983,426.4812835999983,426.4812835999983,426.4812835999983,426.4812835999983,426.4812835999983,428.4791647999991,428.4791647999991,428.4791647999991,428.4791647999991,428.4791647999991,428.4791647999991,428.4791647999991,49,29,57,20,57,60,428.4791647999991,430.047335700001,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
29,45,23,66,0,65,65,65,,,,,,,,,,,None,430.047335700001,430.047335700001,430.047335700001,430.047335700001,430.047335700001,430.047335700001,f,1.204196900001989,431.2839294000005,431.2839294000005,431.2839294000005,431.2839294000005,431.2839294000005,431.2839294000005,431.58083279999846,433.5635254000008,433.5801386999992,433.5801386999992,433.5801386999992,433.5801386999992,433.5801386999992,433.5801386999992,433.5801386999992,433.5801386999992,433.5801386999992,433.5801386999992,433.5801386999992,433.5801386999992,433.5801386999992,435.8610775999987,435.8610775999987,435.8610775999987,435.8610775999987,435.8610775999987,435.8610775999987,435.8610775999987,45,29,66,23,45,60,435.8610775999987,437.81261729999824,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
20,48,18,61,0,66,66,66,,,,,,,,,,,None,437.81261729999824,437.81261729999824,437.81261729999824,437.81261729999824,437.81261729999824,437.81261729999824,r,0.4321982000001299,438.2662359999995,438.2662359999995,438.2662359999995,438.2662359999995,438.2662359999995,438.2662359999995,438.5461933000006,439.5457616999993,439.57892789999823,439.57892789999823,439.57892789999823,439.57892789999823,439.57892789999823,439.57892789999823,439.57892789999823,439.57892789999823,439.57892789999823,439.57892789999823,439.57892789999823,439.57892789999823,439.57892789999823,440.8770654,440.8770654,440.8770654,440.8770654,440.8770654,440.8770654,440.8770654,48,20,61,18,20,60,440.8770654,442.42792389999886,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
31,48,16,67,0,67,67,67,,,,,,,,,,,None,442.42792389999886,442.42792389999886,442.42792389999886,442.42792389999886,442.42792389999886,442.42792389999886,i,0.5047931000008248,442.9622066000011,442.9622066000011,442.9622066000011,442.9622066000011,442.9622066000011,442.9622066000011,443.2451672999996,444.5119878000005,444.5283258999989,444.5283258999989,444.5283258999989,444.5283258999989,444.5283258999989,444.5283258999989,444.5283258999989,444.5283258999989,444.5283258999989,444.5283258999989,444.5283258999989,444.5283258999989,444.5283258999989,446.093131900001,446.093131900001,446.093131900001,446.093131900001,446.093131900001,446.093131900001,446.093131900001,48,31,67,16,67,60,446.093131900001,447.84409360000063,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
18,47,22,65,0,68,68,68,,,,,,,,,,,None,447.84409360000063,447.84409360000063,447.84409360000063,447.84409360000063,447.84409360000063,447.84409360000063,i,0.8404915999999503,448.71135810000123,448.71135810000123,448.71135810000123,448.71135810000123,448.71135810000123,448.71135810000123,449.01070600000094,450.9935297000011,450.9935297000011,450.9935297000011,450.9935297000011,450.9935297000011,450.9935297000011,450.9935297000011,450.9935297000011,450.9935297000011,450.9935297000011,450.9935297000011,450.9935297000011,450.9935297000011,450.9935297000011,453.2749533999995,453.2749533999995,453.2749533999995,453.2749533999995,453.2749533999995,453.2749533999995,453.2749533999995,47,18,65,22,65,60,453.2749533999995,455.10943229999975,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
24,57,14,67,0,69,69,69,,,,,,,,,,,None,455.10943229999975,455.10943229999975,455.10943229999975,455.10943229999975,455.10943229999975,455.10943229999975,i,1.0469069999999192,456.1767397000003,456.1767397000003,456.1767397000003,456.1767397000003,456.1767397000003,456.1767397000003,456.4765504999996,458.2424960999997,458.2424960999997,458.2424960999997,458.2424960999997,458.2424960999997,458.2424960999997,458.2424960999997,458.2424960999997,458.2424960999997,458.2424960999997,458.2424960999997,458.2424960999997,458.2424960999997,458.2424960999997,460.3069723000008,460.3069723000008,460.3069723000008,460.3069723000008,460.3069723000008,460.3069723000008,460.3069723000008,57,24,67,14,67,60,460.3069723000008,462.2749427999988,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
23,58,21,66,0,70,70,70,,,,,,,,,,,None,462.2749427999988,462.2749427999988,462.2749427999988,462.2749427999988,462.2749427999988,462.2749427999988,i,0.8557927000001655,463.16156910000063,463.16156910000063,463.16156910000063,463.16156910000063,463.16156910000063,463.16156910000063,463.4585404999998,464.7746479999987,464.7746479999987,464.7746479999987,464.7746479999987,464.7746479999987,464.7746479999987,464.7746479999987,464.7746479999987,464.7746479999987,464.7746479999987,464.7746479999987,464.7746479999987,464.7746479999987,464.7746479999987,466.3892784999989,466.3892784999989,466.3892784999989,466.3892784999989,466.3892784999989,466.3892784999989,466.3892784999989,58,23,66,21,66,60,466.3892784999989,468.0404343000009,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
27,52,29,66,0,71,71,71,,,,,,,,,,,None,468.0404343000009,468.0404343000009,468.0404343000009,468.0404343000009,468.0404343000009,468.0404343000009,i,0.5531673000004957,468.62922360000084,468.62922360000084,468.62922360000084,468.62922360000084,468.62922360000084,468.62922360000084,468.9075754000005,470.3070606000001,470.3406639999994,470.3406639999994,470.3406639999994,470.3406639999994,470.3406639999994,470.3406639999994,470.3406639999994,470.3406639999994,470.3406639999994,470.3406639999994,470.3406639999994,470.3406639999994,470.3406639999994,472.0382847000001,472.0382847000001,472.0382847000001,472.0382847000001,472.0382847000001,472.0382847000001,472.0382847000001,52,27,66,29,66,60,472.0382847000001,473.7725443999989,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
35,61,10,71,0,72,72,72,,,,,,,,,,,None,473.7725443999989,473.7725443999989,473.7725443999989,473.7725443999989,473.7725443999989,473.7725443999989,i,0.8458561999977974,474.64151330000095,474.64151330000095,474.64151330000095,474.64151330000095,474.64151330000095,474.64151330000095,474.93972009999925,476.505933299999,476.505933299999,476.505933299999,476.505933299999,476.505933299999,476.505933299999,476.505933299999,476.505933299999,476.505933299999,476.505933299999,476.505933299999,476.505933299999,476.505933299999,476.505933299999,478.3708409999999,478.3708409999999,478.3708409999999,478.3708409999999,478.3708409999999,478.3708409999999,478.3708409999999,61,35,71,10,71,60,478.3708409999999,479.921639199998,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
22,58,26,60,0,73,73,73,,,,,,,,,,,None,479.921639199998,479.921639199998,479.921639199998,479.921639199998,479.921639199998,479.921639199998,i,0.8979060000019672,480.83887049999976,480.83887049999976,480.83887049999976,480.83887049999976,480.83887049999976,480.83887049999976,481.12147990000085,482.72131979999904,482.73795210000026,482.73795210000026,482.73795210000026,482.73795210000026,482.73795210000026,482.73795210000026,482.73795210000026,482.73795210000026,482.73795210000026,482.73795210000026,482.73795210000026,482.73795210000026,482.73795210000026,484.63605969999844,484.63605969999844,484.63605969999844,484.63605969999844,484.63605969999844,484.63605969999844,484.63605969999844,58,22,60,26,60,60,484.63605969999844,486.30378779999955,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
30,48,19,63,0,74,74,74,,,,,,,,,,,None,486.30378779999955,486.30378779999955,486.30378779999955,486.30378779999955,486.30378779999955,486.30378779999955,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,30,63,19,0,60,493.81816759999856,495.584453200001,487.8068858999977,493.81816759999856,487.8068858999977,487.8068858999977,487.8068858999977,487.8068858999977,487.8068858999977,487.8068858999977,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
29,52,26,60,0,75,75,75,,,,,,,,,,,q,510.0165334000012,510.0165334000012,510.0165334000012,510.0165334000012,510.0165334000012,510.0165334000012,r,0.945899800000916,510.9869011999981,510.9869011999981,510.9869011999981,510.9869011999981,510.9869011999981,510.9869011999981,511.26682009999786,512.9494847999995,512.9829538000013,512.9829538000013,512.9829538000013,512.9829538000013,512.9829538000013,512.9829538000013,512.9829538000013,512.9829538000013,512.9829538000013,512.9829538000013,512.9829538000013,512.9829538000013,512.9829538000013,514.9650011999984,514.9650011999984,514.9650011999984,514.9650011999984,514.9650011999984,514.9650011999984,514.9650011999984,52,29,60,26,29,60,514.9650011999984,516.9487850000005,,,,,,,,,495.584453200001,495.584453200001,9.387656899998547,505.00143079999907,505.00143079999907,510.0165334000012,510.0165334000012,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
29,54,29,64,0,76,76,76,,,,,,,,,,,None,516.9487850000005,516.9487850000005,516.9487850000005,516.9487850000005,516.9487850000005,516.9487850000005,f,0.571066399999836,517.5542380999977,517.5542380999977,517.5542380999977,517.5542380999977,517.5542380999977,517.5542380999977,517.8490648999978,519.5650017000007,519.5650017000007,519.5650017000007,519.5650017000007,519.5650017000007,519.5650017000007,519.5650017000007,519.5650017000007,519.5650017000007,519.5650017000007,519.5650017000007,519.5650017000007,519.5650017000007,519.5650017000007,521.5795260000014,521.5795260000014,521.5795260000014,521.5795260000014,521.5795260000014,521.5795260000014,521.5795260000014,54,29,64,29,54,60,521.5795260000014,523.2143195999997,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
38,57,32,59,0,77,77,77,,,,,,,,,,,None,523.2143195999997,523.2143195999997,523.2143195999997,523.2143195999997,523.2143195999997,523.2143195999997,i,0.38048300000082236,523.6197008999989,523.6197008999989,523.6197008999989,523.6197008999989,523.6197008999989,523.6197008999989,523.8979758999994,525.4808446999996,525.4975438000001,525.4975438000001,525.4975438000001,525.4975438000001,525.4975438000001,525.4975438000001,525.4975438000001,525.4975438000001,525.4975438000001,525.4975438000001,525.4975438000001,525.4975438000001,525.4975438000001,527.3785994999998,527.3785994999998,527.3785994999998,527.3785994999998,527.3785994999998,527.3785994999998,527.3785994999998,57,38,59,32,59,60,527.3785994999998,529.230327199999,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
29,54,23,73,0,78,78,78,,,,,,,,,,,None,529.230327199999,529.230327199999,529.230327199999,529.230327199999,529.230327199999,529.230327199999,j,0.6064622000012605,529.865243799999,529.865243799999,529.865243799999,529.865243799999,529.865243799999,529.865243799999,530.1634672,531.6464777000001,531.6464777000001,531.6464777000001,531.6464777000001,531.6464777000001,531.6464777000001,531.6464777000001,531.6464777000001,531.6464777000001,531.6464777000001,531.6464777000001,531.6464777000001,531.6464777000001,531.6464777000001,533.4280092999979,533.4280092999979,533.4280092999979,533.4280092999979,533.4280092999979,533.4280092999979,533.4280092999979,54,29,73,23,23,60,533.4280092999979,534.9956787999981,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
36,42,24,61,0,79,79,79,,,,,,,,,,,None,534.9956787999981,534.9956787999981,534.9956787999981,534.9956787999981,534.9956787999981,534.9956787999981,r,0.5352339999990363,535.5682467000006,535.5682467000006,535.5682467000006,535.5682467000006,535.5682467000006,535.5682467000006,535.8621647,537.0788393000003,537.0952476999992,537.0952476999992,537.0952476999992,537.0952476999992,537.0952476999992,537.0952476999992,537.0952476999992,537.0952476999992,537.0952476999992,537.0952476999992,537.0952476999992,537.0952476999992,537.0952476999992,538.6103655999977,538.6103655999977,538.6103655999977,538.6103655999977,538.6103655999977,538.6103655999977,538.6103655999977,42,36,61,24,36,60,538.6103655999977,540.2279036,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
35,43,32,61,0,80,80,80,,,,,,,,,,,None,540.2279036,540.2279036,540.2279036,540.2279036,540.2279036,540.2279036,f,0.47498220000125,540.7288712000009,540.7288712000009,540.7288712000009,540.7288712000009,540.7288712000009,540.7288712000009,541.0282264999987,542.6609834999981,542.6609834999981,542.6609834999981,542.6609834999981,542.6609834999981,542.6609834999981,542.6609834999981,542.6609834999981,542.6609834999981,542.6609834999981,542.6609834999981,542.6609834999981,542.6609834999981,542.6609834999981,544.5928295000012,544.5928295000012,544.5928295000012,544.5928295000012,544.5928295000012,544.5928295000012,544.5928295000012,43,35,61,32,43,60,544.5928295000012,546.5101542999982,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
37,46,27,64,0,81,81,81,,,,,,,,,,,None,546.5101542999982,546.5101542999982,546.5101542999982,546.5101542999982,546.5101542999982,546.5101542999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,37,64,27,0,60,554.0236860000005,555.8422538999985,548.0119892000002,554.0236860000005,548.0119892000002,548.0119892000002,548.0119892000002,548.0119892000002,548.0119892000002,548.0119892000002,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
43,48,21,67,0,82,82,82,,,,,,,,,,,None,555.8422538999985,555.8422538999985,555.8422538999985,555.8422538999985,555.8422538999985,555.8422538999985,i,1.1540879999993194,557.0297737000001,557.0297737000001,557.0297737000001,557.0297737000001,557.0297737000001,557.0297737000001,557.325066999998,558.4918647999984,558.4918647999984,558.4918647999984,558.4918647999984,558.4918647999984,558.4918647999984,558.4918647999984,558.4918647999984,558.4918647999984,558.4918647999984,558.4918647999984,558.4918647999984,558.4918647999984,558.4918647999984,559.9562456999993,559.9562456999993,559.9562456999993,559.9562456999993,559.9562456999993,559.9562456999993,559.9562456999993,48,43,67,21,67,60,559.9562456999993,561.8411822999988,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
44,54,28,81,0,83,83,83,,,,,,,,,,,None,561.8411822999988,561.8411822999988,561.8411822999988,561.8411822999988,561.8411822999988,561.8411822999988,i,1.069046900000103,562.9497941000009,562.9497941000009,562.9497941000009,562.9497941000009,562.9497941000009,562.9497941000009,563.2412132999998,564.4737447999978,564.4737447999978,564.4737447999978,564.4737447999978,564.4737447999978,564.4737447999978,564.4737447999978,564.4737447999978,564.4737447999978,564.4737447999978,564.4737447999978,564.4737447999978,564.4737447999978,564.4737447999978,565.9888887999987,565.9888887999987,565.9888887999987,565.9888887999987,565.9888887999987,565.9888887999987,565.9888887999987,54,44,81,28,81,60,565.9888887999987,567.5064641999998,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
38,45,22,82,0,84,84,84,,,,,,,,,,,None,567.5064641999998,567.5064641999998,567.5064641999998,567.5064641999998,567.5064641999998,567.5064641999998,i,1.170071900000039,568.7108532999991,568.7108532999991,568.7108532999991,568.7108532999991,568.7108532999991,568.7108532999991,569.006919200001,570.2065438999998,570.2065438999998,570.2065438999998,570.2065438999998,570.2065438999998,570.2065438999998,570.2065438999998,570.2065438999998,570.2065438999998,570.2065438999998,570.2065438999998,570.2065438999998,570.2065438999998,570.2065438999998,571.7043163999988,571.7043163999988,571.7043163999988,571.7043163999988,571.7043163999988,571.7043163999988,571.7043163999988,45,38,82,22,82,60,571.7043163999988,573.3386573999996,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
43,53,17,77,0,85,85,85,,,,,,,,,,,None,573.3386573999996,573.3386573999996,573.3386573999996,573.3386573999996,573.3386573999996,573.3386573999996,i,1.3140263999994204,574.6744547999988,574.6744547999988,574.6744547999988,574.6744547999988,574.6744547999988,574.6744547999988,574.9719474999984,576.3552053999992,576.3552053999992,576.3552053999992,576.3552053999992,576.3552053999992,576.3552053999992,576.3552053999992,576.3552053999992,576.3552053999992,576.3552053999992,576.3552053999992,576.3552053999992,576.3552053999992,576.3552053999992,578.0365506999988,578.0365506999988,578.0365506999988,578.0365506999988,578.0365506999988,578.0365506999988,578.0365506999988,53,43,77,17,77,60,578.0365506999988,579.8382497999992,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
41,53,20,77,0,86,86,86,,,,,,,,,,,None,579.8382497999992,579.8382497999992,579.8382497999992,579.8382497999992,579.8382497999992,579.8382497999992,i,1.2435199999999895,581.1073393999977,581.1073393999977,581.1073393999977,581.1073393999977,581.1073393999977,581.1073393999977,581.3875257,582.9878417,583.004120499998,583.004120499998,583.004120499998,583.004120499998,583.004120499998,583.004120499998,583.004120499998,583.004120499998,583.004120499998,583.004120499998,583.004120499998,583.004120499998,583.004120499998,584.9024487999995,584.9024487999995,584.9024487999995,584.9024487999995,584.9024487999995,584.9024487999995,584.9024487999995,53,41,77,20,77,60,584.9024487999995,586.4199287999982,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
38,57,19,74,0,87,87,87,,,,,,,,,,,None,586.4199287999982,586.4199287999982,586.4199287999982,586.4199287999982,586.4199287999982,586.4199287999982,f,0.5123131000000285,586.9583605999978,586.9583605999978,586.9583605999978,586.9583605999978,586.9583605999978,586.9583605999978,587.2367675999994,588.3033207999979,588.3367478,588.3367478,588.3367478,588.3367478,588.3367478,588.3367478,588.3367478,588.3367478,588.3367478,588.3367478,588.3367478,588.3367478,588.3367478,589.7013098999996,589.7013098999996,589.7013098999996,589.7013098999996,589.7013098999996,589.7013098999996,589.7013098999996,57,38,74,19,57,60,589.7013098999996,591.3190663999994,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
31,61,25,69,0,88,88,88,,,,,,,,,,,None,591.3190663999994,591.3190663999994,591.3190663999994,591.3190663999994,591.3190663999994,591.3190663999994,i,0.6361661000009917,591.9874701999979,591.9874701999979,591.9874701999979,591.9874701999979,591.9874701999979,591.9874701999979,592.2861946999983,593.3191437999994,593.3191437999994,593.3191437999994,593.3191437999994,593.3191437999994,593.3191437999994,593.3191437999994,593.3191437999994,593.3191437999994,593.3191437999994,593.3191437999994,593.3191437999994,593.3191437999994,593.3191437999994,594.650520799998,594.650520799998,594.650520799998,594.650520799998,594.650520799998,594.650520799998,594.650520799998,61,31,69,25,69,60,594.650520799998,596.4685585999978,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
42,65,21,70,0,89,89,89,,,,,,,,,,,None,596.4685585999978,596.4685585999978,596.4685585999978,596.4685585999978,596.4685585999978,596.4685585999978,i,1.1206162000016775,597.6196186999987,597.6196186999987,597.6196186999987,597.6196186999987,597.6196186999987,597.6196186999987,597.9019212999992,599.3185029999986,599.3349139999991,599.3349139999991,599.3349139999991,599.3349139999991,599.3349139999991,599.3349139999991,599.3349139999991,599.3349139999991,599.3349139999991,599.3349139999991,599.3349139999991,599.3349139999991,599.3349139999991,601.0487514999986,601.0487514999986,601.0487514999986,601.0487514999986,601.0487514999986,601.0487514999986,601.0487514999986,65,42,70,21,70,60,601.0487514999986,602.8501595999987,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
42,56,11,62,0,90,90,90,,,,,,,,,,,None,602.8501595999987,602.8501595999987,602.8501595999987,602.8501595999987,602.8501595999987,602.8501595999987,i,1.0640840999985812,603.9343067000009,603.9343067000009,603.9343067000009,603.9343067000009,603.9343067000009,603.9343067000009,604.2170316999982,605.4667812000007,605.4833364000006,605.4833364000006,605.4833364000006,605.4833364000006,605.4833364000006,605.4833364000006,605.4833364000006,605.4833364000006,605.4833364000006,605.4833364000006,605.4833364000006,605.4833364000006,605.4833364000006,607.0317314999993,607.0317314999993,607.0317314999993,607.0317314999993,607.0317314999993,607.0317314999993,607.0317314999993,56,42,62,11,62,60,607.0317314999993,608.7326289999983,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
48,55,25,61,0,91,91,91,,,,,,,,,,,None,608.7326289999983,608.7326289999983,608.7326289999983,608.7326289999983,608.7326289999983,608.7326289999983,i,0.9605241000026581,609.7173753999996,609.7173753999996,609.7173753999996,609.7173753999996,609.7173753999996,609.7173753999996,610.0162347000005,611.1493922000009,611.1493922000009,611.1493922000009,611.1493922000009,611.1493922000009,611.1493922000009,611.1493922000009,611.1493922000009,611.1493922000009,611.1493922000009,611.1493922000009,611.1493922000009,611.1493922000009,611.1493922000009,612.5804257999989,612.5804257999989,612.5804257999989,612.5804257999989,612.5804257999989,612.5804257999989,612.5804257999989,55,48,61,25,61,60,612.5804257999989,614.5813901000001,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
56,56,17,68,0,92,92,92,,,,,,,,,,,None,614.5813901000001,614.5813901000001,614.5813901000001,614.5813901000001,614.5813901000001,614.5813901000001,i,1.0807103000006464,615.6838080999987,615.6838080999987,615.6838080999987,615.6838080999987,615.6838080999987,615.6838080999987,615.965124899998,616.9817390999997,616.9983160000011,616.9983160000011,616.9983160000011,616.9983160000011,616.9983160000011,616.9983160000011,616.9983160000011,616.9983160000011,616.9983160000011,616.9983160000011,616.9983160000011,616.9983160000011,616.9983160000011,618.3130349999992,618.3130349999992,618.3130349999992,618.3130349999992,618.3130349999992,618.3130349999992,618.3130349999992,56,56,68,17,68,60,618.3130349999992,620.2309409000009,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
52,63,16,58,0,93,93,93,,,,,,,,,,,None,620.2309409000009,620.2309409000009,620.2309409000009,620.2309409000009,620.2309409000009,620.2309409000009,i,1.1883372999982384,621.4477411000007,621.4477411000007,621.4477411000007,621.4477411000007,621.4477411000007,621.4477411000007,621.7311924999995,623.0140776000007,623.0306066999983,623.0306066999983,623.0306066999983,623.0306066999983,623.0306066999983,623.0306066999983,623.0306066999983,623.0306066999983,623.0306066999983,623.0306066999983,623.0306066999983,623.0306066999983,623.0306066999983,624.611662700001,624.611662700001,624.611662700001,624.611662700001,624.611662700001,624.611662700001,624.611662700001,63,52,58,16,58,60,624.611662700001,626.1297513999998,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
46,65,14,65,0,94,94,94,,,,,,,,,,,None,626.1297513999998,626.1297513999998,626.1297513999998,626.1297513999998,626.1297513999998,626.1297513999998,i,0.9726918000014848,627.1300053999985,627.1300053999985,627.1300053999985,627.1300053999985,627.1300053999985,627.1300053999985,627.4130397999979,629.079751199999,629.0962848999989,629.0962848999989,629.0962848999989,629.0962848999989,629.0962848999989,629.0962848999989,629.0962848999989,629.0962848999989,629.0962848999989,629.0962848999989,629.0962848999989,629.0962848999989,629.0962848999989,631.0605173000004,631.0605173000004,631.0605173000004,631.0605173000004,631.0605173000004,631.0605173000004,631.0605173000004,65,46,65,14,65,60,631.0605173000004,632.5953238000002,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
50,65,13,64,0,95,95,95,,,,,,,,,,,None,632.5953238000002,632.5953238000002,632.5953238000002,632.5953238000002,632.5953238000002,632.5953238000002,i,1.0432457999995677,633.6623892999996,633.6623892999996,633.6623892999996,633.6623892999996,633.6623892999996,633.6623892999996,633.9450737000006,634.861885899998,634.8784248999982,634.8784248999982,634.8784248999982,634.8784248999982,634.8784248999982,634.8784248999982,634.8784248999982,634.8784248999982,634.8784248999982,634.8784248999982,634.8784248999982,634.8784248999982,634.8784248999982,636.093058800001,636.093058800001,636.093058800001,636.093058800001,636.093058800001,636.093058800001,636.093058800001,65,50,64,13,64,60,636.093058800001,637.7942011999985,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
42,70,24,66,0,96,96,96,,,,,,,,,,,None,637.7942011999985,637.7942011999985,637.7942011999985,637.7942011999985,637.7942011999985,637.7942011999985,i,1.243563500000164,639.0611228999987,639.0611228999987,639.0611228999987,639.0611228999987,639.0611228999987,639.0611228999987,639.3443321999985,640.8441869999988,640.8607582000004,640.8607582000004,640.8607582000004,640.8607582000004,640.8607582000004,640.8607582000004,640.8607582000004,640.8607582000004,640.8607582000004,640.8607582000004,640.8607582000004,640.8607582000004,640.8607582000004,642.6589421999997,642.6589421999997,642.6589421999997,642.6589421999997,642.6589421999997,642.6589421999997,642.6589421999997,70,42,66,24,66,60,642.6589421999997,644.559801899999,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
56,69,21,62,0,97,97,97,,,,,,,,,,,None,644.559801899999,644.559801899999,644.559801899999,644.559801899999,644.559801899999,644.559801899999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,56,62,21,0,60,652.073927999998,654.0414242000006,646.060538400001,652.073927999998,646.060538400001,646.060538400001,646.060538400001,646.060538400001,646.060538400001,646.060538400001,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
