arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,40.09659939998528,40.09659939998528,space,17.232418400002643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
57,41,73,66,0,65,65,65,,,,,,,,None,423.3611779999919,423.3611779999919,423.3611779999919,423.3611779999919,423.3611779999919,423.3611779999919,r,0.5096003000217024,423.8953260999988,423.8953260999988,423.8953260999988,423.8953260999988,423.8953260999988,423.8953260999988,424.1780779999972,425.6783663999813,425.69471260000137,425.69471260000137,425.69471260000137,425.69471260000137,425.69471260000137,425.69471260000137,425.69471260000137,425.69471260000137,425.69471260000137,425.69471260000137,425.69471260000137,425.69471260000137,425.69471260000137,427.49265849997755,427.49265849997755,427.49265849997755,427.49265849997755,427.49265849997755,427.49265849997755,427.49265849997755,57,66,73,41,66,60,427.49265849997755,429.3436999999976,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
61,41,65,68,0,66,66,66,,,,,,,,None,429.3436999999976,429.3436999999976,429.3436999999976,429.3436999999976,429.3436999999976,429.3436999999976,i,0.38318999999319203,429.7676768999954,429.7676768999954,429.7676768999954,429.7676768999954,429.7676768999954,429.7676768999954,430.0445325000037,431.76031059998786,431.7768956999935,431.7768956999935,431.7768956999935,431.7768956999935,431.7768956999935,431.7768956999935,431.7768956999935,431.7768956999935,431.7768956999935,431.7768956999935,431.7768956999935,431.7768956999935,431.7768956999935,433.7916059999843,433.7916059999843,433.7916059999843,433.7916059999843,433.7916059999843,433.7916059999843,433.7916059999843,61,68,65,41,65,60,433.7916059999843,435.7431129000033,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
47,42,70,66,0,67,67,67,,,,,,,,None,435.7431129000033,435.7431129000033,435.7431129000033,435.7431129000033,435.7431129000033,435.7431129000033,r,0.24895850001485087,436.00964289999683,436.00964289999683,436.00964289999683,436.00964289999683,436.00964289999683,436.00964289999683,436.30954749998637,437.3259444999858,437.3259444999858,437.3259444999858,437.3259444999858,437.3259444999858,437.3259444999858,437.3259444999858,437.3259444999858,437.3259444999858,437.3259444999858,437.3259444999858,437.3259444999858,437.3259444999858,437.3259444999858,438.6407408999803,438.6407408999803,438.6407408999803,438.6407408999803,438.6407408999803,438.6407408999803,438.6407408999803,47,66,70,42,66,60,438.6407408999803,440.47515179999755,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
65,43,61,65,0,68,68,68,,,,,,,,None,440.47515179999755,440.47515179999755,440.47515179999755,440.47515179999755,440.47515179999755,440.47515179999755,j,0.34585169999627396,440.84232999998494,440.84232999998494,440.84232999998494,440.84232999998494,440.84232999998494,440.84232999998494,441.12551449998864,443.075691999984,443.0918227999937,443.0918227999937,443.0918227999937,443.0918227999937,443.0918227999937,443.0918227999937,443.0918227999937,443.0918227999937,443.0918227999937,443.0918227999937,443.0918227999937,443.0918227999937,443.0918227999937,445.3396378000034,445.3396378000034,445.3396378000034,445.3396378000034,445.3396378000034,445.3396378000034,445.3396378000034,65,65,61,43,43,60,445.3396378000034,446.87422189998324,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
60,43,63,68,0,69,69,69,,,,,,,,None,446.87422189998324,446.87422189998324,446.87422189998324,446.87422189998324,446.87422189998324,446.87422189998324,r,0.48911960000987165,447.39371559998835,447.39371559998835,447.39371559998835,447.39371559998835,447.39371559998835,447.39371559998835,447.69165349999093,449.4238736999978,449.4238736999978,449.4238736999978,449.4238736999978,449.4238736999978,449.4238736999978,449.4238736999978,449.4238736999978,449.4238736999978,449.4238736999978,449.4238736999978,449.4238736999978,449.4238736999978,449.4238736999978,451.45516230000067,451.45516230000067,451.45516230000067,451.45516230000067,451.45516230000067,451.45516230000067,451.45516230000067,60,68,63,43,68,60,451.45516230000067,453.3894850999932,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
70,41,60,63,0,70,70,70,,,,,,,,None,453.3894850999932,453.3894850999932,453.3894850999932,453.3894850999932,453.3894850999932,453.3894850999932,r,0.27590500001679175,453.6910718999861,453.6910718999861,453.6910718999861,453.6910718999861,453.6910718999861,453.6910718999861,453.98980909999227,455.83972669998184,455.83972669998184,455.83972669998184,455.83972669998184,455.83972669998184,455.83972669998184,455.83972669998184,455.83972669998184,455.83972669998184,455.83972669998184,455.83972669998184,455.83972669998184,455.83972669998184,455.83972669998184,457.9874969999946,457.9874969999946,457.9874969999946,457.9874969999946,457.9874969999946,457.9874969999946,457.9874969999946,70,63,60,41,63,60,457.9874969999946,459.5386836999969,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
65,35,59,76,0,71,71,71,,,,,,,,None,459.5386836999969,459.5386836999969,459.5386836999969,459.5386836999969,459.5386836999969,459.5386836999969,i,0.29642410000087693,459.85697389999405,459.85697389999405,459.85697389999405,459.85697389999405,459.85697389999405,459.85697389999405,460.1553989999811,461.8050682999892,461.8050682999892,461.8050682999892,461.8050682999892,461.8050682999892,461.8050682999892,461.8050682999892,461.8050682999892,461.8050682999892,461.8050682999892,461.8050682999892,461.8050682999892,461.8050682999892,461.8050682999892,463.752895099984,463.752895099984,463.752895099984,463.752895099984,463.752895099984,463.752895099984,463.752895099984,65,76,59,35,59,60,463.752895099984,465.5045501999848,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
69,42,61,74,0,72,72,72,,,,,,,,None,465.5045501999848,465.5045501999848,465.5045501999848,465.5045501999848,465.5045501999848,465.5045501999848,r,0.2787685999937821,465.8068246000039,465.8068246000039,465.8068246000039,465.8068246000039,465.8068246000039,465.8068246000039,466.10447409999324,467.07074860000284,467.07074860000284,467.07074860000284,467.07074860000284,467.07074860000284,467.07074860000284,467.07074860000284,467.07074860000284,467.07074860000284,467.07074860000284,467.07074860000284,467.07074860000284,467.07074860000284,467.07074860000284,468.33568049999303,468.33568049999303,468.33568049999303,468.33568049999303,468.33568049999303,468.33568049999303,468.33568049999303,69,74,61,42,74,60,468.33568049999303,470.1533015999885,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
61,37,57,72,0,73,73,73,,,,,,,,None,470.1533015999885,470.1533015999885,470.1533015999885,470.1533015999885,470.1533015999885,470.1533015999885,r,0.24655370000982657,470.42072219998227,470.42072219998227,470.42072219998227,470.42072219998227,470.42072219998227,470.42072219998227,470.7033886999998,472.5699137999909,472.58653579998645,472.58653579998645,472.58653579998645,472.58653579998645,472.58653579998645,472.58653579998645,472.58653579998645,472.58653579998645,472.58653579998645,472.58653579998645,472.58653579998645,472.58653579998645,472.58653579998645,474.75097809999716,474.75097809999716,474.75097809999716,474.75097809999716,474.75097809999716,474.75097809999716,474.75097809999716,61,72,57,37,72,60,474.75097809999716,476.6356255999999,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
66,45,62,76,0,74,74,74,,,,,,,,None,476.6356255999999,476.6356255999999,476.6356255999999,476.6356255999999,476.6356255999999,476.6356255999999,r,0.5250551000062842,477.1859794000047,477.1859794000047,477.1859794000047,477.1859794000047,477.1859794000047,477.1859794000047,477.4691657999938,478.4524250999966,478.4689204999886,478.4689204999886,478.4689204999886,478.4689204999886,478.4689204999886,478.4689204999886,478.4689204999886,478.4689204999886,478.4689204999886,478.4689204999886,478.4689204999886,478.4689204999886,478.4689204999886,479.75008189998334,479.75008189998334,479.75008189998334,479.75008189998334,479.75008189998334,479.75008189998334,479.75008189998334,66,76,62,45,76,60,479.75008189998334,481.6503119999834,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
58,45,59,81,0,75,75,75,,,,,,,,q,499.0816644000006,499.0816644000006,499.0816644000006,499.0816644000006,499.0816644000006,499.0816644000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,81,59,45,0,60,506.59526599998935,508.54673259999254,481.6503119999834,481.6503119999834,12.388653800007887,494.0666925999976,494.0666925999976,499.0816644000006,499.0816644000006,500.58505480000167,500.58505480000167,500.58505480000167,500.58505480000167,500.58505480000167,500.58505480000167,500.58505480000167,506.59526599998935,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
61,46,57,65,0,76,76,76,,,,,,,,None,508.54673259999254,508.54673259999254,508.54673259999254,508.54673259999254,508.54673259999254,508.54673259999254,r,0.5454508000111673,509.11848750000354,509.11848750000354,509.11848750000354,509.11848750000354,509.11848750000354,509.11848750000354,509.41395649997867,510.9465173999779,510.9465173999779,510.9465173999779,510.9465173999779,510.9465173999779,510.9465173999779,510.9465173999779,510.9465173999779,510.9465173999779,510.9465173999779,510.9465173999779,510.9465173999779,510.9465173999779,510.9465173999779,512.7615743999777,512.7615743999777,512.7615743999777,512.7615743999777,512.7615743999777,512.7615743999777,512.7615743999777,61,65,57,46,65,60,512.7615743999777,514.429547399981,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
50,50,56,62,0,77,77,77,,,,,,,,None,514.429547399981,514.429547399981,514.429547399981,514.429547399981,514.429547399981,514.429547399981,f,0.5084182000136934,514.9641684999806,514.9641684999806,514.9641684999806,514.9641684999806,514.9641684999806,514.9641684999806,515.2625472999935,517.1953330999822,517.1953330999822,517.1953330999822,517.1953330999822,517.1953330999822,517.1953330999822,517.1953330999822,517.1953330999822,517.1953330999822,517.1953330999822,517.1953330999822,517.1953330999822,517.1953330999822,517.1953330999822,519.4272437999898,519.4272437999898,519.4272437999898,519.4272437999898,519.4272437999898,519.4272437999898,519.4272437999898,50,62,56,50,50,60,519.4272437999898,521.2776564999949,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
54,44,55,63,0,78,78,78,,,,,,,,None,521.2776564999949,521.2776564999949,521.2776564999949,521.2776564999949,521.2776564999949,521.2776564999949,r,0.3143045000033453,521.612125899992,521.612125899992,521.612125899992,521.612125899992,521.612125899992,521.612125899992,521.9113079999806,522.7612953999778,522.7612953999778,522.7612953999778,522.7612953999778,522.7612953999778,522.7612953999778,522.7612953999778,522.7612953999778,522.7612953999778,522.7612953999778,522.7612953999778,522.7612953999778,522.7612953999778,522.7612953999778,523.9092340999923,523.9092340999923,523.9092340999923,523.9092340999923,523.9092340999923,523.9092340999923,523.9092340999923,54,63,55,44,63,60,523.9092340999923,525.7934684999927,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
60,39,49,51,0,79,79,79,,,,,,,,None,525.7934684999927,525.7934684999927,525.7934684999927,525.7934684999927,525.7934684999927,525.7934684999927,i,0.38193120001233183,526.1950182,526.1950182,526.1950182,526.1950182,526.1950182,526.1950182,526.4772831999871,528.0273735999945,528.0438138000027,528.0438138000027,528.0438138000027,528.0438138000027,528.0438138000027,528.0438138000027,528.0438138000027,528.0438138000027,528.0438138000027,528.0438138000027,528.0438138000027,528.0438138000027,528.0438138000027,529.8915957999998,529.8915957999998,529.8915957999998,529.8915957999998,529.8915957999998,529.8915957999998,529.8915957999998,60,51,49,39,49,60,529.8915957999998,531.8097116999852,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
59,46,59,45,0,80,80,80,,,,,,,,None,531.8097116999852,531.8097116999852,531.8097116999852,531.8097116999852,531.8097116999852,531.8097116999852,r,0.3088944999908563,532.1430386999855,532.1430386999855,532.1430386999855,532.1430386999855,532.1430386999855,532.1430386999855,532.426564399997,534.1423756000004,534.1591090000002,534.1591090000002,534.1591090000002,534.1591090000002,534.1591090000002,534.1591090000002,534.1591090000002,534.1591090000002,534.1591090000002,534.1591090000002,534.1591090000002,534.1591090000002,534.1591090000002,536.1739348999981,536.1739348999981,536.1739348999981,536.1739348999981,536.1739348999981,536.1739348999981,536.1739348999981,59,45,59,46,45,60,536.1739348999981,538.0082052999933,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
67,45,62,59,0,81,81,81,,,,,,,,None,538.0082052999933,538.0082052999933,538.0082052999933,538.0082052999933,538.0082052999933,538.0082052999933,f,0.3933096000109799,538.4267315999896,538.4267315999896,538.4267315999896,538.4267315999896,538.4267315999896,538.4267315999896,538.7253157999949,540.6247787000029,540.6247787000029,540.6247787000029,540.6247787000029,540.6247787000029,540.6247787000029,540.6247787000029,540.6247787000029,540.6247787000029,540.6247787000029,540.6247787000029,540.6247787000029,540.6247787000029,540.6247787000029,542.8227109999862,542.8227109999862,542.8227109999862,542.8227109999862,542.8227109999862,542.8227109999862,542.8227109999862,67,59,62,45,67,60,542.8227109999862,544.8240759999899,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
67,35,45,51,0,82,82,82,,,,,,,,None,544.8240759999899,544.8240759999899,544.8240759999899,544.8240759999899,544.8240759999899,544.8240759999899,j,0.4389010999875609,545.2910592999833,545.2910592999833,545.2910592999833,545.2910592999833,545.2910592999833,545.2910592999833,545.5908044999815,546.7234938000038,546.7234938000038,546.7234938000038,546.7234938000038,546.7234938000038,546.7234938000038,546.7234938000038,546.7234938000038,546.7234938000038,546.7234938000038,546.7234938000038,546.7234938000038,546.7234938000038,546.7234938000038,548.1552178999991,548.1552178999991,548.1552178999991,548.1552178999991,548.1552178999991,548.1552178999991,548.1552178999991,67,51,45,35,35,60,548.1552178999991,549.8396563999995,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
66,38,50,52,0,83,83,83,,,,,,,,None,549.8396563999995,549.8396563999995,549.8396563999995,549.8396563999995,549.8396563999995,549.8396563999995,f,0.40196339998510666,550.2814806999813,550.2814806999813,550.2814806999813,550.2814806999813,550.2814806999813,550.2814806999813,550.556739599997,551.6898523999844,551.7064267999958,551.7064267999958,551.7064267999958,551.7064267999958,551.7064267999958,551.7064267999958,551.7064267999958,551.7064267999958,551.7064267999958,551.7064267999958,551.7064267999958,551.7064267999958,551.7064267999958,553.1375508999918,553.1375508999918,553.1375508999918,553.1375508999918,553.1375508999918,553.1375508999918,553.1375508999918,66,52,50,38,66,60,553.1375508999918,555.1054693000042,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
58,30,49,43,0,84,84,84,,,,,,,,None,555.1054693000042,555.1054693000042,555.1054693000042,555.1054693000042,555.1054693000042,555.1054693000042,f,0.46766859997296706,555.6174008999951,555.6174008999951,555.6174008999951,555.6174008999951,555.6174008999951,555.6174008999951,555.8889014000015,557.0051231999823,557.0388290999981,557.0388290999981,557.0388290999981,557.0388290999981,557.0388290999981,557.0388290999981,557.0388290999981,557.0388290999981,557.0388290999981,557.0388290999981,557.0388290999981,557.0388290999981,557.0388290999981,558.4537020999996,558.4537020999996,558.4537020999996,558.4537020999996,558.4537020999996,558.4537020999996,558.4537020999996,58,43,49,30,58,60,558.4537020999996,560.1546764999803,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
62,42,52,49,0,85,85,85,,,,,,,,None,560.1546764999803,560.1546764999803,560.1546764999803,560.1546764999803,560.1546764999803,560.1546764999803,i,0.3439287999935914,560.521559899993,560.521559899993,560.521559899993,560.521559899993,560.521559899993,560.521559899993,560.8047599999991,562.3877068999864,562.4045322999882,562.4045322999882,562.4045322999882,562.4045322999882,562.4045322999882,562.4045322999882,562.4045322999882,562.4045322999882,562.4045322999882,562.4045322999882,562.4045322999882,562.4045322999882,562.4045322999882,564.2859731999924,564.2859731999924,564.2859731999924,564.2859731999924,564.2859731999924,564.2859731999924,564.2859731999924,62,49,52,42,52,60,564.2859731999924,565.9534266999981,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
63,45,50,54,0,86,86,86,,,,,,,,None,565.9534266999981,565.9534266999981,565.9534266999981,565.9534266999981,565.9534266999981,565.9534266999981,r,0.49184520001290366,566.4706900999881,566.4706900999881,566.4706900999881,566.4706900999881,566.4706900999881,566.4706900999881,566.7536888000031,568.3538540999871,568.3701919000014,568.3701919000014,568.3701919000014,568.3701919000014,568.3701919000014,568.3701919000014,568.3701919000014,568.3701919000014,568.3701919000014,568.3701919000014,568.3701919000014,568.3701919000014,568.3701919000014,570.2682646999892,570.2682646999892,570.2682646999892,570.2682646999892,570.2682646999892,570.2682646999892,570.2682646999892,63,54,50,45,54,60,570.2682646999892,571.8859497999947,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
56,33,53,50,0,87,87,87,,,,,,,,None,571.8859497999947,571.8859497999947,571.8859497999947,571.8859497999947,571.8859497999947,571.8859497999947,f,0.48683960002381355,572.4026975999877,572.4026975999877,572.4026975999877,572.4026975999877,572.4026975999877,572.4026975999877,572.6858141999983,573.9021553999919,573.9187388999853,573.9187388999853,573.9187388999853,573.9187388999853,573.9187388999853,573.9187388999853,573.9187388999853,573.9187388999853,573.9187388999853,573.9187388999853,573.9187388999853,573.9187388999853,573.9187388999853,575.4340225000051,575.4340225000051,575.4340225000051,575.4340225000051,575.4340225000051,575.4340225000051,575.4340225000051,56,50,53,33,56,60,575.4340225000051,577.2847049999982,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
66,20,51,48,0,88,88,88,,,,,,,,None,577.2847049999982,577.2847049999982,577.2847049999982,577.2847049999982,577.2847049999982,577.2847049999982,r,0.40351360000204295,577.7207471999864,577.7207471999864,577.7207471999864,577.7207471999864,577.7207471999864,577.7207471999864,578.0019806000055,579.0845840999973,579.1013492999773,579.1013492999773,579.1013492999773,579.1013492999773,579.1013492999773,579.1013492999773,579.1013492999773,579.1013492999773,579.1013492999773,579.1013492999773,579.1013492999773,579.1013492999773,579.1013492999773,580.4830801000062,580.4830801000062,580.4830801000062,580.4830801000062,580.4830801000062,580.4830801000062,580.4830801000062,66,48,51,20,48,60,580.4830801000062,582.3676157000009,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
67,29,53,53,0,89,89,89,,,,,,,,None,582.3676157000009,582.3676157000009,582.3676157000009,582.3676157000009,582.3676157000009,582.3676157000009,i,0.36310539999976754,582.751004699996,582.751004699996,582.751004699996,582.751004699996,582.751004699996,582.751004699996,583.0343561999907,584.3171432999952,584.3338170999778,584.3338170999778,584.3338170999778,584.3338170999778,584.3338170999778,584.3338170999778,584.3338170999778,584.3338170999778,584.3338170999778,584.3338170999778,584.3338170999778,584.3338170999778,584.3338170999778,585.915574099985,585.915574099985,585.915574099985,585.915574099985,585.915574099985,585.915574099985,585.915574099985,67,53,53,29,53,60,585.915574099985,587.5827570999973,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
62,24,49,51,0,90,90,90,,,,,,,,None,587.5827570999973,587.5827570999973,587.5827570999973,587.5827570999973,587.5827570999973,587.5827570999973,f,0.4193663999903947,588.0382361999946,588.0382361999946,588.0382361999946,588.0382361999946,588.0382361999946,588.0382361999946,588.3168951999978,589.5666707000055,589.5830676000041,589.5830676000041,589.5830676000041,589.5830676000041,589.5830676000041,589.5830676000041,589.5830676000041,589.5830676000041,589.5830676000041,589.5830676000041,589.5830676000041,589.5830676000041,589.5830676000041,591.1309907999821,591.1309907999821,591.1309907999821,591.1309907999821,591.1309907999821,591.1309907999821,591.1309907999821,62,51,49,24,62,60,591.1309907999821,592.8985484000004,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
61,26,46,55,0,91,91,91,,,,,,,,None,592.8985484000004,592.8985484000004,592.8985484000004,592.8985484000004,592.8985484000004,592.8985484000004,f,0.42420060001313686,593.3503595999791,593.3503595999791,593.3503595999791,593.3503595999791,593.3503595999791,593.3503595999791,593.632595300005,594.7325884999882,594.7484599000018,594.7484599000018,594.7484599000018,594.7484599000018,594.7484599000018,594.7484599000018,594.7484599000018,594.7484599000018,594.7484599000018,594.7484599000018,594.7484599000018,594.7484599000018,594.7484599000018,596.1467116999847,596.1467116999847,596.1467116999847,596.1467116999847,596.1467116999847,596.1467116999847,596.1467116999847,61,55,46,26,61,60,596.1467116999847,597.8477200999914,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
68,26,46,43,0,92,92,92,,,,,,,,None,597.8477200999914,597.8477200999914,597.8477200999914,597.8477200999914,597.8477200999914,597.8477200999914,i,0.4074615999998059,598.283369599987,598.283369599987,598.283369599987,598.283369599987,598.283369599987,598.283369599987,598.5815103999921,599.864353699988,599.864353699988,599.864353699988,599.864353699988,599.864353699988,599.864353699988,599.864353699988,599.864353699988,599.864353699988,599.864353699988,599.864353699988,599.864353699988,599.864353699988,599.864353699988,601.4462506999844,601.4462506999844,601.4462506999844,601.4462506999844,601.4462506999844,601.4462506999844,601.4462506999844,68,43,46,26,46,60,601.4462506999844,603.0469619999931,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
63,20,49,59,0,93,93,93,,,,,,,,None,603.0469619999931,603.0469619999931,603.0469619999931,603.0469619999931,603.0469619999931,603.0469619999931,f,0.5970373000018299,603.6652448999812,603.6652448999812,603.6652448999812,603.6652448999812,603.6652448999812,603.6652448999812,603.963824299979,605.1969683000061,605.1969683000061,605.1969683000061,605.1969683000061,605.1969683000061,605.1969683000061,605.1969683000061,605.1969683000061,605.1969683000061,605.1969683000061,605.1969683000061,605.1969683000061,605.1969683000061,605.1969683000061,606.7283531999856,606.7283531999856,606.7283531999856,606.7283531999856,606.7283531999856,606.7283531999856,606.7283531999856,63,59,49,20,63,60,606.7283531999856,608.2461912999861,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
57,19,48,50,0,94,94,94,,,,,,,,None,608.2461912999861,608.2461912999861,608.2461912999861,608.2461912999861,608.2461912999861,608.2461912999861,f,0.44614200000069104,608.713523399987,608.713523399987,608.713523399987,608.713523399987,608.713523399987,608.713523399987,609.0129736999806,610.9794819999952,610.9794819999952,610.9794819999952,610.9794819999952,610.9794819999952,610.9794819999952,610.9794819999952,610.9794819999952,610.9794819999952,610.9794819999952,610.9794819999952,610.9794819999952,610.9794819999952,610.9794819999952,613.2438865999866,613.2438865999866,613.2438865999866,613.2438865999866,613.2438865999866,613.2438865999866,613.2438865999866,57,50,48,19,57,60,613.2438865999866,614.8279892999853,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
57,26,41,53,0,95,95,95,,,,,,,,None,614.8279892999853,614.8279892999853,614.8279892999853,614.8279892999853,614.8279892999853,614.8279892999853,j,0.49622359999921173,615.3471420999849,615.3471420999849,615.3471420999849,615.3471420999849,615.3471420999849,615.3471420999849,615.6451556999818,616.5780993999797,616.5946772999887,616.5946772999887,616.5946772999887,616.5946772999887,616.5946772999887,616.5946772999887,616.5946772999887,616.5946772999887,616.5946772999887,616.5946772999887,616.5946772999887,616.5946772999887,616.5946772999887,617.8260743999854,617.8260743999854,617.8260743999854,617.8260743999854,617.8260743999854,617.8260743999854,617.8260743999854,57,53,41,26,26,60,617.8260743999854,619.5110586999799,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
55,13,44,49,0,96,96,96,,,,,,,,None,619.5110586999799,619.5110586999799,619.5110586999799,619.5110586999799,619.5110586999799,619.5110586999799,f,0.5797038000018802,620.1113380999886,620.1113380999886,620.1113380999886,620.1113380999886,620.1113380999886,620.1113380999886,620.4108122999896,622.0941271999909,622.0941271999909,622.0941271999909,622.0941271999909,622.0941271999909,622.0941271999909,622.0941271999909,622.0941271999909,622.0941271999909,622.0941271999909,622.0941271999909,622.0941271999909,622.0941271999909,622.0941271999909,624.075412199978,624.075412199978,624.075412199978,624.075412199978,624.075412199978,624.075412199978,624.075412199978,55,49,44,13,55,60,624.075412199978,625.6428169999854,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
50,20,43,56,0,97,97,97,,,,,,,,None,625.6428169999854,625.6428169999854,625.6428169999854,625.6428169999854,625.6428169999854,625.6428169999854,r,0.34803379999357276,626.0143946000026,626.0143946000026,626.0143946000026,626.0143946000026,626.0143946000026,626.0143946000026,626.3097485000035,628.0431989000062,628.0431989000062,628.0431989000062,628.0431989000062,628.0431989000062,628.0431989000062,628.0431989000062,628.0431989000062,628.0431989000062,628.0431989000062,628.0431989000062,628.0431989000062,628.0431989000062,628.0431989000062,630.0739994999894,630.0739994999894,630.0739994999894,630.0739994999894,630.0739994999894,630.0739994999894,630.0739994999894,50,56,43,20,56,60,630.0739994999894,632.0753052999789,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
