arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
26,62,54,53,0,9,9,9,,,,,,,,,,,None,132.31252219999442,132.31252219999442,132.31252219999442,132.31252219999442,132.31252219999442,132.31252219999442,i,0.5715259999851696,132.91257670000778,132.91257670000778,132.91257670000778,132.91257670000778,132.91257670000778,132.91257670000778,133.21280820001266,134.47859600000083,134.47859600000083,134.47859600000083,134.47859600000083,134.47859600000083,134.47859600000083,134.47859600000083,134.47859600000083,134.47859600000083,134.47859600000083,134.47859600000083,134.47859600000083,134.47859600000083,134.47859600000083,136.0435490999953,136.0435490999953,136.0435490999953,136.0435490999953,136.0435490999953,136.0435490999953,136.0435490999953,54,62,53,26,53,60,136.0435490999953,137.74480330001097,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
25,69,53,53,0,10,10,10,,,,,,,,,,,None,137.74480330001097,137.74480330001097,137.74480330001097,137.74480330001097,137.74480330001097,137.74480330001097,r,0.4930659999954514,138.26301610001246,138.26301610001246,138.26301610001246,138.26301610001246,138.26301610001246,138.26301610001246,138.56165300001157,140.3443901000137,140.3443901000137,140.3443901000137,140.3443901000137,140.3443901000137,140.3443901000137,140.3443901000137,140.3443901000137,140.3443901000137,140.3443901000137,140.3443901000137,140.3443901000137,140.3443901000137,140.3443901000137,142.42576499999268,142.42576499999268,142.42576499999268,142.42576499999268,142.42576499999268,142.42576499999268,142.42576499999268,53,69,53,25,69,60,142.42576499999268,144.39346680001472,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
28,51,50,62,0,11,11,11,,,,,,,,,,,None,144.39346680001472,144.39346680001472,144.39346680001472,144.39346680001472,144.39346680001472,144.39346680001472,r,0.5426606000110041,144.96066700000665,144.96066700000665,144.96066700000665,144.96066700000665,144.96066700000665,144.96066700000665,145.26030470000114,146.69307000000845,146.69307000000845,146.69307000000845,146.69307000000845,146.69307000000845,146.69307000000845,146.69307000000845,146.69307000000845,146.69307000000845,146.69307000000845,146.69307000000845,146.69307000000845,146.69307000000845,146.69307000000845,148.42510320001747,148.42510320001747,148.42510320001747,148.42510320001747,148.42510320001747,148.42510320001747,148.42510320001747,50,51,62,28,51,60,148.42510320001747,150.35955110000214,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
24,53,46,59,0,12,12,12,,,,,,,,,,,None,150.35955110000214,150.35955110000214,150.35955110000214,150.35955110000214,150.35955110000214,150.35955110000214,f,0.5104632000147831,150.89287609999883,150.89287609999883,150.89287609999883,150.89287609999883,150.89287609999883,150.89287609999883,151.17628460002015,152.84221220001928,152.84221220001928,152.84221220001928,152.84221220001928,152.84221220001928,152.84221220001928,152.82565579999937,152.84221220001928,152.84221220001928,152.84221220001928,152.84221220001928,152.84221220001928,152.84221220001928,152.84221220001928,154.7908001000178,154.7908001000178,154.7908001000178,154.7908001000178,154.7908001000178,154.7908001000178,154.7908001000178,46,53,59,24,46,60,154.7908001000178,156.75793550000526,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
23,48,52,54,0,13,13,13,,,,,,,,,,,None,156.75793550000526,156.75793550000526,156.75793550000526,156.75793550000526,156.75793550000526,156.75793550000526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,48,54,23,0,60,164.27194560001954,166.273025100003,158.2625154000125,158.2625154000125,158.2625154000125,158.2625154000125,158.2625154000125,158.2625154000125,158.2625154000125,164.27194560001954,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
36,47,52,50,0,14,14,14,,,,,,,,,,,None,166.273025100003,166.273025100003,166.273025100003,166.273025100003,166.273025100003,166.273025100003,j,0.4027854000160005,166.71898989999318,166.71898989999318,166.71898989999318,166.71898989999318,166.71898989999318,166.71898989999318,166.99023389999638,168.77269119999255,168.77269119999255,168.77269119999255,168.77269119999255,168.77269119999255,168.77269119999255,168.7396636000194,168.77269119999255,168.77269119999255,168.77269119999255,168.77269119999255,168.77269119999255,168.77269119999255,168.77269119999255,170.82100220001303,170.82100220001303,170.82100220001303,170.82100220001303,170.82100220001303,170.82100220001303,170.82100220001303,52,47,50,36,36,60,170.82100220001303,172.72215469999355,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
46,55,44,61,0,15,15,15,,,,,,,,,,,None,172.72215469999355,172.72215469999355,172.72215469999355,172.72215469999355,172.72215469999355,172.72215469999355,r,0.279479499993613,173.02293080001255,173.02293080001255,173.02293080001255,173.02293080001255,173.02293080001255,173.02293080001255,173.30572259999462,174.3724213000096,174.3724213000096,174.3724213000096,174.3724213000096,174.3724213000096,174.3724213000096,174.35532480000984,174.3724213000096,174.3724213000096,174.3724213000096,174.3724213000096,174.3724213000096,174.3724213000096,174.3724213000096,175.72012090001954,175.72012090001954,175.72012090001954,175.72012090001954,175.72012090001954,175.72012090001954,175.72012090001954,44,55,61,46,55,60,175.72012090001954,177.32088700000895,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
33,53,36,56,0,16,16,16,,,,,,,,,,,None,177.32088700000895,177.32088700000895,177.32088700000895,177.32088700000895,177.32088700000895,177.32088700000895,r,0.4136871000227984,177.7584208000044,177.7584208000044,177.7584208000044,177.7584208000044,177.7584208000044,177.7584208000044,178.05477089999476,179.15450989999226,179.15450989999226,179.15450989999226,179.15450989999226,179.15450989999226,179.15450989999226,179.13788520000526,179.15450989999226,179.15450989999226,179.15450989999226,179.15450989999226,179.15450989999226,179.15450989999226,179.15450989999226,180.53598360001342,180.53598360001342,180.53598360001342,180.53598360001342,180.53598360001342,180.53598360001342,180.53598360001342,36,53,56,33,53,60,180.53598360001342,182.18706759999623,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
36,52,41,58,0,17,17,17,,,,,,,,,,,None,182.18706759999623,182.18706759999623,182.18706759999623,182.18706759999623,182.18706759999623,182.18706759999623,i,0.4355394000012893,182.6538833999948,182.6538833999948,182.6538833999948,182.6538833999948,182.6538833999948,182.6538833999948,182.93755010000314,183.98704880001605,183.98704880001605,183.98704880001605,183.98704880001605,183.98704880001605,183.98704880001605,183.97054569999455,183.98704880001605,183.98704880001605,183.98704880001605,183.98704880001605,183.98704880001605,183.98704880001605,183.98704880001605,185.3182189000072,185.3182189000072,185.3182189000072,185.3182189000072,185.3182189000072,185.3182189000072,185.3182189000072,41,52,58,36,58,60,185.3182189000072,186.91937940000207,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
32,59,41,54,0,18,18,18,,,,,,,,,,,None,186.91937940000207,186.91937940000207,186.91937940000207,186.91937940000207,186.91937940000207,186.91937940000207,f,0.37480589997721836,187.32013770000776,187.32013770000776,187.32013770000776,187.32013770000776,187.32013770000776,187.32013770000776,187.60311570001068,188.9693702000077,188.9693702000077,188.9693702000077,188.9693702000077,188.9693702000077,188.9693702000077,188.95294350001495,188.9693702000077,188.9693702000077,188.9693702000077,188.9693702000077,188.9693702000077,188.9693702000077,188.9693702000077,190.617677000002,190.617677000002,190.617677000002,190.617677000002,190.617677000002,190.617677000002,190.617677000002,41,59,54,32,41,60,190.617677000002,192.31837300001644,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
43,59,48,48,0,19,19,19,,,,,,,,,,,None,192.31837300001644,192.31837300001644,192.31837300001644,192.31837300001644,192.31837300001644,192.31837300001644,r,0.25129220000235364,192.6053302999935,192.6053302999935,192.6053302999935,192.6053302999935,192.6053302999935,192.6053302999935,192.88580819999333,194.61860549999983,194.61860549999983,194.61860549999983,194.61860549999983,194.61860549999983,194.61860549999983,194.60219239999424,194.61860549999983,194.61860549999983,194.61860549999983,194.61860549999983,194.61860549999983,194.61860549999983,194.61860549999983,196.63287729999865,196.63287729999865,196.63287729999865,196.63287729999865,196.63287729999865,196.63287729999865,196.63287729999865,48,59,48,43,59,60,196.63287729999865,198.51737650000723,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
41,58,41,40,0,20,20,20,,,,,,,,,,,None,198.51737650000723,198.51737650000723,198.51737650000723,198.51737650000723,198.51737650000723,198.51737650000723,r,0.24114249998820014,198.78548130000127,198.78548130000127,198.78548130000127,198.78548130000127,198.78548130000127,198.78548130000127,199.06798870000057,200.0342352000007,200.0342352000007,200.0342352000007,200.0342352000007,200.0342352000007,200.0342352000007,200.0176291000098,200.0342352000007,200.0342352000007,200.0342352000007,200.0342352000007,200.0342352000007,200.0342352000007,200.0342352000007,201.28270290000364,201.28270290000364,201.28270290000364,201.28270290000364,201.28270290000364,201.28270290000364,201.28270290000364,41,58,40,41,58,60,201.28270290000364,202.98373150001862,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
37,56,40,55,0,21,21,21,,,,,,,,,,,None,202.98373150001862,202.98373150001862,202.98373150001862,202.98373150001862,202.98373150001862,202.98373150001862,r,0.5579151000129059,203.5679449000163,203.5679449000163,203.5679449000163,203.5679449000163,203.5679449000163,203.5679449000163,203.85024630001863,205.1996777000022,205.1996777000022,205.1996777000022,205.1996777000022,205.1996777000022,205.1996777000022,205.18321300001116,205.1996777000022,205.1996777000022,205.1996777000022,205.1996777000022,205.1996777000022,205.1996777000022,205.1996777000022,206.83183320000535,206.83183320000535,206.83183320000535,206.83183320000535,206.83183320000535,206.83183320000535,206.83183320000535,40,56,55,37,56,60,206.83183320000535,208.36556310000014,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
44,60,43,49,0,22,22,22,,,,,,,,,,,None,208.36556310000014,208.36556310000014,208.36556310000014,208.36556310000014,208.36556310000014,208.36556310000014,r,0.41793299998971634,208.82339170001796,208.82339170001796,208.82339170001796,208.82339170001796,208.82339170001796,208.82339170001796,209.09947220000322,210.46598130001803,210.46598130001803,210.46598130001803,210.46598130001803,210.46598130001803,210.46598130001803,210.43239770000218,210.46598130001803,210.46598130001803,210.46598130001803,210.46598130001803,210.46598130001803,210.46598130001803,210.46598130001803,212.09744680000586,212.09744680000586,212.09744680000586,212.09744680000586,212.09744680000586,212.09744680000586,212.09744680000586,43,60,49,44,60,60,212.09744680000586,214.0815181999933,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
32,59,47,48,0,23,23,23,,,,,,,,,,,None,214.0815181999933,214.0815181999933,214.0815181999933,214.0815181999933,214.0815181999933,214.0815181999933,r,0.3183761000109371,214.43197629999486,214.43197629999486,214.43197629999486,214.43197629999486,214.43197629999486,214.43197629999486,214.7151278000092,216.64784819999477,216.64784819999477,216.64784819999477,216.64784819999477,216.64784819999477,216.64784819999477,216.63144610001473,216.64784819999477,216.64784819999477,216.64784819999477,216.64784819999477,216.64784819999477,216.64784819999477,216.64784819999477,218.86247379999259,218.86247379999259,218.86247379999259,218.86247379999259,218.86247379999259,218.86247379999259,218.86247379999259,47,59,48,32,59,60,218.86247379999259,220.6133578000008,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
38,60,40,43,0,24,24,24,,,,,,,,,,,None,220.6133578000008,220.6133578000008,220.6133578000008,220.6133578000008,220.6133578000008,220.6133578000008,r,0.3232909000071231,220.9642601000087,220.9642601000087,220.9642601000087,220.9642601000087,220.9642601000087,220.9642601000087,221.24719069999992,223.16340670001227,223.16340670001227,223.16340670001227,223.16340670001227,223.16340670001227,223.16340670001227,223.14713160000974,223.16340670001227,223.16340670001227,223.16340670001227,223.16340670001227,223.16340670001227,223.16340670001227,223.16340670001227,225.3612769000174,225.3612769000174,225.3612769000174,225.3612769000174,225.3612769000174,225.3612769000174,225.3612769000174,40,60,43,38,60,60,225.3612769000174,226.87931280001067,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
35,54,31,53,0,25,25,25,,,,,,,,,,,None,226.87931280001067,226.87931280001067,226.87931280001067,226.87931280001067,226.87931280001067,226.87931280001067,r,0.3867954000015743,227.29610810001031,227.29610810001031,227.29610810001031,227.29610810001031,227.29610810001031,227.29610810001031,227.59644630001276,229.3958363000129,229.3958363000129,229.3958363000129,229.3958363000129,229.3958363000129,229.3958363000129,229.3958363000129,229.3958363000129,229.3958363000129,229.3958363000129,229.3958363000129,229.3958363000129,229.3958363000129,229.3958363000129,231.49386109999614,231.49386109999614,231.49386109999614,231.49386109999614,231.49386109999614,231.49386109999614,231.49386109999614,31,54,53,35,54,60,231.49386109999614,233.37847349999356,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
40,58,33,53,0,26,26,26,,,,,,,,,,,None,233.37847349999356,233.37847349999356,233.37847349999356,233.37847349999356,233.37847349999356,233.37847349999356,i,0.3538584999914747,233.7625854999933,233.7625854999933,233.7625854999933,233.7625854999933,233.7625854999933,233.7625854999933,234.06142129999353,235.64438830001745,235.64438830001745,235.64438830001745,235.64438830001745,235.64438830001745,235.64438830001745,235.62792080000509,235.64438830001745,235.64438830001745,235.64438830001745,235.64438830001745,235.64438830001745,235.64438830001745,235.64438830001745,237.50929079999332,237.50929079999332,237.50929079999332,237.50929079999332,237.50929079999332,237.50929079999332,237.50929079999332,33,58,53,40,53,60,237.50929079999332,239.3933313000016,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
38,59,46,47,0,27,27,27,,,,,,,,,,,None,239.3933313000016,239.3933313000016,239.3933313000016,239.3933313000016,239.3933313000016,239.3933313000016,f,0.2559400000027381,239.67739290001919,239.67739290001919,239.67739290001919,239.67739290001919,239.67739290001919,239.67739290001919,239.9605556000024,241.76010360001237,241.76010360001237,241.76010360001237,241.76010360001237,241.76010360001237,241.76010360001237,241.74359460000414,241.76010360001237,241.76010360001237,241.76010360001237,241.76010360001237,241.76010360001237,241.76010360001237,241.76010360001237,243.8412129000062,243.8412129000062,243.8412129000062,243.8412129000062,243.8412129000062,243.8412129000062,243.8412129000062,46,59,47,38,46,60,243.8412129000062,245.4092021000106,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
36,62,47,40,0,28,28,28,,,,,,,,,,,None,245.4092021000106,245.4092021000106,245.4092021000106,245.4092021000106,245.4092021000106,245.4092021000106,j,0.40827169999829493,245.8437741000089,245.8437741000089,245.8437741000089,245.8437741000089,245.8437741000089,245.8437741000089,246.14270769999712,248.1256507000071,248.1256507000071,248.1256507000071,248.1256507000071,248.1256507000071,248.1256507000071,248.1256507000071,248.1256507000071,248.1256507000071,248.1256507000071,248.1256507000071,248.1256507000071,248.1256507000071,248.1256507000071,250.40722950000782,250.40722950000782,250.40722950000782,250.40722950000782,250.40722950000782,250.40722950000782,250.40722950000782,47,62,40,36,36,60,250.40722950000782,252.22485349999624,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
30,56,43,46,0,29,29,29,,,,,,,,,,,None,252.22485349999624,252.22485349999624,252.22485349999624,252.22485349999624,252.22485349999624,252.22485349999624,r,0.2752762000018265,252.52559200001997,252.52559200001997,252.52559200001997,252.52559200001997,252.52559200001997,252.52559200001997,252.80830770000466,254.2244461000082,254.2244461000082,254.2244461000082,254.2244461000082,254.2244461000082,254.2244461000082,254.19125120001263,254.2244461000082,254.2244461000082,254.2244461000082,254.2244461000082,254.2244461000082,254.2244461000082,254.2244461000082,255.90579610000714,255.90579610000714,255.90579610000714,255.90579610000714,255.90579610000714,255.90579610000714,255.90579610000714,43,56,46,30,56,60,255.90579610000714,257.7405803000147,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
42,63,51,47,0,30,30,30,,,,,,,,,,,None,257.7405803000147,257.7405803000147,257.7405803000147,257.7405803000147,257.7405803000147,257.7405803000147,r,0.2787930999766104,258.04165020000073,258.04165020000073,258.04165020000073,258.04165020000073,258.04165020000073,258.04165020000073,258.32378649999737,260.00734360000934,260.00734360000934,260.00734360000934,260.00734360000934,260.00734360000934,260.00734360000934,259.9909881000058,260.00734360000934,260.00734360000934,260.00734360000934,260.00734360000934,260.00734360000934,260.00734360000934,260.00734360000934,261.9715087999939,261.9715087999939,261.9715087999939,261.9715087999939,261.9715087999939,261.9715087999939,261.9715087999939,51,63,47,42,63,60,261.9715087999939,263.62269310001284,,,,,,,,,,,,,,,,,,,,３４３,f,２２,2023-05-21_16h32.58.041,RL,2022.2.5,60.06211623813094,
