arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
13,53,51,38,0,32,32,32,,,,,,,,,,,None,237.3597879000008,237.3597879000008,237.3597879000008,237.3597879000008,237.3597879000008,237.3597879000008,j,0.2641510998364538,237.64555520005524,237.64555520005524,237.64555520005524,237.64555520005524,237.64555520005524,237.64555520005524,237.94350880011916,239.10994009999558,239.10994009999558,239.10994009999558,239.10994009999558,239.10994009999558,239.10994009999558,239.10994009999558,239.10994009999558,239.10994009999558,239.10994009999558,239.10994009999558,239.10994009999558,239.10994009999558,239.10994009999558,240.57461840007454,240.57461840007454,240.57461840007454,240.57461840007454,240.57461840007454,240.57461840007454,240.57461840007454,38,51,13,53,53,60,240.57461840007454,242.32594910007901,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
22,65,43,46,0,33,33,33,,,,,,,,,,,None,242.32594910007901,242.32594910007901,242.32594910007901,242.32594910007901,242.32594910007901,242.32594910007901,r,0.5517648998647928,242.9094475999009,242.9094475999009,242.9094475999009,242.9094475999009,242.9094475999009,242.9094475999009,243.20919129997492,244.7255237000063,244.7255237000063,244.7255237000063,244.7255237000063,244.7255237000063,244.7255237000063,244.7255237000063,244.7255237000063,244.7255237000063,244.7255237000063,244.7255237000063,244.7255237000063,244.7255237000063,244.7255237000063,246.54011399997398,246.54011399997398,246.54011399997398,246.54011399997398,246.54011399997398,246.54011399997398,246.54011399997398,46,43,22,65,43,60,246.54011399997398,248.17509289993905,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
15,65,39,42,0,34,34,34,,,,,,,,,,,None,248.17509289993905,248.17509289993905,248.17509289993905,248.17509289993905,248.17509289993905,248.17509289993905,j,0.3423564999829978,248.54194930009544,248.54194930009544,248.54194930009544,248.54194930009544,248.54194930009544,248.54194930009544,248.82510080002248,249.7412533001043,249.7412533001043,249.7412533001043,249.7412533001043,249.7412533001043,249.7412533001043,249.72493309993297,249.7412533001043,249.7412533001043,249.7412533001043,249.7412533001043,249.7412533001043,249.7412533001043,249.7412533001043,250.93983669998124,250.93983669998124,250.93983669998124,250.93983669998124,250.93983669998124,250.93983669998124,250.93983669998124,42,39,15,65,65,60,250.93983669998124,252.92383889993653,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
21,59,34,46,0,35,35,35,,,,,,,,,,,None,252.92383889993653,252.92383889993653,252.92383889993653,252.92383889993653,252.92383889993653,252.92383889993653,j,0.2451764999423176,253.19125090003945,253.19125090003945,253.19125090003945,253.19125090003945,253.19125090003945,253.19125090003945,253.4746358001139,254.72419940005057,254.72419940005057,254.72419940005057,254.72419940005057,254.72419940005057,254.72419940005057,254.70742260012776,254.72419940005057,254.72419940005057,254.72419940005057,254.72419940005057,254.72419940005057,254.72419940005057,254.72419940005057,256.2555633999873,256.2555633999873,256.2555633999873,256.2555633999873,256.2555633999873,256.2555633999873,256.2555633999873,46,34,21,59,59,60,256.2555633999873,258.02297549997456,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
17,63,43,40,0,36,36,36,,,,,,,,,,,None,258.02297549997456,258.02297549997456,258.02297549997456,258.02297549997456,258.02297549997456,258.02297549997456,j,0.2129448999185115,258.2567151999101,258.2567151999101,258.2567151999101,258.2567151999101,258.2567151999101,258.2567151999101,258.54042460001074,259.6397363001015,259.6397363001015,259.6397363001015,259.6397363001015,259.6397363001015,259.6397363001015,259.6231235000305,259.6397363001015,259.6397363001015,259.6397363001015,259.6397363001015,259.6397363001015,259.6397363001015,259.6397363001015,261.0214555999264,261.0214555999264,261.0214555999264,261.0214555999264,261.0214555999264,261.0214555999264,261.0214555999264,40,43,17,63,63,60,261.0214555999264,262.7387129999697,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
19,57,53,39,0,37,37,37,,,,,,,,,,,None,262.7387129999697,262.7387129999697,262.7387129999697,262.7387129999697,262.7387129999697,262.7387129999697,j,0.35904310015030205,263.1225735999178,263.1225735999178,263.1225735999178,263.1225735999178,263.1225735999178,263.1225735999178,263.42236130009405,264.55533799994737,264.55533799994737,264.55533799994737,264.55533799994737,264.55533799994737,264.55533799994737,264.55533799994737,264.55533799994737,264.55533799994737,264.55533799994737,264.55533799994737,264.55533799994737,264.55533799994737,264.55533799994737,265.9874440000858,265.9874440000858,265.9874440000858,265.9874440000858,265.9874440000858,265.9874440000858,265.9874440000858,39,53,19,57,57,60,265.9874440000858,267.93834310001694,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
21,59,45,42,0,38,38,38,,,,,,,,,,,None,267.93834310001694,267.93834310001694,267.93834310001694,267.93834310001694,267.93834310001694,267.93834310001694,j,0.2852328000590205,268.25806390005164,268.25806390005164,268.25806390005164,268.25806390005164,268.25806390005164,268.25806390005164,268.5385291001294,270.0212769000791,270.0212769000791,270.0212769000791,270.0212769000791,270.0212769000791,270.0212769000791,270.00434589991346,270.0212769000791,270.0212769000791,270.0212769000791,270.0212769000791,270.0212769000791,270.0212769000791,270.0212769000791,271.78571929992177,271.78571929992177,271.78571929992177,271.78571929992177,271.78571929992177,271.78571929992177,271.78571929992177,42,45,21,59,59,60,271.78571929992177,273.7038378000725,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
22,53,37,43,0,39,39,39,,,,,,,,,,,None,273.7038378000725,273.7038378000725,273.7038378000725,273.7038378000725,273.7038378000725,273.7038378000725,f,0.3919141998048872,274.12087220000103,274.12087220000103,274.12087220000103,274.12087220000103,274.12087220000103,274.12087220000103,274.40415799990296,276.3036307001021,276.3036307001021,276.3036307001021,276.3036307001021,276.3036307001021,276.3036307001021,276.2871926999651,276.3036307001021,276.3036307001021,276.3036307001021,276.3036307001021,276.3036307001021,276.3036307001021,276.3036307001021,278.48471449990757,278.48471449990757,278.48471449990757,278.48471449990757,278.48471449990757,278.48471449990757,278.48471449990757,43,37,22,53,43,60,278.48471449990757,280.1358717000112,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
26,56,38,52,0,40,40,40,,,,,,,,,,,None,280.1358717000112,280.1358717000112,280.1358717000112,280.1358717000112,280.1358717000112,280.1358717000112,j,0.29878790001384914,280.45275279995985,280.45275279995985,280.45275279995985,280.45275279995985,280.45275279995985,280.45275279995985,280.7530592000112,282.3523862999864,282.3523862999864,282.3523862999864,282.3523862999864,282.3523862999864,282.3523862999864,282.3523862999864,282.3523862999864,282.3523862999864,282.3523862999864,282.3523862999864,282.3523862999864,282.3523862999864,282.3523862999864,284.2501966001,284.2501966001,284.2501966001,284.2501966001,284.2501966001,284.2501966001,284.2501966001,52,38,26,56,56,60,284.2501966001,285.80122709996067,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
16,48,33,48,0,41,41,41,,,,,,,,,,,None,285.80122709996067,285.80122709996067,285.80122709996067,285.80122709996067,285.80122709996067,285.80122709996067,r,0.3365644000004977,286.1686442999635,286.1686442999635,286.1686442999635,286.1686442999635,286.1686442999635,286.1686442999635,286.4523223999422,288.1014725000132,288.1014725000132,288.1014725000132,288.1014725000132,288.1014725000132,288.1014725000132,288.08478270005435,288.1014725000132,288.1014725000132,288.1014725000132,288.1014725000132,288.1014725000132,288.1014725000132,288.1014725000132,290.03284260001965,290.03284260001965,290.03284260001965,290.03284260001965,290.03284260001965,290.03284260001965,290.03284260001965,48,33,16,48,33,60,290.03284260001965,291.63358130003326,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
26,55,37,48,0,42,42,42,,,,,,,,,,,None,291.63358130003326,291.63358130003326,291.63358130003326,291.63358130003326,291.63358130003326,291.63358130003326,i,0.2656658000778407,291.9174977000803,291.9174977000803,291.9174977000803,291.9174977000803,291.9174977000803,291.9174977000803,292.20052960002795,293.90035040001385,293.90035040001385,293.90035040001385,293.90035040001385,293.90035040001385,293.90035040001385,293.8837931000162,293.90035040001385,293.90035040001385,293.90035040001385,293.90035040001385,293.90035040001385,293.90035040001385,293.90035040001385,295.8815911000129,295.8815911000129,295.8815911000129,295.8815911000129,295.8815911000129,295.8815911000129,295.8815911000129,48,37,26,55,26,60,295.8815911000129,297.69976889993995,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
26,48,45,54,0,43,43,43,,,,,,,,,,,None,297.69976889993995,297.69976889993995,297.69976889993995,297.69976889993995,297.69976889993995,297.69976889993995,j,0.3745158000383526,298.10091480007395,298.10091480007395,298.10091480007395,298.10091480007395,298.10091480007395,298.10091480007395,298.3834299000446,300.0492680000607,300.0492680000607,300.0492680000607,300.0492680000607,300.0492680000607,300.0492680000607,300.03298639995046,300.0492680000607,300.0492680000607,300.0492680000607,300.0492680000607,300.0492680000607,300.0492680000607,300.0492680000607,301.99713109992445,301.99713109992445,301.99713109992445,301.99713109992445,301.99713109992445,301.99713109992445,301.99713109992445,54,45,26,48,48,60,301.99713109992445,303.88172929990105,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
27,48,39,44,0,44,44,44,,,,,,,,,,,None,303.88172929990105,303.88172929990105,303.88172929990105,303.88172929990105,303.88172929990105,303.88172929990105,f,0.3121066999156028,304.2160734999925,304.2160734999925,304.2160734999925,304.2160734999925,304.2160734999925,304.2160734999925,304.51529860007577,305.8650605001021,305.8650605001021,305.8650605001021,305.8650605001021,305.8650605001021,305.8650605001021,305.8650605001021,305.8650605001021,305.8650605001021,305.8650605001021,305.8650605001021,305.8650605001021,305.8650605001021,305.8650605001021,307.5131954001263,307.5131954001263,307.5131954001263,307.5131954001263,307.5131954001263,307.5131954001263,307.5131954001263,44,39,27,48,44,60,307.5131954001263,309.3641862999648,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
26,52,34,45,0,45,45,45,,,,,,,,,,,None,309.3641862999648,309.3641862999648,309.3641862999648,309.3641862999648,309.3641862999648,309.3641862999648,r,0.24990370008163154,309.63134309998713,309.63134309998713,309.63134309998713,309.63134309998713,309.63134309998713,309.63134309998713,309.9143568999134,311.3144588000141,311.3144588000141,311.3144588000141,311.3144588000141,311.3144588000141,311.3144588000141,311.297656300012,311.3144588000141,311.3144588000141,311.3144588000141,311.3144588000141,311.3144588000141,311.3144588000141,311.3144588000141,312.9957530000247,312.9957530000247,312.9957530000247,312.9957530000247,312.9957530000247,312.9957530000247,312.9957530000247,45,34,26,52,34,60,312.9957530000247,314.7632126000244,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
23,42,37,50,0,46,46,46,,,,,,,,,,,None,314.7632126000244,314.7632126000244,314.7632126000244,314.7632126000244,314.7632126000244,314.7632126000244,j,0.3715864000841975,315.1645355001092,315.1645355001092,315.1645355001092,315.1645355001092,315.1645355001092,315.1645355001092,315.4467899000738,316.74646389996633,316.74646389996633,316.74646389996633,316.74646389996633,316.74646389996633,316.74646389996633,316.7302139000967,316.74646389996633,316.74646389996633,316.74646389996633,316.74646389996633,316.74646389996633,316.74646389996633,316.74646389996633,318.3280511999037,318.3280511999037,318.3280511999037,318.3280511999037,318.3280511999037,318.3280511999037,318.3280511999037,50,37,23,42,42,60,318.3280511999037,319.9125679000281,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
26,48,39,45,0,47,47,47,,,,,,,,,,,None,319.9125679000281,319.9125679000281,319.9125679000281,319.9125679000281,319.9125679000281,319.9125679000281,i,0.29984600003808737,320.2298773000948,320.2298773000948,320.2298773000948,320.2298773000948,320.2298773000948,320.2298773000948,320.5295740000438,322.0121919999365,322.0121919999365,322.0121919999365,322.0121919999365,322.0121919999365,322.0121919999365,322.0121919999365,322.0121919999365,322.0121919999365,322.0121919999365,322.0121919999365,322.0121919999365,322.0121919999365,322.0121919999365,323.7931770000141,323.7931770000141,323.7931770000141,323.7931770000141,323.7931770000141,323.7931770000141,323.7931770000141,45,39,26,48,26,60,323.7931770000141,325.46149730007164,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
23,48,42,45,0,48,48,48,,,,,,,,,,,None,325.46149730007164,325.46149730007164,325.46149730007164,325.46149730007164,325.46149730007164,325.46149730007164,f,0.3132867000531405,325.7950538001023,325.7950538001023,325.7950538001023,325.7950538001023,325.7950538001023,325.7950538001023,326.0785650999751,326.9283054000698,326.9283054000698,326.9283054000698,326.9283054000698,326.9283054000698,326.9283054000698,326.9115136999171,326.9283054000698,326.9283054000698,326.9283054000698,326.9283054000698,326.9283054000698,326.9283054000698,326.9283054000698,328.0597045000177,328.0597045000177,328.0597045000177,328.0597045000177,328.0597045000177,328.0597045000177,328.0597045000177,45,42,23,48,45,60,328.0597045000177,329.7937418001238,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
21,48,40,46,0,49,49,49,,,,,,,,,,,None,329.7937418001238,329.7937418001238,329.7937418001238,329.7937418001238,329.7937418001238,329.7937418001238,f,0.26374419988133013,330.07779160002246,330.07779160002246,330.07779160002246,330.07779160002246,330.07779160002246,330.07779160002246,330.3608794999309,331.3605567999184,331.3605567999184,331.3605567999184,331.3605567999184,331.3605567999184,331.3605567999184,331.34406320005655,331.3605567999184,331.3605567999184,331.3605567999184,331.3605567999184,331.3605567999184,331.3605567999184,331.3605567999184,332.64194100000896,332.64194100000896,332.64194100000896,332.64194100000896,332.64194100000896,332.64194100000896,332.64194100000896,46,40,21,48,46,60,332.64194100000896,334.52616100013256,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
24,43,48,41,0,50,50,50,,,,,,,,,,,None,334.52616100013256,334.52616100013256,334.52616100013256,334.52616100013256,334.52616100013256,334.52616100013256,j,0.37928710016421974,334.9312803999055,334.9312803999055,334.9312803999055,334.9312803999055,334.9312803999055,334.9312803999055,335.22663430008106,336.46013840008527,336.46013840008527,336.46013840008527,336.46013840008527,336.46013840008527,336.46013840008527,336.44338100007735,336.46013840008527,336.46013840008527,336.46013840008527,336.46013840008527,336.46013840008527,336.46013840008527,336.46013840008527,337.9745793999173,337.9745793999173,337.9745793999173,337.9745793999173,337.9745793999173,337.9745793999173,337.9745793999173,41,48,24,43,43,60,337.9745793999173,339.5089924999047,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
35,50,46,43,0,51,51,51,,,,,,,,,,,None,339.5089924999047,339.5089924999047,339.5089924999047,339.5089924999047,339.5089924999047,339.5089924999047,j,0.6232583001255989,340.1606942000799,340.1606942000799,340.1606942000799,340.1606942000799,340.1606942000799,340.1606942000799,340.4424948999658,341.52587720006704,341.52587720006704,341.52587720006704,341.52587720006704,341.52587720006704,341.52587720006704,341.5090729999356,341.52587720006704,341.52587720006704,341.52587720006704,341.52587720006704,341.52587720006704,341.52587720006704,341.52587720006704,342.8906239999924,342.8906239999924,342.8906239999924,342.8906239999924,342.8906239999924,342.8906239999924,342.8906239999924,43,46,35,50,50,60,342.8906239999924,344.5581086999737,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
33,51,50,36,0,52,52,52,,,,,,,,,,,None,344.5581086999737,344.5581086999737,344.5581086999737,344.5581086999737,344.5581086999737,344.5581086999737,j,0.3300522000063211,344.9084473999683,344.9084473999683,344.9084473999683,344.9084473999683,344.9084473999683,344.9084473999683,345.1914097000845,346.14119100011885,346.14119100011885,346.14119100011885,346.14119100011885,346.14119100011885,346.14119100011885,346.1247376999818,346.14119100011885,346.14119100011885,346.14119100011885,346.14119100011885,346.14119100011885,346.14119100011885,346.14119100011885,347.37319909990765,347.37319909990765,347.37319909990765,347.37319909990765,347.37319909990765,347.37319909990765,347.37319909990765,36,50,33,51,51,60,347.37319909990765,349.0409935999196,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
22,48,53,41,0,53,53,53,,,,,,,,,,,None,349.0409935999196,349.0409935999196,349.0409935999196,349.0409935999196,349.0409935999196,349.0409935999196,j,0.35998410009779036,349.4260056000203,349.4260056000203,349.4260056000203,349.4260056000203,349.4260056000203,349.4260056000203,349.7242247001268,351.0741020999849,351.0741020999849,351.0741020999849,351.0741020999849,351.0741020999849,351.0741020999849,351.0741020999849,351.0741020999849,351.0741020999849,351.0741020999849,351.0741020999849,351.0741020999849,351.0741020999849,351.0741020999849,352.721933899913,352.721933899913,352.721933899913,352.721933899913,352.721933899913,352.721933899913,352.721933899913,41,53,22,48,48,60,352.721933899913,354.3227601000108,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
26,41,54,37,0,54,54,54,,,,,,,,,,,None,354.3227601000108,354.3227601000108,354.3227601000108,354.3227601000108,354.3227601000108,354.3227601000108,j,0.3903656001202762,354.7443518000655,354.7443518000655,354.7443518000655,354.7443518000655,354.7443518000655,354.7443518000655,355.0398393999785,356.03991720010526,356.03991720010526,356.03991720010526,356.03991720010526,356.03991720010526,356.03991720010526,356.03991720010526,356.03991720010526,356.03991720010526,356.03991720010526,356.03991720010526,356.03991720010526,356.03991720010526,356.03991720010526,357.33751569991,357.33751569991,357.33751569991,357.33751569991,357.33751569991,357.33751569991,357.33751569991,37,54,26,41,41,60,357.33751569991,359.07181350002065,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
23,36,55,43,0,55,55,55,,,,,,,,,,,None,359.07181350002065,359.07181350002065,359.07181350002065,359.07181350002065,359.07181350002065,359.07181350002065,i,0.4233756000176072,359.53256110008806,359.53256110008806,359.53256110008806,359.53256110008806,359.53256110008806,359.53256110008806,359.80571170011535,361.7051907000132,361.7051907000132,361.7051907000132,361.7051907000132,361.7051907000132,361.7051907000132,361.68851440004073,361.7051907000132,361.7051907000132,361.7051907000132,361.7051907000132,361.7051907000132,361.7051907000132,361.7051907000132,363.8867015000433,363.8867015000433,363.8867015000433,363.8867015000433,363.8867015000433,363.8867015000433,363.8867015000433,43,55,23,36,23,60,363.8867015000433,365.85442700004205,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
25,36,55,40,0,56,56,56,,,,,,,,,,,None,365.85442700004205,365.85442700004205,365.85442700004205,365.85442700004205,365.85442700004205,365.85442700004205,f,0.4209486998151988,366.3049983000383,366.3049983000383,366.3049983000383,366.3049983000383,366.3049983000383,366.3049983000383,366.5877145000268,368.10415020002984,368.10415020002984,368.10415020002984,368.10415020002984,368.10415020002984,368.10415020002984,368.08745250012726,368.10415020002984,368.10415020002984,368.10415020002984,368.10415020002984,368.10415020002984,368.10415020002984,368.10415020002984,369.90210300008766,369.90210300008766,369.90210300008766,369.90210300008766,369.90210300008766,369.90210300008766,369.90210300008766,40,55,25,36,40,60,369.90210300008766,371.436680899933,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
10,41,58,55,0,57,57,57,,,,,,,,,,,None,371.436680899933,371.436680899933,371.436680899933,371.436680899933,371.436680899933,371.436680899933,r,0.3719622998032719,371.83831920009106,371.83831920009106,371.83831920009106,371.83831920009106,371.83831920009106,371.83831920009106,372.12038629991,374.11306299990974,374.11306299990974,374.11306299990974,374.11306299990974,374.11306299990974,374.11306299990974,374.053167300066,374.11306299990974,374.11306299990974,374.11306299990974,374.11306299990974,374.11306299990974,374.11306299990974,374.11306299990974,376.35129670007154,376.35129670007154,376.35129670007154,376.35129670007154,376.35129670007154,376.35129670007154,376.35129670007154,55,58,10,41,58,60,376.35129670007154,378.3021466000937,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
13,50,53,46,0,58,58,58,,,,,,,,,,,None,378.3021466000937,378.3021466000937,378.3021466000937,378.3021466000937,378.3021466000937,378.3021466000937,r,0.21757979993708432,378.5531228999607,378.5531228999607,378.5531228999607,378.5531228999607,378.5531228999607,378.5531228999607,378.8358833999373,380.7522100000642,380.7522100000642,380.7522100000642,380.7522100000642,380.7522100000642,380.7522100000642,380.73542369995266,380.7522100000642,380.7522100000642,380.7522100000642,380.7522100000642,380.7522100000642,380.7522100000642,380.7522100000642,382.9498018999584,382.9498018999584,382.9498018999584,382.9498018999584,382.9498018999584,382.9498018999584,382.9498018999584,46,53,13,50,53,60,382.9498018999584,384.71754990005866,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
25,50,63,32,0,59,59,59,,,,,,,,,,,None,384.71754990005866,384.71754990005866,384.71754990005866,384.71754990005866,384.71754990005866,384.71754990005866,r,0.20015849987976253,384.95720740011893,384.95720740011893,384.95720740011893,384.95720740011893,384.95720740011893,384.95720740011893,385.23449719999917,387.08425460010767,387.08425460010767,387.08425460010767,387.08425460010767,387.08425460010767,387.08425460010767,387.0678399000317,387.08425460010767,387.08425460010767,387.08425460010767,387.08425460010767,387.08425460010767,387.08425460010767,387.08425460010767,389.21530029992573,389.21530029992573,389.21530029992573,389.21530029992573,389.21530029992573,389.21530029992573,389.21530029992573,32,63,25,50,63,60,389.21530029992573,391.2000110000372,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
6,48,71,41,0,60,60,60,,,,,,,,,,,None,391.2000110000372,391.2000110000372,391.2000110000372,391.2000110000372,391.2000110000372,391.2000110000372,r,0.25817400007508695,391.48356280010194,391.48356280010194,391.48356280010194,391.48356280010194,391.48356280010194,391.48356280010194,391.76697520003654,393.6831920000259,393.6831920000259,393.6831920000259,393.6831920000259,393.6831920000259,393.6831920000259,393.6664337001275,393.6831920000259,393.6831920000259,393.6831920000259,393.6831920000259,393.6831920000259,393.6831920000259,393.6831920000259,395.8808303999249,395.8808303999249,395.8808303999249,395.8808303999249,395.8808303999249,395.8808303999249,395.8808303999249,41,71,6,48,71,60,395.8808303999249,397.3990354000125,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
19,53,63,39,0,61,61,61,,,,,,,,,,,None,397.3990354000125,397.3990354000125,397.3990354000125,397.3990354000125,397.3990354000125,397.3990354000125,r,0.28800499998033047,397.71604750002734,397.71604750002734,397.71604750002734,397.71604750002734,397.71604750002734,397.71604750002734,397.998947000131,398.9657509000972,398.9657509000972,398.9657509000972,398.9657509000972,398.9657509000972,398.9657509000972,398.9490235999692,398.9657509000972,398.9657509000972,398.9657509000972,398.9657509000972,398.9657509000972,398.9657509000972,398.9657509000972,400.2135525001213,400.2135525001213,400.2135525001213,400.2135525001213,400.2135525001213,400.2135525001213,400.2135525001213,39,63,19,53,63,60,400.2135525001213,402.0146866000723,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
14,41,68,32,0,62,62,62,,,,,,,,,,,None,402.0146866000723,402.0146866000723,402.0146866000723,402.0146866000723,402.0146866000723,402.0146866000723,r,0.365322700003162,402.39925389993005,402.39925389993005,402.39925389993005,402.39925389993005,402.39925389993005,402.39925389993005,402.6981810000725,403.69798890012316,403.69798890012316,403.69798890012316,403.69798890012316,403.69798890012316,403.69798890012316,403.69798890012316,403.69798890012316,403.69798890012316,403.69798890012316,403.69798890012316,403.69798890012316,403.69798890012316,403.69798890012316,404.9959766000975,404.9959766000975,404.9959766000975,404.9959766000975,404.9959766000975,404.9959766000975,404.9959766000975,32,68,14,41,68,60,404.9959766000975,406.9637861000374,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
19,39,62,41,0,63,63,63,,,,,,,,,,,None,406.9637861000374,406.9637861000374,406.9637861000374,406.9637861000374,406.9637861000374,406.9637861000374,r,0.29846309986896813,407.2813693000935,407.2813693000935,407.2813693000935,407.2813693000935,407.2813693000935,407.2813693000935,407.5806859000586,408.61428970005363,408.61428970005363,408.61428970005363,408.61428970005363,408.61428970005363,408.61428970005363,408.61428970005363,408.61428970005363,408.61428970005363,408.61428970005363,408.61428970005363,408.61428970005363,408.61428970005363,408.61428970005363,409.94534189999104,409.94534189999104,409.94534189999104,409.94534189999104,409.94534189999104,409.94534189999104,409.94534189999104,41,62,19,39,62,60,409.94534189999104,411.94611370004714,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
22,36,72,47,0,64,64,64,,,,,,,,,,,None,411.94611370004714,411.94611370004714,411.94611370004714,411.94611370004714,411.94611370004714,411.94611370004714,r,0.3450837000273168,412.3150341999717,412.3150341999717,412.3150341999717,412.3150341999717,412.3150341999717,412.3150341999717,412.6135124999564,413.77947920002043,413.77947920002043,413.77947920002043,413.77947920002043,413.77947920002043,413.77947920002043,413.77947920002043,413.77947920002043,413.77947920002043,413.77947920002043,413.77947920002043,413.77947920002043,413.77947920002043,413.77947920002043,415.24414970004,415.24414970004,415.24414970004,415.24414970004,415.24414970004,415.24414970004,415.24414970004,47,72,22,36,72,60,415.24414970004,417.1951786999125,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
21,39,61,48,0,65,65,65,,,,,,,,,,,None,417.1951786999125,417.1951786999125,417.1951786999125,417.1951786999125,417.1951786999125,417.1951786999125,r,0.2726795000489801,417.49723000009544,417.49723000009544,417.49723000009544,417.49723000009544,417.49723000009544,417.49723000009544,417.79566709999926,419.7120713999029,419.7120713999029,419.7120713999029,419.7120713999029,419.7120713999029,419.7120713999029,419.69559730007313,419.7120713999029,419.7120713999029,419.7120713999029,419.7120713999029,419.7120713999029,419.7120713999029,419.7120713999029,421.91000190004706,421.91000190004706,421.91000190004706,421.91000190004706,421.91000190004706,421.91000190004706,421.91000190004706,48,61,21,39,61,60,421.91000190004706,423.7608429000247,,,,,,,,,,,００７,f,1９,2023-05-13_16h32.35.924,RL,2022.2.5,59.82045484285291,
