arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
37,44,71,53,0,64,64,64,,,,,,,,,,,None,376.13862020000033,376.13862020000033,376.13862020000033,376.13862020000033,376.13862020000033,376.13862020000033,r,0.32978559999992285,376.4893030000003,376.4893030000003,376.4893030000003,376.4893030000003,376.4893030000003,376.4893030000003,376.7888363000002,378.6385196000001,378.6385196000001,378.6385196000001,378.6385196000001,378.6385196000001,378.6385196000001,378.6385196000001,378.6385196000001,378.6385196000001,378.6385196000001,378.6385196000001,378.6385196000001,378.6385196000001,378.6385196000001,380.78675440000006,380.78675440000006,380.78675440000006,380.78675440000006,380.78675440000006,380.78675440000006,380.78675440000006,37,53,44,71,53,60,380.78675440000006,382.2876907,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
38,54,67,58,0,65,65,65,,,,,,,,,,,None,382.2876907,382.2876907,382.2876907,382.2876907,382.2876907,382.2876907,j,0.29686470000069676,382.60487770000054,382.60487770000054,382.60487770000054,382.60487770000054,382.60487770000054,382.60487770000054,382.88794959999996,384.0374846000004,384.05423580000024,384.05423580000024,384.05423580000024,384.05423580000024,384.05423580000024,384.05423580000024,384.05423580000024,384.05423580000024,384.05423580000024,384.05423580000024,384.05423580000024,384.05423580000024,384.05423580000024,385.50219670000024,385.50219670000024,385.50219670000024,385.50219670000024,385.50219670000024,385.50219670000024,385.50219670000024,38,58,54,67,67,60,385.50219670000024,387.50369880000017,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
44,53,68,62,0,66,66,66,,,,,,,,,,,None,387.50369880000017,387.50369880000017,387.50369880000017,387.50369880000017,387.50369880000017,387.50369880000017,j,0.26440439999987575,387.78998370000045,387.78998370000045,387.78998370000045,387.78998370000045,387.78998370000045,387.78998370000045,388.0706786999999,389.18663389999983,389.2031815999999,389.2031815999999,389.2031815999999,389.2031815999999,389.2031815999999,389.2031815999999,389.2031815999999,389.2031815999999,389.2031815999999,389.2031815999999,389.2031815999999,389.2031815999999,389.2031815999999,390.6180180000001,390.6180180000001,390.6180180000001,390.6180180000001,390.6180180000001,390.6180180000001,390.6180180000001,44,62,53,68,68,60,390.6180180000001,392.5526356999999,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
35,52,63,60,0,67,67,67,,,,,,,,,,,None,392.5526356999999,392.5526356999999,392.5526356999999,392.5526356999999,392.5526356999999,392.5526356999999,j,0.2790250999996715,392.8530885,392.8530885,392.8530885,392.8530885,392.8530885,392.8530885,393.13640399999986,394.0358078999998,394.05249509999976,394.05249509999976,394.05249509999976,394.05249509999976,394.05249509999976,394.05249509999976,394.05249509999976,394.05249509999976,394.05249509999976,394.05249509999976,394.05249509999976,394.05249509999976,394.05249509999976,395.2507374000006,395.2507374000006,395.2507374000006,395.2507374000006,395.2507374000006,395.2507374000006,395.2507374000006,35,60,52,63,63,60,395.2507374000006,397.1517657000004,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
36,41,60,52,0,68,68,68,,,,,,,,,,,None,397.1517657000004,397.1517657000004,397.1517657000004,397.1517657000004,397.1517657000004,397.1517657000004,r,0.29341980000026524,397.4690867999998,397.4690867999998,397.4690867999998,397.4690867999998,397.4690867999998,397.4690867999998,397.75229949999994,399.6187845000004,399.6349815000003,399.6349815000003,399.6349815000003,399.6349815000003,399.6349815000003,399.6349815000003,399.6349815000003,399.6349815000003,399.6349815000003,399.6349815000003,399.6349815000003,399.6349815000003,399.6349815000003,401.79983489999995,401.79983489999995,401.79983489999995,401.79983489999995,401.79983489999995,401.79983489999995,401.79983489999995,36,52,41,60,52,60,401.79983489999995,403.3672443000005,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
37,42,63,67,0,69,69,69,,,,,,,,,,,None,403.3672443000005,403.3672443000005,403.3672443000005,403.3672443000005,403.3672443000005,403.3672443000005,j,0.258560999999645,403.6523351000005,403.6523351000005,403.6523351000005,403.6523351000005,403.6523351000005,403.6523351000005,403.9343712,404.9676506000005,404.9840404000006,404.9840404000006,404.9840404000006,404.9840404000006,404.9840404000006,404.9840404000006,404.9840404000006,404.9840404000006,404.9840404000006,404.9840404000006,404.9840404000006,404.9840404000006,404.9840404000006,406.3153299000005,406.3153299000005,406.3153299000005,406.3153299000005,406.3153299000005,406.3153299000005,406.3153299000005,37,67,42,63,63,60,406.3153299000005,408.2662968000004,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
40,47,64,54,0,70,70,70,,,,,,,,,,,None,408.2662968000004,408.2662968000004,408.2662968000004,408.2662968000004,408.2662968000004,408.2662968000004,j,0.2400095999992118,408.5337586000005,408.5337586000005,408.5337586000005,408.5337586000005,408.5337586000005,408.5337586000005,408.81686230000014,410.3998173,410.41651009999987,410.41651009999987,410.41651009999987,410.41651009999987,410.41651009999987,410.41651009999987,410.41651009999987,410.41651009999987,410.41651009999987,410.41651009999987,410.41651009999987,410.41651009999987,410.41651009999987,412.2974681000005,412.2974681000005,412.2974681000005,412.2974681000005,412.2974681000005,412.2974681000005,412.2974681000005,40,54,47,64,64,60,412.2974681000005,414.04871189999994,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
51,57,56,50,0,71,71,71,,,,,,,,,,,None,414.04871189999994,414.04871189999994,414.04871189999994,414.04871189999994,414.04871189999994,414.04871189999994,j,0.232816400000047,414.3020424000006,414.3020424000006,414.3020424000006,414.3020424000006,414.3020424000006,414.3020424000006,414.58273139999983,416.0151556999999,416.0319215999998,416.0319215999998,416.0319215999998,416.0319215999998,416.0319215999998,416.0319215999998,416.0319215999998,416.0319215999998,416.0319215999998,416.0319215999998,416.0319215999998,416.0319215999998,416.0319215999998,417.7637190000005,417.7637190000005,417.7637190000005,417.7637190000005,417.7637190000005,417.7637190000005,417.7637190000005,51,50,57,56,56,60,417.7637190000005,419.59751420000066,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
38,52,55,50,0,72,72,72,,,,,,,,,,,None,419.59751420000066,419.59751420000066,419.59751420000066,419.59751420000066,419.59751420000066,419.59751420000066,r,0.28733660000034433,419.91961210000045,419.91961210000045,419.91961210000045,419.91961210000045,419.91961210000045,419.91961210000045,420.2147945000006,421.26450170000044,421.26450170000044,421.26450170000044,421.26450170000044,421.26450170000044,421.26450170000044,421.26450170000044,421.26450170000044,421.26450170000044,421.26450170000044,421.26450170000044,421.26450170000044,421.26450170000044,421.26450170000044,422.61293040000055,422.61293040000055,422.61293040000055,422.61293040000055,422.61293040000055,422.61293040000055,422.61293040000055,38,50,52,55,50,60,422.61293040000055,424.39716150000004,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
42,42,56,49,0,73,73,73,,,,,,,,,,,None,424.39716150000004,424.39716150000004,424.39716150000004,424.39716150000004,424.39716150000004,424.39716150000004,j,0.24545930000022054,424.6647498000002,424.6647498000002,424.6647498000002,424.6647498000002,424.6647498000002,424.6647498000002,424.96404859999984,426.8469154000004,426.8469154000004,426.8469154000004,426.8469154000004,426.8469154000004,426.8469154000004,426.8469154000004,426.8469154000004,426.8469154000004,426.8469154000004,426.8469154000004,426.8469154000004,426.8469154000004,426.8469154000004,429.02766969999993,429.02766969999993,429.02766969999993,429.02766969999993,429.02766969999993,429.02766969999993,429.02766969999993,42,49,42,56,56,60,429.02766969999993,430.6460969,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
41,51,46,54,0,74,74,74,,,,,,,,,,,None,430.6460969,430.6460969,430.6460969,430.6460969,430.6460969,430.6460969,j,0.35506859999986773,431.0296294999998,431.0296294999998,431.0296294999998,431.0296294999998,431.0296294999998,431.0296294999998,431.3125140000002,432.59596500000043,432.61228329999994,432.61228329999994,432.61228329999994,432.61228329999994,432.61228329999994,432.61228329999994,432.61228329999994,432.61228329999994,432.61228329999994,432.61228329999994,432.61228329999994,432.61228329999994,432.61228329999994,434.19398790000014,434.19398790000014,434.19398790000014,434.19398790000014,434.19398790000014,434.19398790000014,434.19398790000014,41,54,51,46,46,60,434.19398790000014,436.1604156000003,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
37,47,68,55,0,75,75,75,,,,,,,,,,,q,449.65945530000045,449.65945530000045,449.65945530000045,449.65945530000045,449.65945530000045,449.65945530000045,r,1.4289840000001277,451.1130441000005,451.1130441000005,451.1130441000005,451.1130441000005,451.1130441000005,451.1130441000005,451.39223310000034,452.2094543000003,452.22606820000055,452.22606820000055,452.22606820000055,452.22606820000055,452.22606820000055,452.22606820000055,452.22606820000055,452.22606820000055,452.22606820000055,452.22606820000055,452.22606820000055,452.22606820000055,452.22606820000055,453.3407293999999,453.3407293999999,453.3407293999999,453.3407293999999,453.3407293999999,453.3407293999999,453.3407293999999,37,55,47,68,55,60,453.3407293999999,455.2583897000004,436.1604156000003,436.1604156000003,8.455008500000076,444.6442398999998,444.6442398999998,449.65945530000045,449.65945530000045,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
35,56,45,52,0,76,76,76,,,,,,,,,,,None,455.2583897000004,455.2583897000004,455.2583897000004,455.2583897000004,455.2583897000004,455.2583897000004,f,0.2329263000001447,455.51280490000045,455.51280490000045,455.51280490000045,455.51280490000045,455.51280490000045,455.51280490000045,455.8087026000003,457.7751158000001,457.7751158000001,457.7751158000001,457.7751158000001,457.7751158000001,457.7751158000001,457.7751158000001,457.7751158000001,457.7751158000001,457.7751158000001,457.7751158000001,457.7751158000001,457.7751158000001,457.7751158000001,460.0394524000003,460.0394524000003,460.0394524000003,460.0394524000003,460.0394524000003,460.0394524000003,460.0394524000003,35,52,56,45,35,60,460.0394524000003,461.87369300000046,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
34,52,54,52,0,77,77,77,,,,,,,,,,,None,461.87369300000046,461.87369300000046,461.87369300000046,461.87369300000046,461.87369300000046,461.87369300000046,i,0.4266245999997409,462.32405670000026,462.32405670000026,462.32405670000026,462.32405670000026,462.32405670000026,462.32405670000026,462.60762350000005,464.5404408000004,464.5569611000001,464.5569611000001,464.5569611000001,464.5569611000001,464.5569611000001,464.5569611000001,464.5569611000001,464.5569611000001,464.5569611000001,464.5569611000001,464.5569611000001,464.5569611000001,464.5569611000001,466.78807850000067,466.78807850000067,466.78807850000067,466.78807850000067,466.78807850000067,466.78807850000067,466.78807850000067,34,52,52,54,52,60,466.78807850000067,468.3724744000001,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
31,52,66,47,0,78,78,78,,,,,,,,,,,None,468.3724744000001,468.3724744000001,468.3724744000001,468.3724744000001,468.3724744000001,468.3724744000001,j,0.2404240000005302,468.64433760000065,468.64433760000065,468.64433760000065,468.64433760000065,468.64433760000065,468.64433760000065,468.93945429999985,470.35593789999984,470.35593789999984,470.35593789999984,470.35593789999984,470.35593789999984,470.35593789999984,470.35593789999984,470.35593789999984,470.35593789999984,470.35593789999984,470.35593789999984,470.35593789999984,470.35593789999984,470.35593789999984,472.07047670000065,472.07047670000065,472.07047670000065,472.07047670000065,472.07047670000065,472.07047670000065,472.07047670000065,31,47,52,66,66,60,472.07047670000065,473.6552582000004,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
29,50,62,49,0,79,79,79,,,,,,,,,,,None,473.6552582000004,473.6552582000004,473.6552582000004,473.6552582000004,473.6552582000004,473.6552582000004,j,0.35414120000041294,474.0388708999999,474.0388708999999,474.0388708999999,474.0388708999999,474.0388708999999,474.0388708999999,474.3221564000005,475.9218642000005,475.9383349,475.9383349,475.9383349,475.9383349,475.9383349,475.9383349,475.9383349,475.9383349,475.9383349,475.9383349,475.9383349,475.9383349,475.9383349,477.83677570000054,477.83677570000054,477.83677570000054,477.83677570000054,477.83677570000054,477.83677570000054,477.83677570000054,29,49,50,62,62,60,477.83677570000054,479.6374770000002,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
30,49,63,45,0,80,80,80,,,,,,,,,,,None,479.6374770000002,479.6374770000002,479.6374770000002,479.6374770000002,479.6374770000002,479.6374770000002,i,0.2729002000005494,479.93990010000016,479.93990010000016,479.93990010000016,479.93990010000016,479.93990010000016,479.93990010000016,480.23749210000005,481.18731650000063,481.18731650000063,481.18731650000063,481.18731650000063,481.18731650000063,481.18731650000063,481.18731650000063,481.18731650000063,481.18731650000063,481.18731650000063,481.18731650000063,481.18731650000063,481.18731650000063,481.18731650000063,482.43593620000047,482.43593620000047,482.43593620000047,482.43593620000047,482.43593620000047,482.43593620000047,482.43593620000047,30,45,49,63,49,60,482.43593620000047,484.11968760000036,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
34,51,61,39,0,81,81,81,,,,,,,,,,,None,484.11968760000036,484.11968760000036,484.11968760000036,484.11968760000036,484.11968760000036,484.11968760000036,i,0.34757270000045537,484.4880874999999,484.4880874999999,484.4880874999999,484.4880874999999,484.4880874999999,484.4880874999999,484.7706358000005,485.6204643000001,485.6368925000006,485.6368925000006,485.6368925000006,485.6368925000006,485.6368925000006,485.6368925000006,485.6368925000006,485.6368925000006,485.6368925000006,485.6368925000006,485.6368925000006,485.6368925000006,485.6368925000006,486.78452650000054,486.78452650000054,486.78452650000054,486.78452650000054,486.78452650000054,486.78452650000054,486.78452650000054,34,39,51,61,51,60,486.78452650000054,488.3022568000006,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
29,56,57,45,0,82,82,82,,,,,,,,,,,None,488.3022568000006,488.3022568000006,488.3022568000006,488.3022568000006,488.3022568000006,488.3022568000006,j,0.2921708999992916,488.6195708000005,488.6195708000005,488.6195708000005,488.6195708000005,488.6195708000005,488.6195708000005,488.91915020000033,489.8695471000001,489.8695471000001,489.8695471000001,489.8695471000001,489.8695471000001,489.8695471000001,489.8695471000001,489.8695471000001,489.8695471000001,489.8695471000001,489.8695471000001,489.8695471000001,489.8695471000001,489.8695471000001,491.11751640000057,491.11751640000057,491.11751640000057,491.11751640000057,491.11751640000057,491.11751640000057,491.11751640000057,29,45,56,57,57,60,491.11751640000057,492.83509310000045,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
27,51,57,47,0,83,83,83,,,,,,,,,,,None,492.83509310000045,492.83509310000045,492.83509310000045,492.83509310000045,492.83509310000045,492.83509310000045,j,0.2860805000000255,493.15227479999976,493.15227479999976,493.15227479999976,493.15227479999976,493.15227479999976,493.15227479999976,493.43542290000005,495.0853332000006,495.10174129999996,495.10174129999996,495.10174129999996,495.10174129999996,495.10174129999996,495.10174129999996,495.10174129999996,495.10174129999996,495.10174129999996,495.10174129999996,495.10174129999996,495.10174129999996,495.10174129999996,497.0496751999999,497.0496751999999,497.0496751999999,497.0496751999999,497.0496751999999,497.0496751999999,497.0496751999999,27,47,51,57,57,60,497.0496751999999,498.8175701,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
34,49,50,38,0,84,84,84,,,,,,,,,,,None,498.8175701,498.8175701,498.8175701,498.8175701,498.8175701,498.8175701,i,0.26465989999996964,499.10305340000014,499.10305340000014,499.10305340000014,499.10305340000014,499.10305340000014,499.10305340000014,499.40075909999996,500.93450699999994,500.95057090000046,500.95057090000046,500.95057090000046,500.95057090000046,500.95057090000046,500.95057090000046,500.95057090000046,500.95057090000046,500.95057090000046,500.95057090000046,500.95057090000046,500.95057090000046,500.95057090000046,502.7817487000002,502.7817487000002,502.7817487000002,502.7817487000002,502.7817487000002,502.7817487000002,502.7817487000002,34,38,49,50,49,60,502.7817487000002,504.36607790000016,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
36,53,55,31,0,85,85,85,,,,,,,,,,,None,504.36607790000016,504.36607790000016,504.36607790000016,504.36607790000016,504.36607790000016,504.36607790000016,r,0.24227439999958733,504.63449240000045,504.63449240000045,504.63449240000045,504.63449240000045,504.63449240000045,504.63449240000045,504.93315619999976,506.71644670000023,506.71644670000023,506.71644670000023,506.71644670000023,506.71644670000023,506.71644670000023,506.71644670000023,506.71644670000023,506.71644670000023,506.71644670000023,506.71644670000023,506.71644670000023,506.71644670000023,506.71644670000023,508.7973428000005,508.7973428000005,508.7973428000005,508.7973428000005,508.7973428000005,508.7973428000005,508.7973428000005,36,31,53,55,31,60,508.7973428000005,510.3988582000002,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
32,52,55,42,0,86,86,86,,,,,,,,,,,None,510.3988582000002,510.3988582000002,510.3988582000002,510.3988582000002,510.3988582000002,510.3988582000002,j,0.262761999999384,510.6828252000005,510.6828252000005,510.6828252000005,510.6828252000005,510.6828252000005,510.6828252000005,510.96643120000044,512.3319083000006,512.3487285000001,512.3487285000001,512.3487285000001,512.3487285000001,512.3487285000001,512.3487285000001,512.3487285000001,512.3487285000001,512.3487285000001,512.3487285000001,512.3487285000001,512.3487285000001,512.3487285000001,514.0132594000006,514.0132594000006,514.0132594000006,514.0132594000006,514.0132594000006,514.0132594000006,514.0132594000006,32,42,52,55,55,60,514.0132594000006,515.531336,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
31,55,46,45,0,87,87,87,,,,,,,,,,,None,515.531336,515.531336,515.531336,515.531336,515.531336,515.531336,j,0.33415659999991476,515.9082183,515.9082183,515.9082183,515.9082183,515.9082183,515.9082183,516.1812079000001,517.6642505999998,517.6807753000003,517.6807753000003,517.6807753000003,517.6807753000003,517.6807753000003,517.6807753000003,517.6807753000003,517.6807753000003,517.6807753000003,517.6807753000003,517.6807753000003,517.6807753000003,517.6807753000003,519.4624561999999,519.4624561999999,519.4624561999999,519.4624561999999,519.4624561999999,519.4624561999999,519.4624561999999,31,45,55,46,46,60,519.4624561999999,521.3135382,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
32,48,46,36,0,88,88,88,,,,,,,,,,,None,521.3135382,521.3135382,521.3135382,521.3135382,521.3135382,521.3135382,i,0.32402340000044205,521.6647460000004,521.6647460000004,521.6647460000004,521.6647460000004,521.6647460000004,521.6647460000004,521.9472802,523.3802652000004,523.3972515000005,523.3972515000005,523.3972515000005,523.3972515000005,523.3972515000005,523.3972515000005,523.3972515000005,523.3972515000005,523.3972515000005,523.3972515000005,523.3972515000005,523.3972515000005,523.3972515000005,525.1282969000004,525.1282969000004,525.1282969000004,525.1282969000004,525.1282969000004,525.1282969000004,525.1282969000004,32,36,48,46,48,60,525.1282969000004,526.7956177000005,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
27,54,54,40,0,89,89,89,,,,,,,,,,,None,526.7956177000005,526.7956177000005,526.7956177000005,526.7956177000005,526.7956177000005,526.7956177000005,r,0.43254479999995965,527.2473547999998,527.2473547999998,527.2473547999998,527.2473547999998,527.2473547999998,527.2473547999998,527.5297381999999,529.0127913000006,529.0292135,529.0292135,529.0292135,529.0292135,529.0292135,529.0292135,529.0292135,529.0292135,529.0292135,529.0292135,529.0292135,529.0292135,529.0292135,530.8102229000006,530.8102229000006,530.8102229000006,530.8102229000006,530.8102229000006,530.8102229000006,530.8102229000006,27,40,54,54,40,60,530.8102229000006,532.6947219000003,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
33,51,50,34,0,90,90,90,,,,,,,,,,,None,532.6947219000003,532.6947219000003,532.6947219000003,532.6947219000003,532.6947219000003,532.6947219000003,j,0.2463519000002634,532.9619330000005,532.9619330000005,532.9619330000005,532.9619330000005,532.9619330000005,532.9619330000005,533.2450348000002,534.6285696000004,534.6448287000003,534.6448287000003,534.6448287000003,534.6448287000003,534.6448287000003,534.6448287000003,534.6448287000003,534.6448287000003,534.6448287000003,534.6448287000003,534.6448287000003,534.6448287000003,534.6448287000003,536.3261487999998,536.3261487999998,536.3261487999998,536.3261487999998,536.3261487999998,536.3261487999998,536.3261487999998,33,34,51,50,50,60,536.3261487999998,537.8771637,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
34,54,52,36,0,91,91,91,,,,,,,,,,,None,537.8771637,537.8771637,537.8771637,537.8771637,537.8771637,537.8771637,j,0.2993155000003753,538.1969820000004,538.1969820000004,538.1969820000004,538.1969820000004,538.1969820000004,538.1969820000004,538.4944175999999,539.9274974,539.9274974,539.9274974,539.9274974,539.9274974,539.9274974,539.9274974,539.9274974,539.9274974,539.9274974,539.9274974,539.9274974,539.9274974,539.9274974,541.6583752000006,541.6583752000006,541.6583752000006,541.6583752000006,541.6583752000006,541.6583752000006,541.6583752000006,34,36,54,52,52,60,541.6583752000006,543.4096466999999,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
30,59,44,42,0,92,92,92,,,,,,,,,,,None,543.4096466999999,543.4096466999999,543.4096466999999,543.4096466999999,543.4096466999999,543.4096466999999,j,0.25835449999976845,543.6938626000001,543.6938626000001,543.6938626000001,543.6938626000001,543.6938626000001,543.6938626000001,543.9765481000004,545.9427221000005,545.9599036999998,545.9599036999998,545.9599036999998,545.9599036999998,545.9599036999998,545.9599036999998,545.9599036999998,545.9599036999998,545.9599036999998,545.9599036999998,545.9599036999998,545.9599036999998,545.9599036999998,548.2240332000001,548.2240332000001,548.2240332000001,548.2240332000001,548.2240332000001,548.2240332000001,548.2240332000001,30,42,59,44,44,60,548.2240332000001,549.8248374000004,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
24,47,50,37,0,93,93,93,,,,,,,,,,,None,549.8248374000004,549.8248374000004,549.8248374000004,549.8248374000004,549.8248374000004,549.8248374000004,i,0.2933496000005107,550.1436672999998,550.1436672999998,550.1436672999998,550.1436672999998,550.1436672999998,550.1436672999998,550.4255485000003,551.7920306000005,551.8083274,551.8083274,551.8083274,551.8083274,551.8083274,551.8083274,551.8083274,551.8083274,551.8083274,551.8083274,551.8083274,551.8083274,551.8083274,553.4734749999998,553.4734749999998,553.4734749999998,553.4734749999998,553.4734749999998,553.4734749999998,553.4734749999998,24,37,47,50,47,60,553.4734749999998,555.2078556000006,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
35,53,55,34,0,94,94,94,,,,,,,,,,,None,555.2078556000006,555.2078556000006,555.2078556000006,555.2078556000006,555.2078556000006,555.2078556000006,i,0.2739975999993476,555.5081223000007,555.5081223000007,555.5081223000007,555.5081223000007,555.5081223000007,555.5081223000007,555.7913517000006,556.8409385000004,556.8574149000005,556.8574149000005,556.8574149000005,556.8574149000005,556.8574149000005,556.8574149000005,556.8574149000005,556.8574149000005,556.8574149000005,556.8574149000005,556.8574149000005,556.8574149000005,556.8574149000005,558.2055838000006,558.2055838000006,558.2055838000006,558.2055838000006,558.2055838000006,558.2055838000006,558.2055838000006,35,34,53,55,53,60,558.2055838000006,559.8734174000001,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
29,49,53,36,0,95,95,95,,,,,,,,,,,None,559.8734174000001,559.8734174000001,559.8734174000001,559.8734174000001,559.8734174000001,559.8734174000001,i,0.32120339999983116,560.2253055000001,560.2253055000001,560.2253055000001,560.2253055000001,560.2253055000001,560.2253055000001,560.5072777000005,562.2399297000002,562.2564915000003,562.2564915000003,562.2564915000003,562.2564915000003,562.2564915000003,562.2564915000003,562.2564915000003,562.2564915000003,562.2564915000003,562.2564915000003,562.2564915000003,562.2564915000003,562.2564915000003,564.2712098000002,564.2712098000002,564.2712098000002,564.2712098000002,564.2712098000002,564.2712098000002,564.2712098000002,29,36,49,53,49,60,564.2712098000002,565.7891613000002,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
28,43,36,32,0,96,96,96,,,,,,,,,,,None,565.7891613000002,565.7891613000002,565.7891613000002,565.7891613000002,565.7891613000002,565.7891613000002,i,0.26537720000033005,566.0726949999998,566.0726949999998,566.0726949999998,566.0726949999998,566.0726949999998,566.0726949999998,566.3559325000006,567.7556313000005,567.7720804999999,567.7720804999999,567.7720804999999,567.7720804999999,567.7720804999999,567.7720804999999,567.7720804999999,567.7720804999999,567.7720804999999,567.7720804999999,567.7720804999999,567.7720804999999,567.7720804999999,569.4704988000003,569.4704988000003,569.4704988000003,569.4704988000003,569.4704988000003,569.4704988000003,569.4704988000003,28,32,43,36,43,60,569.4704988000003,571.1716747,,,,,,,,,,,,,,,,,,,,３１７,f,２２,2023-05-19_09h28.52.343,RL,2022.2.5,60.08412979858704,
