arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
56,58,62,64,0,54,54,54,,,,,,,,None,332.7363129998557,332.7363129998557,332.7363129998557,332.7363129998557,332.7363129998557,332.7363129998557,f,0.40309489984065294,333.1743838998955,333.1743838998955,333.1743838998955,333.1743838998955,333.1743838998955,333.1743838998955,333.45294039999135,335.2513561998494,335.2682978999801,335.2682978999801,335.2682978999801,335.2682978999801,335.2682978999801,335.2682978999801,335.2682978999801,335.2682978999801,335.2682978999801,335.2682978999801,335.2682978999801,335.2682978999801,335.2682978999801,337.36939399992116,337.36939399992116,337.36939399992116,337.36939399992116,337.36939399992116,337.36939399992116,337.36939399992116,62,64,56,58,62,60,337.36939399992116,339.235078800004,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
62,58,68,58,0,55,55,55,,,,,,,,None,339.235078800004,339.235078800004,339.235078800004,339.235078800004,339.235078800004,339.235078800004,i,0.7523995998781174,340.0226001997944,340.0226001997944,340.0226001997944,340.0226001997944,340.0226001997944,340.0226001997944,340.31820419989526,341.7341935997829,341.7341935997829,341.7341935997829,341.7341935997829,341.7341935997829,341.7341935997829,341.7341935997829,341.7341935997829,341.7341935997829,341.7341935997829,341.7341935997829,341.7341935997829,341.7341935997829,341.7341935997829,343.4512739998754,343.4512739998754,343.4512739998754,343.4512739998754,343.4512739998754,343.4512739998754,343.4512739998754,68,58,62,58,62,60,343.4512739998754,345.1669895998202,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
58,42,58,59,0,56,56,56,,,,,,,,None,345.1669895998202,345.1669895998202,345.1669895998202,345.1669895998202,345.1669895998202,345.1669895998202,i,0.9168722000904381,346.11500959983096,346.11500959983096,346.11500959983096,346.11500959983096,346.11500959983096,346.11500959983096,346.40055559994653,347.6675008998718,347.6854295998346,347.6854295998346,347.6854295998346,347.6854295998346,347.6854295998346,347.6854295998346,347.6854295998346,347.6854295998346,347.6854295998346,347.6854295998346,347.6854295998346,347.6854295998346,347.6854295998346,349.2507587999571,349.2507587999571,349.2507587999571,349.2507587999571,349.2507587999571,349.2507587999571,349.2507587999571,58,59,58,42,58,60,349.2507587999571,350.76680869981647,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
59,54,52,54,0,57,57,57,,,,,,,,None,350.76680869981647,350.76680869981647,350.76680869981647,350.76680869981647,350.76680869981647,350.76680869981647,f,0.47004189994186163,351.2698654998094,351.2698654998094,351.2698654998094,351.2698654998094,351.2698654998094,351.2698654998094,351.548941699788,352.6328659998253,352.6924798998516,352.6924798998516,352.6924798998516,352.6924798998516,352.6924798998516,352.6924798998516,352.6924798998516,352.6924798998516,352.6924798998516,352.6924798998516,352.6924798998516,352.6924798998516,352.6924798998516,354.08228339999914,354.08228339999914,354.08228339999914,354.08228339999914,354.08228339999914,354.08228339999914,354.08228339999914,52,54,59,54,52,60,354.08228339999914,355.8820644998923,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
60,55,55,62,0,58,58,58,,,,,,,,None,355.8820644998923,355.8820644998923,355.8820644998923,355.8820644998923,355.8820644998923,355.8820644998923,j,0.3608147001359612,356.2710847000126,356.2710847000126,356.2710847000126,356.2710847000126,356.2710847000126,356.2710847000126,356.56546359998174,358.18059309991077,358.18059309991077,358.18059309991077,358.18059309991077,358.18059309991077,358.18059309991077,358.18059309991077,358.18059309991077,358.18059309991077,358.18059309991077,358.18059309991077,358.18059309991077,358.18059309991077,358.18059309991077,360.0969174997881,360.0969174997881,360.0969174997881,360.0969174997881,360.0969174997881,360.0969174997881,360.0969174997881,55,62,60,55,55,60,360.0969174997881,361.8972426999826,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
61,57,63,58,0,59,59,59,,,,,,,,None,361.8972426999826,361.8972426999826,361.8972426999826,361.8972426999826,361.8972426999826,361.8972426999826,r,0.5590855998452753,362.4843800999224,362.4843800999224,362.4843800999224,362.4843800999224,362.4843800999224,362.4843800999224,362.7800778998062,364.11414109985344,364.11414109985344,364.11414109985344,364.11414109985344,364.11414109985344,364.11414109985344,364.11414109985344,364.11414109985344,364.11414109985344,364.11414109985344,364.11414109985344,364.11414109985344,364.11414109985344,364.11414109985344,365.7474284998607,365.7474284998607,365.7474284998607,365.7474284998607,365.7474284998607,365.7474284998607,365.7474284998607,63,58,61,57,58,60,365.7474284998607,367.58064249996096,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
68,64,53,51,0,60,60,60,,,,,,,,None,367.58064249996096,367.58064249996096,367.58064249996096,367.58064249996096,367.58064249996096,367.58064249996096,f,0.4422965000849217,368.0518739998806,368.0518739998806,368.0518739998806,368.0518739998806,368.0518739998806,368.0518739998806,368.3467540999409,370.2807727998588,370.2807727998588,370.2807727998588,370.2807727998588,370.2807727998588,370.2807727998588,370.2807727998588,370.2807727998588,370.2807727998588,370.2807727998588,370.2807727998588,370.2807727998588,370.2807727998588,370.2807727998588,372.51135289995,372.51135289995,372.51135289995,372.51135289995,372.51135289995,372.51135289995,372.51135289995,53,51,68,64,53,60,372.51135289995,374.3611078998074,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
67,58,55,65,0,61,61,61,,,,,,,,None,374.3611078998074,374.3611078998074,374.3611078998074,374.3611078998074,374.3611078998074,374.3611078998074,r,0.7077726998832077,375.09549519978464,375.09549519978464,375.09549519978464,375.09549519978464,375.09549519978464,375.09549519978464,375.37764249998145,376.377311399905,376.3938633999787,376.3938633999787,376.3938633999787,376.3938633999787,376.3938633999787,376.3938633999787,376.3938633999787,376.3938633999787,376.3938633999787,376.3938633999787,376.3938633999787,376.3938633999787,376.3938633999787,377.69574130000547,377.69574130000547,377.69574130000547,377.69574130000547,377.69574130000547,377.69574130000547,377.69574130000547,55,65,67,58,65,60,377.69574130000547,379.4779015998356,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
64,60,61,60,0,62,62,62,,,,,,,,None,379.4779015998356,379.4779015998356,379.4779015998356,379.4779015998356,379.4779015998356,379.4779015998356,i,0.5092728999443352,380.0161990998313,380.0161990998313,380.0161990998313,380.0161990998313,380.0161990998313,380.0161990998313,380.31049759988673,382.161672399845,382.161672399845,382.161672399845,382.161672399845,382.161672399845,382.161672399845,382.161672399845,382.161672399845,382.161672399845,382.161672399845,382.161672399845,382.161672399845,382.161672399845,382.161672399845,384.31064089993015,384.31064089993015,384.31064089993015,384.31064089993015,384.31064089993015,384.31064089993015,384.31064089993015,61,60,64,60,64,60,384.31064089993015,385.8922228999436,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
65,62,50,60,0,63,63,63,,,,,,,,None,385.8922228999436,385.8922228999436,385.8922228999436,385.8922228999436,385.8922228999436,385.8922228999436,i,0.5596542998682708,386.4941213999409,386.4941213999409,386.4941213999409,386.4941213999409,386.4941213999409,386.4941213999409,386.77481399988756,387.7939292998053,387.81200749985874,387.81200749985874,387.81200749985874,387.81200749985874,387.81200749985874,387.81200749985874,387.81200749985874,387.81200749985874,387.81200749985874,387.81200749985874,387.81200749985874,387.81200749985874,387.81200749985874,389.14380919979885,389.14380919979885,389.14380919979885,389.14380919979885,389.14380919979885,389.14380919979885,389.14380919979885,50,60,65,62,65,60,389.14380919979885,390.7094152998179,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
59,58,62,56,0,64,64,64,,,,,,,,None,390.7094152998179,390.7094152998179,390.7094152998179,390.7094152998179,390.7094152998179,390.7094152998179,f,0.32788140000775456,391.07422269997187,391.07422269997187,391.07422269997187,391.07422269997187,391.07422269997187,391.07422269997187,391.3429589997977,393.29229769995436,393.32590599986725,393.32590599986725,393.32590599986725,393.32590599986725,393.32590599986725,393.32590599986725,393.32590599986725,393.32590599986725,393.32590599986725,393.32590599986725,393.32590599986725,393.32590599986725,393.32590599986725,395.5758048999123,395.5758048999123,395.5758048999123,395.5758048999123,395.5758048999123,395.5758048999123,395.5758048999123,62,56,59,58,62,60,395.5758048999123,397.24198629986495,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
64,64,55,57,0,65,65,65,,,,,,,,None,397.24198629986495,397.24198629986495,397.24198629986495,397.24198629986495,397.24198629986495,397.24198629986495,i,0.4392756999004632,397.7107720999047,397.7107720999047,397.7107720999047,397.7107720999047,397.7107720999047,397.7107720999047,397.99184239981696,399.75860770000145,399.7763157999143,399.7763157999143,399.7763157999143,399.7763157999143,399.7763157999143,399.7763157999143,399.7763157999143,399.7763157999143,399.7763157999143,399.7763157999143,399.7763157999143,399.7763157999143,399.7763157999143,401.8411187999882,401.8411187999882,401.8411187999882,401.8411187999882,401.8411187999882,401.8411187999882,401.8411187999882,55,57,64,64,64,60,401.8411187999882,403.57399689988233,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
67,61,47,52,0,66,66,66,,,,,,,,None,403.57399689988233,403.57399689988233,403.57399689988233,403.57399689988233,403.57399689988233,403.57399689988233,f,0.4984782999381423,404.1048988997936,404.1048988997936,404.1048988997936,404.1048988997936,404.1048988997936,404.1048988997936,404.37333129998296,405.5739485998638,405.6086983999703,405.6086983999703,405.6086983999703,405.6086983999703,405.6086983999703,405.6086983999703,405.6086983999703,405.6086983999703,405.6086983999703,405.6086983999703,405.6086983999703,405.6086983999703,405.6086983999703,407.1056668998208,407.1056668998208,407.1056668998208,407.1056668998208,407.1056668998208,407.1056668998208,407.1056668998208,47,52,67,61,47,60,407.1056668998208,408.8395388999488,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
60,56,52,56,0,67,67,67,,,,,,,,None,408.8395388999488,408.8395388999488,408.8395388999488,408.8395388999488,408.8395388999488,408.8395388999488,r,0.44790430017746985,409.3209667999763,409.3209667999763,409.3209667999763,409.3209667999763,409.3209667999763,409.3209667999763,409.60569759993814,411.2046532998793,411.22172699985094,411.22172699985094,411.22172699985094,411.22172699985094,411.22172699985094,411.22172699985094,411.22172699985094,411.22172699985094,411.22172699985094,411.22172699985094,411.22172699985094,411.22172699985094,411.22172699985094,413.12260739994235,413.12260739994235,413.12260739994235,413.12260739994235,413.12260739994235,413.12260739994235,413.12260739994235,52,56,60,56,56,60,413.12260739994235,414.82198089989834,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
67,64,61,52,0,68,68,68,,,,,,,,None,414.82198089989834,414.82198089989834,414.82198089989834,414.82198089989834,414.82198089989834,414.82198089989834,i,0.37455839989706874,415.2233172999695,415.2233172999695,415.2233172999695,415.2233172999695,415.2233172999695,415.2233172999695,415.504578899825,417.20528679993004,417.22383489995264,417.22383489995264,417.22383489995264,417.22383489995264,417.22383489995264,417.22383489995264,417.22383489995264,417.22383489995264,417.22383489995264,417.22383489995264,417.22383489995264,417.22383489995264,417.22383489995264,419.2215521999169,419.2215521999169,419.2215521999169,419.2215521999169,419.2215521999169,419.2215521999169,419.2215521999169,61,52,67,64,67,60,419.2215521999169,420.754360999912,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
62,70,64,51,0,69,69,69,,,,,,,,None,420.754360999912,420.754360999912,420.754360999912,420.754360999912,420.754360999912,420.754360999912,i,0.6202363001648337,421.4107158998959,421.4107158998959,421.4107158998959,421.4107158998959,421.4107158998959,421.4107158998959,421.70385259995237,422.8209501998499,422.8389233998023,422.8389233998023,422.8389233998023,422.8389233998023,422.8389233998023,422.8389233998023,422.8389233998023,422.8389233998023,422.8389233998023,422.8389233998023,422.8389233998023,422.8389233998023,422.8389233998023,424.27046489994973,424.27046489994973,424.27046489994973,424.27046489994973,424.27046489994973,424.27046489994973,424.27046489994973,64,51,62,70,62,60,424.27046489994973,426.25285589997657,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
67,63,56,46,0,70,70,70,,,,,,,,None,426.25285589997657,426.25285589997657,426.25285589997657,426.25285589997657,426.25285589997657,426.25285589997657,r,0.4084358001127839,426.70091039990075,426.70091039990075,426.70091039990075,426.70091039990075,426.70091039990075,426.70091039990075,426.96999379992485,427.9525311999023,427.98607509979047,427.98607509979047,427.98607509979047,427.98607509979047,427.98607509979047,427.98607509979047,427.98607509979047,427.98607509979047,427.98607509979047,427.98607509979047,427.98607509979047,427.98607509979047,427.98607509979047,429.2699513998814,429.2699513998814,429.2699513998814,429.2699513998814,429.2699513998814,429.2699513998814,429.2699513998814,56,46,67,63,46,60,429.2699513998814,430.818735799985,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
64,54,67,50,0,71,71,71,,,,,,,,None,430.818735799985,430.818735799985,430.818735799985,430.818735799985,430.818735799985,430.818735799985,i,0.30592430010437965,431.1585389999673,431.1585389999673,431.1585389999673,431.1585389999673,431.1585389999673,431.1585389999673,431.45318249985576,432.4373152998742,432.4373152998742,432.4373152998742,432.4373152998742,432.4373152998742,432.4373152998742,432.4373152998742,432.4373152998742,432.4373152998742,432.4373152998742,432.4373152998742,432.4373152998742,432.4373152998742,432.4373152998742,433.71858659991995,433.71858659991995,433.71858659991995,433.71858659991995,433.71858659991995,433.71858659991995,433.71858659991995,67,50,64,54,64,60,433.71858659991995,435.48388279997744,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
67,56,60,50,0,72,72,72,,,,,,,,None,435.48388279997744,435.48388279997744,435.48388279997744,435.48388279997744,435.48388279997744,435.48388279997744,i,0.3078596000559628,435.82432769984007,435.82432769984007,435.82432769984007,435.82432769984007,435.82432769984007,435.82432769984007,436.118786299834,437.8678474999033,437.8877075999044,437.8877075999044,437.8877075999044,437.8877075999044,437.8877075999044,437.8877075999044,437.8877075999044,437.8877075999044,437.8877075999044,437.8877075999044,437.8877075999044,437.8877075999044,437.8877075999044,439.93509779986925,439.93509779986925,439.93509779986925,439.93509779986925,439.93509779986925,439.93509779986925,439.93509779986925,60,50,67,56,67,60,439.93509779986925,441.89981169998646,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
65,57,53,48,0,73,73,73,,,,,,,,None,441.89981169998646,441.89981169998646,441.89981169998646,441.89981169998646,441.89981169998646,441.89981169998646,i,0.3015314999502152,442.2380121999886,442.2380121999886,442.2380121999886,442.2380121999886,442.2380121999886,442.2380121999886,442.5174714999739,444.0844466998242,444.10316949989647,444.10316949989647,444.10316949989647,444.10316949989647,444.10316949989647,444.10316949989647,444.10316949989647,444.10316949989647,444.10316949989647,444.10316949989647,444.10316949989647,444.10316949989647,444.10316949989647,445.9669846999459,445.9669846999459,445.9669846999459,445.9669846999459,445.9669846999459,445.9669846999459,445.9669846999459,53,48,65,57,65,60,445.9669846999459,447.799426099984,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
62,60,57,47,0,74,74,74,,,,,,,,None,447.799426099984,447.799426099984,447.799426099984,447.799426099984,447.799426099984,447.799426099984,i,0.38195339986123145,448.2049336999189,448.2049336999189,448.2049336999189,448.2049336999189,448.2049336999189,448.2049336999189,448.4994464998599,449.65131019987166,449.65131019987166,449.65131019987166,449.65131019987166,449.65131019987166,449.65131019987166,449.65131019987166,449.65131019987166,449.65131019987166,449.65131019987166,449.65131019987166,449.65131019987166,449.65131019987166,449.65131019987166,451.0994421998039,451.0994421998039,451.0994421998039,451.0994421998039,451.0994421998039,451.0994421998039,451.0994421998039,57,47,62,60,62,60,451.0994421998039,453.09908839990385,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
62,55,50,49,0,75,75,75,,,,,,,,q,484.6927541999612,484.6927541999612,484.6927541999612,484.6927541999612,484.6927541999612,484.6927541999612,f,0.8723782000597566,485.59766509989277,485.59766509989277,485.59766509989277,485.59766509989277,485.59766509989277,485.59766509989277,485.89349049981683,487.3258114999626,487.3258114999626,487.3258114999626,487.3258114999626,487.3258114999626,487.3258114999626,487.3258114999626,487.3258114999626,487.3258114999626,487.3258114999626,487.3258114999626,487.3258114999626,487.3258114999626,487.3258114999626,489.0596976999659,489.0596976999659,489.0596976999659,489.0596976999659,489.0596976999659,489.0596976999659,489.0596976999659,50,49,62,55,50,60,489.0596976999659,490.79217149992473,453.09908839990385,453.09908839990385,26.55147090018727,479.6784778998699,479.6784778998699,484.6927541999612,484.6927541999612,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
62,48,57,42,0,76,76,76,,,,,,,,None,490.79217149992473,490.79217149992473,490.79217149992473,490.79217149992473,490.79217149992473,490.79217149992473,i,0.5482457000762224,491.3629950999748,491.3629950999748,491.3629950999748,491.3629950999748,491.3629950999748,491.3629950999748,491.6577406998258,493.0419114998076,493.05958059988916,493.05958059988916,493.05958059988916,493.05958059988916,493.05958059988916,493.05958059988916,493.05958059988916,493.05958059988916,493.05958059988916,493.05958059988916,493.05958059988916,493.05958059988916,493.05958059988916,494.7583586999681,494.7583586999681,494.7583586999681,494.7583586999681,494.7583586999681,494.7583586999681,494.7583586999681,57,42,62,48,62,60,494.7583586999681,496.34108139993623,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
62,36,51,51,0,77,77,77,,,,,,,,None,496.34108139993623,496.34108139993623,496.34108139993623,496.34108139993623,496.34108139993623,496.34108139993623,r,0.4190439998637885,496.79507929994725,496.79507929994725,496.79507929994725,496.79507929994725,496.79507929994725,496.79507929994725,497.0741281998344,498.54057589988224,498.5576677999925,498.5576677999925,498.5576677999925,498.5576677999925,498.5576677999925,498.5576677999925,498.5576677999925,498.5576677999925,498.5576677999925,498.5576677999925,498.5576677999925,498.5576677999925,498.5576677999925,500.32450389978476,500.32450389978476,500.32450389978476,500.32450389978476,500.32450389978476,500.32450389978476,500.32450389978476,51,51,62,36,51,60,500.32450389978476,502.3239128999412,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
56,37,47,51,0,78,78,78,,,,,,,,None,502.3239128999412,502.3239128999412,502.3239128999412,502.3239128999412,502.3239128999412,502.3239128999412,i,0.4858768000267446,502.85476039978676,502.85476039978676,502.85476039978676,502.85476039978676,502.85476039978676,502.85476039978676,503.1232615998015,504.75638879998587,504.7912597998511,504.7912597998511,504.7912597998511,504.7912597998511,504.7912597998511,504.7912597998511,504.7912597998511,504.7912597998511,504.7912597998511,504.7912597998511,504.7912597998511,504.7912597998511,504.7912597998511,506.72327729989775,506.72327729989775,506.72327729989775,506.72327729989775,506.72327729989775,506.72327729989775,506.72327729989775,47,51,56,37,56,60,506.72327729989775,508.27243089978583,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
64,33,54,47,0,79,79,79,,,,,,,,None,508.27243089978583,508.27243089978583,508.27243089978583,508.27243089978583,508.27243089978583,508.27243089978583,j,0.3612998998723924,508.6610106998123,508.6610106998123,508.6610106998123,508.6610106998123,508.6610106998123,508.6610106998123,508.95623839995824,509.7719007998239,509.7719007998239,509.7719007998239,509.7719007998239,509.7719007998239,509.7719007998239,509.7719007998239,509.7719007998239,509.7719007998239,509.7719007998239,509.7719007998239,509.7719007998239,509.7719007998239,509.7719007998239,510.8893502999563,510.8893502999563,510.8893502999563,510.8893502999563,510.8893502999563,510.8893502999563,510.8893502999563,54,47,64,33,33,60,510.8893502999563,512.7387348997872,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
61,36,57,51,0,80,80,80,,,,,,,,None,512.7387348997872,512.7387348997872,512.7387348997872,512.7387348997872,512.7387348997872,512.7387348997872,i,0.32401899993419647,513.0919902999885,513.0919902999885,513.0919902999885,513.0919902999885,513.0919902999885,513.0919902999885,513.3712551000062,514.6719711998012,514.7058969999198,514.7058969999198,514.7058969999198,514.7058969999198,514.7058969999198,514.7058969999198,514.7058969999198,514.7058969999198,514.7058969999198,514.7058969999198,514.7058969999198,514.7058969999198,514.7058969999198,516.3214644999243,516.3214644999243,516.3214644999243,516.3214644999243,516.3214644999243,516.3214644999243,516.3214644999243,57,51,61,36,61,60,516.3214644999243,518.1873974998016,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
57,28,62,44,0,81,81,81,,,,,,,,None,518.1873974998016,518.1873974998016,518.1873974998016,518.1873974998016,518.1873974998016,518.1873974998016,r,0.5853100998792797,518.8076920998283,518.8076920998283,518.8076920998283,518.8076920998283,518.8076920998283,518.8076920998283,519.0871170999017,520.1862499997951,520.2020480998326,520.2020480998326,520.2020480998326,520.2020480998326,520.2020480998326,520.2020480998326,520.2020480998326,520.2020480998326,520.2020480998326,520.2020480998326,520.2020480998326,520.2020480998326,520.2020480998326,521.6042166999541,521.6042166999541,521.6042166999541,521.6042166999541,521.6042166999541,521.6042166999541,521.6042166999541,62,44,57,28,44,60,521.6042166999541,523.2862469998654,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
56,33,46,39,0,82,82,82,,,,,,,,None,523.2862469998654,523.2862469998654,523.2862469998654,523.2862469998654,523.2862469998654,523.2862469998654,f,0.3159219999797642,523.633796799928,523.633796799928,523.633796799928,523.633796799928,523.633796799928,523.633796799928,523.9189742999151,525.5865093998145,525.6065014998894,525.6065014998894,525.6065014998894,525.6065014998894,525.6065014998894,525.6065014998894,525.6065014998894,525.6065014998894,525.6065014998894,525.6065014998894,525.6065014998894,525.6065014998894,525.6065014998894,527.5695408999454,527.5695408999454,527.5695408999454,527.5695408999454,527.5695408999454,527.5695408999454,527.5695408999454,46,39,56,33,46,60,527.5695408999454,529.1184870998841,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
55,23,48,54,0,83,83,83,,,,,,,,None,529.1184870998841,529.1184870998841,529.1184870998841,529.1184870998841,529.1184870998841,529.1184870998841,i,0.4017275001388043,529.5563155999407,529.5563155999407,529.5563155999407,529.5563155999407,529.5563155999407,529.5563155999407,529.8359046999831,531.2020452998113,531.2198539997917,531.2198539997917,531.2198539997917,531.2198539997917,531.2198539997917,531.2198539997917,531.2198539997917,531.2198539997917,531.2198539997917,531.2198539997917,531.2198539997917,531.2198539997917,531.2198539997917,532.8856344998349,532.8856344998349,532.8856344998349,532.8856344998349,532.8856344998349,532.8856344998349,532.8856344998349,48,54,55,23,55,60,532.8856344998349,534.7338854998816,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
58,25,45,65,0,84,84,84,,,,,,,,None,534.7338854998816,534.7338854998816,534.7338854998816,534.7338854998816,534.7338854998816,534.7338854998816,i,0.39740130002610385,535.1575550998095,535.1575550998095,535.1575550998095,535.1575550998095,535.1575550998095,535.1575550998095,535.4509140998125,537.1194142999593,537.1194142999593,537.1194142999593,537.1194142999593,537.1194142999593,537.1194142999593,537.1194142999593,537.1194142999593,537.1194142999593,537.1194142999593,537.1194142999593,537.1194142999593,537.1194142999593,537.1194142999593,539.0842153998092,539.0842153998092,539.0842153998092,539.0842153998092,539.0842153998092,539.0842153998092,539.0842153998092,45,65,58,25,58,60,539.0842153998092,540.6500045999419,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
44,32,49,51,0,85,85,85,,,,,,,,None,540.6500045999419,540.6500045999419,540.6500045999419,540.6500045999419,540.6500045999419,540.6500045999419,i,0.45842819986864924,541.1396900999825,541.1396900999825,541.1396900999825,541.1396900999825,541.1396900999825,541.1396900999825,541.4168820998166,542.9500597999431,542.9658772998955,542.9658772998955,542.9658772998955,542.9658772998955,542.9658772998955,542.9658772998955,542.9658772998955,542.9658772998955,542.9658772998955,542.9658772998955,542.9658772998955,542.9658772998955,542.9658772998955,544.7996659998316,544.7996659998316,544.7996659998316,544.7996659998316,544.7996659998316,544.7996659998316,544.7996659998316,49,51,44,32,44,60,544.7996659998316,546.6155371000059,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
54,31,58,51,0,86,86,86,,,,,,,,None,546.6155371000059,546.6155371000059,546.6155371000059,546.6155371000059,546.6155371000059,546.6155371000059,r,0.4399759001098573,547.0960777997971,547.0960777997971,547.0960777997971,547.0960777997971,547.0960777997971,547.0960777997971,547.3826496999245,548.666489199968,548.666489199968,548.666489199968,548.666489199968,548.666489199968,548.666489199968,548.666489199968,548.666489199968,548.666489199968,548.666489199968,548.666489199968,548.666489199968,548.666489199968,548.666489199968,550.2479640999809,550.2479640999809,550.2479640999809,550.2479640999809,550.2479640999809,550.2479640999809,550.2479640999809,58,51,54,31,51,60,550.2479640999809,552.1484201999847,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
55,31,49,51,0,87,87,87,,,,,,,,None,552.1484201999847,552.1484201999847,552.1484201999847,552.1484201999847,552.1484201999847,552.1484201999847,i,0.32670299988240004,552.5042327998672,552.5042327998672,552.5042327998672,552.5042327998672,552.5042327998672,552.5042327998672,552.7986552999355,553.9630898998585,553.9630898998585,553.9630898998585,553.9630898998585,553.9630898998585,553.9630898998585,553.9630898998585,553.9630898998585,553.9630898998585,553.9630898998585,553.9630898998585,553.9630898998585,553.9630898998585,553.9630898998585,555.4312037997879,555.4312037997879,555.4312037997879,555.4312037997879,555.4312037997879,555.4312037997879,555.4312037997879,49,51,55,31,55,60,555.4312037997879,556.9801965998486,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
