arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
25,42,59,21,0,64,64,64,,,,,,,,None,391.1509406999685,391.1509406999685,391.1509406999685,391.1509406999685,391.1509406999685,391.1509406999685,j,0.30394480004906654,391.48478979989886,391.48478979989886,391.48478979989886,391.48478979989886,391.48478979989886,391.48478979989886,391.7681553000584,392.9842723000329,392.9842723000329,392.9842723000329,392.9842723000329,392.9842723000329,392.9842723000329,392.9673198000528,392.9842723000329,392.9842723000329,392.9842723000329,392.9842723000329,392.9842723000329,392.9842723000329,392.9842723000329,394.48244479997084,394.48244479997084,394.48244479997084,394.48244479997084,394.48244479997084,394.48244479997084,394.48244479997084,25,59,21,42,42,70,394.48244479997084,396.2331910999492,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
27,52,58,14,0,65,65,65,,,,,,,,None,396.2331910999492,396.2331910999492,396.2331910999492,396.2331910999492,396.2331910999492,396.2331910999492,f,0.3091484000906348,396.5689634999726,396.5689634999726,396.5689634999726,396.5689634999726,396.5689634999726,396.5689634999726,396.8506165998988,398.5666584998835,398.5666584998835,398.5666584998835,398.5666584998835,398.5666584998835,398.5666584998835,398.55011509987526,398.5666584998835,398.5666584998835,398.5666584998835,398.5666584998835,398.5666584998835,398.5666584998835,398.5666584998835,400.5648950000759,400.5648950000759,400.5648950000759,400.5648950000759,400.5648950000759,400.5648950000759,400.5648950000759,27,58,14,52,27,70,400.5648950000759,402.16555109992623,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
26,47,57,17,0,66,66,66,,,,,,,,None,402.16555109992623,402.16555109992623,402.16555109992623,402.16555109992623,402.16555109992623,402.16555109992623,i,0.4071012001950294,402.5996501999907,402.5996501999907,402.5996501999907,402.5996501999907,402.5996501999907,402.5996501999907,402.88288839999586,403.84903789986856,403.84903789986856,403.84903789986856,403.84903789986856,403.84903789986856,403.84903789986856,403.8325348000508,403.84903789986856,403.84903789986856,403.84903789986856,403.84903789986856,403.84903789986856,403.84903789986856,403.84903789986856,405.0972430999391,405.0972430999391,405.0972430999391,405.0972430999391,405.0972430999391,405.0972430999391,405.0972430999391,26,57,17,47,17,70,405.0972430999391,407.03158130007796,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
32,43,56,18,0,67,67,67,,,,,,,,None,407.03158130007796,407.03158130007796,407.03158130007796,407.03158130007796,407.03158130007796,407.03158130007796,r,0.39618149981833994,407.4485303000547,407.4485303000547,407.4485303000547,407.4485303000547,407.4485303000547,407.4485303000547,407.7320407999214,409.34793270006776,409.34793270006776,409.34793270006776,409.34793270006776,409.34793270006776,409.34793270006776,409.3314586998895,409.34793270006776,409.34793270006776,409.34793270006776,409.34793270006776,409.34793270006776,409.34793270006776,409.34793270006776,411.246654599905,411.246654599905,411.246654599905,411.246654599905,411.246654599905,411.246654599905,411.246654599905,32,56,18,43,56,70,411.246654599905,412.9471573000774,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
24,60,53,15,0,68,68,68,,,,,,,,None,412.9471573000774,412.9471573000774,412.9471573000774,412.9471573000774,412.9471573000774,412.9471573000774,r,0.30321729998104274,413.2811435998883,413.2811435998883,413.2811435998883,413.2811435998883,413.2811435998883,413.2811435998883,413.5640608998947,414.8974444998894,414.8974444998894,414.8974444998894,414.8974444998894,414.8974444998894,414.8974444998894,414.88060149992816,414.8974444998894,414.8974444998894,414.8974444998894,414.8974444998894,414.8974444998894,414.8974444998894,414.8974444998894,416.51172659988515,416.51172659988515,416.51172659988515,416.51172659988515,416.51172659988515,416.51172659988515,416.51172659988515,24,53,15,60,53,70,416.51172659988515,418.24646160006523,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
26,61,52,24,0,69,69,69,,,,,,,,None,418.24646160006523,418.24646160006523,418.24646160006523,418.24646160006523,418.24646160006523,418.24646160006523,r,0.3020441997796297,418.5859344000928,418.5859344000928,418.5859344000928,418.5859344000928,418.5859344000928,418.5859344000928,418.88050629990175,420.863146699965,420.863146699965,420.863146699965,420.863146699965,420.863146699965,420.863146699965,420.84652270004153,420.863146699965,420.863146699965,420.863146699965,420.863146699965,420.863146699965,420.863146699965,420.863146699965,423.1272096000612,423.1272096000612,423.1272096000612,423.1272096000612,423.1272096000612,423.1272096000612,423.1272096000612,26,52,24,61,52,70,423.1272096000612,424.9116207999177,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
24,54,55,17,0,70,70,70,,,,,,,,None,424.9116207999177,424.9116207999177,424.9116207999177,424.9116207999177,424.9116207999177,424.9116207999177,i,0.35541750001721084,425.29581460007466,425.29581460007466,425.29581460007466,425.29581460007466,425.29581460007466,425.29581460007466,425.5790452999063,427.14487290009856,427.14487290009856,427.14487290009856,427.14487290009856,427.14487290009856,427.14487290009856,427.1115772998892,427.14487290009856,427.14487290009856,427.14487290009856,427.14487290009856,427.14487290009856,427.14487290009856,427.14487290009856,428.97697090008296,428.97697090008296,428.97697090008296,428.97697090008296,428.97697090008296,428.97697090008296,428.97697090008296,24,55,17,54,17,70,428.97697090008296,430.89402169990353,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
30,60,64,12,0,71,71,71,,,,,,,,None,430.89402169990353,430.89402169990353,430.89402169990353,430.89402169990353,430.89402169990353,430.89402169990353,j,0.3381174001842737,431.26223400002345,431.26223400002345,431.26223400002345,431.26223400002345,431.26223400002345,431.26223400002345,431.54419240006246,432.6773792000022,432.6773792000022,432.6773792000022,432.6773792000022,432.6773792000022,432.6773792000022,432.66066380008124,432.6773792000022,432.6773792000022,432.6773792000022,432.6773792000022,432.6773792000022,432.6773792000022,432.6773792000022,434.09218330006115,434.09218330006115,434.09218330006115,434.09218330006115,434.09218330006115,434.09218330006115,434.09218330006115,30,64,12,60,60,70,434.09218330006115,436.07707179989666,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
27,59,56,20,0,72,72,72,,,,,,,,None,436.07707179989666,436.07707179989666,436.07707179989666,436.07707179989666,436.07707179989666,436.07707179989666,j,0.35281109996140003,436.4602892000694,436.4602892000694,436.4602892000694,436.4602892000694,436.4602892000694,436.4602892000694,436.7597509000916,438.07643979997374,438.07643979997374,438.07643979997374,438.07643979997374,438.07643979997374,438.07643979997374,438.07643979997374,438.07643979997374,438.07643979997374,438.07643979997374,438.07643979997374,438.07643979997374,438.07643979997374,438.07643979997374,439.69129019998945,439.69129019998945,439.69129019998945,439.69129019998945,439.69129019998945,439.69129019998945,439.69129019998945,27,56,20,59,59,70,439.69129019998945,441.62546140002087,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
37,54,65,8,0,73,73,73,,,,,,,,None,441.62546140002087,441.62546140002087,441.62546140002087,441.62546140002087,441.62546140002087,441.62546140002087,j,0.3799779999535531,442.02898809988983,442.02898809988983,442.02898809988983,442.02898809988983,442.02898809988983,442.02898809988983,442.3095136000775,443.8089823999908,443.8089823999908,443.8089823999908,443.8089823999908,443.8089823999908,443.8089823999908,443.792090700008,443.8089823999908,443.8089823999908,443.8089823999908,443.8089823999908,443.8089823999908,443.8089823999908,443.8089823999908,445.5906032999046,445.5906032999046,445.5906032999046,445.5906032999046,445.5906032999046,445.5906032999046,445.5906032999046,37,65,8,54,54,70,445.5906032999046,447.20774309989065,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
38,58,69,18,0,74,74,74,,,,,,,,None,447.20774309989065,447.20774309989065,447.20774309989065,447.20774309989065,447.20774309989065,447.20774309989065,j,0.3697395999915898,447.614458899945,447.614458899945,447.614458899945,447.614458899945,447.614458899945,447.614458899945,447.8916201000102,449.0246564000845,449.0246564000845,449.0246564000845,449.0246564000845,449.0246564000845,449.0246564000845,449.00776170007885,449.0246564000845,449.0246564000845,449.0246564000845,449.0246564000845,449.0246564000845,449.0246564000845,449.0246564000845,450.4399099999573,450.4399099999573,450.4399099999573,450.4399099999573,450.4399099999573,450.4399099999573,450.4399099999573,38,69,18,58,58,70,450.4399099999573,452.0060584999155,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
36,60,64,25,0,75,75,75,,,,,,,,q,481.8185195000842,481.8185195000842,481.8185195000842,481.8185195000842,481.8185195000842,481.8185195000842,r,0.842287499923259,482.6895397999324,482.6895397999324,482.6895397999324,482.6895397999324,482.6895397999324,482.6895397999324,482.985049800016,484.1517028999515,484.1517028999515,484.1517028999515,484.1517028999515,484.1517028999515,484.1517028999515,484.1517028999515,484.1517028999515,484.1517028999515,484.1517028999515,484.1517028999515,484.1517028999515,484.1517028999515,484.1517028999515,485.6165129998699,485.6165129998699,485.6165129998699,485.6165129998699,485.6165129998699,485.6165129998699,485.6165129998699,36,64,25,60,64,70,485.6165129998699,487.5009639998898,452.0060584999155,452.0060584999155,24.765936499927193,476.80334839993156,476.80334839993156,481.8185195000842,481.8185195000842,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
38,53,60,12,0,76,76,76,,,,,,,,None,487.5009639998898,487.5009639998898,487.5009639998898,487.5009639998898,487.5009639998898,487.5009639998898,r,0.3750646999105811,487.9013392999768,487.9013392999768,487.9013392999768,487.9013392999768,487.9013392999768,487.9013392999768,488.1843874999322,490.05131229991093,490.05131229991093,490.05131229991093,490.05131229991093,490.05131229991093,490.05131229991093,490.0340203999076,490.05131229991093,490.05131229991093,490.05131229991093,490.05131229991093,490.05131229991093,490.05131229991093,490.05131229991093,492.198650599923,492.198650599923,492.198650599923,492.198650599923,492.198650599923,492.198650599923,492.198650599923,38,60,12,53,60,70,492.198650599923,494.04981609992683,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
42,62,56,12,0,77,77,77,,,,,,,,None,494.04981609992683,494.04981609992683,494.04981609992683,494.04981609992683,494.04981609992683,494.04981609992683,j,0.318821300053969,494.4095497999806,494.4095497999806,494.4095497999806,494.4095497999806,494.4095497999806,494.4095497999806,494.68383059999906,496.18336310004815,496.18336310004815,496.18336310004815,496.18336310004815,496.18336310004815,496.18336310004815,496.150249700062,496.18336310004815,496.18336310004815,496.18336310004815,496.18336310004815,496.18336310004815,496.18336310004815,496.18336310004815,497.94820049987175,497.94820049987175,497.94820049987175,497.94820049987175,497.94820049987175,497.94820049987175,497.94820049987175,42,56,12,62,62,70,497.94820049987175,499.7989687998779,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
44,61,66,8,0,78,78,78,,,,,,,,None,499.7989687998779,499.7989687998779,499.7989687998779,499.7989687998779,499.7989687998779,499.7989687998779,j,0.32431919989176095,500.14940809994005,500.14940809994005,500.14940809994005,500.14940809994005,500.14940809994005,500.14940809994005,500.4320362000726,502.18184279999696,502.18184279999696,502.18184279999696,502.18184279999696,502.18184279999696,502.18184279999696,502.1652939999476,502.18184279999696,502.18184279999696,502.18184279999696,502.18184279999696,502.18184279999696,502.18184279999696,502.18184279999696,504.2132166000083,504.2132166000083,504.2132166000083,504.2132166000083,504.2132166000083,504.2132166000083,504.2132166000083,44,66,8,61,61,70,504.2132166000083,505.9142547000665,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
51,60,65,21,0,79,79,79,,,,,,,,None,505.9142547000665,505.9142547000665,505.9142547000665,505.9142547000665,505.9142547000665,505.9142547000665,r,0.43377400003373623,506.3929876999464,506.3929876999464,506.3929876999464,506.3929876999464,506.3929876999464,506.3929876999464,506.66453319997527,507.681005399907,507.681005399907,507.681005399907,507.681005399907,507.681005399907,507.681005399907,507.64761199988425,507.681005399907,507.681005399907,507.681005399907,507.681005399907,507.681005399907,507.681005399907,507.681005399907,508.96262070001103,508.96262070001103,508.96262070001103,508.96262070001103,508.96262070001103,508.96262070001103,508.96262070001103,51,65,21,60,65,70,508.96262070001103,510.79734889999963,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
35,55,60,15,0,80,80,80,,,,,,,,None,510.79734889999963,510.79734889999963,510.79734889999963,510.79734889999963,510.79734889999963,510.79734889999963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,60,15,55,0,70,518.2943470000755,519.8123665999155,,,,,,,,512.2953391000628,512.2953391000628,512.2953391000628,512.2953391000628,512.2953391000628,512.2953391000628,512.2953391000628,518.2943470000755,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
41,59,75,17,0,81,81,81,,,,,,,,None,519.8123665999155,519.8123665999155,519.8123665999155,519.8123665999155,519.8123665999155,519.8123665999155,j,0.43841319996863604,520.2833886998706,520.2833886998706,520.2833886998706,520.2833886998706,520.2833886998706,520.2833886998706,520.5786005000118,522.3116651999298,522.3116651999298,522.3116651999298,522.3116651999298,522.3116651999298,522.3116651999298,522.3116651999298,522.3116651999298,522.3116651999298,522.3116651999298,522.3116651999298,522.3116651999298,522.3116651999298,522.3116651999298,524.3431033000816,524.3431033000816,524.3431033000816,524.3431033000816,524.3431033000816,524.3431033000816,524.3431033000816,41,75,17,59,59,70,524.3431033000816,526.2778179999441,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
39,63,64,14,0,82,82,82,,,,,,,,None,526.2778179999441,526.2778179999441,526.2778179999441,526.2778179999441,526.2778179999441,526.2778179999441,r,0.3604429999832064,526.6615681000985,526.6615681000985,526.6615681000985,526.6615681000985,526.6615681000985,526.6615681000985,526.9443103000522,528.4105869000778,528.4105869000778,528.4105869000778,528.4105869000778,528.4105869000778,528.4105869000778,528.3940973998979,528.4105869000778,528.4105869000778,528.4105869000778,528.4105869000778,528.4105869000778,528.4105869000778,528.4105869000778,530.1587418999989,530.1587418999989,530.1587418999989,530.1587418999989,530.1587418999989,530.1587418999989,530.1587418999989,39,64,14,63,64,70,530.1587418999989,532.0263680999633,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
32,62,63,15,0,83,83,83,,,,,,,,None,532.0263680999633,532.0263680999633,532.0263680999633,532.0263680999633,532.0263680999633,532.0263680999633,r,0.5460111000575125,532.5945154998917,532.5945154998917,532.5945154998917,532.5945154998917,532.5945154998917,532.5945154998917,532.8769064000808,533.7432397000957,533.7432397000957,533.7432397000957,533.7432397000957,533.7432397000957,533.7432397000957,533.7264886999037,533.7432397000957,533.7432397000957,533.7432397000957,533.7432397000957,533.7432397000957,533.7432397000957,533.7432397000957,534.8914854000323,534.8914854000323,534.8914854000323,534.8914854000323,534.8914854000323,534.8914854000323,534.8914854000323,32,63,15,62,63,70,534.8914854000323,536.7921557000373,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
42,63,51,10,0,84,84,84,,,,,,,,None,536.7921557000373,536.7921557000373,536.7921557000373,536.7921557000373,536.7921557000373,536.7921557000373,j,0.4122489998117089,537.2258943000343,537.2258943000343,537.2258943000343,537.2258943000343,537.2258943000343,537.2258943000343,537.5095762000419,539.2421546000987,539.2421546000987,539.2421546000987,539.2421546000987,539.2421546000987,539.2421546000987,539.2256390999537,539.2421546000987,539.2421546000987,539.2421546000987,539.2421546000987,539.2421546000987,539.2421546000987,539.2421546000987,541.2568989000283,541.2568989000283,541.2568989000283,541.2568989000283,541.2568989000283,541.2568989000283,541.2568989000283,42,51,10,63,63,70,541.2568989000283,543.141187600093,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
33,65,54,13,0,85,85,85,,,,,,,,None,543.141187600093,543.141187600093,543.141187600093,543.141187600093,543.141187600093,543.141187600093,j,0.3585909998510033,543.5270299999975,543.5270299999975,543.5270299999975,543.5270299999975,543.5270299999975,543.5270299999975,543.8085805999581,544.7079835000914,544.7079835000914,544.7079835000914,544.7079835000914,544.7079835000914,544.7079835000914,544.691657599993,544.7079835000914,544.7079835000914,544.7079835000914,544.7079835000914,544.7079835000914,544.7079835000914,544.7079835000914,545.8895775000565,545.8895775000565,545.8895775000565,545.8895775000565,545.8895775000565,545.8895775000565,545.8895775000565,33,54,13,65,65,70,545.8895775000565,547.5570445000194,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
41,61,56,12,0,86,86,86,,,,,,,,None,547.5570445000194,547.5570445000194,547.5570445000194,547.5570445000194,547.5570445000194,547.5570445000194,r,0.33241809997707605,547.9076372999698,547.9076372999698,547.9076372999698,547.9076372999698,547.9076372999698,547.9076372999698,548.1909241999965,549.2404597999994,549.2404597999994,549.2404597999994,549.2404597999994,549.2404597999994,549.2404597999994,549.2240232999902,549.2404597999994,549.2404597999994,549.2404597999994,549.2404597999994,549.2404597999994,549.2404597999994,549.2404597999994,550.5719397000503,550.5719397000503,550.5719397000503,550.5719397000503,550.5719397000503,550.5719397000503,550.5719397000503,41,56,12,61,56,70,550.5719397000503,552.1396870999597,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
42,73,48,18,0,87,87,87,,,,,,,,None,552.1396870999597,552.1396870999597,552.1396870999597,552.1396870999597,552.1396870999597,552.1396870999597,j,0.4264305999968201,552.5920726999175,552.5920726999175,552.5920726999175,552.5920726999175,552.5920726999175,552.5920726999175,552.8733441000804,554.8562465000432,554.8562465000432,554.8562465000432,554.8562465000432,554.8562465000432,554.8562465000432,554.8398911999539,554.8562465000432,554.8562465000432,554.8562465000432,554.8562465000432,554.8562465000432,554.8562465000432,554.8562465000432,557.1209430000745,557.1209430000745,557.1209430000745,557.1209430000745,557.1209430000745,557.1209430000745,557.1209430000745,42,48,18,73,73,70,557.1209430000745,558.9220823000651,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
37,61,45,22,0,88,88,88,,,,,,,,None,558.9220823000651,558.9220823000651,558.9220823000651,558.9220823000651,558.9220823000651,558.9220823000651,j,0.32427179999649525,559.2740201000124,559.2740201000124,559.2740201000124,559.2740201000124,559.2740201000124,559.2740201000124,559.5723077000584,560.4050648000557,560.4050648000557,560.4050648000557,560.4050648000557,560.4050648000557,560.4050648000557,560.4050648000557,560.4050648000557,560.4050648000557,560.4050648000557,560.4050648000557,560.4050648000557,560.4050648000557,560.4050648000557,561.5368367000483,561.5368367000483,561.5368367000483,561.5368367000483,561.5368367000483,561.5368367000483,561.5368367000483,37,45,22,61,61,70,561.5368367000483,563.387672000099,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
41,61,47,30,0,89,89,89,,,,,,,,None,563.387672000099,563.387672000099,563.387672000099,563.387672000099,563.387672000099,563.387672000099,j,0.4480609002057463,563.8548449999653,563.8548449999653,563.8548449999653,563.8548449999653,563.8548449999653,563.8548449999653,564.1380854998715,564.9709244999103,564.9709244999103,564.9709244999103,564.9709244999103,564.9709244999103,564.9709244999103,564.9543768998701,564.9709244999103,564.9709244999103,564.9709244999103,564.9709244999103,564.9709244999103,564.9709244999103,564.9709244999103,566.085880599916,566.085880599916,566.085880599916,566.085880599916,566.085880599916,566.085880599916,566.085880599916,41,47,30,61,61,70,566.085880599916,568.053912299918,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
36,65,48,33,0,90,90,90,,,,,,,,None,568.053912299918,568.053912299918,568.053912299918,568.053912299918,568.053912299918,568.053912299918,r,0.46151220006868243,568.5374714999925,568.5374714999925,568.5374714999925,568.5374714999925,568.5374714999925,568.5374714999925,568.8205210999586,570.0366799999028,570.0366799999028,570.0366799999028,570.0366799999028,570.0366799999028,570.0366799999028,570.0205010999925,570.0366799999028,570.0366799999028,570.0366799999028,570.0366799999028,570.0366799999028,570.0366799999028,570.0366799999028,571.5348416999914,571.5348416999914,571.5348416999914,571.5348416999914,571.5348416999914,571.5348416999914,571.5348416999914,36,48,33,65,48,70,571.5348416999914,573.3193969998974,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
33,68,55,31,0,91,91,91,,,,,,,,None,573.3193969998974,573.3193969998974,573.3193969998974,573.3193969998974,573.3193969998974,573.3193969998974,f,0.3626229001674801,573.7041462000925,573.7041462000925,573.7041462000925,573.7041462000925,573.7041462000925,573.7041462000925,573.9864074999932,575.33582259994,575.33582259994,575.33582259994,575.33582259994,575.33582259994,575.33582259994,575.3193306999747,575.33582259994,575.33582259994,575.33582259994,575.33582259994,575.33582259994,575.33582259994,575.33582259994,576.9676020999905,576.9676020999905,576.9676020999905,576.9676020999905,576.9676020999905,576.9676020999905,576.9676020999905,33,55,31,68,33,70,576.9676020999905,578.935006499989,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
45,76,53,34,0,92,92,92,,,,,,,,None,578.935006499989,578.935006499989,578.935006499989,578.935006499989,578.935006499989,578.935006499989,j,0.3825362999923527,579.3356397000607,579.3356397000607,579.3356397000607,579.3356397000607,579.3356397000607,579.3356397000607,579.6189631000161,580.634928500047,580.634928500047,580.634928500047,580.634928500047,580.634928500047,580.634928500047,580.6183883999474,580.634928500047,580.634928500047,580.634928500047,580.634928500047,580.634928500047,580.634928500047,580.634928500047,581.9333963999525,581.9333963999525,581.9333963999525,581.9333963999525,581.9333963999525,581.9333963999525,581.9333963999525,45,53,34,76,76,70,581.9333963999525,583.8510340999346,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
47,60,49,34,0,93,93,93,,,,,,,,None,583.8510340999346,583.8510340999346,583.8510340999346,583.8510340999346,583.8510340999346,583.8510340999346,j,0.3704738998785615,584.2514243000187,584.2514243000187,584.2514243000187,584.2514243000187,584.2514243000187,584.2514243000187,584.5345191000961,586.084018799942,586.084018799942,586.084018799942,586.084018799942,586.084018799942,586.084018799942,586.0676686000079,586.084018799942,586.084018799942,586.084018799942,586.084018799942,586.084018799942,586.084018799942,586.084018799942,587.9155282001011,587.9155282001011,587.9155282001011,587.9155282001011,587.9155282001011,587.9155282001011,587.9155282001011,47,49,34,60,60,70,587.9155282001011,589.4332198998891,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
53,60,52,26,0,94,94,94,,,,,,,,None,589.4332198998891,589.4332198998891,589.4332198998891,589.4332198998891,589.4332198998891,589.4332198998891,j,0.5514982000458986,590.023099699989,590.023099699989,590.023099699989,590.023099699989,590.023099699989,590.023099699989,590.3005329000298,591.3168649999425,591.3168649999425,591.3168649999425,591.3168649999425,591.3168649999425,591.3168649999425,591.2999835999217,591.3168649999425,591.3168649999425,591.3168649999425,591.3168649999425,591.3168649999425,591.3168649999425,591.3168649999425,592.6144717000425,592.6144717000425,592.6144717000425,592.6144717000425,592.6144717000425,592.6144717000425,592.6144717000425,53,52,26,60,60,70,592.6144717000425,594.2324637998827,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
41,68,48,37,0,95,95,95,,,,,,,,None,594.2324637998827,594.2324637998827,594.2324637998827,594.2324637998827,594.2324637998827,594.2324637998827,j,0.45527249993756413,594.717418699991,594.717418699991,594.717418699991,594.717418699991,594.717418699991,594.717418699991,594.9995385000948,596.3323993000668,596.3323993000668,596.3323993000668,596.3323993000668,596.3323993000668,596.3323993000668,596.3162674000487,596.3323993000668,596.3323993000668,596.3323993000668,596.3323993000668,596.3323993000668,596.3323993000668,596.3323993000668,597.9473639000207,597.9473639000207,597.9473639000207,597.9473639000207,597.9473639000207,597.9473639000207,597.9473639000207,41,48,37,68,68,70,597.9473639000207,599.5985020999797,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
40,59,57,31,0,96,96,96,,,,,,,,None,599.5985020999797,599.5985020999797,599.5985020999797,599.5985020999797,599.5985020999797,599.5985020999797,j,0.6099279001355171,600.2318446000572,600.2318446000572,600.2318446000572,600.2318446000572,600.2318446000572,600.2318446000572,600.5151529000141,601.5145843999926,601.5145843999926,601.5145843999926,601.5145843999926,601.5145843999926,601.5145843999926,601.4981362998951,601.5145843999926,601.5145843999926,601.5145843999926,601.5145843999926,601.5145843999926,601.5145843999926,601.5145843999926,602.7962096999399,602.7962096999399,602.7962096999399,602.7962096999399,602.7962096999399,602.7962096999399,602.7962096999399,40,57,31,59,59,70,602.7962096999399,604.7639603998978,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
25,56,54,34,0,97,97,97,,,,,,,,None,604.7639603998978,604.7639603998978,604.7639603998978,604.7639603998978,604.7639603998978,604.7639603998978,j,0.5079153999686241,605.2980184000917,605.2980184000917,605.2980184000917,605.2980184000917,605.2980184000917,605.2980184000917,605.5809605000541,607.5473344000056,607.5473344000056,607.5473344000056,607.5473344000056,607.5473344000056,607.5473344000056,607.5307644000277,607.5473344000056,607.5473344000056,607.5473344000056,607.5473344000056,607.5473344000056,607.5473344000056,607.5473344000056,609.7951072000433,609.7951072000433,609.7951072000433,609.7951072000433,609.7951072000433,609.7951072000433,609.7951072000433,25,54,34,56,56,70,609.7951072000433,611.645958499983,,,,,,,,,,,,,,,,,,,006,ｍ,２１,2023-05-13_15h49.41.587,RL,2022.2.5,59.98821833594402,
